000000024ed3cd28 (__TEXT,__text) non-external +[GPDataConversionUtils convertFloat16ToFloat32:]
00000002999f7200 (__AUTH,__data) non-external (was a private external) _OBJC_METACLASS_$__TtC23ImagePlaygroundInternal32GPImageDescriptionViewController
0000000298c7e158 (__DATA_DIRTY,__data) external _OBJC_METACLASS_$__TtC23ImagePlaygroundInternal32GenerativePlaygroundPhotoLibrary
0000000298c7e130 (__DATA_DIRTY,__data) external _OBJC_METACLASS_$__TtC23ImagePlaygroundInternal33GPAppleConnectTokenProvider_Swift
0000000298c7e100 (__DATA_DIRTY,__data) non-external (was a private external) _OBJC_METACLASS_$__TtC23ImagePlaygroundInternal9GPVFXView
00000002999f87c0 (__AUTH,__data) non-external (was a private external) _OBJC_METACLASS_$__TtC23ImagePlaygroundInternalP33_036306B80E81D2889B124F17B9D88FE529FakeAppleConnectAuthenticator
0000000298c7e0d8 (__DATA_DIRTY,__data) non-external (was a private external) _OBJC_METACLASS_$__TtC23ImagePlaygroundInternalP33_43BF5DCB84E607BA605BF05BA9FA4B0318MenuActionCallback
00000002999f4ad0 (__AUTH,__data) non-external (was a private external) _OBJC_METACLASS_$__TtC23ImagePlaygroundInternalP33_982263688A621E733B31AF96D643042E24RemotelyCancelableWindow
0000000298c7e0b0 (__DATA_DIRTY,__data) non-external (was a private external) _OBJC_METACLASS_$__TtCV23ImagePlaygroundInternal26FrameworkViewRepresentableP33_8381055C53B101B53D1633297D3E35E410NativeView
00000002999f7228 (__AUTH,__data) non-external (was a private external) _OBJC_METACLASS_$__TtCV23ImagePlaygroundInternal33ImageDescriptionViewRepresentable11Coordinator
00000002999f66a0 (__AUTH,__data) non-external (was a private external) _OBJC_METACLASS_$__TtCV23ImagePlaygroundInternalP33_7389286860DD2EC4328D1EC8D60AC72C15AllEmojiPopover11Coordinator
                 (undefined) external _OBJC_METACLASS_$__TtCs12_SwiftObject (from libswiftCore)
000000024ed3cb24 (__TEXT,__text) non-external _OUTLINED_FUNCTION_0
000000024ed3fb40 (__TEXT,__text) non-external _OUTLINED_FUNCTION_0
000000024f3122e4 (__TEXT,__text) non-external _OUTLINED_FUNCTION_0
000000024f312310 (__TEXT,__text) non-external _OUTLINED_FUNCTION_1
                 (undefined) external _PHAssetExportRequestPhotoFileURLKey (from Photos)
                 (undefined) external _PHAssetPropertySetCuration (from Photos)
                 (undefined) external _PHAssetPropertySetDescription (from Photos)
                 (undefined) external _PHAssetPropertySetPhotosInfoPanelExtended (from Photos)
                 (undefined) external _PHFacePropertySetClustering (from Photos)
                 (undefined) external _PHImageCancelledKey (from Photos)
                 (undefined) external _PHImageErrorKey (from Photos)
                 (undefined) external _PHImageResultIsDegradedKey (from Photos)
                 (undefined) external _PHPhotosErrorDomain (from Photos)
                 (undefined) external _SecTaskCopySigningIdentifier (from Security)
                 (undefined) external _SecTaskCopyValueForEntitlement (from Security)
                 (undefined) external _SecTaskCreateFromSelf (from Security)
                 (undefined) external _SecTaskCreateWithAuditToken (from Security)
                 (undefined) external _VFXWorldLoaderOptionMetalLibraryURL (from VFX)
                 (undefined) external _VTCreateCGImageFromCVPixelBuffer (from VideoToolbox)
                 (undefined) external __Block_copy (from libSystem)
                 (undefined) external __Block_release (from libSystem)
000000024f31c380 (__TEXT,__objc_methlist) non-external __CLASS_METHODS_GPInProcessGenerationProgressViewController
000000024f31c398 (__TEXT,__objc_methlist) non-external __CLASS_METHODS_GPInProcessImageEditionViewController
000000024f31c3b0 (__TEXT,__objc_methlist) non-external __CLASS_METHODS_GPInProcessImagePickerViewController
000000024f31c3d0 (__TEXT,__objc_methlist) non-external __CLASS_METHODS_GPInProcessMagicPaperViewController
000000024f31c3f0 (__TEXT,__objc_methlist) non-external __CLASS_METHODS__TtC23ImagePlaygroundInternal29PhotoAssetItemProviderWriting
000000029c564ea8 (__AUTH_CONST,__objc_const) non-external __CLASS_PROPERTIES_GPInProcessGenerationProgressViewController
000000029c564b60 (__AUTH_CONST,__objc_const) non-external __CLASS_PROPERTIES_GPInProcessImageEditionViewController
000000029c564880 (__AUTH_CONST,__objc_const) non-external __CLASS_PROPERTIES_GPInProcessImagePickerViewController
000000029c565050 (__AUTH_CONST,__objc_const) non-external __CLASS_PROPERTIES_GPInProcessMagicPaperViewController
000000029c5606c0 (__AUTH_CONST,__objc_const) non-external __CLASS_PROPERTIES__TtC23ImagePlaygroundInternal29PhotoAssetItemProviderWriting
00000002999f3a48 (__AUTH,__objc_data) non-external __DATA_GPInProcessGenerationProgressViewController
00000002999f39d8 (__AUTH,__objc_data) non-external __DATA_GPInProcessImageEditionViewController
00000002999f3968 (__AUTH,__objc_data) non-external __DATA_GPInProcessImagePickerViewController
00000002999f3b68 (__AUTH,__objc_data) non-external __DATA_GPInProcessMagicPaperViewController
000000029c55ba30 (__AUTH_CONST,__objc_const) non-external __DATA__TtC23ImagePlaygroundInternal10HTTPClient
000000029c5615b8 (__AUTH_CONST,__objc_const) non-external __DATA__TtC23ImagePlaygroundInternal11FaceFetcher
0000000298c7d920 (__DATA_DIRTY,__objc_data) non-external __DATA__TtC23ImagePlaygroundInternal12GPAlertStack
000000029c55e268 (__AUTH_CONST,__objc_const) non-external __DATA__TtC23ImagePlaygroundInternal12StickerSaver
0000000298c7d8d0 (__DATA_DIRTY,__objc_data) non-external __DATA__TtC23ImagePlaygroundInternal13DebugSettings
0000000298c7d880 (__DATA_DIRTY,__objc_data) non-external __DATA__TtC23ImagePlaygroundInternal13FeedbackInput
000000029c560160 (__AUTH_CONST,__objc_const) non-external __DATA__TtC23ImagePlaygroundInternal13PeopleRecency
0000000298c7d830 (__DATA_DIRTY,__objc_data) non-external __DATA__TtC23ImagePlaygroundInternal14ErrorViewModel
00000002999f4158 (__AUTH,__objc_data) non-external __DATA__TtC23ImagePlaygroundInternal14MagicViewModel
00000002999f2c90 (__AUTH,__objc_data) non-external __DATA__TtC23ImagePlaygroundInternal14NonUIGenerator
000000029c568040 (__AUTH_CONST,__objc_const) non-external __DATA__TtC23ImagePlaygroundInternal14_PersonFetcher
000000029c565e68 (__AUTH_CONST,__objc_const) non-external __DATA__TtC23ImagePlaygroundInternal15AppStateMonitor
0000000298c7d7e0 (__DATA_DIRTY,__objc_data) non-external __DATA__TtC23ImagePlaygroundInternal15CreationContext
0000000298c7d790 (__DATA_DIRTY,__objc_data) non-external __DATA__TtC23ImagePlaygroundInternal15DetailViewModel
0000000298c7d740 (__DATA_DIRTY,__objc_data) non-external __DATA__TtC23ImagePlaygroundInternal15EffectViewModel
0000000298c7e060 (__DATA_DIRTY,__objc_data) non-external __DATA__TtC23ImagePlaygroundInternal15OptionsFeatures
0000000298c7d6f0 (__DATA_DIRTY,__objc_data) non-external __DATA__TtC23ImagePlaygroundInternal15PromptViewModel
000000029c55fa20 (__AUTH_CONST,__objc_const) non-external __DATA__TtC23ImagePlaygroundInternal15ServicesFetcher
000000029c55fab0 (__AUTH_CONST,__objc_const) non-external __DATA__TtC23ImagePlaygroundInternal15ServicesStartup
000000029c55c880 (__AUTH_CONST,__objc_const) non-external __DATA__TtC23ImagePlaygroundInternal16_FeedbackManager
0000000298c7d6a0 (__DATA_DIRTY,__objc_data) non-external __DATA__TtC23ImagePlaygroundInternal16_PeopleRetrieval
0000000298c7d650 (__DATA_DIRTY,__objc_data) non-external __DATA__TtC23ImagePlaygroundInternal17AsyncClosureQueue
00000002999f3ce0 (__AUTH,__objc_data) non-external __DATA__TtC23ImagePlaygroundInternal17CameraCaptureView
0000000298c7d600 (__DATA_DIRTY,__objc_data) non-external __DATA__TtC23ImagePlaygroundInternal17NavigationManager
000000029c560c88 (__AUTH_CONST,__objc_const) non-external __DATA__TtC23ImagePlaygroundInternal17PersonFaceGallery
0000000298c7d5b0 (__DATA_DIRTY,__objc_data) non-external __DATA__TtC23ImagePlaygroundInternal17PreviewsViewModel
000000029c55cd38 (__AUTH_CONST,__objc_const) non-external __DATA__TtC23ImagePlaygroundInternal17TapToRadarManager
0000000298c7d560 (__DATA_DIRTY,__objc_data) non-external __DATA__TtC23ImagePlaygroundInternal18ComposingViewModel
00000002999f35e8 (__AUTH,__objc_data) non-external __DATA__TtC23ImagePlaygroundInternal18DebugInfoViewModel
000000029c562290 (__AUTH_CONST,__objc_const) non-external __DATA__TtC23ImagePlaygroundInternal18DeviceCapabilities
000000029c567a90 (__AUTH_CONST,__objc_const) non-external __DATA__TtC23ImagePlaygroundInternal18EmojiImageProvider
000000029c5679b8 (__AUTH_CONST,__objc_const) non-external __DATA__TtC23ImagePlaygroundInternal18EmojiImageRenderer
0000000298c7d510 (__DATA_DIRTY,__objc_data) non-external __DATA__TtC23ImagePlaygroundInternal18GPUIExtensionState
000000029c564090 (__AUTH_CONST,__objc_const) non-external __DATA__TtC23ImagePlaygroundInternal18GPVFXViewObservers
000000029c55ffb8 (__AUTH_CONST,__objc_const) non-external __DATA__TtC23ImagePlaygroundInternal18ImageKeyFaceLoader
0000000298c7d4c0 (__DATA_DIRTY,__objc_data) non-external __DATA__TtC23ImagePlaygroundInternal18PhotoGridViewModel
000000029c566c80 (__AUTH_CONST,__objc_const) non-external __DATA__TtC23ImagePlaygroundInternal18SessionUndoManager
00000002999f3820 (__AUTH,__objc_data) non-external __DATA__TtC23ImagePlaygroundInternal18VisualEffectLoader
00000002999f41a8 (__AUTH,__objc_data) non-external __DATA__TtC23ImagePlaygroundInternal19AppearanceViewModel
00000002999f3c20 (__AUTH,__objc_data) non-external __DATA__TtC23ImagePlaygroundInternal19CameraAuthViewModel
00000002999f30b0 (__AUTH,__objc_data) non-external __DATA__TtC23ImagePlaygroundInternal19ComposingFocusState
00000002999f3708 (__AUTH,__objc_data) non-external __DATA__TtC23ImagePlaygroundInternal19MagicViewController
000000029c562c58 (__AUTH_CONST,__objc_const) non-external __DATA__TtC23ImagePlaygroundInternal19VisualEffectRENodes
000000029c55c768 (__AUTH_CONST,__objc_const) non-external __DATA__TtC23ImagePlaygroundInternal19_SystemPhotoLibrary
0000000298c7dd50 (__DATA_DIRTY,__objc_data) non-external __DATA__TtC23ImagePlaygroundInternal20ComposingViewActions
000000029c566840 (__AUTH_CONST,__objc_const) non-external __DATA__TtC23ImagePlaygroundInternal20DeleteAssetOperation
00000002999f3788 (__AUTH,__objc_data) non-external __DATA__TtC23ImagePlaygroundInternal20EditorViewController
000000029c55be20 (__AUTH_CONST,__objc_const) non-external __DATA__TtC23ImagePlaygroundInternal20ImagePredictableSeed
00000002999f3060 (__AUTH,__objc_data) non-external __DATA__TtC23ImagePlaygroundInternal20InputAnalyticsHelper
00000002999f3e70 (__AUTH,__objc_data) non-external __DATA__TtC23ImagePlaygroundInternal20MagicEffectViewModel
00000002999f3670 (__AUTH,__objc_data) non-external __DATA__TtC23ImagePlaygroundInternal20PickerViewController
0000000298c7d470 (__DATA_DIRTY,__objc_data) non-external __DATA__TtC23ImagePlaygroundInternal20StylePickerViewModel
000000029c561b30 (__AUTH_CONST,__objc_const) non-external __DATA__TtC23ImagePlaygroundInternal21CuratedPromptCategory
0000000298c7d420 (__DATA_DIRTY,__objc_data) non-external __DATA__TtC23ImagePlaygroundInternal21PeoplePickerViewModel
000000029c5613e8 (__AUTH_CONST,__objc_const) non-external __DATA__TtC23ImagePlaygroundInternal21PhotosFaceCropFetcher
000000029c5645e0 (__AUTH_CONST,__objc_const) non-external __DATA__TtC23ImagePlaygroundInternal21PromptConceptAnalyzer
000000029c55dfe8 (__AUTH_CONST,__objc_const) non-external __DATA__TtC23ImagePlaygroundInternal21RecentStickersFetcher
00000002999f4108 (__AUTH,__objc_data) non-external __DATA__TtC23ImagePlaygroundInternal21ResetContextOperation
000000029c559f68 (__AUTH_CONST,__objc_const) non-external __DATA__TtC23ImagePlaygroundInternal21_AppProtectionManager
0000000298c7d3d0 (__DATA_DIRTY,__objc_data) non-external __DATA__TtC23ImagePlaygroundInternal22CameraCaptureViewModel
000000029c560fb0 (__AUTH_CONST,__objc_const) non-external __DATA__TtC23ImagePlaygroundInternal22CreationContextFactory
000000029c565c68 (__AUTH_CONST,__objc_const) non-external __DATA__TtC23ImagePlaygroundInternal22FavoriteAssetOperation
0000000298c7d380 (__DATA_DIRTY,__objc_data) non-external __DATA__TtC23ImagePlaygroundInternal22GeneratedPreviewsStore
000000029c55bf18 (__AUTH_CONST,__objc_const) non-external __DATA__TtC23ImagePlaygroundInternal22ImagePredictableOutput
000000029c561e58 (__AUTH_CONST,__objc_const) non-external __DATA__TtC23ImagePlaygroundInternal22_CuratedPromptsManager
0000000298c7d330 (__DATA_DIRTY,__objc_data) non-external __DATA__TtC23ImagePlaygroundInternal23AbstractEffectViewModel
00000002999f34d8 (__AUTH,__objc_data) non-external __DATA__TtC23ImagePlaygroundInternal23AppearanceCellViewModel
000000029c561478 (__AUTH_CONST,__objc_const) non-external __DATA__TtC23ImagePlaygroundInternal23AppearanceImageRenderer
000000029c560238 (__AUTH_CONST,__objc_const) non-external __DATA__TtC23ImagePlaygroundInternal23CharacterStorageManager
0000000298c7d2e0 (__DATA_DIRTY,__objc_data) non-external __DATA__TtC23ImagePlaygroundInternal23ContextualMenuViewModel
000000029c566430 (__AUTH_CONST,__objc_const) non-external __DATA__TtC23ImagePlaygroundInternal23DuplicateAssetOperation
00000002999f31a0 (__AUTH,__objc_data) non-external __DATA__TtC23ImagePlaygroundInternal23FacePickerGridViewModel
000000029c55d490 (__AUTH_CONST,__objc_const) non-external __DATA__TtC23ImagePlaygroundInternal23GenerationRecipeFactory
000000029c55d1a8 (__AUTH_CONST,__objc_const) non-external __DATA__TtC23ImagePlaygroundInternal23GenericCharacterManager
0000000298c7d290 (__DATA_DIRTY,__objc_data) non-external __DATA__TtC23ImagePlaygroundInternal23ObservableDebugSettings
000000029c5600d0 (__AUTH_CONST,__objc_const) non-external __DATA__TtC23ImagePlaygroundInternal23PersonAttributesManager
0000000298c7d240 (__DATA_DIRTY,__objc_data) non-external __DATA__TtC23ImagePlaygroundInternal23PlaygroundHomeViewModel
000000029c564318 (__AUTH_CONST,__objc_const) non-external __DATA__TtC23ImagePlaygroundInternal23VisualEffectViewManager
00000002999f3da0 (__AUTH,__objc_data) non-external __DATA__TtC23ImagePlaygroundInternal24CameraCaptureCoordinator
