0000000180442090 (__TEXT,__text) external _NSAddImage
0000000180448c38 (__TEXT,__text) non-external (was a private external) __ZN5dyld45Atlas15ProcessSnapshotC1ERN3lsl9AllocatorERNS_11FileManagerEbNSt3__14spanISt4byteLm18446744073709551615EEE
0000000180448490 (__TEXT,__text) non-external (was a private external) __ZN5dyld45Atlas15ProcessSnapshotC2ERN3lsl9AllocatorERNS_11FileManagerEb
0000000180448538 (__TEXT,__text) non-external (was a private external) __ZN5dyld45Atlas15ProcessSnapshotC2ERN3lsl9AllocatorERNS_11FileManagerEbNSt3__14spanISt4byteLm18446744073709551615EEE
000000018044519c (__TEXT,__text) non-external (was a private external) __ZN5dyld45Atlas17SharedCacheLocalsC2ERN3lsl9SharedPtrINS0_6MapperEEEb
00000001804448c8 (__TEXT,__text) non-external (was a private external) __ZN5dyld45Atlas5Image11pointerSizeEv
0000000180444b34 (__TEXT,__text) non-external (was a private external) __ZN5dyld45Atlas5Image14forEachSectionEU13block_pointerFvPKcS3_yyE
0000000180444914 (__TEXT,__text) non-external (was a private external) __ZN5dyld45Atlas5Image14forEachSegmentEU13block_pointerFvPKcyyiE
0000000180444f9c (__TEXT,__text) non-external (was a private external) __ZN5dyld45Atlas5Image17contentForSectionEPKcS3_U13block_pointerFvPKvyyE
0000000180444c64 (__TEXT,__text) non-external (was a private external) __ZN5dyld45Atlas5Image17contentForSegmentEPKcU13block_pointerFvPKvyyE
00000001804444b0 (__TEXT,__text) non-external (was a private external) __ZN5dyld45Atlas5Image4swapERS1_
0000000180442c60 (__TEXT,__text) non-external (was a private external) __ZN5dyld45Atlas6BitmapC2ERN3lsl9AllocatorERNSt3__14spanISt4byteLm18446744073709551615EEE
0000000180443af0 (__TEXT,__text) non-external (was a private external) __ZN5dyld45Atlas6Mapper14mapperForMachOERN3lsl9AllocatorERNS_10FileRecordERKNS2_4UUIDEPKv
0000000180442d24 (__TEXT,__text) non-external (was a private external) __ZN5dyld45Atlas6Mapper20mapperForSharedCacheERN3lsl9AllocatorERNS_10FileRecordEPKv
0000000180443950 (__TEXT,__text) non-external (was a private external) __ZN5dyld45Atlas6Mapper26mapperForSharedCacheLocalsERN3lsl9AllocatorERNS_10FileRecordE
0000000180444364 (__TEXT,__text) non-external (was a private external) __ZN5dyld45Atlas6Mapper3pinEv
000000018045ea90 (__TEXT,__text) non-external __ZN5dyld45Atlas6Mapper3pinEv.cold.1
0000000180444458 (__TEXT,__text) non-external (was a private external) __ZN5dyld45Atlas6Mapper5unpinEv
000000018045eabc (__TEXT,__text) non-external __ZN5dyld45Atlas6Mapper5unpinEv.cold.1
000000018044c008 (__TEXT,__text) non-external (was a private external) __ZN5dyld45Atlas6Mapper7PointerI17dyld_cache_headerEC2EON3lsl9SharedPtrIS1_EEPKvy
000000018044c06c (__TEXT,__text) non-external (was a private external) __ZN5dyld45Atlas6Mapper7PointerI17dyld_cache_headerED2Ev
000000018044be9c (__TEXT,__text) non-external (was a private external) __ZN5dyld45Atlas6Mapper7PointerIN5dyld311MachOLoadedEE4swapERS5_
000000018044bed8 (__TEXT,__text) non-external (was a private external) __ZN5dyld45Atlas6Mapper7PointerIN5dyld311MachOLoadedEEC2EON3lsl9SharedPtrIS1_EEPKvy
000000018044be34 (__TEXT,__text) non-external (was a private external) __ZN5dyld45Atlas6Mapper7PointerIN5dyld311MachOLoadedEED2Ev
000000018044bf3c (__TEXT,__text) non-external (was a private external) __ZN5dyld45Atlas6Mapper7PointerIhEC2EON3lsl9SharedPtrIS1_EEPKvy
000000018044bfa0 (__TEXT,__text) non-external (was a private external) __ZN5dyld45Atlas6Mapper7PointerIhED2Ev
0000000180444150 (__TEXT,__text) non-external (was a private external) __ZN5dyld45Atlas6MapperD2Ev
000000018045ea38 (__TEXT,__text) non-external __ZN5dyld45Atlas6MapperD2Ev.cold.1
0000000180446530 (__TEXT,__text) non-external (was a private external) __ZN5dyld45Atlas7Process11getSnapshotEPi
000000018044708c (__TEXT,__text) non-external (was a private external) __ZN5dyld45Atlas7Process18setupNotificationsEPi
000000018045ebf0 (__TEXT,__text) non-external __ZN5dyld45Atlas7Process18setupNotificationsEPi.cold.1
000000018045ec1c (__TEXT,__text) non-external __ZN5dyld45Atlas7Process18setupNotificationsEPi.cold.2
000000018045ec48 (__TEXT,__text) non-external __ZN5dyld45Atlas7Process18setupNotificationsEPi.cold.3
0000000180446b68 (__TEXT,__text) non-external (was a private external) __ZN5dyld45Atlas7Process18synthesizeSnapshotEPi
0000000180447264 (__TEXT,__text) non-external (was a private external) __ZN5dyld45Atlas7Process19handleNotificationsEv
0000000180447dd0 (__TEXT,__text) non-external (was a private external) __ZN5dyld45Atlas7Process20registerEventHandlerEPijP16dispatch_queue_sU13block_pointerFvvE
00000001804467f8 (__TEXT,__text) non-external (was a private external) __ZN5dyld45Atlas7Process21teardownNotificationsEv
000000018045eb40 (__TEXT,__text) non-external __ZN5dyld45Atlas7Process21teardownNotificationsEv.cold.1
000000018045eb6c (__TEXT,__text) non-external __ZN5dyld45Atlas7Process21teardownNotificationsEv.cold.2
000000018045eb98 (__TEXT,__text) non-external __ZN5dyld45Atlas7Process21teardownNotificationsEv.cold.3
000000018045ebc4 (__TEXT,__text) non-external __ZN5dyld45Atlas7Process21teardownNotificationsEv.cold.4
0000000180448084 (__TEXT,__text) non-external (was a private external) __ZN5dyld45Atlas7Process22unregisterEventHandlerEj
000000018044776c (__TEXT,__text) non-external (was a private external) __ZN5dyld45Atlas7Process32registerAtlasChangedEventHandlerEPiP16dispatch_queue_sU13block_pointerFvPNS0_5ImageEbE
0000000180446714 (__TEXT,__text) non-external (was a private external) __ZN5dyld45Atlas7ProcessC1ERN3lsl9AllocatorERNS_11FileManagerEjPi
0000000180446474 (__TEXT,__text) non-external (was a private external) __ZN5dyld45Atlas7ProcessC2ERN3lsl9AllocatorERNS_11FileManagerEjPi
0000000180446b64 (__TEXT,__text) non-external (was a private external) __ZN5dyld45Atlas7ProcessD1Ev
0000000180446718 (__TEXT,__text) non-external (was a private external) __ZN5dyld45Atlas7ProcessD2Ev
0000000180451010 (__TEXT,__text) non-external (was a private external) __ZN5dyld45Utils16concatenatePathsEPcPKcm
0000000180450f98 (__TEXT,__text) non-external (was a private external) __ZN5dyld45Utils7strrstrEPKcS2_
00000001d6a905d0 (__AUTH,__dyld4) non-external (was a private external) __ZN5dyld45gDyldE
0000000180451150 (__TEXT,__text) non-external __ZN5dyld4L21finalizeListTLV_thunkEPv
00000001804411d8 (__TEXT,__text) non-external (was a private external) __ZNK11Diagnostics12errorMessageEv
00000001804401a0 (__TEXT,__text) non-external (was a private external) __ZNK11Diagnostics13assertNoErrorEv
000000018045ea14 (__TEXT,__text) non-external __ZNK11Diagnostics13assertNoErrorEv.cold.1
0000000180441b30 (__TEXT,__text) non-external (was a private external) __ZNK11Diagnostics16errorMessageCStrEv
0000000180440960 (__TEXT,__text) non-external (was a private external) __ZNK11Diagnostics7noErrorEv
000000018044091c (__TEXT,__text) non-external (was a private external) __ZNK11Diagnostics8hasErrorEv
0000000180440654 (__TEXT,__text) non-external (was a private external) __ZNK15DyldSharedCache7inCacheEPKvmRb
0000000180452e1c (__TEXT,__text) non-external (was a private external) __ZNK22dyld_process_info_base14forEachSegmentEyU13block_pointerFvyyPKcE
0000000180452dac (__TEXT,__text) non-external (was a private external) __ZNK22dyld_process_info_base15forEachAotImageEU13block_pointerFbyyyPhmE
000000018045e234 (__TEXT,__text) non-external (was a private external) __ZNK29dyld_process_info_notify_base13setNotifyMainEU13block_pointerFvvE
00000001804583f4 (__TEXT,__text) non-external (was a private external) __ZNK3lsl18AllocationMetadata4typeEv
000000018045831c (__TEXT,__text) non-external (was a private external) __ZNK3lsl18EphemeralAllocator15allocated_bytesEv
0000000180458324 (__TEXT,__text) non-external (was a private external) __ZNK3lsl18EphemeralAllocator18vm_allocated_bytesEv
0000000180458348 (__TEXT,__text) non-external (was a private external) __ZNK3lsl18EphemeralAllocator5ownedEPKvm
00000001804586dc (__TEXT,__text) non-external (was a private external) __ZNK3lsl19PersistentAllocator15allocated_bytesEv
000000018045af58 (__TEXT,__text) non-external (was a private external) __ZNK3lsl19PersistentAllocator17MagazineAllocatorILj256ELj256EE15allocated_bytesEv
000000018045af60 (__TEXT,__text) non-external (was a private external) __ZNK3lsl19PersistentAllocator17MagazineAllocatorILj256ELj256EE18vm_allocated_bytesEv
000000018045af4c (__TEXT,__text) non-external (was a private external) __ZNK3lsl19PersistentAllocator17MagazineAllocatorILj256ELj256EE5ownedEPKvm
00000001804586e8 (__TEXT,__text) non-external (was a private external) __ZNK3lsl19PersistentAllocator18vm_allocated_bytesEv
000000018045a834 (__TEXT,__text) non-external (was a private external) __ZNK3lsl19PersistentAllocator5ownedEPKvm
00000001804590e4 (__TEXT,__text) non-external (was a private external) __ZNK3lsl19PersistentAllocator8validateEv
0000000180458be0 (__TEXT,__text) non-external (was a private external) __ZNK3lsl19PersistentAllocator9debugDumpEv
000000018045c100 (__TEXT,__text) non-external (was a private external) __ZNK3lsl5BTreeINS_13MemoryManager6BufferENS_19PersistentAllocator17RegionSizeCompareELb0EE14const_iteratorssERKS6_
000000018045d924 (__TEXT,__text) non-external (was a private external) __ZNK3lsl5BTreeINS_13MemoryManager6BufferENS_19PersistentAllocator17RegionSizeCompareELb0EE4findERKS2_
000000018045d8c0 (__TEXT,__text) non-external (was a private external) __ZNK3lsl5BTreeINS_13MemoryManager6BufferENS_19PersistentAllocator17RegionSizeCompareELb0EE8NodeCoreILj15ELj10EE17lower_bound_indexERKS2_S4_
000000018045afe0 (__TEXT,__text) non-external (was a private external) __ZNK3lsl5BTreeINS_13MemoryManager6BufferENS_19PersistentAllocator20RegionAddressCompareELb0EE14const_iteratorssERKS6_
000000018045c15c (__TEXT,__text) non-external (was a private external) __ZNK3lsl5BTreeINS_13MemoryManager6BufferENS_19PersistentAllocator20RegionAddressCompareELb0EE4findERKS2_
000000018045c3e4 (__TEXT,__text) non-external (was a private external) __ZNK3lsl5BTreeINS_13MemoryManager6BufferENS_19PersistentAllocator20RegionAddressCompareELb0EE8NodeCoreILj15ELj10EE17lower_bound_indexERKS2_S4_
000000018044a29c (__TEXT,__text) non-external (was a private external) __ZNK3lsl5BTreeINS_9UniquePtrIN5dyld45Atlas5ImageEEENSt3__14lessIS5_EELb0EE14const_iteratorssERKSA_
0000000180450e44 (__TEXT,__text) non-external (was a private external) __ZNK3lsl5BTreeINS_9UniquePtrIN5dyld45Atlas5ImageEEENSt3__14lessIS5_EELb0EE8NodeCoreILj31ELj15EE17lower_bound_indexERKS5_S8_
0000000180449928 (__TEXT,__text) non-external (was a private external) __ZNK3lsl5BTreeINSt3__14pairIjN5dyld45Atlas7Process19ProcessUpdateRecordEEENS_10OrderedMapIjS6_NS1_4lessIjEEE13value_compareELb0EE14const_iteratorssERKSE_
000000018044e8ac (__TEXT,__text) non-external (was a private external) __ZNK3lsl5BTreeINSt3__14pairIjN5dyld45Atlas7Process19ProcessUpdateRecordEEENS_10OrderedMapIjS6_NS1_4lessIjEEE13value_compareELb0EE4findERKS7_
0000000180449984 (__TEXT,__text) non-external (was a private external) __ZNK3lsl5BTreeINSt3__14pairIjN5dyld45Atlas7Process21ProcessNotifierRecordEEENS_10OrderedMapIjS6_NS1_4lessIjEEE13value_compareELb0EE14const_iteratorssERKSE_
000000018044f3f4 (__TEXT,__text) non-external (was a private external) __ZNK3lsl5BTreeINSt3__14pairIjN5dyld45Atlas7Process21ProcessNotifierRecordEEENS_10OrderedMapIjS6_NS1_4lessIjEEE13value_compareELb0EE4findERKS7_
0000000180456ca0 (__TEXT,__text) non-external (was a private external) __ZNK3lsl5BTreeINSt3__14pairIyNS_4UUIDEEENS_10OrderedMapIyS3_NS1_4lessIyEEE13value_compareELb0EE14const_iteratorssERKSB_
0000000180456fa4 (__TEXT,__text) non-external (was a private external) __ZNK3lsl5BTreeINSt3__14pairIyNS_4UUIDEEENS_10OrderedMapIyS3_NS1_4lessIyEEE13value_compareELb0EE4findERKS4_
0000000180449764 (__TEXT,__text) non-external (was a private external) __ZNK3lsl5BTreeIPKcNS_20ConstCharStarCompareELb0EE14const_iteratorssERKS5_
0000000180449614 (__TEXT,__text) non-external (was a private external) __ZNK3lsl5BTreeIiNSt3__14lessIiEELb0EE14const_iteratorssERKS5_
000000018044b35c (__TEXT,__text) non-external (was a private external) __ZNK3lsl5BTreeIiNSt3__14lessIiEELb0EE4findERKi
000000018045a9c0 (__TEXT,__text) non-external (was a private external) __ZNK3lsl9Allocator8validateEv
000000018045a9c4 (__TEXT,__text) non-external (was a private external) __ZNK3lsl9Allocator9debugDumpEv
00000001804552fc (__TEXT,__text) non-external (was a private external) __ZNK5dyld311GradedArchs5gradeEjjb
0000000180440f60 (__TEXT,__text) non-external (was a private external) __ZNK5dyld37FatFile12forEachSliceER11DiagnosticsyU13block_pointerFvjjPKvyRbE
0000000180454f4c (__TEXT,__text) non-external (was a private external) __ZNK5dyld37FatFile12forEachSliceER11DiagnosticsybU13block_pointerFvjjPKvyRbE
0000000180440f6c (__TEXT,__text) non-external (was a private external) __ZNK5dyld37FatFile12isValidSliceER11Diagnosticsyjjjyy
0000000180455720 (__TEXT,__text) non-external (was a private external) __ZNK5dyld39MachOFile11installNameEv
000000018044118c (__TEXT,__text) non-external (was a private external) __ZNK5dyld39MachOFile11pointerSizeEv
0000000180440e14 (__TEXT,__text) non-external (was a private external) __ZNK5dyld39MachOFile13hasMachOMagicEv
0000000180440a48 (__TEXT,__text) non-external (was a private external) __ZNK5dyld39MachOFile14forEachSectionEU13block_pointerFvRKNS0_11SectionInfoEbRbE
0000000180440970 (__TEXT,__text) non-external (was a private external) __ZNK5dyld39MachOFile14forEachSegmentEU13block_pointerFvRKNS0_11SegmentInfoERbE
0000000180455408 (__TEXT,__text) non-external (was a private external) __ZNK5dyld39MachOFile16builtForPlatformENS_8PlatformEb
0000000180440838 (__TEXT,__text) non-external (was a private external) __ZNK5dyld39MachOFile16isMainExecutableEv
000000018043fff8 (__TEXT,__text) non-external (was a private external) __ZNK5dyld39MachOFile18forEachLoadCommandER11DiagnosticsU13block_pointerFvPK12load_commandRbE
0000000180440b80 (__TEXT,__text) non-external (was a private external) __ZNK5dyld39MachOFile19getDylibInstallNameEPPKcPjS4_
0000000180455548 (__TEXT,__text) non-external (was a private external) __ZNK5dyld39MachOFile19loadableIntoProcessENS_8PlatformEPKcb
00000001804557d8 (__TEXT,__text) non-external (was a private external) __ZNK5dyld39MachOFile20preferredLoadAddressEv
00000001804402d8 (__TEXT,__text) non-external (was a private external) __ZNK5dyld39MachOFile24forEachSupportedPlatformEU13block_pointerFvNS_8PlatformEjjE
0000000180440e6c (__TEXT,__text) non-external (was a private external) __ZNK5dyld39MachOFile7getUuidEPh
00000001804410b0 (__TEXT,__text) non-external (was a private external) __ZNK5dyld39MachOFile7isMachOER11Diagnosticsy
0000000180456c98 (__TEXT,__text) non-external (was a private external) __ZNK5dyld410FileRecord11fileManagerEv
0000000180456c64 (__TEXT,__text) non-external (was a private external) __ZNK5dyld410FileRecord4sizeEv
0000000180456bac (__TEXT,__text) non-external (was a private external) __ZNK5dyld410FileRecord4statEv
0000000180456b18 (__TEXT,__text) non-external (was a private external) __ZNK5dyld410FileRecord7getPathEv
00000001804563a0 (__TEXT,__text) non-external (was a private external) __ZNK5dyld411FileManager11fsidForUUIDERKN3lsl4UUIDE
0000000180455c98 (__TEXT,__text) non-external (was a private external) __ZNK5dyld411FileManager13reloadFSInfosEv
000000018045604c (__TEXT,__text) non-external (was a private external) __ZNK5dyld411FileManager17uuidForFileSystemEy
0000000180460c68 (__TEXT,__text) non-external __ZNK5dyld411FileManager17uuidForFileSystemEy.cold.1
00000001804510a0 (__TEXT,__text) non-external (was a private external) __ZNK5dyld416LibSystemHelpers11malloc_sizeEPKv
00000001804510a8 (__TEXT,__text) non-external (was a private external) __ZNK5dyld416LibSystemHelpers11vm_allocateEjPmmi
0000000180451198 (__TEXT,__text) non-external (was a private external) __ZNK5dyld416LibSystemHelpers12__cxa_atexitEPFvPvES1_S1_
00000001804510bc (__TEXT,__text) non-external (was a private external) __ZNK5dyld416LibSystemHelpers13vm_deallocateEjmm
00000001804511a8 (__TEXT,__text) non-external (was a private external) __ZNK5dyld416LibSystemHelpers14isLaunchdOwnedEv
0000000180451220 (__TEXT,__text) non-external (was a private external) __ZNK5dyld416LibSystemHelpers17getTLVGetAddrFuncEv
0000000180451184 (__TEXT,__text) non-external (was a private external) __ZNK5dyld416LibSystemHelpers19pthread_getspecificEm
000000018045118c (__TEXT,__text) non-external (was a private external) __ZNK5dyld416LibSystemHelpers19pthread_setspecificEmPKv
000000018045119c (__TEXT,__text) non-external (was a private external) __ZNK5dyld416LibSystemHelpers21__cxa_finalize_rangesEPK13__cxa_range_tj
0000000180451258 (__TEXT,__text) non-external (was a private external) __ZNK5dyld416LibSystemHelpers21os_unfair_lock_unlockEP16os_unfair_lock_s
00000001804510e4 (__TEXT,__text) non-external (was a private external) __ZNK5dyld416LibSystemHelpers21pthread_key_init_freeEi
00000001804510cc (__TEXT,__text) non-external (was a private external) __ZNK5dyld416LibSystemHelpers23pthread_key_create_freeEPm
000000018045123c (__TEXT,__text) non-external (was a private external) __ZNK5dyld416LibSystemHelpers25setDyldPatchedObjCClassesEv
0000000180451138 (__TEXT,__text) non-external (was a private external) __ZNK5dyld416LibSystemHelpers30pthread_key_create_thread_exitEPm
00000001804511f4 (__TEXT,__text) non-external (was a private external) __ZNK5dyld416LibSystemHelpers31os_unfair_recursive_lock_unlockEP26os_unfair_recursive_lock_s
000000018045124c (__TEXT,__text) non-external (was a private external) __ZNK5dyld416LibSystemHelpers32os_unfair_lock_lock_with_optionsEP16os_unfair_lock_s24os_unfair_lock_options_t
00000001804511e8 (__TEXT,__text) non-external (was a private external) __ZNK5dyld416LibSystemHelpers42os_unfair_recursive_lock_lock_with_optionsEP26os_unfair_recursive_lock_s24os_unfair_lock_options_t
0000000180451234 (__TEXT,__text) non-external (was a private external) __ZNK5dyld416LibSystemHelpers44os_unfair_recursive_lock_unlock_forked_childEP26os_unfair_recursive_lock_s
00000001804511fc (__TEXT,__text) non-external (was a private external) __ZNK5dyld416LibSystemHelpers4exitEi
0000000180451098 (__TEXT,__text) non-external (was a private external) __ZNK5dyld416LibSystemHelpers4freeEPv
0000000180451210 (__TEXT,__text) non-external (was a private external) __ZNK5dyld416LibSystemHelpers6getenvEPKc
0000000180451090 (__TEXT,__text) non-external (was a private external) __ZNK5dyld416LibSystemHelpers6mallocEm
0000000180451218 (__TEXT,__text) non-external (was a private external) __ZNK5dyld416LibSystemHelpers7mkstempEPc
0000000180451088 (__TEXT,__text) non-external (was a private external) __ZNK5dyld416LibSystemHelpers7versionEv
00000001804510fc (__TEXT,__text) non-external (was a private external) __ZNK5dyld416LibSystemHelpers9run_asyncEPFPvS1_ES1_
0000000180445fdc (__TEXT,__text) non-external (was a private external) __ZNK5dyld45Atlas11SharedCache12localSymbolsEv
00000001804448c0 (__TEXT,__text) non-external (was a private external) __ZNK5dyld45Atlas11SharedCache14rebasedAddressEv
0000000180445b60 (__TEXT,__text) non-external (was a private external) __ZNK5dyld45Atlas11SharedCache15forEachFilePathEU13block_pointerFvPKcE
0000000180445d40 (__TEXT,__text) non-external (was a private external) __ZNK5dyld45Atlas11SharedCache15isPrivateMappedEv
0000000180445b58 (__TEXT,__text) non-external (was a private external) __ZNK5dyld45Atlas11SharedCache4sizeEv
0000000180445b50 (__TEXT,__text) non-external (was a private external) __ZNK5dyld45Atlas11SharedCache4uuidEv
0000000180447084 (__TEXT,__text) non-external (was a private external) __ZNK5dyld45Atlas15ProcessSnapshot5validEv
00000001804452c8 (__TEXT,__text) non-external (was a private external) __ZNK5dyld45Atlas17SharedCacheLocals20use64BitDylibOffsetsEv
00000001804452c0 (__TEXT,__text) non-external (was a private external) __ZNK5dyld45Atlas17SharedCacheLocals9localInfoEv
0000000180444840 (__TEXT,__text) non-external (was a private external) __ZNK5dyld45Atlas5Image11installnameEv
00000001804448a8 (__TEXT,__text) non-external (was a private external) __ZNK5dyld45Atlas5Image11sharedCacheEv
00000001804448b0 (__TEXT,__text) non-external (was a private external) __ZNK5dyld45Atlas5Image19sharedCacheVMOffsetEv
00000001804445b4 (__TEXT,__text) non-external (was a private external) __ZNK5dyld45Atlas5Image2mlEv
00000001804447a4 (__TEXT,__text) non-external (was a private external) __ZNK5dyld45Atlas5Image4uuidEv
0000000180444890 (__TEXT,__text) non-external (was a private external) __ZNK5dyld45Atlas5Image8filenameEv
0000000180444260 (__TEXT,__text) non-external (was a private external) __ZNK5dyld45Atlas6Mapper3mapEPKvy
000000018045ea64 (__TEXT,__text) non-external __ZNK5dyld45Atlas6Mapper3mapEPKvy.cold.1
0000000180445260 (__TEXT,__text) non-external (was a private external) __ZNK5dyld45Atlas6Mapper3mapI17dyld_cache_headerEENS1_7PointerIT_EEPKvy
0000000180444744 (__TEXT,__text) non-external (was a private external) __ZNK5dyld45Atlas6Mapper3mapIN5dyld311MachOLoadedEEENS1_7PointerIT_EEPKvy
0000000180444e8c (__TEXT,__text) non-external (was a private external) __ZNK5dyld45Atlas6Mapper3mapIhEENS1_7PointerIT_EEPKvy
000000018045acc8 (__TEXT,__text) non-external (was a private external) __ZNKSt3__111__copy_loopINS_17_ClassicAlgPolicyEEclB7v160006IN3lsl5BTreeINS4_13MemoryManager6BufferENS4_19PersistentAllocator20RegionAddressCompareELb0EE14const_iteratorESB_NS_20back_insert_iteratorINS4_6VectorIS7_EEEEEENS_4pairIT_T1_EESH_T0_SI_
000000018044a320 (__TEXT,__text) non-external (was a private external) __ZNKSt3__111__copy_loopINS_17_ClassicAlgPolicyEEclB7v160006IPhS4_NS_20back_insert_iteratorIN3lsl6VectorIcEEEEEENS_4pairIT_T1_EESB_T0_SC_
000000018044cbb8 (__TEXT,__text) non-external (was a private external) __ZNSt3__118__lower_bound_implB7v160006INS_17_ClassicAlgPolicyENS_11__wrap_iterIPPKcEES6_S4_NS_10__identityEN3lsl20ConstCharStarCompareEEET0_SA_T1_RKT2_RT4_RT3_
000000018045a9c8 (__TEXT,__text) non-external (was a private external) __ZNSt3__118__lower_bound_implB7v160006INS_17_ClassicAlgPolicyEPN3lsl13MemoryManager6BufferES5_S4_NS_10__identityENS_6__lessIS4_S4_EEEET0_S9_T1_RKT2_RT4_RT3_
000000018045ab70 (__TEXT,__text) non-external (was a private external) __ZNSt3__121__unwrap_and_dispatchB7v160006INS_10__overloadINS_11__copy_loopINS_17_ClassicAlgPolicyEEENS_14__copy_trivialEEEN3lsl5BTreeINS7_13MemoryManager6BufferENS7_19PersistentAllocator20RegionAddressCompareELb0EE14const_iteratorESE_NS_20back_insert_iteratorINS7_6VectorISA_EEEELi0EEENS_4pairIT0_T2_EESK_T1_SL_
00000001804496e8 (__TEXT,__text) non-external (was a private external) __ZNSt3__18optionalIyE4swapB7v160006ERS1_
00000001da438960 (__AUTH_CONST,__const) non-external (was a private external) __ZTVN3lsl18EphemeralAllocatorE
00000001da438a30 (__AUTH_CONST,__const) non-external (was a private external) __ZTVN3lsl19PersistentAllocator17MagazineAllocatorILj256ELj256EEE
00000001da4389d8 (__AUTH_CONST,__const) non-external (was a private external) __ZTVN3lsl19PersistentAllocatorE
00000001da4387b8 (__AUTH_CONST,__const) non-external (was a private external) __ZTVN3lsl8CRC32cSWE
00000001da4383f0 (__AUTH_CONST,__const) non-external (was a private external) __ZTVN5dyld416LibSystemHelpersE
00000001d54a0090 (__DATA,__bss) non-external __ZZL18defaultFileManagervE12sFileManager
00000001d54a0098 (__DATA,__bss) non-external __ZZL18defaultFileManagervE9onceToken
00000001d3305cd8 (__DATA_CONST,__const) non-external __ZZN22dyld_process_info_base15copySegmentNameEPKcE11stdSegNames
00000001d54a00a0 (__DATA,__bss) non-external __ZZN3lsl9Allocator16defaultAllocatorEvE10unfairLock
00000001d54a00a8 (__DATA,__bss) non-external __ZZN3lsl9Allocator16defaultAllocatorEvE9allocator
00000001d54a00b0 (__DATA,__bss) non-external __ZZN3lsl9Allocator16defaultAllocatorEvE9onceToken
00000001d3305ae0 (__DATA_CONST,__const) non-external __ZZN5dyld45Atlas11SharedCache35forEachInstalledCacheWithSystemPathERN3lsl9AllocatorERNS_11FileManagerEPKcU13block_pointerFvPS1_EE13cacheDirPaths
00000001d3305df8 (__DATA_CONST,__const) non-external __ZZNK5dyld39MachOFile19loadableIntoProcessENS_8PlatformEPKcbE9macOSHost
0000000180443fb0 (__TEXT,__text) non-external ___Block_byref_object_copy_
00000001804537e8 (__TEXT,__text) non-external ___Block_byref_object_copy_
0000000180443fc4 (__TEXT,__text) non-external ___Block_byref_object_dispose_
00000001804537f8 (__TEXT,__text) non-external ___Block_byref_object_dispose_
0000000180454294 (__TEXT,__text) non-external ____Z16withRemoteObjectI14mach_header_64EvjyPiU13block_pointerFvT_E_block_invoke
000000018045e86c (__TEXT,__text) non-external ____Z28macho_best_slice_fd_internaliN5dyld38PlatformERKNS_11GradedArchsES3_bU13block_pointerFvPK11mach_headerymE_block_invoke
0000000180451fc4 (__TEXT,__text) non-external ____ZL18defaultFileManagerv_block_invoke
00000001804540cc (__TEXT,__text) non-external ____ZN22dyld_process_info_base13makeSuspendedI23dyld_all_image_infos_32EENSt3__110unique_ptrIS_25dyld_process_info_deleterEEjRKT_yPi_block_invoke
0000000180454bd0 (__TEXT,__text) non-external ____ZN22dyld_process_info_base13makeSuspendedI23dyld_all_image_infos_64EENSt3__110unique_ptrIS_25dyld_process_info_deleterEEjRKT_yPi_block_invoke
000000018044151c (__TEXT,__text) non-external ____ZN22dyld_process_info_base29addInfoFromRemoteLoadCommandsEjy_block_invoke
0000000180452c88 (__TEXT,__text) non-external ____ZN22dyld_process_info_base29addInfoFromRemoteLoadCommandsEjy_block_invoke.3
0000000180453cb0 (__TEXT,__text) non-external ____ZN22dyld_process_info_base4makeI23dyld_all_image_infos_3218dyld_image_info_32EENSt3__110unique_ptrIS_25dyld_process_info_deleterEEjRKT_yPi_block_invoke
0000000180453fac (__TEXT,__text) non-external ____ZN22dyld_process_info_base4makeI23dyld_all_image_infos_3218dyld_image_info_32EENSt3__110unique_ptrIS_25dyld_process_info_deleterEEjRKT_yPi_block_invoke.22
000000018045476c (__TEXT,__text) non-external ____ZN22dyld_process_info_base4makeI23dyld_all_image_infos_6418dyld_image_info_64EENSt3__110unique_ptrIS_25dyld_process_info_deleterEEjRKT_yPi_block_invoke
0000000180454ab0 (__TEXT,__text) non-external ____ZN22dyld_process_info_base4makeI23dyld_all_image_infos_6418dyld_image_info_64EENSt3__110unique_ptrIS_25dyld_process_info_deleterEEjRKT_yPi_block_invoke.33
000000018045286c (__TEXT,__text) non-external ____ZN22dyld_process_info_base8copyPathEjy_block_invoke
000000018045e04c (__TEXT,__text) non-external ____ZN29dyld_process_info_notify_base10disconnectEv_block_invoke
000000018045e0f0 (__TEXT,__text) non-external ____ZN29dyld_process_info_notify_base7releaseEv_block_invoke
000000018045dcc4 (__TEXT,__text) non-external ____ZN29dyld_process_info_notify_baseC2EP16dispatch_queue_sU13block_pointerFvbyyPKhPKcEU13block_pointerFvvEjPi_block_invoke
000000018045df18 (__TEXT,__text) non-external ____ZN29dyld_process_info_notify_baseC2EP16dispatch_queue_sU13block_pointerFvbyyPKhPKcEU13block_pointerFvvEjPi_block_invoke_2
000000018045868c (__TEXT,__text) non-external ____ZN3lsl9Allocator16defaultAllocatorEv_block_invoke
0000000180444c1c (__TEXT,__text) non-external ____ZN5dyld45Atlas5Image14forEachSectionEU13block_pointerFvPKcS3_yyE_block_invoke
