                 (undefined) external _AFDeviceSupportsFullSiriUOD (from AssistantServices)
                 (undefined) external _AFDeviceSupportsHybridUOD (from AssistantServices)
                 (undefined) external _AFDeviceSupportsSiriMUX (from AssistantServices)
                 (undefined) external _AFIsInternalInstall (from AssistantServices)
                 (undefined) external _OBJC_CLASS_$_SAHAActionResult (from SAObjects)
                 (undefined) external _OBJC_CLASS_$_SAHABooleanValue (from SAObjects)
                 (undefined) external _OBJC_CLASS_$_SAHACommand (from SAObjects)
                 (undefined) external _OBJC_CLASS_$_SAHACommandCompleted (from SAObjects)
                 (undefined) external _OBJC_CLASS_$_SAHAEntity (from SAObjects)
                 (undefined) external _OBJC_CLASS_$_SAHAFloatValue (from SAObjects)
                 (undefined) external _OBJC_CLASS_$_SAHAIdentifierListFilter (from SAObjects)
                 (undefined) external _OBJC_CLASS_$_SAHAIntegerValue (from SAObjects)
                 (undefined) external _OBJC_CLASS_$_SAHASearchCriteriaFilter (from SAObjects)
                 (undefined) external _OBJC_CLASS_$_SAHAStringValue (from SAObjects)
                 (undefined) external _OBJC_CLASS_$_SAIntentGroupRunSiriKitExecutor (from SAObjects)
                 (undefined) external _OBJC_CLASS_$_SASetRequestOrigin (from SAObjects)
                 (undefined) external _OBJC_CLASS_$_SAUIAddViews (from SAObjects)
                 (undefined) external _OBJC_CLASS_$_SAUIAppPunchOut (from SAObjects)
                 (undefined) external _OBJC_CLASS_$_SAUIAssistantUtteranceView (from SAObjects)
                 (undefined) external _OBJC_CLASS_$_SAUICloseAssistant (from SAObjects)
                 (undefined) external _OBJC_CLASS_$_SAUIConfirmationOption (from SAObjects)
                 (undefined) external _OBJC_CLASS_$_SAUIConfirmationView (from SAObjects)
                 (undefined) external _OBJC_CLASS_$_SDRDiagnosticReporter (from SymptomDiagnosticReporter)
                 (undefined) external _OBJC_CLASS_$_SFLatLng (from SearchFoundation)
                 (undefined) external _OBJC_CLASS_$_SIRINLUUserStatedTask (from SiriOntology)
                 (undefined) external _OBJC_CLASS_$_SISchemaUUID (from SiriInstrumentation)
                 (undefined) external _OBJC_CLASS_$_SKIDirectInvocation (from SiriKitInvocation)
                 (undefined) external _OBJC_CLASS_$_SKIDirectInvocationPayload (from SiriKitInvocation)
00000002783c7178 (__AUTH,__objc_data) external _OBJC_CLASS_$_ShowHomeFiltersResolutionResult
00000002783c6ff8 (__AUTH,__objc_data) external _OBJC_CLASS_$_ShowHomeIntent
00000002783c70a8 (__AUTH,__objc_data) external _OBJC_CLASS_$_ShowHomeIntentResponse
00000002783c8458 (__AUTH,__objc_data) external _OBJC_CLASS_$_TriggerCondition
00000002783c8508 (__AUTH,__objc_data) external _OBJC_CLASS_$_TriggerConditionResolutionResult
00000002783c7568 (__AUTH,__objc_data) external _OBJC_CLASS_$_TriggerEventResolutionResult
00000002783c7628 (__AUTH,__objc_data) external _OBJC_CLASS_$_TriggerTypeResolutionResult
00000002783c82e0 (__AUTH,__objc_data) external _OBJC_CLASS_$_TriggerValue
00000002783c8390 (__AUTH,__objc_data) external _OBJC_CLASS_$_TriggerValueResolutionResult
                 (undefined) external _OBJC_CLASS_$_USOSerializedGraph (from SiriOntology)
00000002783c5be0 (__AUTH,__objc_data) external _OBJC_CLASS_$__TtC22HomeAutomationInternal16TimeTriggerValue
00000002783c5240 (__AUTH,__objc_data) external _OBJC_CLASS_$__TtC22HomeAutomationInternal17EventTriggerValue
00000002783c5548 (__AUTH,__objc_data) external _OBJC_CLASS_$__TtC22HomeAutomationInternal21ShowHomeIntentHandler
00000002783c5748 (__AUTH,__objc_data) external _OBJC_CLASS_$__TtC22HomeAutomationInternal22MatterAccessoryManager
00000002783c6258 (__AUTH,__objc_data) external _OBJC_CLASS_$__TtC22HomeAutomationInternal24ControlHomeIntentHandler
00000002783c68c8 (__AUTH,__objc_data) external _OBJC_CLASS_$__TtC22HomeAutomationInternal25AutomateHomeIntentHandler
00000002783c5448 (__AUTH,__objc_data) external _OBJC_CLASS_$__TtC22HomeAutomationInternal25ControlAutomateHomeIntent
00000002783c5978 (__AUTH,__objc_data) external _OBJC_CLASS_$__TtC22HomeAutomationInternal25DiscoverHomeIntentHandler
00000002783c4da0 (__AUTH,__objc_data) external _OBJC_CLASS_$__TtC22HomeAutomationInternal9HomeStore
                 (undefined) external _OBJC_CLASS_$__TtCs12_SwiftObject (from libswiftCore)
00000002783e1410 (__AUTH,__data) external _OBJC_METACLASS_$_Automatable
00000002783e13e8 (__AUTH,__data) external _OBJC_METACLASS_$_AutomatableResolutionResult
00000002783e0fb0 (__AUTH,__data) external _OBJC_METACLASS_$_AutomateHomeAutomatableTaskResolutionResult
00000002783e0f38 (__AUTH,__data) external _OBJC_METACLASS_$_AutomateHomeIntent
00000002783e0f60 (__AUTH,__data) external _OBJC_METACLASS_$_AutomateHomeIntentResponse
00000002783e0f88 (__AUTH,__data) external _OBJC_METACLASS_$_AutomateHomeTriggerResolutionResult
00000002783e1140 (__AUTH,__data) external _OBJC_METACLASS_$_ControlHomeFiltersResolutionResult
00000002783e10c8 (__AUTH,__data) external _OBJC_METACLASS_$_ControlHomeIntent
00000002783e10f0 (__AUTH,__data) external _OBJC_METACLASS_$_ControlHomeIntentResponse
00000002783e1118 (__AUTH,__data) external _OBJC_METACLASS_$_ControlHomeUserTaskResolutionResult
00000002783e1348 (__AUTH,__data) external _OBJC_METACLASS_$_DayOfWeekOptionsResolutionResult
00000002783e1028 (__AUTH,__data) external _OBJC_METACLASS_$_DiscoverHomeFiltersResolutionResult
00000002783e0fd8 (__AUTH,__data) external _OBJC_METACLASS_$_DiscoverHomeIntent
00000002783e1000 (__AUTH,__data) external _OBJC_METACLASS_$_DiscoverHomeIntentResponse
00000002783e1230 (__AUTH,__data) external _OBJC_METACLASS_$_DiscoveryTypeResolutionResult
00000002783e1780 (__AUTH,__data) external _OBJC_METACLASS_$_HomeAttributeCleaningJob
00000002783e1758 (__AUTH,__data) external _OBJC_METACLASS_$_HomeAttributeCleaningJobResolutionResult
00000002783e12d0 (__AUTH,__data) external _OBJC_METACLASS_$_HomeAttributeLimitResolutionResult
00000002783e1398 (__AUTH,__data) external _OBJC_METACLASS_$_HomeAttributeModeTypeResolutionResult
00000002783e1640 (__AUTH,__data) external _OBJC_METACLASS_$_HomeAttributeRange
00000002783e1618 (__AUTH,__data) external _OBJC_METACLASS_$_HomeAttributeRangeResolutionResult
00000002783e13c0 (__AUTH,__data) external _OBJC_METACLASS_$_HomeAttributeStateTypeResolutionResult
00000002783e17d0 (__AUTH,__data) external _OBJC_METACLASS_$_HomeAttributeTargetArea
00000002783e17a8 (__AUTH,__data) external _OBJC_METACLASS_$_HomeAttributeTargetAreaResolutionResult
00000002783e1820 (__AUTH,__data) external _OBJC_METACLASS_$_HomeAttributeTargetMap
00000002783e17f8 (__AUTH,__data) external _OBJC_METACLASS_$_HomeAttributeTargetMapResolutionResult
00000002783e1280 (__AUTH,__data) external _OBJC_METACLASS_$_HomeAttributeTypeResolutionResult
00000002783e12f8 (__AUTH,__data) external _OBJC_METACLASS_$_HomeAttributeUnitResolutionResult
00000002783e15f0 (__AUTH,__data) external _OBJC_METACLASS_$_HomeAttributeValue
00000002783e15c8 (__AUTH,__data) external _OBJC_METACLASS_$_HomeAttributeValueResolutionResult
00000002783e12a8 (__AUTH,__data) external _OBJC_METACLASS_$_HomeAttributeValueTypeResolutionResult
00000002783e11e0 (__AUTH,__data) external _OBJC_METACLASS_$_HomeDeviceTypeResolutionResult
00000002783e1550 (__AUTH,__data) external _OBJC_METACLASS_$_HomeEntity
00000002783e1528 (__AUTH,__data) external _OBJC_METACLASS_$_HomeEntityResolutionResult
00000002783e1730 (__AUTH,__data) external _OBJC_METACLASS_$_HomeEntityResponse
00000002783e1708 (__AUTH,__data) external _OBJC_METACLASS_$_HomeEntityResponseResolutionResult
00000002783e11b8 (__AUTH,__data) external _OBJC_METACLASS_$_HomeEntityTypeResolutionResult
00000002783e1500 (__AUTH,__data) external _OBJC_METACLASS_$_HomeFilter
00000002783e14d8 (__AUTH,__data) external _OBJC_METACLASS_$_HomeFilterResolutionResult
00000002783e1208 (__AUTH,__data) external _OBJC_METACLASS_$_HomeSceneTypeResolutionResult
00000002783e1370 (__AUTH,__data) external _OBJC_METACLASS_$_HomeTaskOutcomeResolutionResult
00000002783e15a0 (__AUTH,__data) external _OBJC_METACLASS_$_HomeUserTask
00000002783e1578 (__AUTH,__data) external _OBJC_METACLASS_$_HomeUserTaskResolutionResult
00000002783e16e0 (__AUTH,__data) external _OBJC_METACLASS_$_HomeUserTaskResponse
00000002783e16b8 (__AUTH,__data) external _OBJC_METACLASS_$_HomeUserTaskResponseResolutionResult
00000002783e1258 (__AUTH,__data) external _OBJC_METACLASS_$_HomeUserTaskTypeResolutionResult
                 (undefined) external _OBJC_METACLASS_$_INEnumResolutionResult (from Intents)
                 (undefined) external _OBJC_METACLASS_$_INIntent (from Intents)
                 (undefined) external _OBJC_METACLASS_$_INIntentResponse (from Intents)
                 (undefined) external _OBJC_METACLASS_$_INObject (from Intents)
                 (undefined) external _OBJC_METACLASS_$_INObjectResolutionResult (from Intents)
                 (undefined) weak external _OBJC_METACLASS_$_NSObject (from libobjc)
00000002783e1320 (__AUTH,__data) external _OBJC_METACLASS_$_RecurrenceFrequencyResolutionResult
00000002783e1690 (__AUTH,__data) external _OBJC_METACLASS_$_RecurrenceRule
00000002783e1668 (__AUTH,__data) external _OBJC_METACLASS_$_RecurrenceRuleResolutionResult
00000002783e10a0 (__AUTH,__data) external _OBJC_METACLASS_$_ShowHomeFiltersResolutionResult
00000002783e1050 (__AUTH,__data) external _OBJC_METACLASS_$_ShowHomeIntent
00000002783e1078 (__AUTH,__data) external _OBJC_METACLASS_$_ShowHomeIntentResponse
00000002783e14b0 (__AUTH,__data) external _OBJC_METACLASS_$_TriggerCondition
00000002783e1488 (__AUTH,__data) external _OBJC_METACLASS_$_TriggerConditionResolutionResult
00000002783e1168 (__AUTH,__data) external _OBJC_METACLASS_$_TriggerEventResolutionResult
00000002783e1190 (__AUTH,__data) external _OBJC_METACLASS_$_TriggerTypeResolutionResult
00000002783e1460 (__AUTH,__data) external _OBJC_METACLASS_$_TriggerValue
00000002783e1438 (__AUTH,__data) external _OBJC_METACLASS_$_TriggerValueResolutionResult
00000002783d4be0 (__AUTH,__data) external _OBJC_METACLASS_$__TtC22HomeAutomationInternal16TimeTriggerValue
00000002783ceb30 (__AUTH,__data) external _OBJC_METACLASS_$__TtC22HomeAutomationInternal17EventTriggerValue
00000002783d0390 (__AUTH,__data) external _OBJC_METACLASS_$__TtC22HomeAutomationInternal21ShowHomeIntentHandler
00000002783d0bb8 (__AUTH,__data) external _OBJC_METACLASS_$__TtC22HomeAutomationInternal22MatterAccessoryManager
00000002783dae80 (__AUTH,__data) external _OBJC_METACLASS_$__TtC22HomeAutomationInternal24ControlHomeIntentHandler
00000002783dfaa0 (__AUTH,__data) external _OBJC_METACLASS_$__TtC22HomeAutomationInternal25AutomateHomeIntentHandler
00000002783cf358 (__AUTH,__data) external _OBJC_METACLASS_$__TtC22HomeAutomationInternal25ControlAutomateHomeIntent
00000002783d2380 (__AUTH,__data) external _OBJC_METACLASS_$__TtC22HomeAutomationInternal25DiscoverHomeIntentHandler
00000002783cdd58 (__AUTH,__data) external _OBJC_METACLASS_$__TtC22HomeAutomationInternal9HomeStore
                 (undefined) external _OBJC_METACLASS_$__TtCs12_SwiftObject (from libswiftCore)
                 (undefined) external _SAAceDomainSignalDomainHOME_AUTOMATIONValue (from SAObjects)
                 (undefined) external _SAGetRequestOriginAccuracyThreeKilometersValue (from SAObjects)
                 (undefined) external _SAHAActionOutcomeALREADY_AT_MAX_VALUEValue (from SAObjects)
                 (undefined) external _SAHAActionOutcomeALREADY_AT_MIN_VALUEValue (from SAObjects)
                 (undefined) external _SAHAActionOutcomeBLUETOOTH_IS_OFFValue (from SAObjects)
                 (undefined) external _SAHAActionOutcomeBLUETOOTH_WAKEUPValue (from SAObjects)
                 (undefined) external _SAHAActionOutcomeBRIDGED_ACCESSORY_UNREACHABLEValue (from SAObjects)
                 (undefined) external _SAHAActionOutcomeCALIBRATION_IN_PROGRESSValue (from SAObjects)
                 (undefined) external _SAHAActionOutcomeFAILUREValue (from SAObjects)
                 (undefined) external _SAHAActionOutcomeFOUND_NO_MATCHING_ENTITIESValue (from SAObjects)
                 (undefined) external _SAHAActionOutcomeIN_PROGRESSValue (from SAObjects)
                 (undefined) external _SAHAActionOutcomeLARGER_THAN_MAX_VALUEValue (from SAObjects)
                 (undefined) external _SAHAActionOutcomeNO_MATCHING_ATTRIBUTEValue (from SAObjects)
                 (undefined) external _SAHAActionOutcomeNO_REMOTE_ACCESSValue (from SAObjects)
                 (undefined) external _SAHAActionOutcomeREAD_ONLYValue (from SAObjects)
                 (undefined) external _SAHAActionOutcomeREQUIRES_UNLOCKValue (from SAObjects)
                 (undefined) external _SAHAActionOutcomeSCENE_NOT_SET_UPValue (from SAObjects)
                 (undefined) external _SAHAActionOutcomeSECURED_ACCESS_DENIEDValue (from SAObjects)
                 (undefined) external _SAHAActionOutcomeSECURING_FAILUREValue (from SAObjects)
                 (undefined) external _SAHAActionOutcomeSET_TO_MAX_VALUEValue (from SAObjects)
                 (undefined) external _SAHAActionOutcomeSET_TO_MIN_VALUEValue (from SAObjects)
                 (undefined) external _SAHAActionOutcomeSMALLER_THAN_MIN_VALUEValue (from SAObjects)
                 (undefined) external _SAHAActionOutcomeSUCCESSValue (from SAObjects)
                 (undefined) external _SAHAActionOutcomeUNREACHABLEValue (from SAObjects)
                 (undefined) external _SAHAActionOutcomeUNSUPPORTED_ATTRIBUTEValue (from SAObjects)
                 (undefined) external _SAHAActionOutcomeWIFI_IS_OFFValue (from SAObjects)
                 (undefined) external _SAHAActionTypeDECREASEValue (from SAObjects)
                 (undefined) external _SAHAActionTypeGETValue (from SAObjects)
                 (undefined) external _SAHAActionTypeGET_TARGET_VALUEValue (from SAObjects)
                 (undefined) external _SAHAActionTypeINCREASEValue (from SAObjects)
                 (undefined) external _SAHAActionTypeSETValue (from SAObjects)
                 (undefined) external _SAHAActionTypeSET_TO_MAXIMUMValue (from SAObjects)
                 (undefined) external _SAHAActionTypeSET_TO_MINIMUMValue (from SAObjects)
                 (undefined) external _SAHAActionTypeTOGGLEValue (from SAObjects)
