00007ff8097f42bc (__TEXT,__gcc_except_tab) non-external GCC_except_table0
00007ff8097f427c (__TEXT,__gcc_except_tab) non-external GCC_except_table10
00007ff8097f42a8 (__TEXT,__gcc_except_tab) non-external GCC_except_table20
00007ff8097f4294 (__TEXT,__gcc_except_tab) non-external GCC_except_table24
00007ff8097f4268 (__TEXT,__gcc_except_tab) non-external GCC_except_table26
00007ff8097c0008 (__TEXT,__text) external _CVPixelBufferPoolCopyIOSurfaceCreationProperties
00007ff8097b55ec (__TEXT,__text) external _CVPixelBufferPoolCreate
00007ff8097b6ad5 (__TEXT,__text) external _CVPixelBufferPoolCreatePixelBuffer
00007ff8097bfd39 (__TEXT,__text) external _CVPixelBufferPoolCreatePixelBufferWithAuxAttributes
00007ff8097bff28 (__TEXT,__text) external _CVPixelBufferPoolFlush
00007ff8097b8bd4 (__TEXT,__text) external _CVPixelBufferPoolGetAttributes
00007ff8097b6a87 (__TEXT,__text) external _CVPixelBufferPoolGetMaxBufferAge
00007ff8097bffd4 (__TEXT,__text) external _CVPixelBufferPoolGetMinBufferCount
00007ff8097b8bfa (__TEXT,__text) external _CVPixelBufferPoolGetPixelBufferAttributes
00007ff8097b6b2d (__TEXT,__text) external _CVPixelBufferPoolGetTypeID
00007ff8097bfdd7 (__TEXT,__text) external _CVPixelBufferPoolPreAllocate
00007ff8097bff06 (__TEXT,__text) external _CVPixelBufferPoolPrefetchPages
00007ff8097b6580 (__TEXT,__text) external _CVPixelBufferPoolRelease
00007ff8097b8bb4 (__TEXT,__text) external _CVPixelBufferPoolRetain
00007ff8097bfe19 (__TEXT,__text) external _CVPixelBufferPoolScanIOSurfaces
00007ff8097bfe59 (__TEXT,__text) external _CVPixelBufferPoolScanIOSurfacesWithOptions
00007ff8097bfd9c (__TEXT,__text) external _CVPixelBufferPoolSetMaxBufferAge
00007ff8097bff80 (__TEXT,__text) external _CVPixelBufferPoolSetMinBufferCount
00007ff8097c0046 (__TEXT,__text) external _CVPixelBufferPoolTakeOwnershipOfIOSurface
00007ff8097b190a (__TEXT,__text) external _CVPixelBufferRelease
00007ff8097b7ce6 (__TEXT,__text) external _CVPixelBufferRetain
00007ff8097aebae (__TEXT,__text) external _CVPixelBufferUnlockBaseAddress
00007ff8097d64ec (__TEXT,__text) external _CVPixelBufferWasAllocatedFromPool
00007ff8097cf1ae (__TEXT,__text) external _CVPixelFormatDescriptionArrayCreateWithAllPixelFormatTypes
00007ff8097af57e (__TEXT,__text) external _CVPixelFormatDescriptionCreateWithPixelFormatType
00007ff8097a7194 (__TEXT,__text) external _CVPixelFormatDescriptionGetDescriptionWithPixelFormatType
00007ff8097b55c0 (__TEXT,__text) external _CVPixelFormatDescriptionGetPixelFormatTypes
00007ff8097cef90 (__TEXT,__text) external _CVPixelFormatDescriptionRegisterDescriptionWithPixelFormatType
00007ff8097cf290 (__TEXT,__text) external _CVPixelFormatTypeIsSubsampled
00007ff8097cf1f9 (__TEXT,__text) external _CVSetRestrictions
00007ff8097abccd (__TEXT,__text) non-external (was a private external) _CVSetValueFromDictToDict
00007ff8097afdac (__TEXT,__text) external _CVTransferFunctionGetIntegerCodePointForString
00007ff8097acf82 (__TEXT,__text) external _CVTransferFunctionGetStringForIntegerCodePoint
00007ff8097c6f10 (__TEXT,__text) non-external (was a private external) _CVWeakReferenceDestroy
00007ff8097c6f06 (__TEXT,__text) non-external (was a private external) _CVWeakReferenceInit
00007ff8097c6f1a (__TEXT,__text) non-external (was a private external) _CVWeakReferenceLoadAndRetain
00007ff8097aff75 (__TEXT,__text) external _CVYCbCrMatrixGetIntegerCodePointForString
00007ff8097acd64 (__TEXT,__text) external _CVYCbCrMatrixGetStringForIntegerCodePoint
00007ff8097c6389 (__TEXT,__text) non-external (was a private external) _CalculateRGBToYCbCrMatrix
00007ff8097c645d (__TEXT,__text) non-external (was a private external) _CalculateYCbCrToRGBMatrix
                 (undefined) external _ColorSyncMakeProfile (from ColorSync)
                 (undefined) external _ColorSyncProfileCopyHeader (from ColorSync)
                 (undefined) external _ColorSyncProfileCreateMutableCopy (from ColorSync)
                 (undefined) external _ColorSyncProfileSetHeader (from ColorSync)
                 (undefined) external _ColorSyncProfileSetTag (from ColorSync)
00007ff8097c61b9 (__TEXT,__text) non-external (was a private external) _ConvertFromEncodingRange
                 (undefined) external _IOConnectMapMemory (from IOKit)
                 (undefined) external _IOConnectRelease (from IOKit)
00007ff8097bba45 (__TEXT,__text) non-external (was a private external) _IOOrEXSurfaceCreate
00007ff8097bba9b (__TEXT,__text) non-external (was a private external) _IOOrEXSurfaceDecrementUseCount
00007ff8097bbad2 (__TEXT,__text) non-external (was a private external) _IOOrEXSurfaceGetAllocSize
00007ff8097bbb57 (__TEXT,__text) non-external (was a private external) _IOOrEXSurfaceGetBaseAddress
00007ff8097bbba3 (__TEXT,__text) non-external (was a private external) _IOOrEXSurfaceGetBaseAddressOfPlane
00007ff8097bbae5 (__TEXT,__text) non-external (was a private external) _IOOrEXSurfaceGetBytesPerElement
00007ff8097bbbb6 (__TEXT,__text) non-external (was a private external) _IOOrEXSurfaceGetBytesPerElementOfPlane
00007ff8097bbb1e (__TEXT,__text) non-external (was a private external) _IOOrEXSurfaceGetBytesPerRow
00007ff8097bbb90 (__TEXT,__text) non-external (was a private external) _IOOrEXSurfaceGetBytesPerRowOfPlane
00007ff8097bbb44 (__TEXT,__text) non-external (was a private external) _IOOrEXSurfaceGetElementHeight
00007ff8097bbbdc (__TEXT,__text) non-external (was a private external) _IOOrEXSurfaceGetElementHeightOfPlane
00007ff8097bbb31 (__TEXT,__text) non-external (was a private external) _IOOrEXSurfaceGetElementWidth
00007ff8097bbbc9 (__TEXT,__text) non-external (was a private external) _IOOrEXSurfaceGetElementWidthOfPlane
00007ff8097bbaac (__TEXT,__text) non-external (was a private external) _IOOrEXSurfaceGetHeight
00007ff8097bbb6a (__TEXT,__text) non-external (was a private external) _IOOrEXSurfaceGetHeightOfPlane
00007ff8097bba4f (__TEXT,__text) non-external (was a private external) _IOOrEXSurfaceGetID
00007ff8097bbaf8 (__TEXT,__text) non-external (was a private external) _IOOrEXSurfaceGetPixelFormat
00007ff8097bbb0b (__TEXT,__text) non-external (was a private external) _IOOrEXSurfaceGetPlaneCount
00007ff8097bba77 (__TEXT,__text) non-external (was a private external) _IOOrEXSurfaceGetUseCount
00007ff8097bbabf (__TEXT,__text) non-external (was a private external) _IOOrEXSurfaceGetWidth
00007ff8097bbb7d (__TEXT,__text) non-external (was a private external) _IOOrEXSurfaceGetWidthOfPlane
00007ff8097bba8a (__TEXT,__text) non-external (was a private external) _IOOrEXSurfaceIncrementUseCount
00007ff8097bba64 (__TEXT,__text) non-external (was a private external) _IOOrEXSurfaceIsInUse
                 (undefined) external _IOServiceOpen (from IOKit)
                 (undefined) external _IOSurfaceClearDataProperties (from IOSurface)
                 (undefined) external _IOSurfaceCopyAllValues (from IOSurface)
                 (undefined) external _IOSurfaceCopyValue (from IOSurface)
                 (undefined) external _IOSurfaceCreate (from IOSurface)
                 (undefined) external _IOSurfaceCreateChildSurface (from IOSurface)
                 (undefined) external _IOSurfaceCreateWiringAssertion (from IOSurface)
                 (undefined) external _IOSurfaceDecrementUseCount (from IOSurface)
                 (undefined) external _IOSurfaceDecrementUseCountForCategory (from IOSurface)
                 (undefined) external _IOSurfaceGetAddressFormatOfPlane (from IOSurface)
                 (undefined) external _IOSurfaceGetAllocSize (from IOSurface)
                 (undefined) external _IOSurfaceGetBaseAddress (from IOSurface)
                 (undefined) external _IOSurfaceGetBaseAddressOfCompressedTileDataRegionOfSliceAndPlane (from IOSurface)
                 (undefined) external _IOSurfaceGetBaseAddressOfCompressedTileHeaderRegionOfPlane (from IOSurface)
                 (undefined) external _IOSurfaceGetBaseAddressOfCompressedTileHeaderRegionOfSliceAndPlane (from IOSurface)
                 (undefined) external _IOSurfaceGetBaseAddressOfPlane (from IOSurface)
                 (undefined) external _IOSurfaceGetBulkAttachments (from IOSurface)
                 (undefined) external _IOSurfaceGetBytesPerCompressedTileHeaderOfPlane (from IOSurface)
                 (undefined) external _IOSurfaceGetBytesPerElement (from IOSurface)
                 (undefined) external _IOSurfaceGetBytesPerElementOfPlane (from IOSurface)
                 (undefined) external _IOSurfaceGetBytesPerRow (from IOSurface)
                 (undefined) external _IOSurfaceGetBytesPerRowOfPlane (from IOSurface)
                 (undefined) external _IOSurfaceGetCacheMode (from IOSurface)
                 (undefined) external _IOSurfaceGetCompressedTileHeightOfPlane (from IOSurface)
                 (undefined) external _IOSurfaceGetCompressedTileWidthOfPlane (from IOSurface)
                 (undefined) external _IOSurfaceGetCompressionTypeOfPlane (from IOSurface)
                 (undefined) external _IOSurfaceGetElementHeight (from IOSurface)
                 (undefined) external _IOSurfaceGetElementHeightOfPlane (from IOSurface)
                 (undefined) external _IOSurfaceGetElementWidth (from IOSurface)
                 (undefined) external _IOSurfaceGetElementWidthOfPlane (from IOSurface)
                 (undefined) external _IOSurfaceGetHeight (from IOSurface)
                 (undefined) external _IOSurfaceGetHeightInCompressedTilesOfPlane (from IOSurface)
                 (undefined) external _IOSurfaceGetHeightOfPlane (from IOSurface)
                 (undefined) external _IOSurfaceGetID (from IOSurface)
                 (undefined) external _IOSurfaceGetOffsetOfPlane (from IOSurface)
                 (undefined) external _IOSurfaceGetParentID (from IOSurface)
                 (undefined) external _IOSurfaceGetPixelFormat (from IOSurface)
                 (undefined) external _IOSurfaceGetPlaneCount (from IOSurface)
                 (undefined) external _IOSurfaceGetProtectionOptions (from IOSurface)
                 (undefined) external _IOSurfaceGetSliceCount (from IOSurface)
                 (undefined) external _IOSurfaceGetUseCount (from IOSurface)
                 (undefined) external _IOSurfaceGetWidth (from IOSurface)
                 (undefined) external _IOSurfaceGetWidthInCompressedTilesOfPlane (from IOSurface)
                 (undefined) external _IOSurfaceGetWidthOfPlane (from IOSurface)
                 (undefined) external _IOSurfaceGetYCbCrMatrix (from IOSurface)
                 (undefined) external _IOSurfaceIncrementUseCount (from IOSurface)
                 (undefined) external _IOSurfaceIncrementUseCountForCategory (from IOSurface)
                 (undefined) external _IOSurfaceIsInUse (from IOSurface)
                 (undefined) external _IOSurfaceLock (from IOSurface)
                 (undefined) external _IOSurfaceNotifierCreate (from IOSurface)
                 (undefined) external _IOSurfaceNotifierSetDispatchQueue (from IOSurface)
                 (undefined) external _IOSurfaceRemoveValue (from IOSurface)
                 (undefined) external _IOSurfaceSetBulkAttachments2 (from IOSurface)
                 (undefined) external _IOSurfaceSetValue (from IOSurface)
                 (undefined) external _IOSurfaceSetValues (from IOSurface)
                 (undefined) external _IOSurfaceUnlock (from IOSurface)
00007ff8097c6304 (__TEXT,__text) non-external (was a private external) _LookupYCbCrMatrixType
                 (undefined) external _MGCopyAnswer (from libMobileGestalt)
                 (undefined) external _MTLCopyAllDevices (from Metal)
                 (undefined) external _MTLPixelFormatGetInfoForDevice (from Metal)
                 (undefined) external _OBJC_CLASS_$_MTLTextureDescriptor (from Metal)
                 (undefined) external _OBJC_CLASS_$_NSConstantArray (from CoreFoundation)
                 (undefined) external _OBJC_CLASS_$_NSConstantData (from CoreFoundation)
                 (undefined) external _OBJC_CLASS_$_NSConstantDictionary (from CoreFoundation)
                 (undefined) external _OBJC_CLASS_$_NSConstantIntegerNumber (from Foundation)
                 (undefined) external _OBJC_CLASS_$_NSString (from Foundation)
                 (undefined) external _OSAtomicDequeue (from libSystem)
                 (undefined) external _OSAtomicEnqueue (from libSystem)
                 (undefined) external __Block_copy (from libSystem)
                 (undefined) external __Block_release (from libSystem)
                 (undefined) external __CFRuntimeCreateInstance (from CoreFoundation)
                 (undefined) external __CFRuntimeRegisterClass (from CoreFoundation)
00007ff8097c0d04 (__TEXT,__text) non-external (was a private external) __CVXFillExtended128
00007ff8097c1ab4 (__TEXT,__text) non-external (was a private external) __CVXFillExtended16
00007ff8097c18d9 (__TEXT,__text) non-external (was a private external) __CVXFillExtended24
00007ff8097c2224 (__TEXT,__text) non-external (was a private external) __CVXFillExtended2vuy
00007ff8097c13d6 (__TEXT,__text) non-external (was a private external) __CVXFillExtended32
00007ff8097c2ac4 (__TEXT,__text) non-external (was a private external) __CVXFillExtended420A_8
00007ff8097c35f6 (__TEXT,__text) non-external (was a private external) __CVXFillExtended420_10packed
00007ff8097c3608 (__TEXT,__text) non-external (was a private external) __CVXFillExtended420_10packed_Alpha16
00007ff8097c3c38 (__TEXT,__text) non-external (was a private external) __CVXFillExtended420_12packed
00007ff8097c3c4a (__TEXT,__text) non-external (was a private external) __CVXFillExtended420_12packed_Alpha16
00007ff8097c2fd2 (__TEXT,__text) non-external (was a private external) __CVXFillExtended420_16
00007ff8097c2fe4 (__TEXT,__text) non-external (was a private external) __CVXFillExtended420_16_Alpha16
00007ff8097c2924 (__TEXT,__text) non-external (was a private external) __CVXFillExtended420_8
00007ff8097c290f (__TEXT,__text) non-external (was a private external) __CVXFillExtended422A_8
00007ff8097c33e8 (__TEXT,__text) non-external (was a private external) __CVXFillExtended422_10packed
00007ff8097c33fa (__TEXT,__text) non-external (was a private external) __CVXFillExtended422_10packed_Alpha16
00007ff8097c3a22 (__TEXT,__text) non-external (was a private external) __CVXFillExtended422_12packed
00007ff8097c3a34 (__TEXT,__text) non-external (was a private external) __CVXFillExtended422_12packed_Alpha16
00007ff8097c2e71 (__TEXT,__text) non-external (was a private external) __CVXFillExtended422_16
00007ff8097c2e83 (__TEXT,__text) non-external (was a private external) __CVXFillExtended422_16_Alpha16
00007ff8097c277b (__TEXT,__text) non-external (was a private external) __CVXFillExtended422_8
00007ff8097c2766 (__TEXT,__text) non-external (was a private external) __CVXFillExtended444A_8
00007ff8097c31dc (__TEXT,__text) non-external (was a private external) __CVXFillExtended444_10packed
00007ff8097c31ee (__TEXT,__text) non-external (was a private external) __CVXFillExtended444_10packed_Alpha16
00007ff8097c380c (__TEXT,__text) non-external (was a private external) __CVXFillExtended444_12packed
00007ff8097c381e (__TEXT,__text) non-external (was a private external) __CVXFillExtended444_12packed_Alpha16
00007ff8097c2d1c (__TEXT,__text) non-external (was a private external) __CVXFillExtended444_16
00007ff8097c2d2e (__TEXT,__text) non-external (was a private external) __CVXFillExtended444_16_Alpha16
00007ff8097c25d6 (__TEXT,__text) non-external (was a private external) __CVXFillExtended444_8
00007ff8097c1200 (__TEXT,__text) non-external (was a private external) __CVXFillExtended48
00007ff8097c0eef (__TEXT,__text) non-external (was a private external) __CVXFillExtended64
00007ff8097c2066 (__TEXT,__text) non-external (was a private external) __CVXFillExtended8
00007ff8097c4a5c (__TEXT,__text) non-external (was a private external) __CVXFillExtendedSpecial1
00007ff8097c4c3b (__TEXT,__text) non-external (was a private external) __CVXFillExtendedSpecial3
00007ff8097c17d1 (__TEXT,__text) non-external (was a private external) __CVXFillExtended_10packed
00007ff8097c3c5f (__TEXT,__text) non-external (was a private external) __CVXFillExtendedb3a8
00007ff8097c410d (__TEXT,__text) non-external (was a private external) __CVXFillExtendedv210
00007ff8097c3f3e (__TEXT,__text) non-external (was a private external) __CVXFillExtendedv216
00007ff8097c3d79 (__TEXT,__text) non-external (was a private external) __CVXFillExtendedx22p
