                 (undefined) external _AFIsInternalInstall (from AssistantServices)
                 (undefined) external _CFPreferencesGetAppBooleanValue (from CoreFoundation)
                 (undefined) external _DEHasFeature (from DialogEngine)
                 (undefined) external _DEVersion (from DialogEngine)
                 (undefined) external _INIntentSlotValueTransformToContactHandle (from Intents)
                 (undefined) external _NSLocaleMeasurementSystem (from CoreFoundation)
                 (undefined) external _NSLocalizedDescriptionKey (from Foundation)
                 (undefined) external _NSLocalizedFailureReasonErrorKey (from Foundation)
                 (undefined) external _NSURLIsRegularFileKey (from CoreFoundation)
                 (undefined) external _OBJC_CLASS_$_AFPreferences (from AssistantServices)
                 (undefined) external _OBJC_CLASS_$_CAT (from DialogEngine)
                 (undefined) external _OBJC_CLASS_$_CATPattern (from DialogEngine)
                 (undefined) external _OBJC_CLASS_$_DEEvaluator (from DialogEngine)
                 (undefined) external _OBJC_CLASS_$_DEExecutor (from DialogEngine)
                 (undefined) external _OBJC_CLASS_$_DEMorphun (from DialogEngine)
                 (undefined) external _OBJC_CLASS_$_DEValidationEntry (from DialogEngine)
                 (undefined) external _OBJC_CLASS_$_DEValidator (from DialogEngine)
                 (undefined) external _OBJC_CLASS_$_DialogElement (from DialogEngine)
                 (undefined) external _OBJC_CLASS_$_DialogExecutionResult (from DialogEngine)
                 (undefined) external _OBJC_CLASS_$_NSBundle (from Foundation)
                 (undefined) external _OBJC_CLASS_$_NSData (from CoreFoundation)
                 (undefined) external _OBJC_CLASS_$_NSError (from Foundation)
                 (undefined) external _OBJC_CLASS_$_NSFileManager (from Foundation)
                 (undefined) external _OBJC_CLASS_$_NSJSONSerialization (from Foundation)
                 (undefined) external _OBJC_CLASS_$_NSLocale (from CoreFoundation)
                 (undefined) external _OBJC_CLASS_$_NSNumber (from Foundation)
                 (undefined) external _OBJC_CLASS_$_NSObject (from libobjc)
                 (undefined) external _OBJC_CLASS_$_NSRegularExpression (from Foundation)
                 (undefined) external _OBJC_CLASS_$_NSString (from Foundation)
                 (undefined) external _OBJC_CLASS_$_NSUserDefaults (from CoreFoundation)
                 (undefined) external _OBJC_CLASS_$_OS_os_log (from libSystem)
                 (undefined) external _OBJC_CLASS_$_PatternExecutionDialog (from DialogEngine)
                 (undefined) external _OBJC_CLASS_$_PatternExecutionResult (from DialogEngine)
000000023285bf28 (__AUTH,__objc_data) external _OBJC_CLASS_$__TtC16SiriDialogEngine10CATGlobals
0000000234ac8260 (__DATA_CONST,__const) non-external (was a private external) __swift_FORCE_LOAD_$_swiftDispatch_$_SiriDialogEngine
                 (undefined) weak external __swift_FORCE_LOAD_$_swiftFileProvider (from libswiftFileProvider)
0000000234ac82a0 (__DATA_CONST,__const) non-external (was a private external) __swift_FORCE_LOAD_$_swiftFileProvider_$_SiriDialogEngine
                 (undefined) weak external __swift_FORCE_LOAD_$_swiftFoundation (from BiomePubSub)
0000000234ac8268 (__DATA_CONST,__const) non-external (was a private external) __swift_FORCE_LOAD_$_swiftFoundation_$_SiriDialogEngine
                 (undefined) weak external __swift_FORCE_LOAD_$_swiftIOKit (from libswiftIOKit)
0000000234ac8278 (__DATA_CONST,__const) non-external (was a private external) __swift_FORCE_LOAD_$_swiftIOKit_$_SiriDialogEngine
                 (undefined) weak external __swift_FORCE_LOAD_$_swiftIntents (from libswiftIntents)
0000000234ac8280 (__DATA_CONST,__const) non-external (was a private external) __swift_FORCE_LOAD_$_swiftIntents_$_SiriDialogEngine
                 (undefined) weak external __swift_FORCE_LOAD_$_swiftMapKit (from libswiftMapKit)
0000000234ac8318 (__DATA_CONST,__const) non-external (was a private external) __swift_FORCE_LOAD_$_swiftMapKit_$_SiriDialogEngine
                 (undefined) weak external __swift_FORCE_LOAD_$_swiftMetal (from libswiftMetal)
0000000234ac8298 (__DATA_CONST,__const) non-external (was a private external) __swift_FORCE_LOAD_$_swiftMetal_$_SiriDialogEngine
                 (undefined) weak external __swift_FORCE_LOAD_$_swiftNaturalLanguage (from libswiftNaturalLanguage)
0000000234ac82d8 (__DATA_CONST,__const) non-external (was a private external) __swift_FORCE_LOAD_$_swiftNaturalLanguage_$_SiriDialogEngine
                 (undefined) weak external __swift_FORCE_LOAD_$_swiftOSLog (from libswiftOSLog)
0000000234ac82f8 (__DATA_CONST,__const) non-external (was a private external) __swift_FORCE_LOAD_$_swiftOSLog_$_SiriDialogEngine
                 (undefined) weak external __swift_FORCE_LOAD_$_swiftObjectiveC (from libswiftObjectiveC)
0000000234ac8248 (__DATA_CONST,__const) non-external (was a private external) __swift_FORCE_LOAD_$_swiftObjectiveC_$_SiriDialogEngine
                 (undefined) weak external __swift_FORCE_LOAD_$_swiftQuartzCore (from libswiftQuartzCore)
0000000234ac82b0 (__DATA_CONST,__const) non-external (was a private external) __swift_FORCE_LOAD_$_swiftQuartzCore_$_SiriDialogEngine
                 (undefined) weak external __swift_FORCE_LOAD_$_swiftUniformTypeIdentifiers (from libswiftUniformTypeIdentifiers)
0000000234ac82a8 (__DATA_CONST,__const) non-external (was a private external) __swift_FORCE_LOAD_$_swiftUniformTypeIdentifiers_$_SiriDialogEngine
                 (undefined) weak external __swift_FORCE_LOAD_$_swiftVision (from libswiftVision)
0000000234ac8300 (__DATA_CONST,__const) non-external (was a private external) __swift_FORCE_LOAD_$_swiftVision_$_SiriDialogEngine
                 (undefined) weak external __swift_FORCE_LOAD_$_swiftXPC (from libswiftXPC)
0000000234ac8258 (__DATA_CONST,__const) non-external (was a private external) __swift_FORCE_LOAD_$_swiftXPC_$_SiriDialogEngine
                 (undefined) weak external __swift_FORCE_LOAD_$_swiftos (from libswiftos)
0000000234ac8240 (__DATA_CONST,__const) non-external (was a private external) __swift_FORCE_LOAD_$_swiftos_$_SiriDialogEngine
                 (undefined) weak external __swift_FORCE_LOAD_$_swiftsimd (from libswiftsimd)
0000000234ac82b8 (__DATA_CONST,__const) non-external (was a private external) __swift_FORCE_LOAD_$_swiftsimd_$_SiriDialogEngine
000000020de05a60 (__TEXT,__text) non-external __swift_stdlib_malloc_size
000000020de23918 (__TEXT,__text) non-external __swift_stdlib_malloc_size
000000020de60618 (__TEXT,__text) non-external __swift_stdlib_malloc_size
000000020de740c0 (__TEXT,__text) non-external __swift_stdlib_malloc_size
                 (undefined) external __swift_stdlib_reportUnimplementedInitializer (from libswiftCore)
000000020de82072 (__TEXT,__swift5_typeref) non-external (was a private external) _associated conformance 16SiriDialogEngine0B10StringPairC10CodingKeysOSHAASQ
000000020de8207a (__TEXT,__swift5_typeref) non-external (was a private external) _associated conformance 16SiriDialogEngine0B10StringPairC10CodingKeysOs0F3KeyAAs011CustomDebugD11Convertible
000000020de82082 (__TEXT,__swift5_typeref) non-external (was a private external) _associated conformance 16SiriDialogEngine0B10StringPairC10CodingKeysOs0F3KeyAAs06CustomD11Convertible
000000020de81ce4 (__TEXT,__swift5_typeref) non-external (was a private external) _associated conformance 16SiriDialogEngine0B11PhoneNumberC10CodingKeysOSHAASQ
000000020de81cf4 (__TEXT,__swift5_typeref) non-external (was a private external) _associated conformance 16SiriDialogEngine0B11PhoneNumberC10CodingKeysOs0F3KeyAAs23CustomStringConvertible
000000020de81cec (__TEXT,__swift5_typeref) non-external (was a private external) _associated conformance 16SiriDialogEngine0B11PhoneNumberC10CodingKeysOs0F3KeyAAs28CustomDebugStringConvertible
000000020de818f8 (__TEXT,__swift5_typeref) non-external (was a private external) _associated conformance 16SiriDialogEngine0B12PersonHandleC10CodingKeysOSHAASQ
000000020de81908 (__TEXT,__swift5_typeref) non-external (was a private external) _associated conformance 16SiriDialogEngine0B12PersonHandleC10CodingKeysOs0F3KeyAAs23CustomStringConvertible
000000020de81900 (__TEXT,__swift5_typeref) non-external (was a private external) _associated conformance 16SiriDialogEngine0B12PersonHandleC10CodingKeysOs0F3KeyAAs28CustomDebugStringConvertible
000000020de817ca (__TEXT,__swift5_typeref) non-external (was a private external) _associated conformance 16SiriDialogEngine0B13CalendarRangeC10CodingKeysOSHAASQ
000000020de817da (__TEXT,__swift5_typeref) non-external (was a private external) _associated conformance 16SiriDialogEngine0B13CalendarRangeC10CodingKeysOs0F3KeyAAs23CustomStringConvertible
000000020de817d2 (__TEXT,__swift5_typeref) non-external (was a private external) _associated conformance 16SiriDialogEngine0B13CalendarRangeC10CodingKeysOs0F3KeyAAs28CustomDebugStringConvertible
000000020de81d42 (__TEXT,__swift5_typeref) non-external (was a private external) _associated conformance 16SiriDialogEngine0B13DateFormatterC10CodingKeysOSHAASQ
000000020de81d52 (__TEXT,__swift5_typeref) non-external (was a private external) _associated conformance 16SiriDialogEngine0B13DateFormatterC10CodingKeysOs0F3KeyAAs23CustomStringConvertible
000000020de81d4a (__TEXT,__swift5_typeref) non-external (was a private external) _associated conformance 16SiriDialogEngine0B13DateFormatterC10CodingKeysOs0F3KeyAAs28CustomDebugStringConvertible
000000020de823b0 (__TEXT,__swift5_typeref) non-external (was a private external) _associated conformance 16SiriDialogEngine0B13LocationValueC10CodingKeysOSHAASQ
000000020de823c0 (__TEXT,__swift5_typeref) non-external (was a private external) _associated conformance 16SiriDialogEngine0B13LocationValueC10CodingKeysOs0F3KeyAAs23CustomStringConvertible
000000020de823b8 (__TEXT,__swift5_typeref) non-external (was a private external) _associated conformance 16SiriDialogEngine0B13LocationValueC10CodingKeysOs0F3KeyAAs28CustomDebugStringConvertible
000000020de82292 (__TEXT,__swift5_typeref) non-external (was a private external) _associated conformance 16SiriDialogEngine0B14MultiLevelItemC10CodingKeysOSHAASQ
000000020de822a2 (__TEXT,__swift5_typeref) non-external (was a private external) _associated conformance 16SiriDialogEngine0B14MultiLevelItemC10CodingKeysOs0G3KeyAAs23CustomStringConvertible
000000020de8229a (__TEXT,__swift5_typeref) non-external (was a private external) _associated conformance 16SiriDialogEngine0B14MultiLevelItemC10CodingKeysOs0G3KeyAAs28CustomDebugStringConvertible
000000020de820cc (__TEXT,__swift5_typeref) non-external (was a private external) _associated conformance 16SiriDialogEngine0B15LocationAddressC10CodingKeysOSHAASQ
000000020de820dc (__TEXT,__swift5_typeref) non-external (was a private external) _associated conformance 16SiriDialogEngine0B15LocationAddressC10CodingKeysOs0F3KeyAAs23CustomStringConvertible
000000020de820d4 (__TEXT,__swift5_typeref) non-external (was a private external) _associated conformance 16SiriDialogEngine0B15LocationAddressC10CodingKeysOs0F3KeyAAs28CustomDebugStringConvertible
000000020de81c40 (__TEXT,__swift5_typeref) non-external (was a private external) _associated conformance 16SiriDialogEngine0B19AbstractMeasurementC10CodingKeysOSHAASQ
000000020de81c50 (__TEXT,__swift5_typeref) non-external (was a private external) _associated conformance 16SiriDialogEngine0B19AbstractMeasurementC10CodingKeysOs0F3KeyAAs23CustomStringConvertible
000000020de81c48 (__TEXT,__swift5_typeref) non-external (was a private external) _associated conformance 16SiriDialogEngine0B19AbstractMeasurementC10CodingKeysOs0F3KeyAAs28CustomDebugStringConvertible
000000020de822e0 (__TEXT,__swift5_typeref) non-external (was a private external) _associated conformance 16SiriDialogEngine0B22ConvertibleMeasurementC10CodingKeysOSHAASQ
000000020de822f0 (__TEXT,__swift5_typeref) non-external (was a private external) _associated conformance 16SiriDialogEngine0B22ConvertibleMeasurementC10CodingKeysOs0F3KeyAAs012CustomStringD0
000000020de822e8 (__TEXT,__swift5_typeref) non-external (was a private external) _associated conformance 16SiriDialogEngine0B22ConvertibleMeasurementC10CodingKeysOs0F3KeyAAs017CustomDebugStringD0
000000020de81b76 (__TEXT,__swift5_typeref) non-external (was a private external) _associated conformance 16SiriDialogEngine0B6PersonC10CodingKeysOSHAASQ
000000020de81b86 (__TEXT,__swift5_typeref) non-external (was a private external) _associated conformance 16SiriDialogEngine0B6PersonC10CodingKeysOs0E3KeyAAs23CustomStringConvertible
000000020de81b7e (__TEXT,__swift5_typeref) non-external (was a private external) _associated conformance 16SiriDialogEngine0B6PersonC10CodingKeysOs0E3KeyAAs28CustomDebugStringConvertible
000000020de82020 (__TEXT,__swift5_typeref) non-external (was a private external) _associated conformance 16SiriDialogEngine0B7PronounC10CodingKeysOSHAASQ
000000020de82030 (__TEXT,__swift5_typeref) non-external (was a private external) _associated conformance 16SiriDialogEngine0B7PronounC10CodingKeysOs0E3KeyAAs23CustomStringConvertible
000000020de82028 (__TEXT,__swift5_typeref) non-external (was a private external) _associated conformance 16SiriDialogEngine0B7PronounC10CodingKeysOs0E3KeyAAs28CustomDebugStringConvertible
000000020de81c96 (__TEXT,__swift5_typeref) non-external (was a private external) _associated conformance 16SiriDialogEngine0B8CalendarC10CodingKeysOSHAASQ
000000020de81ca6 (__TEXT,__swift5_typeref) non-external (was a private external) _associated conformance 16SiriDialogEngine0B8CalendarC10CodingKeysOs0E3KeyAAs23CustomStringConvertible
000000020de81c9e (__TEXT,__swift5_typeref) non-external (was a private external) _associated conformance 16SiriDialogEngine0B8CalendarC10CodingKeysOs0E3KeyAAs28CustomDebugStringConvertible
000000020de81dd6 (__TEXT,__swift5_typeref) non-external (was a private external) _associated conformance 16SiriDialogEngine0B8DateTimeC10CodingKeysOSHAASQ
000000020de81de6 (__TEXT,__swift5_typeref) non-external (was a private external) _associated conformance 16SiriDialogEngine0B8DateTimeC10CodingKeysOs0F3KeyAAs23CustomStringConvertible
000000020de81dde (__TEXT,__swift5_typeref) non-external (was a private external) _associated conformance 16SiriDialogEngine0B8DateTimeC10CodingKeysOs0F3KeyAAs28CustomDebugStringConvertible
000000020de81e24 (__TEXT,__swift5_typeref) non-external (was a private external) _associated conformance 16SiriDialogEngine0B8DurationC10CodingKeysOSHAASQ
000000020de81e34 (__TEXT,__swift5_typeref) non-external (was a private external) _associated conformance 16SiriDialogEngine0B8DurationC10CodingKeysOs0E3KeyAAs23CustomStringConvertible
000000020de81e2c (__TEXT,__swift5_typeref) non-external (was a private external) _associated conformance 16SiriDialogEngine0B8DurationC10CodingKeysOs0E3KeyAAs28CustomDebugStringConvertible
000000020de81840 (__TEXT,__swift5_typeref) non-external (was a private external) _associated conformance 16SiriDialogEngine0B8LocationC10CodingKeysOSHAASQ
000000020de81850 (__TEXT,__swift5_typeref) non-external (was a private external) _associated conformance 16SiriDialogEngine0B8LocationC10CodingKeysOs0E3KeyAAs23CustomStringConvertible
000000020de81848 (__TEXT,__swift5_typeref) non-external (was a private external) _associated conformance 16SiriDialogEngine0B8LocationC10CodingKeysOs0E3KeyAAs28CustomDebugStringConvertible
000000020de82112 (__TEXT,__swift5_typeref) non-external (was a private external) _associated conformance 16SiriDialogEngine0B8TimeZoneC10CodingKeysOSHAASQ
000000020de82122 (__TEXT,__swift5_typeref) non-external (was a private external) _associated conformance 16SiriDialogEngine0B8TimeZoneC10CodingKeysOs0F3KeyAAs23CustomStringConvertible
000000020de8211a (__TEXT,__swift5_typeref) non-external (was a private external) _associated conformance 16SiriDialogEngine0B8TimeZoneC10CodingKeysOs0F3KeyAAs28CustomDebugStringConvertible
000000020de81f00 (__TEXT,__swift5_typeref) non-external (was a private external) _associated conformance 16SiriDialogEngine10CATGlobalsC10CodingKeysOSHAASQ
000000020de81f10 (__TEXT,__swift5_typeref) non-external (was a private external) _associated conformance 16SiriDialogEngine10CATGlobalsC10CodingKeysOs0E3KeyAAs23CustomStringConvertible
000000020de81f08 (__TEXT,__swift5_typeref) non-external (was a private external) _associated conformance 16SiriDialogEngine10CATGlobalsC10CodingKeysOs0E3KeyAAs28CustomDebugStringConvertible
000000020de81a5a (__TEXT,__swift5_typeref) non-external (was a private external) _associated conformance 16SiriDialogEngine10SirikitAppC10CodingKeysOSHAASQ
000000020de81a6a (__TEXT,__swift5_typeref) non-external (was a private external) _associated conformance 16SiriDialogEngine10SirikitAppC10CodingKeysOs0F3KeyAAs23CustomStringConvertible
000000020de81a62 (__TEXT,__swift5_typeref) non-external (was a private external) _associated conformance 16SiriDialogEngine10SirikitAppC10CodingKeysOs0F3KeyAAs28CustomDebugStringConvertible
000000020de81fda (__TEXT,__swift5_typeref) non-external (was a private external) _associated conformance 16SiriDialogEngine10TypedValueV10CodingKeys33_F828D3BAA2601F17501F3F08FAFEA7FBLLOSHAASQ
000000020de81fea (__TEXT,__swift5_typeref) non-external (was a private external) _associated conformance 16SiriDialogEngine10TypedValueV10CodingKeys33_F828D3BAA2601F17501F3F08FAFEA7FBLLOs0F3KeyAAs23CustomStringConvertible
000000020de81fe2 (__TEXT,__swift5_typeref) non-external (was a private external) _associated conformance 16SiriDialogEngine10TypedValueV10CodingKeys33_F828D3BAA2601F17501F3F08FAFEA7FBLLOs0F3KeyAAs28CustomDebugStringConvertible
000000020de8245a (__TEXT,__swift5_typeref) non-external (was a private external) _associated conformance 16SiriDialogEngine11PhonemeDataV10CodingKeys33_0D00A58DF7A0698F54CA8BF9557E0ED3LLOSHAASQ
000000020de824b2 (__TEXT,__swift5_typeref) non-external (was a private external) _associated conformance 16SiriDialogEngine11PhonemeDataV10CodingKeys33_0D00A58DF7A0698F54CA8BF9557E0ED3LLOs0F3KeyAAs23CustomStringConvertible
000000020de824aa (__TEXT,__swift5_typeref) non-external (was a private external) _associated conformance 16SiriDialogEngine11PhonemeDataV10CodingKeys33_0D00A58DF7A0698F54CA8BF9557E0ED3LLOs0F3KeyAAs28CustomDebugStringConvertible
000000020de82472 (__TEXT,__swift5_typeref) non-external (was a private external) _associated conformance 16SiriDialogEngine16TokenPhonemeDataV10CodingKeys33_0D00A58DF7A0698F54CA8BF9557E0ED3LLOSHAASQ
000000020de82482 (__TEXT,__swift5_typeref) non-external (was a private external) _associated conformance 16SiriDialogEngine16TokenPhonemeDataV10CodingKeys33_0D00A58DF7A0698F54CA8BF9557E0ED3LLOs0G3KeyAAs23CustomStringConvertible
000000020de8247a (__TEXT,__swift5_typeref) non-external (was a private external) _associated conformance 16SiriDialogEngine16TokenPhonemeDataV10CodingKeys33_0D00A58DF7A0698F54CA8BF9557E0ED3LLOs0G3KeyAAs28CustomDebugStringConvertible
000000020de82154 (__TEXT,__swift5_typeref) non-external (was a private external) _associated conformance 16SiriDialogEngine18CATValidatorStatusOSHAASQ
000000020de818aa (__TEXT,__swift5_typeref) non-external (was a private external) _associated conformance 16SiriDialogEngine18SirikitDeviceStateC10CodingKeysOSHAASQ
000000020de818ba (__TEXT,__swift5_typeref) non-external (was a private external) _associated conformance 16SiriDialogEngine18SirikitDeviceStateC10CodingKeysOs0G3KeyAAs23CustomStringConvertible
000000020de818b2 (__TEXT,__swift5_typeref) non-external (was a private external) _associated conformance 16SiriDialogEngine18SirikitDeviceStateC10CodingKeysOs0G3KeyAAs28CustomDebugStringConvertible
000000020de8246a (__TEXT,__swift5_typeref) non-external (was a private external) _associated conformance 16SiriDialogEngine20TokenPhonemeDataListV10CodingKeys33_0D00A58DF7A0698F54CA8BF9557E0ED3LLOSHAASQ
000000020de82492 (__TEXT,__swift5_typeref) non-external (was a private external) _associated conformance 16SiriDialogEngine20TokenPhonemeDataListV10CodingKeys33_0D00A58DF7A0698F54CA8BF9557E0ED3LLOs0H3KeyAAs23CustomStringConvertible
000000020de8248a (__TEXT,__swift5_typeref) non-external (was a private external) _associated conformance 16SiriDialogEngine20TokenPhonemeDataListV10CodingKeys33_0D00A58DF7A0698F54CA8BF9557E0ED3LLOs0H3KeyAAs28CustomDebugStringConvertible
000000020de82462 (__TEXT,__swift5_typeref) non-external (was a private external) _associated conformance 16SiriDialogEngine22PhonemeDataLocaleEntryV10CodingKeysOSHAASQ
000000020de824a2 (__TEXT,__swift5_typeref) non-external (was a private external) _associated conformance 16SiriDialogEngine22PhonemeDataLocaleEntryV10CodingKeysOs0H3KeyAAs23CustomStringConvertible
000000020de8249a (__TEXT,__swift5_typeref) non-external (was a private external) _associated conformance 16SiriDialogEngine22PhonemeDataLocaleEntryV10CodingKeysOs0H3KeyAAs28CustomDebugStringConvertible
000000020de81bc4 (__TEXT,__swift5_typeref) non-external (was a private external) _associated conformance 16SiriDialogEngine23SirikitLocalizedAppNameC10CodingKeysOSHAASQ
000000020de81bd4 (__TEXT,__swift5_typeref) non-external (was a private external) _associated conformance 16SiriDialogEngine23SirikitLocalizedAppNameC10CodingKeysOs0H3KeyAAs23CustomStringConvertible
000000020de81bcc (__TEXT,__swift5_typeref) non-external (was a private external) _associated conformance 16SiriDialogEngine23SirikitLocalizedAppNameC10CodingKeysOs0H3KeyAAs28CustomDebugStringConvertible
000000020de81aa6 (__TEXT,__swift5_typeref) non-external (was a private external) _associated conformance 16SiriDialogEngine25SirikitDeviceRestrictionsC10CodingKeysOSHAASQ
000000020de81ab6 (__TEXT,__swift5_typeref) non-external (was a private external) _associated conformance 16SiriDialogEngine25SirikitDeviceRestrictionsC10CodingKeysOs0G3KeyAAs23CustomStringConvertible
000000020de81aae (__TEXT,__swift5_typeref) non-external (was a private external) _associated conformance 16SiriDialogEngine25SirikitDeviceRestrictionsC10CodingKeysOs0G3KeyAAs28CustomDebugStringConvertible
000000020de81f94 (__TEXT,__swift5_typeref) non-external (was a private external) _associated conformance 16SiriDialogEngine3NowV10CodingKeys33_F828D3BAA2601F17501F3F08FAFEA7FBLLOSHAASQ
000000020de81fa4 (__TEXT,__swift5_typeref) non-external (was a private external) _associated conformance 16SiriDialogEngine3NowV10CodingKeys33_F828D3BAA2601F17501F3F08FAFEA7FBLLOs0E3KeyAAs23CustomStringConvertible
000000020de81f9c (__TEXT,__swift5_typeref) non-external (was a private external) _associated conformance 16SiriDialogEngine3NowV10CodingKeys33_F828D3BAA2601F17501F3F08FAFEA7FBLLOs0E3KeyAAs28CustomDebugStringConvertible
000000020de82218 (__TEXT,__swift5_typeref) non-external (was a private external) _associated conformance 16SiriDialogEngine9CATOptionVs10SetAlgebraAASQ
000000020de82220 (__TEXT,__swift5_typeref) non-external (was a private external) _associated conformance 16SiriDialogEngine9CATOptionVs10SetAlgebraAAs25ExpressibleByArrayLiteral
000000020de821f8 (__TEXT,__swift5_typeref) non-external (was a private external) _associated conformance 16SiriDialogEngine9CATOptionVs9OptionSetAASY
000000020de82200 (__TEXT,__swift5_typeref) non-external (was a private external) _associated conformance 16SiriDialogEngine9CATOptionVs9OptionSetAAs0F7Algebra
000000020de816ce (__TEXT,__swift5_typeref) non-external (was a private external) _associated conformance So16NSURLResourceKeyaSHSCSQ
000000020de816be (__TEXT,__swift5_typeref) non-external (was a private external) _associated conformance So16NSURLResourceKeyas20_SwiftNewtypeWrapperSCSY
000000020de816c6 (__TEXT,__swift5_typeref) non-external (was a private external) _associated conformance So16NSURLResourceKeyas20_SwiftNewtypeWrapperSCs35_HasCustomAnyHashableRepresentation
000000020de28138 (__TEXT,__text) non-external _block_copy_helper
000000020de30f0c (__TEXT,__text) non-external _block_copy_helper
000000020de32a80 (__TEXT,__text) non-external _block_copy_helper
000000020de724ec (__TEXT,__text) non-external _block_copy_helper
000000020de727e0 (__TEXT,__text) non-external _block_copy_helper.33
000000020de727e4 (__TEXT,__text) non-external _block_copy_helper.40
000000020de2914c (__TEXT,__text) non-external _block_copy_helper.9
000000020de319b4 (__TEXT,__text) non-external _block_copy_helper.9
0000000234acebc0 (__AUTH_CONST,__const) non-external _block_descriptor
0000000234acf128 (__AUTH_CONST,__const) non-external _block_descriptor
0000000234acf1f8 (__AUTH_CONST,__const) non-external _block_descriptor
0000000234ad1e40 (__AUTH_CONST,__const) non-external _block_descriptor
0000000234acec40 (__AUTH_CONST,__const) non-external _block_descriptor.11
0000000234acf1a0 (__AUTH_CONST,__const) non-external _block_descriptor.11
0000000234ad1e90 (__AUTH_CONST,__const) non-external _block_descriptor.35
0000000234ad1ee0 (__AUTH_CONST,__const) non-external _block_descriptor.42
000000020de28148 (__TEXT,__text) non-external _block_destroy_helper
000000020de30f1c (__TEXT,__text) non-external _block_destroy_helper
000000020de32a90 (__TEXT,__text) non-external _block_destroy_helper
000000020de724fc (__TEXT,__text) non-external _block_destroy_helper
000000020de29150 (__TEXT,__text) non-external _block_destroy_helper.10
000000020de319b8 (__TEXT,__text) non-external _block_destroy_helper.10
000000020de727fc (__TEXT,__text) non-external _block_destroy_helper.34
000000020de72800 (__TEXT,__text) non-external _block_destroy_helper.41
                 (undefined) external _bzero (from libSystem)
                 (undefined) external _class_getSuperclass (from libobjc)
000000020de0f4c0 (__TEXT,__text) non-external (was a private external) _dynamic_cast_existential_0_class_conditional
000000020de0f34c (__TEXT,__text) non-external (was a private external) _dynamic_cast_existential_1_conditional
                 (undefined) external _kCFPreferencesAnyApplication (from CoreFoundation)
                 (undefined) external _malloc_size (from libSystem)
                 (undefined) external _memcpy (from libSystem)
                 (undefined) external _memmove (from libSystem)
                 (undefined) external _objc_allocWithZone (from libobjc)
                 (undefined) external _objc_autoreleaseReturnValue (from libobjc)
                 (undefined) external _objc_msgSend (from libobjc)
000000020de8bfe0 (__TEXT,__objc_stubs) non-external (was a private external) _objc_msgSend$stringWithFormat:
                 (undefined) external _objc_msgSendSuper2 (from libobjc)
                 (undefined) external _objc_opt_self (from libobjc)
                 (undefined) external _objc_release (from libobjc)
                 (undefined) external _objc_retain (from libobjc)
                 (undefined) external _objc_retainAutoreleasedReturnValue (from libobjc)
000000020de72508 (__TEXT,__text) non-external _objectdestroyTm
                 (undefined) external _os_log_type_enabled (from libSystem)
                 (undefined) external _swift_allocError (from libswiftCore)
                 (undefined) external _swift_allocObject (from libswiftCore)
                 (undefined) external _swift_allocateGenericClassMetadata (from libswiftCore)
                 (undefined) external _swift_arrayAssignWithTake (from libswiftCore)
                 (undefined) external _swift_arrayDestroy (from libswiftCore)
                 (undefined) external _swift_arrayInitWithCopy (from libswiftCore)
                 (undefined) external _swift_arrayInitWithTakeBackToFront (from libswiftCore)
                 (undefined) external _swift_arrayInitWithTakeFrontToBack (from libswiftCore)
                 (undefined) external _swift_beginAccess (from libswiftCore)
                 (undefined) external _swift_bridgeObjectRelease (from libswiftCore)
                 (undefined) external _swift_bridgeObjectRelease_n (from libswiftCore)
                 (undefined) external _swift_bridgeObjectRetain (from libswiftCore)
                 (undefined) external _swift_bridgeObjectRetain_n (from libswiftCore)
                 (undefined) external _swift_conformsToProtocol2 (from libswiftCore)
                 (undefined) external _swift_continuation_await (from libswift_Concurrency)
                 (undefined) external _swift_continuation_init (from libswift_Concurrency)
                 (undefined) external _swift_deallocClassInstance (from libswiftCore)
                 (undefined) external _swift_deallocObject (from libswiftCore)
                 (undefined) external _swift_deallocPartialClassInstance (from libswiftCore)
                 (undefined) external _swift_deletedAsyncMethodErrorTu (from libswift_Concurrency)
                 (undefined) external _swift_deletedMethodError (from libswiftCore)
                 (undefined) external _swift_dynamicCast (from libswiftCore)
                 (undefined) external _swift_dynamicCastObjCClass (from libswiftCore)
                 (undefined) external _swift_endAccess (from libswiftCore)
                 (undefined) external _swift_errorRelease (from libswiftCore)
                 (undefined) external _swift_errorRetain (from libswiftCore)
                 (undefined) external _swift_getAtKeyPath (from libswiftCore)
                 (undefined) external _swift_getDynamicType (from libswiftCore)
                 (undefined) external _swift_getEnumCaseMultiPayload (from libswiftCore)
                 (undefined) external _swift_getForeignTypeMetadata (from libswiftCore)
                 (undefined) external _swift_getGenericMetadata (from libswiftCore)
                 (undefined) external _swift_getKeyPath (from libswiftCore)
                 (undefined) external _swift_getObjCClassFromMetadata (from libswiftCore)
                 (undefined) external _swift_getObjCClassMetadata (from libswiftCore)
                 (undefined) external _swift_getObjectType (from libswiftCore)
                 (undefined) external _swift_getSingletonMetadata (from libswiftCore)
                 (undefined) external _swift_getTypeByMangledNameInContext2 (from libswiftCore)
                 (undefined) external _swift_getTypeByMangledNameInContextInMetadataState2 (from libswiftCore)
                 (undefined) external _swift_getWitnessTable (from libswiftCore)
                 (undefined) external _swift_initClassMetadata2 (from libswiftCore)
                 (undefined) external _swift_initStackObject (from libswiftCore)
                 (undefined) external _swift_initStaticObject (from libswiftCore)
                 (undefined) external _swift_isClassType (from libswiftCore)
