00000001e16d9918 (__TEXT,__text) external _ConvertUTF16toUTF32
00000001e1331504 (__TEXT,__text) external _LLVMGetInitializer
00000001e133316c (__TEXT,__text) external _LLVMGetInsertBlock
00000001e1332668 (__TEXT,__text) external _LLVMGetInstructionCallConv
00000001e1332588 (__TEXT,__text) external _LLVMGetInstructionOpcode
00000001e133244c (__TEXT,__text) external _LLVMGetInstructionParent
00000001e132ef38 (__TEXT,__text) external _LLVMGetIntTypeWidth
00000001e133184c (__TEXT,__text) external _LLVMGetIntrinsicID
00000001e13321d8 (__TEXT,__text) external _LLVMGetLastBasicBlock
00000001e132e380 (__TEXT,__text) external _LLVMGetLastEnumAttributeKind
00000001e1331784 (__TEXT,__text) external _LLVMGetLastFunction
00000001e1331450 (__TEXT,__text) external _LLVMGetLastGlobal
00000001e1332470 (__TEXT,__text) external _LLVMGetLastInstruction
00000001e1331e00 (__TEXT,__text) external _LLVMGetLastParam
00000001e133102c (__TEXT,__text) external _LLVMGetLinkage
00000001e132d20c (__TEXT,__text) external _LLVMGetMDKindID
00000001e132d204 (__TEXT,__text) external _LLVMGetMDKindIDInContext
00000001e1330304 (__TEXT,__text) external _LLVMGetMDNodeNumOperands
00000001e1330670 (__TEXT,__text) external _LLVMGetMDNodeOperands
00000001e133060c (__TEXT,__text) external _LLVMGetMDString
00000001e132f6e0 (__TEXT,__text) external _LLVMGetMetadata
00000001e132eac8 (__TEXT,__text) external _LLVMGetModuleContext
00000001e172bb2c (__TEXT,__text) external _LLVMGetModuleDataLayout
00000001e132e720 (__TEXT,__text) external _LLVMGetModuleIdentifier
00000001e1331714 (__TEXT,__text) external _LLVMGetNamedFunction
00000001e13313dc (__TEXT,__text) external _LLVMGetNamedGlobal
00000001e133071c (__TEXT,__text) external _LLVMGetNamedMetadataNumOperands
00000001e1330764 (__TEXT,__text) external _LLVMGetNamedMetadataOperands
00000001e1332204 (__TEXT,__text) external _LLVMGetNextBasicBlock
00000001e13c1184 (__TEXT,__text) external _LLVMGetNextCoverageFunction
00000001e13c13ac (__TEXT,__text) external _LLVMGetNextCoverageSegment
00000001e13317b0 (__TEXT,__text) external _LLVMGetNextFunction
00000001e133147c (__TEXT,__text) external _LLVMGetNextGlobal
00000001e133249c (__TEXT,__text) external _LLVMGetNextInstruction
00000001e1331e68 (__TEXT,__text) external _LLVMGetNextParam
00000001e172d410 (__TEXT,__text) external _LLVMGetNextTarget
00000001e1330104 (__TEXT,__text) external _LLVMGetNextUse
00000001e1332d0c (__TEXT,__text) external _LLVMGetNormalDest
00000001e13325c4 (__TEXT,__text) external _LLVMGetNumArgOperands
00000001e13338a8 (__TEXT,__text) external _LLVMGetNumClauses
00000001e1333000 (__TEXT,__text) external _LLVMGetNumIndices
00000001e13302c8 (__TEXT,__text) external _LLVMGetNumOperands
00000001e1332df4 (__TEXT,__text) external _LLVMGetNumSuccessors
00000001e1330118 (__TEXT,__text) external _LLVMGetOperand
00000001e13301f0 (__TEXT,__text) external _LLVMGetOperandUse
00000001e1335554 (__TEXT,__text) external _LLVMGetOrdering
00000001e1331d44 (__TEXT,__text) external _LLVMGetParam
00000001e1331d98 (__TEXT,__text) external _LLVMGetParamParent
00000001e132f274 (__TEXT,__text) external _LLVMGetParamTypes
00000001e1331cc8 (__TEXT,__text) external _LLVMGetParams
00000001e1331844 (__TEXT,__text) external _LLVMGetPersonalityFn
00000001e132f498 (__TEXT,__text) external _LLVMGetPointerAddressSpace
00000001e1332230 (__TEXT,__text) external _LLVMGetPreviousBasicBlock
00000001e13317dc (__TEXT,__text) external _LLVMGetPreviousFunction
00000001e13314a8 (__TEXT,__text) external _LLVMGetPreviousGlobal
00000001e13324c8 (__TEXT,__text) external _LLVMGetPreviousInstruction
00000001e1331ebc (__TEXT,__text) external _LLVMGetPreviousParam
00000001e182fb4c (__TEXT,__text) external _LLVMGetRelocationOffset
00000001e182fb78 (__TEXT,__text) external _LLVMGetRelocationSymbol
00000001e182fbdc (__TEXT,__text) external _LLVMGetRelocationType
00000001e182fc10 (__TEXT,__text) external _LLVMGetRelocationTypeName
00000001e182fcc0 (__TEXT,__text) external _LLVMGetRelocationValueString
00000001e182f83c (__TEXT,__text) external _LLVMGetRelocations
00000001e132f25c (__TEXT,__text) external _LLVMGetReturnType
00000001e133115c (__TEXT,__text) external _LLVMGetSection
00000001e182f7f0 (__TEXT,__text) external _LLVMGetSectionAddress
00000001e182f81c (__TEXT,__text) external _LLVMGetSectionContainsSymbol
00000001e182f77c (__TEXT,__text) external _LLVMGetSectionContents
00000001e182f6dc (__TEXT,__text) external _LLVMGetSectionName
00000001e182f750 (__TEXT,__text) external _LLVMGetSectionSize
00000001e182f3e4 (__TEXT,__text) external _LLVMGetSections
00000001e1331ae8 (__TEXT,__text) external _LLVMGetStringAttributeAtIndex
00000001e132e3fc (__TEXT,__text) external _LLVMGetStringAttributeKind
00000001e132e434 (__TEXT,__text) external _LLVMGetStringAttributeValue
00000001e132f3dc (__TEXT,__text) external _LLVMGetStructElementTypes
00000001e132f39c (__TEXT,__text) external _LLVMGetStructName
00000001e1332e18 (__TEXT,__text) external _LLVMGetSuccessor
00000001e1332ee8 (__TEXT,__text) external _LLVMGetSwitchDefaultDest
00000001e182fa24 (__TEXT,__text) external _LLVMGetSymbolAddress
00000001e182f928 (__TEXT,__text) external _LLVMGetSymbolName
00000001e182fb20 (__TEXT,__text) external _LLVMGetSymbolSize
00000001e182f5f8 (__TEXT,__text) external _LLVMGetSymbols
00000001e132e840 (__TEXT,__text) external _LLVMGetTarget
00000001e172d5e4 (__TEXT,__text) external _LLVMGetTargetDescription
00000001e172d418 (__TEXT,__text) external _LLVMGetTargetFromName
00000001e172d4c8 (__TEXT,__text) external _LLVMGetTargetFromTriple
00000001e172d920 (__TEXT,__text) external _LLVMGetTargetMachineCPU
00000001e172d9a4 (__TEXT,__text) external _LLVMGetTargetMachineFeatureString
00000001e172d8b4 (__TEXT,__text) external _LLVMGetTargetMachineTarget
00000001e172d8bc (__TEXT,__text) external _LLVMGetTargetMachineTriple
00000001e172d5dc (__TEXT,__text) external _LLVMGetTargetName
00000001e1331590 (__TEXT,__text) external _LLVMGetThreadLocalMode
00000001e132f420 (__TEXT,__text) external _LLVMGetTypeByName
00000001e132eb4c (__TEXT,__text) external _LLVMGetTypeContext
00000001e132ead0 (__TEXT,__text) external _LLVMGetTypeKind
00000001e1330330 (__TEXT,__text) external _LLVMGetUndef
00000001e1332d14 (__TEXT,__text) external _LLVMGetUnwindDest
00000001e1330110 (__TEXT,__text) external _LLVMGetUsedValue
00000001e133010c (__TEXT,__text) external _LLVMGetUser
00000001e132f58c (__TEXT,__text) external _LLVMGetValueKind
00000001e132f5a0 (__TEXT,__text) external _LLVMGetValueName
00000001e132f4a4 (__TEXT,__text) external _LLVMGetVectorSize
00000001e13311b4 (__TEXT,__text) external _LLVMGetVisibility
00000001e1335524 (__TEXT,__text) external _LLVMGetVolatile
00000001e132ef64 (__TEXT,__text) external _LLVMHalfType
00000001e132ef44 (__TEXT,__text) external _LLVMHalfTypeInContext
00000001e132f6c4 (__TEXT,__text) external _LLVMHasMetadata
00000001e1331838 (__TEXT,__text) external _LLVMHasPersonalityFn
00000001e13311ec (__TEXT,__text) external _LLVMHasUnnamedAddr
00000001e0fed734 (__TEXT,__text) external _LLVMInitializeAnalysis
00000001e11a0de8 (__TEXT,__text) external _LLVMInitializeCodeGen
00000001e132d12c (__TEXT,__text) external _LLVMInitializeCore
00000001e1336b94 (__TEXT,__text) external _LLVMInitializeFunctionPassManager
00000001e0fed738 (__TEXT,__text) external _LLVMInitializeIPA
00000001e13eb750 (__TEXT,__text) external _LLVMInitializeIPO
00000001e141f044 (__TEXT,__text) external _LLVMInitializeInstCombine
00000001e1496dac (__TEXT,__text) external _LLVMInitializeInstrumentation
00000001e14e8a0c (__TEXT,__text) external _LLVMInitializeObjCARCOpts
00000001e15a959c (__TEXT,__text) external _LLVMInitializeScalarOpts
00000001e172baf4 (__TEXT,__text) external _LLVMInitializeTarget
00000001e179537c (__TEXT,__text) external _LLVMInitializeTransformUtils
00000001e180ffdc (__TEXT,__text) external _LLVMInitializeVectorization
00000001e13323bc (__TEXT,__text) external _LLVMInsertBasicBlock
00000001e133234c (__TEXT,__text) external _LLVMInsertBasicBlockInContext
00000001e133317c (__TEXT,__text) external _LLVMInsertIntoBuilder
00000001e13331c8 (__TEXT,__text) external _LLVMInsertIntoBuilderWithName
00000001e16e96f4 (__TEXT,__text) external _LLVMInstallFatalErrorHandler
00000001e13325a8 (__TEXT,__text) external _LLVMInstructionClone
00000001e1332504 (__TEXT,__text) external _LLVMInstructionEraseFromParent
00000001e1332500 (__TEXT,__text) external _LLVMInstructionRemoveFromParent
00000001e132ee58 (__TEXT,__text) external _LLVMInt128Type
00000001e132ec48 (__TEXT,__text) external _LLVMInt128TypeInContext
00000001e132ed20 (__TEXT,__text) external _LLVMInt16Type
00000001e132ec3c (__TEXT,__text) external _LLVMInt16TypeInContext
00000001e132ec50 (__TEXT,__text) external _LLVMInt1Type
00000001e132ec34 (__TEXT,__text) external _LLVMInt1TypeInContext
00000001e132ed88 (__TEXT,__text) external _LLVMInt32Type
00000001e132ec40 (__TEXT,__text) external _LLVMInt32TypeInContext
00000001e132edf0 (__TEXT,__text) external _LLVMInt64Type
00000001e132ec44 (__TEXT,__text) external _LLVMInt64TypeInContext
00000001e132ecb8 (__TEXT,__text) external _LLVMInt8Type
00000001e132ec38 (__TEXT,__text) external _LLVMInt8TypeInContext
00000001e172bcf4 (__TEXT,__text) external _LLVMIntPtrType
00000001e172bd34 (__TEXT,__text) external _LLVMIntPtrTypeForAS
00000001e172bd8c (__TEXT,__text) external _LLVMIntPtrTypeForASInContext
00000001e172bd78 (__TEXT,__text) external _LLVMIntPtrTypeInContext
00000001e132eec0 (__TEXT,__text) external _LLVMIntType
00000001e132ec4c (__TEXT,__text) external _LLVMIntTypeInContext
00000001e132ff20 (__TEXT,__text) external _LLVMIsAAddrSpaceCastInst
00000001e132fef0 (__TEXT,__text) external _LLVMIsAAllocaInst
00000001e132f800 (__TEXT,__text) external _LLVMIsAArgument
00000001e132f814 (__TEXT,__text) external _LLVMIsABasicBlock
00000001e132fa18 (__TEXT,__text) external _LLVMIsABinaryOperator
00000001e132ff34 (__TEXT,__text) external _LLVMIsABitCastInst
00000001e132f874 (__TEXT,__text) external _LLVMIsABlockAddress
00000001e132fda8 (__TEXT,__text) external _LLVMIsABranchInst
00000001e132fa34 (__TEXT,__text) external _LLVMIsACallInst
00000001e132ff04 (__TEXT,__text) external _LLVMIsACastInst
00000001e132fe78 (__TEXT,__text) external _LLVMIsACatchPadInst
00000001e132fe48 (__TEXT,__text) external _LLVMIsACatchReturnInst
00000001e132fe8c (__TEXT,__text) external _LLVMIsACleanupPadInst
00000001e132fe34 (__TEXT,__text) external _LLVMIsACleanupReturnInst
00000001e132fc94 (__TEXT,__text) external _LLVMIsACmpInst
00000001e132f85c (__TEXT,__text) external _LLVMIsAConstant
00000001e132f888 (__TEXT,__text) external _LLVMIsAConstantAggregateZero
00000001e132f89c (__TEXT,__text) external _LLVMIsAConstantArray
00000001e132f8c8 (__TEXT,__text) external _LLVMIsAConstantDataArray
00000001e132f8b0 (__TEXT,__text) external _LLVMIsAConstantDataSequential
00000001e132f8dc (__TEXT,__text) external _LLVMIsAConstantDataVector
00000001e132f8f0 (__TEXT,__text) external _LLVMIsAConstantExpr
00000001e132f904 (__TEXT,__text) external _LLVMIsAConstantFP
00000001e132f918 (__TEXT,__text) external _LLVMIsAConstantInt
00000001e132f92c (__TEXT,__text) external _LLVMIsAConstantPointerNull
00000001e132f940 (__TEXT,__text) external _LLVMIsAConstantStruct
00000001e132f954 (__TEXT,__text) external _LLVMIsAConstantTokenNone
00000001e132f968 (__TEXT,__text) external _LLVMIsAConstantVector
00000001e132fad0 (__TEXT,__text) external _LLVMIsADbgDeclareInst
00000001e132fa8c (__TEXT,__text) external _LLVMIsADbgInfoIntrinsic
00000001e132fcd8 (__TEXT,__text) external _LLVMIsAExtractElementInst
00000001e1330024 (__TEXT,__text) external _LLVMIsAExtractValueInst
00000001e132fcb0 (__TEXT,__text) external _LLVMIsAFCmpInst
00000001e132ff48 (__TEXT,__text) external _LLVMIsAFPExtInst
00000001e132ff5c (__TEXT,__text) external _LLVMIsAFPToSIInst
00000001e132ff70 (__TEXT,__text) external _LLVMIsAFPToUIInst
00000001e132ff84 (__TEXT,__text) external _LLVMIsAFPTruncInst
00000001e132fe5c (__TEXT,__text) external _LLVMIsAFuncletPadInst
00000001e132f9c8 (__TEXT,__text) external _LLVMIsAFunction
00000001e132fcec (__TEXT,__text) external _LLVMIsAGetElementPtrInst
00000001e132f99c (__TEXT,__text) external _LLVMIsAGlobalAlias
00000001e132f9b0 (__TEXT,__text) external _LLVMIsAGlobalObject
00000001e132f97c (__TEXT,__text) external _LLVMIsAGlobalValue
00000001e132f9dc (__TEXT,__text) external _LLVMIsAGlobalVariable
00000001e132fcc4 (__TEXT,__text) external _LLVMIsAICmpInst
00000001e132fdbc (__TEXT,__text) external _LLVMIsAIndirectBrInst
00000001e132f828 (__TEXT,__text) external _LLVMIsAInlineAsm
00000001e132fd00 (__TEXT,__text) external _LLVMIsAInsertElementInst
00000001e132fd14 (__TEXT,__text) external _LLVMIsAInsertValueInst
00000001e132fa04 (__TEXT,__text) external _LLVMIsAInstruction
00000001e132ff98 (__TEXT,__text) external _LLVMIsAIntToPtrInst
00000001e132fa48 (__TEXT,__text) external _LLVMIsAIntrinsicInst
00000001e132fdd0 (__TEXT,__text) external _LLVMIsAInvokeInst
00000001e132fd28 (__TEXT,__text) external _LLVMIsALandingPadInst
00000001e1330038 (__TEXT,__text) external _LLVMIsALoadInst
00000001e1330060 (__TEXT,__text) external _LLVMIsAMDNode
00000001e13300b8 (__TEXT,__text) external _LLVMIsAMDString
00000001e132fb74 (__TEXT,__text) external _LLVMIsAMemCpyInst
00000001e132fb30 (__TEXT,__text) external _LLVMIsAMemIntrinsic
00000001e132fbd4 (__TEXT,__text) external _LLVMIsAMemMoveInst
00000001e132fc34 (__TEXT,__text) external _LLVMIsAMemSetInst
00000001e132fd3c (__TEXT,__text) external _LLVMIsAPHINode
00000001e132ffac (__TEXT,__text) external _LLVMIsAPtrToIntInst
00000001e132fe20 (__TEXT,__text) external _LLVMIsAResumeInst
00000001e132fde4 (__TEXT,__text) external _LLVMIsAReturnInst
00000001e132ffc0 (__TEXT,__text) external _LLVMIsASExtInst
00000001e132ffd4 (__TEXT,__text) external _LLVMIsASIToFPInst
00000001e132fd50 (__TEXT,__text) external _LLVMIsASelectInst
00000001e132fd64 (__TEXT,__text) external _LLVMIsAShuffleVectorInst
00000001e132fd78 (__TEXT,__text) external _LLVMIsAStoreInst
00000001e132fdf8 (__TEXT,__text) external _LLVMIsASwitchInst
00000001e132fd8c (__TEXT,__text) external _LLVMIsATerminatorInst
00000001e132ffe8 (__TEXT,__text) external _LLVMIsATruncInst
00000001e132fffc (__TEXT,__text) external _LLVMIsAUIToFPInst
00000001e132fea0 (__TEXT,__text) external _LLVMIsAUnaryInstruction
00000001e132f9f0 (__TEXT,__text) external _LLVMIsAUndefValue
00000001e132fe0c (__TEXT,__text) external _LLVMIsAUnreachableInst
00000001e132f83c (__TEXT,__text) external _LLVMIsAUser
00000001e133004c (__TEXT,__text) external _LLVMIsAVAArgInst
00000001e1330010 (__TEXT,__text) external _LLVMIsAZExtInst
00000001e13365a4 (__TEXT,__text) external _LLVMIsAtomicSingleThread
00000001e13338e8 (__TEXT,__text) external _LLVMIsCleanup
00000001e1332e60 (__TEXT,__text) external _LLVMIsConditional
00000001e1330334 (__TEXT,__text) external _LLVMIsConstant
00000001e1330ba0 (__TEXT,__text) external _LLVMIsConstantString
00000001e1331014 (__TEXT,__text) external _LLVMIsDeclaration
00000001e132e46c (__TEXT,__text) external _LLVMIsEnumAttribute
00000001e133162c (__TEXT,__text) external _LLVMIsExternallyInitialized
00000001e132f24c (__TEXT,__text) external _LLVMIsFunctionVarArg
00000001e1331568 (__TEXT,__text) external _LLVMIsGlobalConstant
00000001e1332f18 (__TEXT,__text) external _LLVMIsInBounds
00000001e1336c20 (__TEXT,__text) external _LLVMIsMultithreaded
00000001e1330348 (__TEXT,__text) external _LLVMIsNull
00000001e132f410 (__TEXT,__text) external _LLVMIsOpaqueStruct
00000001e132f404 (__TEXT,__text) external _LLVMIsPackedStruct
00000001e182f8a4 (__TEXT,__text) external _LLVMIsRelocationIteratorAtEnd
00000001e182f450 (__TEXT,__text) external _LLVMIsSectionIteratorAtEnd
00000001e132e4a8 (__TEXT,__text) external _LLVMIsStringAttribute
00000001e182f65c (__TEXT,__text) external _LLVMIsSymbolIteratorAtEnd
00000001e1332cd0 (__TEXT,__text) external _LLVMIsTailCall
00000001e133153c (__TEXT,__text) external _LLVMIsThreadLocal
00000001e133037c (__TEXT,__text) external _LLVMIsUndef
00000001e132f51c (__TEXT,__text) external _LLVMLabelType
00000001e132f4b0 (__TEXT,__text) external _LLVMLabelTypeInContext
00000001e14aee74 (__TEXT,__text) external _LLVMLinkModules2
00000001e1722320 (__TEXT,__text) external _LLVMLoadLibraryPermanently
00000001e133058c (__TEXT,__text) external _LLVMMDNode
00000001e1330468 (__TEXT,__text) external _LLVMMDNodeInContext
00000001e13303d0 (__TEXT,__text) external _LLVMMDString
00000001e1330390 (__TEXT,__text) external _LLVMMDStringInContext
00000001e132e5d8 (__TEXT,__text) external _LLVMModuleCreateWithName
00000001e132e684 (__TEXT,__text) external _LLVMModuleCreateWithNameInContext
00000001e1332448 (__TEXT,__text) external _LLVMMoveBasicBlockAfter
00000001e1332444 (__TEXT,__text) external _LLVMMoveBasicBlockBefore
00000001e182f4d8 (__TEXT,__text) external _LLVMMoveToContainingSection
00000001e182f8fc (__TEXT,__text) external _LLVMMoveToNextRelocation
00000001e182f4ac (__TEXT,__text) external _LLVMMoveToNextSection
00000001e182f6b0 (__TEXT,__text) external _LLVMMoveToNextSymbol
00000001e172be60 (__TEXT,__text) external _LLVMOffsetOfElement
00000001e132f16c (__TEXT,__text) external _LLVMPPCFP128Type
00000001e132ef58 (__TEXT,__text) external _LLVMPPCFP128TypeInContext
00000001e1155a30 (__TEXT,__text) external _LLVMParseBitcode
00000001e1155bd4 (__TEXT,__text) external _LLVMParseBitcode2
00000001e1155a80 (__TEXT,__text) external _LLVMParseBitcodeInContext
00000001e1155c14 (__TEXT,__text) external _LLVMParseBitcodeInContext2
00000001e16d63a8 (__TEXT,__text) external _LLVMParseCommandLineOptions
00000001e1414bb0 (__TEXT,__text) external _LLVMParseIRInContext
00000001e14058f0 (__TEXT,__text) external _LLVMPassManagerBuilderCreate
00000001e140591c (__TEXT,__text) external _LLVMPassManagerBuilderDispose
00000001e14059ac (__TEXT,__text) external _LLVMPassManagerBuilderPopulateFunctionPassManager
00000001e14059b4 (__TEXT,__text) external _LLVMPassManagerBuilderPopulateLTOPassManager
00000001e14059b0 (__TEXT,__text) external _LLVMPassManagerBuilderPopulateModulePassManager
00000001e140597c (__TEXT,__text) external _LLVMPassManagerBuilderSetDisableSimplifyLibCalls
00000001e140595c (__TEXT,__text) external _LLVMPassManagerBuilderSetDisableUnitAtATime
00000001e140596c (__TEXT,__text) external _LLVMPassManagerBuilderSetDisableUnrollLoops
00000001e140594c (__TEXT,__text) external _LLVMPassManagerBuilderSetOptLevel
00000001e1405954 (__TEXT,__text) external _LLVMPassManagerBuilderSetSizeLevel
00000001e1405980 (__TEXT,__text) external _LLVMPassManagerBuilderUseInlinerWithThreshold
00000001e172bce8 (__TEXT,__text) external _LLVMPointerSize
00000001e172bcf0 (__TEXT,__text) external _LLVMPointerSizeForAS
00000001e132f47c (__TEXT,__text) external _LLVMPointerType
00000001e133313c (__TEXT,__text) external _LLVMPositionBuilder
00000001e1333160 (__TEXT,__text) external _LLVMPositionBuilderAtEnd
00000001e1333150 (__TEXT,__text) external _LLVMPositionBuilderBefore
00000001e172be24 (__TEXT,__text) external _LLVMPreferredAlignmentOfGlobal
00000001e172be20 (__TEXT,__text) external _LLVMPreferredAlignmentOfType
00000001e132e8b4 (__TEXT,__text) external _LLVMPrintModuleToFile
00000001e132e9b4 (__TEXT,__text) external _LLVMPrintModuleToString
00000001e132eb58 (__TEXT,__text) external _LLVMPrintTypeToString
00000001e132f5e8 (__TEXT,__text) external _LLVMPrintValueToString
00000001e1331fb8 (__TEXT,__text) external _LLVMRemoveAttribute
