00007ff80d762c14 (__TEXT,__gcc_except_tab) non-external GCC_except_table0
00007ff80d762bcc (__TEXT,__gcc_except_tab) non-external GCC_except_table10
00007ff80d762c00 (__TEXT,__gcc_except_tab) non-external GCC_except_table20
00007ff80d762bec (__TEXT,__gcc_except_tab) non-external GCC_except_table25
00007ff80d762bb8 (__TEXT,__gcc_except_tab) non-external GCC_except_table26
00007ff80d762c3c (__TEXT,__gcc_except_tab) non-external GCC_except_table8
00007ff80d6fd962 (__TEXT,__text) external _CVPixelBufferGetHeight
00007ff80d6fdba0 (__TEXT,__text) external _CVPixelBufferGetHeightOfPlane
00007ff80d6fe07a (__TEXT,__text) external _CVPixelBufferGetIOSurface
00007ff80d6fd990 (__TEXT,__text) external _CVPixelBufferGetPixelFormatType
00007ff80d6fd906 (__TEXT,__text) external _CVPixelBufferGetPlaneCount
00007ff80d6f37b1 (__TEXT,__text) external _CVPixelBufferGetTypeID
00007ff80d7482d5 (__TEXT,__text) non-external _CVPixelBufferGetTypeID.cold.1
00007ff80d6fd934 (__TEXT,__text) external _CVPixelBufferGetWidth
00007ff80d6ff376 (__TEXT,__text) external _CVPixelBufferGetWidthOfPlane
00007ff80d749be7 (__TEXT,__text) external _CVPixelBufferIncrementUseCountForCategory
00007ff80d7255c7 (__TEXT,__text) external _CVPixelBufferIsCompatibleWithAttributes
00007ff80d707e96 (__TEXT,__text) external _CVPixelBufferIsPlanar
00007ff80d6fd47c (__TEXT,__text) external _CVPixelBufferLockBaseAddress
00007ff80d747be3 (__TEXT,__text) external _CVPixelBufferPoolCopyArrayOfCVPixelBuffers
00007ff80d70f668 (__TEXT,__text) external _CVPixelBufferPoolCopyIOSurfaceCreationProperties
00007ff80d704c17 (__TEXT,__text) external _CVPixelBufferPoolCreate
00007ff80d70611d (__TEXT,__text) external _CVPixelBufferPoolCreatePixelBuffer
00007ff80d70f369 (__TEXT,__text) external _CVPixelBufferPoolCreatePixelBufferWithAuxAttributes
00007ff80d70f588 (__TEXT,__text) external _CVPixelBufferPoolFlush
00007ff80d70829e (__TEXT,__text) external _CVPixelBufferPoolGetAttributes
00007ff80d7060cc (__TEXT,__text) external _CVPixelBufferPoolGetMaxBufferAge
00007ff80d70f634 (__TEXT,__text) external _CVPixelBufferPoolGetMinBufferCount
00007ff80d7082c4 (__TEXT,__text) external _CVPixelBufferPoolGetPixelBufferAttributes
00007ff80d70617d (__TEXT,__text) external _CVPixelBufferPoolGetTypeID
00007ff80d7476ed (__TEXT,__text) non-external _CVPixelBufferPoolGetTypeID.cold.1
00007ff80d70f40f (__TEXT,__text) external _CVPixelBufferPoolPreAllocate
00007ff80d70f566 (__TEXT,__text) external _CVPixelBufferPoolPrefetchPages
00007ff80d705bc8 (__TEXT,__text) external _CVPixelBufferPoolRelease
00007ff80d70827e (__TEXT,__text) external _CVPixelBufferPoolRetain
00007ff80d70f451 (__TEXT,__text) external _CVPixelBufferPoolScanIOSurfaces
00007ff80d70f53e (__TEXT,__text) external _CVPixelBufferPoolScanIOSurfacesUsingBlock
00007ff80d70f491 (__TEXT,__text) external _CVPixelBufferPoolScanIOSurfacesWithOptions
00007ff80d70f3d4 (__TEXT,__text) external _CVPixelBufferPoolSetMaxBufferAge
00007ff80d70f5e0 (__TEXT,__text) external _CVPixelBufferPoolSetMinBufferCount
00007ff80d7478c2 (__TEXT,__text) external _CVPixelBufferPoolTakeOwnershipOfIOSurface
00007ff80d700e34 (__TEXT,__text) external _CVPixelBufferRelease
00007ff80d7073a6 (__TEXT,__text) external _CVPixelBufferRetain
00007ff80d6fdc06 (__TEXT,__text) external _CVPixelBufferUnlockBaseAddress
00007ff80d726871 (__TEXT,__text) external _CVPixelBufferWasAllocatedFromPool
00007ff80d71f50c (__TEXT,__text) external _CVPixelFormatDescriptionArrayCreateWithAllPixelFormatTypes
00007ff80d6fe802 (__TEXT,__text) external _CVPixelFormatDescriptionCreateWithPixelFormatType
00007ff80d6f5de7 (__TEXT,__text) external _CVPixelFormatDescriptionGetDescriptionWithPixelFormatType
00007ff80d704bea (__TEXT,__text) external _CVPixelFormatDescriptionGetPixelFormatTypes
00007ff80d71f2ee (__TEXT,__text) external _CVPixelFormatDescriptionRegisterDescriptionWithPixelFormatType
00007ff80d71f7f6 (__TEXT,__text) external _CVPixelFormatTypeCopyFourCharCodeString
00007ff80d71f5ee (__TEXT,__text) external _CVPixelFormatTypeIsSubsampled
00007ff80d74814f (__TEXT,__text) non-external (was a private external) _CVRoundToMultipleDidOverflow
00007ff80d71f557 (__TEXT,__text) external _CVSetRestrictions
00007ff80d6fac1d (__TEXT,__text) non-external (was a private external) _CVSetValueFromDictToDict
00007ff80d6ff024 (__TEXT,__text) external _CVTransferFunctionGetIntegerCodePointForString
00007ff80d6fbf4a (__TEXT,__text) external _CVTransferFunctionGetStringForIntegerCodePoint
00007ff80d74818c (__TEXT,__text) non-external _CVTransferFunctionGetStringForIntegerCodePoint.cold.1
00007ff80d716c2a (__TEXT,__text) non-external (was a private external) _CVWeakReferenceDestroy
00007ff80d716c20 (__TEXT,__text) non-external (was a private external) _CVWeakReferenceInit
00007ff80d716c34 (__TEXT,__text) non-external (was a private external) _CVWeakReferenceLoadAndRetain
00007ff80d6ff1eb (__TEXT,__text) external _CVYCbCrMatrixGetIntegerCodePointForString
00007ff80d6fbd46 (__TEXT,__text) external _CVYCbCrMatrixGetStringForIntegerCodePoint
00007ff80d74818c (__TEXT,__text) non-external _CVYCbCrMatrixGetStringForIntegerCodePoint.cold.1
00007ff80d71600a (__TEXT,__text) non-external (was a private external) _CalculateRGBToYCbCrMatrix
00007ff80d7160dd (__TEXT,__text) non-external (was a private external) _CalculateYCbCrToRGBMatrix
                 (undefined) external _ColorSyncMakeProfile (from ColorSync)
                 (undefined) external _ColorSyncProfileCopyHeader (from ColorSync)
                 (undefined) external _ColorSyncProfileCreateMutableCopy (from ColorSync)
                 (undefined) external _ColorSyncProfileSetHeader (from ColorSync)
                 (undefined) external _ColorSyncProfileSetTag (from ColorSync)
00007ff80d715e3b (__TEXT,__text) non-external (was a private external) _ConvertFromEncodingRange
                 (undefined) external _IOConnectMapMemory (from IOKit)
                 (undefined) external _IOConnectRelease (from IOKit)
00007ff80d70b814 (__TEXT,__text) non-external (was a private external) _IOOrEXSurfaceCreate
00007ff80d70b86a (__TEXT,__text) non-external (was a private external) _IOOrEXSurfaceDecrementUseCount
00007ff80d70b8a1 (__TEXT,__text) non-external (was a private external) _IOOrEXSurfaceGetAllocSize
00007ff80d70b926 (__TEXT,__text) non-external (was a private external) _IOOrEXSurfaceGetBaseAddress
00007ff80d70b972 (__TEXT,__text) non-external (was a private external) _IOOrEXSurfaceGetBaseAddressOfPlane
00007ff80d70b8b4 (__TEXT,__text) non-external (was a private external) _IOOrEXSurfaceGetBytesPerElement
00007ff80d70b985 (__TEXT,__text) non-external (was a private external) _IOOrEXSurfaceGetBytesPerElementOfPlane
00007ff80d70b8ed (__TEXT,__text) non-external (was a private external) _IOOrEXSurfaceGetBytesPerRow
00007ff80d70b95f (__TEXT,__text) non-external (was a private external) _IOOrEXSurfaceGetBytesPerRowOfPlane
00007ff80d70b913 (__TEXT,__text) non-external (was a private external) _IOOrEXSurfaceGetElementHeight
00007ff80d70b9ab (__TEXT,__text) non-external (was a private external) _IOOrEXSurfaceGetElementHeightOfPlane
00007ff80d70b900 (__TEXT,__text) non-external (was a private external) _IOOrEXSurfaceGetElementWidth
00007ff80d70b998 (__TEXT,__text) non-external (was a private external) _IOOrEXSurfaceGetElementWidthOfPlane
00007ff80d70b87b (__TEXT,__text) non-external (was a private external) _IOOrEXSurfaceGetHeight
00007ff80d70b939 (__TEXT,__text) non-external (was a private external) _IOOrEXSurfaceGetHeightOfPlane
00007ff80d70b81e (__TEXT,__text) non-external (was a private external) _IOOrEXSurfaceGetID
00007ff80d70b8c7 (__TEXT,__text) non-external (was a private external) _IOOrEXSurfaceGetPixelFormat
00007ff80d70b8da (__TEXT,__text) non-external (was a private external) _IOOrEXSurfaceGetPlaneCount
00007ff80d70b846 (__TEXT,__text) non-external (was a private external) _IOOrEXSurfaceGetUseCount
00007ff80d70b88e (__TEXT,__text) non-external (was a private external) _IOOrEXSurfaceGetWidth
00007ff80d70b94c (__TEXT,__text) non-external (was a private external) _IOOrEXSurfaceGetWidthOfPlane
00007ff80d70b859 (__TEXT,__text) non-external (was a private external) _IOOrEXSurfaceIncrementUseCount
00007ff80d70b833 (__TEXT,__text) non-external (was a private external) _IOOrEXSurfaceIsInUse
                 (undefined) external _IOServiceOpen (from IOKit)
                 (undefined) external _IOSurfaceClearDataProperties (from IOSurface)
                 (undefined) external _IOSurfaceCopyAllValues (from IOSurface)
                 (undefined) external _IOSurfaceCopyValue (from IOSurface)
                 (undefined) external _IOSurfaceCreate (from IOSurface)
                 (undefined) external _IOSurfaceCreateChildSurface (from IOSurface)
                 (undefined) external _IOSurfaceCreateWiringAssertion (from IOSurface)
                 (undefined) external _IOSurfaceDecrementUseCount (from IOSurface)
                 (undefined) external _IOSurfaceDecrementUseCountForCategory (from IOSurface)
                 (undefined) external _IOSurfaceGetAddressFormatOfPlane (from IOSurface)
                 (undefined) external _IOSurfaceGetAllocSize (from IOSurface)
                 (undefined) external _IOSurfaceGetBaseAddress (from IOSurface)
                 (undefined) external _IOSurfaceGetBaseAddressOfCompressedTileDataRegionOfSliceAndPlane (from IOSurface)
                 (undefined) external _IOSurfaceGetBaseAddressOfCompressedTileHeaderRegionOfPlane (from IOSurface)
                 (undefined) external _IOSurfaceGetBaseAddressOfCompressedTileHeaderRegionOfSliceAndPlane (from IOSurface)
                 (undefined) external _IOSurfaceGetBaseAddressOfPlane (from IOSurface)
                 (undefined) external _IOSurfaceGetBulkAttachments (from IOSurface)
                 (undefined) external _IOSurfaceGetBytesPerCompressedTileHeaderOfPlane (from IOSurface)
                 (undefined) external _IOSurfaceGetBytesPerElement (from IOSurface)
                 (undefined) external _IOSurfaceGetBytesPerElementOfPlane (from IOSurface)
                 (undefined) external _IOSurfaceGetBytesPerRow (from IOSurface)
                 (undefined) external _IOSurfaceGetBytesPerRowOfPlane (from IOSurface)
                 (undefined) external _IOSurfaceGetCacheMode (from IOSurface)
                 (undefined) external _IOSurfaceGetCompressedTileHeightOfPlane (from IOSurface)
                 (undefined) external _IOSurfaceGetCompressedTileWidthOfPlane (from IOSurface)
                 (undefined) external _IOSurfaceGetCompressionTypeOfPlane (from IOSurface)
                 (undefined) external _IOSurfaceGetElementHeight (from IOSurface)
                 (undefined) external _IOSurfaceGetElementHeightOfPlane (from IOSurface)
                 (undefined) external _IOSurfaceGetElementWidth (from IOSurface)
                 (undefined) external _IOSurfaceGetElementWidthOfPlane (from IOSurface)
                 (undefined) external _IOSurfaceGetExtendedPixelsOfPlane (from IOSurface)
                 (undefined) external _IOSurfaceGetHeight (from IOSurface)
                 (undefined) external _IOSurfaceGetHeightInCompressedTilesOfPlane (from IOSurface)
                 (undefined) external _IOSurfaceGetHeightOfPlane (from IOSurface)
                 (undefined) external _IOSurfaceGetID (from IOSurface)
                 (undefined) external _IOSurfaceGetOffsetOfPlane (from IOSurface)
                 (undefined) external _IOSurfaceGetParentID (from IOSurface)
                 (undefined) external _IOSurfaceGetPixelFormat (from IOSurface)
                 (undefined) external _IOSurfaceGetPlaneCount (from IOSurface)
                 (undefined) external _IOSurfaceGetProhibitUseCount (from IOSurface)
                 (undefined) external _IOSurfaceGetProtectionOptions (from IOSurface)
                 (undefined) external _IOSurfaceGetSliceCount (from IOSurface)
                 (undefined) external _IOSurfaceGetUseCount (from IOSurface)
                 (undefined) external _IOSurfaceGetWidth (from IOSurface)
                 (undefined) external _IOSurfaceGetWidthInCompressedTilesOfPlane (from IOSurface)
                 (undefined) external _IOSurfaceGetWidthOfPlane (from IOSurface)
                 (undefined) external _IOSurfaceGetYCbCrMatrix (from IOSurface)
                 (undefined) external _IOSurfaceIncrementUseCount (from IOSurface)
                 (undefined) external _IOSurfaceIncrementUseCountForCategory (from IOSurface)
                 (undefined) external _IOSurfaceIsInUse (from IOSurface)
                 (undefined) external _IOSurfaceLock (from IOSurface)
                 (undefined) external _IOSurfaceNotifierCreate (from IOSurface)
                 (undefined) external _IOSurfaceNotifierSetDispatchQueue (from IOSurface)
                 (undefined) external _IOSurfaceRemoveCoreVideoBridgedValues (from IOSurface)
                 (undefined) external _IOSurfaceRemoveValue (from IOSurface)
                 (undefined) external _IOSurfaceSetBulkAttachments2 (from IOSurface)
                 (undefined) external _IOSurfaceSetCoreVideoBridgedKeys (from IOSurface)
                 (undefined) external _IOSurfaceSetValue (from IOSurface)
                 (undefined) external _IOSurfaceSetValues (from IOSurface)
                 (undefined) external _IOSurfaceUnlock (from IOSurface)
00007ff80d715f85 (__TEXT,__text) non-external (was a private external) _LookupYCbCrMatrixType
                 (undefined) external _MGCopyAnswer (from libMobileGestalt)
                 (undefined) external _MTLCopyAllDevices (from Metal)
                 (undefined) external _MTLPixelFormatGetInfoForDevice (from Metal)
                 (undefined) external _NSOSStatusErrorDomain (from Foundation)
                 (undefined) external _OBJC_CLASS_$_MTLTextureDescriptor (from Metal)
                 (undefined) external _OBJC_CLASS_$_NSArray (from CoreFoundation)
                 (undefined) external _OBJC_CLASS_$_NSConstantArray (from CoreFoundation)
                 (undefined) external _OBJC_CLASS_$_NSConstantData (from CoreFoundation)
                 (undefined) external _OBJC_CLASS_$_NSConstantDictionary (from CoreFoundation)
                 (undefined) external _OBJC_CLASS_$_NSConstantIntegerNumber (from Foundation)
                 (undefined) external _OBJC_CLASS_$_NSDictionary (from CoreFoundation)
                 (undefined) external _OBJC_CLASS_$_NSError (from Foundation)
                 (undefined) external _OBJC_CLASS_$_NSString (from Foundation)
                 (undefined) external _OBJC_CLASS_$__TtCs12_SwiftObject (from libswiftCore)
                 (undefined) external _OBJC_METACLASS_$__TtCs12_SwiftObject (from libswiftCore)
                 (undefined) external _OSAtomicDequeue (from libSystem)
                 (undefined) external _OSAtomicEnqueue (from libSystem)
                 (undefined) external __Block_copy (from libSystem)
                 (undefined) external __Block_release (from libSystem)
                 (undefined) external __CFRuntimeCreateInstance (from CoreFoundation)
                 (undefined) external __CFRuntimeRegisterClass (from CoreFoundation)
00007ff80d70fe14 (__TEXT,__text) non-external (was a private external) __CVXFillExtended128
00007ff80d710dba (__TEXT,__text) non-external (was a private external) __CVXFillExtended16
00007ff80d710bdf (__TEXT,__text) non-external (was a private external) __CVXFillExtended24
00007ff80d7117f4 (__TEXT,__text) non-external (was a private external) __CVXFillExtended2vuy
00007ff80d7106d2 (__TEXT,__text) non-external (was a private external) __CVXFillExtended32
00007ff80d7116da (__TEXT,__text) non-external (was a private external) __CVXFillExtended3216
00007ff80d7120bc (__TEXT,__text) non-external (was a private external) __CVXFillExtended420A_8
00007ff80d712bee (__TEXT,__text) non-external (was a private external) __CVXFillExtended420_10packed
00007ff80d712c00 (__TEXT,__text) non-external (was a private external) __CVXFillExtended420_10packed_Alpha16
00007ff80d713230 (__TEXT,__text) non-external (was a private external) __CVXFillExtended420_12packed
00007ff80d713242 (__TEXT,__text) non-external (was a private external) __CVXFillExtended420_12packed_Alpha16
00007ff80d7125ca (__TEXT,__text) non-external (was a private external) __CVXFillExtended420_16
00007ff80d7125dc (__TEXT,__text) non-external (was a private external) __CVXFillExtended420_16_Alpha16
00007ff80d711f1c (__TEXT,__text) non-external (was a private external) __CVXFillExtended420_8
00007ff80d711f07 (__TEXT,__text) non-external (was a private external) __CVXFillExtended422A_8
00007ff80d7129e0 (__TEXT,__text) non-external (was a private external) __CVXFillExtended422_10packed
00007ff80d7129f2 (__TEXT,__text) non-external (was a private external) __CVXFillExtended422_10packed_Alpha16
