00007ffd05a27670 (__TEXT,__text) non-external +[SiriAudioSpringBoardService isSystemApertureAvailable]
00007ffd408b1a50 (__DATA_CONST,__objc_const) non-external __DATA__TtC16SiriAudioSupport27MultiUserConnectionProvider
00007ffd408b0f60 (__DATA_CONST,__objc_const) non-external __DATA__TtC16SiriAudioSupport27PlayMediaAppSelectionOutput
00007ffd408af6d8 (__DATA_CONST,__objc_const) non-external __DATA__TtC16SiriAudioSupport28CompanionProductPrefixParser
00007ffd408affc0 (__DATA_CONST,__objc_const) non-external __DATA__TtC16SiriAudioSupport28LocalPlaylistPlaybackHandler
00007ffd408b4400 (__DATA_CONST,__objc_const) non-external __DATA__TtC16SiriAudioSupport29PodcastLibraryPlaybackHandler
00007ffd408b6df0 (__DATA_CONST,__objc_const) non-external __DATA__TtC16SiriAudioSupport29PodcastStationPlaybackHandler
00007ffd408af768 (__DATA_CONST,__objc_const) non-external __DATA__TtC16SiriAudioSupport29RemotePlaylistPlaybackHandler
00007ffd408b1280 (__DATA_CONST,__objc_const) non-external __DATA__TtC16SiriAudioSupport30SiriAudioDomainExecutionLogger
00007ffd408af600 (__DATA_CONST,__objc_const) non-external __DATA__TtC16SiriAudioSupport32PodcastCollectionPlaybackHandler
00007ffd408b1720 (__DATA_CONST,__objc_const) non-external __DATA__TtC16SiriAudioSupport32SiriEnvironmentBackedDeviceState
00007ffd408b4b48 (__DATA_CONST,__objc_const) non-external __DATA__TtC16SiriAudioSupport34MediaPlayerPlaybackContextProvider
00007ffd408b2470 (__DATA_CONST,__objc_const) non-external __DATA__TtC16SiriAudioSupport35FavoriteEntityChangeRequestProvider
00007ffd408b1c38 (__DATA_CONST,__objc_const) non-external __DATA__TtC16SiriAudioSupport35LocalGenreCollectionPlaybackHandler
00007ffd408b0848 (__DATA_CONST,__objc_const) non-external __DATA__TtC16SiriAudioSupport36LocalArtistCollectionPlaybackHandler
00007ffd408b06c0 (__DATA_CONST,__objc_const) non-external __DATA__TtC16SiriAudioSupportP33_46C017CB087BE46A8FC25637CB091EF012Reachability
00007ffd439a2980 (__DATA,__objc_data) non-external __DATA__TtC16SiriAudioSupportP33_803E311218F114B89697FFF1DFF8ED2632AppleMediaServicesRequestHandler
00007ffd408b6990 (__DATA_CONST,__objc_const) non-external __DATA__TtCC16SiriAudioSupport19ErrorFilingProvider16SRTBreachManager
00007ffd408b6a20 (__DATA_CONST,__objc_const) non-external __DATA__TtCC16SiriAudioSupport19ErrorFilingProviderP33_35DCE3D6F0D64029689780897F5B807018TrialClientManager
00007ffd408b3ce8 (__DATA_CONST,__objc_const) non-external __DATA__TtCC16SiriAudioSupport19ForegroundAppSignal17KnowledgeProvider
00007ffd408b3c58 (__DATA_CONST,__objc_const) non-external __DATA__TtCC16SiriAudioSupport19ForegroundAppSignal9FakeStore
00007ffd408b1690 (__DATA_CONST,__objc_const) non-external __DATA__TtCC16SiriAudioSupport19NowPlayingAppSignal16NowPlayingClient
00007ffd408aef00 (__DATA_CONST,__objc_const) non-external __DATA__TtCC16SiriAudioSupport22PodcastPlaybackHandler18ControllerProvider
00007ffd408b4f08 (__DATA_CONST,__objc_const) non-external __DATA__TtCV16SiriAudioSupport17UserContextSignal15ContextProvider
00007ffd408b1108 (__DATA_CONST,__objc_const) non-external __DATA__TtCV16SiriAudioSupport21NowPlayingStateSignal21NowPlayingStateClient
00007ffd05b7a680 (__TEXT,__objc_methlist) non-external __INSTANCE_METHODS_SAAudioAppPredictor
00007ffd05b7a6d0 (__TEXT,__objc_methlist) non-external __INSTANCE_METHODS_SAAudioAppPredictorOptions
00007ffd05b7a700 (__TEXT,__objc_methlist) non-external __INSTANCE_METHODS_SAAudioAppPredictorResult
00007ffd05b7a750 (__TEXT,__objc_methlist) non-external __INSTANCE_METHODS_SASelfLogger
00007ffd05b7a7b8 (__TEXT,__objc_methlist) non-external __INSTANCE_METHODS_SASelfLoggerMWTMusicMetadata
00007ffd05b7ad18 (__TEXT,__objc_methlist) non-external __INSTANCE_METHODS_SASelfLoggerVMCPUStats
00007ffd05b7ad50 (__TEXT,__objc_methlist) non-external __INSTANCE_METHODS__TtC16SiriAudioSupport15AccountProvider
00007ffd05b7ad68 (__TEXT,__objc_methlist) non-external __INSTANCE_METHODS__TtC16SiriAudioSupport16RecordableResult
00007ffd05b7ada0 (__TEXT,__objc_methlist) non-external __INSTANCE_METHODS__TtC16SiriAudioSupport25AdditionalPlaybackContext
00007ffd05b7adb8 (__TEXT,__objc_methlist) non-external __INSTANCE_METHODS__TtC16SiriAudioSupport26PlayMediaAppSelectionInput
00007ffd05b7add8 (__TEXT,__objc_methlist) non-external __INSTANCE_METHODS__TtC16SiriAudioSupport27PlayMediaAppSelectionOutput
00007ffd05b7adf8 (__TEXT,__objc_methlist) non-external __INSTANCE_METHODS__TtC16SiriAudioSupportP33_803E311218F114B89697FFF1DFF8ED2632AppleMediaServicesRequestHandler
00007ffd408af218 (__DATA_CONST,__objc_const) non-external __IVARS_SAAudioAppPredictor
00007ffd408af190 (__DATA_CONST,__objc_const) non-external __IVARS_SAAudioAppPredictorOptions
00007ffd408af0a8 (__DATA_CONST,__objc_const) non-external __IVARS_SAAudioAppPredictorResult
00007ffd408b52a0 (__DATA_CONST,__objc_const) non-external __IVARS_SASelfLoggerMWTMusicMetadata
00007ffd408b5110 (__DATA_CONST,__objc_const) non-external __IVARS_SASelfLoggerVMCPUStats
00007ffd408b4f98 (__DATA_CONST,__objc_const) non-external __IVARS__TtC16SiriAudioSupport10AtomicOnce
00007ffd408b6190 (__DATA_CONST,__objc_const) non-external __IVARS__TtC16SiriAudioSupport11AtomicArray
00007ffd408af7b0 (__DATA_CONST,__objc_const) non-external __IVARS__TtC16SiriAudioSupport11AtomicValue
00007ffd408b3a28 (__DATA_CONST,__objc_const) non-external __IVARS__TtC16SiriAudioSupport11SelfEmitter
00007ffd408b1d10 (__DATA_CONST,__objc_const) non-external __IVARS__TtC16SiriAudioSupport12PThreadMutex
00007ffd408b08d8 (__DATA_CONST,__objc_const) non-external __IVARS__TtC16SiriAudioSupport12PlaybackItem
00007ffd408af458 (__DATA_CONST,__objc_const) non-external __IVARS__TtC16SiriAudioSupport14CircularBuffer
00007ffd408b0750 (__DATA_CONST,__objc_const) non-external __IVARS__TtC16SiriAudioSupport15AccountProvider
00007ffd408af528 (__DATA_CONST,__objc_const) non-external __IVARS__TtC16SiriAudioSupport15MorphunProvider
00007ffd408b2378 (__DATA_CONST,__objc_const) non-external __IVARS__TtC16SiriAudioSupport15PlaybackService
00007ffd408af3f0 (__DATA_CONST,__objc_const) non-external __IVARS__TtC16SiriAudioSupport16AtomicDictionary
00007ffd408b1ae0 (__DATA_CONST,__objc_const) non-external __IVARS__TtC16SiriAudioSupport16MultiUserContext
00007ffd408b2c38 (__DATA_CONST,__objc_const) non-external __IVARS__TtC16SiriAudioSupport16RecordableResult
00007ffd408af908 (__DATA_CONST,__objc_const) non-external __IVARS__TtC16SiriAudioSupport16SEDeviceProvider
00007ffd408b2230 (__DATA_CONST,__objc_const) non-external __IVARS__TtC16SiriAudioSupport16STCAuditProvider
00007ffd408aed10 (__DATA_CONST,__objc_const) non-external __IVARS__TtC16SiriAudioSupport17SelectedAppSignal
00007ffd408b3e08 (__DATA_CONST,__objc_const) non-external __IVARS__TtC16SiriAudioSupport18DarwinNotification
00007ffd408b3810 (__DATA_CONST,__objc_const) non-external __IVARS__TtC16SiriAudioSupport18NearDeviceProvider
00007ffd408aef90 (__DATA_CONST,__objc_const) non-external __IVARS__TtC16SiriAudioSupport18PSESignalsStitcher
00007ffd408b1fe0 (__DATA_CONST,__objc_const) non-external __IVARS__TtC16SiriAudioSupport19AppSelectionContext
00007ffd408b2500 (__DATA_CONST,__objc_const) non-external __IVARS__TtC16SiriAudioSupport19ClientContextSignal
00007ffd408b3b40 (__DATA_CONST,__objc_const) non-external __IVARS__TtC16SiriAudioSupport19ForegroundAppSignal
00007ffd408b13e8 (__DATA_CONST,__objc_const) non-external __IVARS__TtC16SiriAudioSupport19LocalPlaybackHelper
00007ffd408b6458 (__DATA_CONST,__objc_const) non-external __IVARS__TtC16SiriAudioSupport19MediaRemoteProvider
00007ffd408b15b8 (__DATA_CONST,__objc_const) non-external __IVARS__TtC16SiriAudioSupport19NowPlayingAppSignal
00007ffd408b5e18 (__DATA_CONST,__objc_const) non-external __IVARS__TtC16SiriAudioSupport20AirPlayRouteProvider
00007ffd408b6558 (__DATA_CONST,__objc_const) non-external __IVARS__TtC16SiriAudioSupport20LastNowPlayingSignal
00007ffd408b42c8 (__DATA_CONST,__objc_const) non-external __IVARS__TtC16SiriAudioSupport20LocalPlaybackHandler
00007ffd408af2a8 (__DATA_CONST,__objc_const) non-external __IVARS__TtC16SiriAudioSupport20NowPlayingUsageCache
00007ffd408b1e48 (__DATA_CONST,__objc_const) non-external __IVARS__TtC16SiriAudioSupport20PlayMediaAppSelector
00007ffd408b17b0 (__DATA_CONST,__objc_const) non-external __IVARS__TtC16SiriAudioSupport20ShazamSessionManager
00007ffd408b4870 (__DATA_CONST,__objc_const) non-external __IVARS__TtC16SiriAudioSupport21FlowClientEventSender
00007ffd408b6240 (__DATA_CONST,__objc_const) non-external __IVARS__TtC16SiriAudioSupport21MediaPlaybackProvider
00007ffd408b0ff0 (__DATA_CONST,__objc_const) non-external __IVARS__TtC16SiriAudioSupport21PlayMediaAppSelection
00007ffd408b6730 (__DATA_CONST,__objc_const) non-external __IVARS__TtC16SiriAudioSupport21PlaybackItemContainer
00007ffd408b14e0 (__DATA_CONST,__objc_const) non-external __IVARS__TtC16SiriAudioSupport21PlaybackLocalSearcher
00007ffd408b20f8 (__DATA_CONST,__objc_const) non-external __IVARS__TtC16SiriAudioSupport21RemotePlaybackHandler
00007ffd408b49b8 (__DATA_CONST,__objc_const) non-external __IVARS__TtC16SiriAudioSupport21SiriAudioLinkServices
00007ffd408af380 (__DATA_CONST,__objc_const) non-external __IVARS__TtC16SiriAudioSupport22InternalSignalsManager
00007ffd408b3ec0 (__DATA_CONST,__objc_const) non-external __IVARS__TtC16SiriAudioSupport22MediaRemoteAPIProvider
00007ffd408aee08 (__DATA_CONST,__objc_const) non-external __IVARS__TtC16SiriAudioSupport22PodcastPlaybackHandler
00007ffd408b2ab8 (__DATA_CONST,__objc_const) non-external __IVARS__TtC16SiriAudioSupport23CompanionDeviceProvider
00007ffd408b6828 (__DATA_CONST,__objc_const) non-external __IVARS__TtC16SiriAudioSupport23NowPlayingUsageProvider
00007ffd408b4cf0 (__DATA_CONST,__objc_const) non-external __IVARS__TtC16SiriAudioSupport23PrivateIntentDataSignal
00007ffd408b5ed0 (__DATA_CONST,__objc_const) non-external __IVARS__TtC16SiriAudioSupport24AirPlayRouteSetupContext
00007ffd408b36f8 (__DATA_CONST,__objc_const) non-external __IVARS__TtC16SiriAudioSupport24MPCAssistantQueueHandler
00007ffd408b4bf8 (__DATA_CONST,__objc_const) non-external __IVARS__TtC16SiriAudioSupport25AdditionalPlaybackContext
00007ffd408b0148 (__DATA_CONST,__objc_const) non-external __IVARS__TtC16SiriAudioSupport26AppleMediaServicesProvider
00007ffd408b09f0 (__DATA_CONST,__objc_const) non-external __IVARS__TtC16SiriAudioSupport26PlayMediaAppSelectionInput
00007ffd408b18c0 (__DATA_CONST,__objc_const) non-external __IVARS__TtC16SiriAudioSupport26ResolvedAppHistoryProvider
00007ffd408b0050 (__DATA_CONST,__objc_const) non-external __IVARS__TtC16SiriAudioSupport26SiriKitTaskLoggingProvider
00007ffd408b1a28 (__DATA_CONST,__objc_const) non-external __IVARS__TtC16SiriAudioSupport27MultiUserConnectionProvider
00007ffd408b0ee0 (__DATA_CONST,__objc_const) non-external __IVARS__TtC16SiriAudioSupport27PlayMediaAppSelectionOutput
00007ffd408af690 (__DATA_CONST,__objc_const) non-external __IVARS__TtC16SiriAudioSupport28CompanionProductPrefixParser
00007ffd408b1198 (__DATA_CONST,__objc_const) non-external __IVARS__TtC16SiriAudioSupport30SiriAudioDomainExecutionLogger
00007ffd408b4b00 (__DATA_CONST,__objc_const) non-external __IVARS__TtC16SiriAudioSupport34MediaPlayerPlaybackContextProvider
00007ffd408b0698 (__DATA_CONST,__objc_const) non-external __IVARS__TtC16SiriAudioSupportP33_46C017CB087BE46A8FC25637CB091EF012Reachability
00007ffd408af1d0 (__DATA_CONST,__objc_const) non-external __METACLASS_DATA_SAAudioAppPredictor
00007ffd408af148 (__DATA_CONST,__objc_const) non-external __METACLASS_DATA_SAAudioAppPredictorOptions
00007ffd408af060 (__DATA_CONST,__objc_const) non-external __METACLASS_DATA_SAAudioAppPredictorResult
00007ffd408b5048 (__DATA_CONST,__objc_const) non-external __METACLASS_DATA_SASelfLogger
00007ffd408b5258 (__DATA_CONST,__objc_const) non-external __METACLASS_DATA_SASelfLoggerMWTMusicMetadata
00007ffd408b50b8 (__DATA_CONST,__objc_const) non-external __METACLASS_DATA_SASelfLoggerVMCPUStats
00007ffd408b4f50 (__DATA_CONST,__objc_const) non-external __METACLASS_DATA__TtC16SiriAudioSupport10AtomicOnce
00007ffd408b62f0 (__DATA_CONST,__objc_const) non-external __METACLASS_DATA__TtC16SiriAudioSupport11PFSQHandler
00007ffd408b39e0 (__DATA_CONST,__objc_const) non-external __METACLASS_DATA__TtC16SiriAudioSupport11SelfEmitter
00007ffd408b2dc0 (__DATA_CONST,__objc_const) non-external __METACLASS_DATA__TtC16SiriAudioSupport12BiomeDonator
00007ffd408b1cc8 (__DATA_CONST,__objc_const) non-external __METACLASS_DATA__TtC16SiriAudioSupport12PThreadMutex
00007ffd408b0890 (__DATA_CONST,__objc_const) non-external __METACLASS_DATA__TtC16SiriAudioSupport12PlaybackItem
00007ffd408b0708 (__DATA_CONST,__objc_const) non-external __METACLASS_DATA__TtC16SiriAudioSupport15AccountProvider
00007ffd408af4e0 (__DATA_CONST,__objc_const) non-external __METACLASS_DATA__TtC16SiriAudioSupport15MorphunProvider
00007ffd408b2330 (__DATA_CONST,__objc_const) non-external __METACLASS_DATA__TtC16SiriAudioSupport15PlaybackService
00007ffd408b4448 (__DATA_CONST,__objc_const) non-external __METACLASS_DATA__TtC16SiriAudioSupport16AppIntentInvoker
00007ffd408af998 (__DATA_CONST,__objc_const) non-external __METACLASS_DATA__TtC16SiriAudioSupport16ModelObjectUtils
00007ffd408b1a98 (__DATA_CONST,__objc_const) non-external __METACLASS_DATA__TtC16SiriAudioSupport16MultiUserContext
00007ffd408b2be0 (__DATA_CONST,__objc_const) non-external __METACLASS_DATA__TtC16SiriAudioSupport16RecordableResult
00007ffd408af8c0 (__DATA_CONST,__objc_const) non-external __METACLASS_DATA__TtC16SiriAudioSupport16SEDeviceProvider
00007ffd408b21e8 (__DATA_CONST,__objc_const) non-external __METACLASS_DATA__TtC16SiriAudioSupport16STCAuditProvider
00007ffd408b3d30 (__DATA_CONST,__objc_const) non-external __METACLASS_DATA__TtC16SiriAudioSupport16SpotlightHandler
00007ffd408b6380 (__DATA_CONST,__objc_const) non-external __METACLASS_DATA__TtC16SiriAudioSupport17MediaPlaybackLite
00007ffd408b64c8 (__DATA_CONST,__objc_const) non-external __METACLASS_DATA__TtC16SiriAudioSupport17PodcastShowEntity
00007ffd408aecc8 (__DATA_CONST,__objc_const) non-external __METACLASS_DATA__TtC16SiriAudioSupport17SelectedAppSignal
00007ffd408b3dc0 (__DATA_CONST,__objc_const) non-external __METACLASS_DATA__TtC16SiriAudioSupport18DarwinNotification
00007ffd408b37c8 (__DATA_CONST,__objc_const) non-external __METACLASS_DATA__TtC16SiriAudioSupport18NearDeviceProvider
00007ffd408aef48 (__DATA_CONST,__objc_const) non-external __METACLASS_DATA__TtC16SiriAudioSupport18PSESignalsStitcher
00007ffd408b1f98 (__DATA_CONST,__objc_const) non-external __METACLASS_DATA__TtC16SiriAudioSupport19AppSelectionContext
00007ffd408b24b8 (__DATA_CONST,__objc_const) non-external __METACLASS_DATA__TtC16SiriAudioSupport19ClientContextSignal
00007ffd408b68b8 (__DATA_CONST,__objc_const) non-external __METACLASS_DATA__TtC16SiriAudioSupport19ErrorFilingProvider
00007ffd408b3af8 (__DATA_CONST,__objc_const) non-external __METACLASS_DATA__TtC16SiriAudioSupport19ForegroundAppSignal
00007ffd408b13a0 (__DATA_CONST,__objc_const) non-external __METACLASS_DATA__TtC16SiriAudioSupport19LocalPlaybackHelper
00007ffd408b4a28 (__DATA_CONST,__objc_const) non-external __METACLASS_DATA__TtC16SiriAudioSupport19MPMediaQueryHandler
00007ffd408b6410 (__DATA_CONST,__objc_const) non-external __METACLASS_DATA__TtC16SiriAudioSupport19MediaRemoteProvider
00007ffd408b1570 (__DATA_CONST,__objc_const) non-external __METACLASS_DATA__TtC16SiriAudioSupport19NowPlayingAppSignal
00007ffd408b2b28 (__DATA_CONST,__objc_const) non-external __METACLASS_DATA__TtC16SiriAudioSupport19WholeLibraryHandler
00007ffd408b5dd0 (__DATA_CONST,__objc_const) non-external __METACLASS_DATA__TtC16SiriAudioSupport20AirPlayRouteProvider
00007ffd408b6510 (__DATA_CONST,__objc_const) non-external __METACLASS_DATA__TtC16SiriAudioSupport20LastNowPlayingSignal
00007ffd408b4280 (__DATA_CONST,__objc_const) non-external __METACLASS_DATA__TtC16SiriAudioSupport20LocalPlaybackHandler
00007ffd408af260 (__DATA_CONST,__objc_const) non-external __METACLASS_DATA__TtC16SiriAudioSupport20NowPlayingUsageCache
00007ffd408b1e00 (__DATA_CONST,__objc_const) non-external __METACLASS_DATA__TtC16SiriAudioSupport20PlayMediaAppSelector
00007ffd408af878 (__DATA_CONST,__objc_const) non-external __METACLASS_DATA__TtC16SiriAudioSupport20PodcastChannelEntity
