
/System/Library/Frameworks/ApplicationServices.framework/Versions/A/Frameworks/ImageIO.framework/XPCServices/ImageIOXPCService.xpc/Contents/MacOS/ImageIOXPCService (for architecture x86_64):
000000010022a026 (__TEXT,__const) external $ld$install_name$os10.4$/System/Library/Frameworks/ApplicationServices.framework/Versions/A/ApplicationServices
000000010022a027 (__TEXT,__const) external $ld$install_name$os10.5$/System/Library/Frameworks/ApplicationServices.framework/Versions/A/ApplicationServices
000000010022a028 (__TEXT,__const) external $ld$install_name$os10.6$/System/Library/Frameworks/ApplicationServices.framework/Versions/A/ApplicationServices
000000010022a029 (__TEXT,__const) external $ld$install_name$os10.7$/System/Library/Frameworks/ApplicationServices.framework/Versions/A/ApplicationServices
0000000100053d29 (__TEXT,__text) external _AddMWGRegionsFromExifAuxRegions
000000010007d6a1 (__TEXT,__text) external _CGImageMetadataEnumerateTagsUsingBlock
000000010007b2dc (__TEXT,__text) external _CGImageMetadataGetDefaultString
000000010007b51a (__TEXT,__text) external _CGImageMetadataGetStringValueWithPath
000000010007d2cb (__TEXT,__text) external _CGImageMetadataGetTagMatchingImageProperty
000000010007aa6b (__TEXT,__text) external _CGImageMetadataGetTagWithPath
000000010007b1d8 (__TEXT,__text) external _CGImageMetadataGetTopLevelTag
0000000100079e3e (__TEXT,__text) external _CGImageMetadataGetTypeID
000000010005118e (__TEXT,__text) external _CGImageMetadataMerge
0000000100057dc3 (__TEXT,__text) external _CGImageMetadataNamespaceForDefaultPrefix
0000000100059cc0 (__TEXT,__text) external _CGImageMetadataNamespaceForPrefix
000000010004c6c1 (__TEXT,__text) external _CGImageMetadataPropertyCreate
000000010004c7fe (__TEXT,__text) external _CGImageMetadataPropertyGetPropertyName
000000010004c7da (__TEXT,__text) external _CGImageMetadataPropertyGetSchema
000000010004c7ec (__TEXT,__text) external _CGImageMetadataPropertyGetSuggestedPrefix
000000010004c570 (__TEXT,__text) external _CGImageMetadataPropertyGetTypeID
000000010004c906 (__TEXT,__text) external _CGImageMetadataPropertyGetValue
000000010004c871 (__TEXT,__text) external _CGImageMetadataPropertySetValue
000000010007df4b (__TEXT,__text) external _CGImageMetadataRegisterNamespaceForPrefix
0000000100057af3 (__TEXT,__text) external _CGImageMetadataRemoveGPS
00000001000519bf (__TEXT,__text) external _CGImageMetadataRemoveTag
000000010007c712 (__TEXT,__text) external _CGImageMetadataRemoveTagWithPath
0000000100057d8f (__TEXT,__text) external _CGImageMetadataRemoveTopLevelTag
0000000100083c8e (__TEXT,__text) external _CGImageMetadataSerialize
000000010007b535 (__TEXT,__text) external _CGImageMetadataSetTagWithPath
000000010007d497 (__TEXT,__text) external _CGImageMetadataSetValueMatchingImageProperty
000000010007b746 (__TEXT,__text) external _CGImageMetadataSetValueWithPath
0000000100050f54 (__TEXT,__text) external _CGImageMetadataTagAppendQualifier
0000000100078ff9 (__TEXT,__text) external _CGImageMetadataTagCopy
0000000100078c00 (__TEXT,__text) external _CGImageMetadataTagCopyName
0000000100078ad9 (__TEXT,__text) external _CGImageMetadataTagCopyNamespace
0000000100078cab (__TEXT,__text) external _CGImageMetadataTagCopyPrefix
0000000100078dd7 (__TEXT,__text) external _CGImageMetadataTagCopyQualifiers
0000000100078d56 (__TEXT,__text) external _CGImageMetadataTagCopyValue
000000010007817c (__TEXT,__text) external _CGImageMetadataTagCreate
0000000100078e84 (__TEXT,__text) external _CGImageMetadataTagCreateFromImageProperty
00000001000783ff (__TEXT,__text) external _CGImageMetadataTagGetIIOMetadataTag
0000000100078be4 (__TEXT,__text) external _CGImageMetadataTagGetName
0000000100078abd (__TEXT,__text) external _CGImageMetadataTagGetNamespace
0000000100078c8f (__TEXT,__text) external _CGImageMetadataTagGetPrefix
0000000100078e6b (__TEXT,__text) external _CGImageMetadataTagGetSource
0000000100078b68 (__TEXT,__text) external _CGImageMetadataTagGetType
000000010007870f (__TEXT,__text) external _CGImageMetadataTagGetTypeID
0000000100078d3a (__TEXT,__text) external _CGImageMetadataTagGetValue
0000000100079cbc (__TEXT,__text) external _CGImageMetadataTagKeyCreate
0000000100079d50 (__TEXT,__text) external _CGImageMetadataTagKeyCreateWithTag
0000000100079de0 (__TEXT,__text) external _CGImageMetadataTagKeyEqual
0000000100079da1 (__TEXT,__text) external _CGImageMetadataTagKeyRelease
0000000100079d94 (__TEXT,__text) external _CGImageMetadataTagKeyRetain
0000000100078a5d (__TEXT,__text) external _CGImageMetadataTagSetName
0000000100078a2d (__TEXT,__text) external _CGImageMetadataTagSetNamespace
0000000100078a45 (__TEXT,__text) external _CGImageMetadataTagSetPrefix
0000000100078aa6 (__TEXT,__text) external _CGImageMetadataTagSetSource
0000000100078a75 (__TEXT,__text) external _CGImageMetadataTagSetValue
0000000100078a8f (__TEXT,__text) external _CGImageMetadataTagSetValueType
0000000100079e1a (__TEXT,__text) external _CGImageMetadataTagsDictCreate
00000001000cf9c2 (__TEXT,__text) external _CGImageMetadataValueAddQualifier
00000001000cfecd (__TEXT,__text) external _CGImageMetadataValueCreate
00000001000cfb8d (__TEXT,__text) external _CGImageMetadataValueGetNamespaceURI
00000001000cfa92 (__TEXT,__text) external _CGImageMetadataValueGetQualifiers
00000001000cfc88 (__TEXT,__text) external _CGImageMetadataValueGetSuggestedNamespacePrefix
00000001000cf728 (__TEXT,__text) external _CGImageMetadataValueGetTypeID
00000001000cf955 (__TEXT,__text) external _CGImageMetadataValueGetValue
00000001000cfd70 (__TEXT,__text) external _CGImageMetadataValueIsAlternate
00000001000cfe5c (__TEXT,__text) external _CGImageMetadataValueIsAlternateText
00000001000cfcf5 (__TEXT,__text) external _CGImageMetadataValueSetIsAlternate
00000001000cfde1 (__TEXT,__text) external _CGImageMetadataValueSetIsAlternateText
00000001000cfaff (__TEXT,__text) external _CGImageMetadataValueSetNamespaceURI
00000001000cfbfa (__TEXT,__text) external _CGImageMetadataValueSetSuggestedNamespacePrefix
0000000100097320 (__TEXT,__text) external _CGImagePixelDataProviderCreate
0000000100097437 (__TEXT,__text) external _CGImagePixelDataProviderGetTypeID
0000000100097463 (__TEXT,__text) external _CGImagePixelDataProviderProvider
0000000100017f45 (__TEXT,__text) external _CGImagePluginGetMatchToProfileOption
0000000100017f29 (__TEXT,__text) external _CGImagePluginGetMetadata
0000000100017f03 (__TEXT,__text) external _CGImagePluginGetOptions
0000000100017f16 (__TEXT,__text) external _CGImagePluginGetProperties
0000000100017f37 (__TEXT,__text) external _CGImagePluginGetSession
000000010001fd35 (__TEXT,__text) external _CGImagePluginInitJPEGAtOffset
000000010001fd28 (__TEXT,__text) external _CGImagePluginInitThumbJPEGAtOffset
000000010001fbc9 (__TEXT,__text) external _CGImagePluginInitThumbJPEGAtOffsetWithOptions
000000010001e872 (__TEXT,__text) external _CGImagePluginReadExtendedXMPProps
000000010007ec4f (__TEXT,__text) external _CGImagePluginReadRawIPTCProps
000000010001e68d (__TEXT,__text) external _CGImagePluginReadRawXMPProps
000000010001e7e6 (__TEXT,__text) external _CGImagePluginReadRawXMPSidecarProps
00000001000180e6 (__TEXT,__text) external _CGImagePluginSetClipPath
00000001000180d8 (__TEXT,__text) external _CGImagePluginSetImage
0000000100017f6b (__TEXT,__text) external _CGImagePluginSetImageBlockProc
00000001000180f4 (__TEXT,__text) external _CGImagePluginSetJpegProvider
000000010006bb3a (__TEXT,__text) external _CGImagePlusCreateWithSession
000000010006ba20 (__TEXT,__text) external _CGImagePlusGetTypeID
0000000100051a5d (__TEXT,__text) external _CGImagePropertiesCreateFromMetadata
                 (undefined) external _CGImageProviderCopyIOSurface (from CoreGraphics)
                 (undefined) external _CGImageProviderCopyImageBlockSetWithOptions (from CoreGraphics)
                 (undefined) external _CGImageProviderCreate (from CoreGraphics)
                 (undefined) external _CGImageProviderGetAlphaInfo (from CoreGraphics)
                 (undefined) external _CGImageProviderGetCallbackVersion (from CoreGraphics)
                 (undefined) external _CGImageProviderGetColorSpace (from CoreGraphics)
                 (undefined) external _CGImageProviderGetComponentType (from CoreGraphics)
                 (undefined) external _CGImageProviderGetInfo (from CoreGraphics)
                 (undefined) external _CGImageProviderGetPixelSize (from CoreGraphics)
                 (undefined) external _CGImageProviderGetProperty (from CoreGraphics)
                 (undefined) external _CGImageProviderGetSize (from CoreGraphics)
                 (undefined) external _CGImageProviderRelease (from CoreGraphics)
                 (undefined) external _CGImageProviderSetProperty (from CoreGraphics)
00000001000e780b (__TEXT,__text) external _CGImageReadCreateWithData
00000001000e7872 (__TEXT,__text) external _CGImageReadCreateWithDataForMetadata
00000001000e77a4 (__TEXT,__text) external _CGImageReadCreateWithProvider
00000001000e75d0 (__TEXT,__text) external _CGImageReadCreateWithURL
00000001000e78ef (__TEXT,__text) external _CGImageReadGetInfo
00000001000e7496 (__TEXT,__text) external _CGImageReadGetTypeID
00000001000e4a10 (__TEXT,__text) external _CGImageReadGet_iRead
00000001000e3269 (__TEXT,__text) external _CGImageReadSessionCopySourceInfo
00000001000e2c43 (__TEXT,__text) external _CGImageReadSessionCreate
00000001000e328e (__TEXT,__text) external _CGImageReadSessionCreateFILE
00000001000e330a (__TEXT,__text) external _CGImageReadSessionCreateProvider
00000001000e3131 (__TEXT,__text) external _CGImageReadSessionGetBytePointer
00000001000e31d7 (__TEXT,__text) external _CGImageReadSessionGetBytes
00000001000e3180 (__TEXT,__text) external _CGImageReadSessionGetBytesAtOffset
00000001000e30e7 (__TEXT,__text) external _CGImageReadSessionGetFilePath
00000001000e3217 (__TEXT,__text) external _CGImageReadSessionGetImageReadData
00000001000e323c (__TEXT,__text) external _CGImageReadSessionGetPosition
00000001000e30a6 (__TEXT,__text) external _CGImageReadSessionGetRead
00000001000e307e (__TEXT,__text) external _CGImageReadSessionGetReadRef
00000001000e3094 (__TEXT,__text) external _CGImageReadSessionGetSession
00000001000e30c2 (__TEXT,__text) external _CGImageReadSessionGetSize
00000001000e2f71 (__TEXT,__text) external _CGImageReadSessionGetTypeID
00000001000e310c (__TEXT,__text) external _CGImageReadSessionIsFinal
00000001000e315d (__TEXT,__text) external _CGImageReadSessionReleaseBytePointer
00000001000e3029 (__TEXT,__text) external _CGImageReadSessionReleaseCachedImageBlockData
00000001000e31a5 (__TEXT,__text) external _CGImageReadSessionRewind
00000001000e324a (__TEXT,__text) external _CGImageReadSessionSeek
00000001000e31c1 (__TEXT,__text) external _CGImageReadSessionSkipBytes
00000001000e78f7 (__TEXT,__text) external _CGImageReadSetInfo
                 (undefined) external _CGImageRelease (from CoreGraphics)
                 (undefined) external _CGImageRetain (from CoreGraphics)
00000001000fd25b (__TEXT,__text) external _CGImageSaveToFile
                 (undefined) external _CGImageSetProperty (from CoreGraphics)
000000010000f922 (__TEXT,__text) external _CGImageSourceAddProperty
0000000100010d76 (__TEXT,__text) external _CGImageSourceCopyAuxiliaryDataInfoAtIndex
000000010000df90 (__TEXT,__text) external _CGImageSourceCopyInputData
000000010001051e (__TEXT,__text) external _CGImageSourceCopyMetadataAtIndex
00000001000106ef (__TEXT,__text) external _CGImageSourceCopyMetadataPropertiesAtIndex
000000010000f9ab (__TEXT,__text) external _CGImageSourceCopyProperties
000000010001034d (__TEXT,__text) external _CGImageSourceCopyPropertiesAtIndex
000000010000e17f (__TEXT,__text) external _CGImageSourceCopyTypeExtensions
000000010000e11d (__TEXT,__text) external _CGImageSourceCopyTypeIdentifiers
00000001000108c0 (__TEXT,__text) external _CGImageSourceCreateIOSurfaceAtIndex
000000010000fd98 (__TEXT,__text) external _CGImageSourceCreateImageAtIndex
000000010000ef55 (__TEXT,__text) external _CGImageSourceCreateIncremental
000000010000ff69 (__TEXT,__text) external _CGImageSourceCreateThumbnailAtIndex
000000010000e705 (__TEXT,__text) external _CGImageSourceCreateWithData
000000010000e498 (__TEXT,__text) external _CGImageSourceCreateWithDataProvider
000000010000ed3e (__TEXT,__text) external _CGImageSourceCreateWithFile
000000010000eae1 (__TEXT,__text) external _CGImageSourceCreateWithURL
000000010000f822 (__TEXT,__text) external _CGImageSourceGetCount
00000001000101b2 (__TEXT,__text) external _CGImageSourceGetImageCacheAtIndex
0000000100010ce0 (__TEXT,__text) external _CGImageSourceGetPrimaryImageIndex
000000010000dfb8 (__TEXT,__text) external _CGImageSourceGetRead
000000010000dfd8 (__TEXT,__text) external _CGImageSourceGetReadRef
000000010000df7e (__TEXT,__text) external _CGImageSourceGetSource
0000000100010a91 (__TEXT,__text) external _CGImageSourceGetStatus
0000000100010bb4 (__TEXT,__text) external _CGImageSourceGetStatusAtIndex
000000010000f6ef (__TEXT,__text) external _CGImageSourceGetType
000000010000dff4 (__TEXT,__text) external _CGImageSourceGetTypeID
000000010000e328 (__TEXT,__text) external _CGImageSourceGetTypeWithData
000000010000e2a5 (__TEXT,__text) external _CGImageSourceGetTypeWithDataProvider
000000010000e228 (__TEXT,__text) external _CGImageSourceGetTypeWithExtension
