00000001d8b0dac4 (__TEXT,__text) non-external -[BridgedAccountPageViewControllerFactory createAccountPageViewControllerFor:]
00000001ef2fed78 (__AUTH,__data) non-external (was a private external) _OBJC_METACLASS_$__TtC16NewsSubscription31HideMyEmailSignupViewController
00000001ef2fbe08 (__AUTH,__data) external _OBJC_METACLASS_$__TtC16NewsSubscription31PurchasingSpinnerViewController
00000001ef2fa170 (__AUTH,__data) non-external (was a private external) _OBJC_METACLASS_$__TtC16NewsSubscription31RefreshReceiptTransitionContext
00000001ef2fed50 (__AUTH,__data) non-external (was a private external) _OBJC_METACLASS_$__TtC16NewsSubscription31UnselectableLinkEnabledTextView
00000001ef2fe160 (__AUTH,__data) external _OBJC_METACLASS_$__TtC16NewsSubscription32DismissibleDynamicViewController
00000001ef2fa218 (__AUTH,__data) non-external (was a private external) _OBJC_METACLASS_$__TtC16NewsSubscription32SubscriptionOffersViewController
00000001ef2fa318 (__AUTH,__data) non-external (was a private external) _OBJC_METACLASS_$__TtC16NewsSubscription34BundleSubscriptionDetectionManager
00000001ef2fce58 (__AUTH,__data) non-external (was a private external) _OBJC_METACLASS_$__TtC16NewsSubscription35FlexiblePaywallCollectionViewLayout
00000001ef2fe9b8 (__AUTH,__data) non-external (was a private external) _OBJC_METACLASS_$__TtC16NewsSubscription36HideMyEmailSignupBlueprintFooterView
00000001ef2fa340 (__AUTH,__data) non-external (was a private external) _OBJC_METACLASS_$__TtC16NewsSubscription36HideMyEmailSignupBlueprintHeaderView
00000001ef2feb08 (__AUTH,__data) non-external (was a private external) _OBJC_METACLASS_$__TtC16NewsSubscription37FlexiblePaywallCollectionViewDelegate
00000001ef2fd558 (__AUTH,__data) non-external (was a private external) _OBJC_METACLASS_$__TtC16NewsSubscription39FlexiblePaywallCollectionViewDataSource
00000001ef2fbe38 (__AUTH,__data) non-external (was a private external) _OBJC_METACLASS_$__TtC16NewsSubscription41SubscriptionActivationEligibilityProvider
00000001ef2fcb68 (__AUTH,__data) non-external (was a private external) _OBJC_METACLASS_$__TtC16NewsSubscription45PostPurchaseOnboardingContainerViewController
00000001ef2fe3d8 (__AUTH,__data) non-external (was a private external) _OBJC_METACLASS_$__TtC16NewsSubscription50HideMyEmailSignupBlueprintViewHeaderFooterProvider
00000001ef2fa8d0 (__AUTH,__data) external _OBJC_METACLASS_$__TtC16NewsSubscription6Images
00000001ef2fb8f0 (__AUTH,__data) non-external (was a private external) _OBJC_METACLASS_$__TtC16NewsSubscriptionP33_2BC9D414A52E1C4290962E677FF5534227InAppMessageContextProvider
                 (undefined) external _OBJC_METACLASS_$__TtCs12_SwiftObject (from libswiftCore)
                 (undefined) external _SKErrorDomain (from StoreKit)
                 (undefined) external _SXActionTypeLink (from Silex)
                 (undefined) external _TSAccessibilitySpeakAndDoNotBeInterrupted (from TeaUI)
                 (undefined) external _UIContentSizeCategoryLarge (from UIKitCore)
                 (undefined) external _UIEdgeInsetsZero (from UIKitCore)
                 (undefined) external _UIFontTextStyleFootnote (from UIKitCore)
                 (undefined) external _UIFontTextStyleHeadline (from UIKitCore)
                 (undefined) external _UIFontTextStyleLargeTitle (from UIKitCore)
                 (undefined) external _UIFontTextStyleSubheadline (from UIKitCore)
                 (undefined) external _UIFontTextStyleTitle3 (from UIKitCore)
                 (undefined) external _UIFontWeightBlack (from AppKit)
                 (undefined) external _UIFontWeightBold (from AppKit)
                 (undefined) external _UIFontWeightLight (from AppKit)
                 (undefined) external _UIFontWeightRegular (from AppKit)
                 (undefined) external _UIFontWeightSemibold (from AppKit)
                 (undefined) external __Block_copy (from libSystem)
                 (undefined) external __Block_release (from libSystem)
00000001d8c99e18 (__TEXT,__objc_methlist) non-external __CLASS_METHODS__TtC16NewsSubscription23BundlePaywallPlayerView
00000001f652fff8 (__AUTH_CONST,__objc_const) non-external __CLASS_PROPERTIES__TtC16NewsSubscription23BundlePaywallPlayerView
00000001ef2f99f8 (__AUTH,__objc_data) non-external __DATA_NPAssembly
00000001f652c0a8 (__AUTH_CONST,__objc_const) non-external __DATA__TtC16NewsSubscription10BaseStyler
00000001f6537230 (__AUTH_CONST,__objc_const) non-external __DATA__TtC16NewsSubscription12ColorPalette
00000001ef2f8348 (__AUTH,__objc_data) non-external __DATA__TtC16NewsSubscription12OfferManager
00000001f6534488 (__AUTH_CONST,__objc_const) non-external __DATA__TtC16NewsSubscription13PaywallModule
00000001f6535908 (__AUTH_CONST,__objc_const) non-external __DATA__TtC16NewsSubscription14PaywallFactory
00000001f652eda8 (__AUTH_CONST,__objc_const) non-external __DATA__TtC16NewsSubscription14StylerAssembly
00000001f6532f20 (__AUTH_CONST,__objc_const) non-external __DATA__TtC16NewsSubscription15FactoryAssembly
00000001f65383b8 (__AUTH_CONST,__objc_const) non-external __DATA__TtC16NewsSubscription15ManagerAssembly
00000001f652c238 (__AUTH_CONST,__objc_const) non-external __DATA__TtC16NewsSubscription15MetricsProvider
00000001f6533288 (__AUTH_CONST,__objc_const) non-external __DATA__TtC16NewsSubscription15PaywallAssembly
00000001ef2f81b8 (__AUTH,__objc_data) non-external __DATA__TtC16NewsSubscription15PremiumSealView
00000001ef2f7d28 (__AUTH,__objc_data) non-external __DATA__TtC16NewsSubscription15PurchaseManager
00000001ef2f7f78 (__AUTH,__objc_data) non-external __DATA__TtC16NewsSubscription15PurchaseStarter
00000001f652dd10 (__AUTH_CONST,__objc_const) non-external __DATA__TtC16NewsSubscription15UtilityAssembly
00000001f6538938 (__AUTH_CONST,__objc_const) non-external __DATA__TtC16NewsSubscription16DatabaseAssembly
00000001f6531fa0 (__AUTH_CONST,__objc_const) non-external __DATA__TtC16NewsSubscription16ReceiptRefresher
00000001f6535710 (__AUTH_CONST,__objc_const) non-external __DATA__TtC16NewsSubscription16RendererAssembly
00000001f65355c8 (__AUTH_CONST,__objc_const) non-external __DATA__TtC16NewsSubscription17FinanceURLHandler
00000001ef2f86d0 (__AUTH,__objc_data) non-external __DATA__TtC16NewsSubscription17PaywallInteractor
00000001ef2f75c0 (__AUTH,__objc_data) non-external __DATA__TtC16NewsSubscription17PurchasePresenter
00000001f65366e0 (__AUTH_CONST,__objc_const) non-external __DATA__TtC16NewsSubscription18DiagnosticAssembly
00000001f6536920 (__AUTH_CONST,__objc_const) non-external __DATA__TtC16NewsSubscription18HideMyEmailService
00000001f6538178 (__AUTH_CONST,__objc_const) non-external __DATA__TtC16NewsSubscription18LandingPageDecider
00000001f6534ec0 (__AUTH_CONST,__objc_const) non-external __DATA__TtC16NewsSubscription18PaywallDataManager
00000001ef2f7860 (__AUTH,__objc_data) non-external __DATA__TtC16NewsSubscription19AlacartePaywallView
00000001f6534a20 (__AUTH_CONST,__objc_const) non-external __DATA__TtC16NewsSubscription19ConfigVersionParser
00000001f6533e50 (__AUTH_CONST,__objc_const) non-external __DATA__TtC16NewsSubscription19EntitlementsManager
00000001f6535a60 (__AUTH_CONST,__objc_const) non-external __DATA__TtC16NewsSubscription19PaywallEventHandler
00000001f6534dc8 (__AUTH_CONST,__objc_const) non-external __DATA__TtC16NewsSubscription19PaywallTypeProvider
00000001ef2f7e40 (__AUTH,__objc_data) non-external __DATA__TtC16NewsSubscription19WebOptinFlowManager
00000001f6533a08 (__AUTH_CONST,__objc_const) non-external __DATA__TtC16NewsSubscription21AlacartePaywallStyler
00000001ef2f8990 (__AUTH,__objc_data) non-external __DATA__TtC16NewsSubscription21BundleHardPaywallView
00000001ef2f8de8 (__AUTH,__objc_data) non-external __DATA__TtC16NewsSubscription21BundleSoftPaywallView
00000001f6538250 (__AUTH_CONST,__objc_const) non-external __DATA__TtC16NewsSubscription21CampaignClickRecorder
00000001f65362d8 (__AUTH_CONST,__objc_const) non-external __DATA__TtC16NewsSubscription21OfferOverrideProvider
00000001f6532dd8 (__AUTH_CONST,__objc_const) non-external __DATA__TtC16NewsSubscription21PaywallImageProcessor
00000001ef2f8078 (__AUTH,__objc_data) non-external __DATA__TtC16NewsSubscription21PaywallViewController
00000001ef2f7d70 (__AUTH,__objc_data) non-external __DATA__TtC16NewsSubscription21PurchasingSpinnerView
00000001ef2f9c08 (__AUTH,__objc_data) non-external __DATA__TtC16NewsSubscription22AppLaunchMethodChecker
00000001f652cda8 (__AUTH_CONST,__objc_const) non-external __DATA__TtC16NewsSubscription22AppLaunchUpsellManager
00000001ef2f8550 (__AUTH,__objc_data) non-external __DATA__TtC16NewsSubscription22DiagnosticFileProvider
00000001ef2f74f8 (__AUTH,__objc_data) non-external __DATA__TtC16NewsSubscription22ErrorTransitionContext
00000001f6538328 (__AUTH_CONST,__objc_const) non-external __DATA__TtC16NewsSubscription22SIWACredentialUploader
00000001ef2f7b00 (__AUTH,__objc_data) non-external __DATA__TtC16NewsSubscription22SubscriptionOffersView
00000001ef2f95f0 (__AUTH,__objc_data) non-external __DATA__TtC16NewsSubscription22WebAccessAuthenticator
00000001f6534148 (__AUTH_CONST,__objc_const) non-external __DATA__TtC16NewsSubscription22WebAccessOptInProvider
00000001f65389f0 (__AUTH_CONST,__objc_const) non-external __DATA__TtC16NewsSubscription23AlacartePaywallRenderer
00000001f6535be0 (__AUTH_CONST,__objc_const) non-external __DATA__TtC16NewsSubscription23AppActivationURLHandler
00000001f6532030 (__AUTH_CONST,__objc_const) non-external __DATA__TtC16NewsSubscription23BundleHardPaywallStyler
00000001f6537008 (__AUTH_CONST,__objc_const) non-external __DATA__TtC16NewsSubscription23BundlePaywallBaseStyler
00000001ef2f8398 (__AUTH,__objc_data) non-external __DATA__TtC16NewsSubscription23BundlePaywallPlayerView
00000001ef2f8f50 (__AUTH,__objc_data) non-external __DATA__TtC16NewsSubscription23BundlePurchasePrewarmer
00000001f6533c08 (__AUTH_CONST,__objc_const) non-external __DATA__TtC16NewsSubscription23BundleSoftPaywallStyler
00000001f6534090 (__AUTH_CONST,__objc_const) non-external __DATA__TtC16NewsSubscription23DisposableOfferObserver
00000001f6536d08 (__AUTH_CONST,__objc_const) non-external __DATA__TtC16NewsSubscription23HideMyEmailSignupModule
00000001f6536e00 (__AUTH_CONST,__objc_const) non-external __DATA__TtC16NewsSubscription23HideMyEmailSignupRouter
00000001f652e0c8 (__AUTH_CONST,__objc_const) non-external __DATA__TtC16NewsSubscription23HideMyEmailSignupStyler
00000001f65329a8 (__AUTH_CONST,__objc_const) non-external __DATA__TtC16NewsSubscription23InAppMessageCoordinator
00000001f65354f0 (__AUTH_CONST,__objc_const) non-external __DATA__TtC16NewsSubscription23SubscriptionAccessMeter
00000001f6534220 (__AUTH_CONST,__objc_const) non-external __DATA__TtC16NewsSubscription24SubscriptionOffersModule
00000001f6537c48 (__AUTH_CONST,__objc_const) non-external __DATA__TtC16NewsSubscription24SubscriptionOffersStyler
00000001ef2f8f00 (__AUTH,__objc_data) non-external __DATA__TtC16NewsSubscription24SubscriptionsStartupTask
00000001f6535358 (__AUTH_CONST,__objc_const) non-external __DATA__TtC16NewsSubscription25BundleHardPaywallRenderer
00000001ef2f7210 (__AUTH,__objc_data) non-external __DATA__TtC16NewsSubscription25BundlePaywallDataProvider
00000001f652f2c8 (__AUTH_CONST,__objc_const) non-external __DATA__TtC16NewsSubscription25BundleSoftPaywallRenderer
00000001f6536368 (__AUTH_CONST,__objc_const) non-external __DATA__TtC16NewsSubscription25HideMyEmailSignupAssembly
00000001ef2f7c50 (__AUTH,__objc_data) non-external __DATA__TtC16NewsSubscription25PaidBundleViaOfferHandler
00000001f6532768 (__AUTH_CONST,__objc_const) non-external __DATA__TtC16NewsSubscription25PurchasingSpinnerAssembly
00000001f652c9c0 (__AUTH_CONST,__objc_const) non-external __DATA__TtC16NewsSubscription25SubscriptionExpiryManager
00000001f65371a0 (__AUTH_CONST,__objc_const) non-external __DATA__TtC16NewsSubscription25SubscriptionStatusChecker
00000001ef2f8940 (__AUTH,__objc_data) non-external __DATA__TtC16NewsSubscription26AppLaunchOnboardingManager
00000001ef2f96d8 (__AUTH,__objc_data) non-external __DATA__TtC16NewsSubscription26BridgedFamilyStatusManager
00000001ef2f9b10 (__AUTH,__objc_data) non-external __DATA__TtC16NewsSubscription26PaidBundleViaOfferSettings
00000001f6534580 (__AUTH_CONST,__objc_const) non-external __DATA__TtC16NewsSubscription26PaywallShownEntriesManager
00000001f6534c30 (__AUTH_CONST,__objc_const) non-external __DATA__TtC16NewsSubscription26SIWAPurchaseConfigProvider
00000001f6532440 (__AUTH_CONST,__objc_const) non-external __DATA__TtC16NewsSubscription26SubscriptionOffersAssembly
00000001f652ed18 (__AUTH_CONST,__objc_const) non-external __DATA__TtC16NewsSubscription26SubscriptionOffersRenderer
00000001f65320e8 (__AUTH_CONST,__objc_const) non-external __DATA__TtC16NewsSubscription27AlacartePaywallDataProvider
00000001ef2f8c48 (__AUTH,__objc_data) non-external __DATA__TtC16NewsSubscription27AlacartePaywallViewProvider
00000001ef2f91f0 (__AUTH,__objc_data) non-external __DATA__TtC16NewsSubscription27FlexiblePaywallViewProvider
00000001ef2f9808 (__AUTH,__objc_data) non-external __DATA__TtC16NewsSubscription27HideMyEmailSignupChoiceView
00000001ef2f8470 (__AUTH,__objc_data) non-external __DATA__TtC16NewsSubscription27PaywallFormatContentService
00000001f652ba00 (__AUTH_CONST,__objc_const) non-external __DATA__TtC16NewsSubscription27PurchasingSpinnerViewStyler
00000001ef2f8da0 (__AUTH,__objc_data) non-external __DATA__TtC16NewsSubscription28DynamicViewControllerFactory
00000001f6537478 (__AUTH_CONST,__objc_const) non-external __DATA__TtC16NewsSubscription28HideMyEmailSignupDataManager
00000001f6534fb8 (__AUTH_CONST,__objc_const) non-external __DATA__TtC16NewsSubscription28OsloAbandonmentUpsellManager
00000001f6535180 (__AUTH_CONST,__objc_const) non-external __DATA__TtC16NewsSubscription28PaidBundleViaOfferStateStore
00000001ef2f94c0 (__AUTH,__objc_data) non-external __DATA__TtC16NewsSubscription28PaywallImageProcessorRequest
00000001f652f960 (__AUTH_CONST,__objc_const) non-external __DATA__TtC16NewsSubscription28SIWACredentialUploadDatabase
00000001f65334a0 (__AUTH_CONST,__objc_const) non-external __DATA__TtC16NewsSubscription28SubscriptionOffersInteractor
00000001f65375b0 (__AUTH_CONST,__objc_const) non-external __DATA__TtC16NewsSubscription28WebSubscriptionStatusChecker
00000001ef2f87c8 (__AUTH,__objc_data) non-external __DATA__TtC16NewsSubscription29AMSUIWebViewControllerFactory
00000001f6537b70 (__AUTH_CONST,__objc_const) non-external __DATA__TtC16NewsSubscription29ArticlePurchaseOffersProvider
00000001f6531ea8 (__AUTH_CONST,__objc_const) non-external __DATA__TtC16NewsSubscription29BundleArticleSoftPaywallMeter
00000001ef2f7610 (__AUTH,__objc_data) non-external __DATA__TtC16NewsSubscription29BundleHardPaywallViewProvider
00000001ef2f82f8 (__AUTH,__objc_data) non-external __DATA__TtC16NewsSubscription29BundlePaywallViewModelFactory
00000001ef2f7260 (__AUTH,__objc_data) non-external __DATA__TtC16NewsSubscription29BundleSoftPaywallViewProvider
00000001ef2f7370 (__AUTH,__objc_data) non-external __DATA__TtC16NewsSubscription29DisplayOfferTransitionContext
00000001ef2f9d18 (__AUTH,__objc_data) non-external __DATA__TtC16NewsSubscription29DynamicViewControllerDelegate
00000001f65326d8 (__AUTH_CONST,__objc_const) non-external __DATA__TtC16NewsSubscription29FlexiblePaywallLayoutProvider
00000001f6537fd0 (__AUTH_CONST,__objc_const) non-external __DATA__TtC16NewsSubscription29HideMyEmailSignupEventHandler
00000001f652ffb0 (__AUTH_CONST,__objc_const) non-external __DATA__TtC16NewsSubscription29PostPurchaseOnboardingManager
