                 (undefined) external _AnalyticsSendEvent (from CoreAnalytics)
                 (undefined) external _MGCopyAnswer (from libMobileGestalt)
                 (undefined) external _NSCocoaErrorDomain (from Foundation)
                 (undefined) external _NSURLSessionTaskPriorityDefault (from Foundation)
                 (undefined) external _NSURLSessionTaskPriorityHigh (from Foundation)
                 (undefined) external _NSURLSessionTaskPriorityLow (from Foundation)
                 (undefined) external _OBJC_CLASS_$_NSDistributedNotificationCenter (from Foundation)
                 (undefined) external _OBJC_CLASS_$_NSError (from Foundation)
                 (undefined) external _OBJC_CLASS_$_NSHTTPURLResponse (from Foundation)
                 (undefined) external _OBJC_CLASS_$_NSNumber (from Foundation)
                 (undefined) external _OBJC_CLASS_$_NSObject (from libobjc)
                 (undefined) external _OBJC_CLASS_$_NSProcessInfo (from Foundation)
                 (undefined) external _OBJC_CLASS_$_NSRegularExpression (from Foundation)
                 (undefined) external _OBJC_CLASS_$_NSTextCheckingResult (from Foundation)
                 (undefined) external _OBJC_CLASS_$_NSURLSession (from Foundation)
                 (undefined) external _OBJC_CLASS_$_NSURLSessionConfiguration (from Foundation)
                 (undefined) external _OBJC_CLASS_$_NSUserDefaults (from CoreFoundation)
                 (undefined) external _OBJC_CLASS_$_NSXPCConnection (from Foundation)
                 (undefined) external _OBJC_CLASS_$_NSXPCInterface (from Foundation)
                 (undefined) external _OBJC_CLASS_$_OS_dispatch_queue (from libSystem)
                 (undefined) external _OBJC_CLASS_$_OS_os_log (from libSystem)
00000002785d2cc0 (__AUTH,__objc_data) external _OBJC_CLASS_$__TtC10PegasusKit10ClientName
00000002437acf24 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic SDy__________G 10PegasusKit19CancellableStoreKeyV 7Combine03AnyC0C
00000002437ac750 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic SS
00000002437aceec (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic SSSg
00000002437ae04e (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic SSSg8response_t
00000002437ac654 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic SaySSG
00000002437ac674 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic SaySsG
00000002437ae4aa (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic Say_____G 10PegasusKit18CrossClientFeatureO
00000002437ae232 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic Say_____G 8Dispatch0A13WorkItemFlagsV
00000002437ac600 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic Say______pG s7CVarArgP
00000002437ac5b4 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic Say______pGSg s7CVarArgP
00000002437ac5c2 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic SayyXlG
00000002437ac492 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic Sb
00000002437acf8a (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic ScA_pSg
00000002437ad766 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic ScCy___________pG 10PegasusAPI020Apple_Parsec_Search_A12QueryContextV s5ErrorP
00000002437acf84 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic ScPSg
00000002437ad238 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic ScTyyt_____GSg s5NeverO
00000002437ac52e (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic ScTyyt______pGSg s5ErrorP
00000002437acfaa (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic Scgy___________pG 10PegasusKit04BaseA5ProxyC12EnabledStateC0F0O s5ErrorP
00000002437ac64c (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic ShySSG
00000002437ac40e (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic Si
00000002437ad4f4 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic Si10httpStatus_SSt
00000002437ad508 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic Si6status_SS7messaget
00000002437ad4dc (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic So12NSURLSessionC
00000002437ae1cc (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic So12NSURLSessionCSgXw
00000002437ae1e2 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic So12NSURLSessionCSgXwz_Xx
00000002437ad270 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic So13NSURLResponseCSg
00000002437ac630 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic So14NSUserDefaultsC
00000002437aca7e (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic So14NSUserDefaultsCSg
00000002437ac754 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic So15NSXPCConnectionCSgXw
00000002437ac76e (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic So15NSXPCConnectionCSgXwz_Xx
00000002437adefa (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic So17NSHTTPURLResponseC_____Sg___________pIegggrzo_ 10Foundation4DataV 10PegasusAPI026Apple_Parsec_Siri_V2alpha_gC8ResponseV s5ErrorP
00000002437add4a (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic So17NSHTTPURLResponseC_____Sg___________pIegggrzo_ 10Foundation4DataV 10PegasusAPI027Apple_Parsec_Multimodal_V1_G8ResponseV s5ErrorP
00000002437ade6a (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic So17NSHTTPURLResponseC_____Sg___________pIegggrzo_ 10Foundation4DataV 10PegasusAPI050Apple_Parsec_Responseframework_Engagement_V1alpha_H8ResponseV s5ErrorP
00000002437adc8c (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic So17NSHTTPURLResponseC_____Sg___________pIegggrzo_ 10Foundation4DataV 10PegasusAPI40Apple_Parsec_Kg_V1alpha_IDSearchResponseV s5ErrorP
00000002437adf8a (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic So17NSHTTPURLResponseC_____Sg___________pIegggrzo_ 10Foundation4DataV 10PegasusAPI49Apple_Parsec_Spotlight_V1alpha_ZkwSuggestResponseV s5ErrorP
00000002437addda (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic So17NSHTTPURLResponseC_____Sg___________pIegggrzo_ 10Foundation4DataV 10PegasusAPI49Apple_Parsec_Visualsearch_V2_VisualSearchResponseV s5ErrorP
00000002437ad74e (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic So17OS_dispatch_groupC
00000002437ac86e (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic So17OS_dispatch_queueC
00000002437adc72 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic So20NSURLSessionDataTaskC
00000002437ae210 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic So20NSURLSessionDataTaskCIegg_Sg
00000002437ae05e (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic So7NSErrorC5error_t
00000002437ae3d6 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic So8NSObjectC
00000002437ad1ee (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic So8NSObjectCSg
00000002437ac56e (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic So9OS_os_logC
00000002437ad038 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic Spy_____G So16os_unfair_lock_sV
00000002437ae29c (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic Spy_____G So22_opaque_pthread_cond_tV
00000002437ae28c (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic Spy_____G So23_opaque_pthread_mutex_tV
00000002437acf64 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic Su
00000002437ae118 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____ 10Foundation10URLRequestV
00000002437ae1fc (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____ 10Foundation3URLV
00000002437ac584 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____ 10Foundation4DateV
00000002437ad860 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____ 10Foundation4UUIDV
00000002437ac74a (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____ 10PegasusAPI025Apple_Parsec_Feedback_V2_E7PayloadV
00000002437acb4c (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____ 10PegasusAPI026Apple_Parsec_Siri_V2alpha_eA7RequestV
00000002437ad624 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____ 10PegasusAPI027Apple_Parsec_Multimodal_V1_E7RequestV
00000002437ace02 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____ 10PegasusAPI050Apple_Parsec_Responseframework_Engagement_V1alpha_F7RequestV
00000002437adaea (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____ 10PegasusAPI39Apple_Parsec_Kg_V1alpha_IDSearchRequestV
00000002437ad134 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____ 10PegasusAPI48Apple_Parsec_Visualsearch_V2_VisualSearchRequestV
00000002437ac8dc (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____ 10PegasusKit04BaseA5ProxyC
00000002437acf52 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____ 10PegasusKit04BaseA5ProxyC12EnabledStateC
00000002437acf5e (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____ 10PegasusKit04BaseA5ProxyC12EnabledStateC0F0O
00000002437acf58 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____ 10PegasusKit04BaseA5ProxyC12EnabledStateC0F5ErrorO
00000002437aceb8 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____ 10PegasusKit04BaseA5ProxyC8ActivityO
00000002437ac54e (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____ 10PegasusKit0A12ProxyForNewsC
00000002437ad598 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____ 10PegasusKit0A14ProxyForLookupC
00000002437ad59e (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____ 10PegasusKit0A14ProxyForLookupC5ErrorO
00000002437ae2c8 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____ 10PegasusKit0A14SessionFactoryC
00000002437aca78 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____ 10PegasusKit0A17ProxyForAssistantC
00000002437aca94 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____ 10PegasusKit0A17ProxyForAssistantC5ErrorO
00000002437accec (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____ 10PegasusKit0A18ProxyForEngagementC
00000002437accf2 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____ 10PegasusKit0A18ProxyForEngagementC5ErrorO
00000002437ad82e (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____ 10PegasusKit0A20ProxyForLookupSearchC
00000002437ae506 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____ 10PegasusKit0A20ProxyForSafariSearchC
00000002437ac8e2 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____ 10PegasusKit0A20ProxyForSpotlightZKWC
00000002437ac8e8 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____ 10PegasusKit0A20ProxyForSpotlightZKWC5ErrorO
00000002437ad090 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____ 10PegasusKit0A20ProxyForVisualSearchC
00000002437ad096 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____ 10PegasusKit0A20ProxyForVisualSearchC5ErrorO
00000002437ad420 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____ 10PegasusKit0A23ProxyForSafariAssistantC
00000002437ad372 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____ 10PegasusKit0A24ProxyForIntelligenceFlowC
00000002437ad232 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____ 10PegasusKit0A26ProxyForCameraVisualSearchC
00000002437ae3d0 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____ 10PegasusKit0A27ProxyForSiriPersonalizationC
00000002437ada9c (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____ 10PegasusKit0A28ProxyForIntelligencePlatformC
00000002437adaa2 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____ 10PegasusKit0A28ProxyForIntelligencePlatformC5ErrorO
00000002437ae444 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____ 10PegasusKit0A29ProxyForEncryptedVisualSearchC
00000002437ae3e4 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____ 10PegasusKit10ClientNameC
00000002437ad4ac (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____ 10PegasusKit10GRPCClientC
00000002437ad4ee (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____ 10PegasusKit10GRPCClientC5ErrorO
00000002437ad526 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____ 10PegasusKit10GRPCClientC8ActivityO
00000002437ae2bc (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____ 10PegasusKit10ProxyErrorO
00000002437ac6c4 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____ 10PegasusKit10SetupStateO
00000002437ac61e (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____ 10PegasusKit11AtomicValueC
00000002437ad44e (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____ 10PegasusKit11NetworkSpanC
00000002437ac554 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____ 10PegasusKit12ActivitySpanC
00000002437ac590 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____ 10PegasusKit12ActivitySpanC0C4Data33_86011CAF6F9A154C17FA9ACDB1EACD20LLV
00000002437ad6cc (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____ 10PegasusKit12ParsecLoggerC
00000002437ae296 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____ 10PegasusKit13ConditionLockC
00000002437ad704 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____ 10PegasusKit13ContextVendorC
00000002437ad740 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____ 10PegasusKit13ContextVendorC5ErrorO
00000002437ad6fe (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____ 10PegasusKit13ContextVendorC8ActivityO
00000002437ad4a6 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____ 10PegasusKit13RpcDescriptorV
00000002437ae2c2 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____ 10PegasusKit14AtomicPropertyC
00000002437ac62a (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____ 10PegasusKit14ParsecDefaultsV
00000002437ac4ec (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____ 10PegasusKit14TimedReferenceC
00000002437ac504 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____ 10PegasusKit14TimedReferenceC5State33_4E6851A65F28F56CC7213096A71D8006LLC
00000002437acee0 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____ 10PegasusKit15ActivityMonitorC
00000002437ae368 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____ 10PegasusKit15ActivityMonitorC13WeakReferenceC
00000002437ad838 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____ 10PegasusKit15BasePommesProxyC
00000002437ae3aa (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____ 10PegasusKit16ReferenceTrackerC
00000002437ae496 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____ 10PegasusKit17ParsecFeatureFlagO
00000002437ac6d8 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____ 10PegasusKit17ParsecdConnectionC
00000002437ae2b6 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____ 10PegasusKit18ContextVendorErrorO
00000002437ae4a4 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____ 10PegasusKit18CrossClientFeatureO
00000002437ac470 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____ 10PegasusKit18ResourceAccessSpanC
00000002437ac4e6 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____ 10PegasusKit19BaseSiriSearchProxyC
00000002437ac92a (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____ 10PegasusKit19CancellableStoreKeyV
00000002437ad8a2 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____ 10PegasusKit21LifetimeSpanPrototypeC
00000002437ac476 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____ 10PegasusKit21ResourceAccessOutcomeO
00000002437ac7d4 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____ 10PegasusKit22ParsecdConnectionErrorO
00000002437ae394 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____ 10PegasusKit22ResourceAccessActivityO
00000002437ae38e (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____ 10PegasusKit23ResourceNetworkActivityV
00000002437ad8a8 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____ 10PegasusKit24LifetimeTrackingActivityO
00000002437ae388 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____ 10PegasusKit25ResourceAccessNetworkSpanC
00000002437ac624 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____ 10PegasusKit4LockC
00000002437ac58a (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____ 10PegasusKit6LockerC
00000002437adfbe (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____ 10PegasusKit9GZIPErrorO
00000002437ac7ce (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____ 20PegasusConfiguration10ClientTypeO
00000002437ac48c (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____ 20PegasusConfiguration6ClientV
00000002437ad4bc (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____ 21InternalSwiftProtobuf19JSONEncodingOptionsV
00000002437ac894 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____ 8Dispatch0A12TimeIntervalO
00000002437ac67c (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____ SS5IndexV
00000002437ae048 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____ So12NSURLSessionC10PegasusKitE13ResponseErrorO
00000002437adfd4 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____ So12NSURLSessionC10PegasusKitE19ResponseFutureStore33_73544B6952ECCED082B8E18F0B002399LLC
00000002437ac3fc (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____ So16os_unfair_lock_sV
00000002437ac41e (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____ So22_opaque_pthread_cond_tV
00000002437ac408 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____ So23_opaque_pthread_mutex_tV
00000002437ac402 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____ s6UInt32V
00000002437ac516 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____ s8DurationV
00000002437ad000 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____3key______5valuet 10PegasusKit19CancellableStoreKeyV 7Combine03AnyC0C
00000002437ac9fe (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____3key_yp5valuet s11AnyHashableV
00000002437adfc4 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____6status_t s5Int32V
00000002437acf78 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____Iegg_ 10Foundation4DataV
00000002437ae202 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____Iegn_Sg 10Foundation10URLRequestV
00000002437ac886 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____Iegn_Sg 10PegasusAPI49Apple_Parsec_Spotlight_V1alpha_ZkwSuggestResponseV
00000002437acf70 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____Sg 10Foundation3URLV
00000002437aca1a (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____Sg 10Foundation4DateV
00000002437aca12 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____Sg 10Foundation4UUIDV
00000002437ac430 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____Sg 10PegasusAPI020Apple_Parsec_Search_A12QueryContextV
00000002437ad2fc (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____Sg 10PegasusAPI025Apple_Parsec_Feedback_V2_E7PayloadV
00000002437ad018 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____Sg 10PegasusAPI025Apple_Parsec_Feedback_V2_E7PayloadV015OneOf_ContainedE0O
00000002437aca22 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____Sg 10PegasusAPI026Apple_Parsec_Siri_V2alpha_E11EnvironmentO
00000002437ae4d8 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____Sg 10PegasusAPI39Apple_Parsec_Search_LocalCompletionInfoV
00000002437ac47c (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____Sg 10PegasusKit25ResourceAccessNetworkSpanC
00000002437ac57c (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____Sg 2os12OSSignpostIDV
00000002437ac7e2 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____Sg So17OS_dispatch_queueC8DispatchE16SchedulerOptionsV
00000002437ac596 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____Sg s12StaticStringV
00000002437ac50e (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____Sg s15ContinuousClockV7InstantV
00000002437ac484 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____Sg s6UInt64V
00000002437ad02e (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____SgXw 10PegasusKit04BaseA5ProxyC
00000002437acf92 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____SgXw 10PegasusKit04BaseA5ProxyC12EnabledStateC
00000002437ad60c (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____SgXw 10PegasusKit0A14ProxyForLookupC
00000002437ac838 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____SgXw 10PegasusKit0A20ProxyForSpotlightZKWC
00000002437ad11c (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____SgXw 10PegasusKit0A20ProxyForVisualSearchC
00000002437ac55a (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____SgXw 10PegasusKit15ActivityMonitorC
00000002437ac732 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____SgXw 10PegasusKit17ParsecdConnectionC
00000002437acf9c (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____SgXwz_Xx 10PegasusKit04BaseA5ProxyC12EnabledStateC
00000002437ad616 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____SgXwz_Xx 10PegasusKit0A14ProxyForLookupC
00000002437ac842 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____SgXwz_Xx 10PegasusKit0A20ProxyForSpotlightZKWC
00000002437ad126 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____SgXwz_Xx 10PegasusKit0A20ProxyForVisualSearchC
00000002437ac73c (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____SgXwz_Xx 10PegasusKit17ParsecdConnectionC
00000002437ac7b6 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____Sg______pSgIeggg_ 10Foundation4DataV s5ErrorP
00000002437ad62a (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____XDXMT 10PegasusKit0A14ProxyForLookupC
00000002437acbc8 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____XDXMT 10PegasusKit0A17ProxyForAssistantC
00000002437ace08 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____XDXMT 10PegasusKit0A18ProxyForEngagementC
00000002437ac89a (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____XDXMT 10PegasusKit0A20ProxyForSpotlightZKWC
00000002437ad13a (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____XDXMT 10PegasusKit0A20ProxyForVisualSearchC
00000002437adb58 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____XDXMT 10PegasusKit0A28ProxyForIntelligencePlatformC
00000002437ac424 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic ______A39At s4Int8V
00000002437ac412 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic ______A55At s4Int8V
00000002437ac7a0 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic ___________pSgIegyg_ 10PegasusKit10SetupStateO s5ErrorP
00000002437ad286 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic ______p 10PegasusAPI20ResponseWithDurationP
00000002437ad454 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic ______p 10PegasusKit11NetworkTaskP
00000002437ac72a (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic ______p 10PegasusKit12PGSDaemonXPCP
00000002437acaaa (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic ______p 10PegasusKit12SpanProtocolP
00000002437ac69e (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic ______p 10PegasusKit14MagicProvidingP
00000002437ac60c (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic ______p 10PegasusKit25__CrashSimulationActivityP
00000002437ad49e (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic ______p So14OS_nw_activityP
00000002437ac546 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic ______p s5ErrorP
00000002437adc1a (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic ______pAA_pIeggo_ s5ErrorP
00000002437ac78c (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic ______pIegg_ s5ErrorP
00000002437ad28e (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic ______pSg 10PegasusAPI20ResponseWithDurationP
00000002437ac614 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic ______pSg 10PegasusKit25__CrashSimulationActivityP
00000002437ad47c (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic ______pSg So14OS_nw_activityP
00000002437ac5e2 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic ______pSg So17OS_os_transactionP
00000002437ad45c (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic ______pSg s5ErrorP
00000002437ae36e (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic ______pSgXw 10PegasusKit12SpanProtocolP
00000002437ae350 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic ______pSgXw 10PegasusKit23ActivityMonitorDelegateP
00000002437ad540 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic ______pXp s5ErrorP
00000002437ad7e2 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____yAAy___________pG_____G s6ResultOsRi_zrlE 10PegasusAPI020Apple_Parsec_Search_B12QueryContextV s5ErrorP s5NeverO
00000002437ad7c0 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____yAAy___________pG_____GIegn_ s6ResultOsRi_zrlE 10PegasusAPI020Apple_Parsec_Search_B12QueryContextV s5ErrorP s5NeverO
00000002437ac682 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____yS2SG s17_NativeDictionaryV
00000002437ad534 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____yS2SG s18_DictionaryStorageC
00000002437acf42 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____ySDyS2SGG 10PegasusKit14AtomicPropertyC
00000002437ae278 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____ySDySS_____GG 10PegasusKit14AtomicPropertyC 10Foundation4DateV
