00007ff8439c3050 (__DATA,__data) non-external _.compoundliteral
00007ff806cc24e6 (__TEXT,__text) non-external _sb_instr_is_equivalent
00007ff806cd2718 (__TEXT,__text) non-external _sb_instr_is_unmodified_allow_action
00007ff806cad3e6 (__TEXT,__text) non-external _sb_instr_new
00007ff806cad520 (__TEXT,__text) non-external _sb_instr_release
00007ff806cd24fe (__TEXT,__text) non-external _sb_instr_release_tracking
00007ff806cc26cd (__TEXT,__text) non-external _sb_instr_replace
00007ff806cad4a8 (__TEXT,__text) non-external _sb_instr_retain
00007ff806cd25ea (__TEXT,__text) non-external _sb_instr_retain_tracking
00007ff806cc2c0b (__TEXT,__text) non-external _sb_instr_set_condition
00007ff806cbe994 (__TEXT,__text) non-external _sb_instr_set_false_branch
00007ff806cc4d33 (__TEXT,__text) non-external _sb_instr_set_true_branch
00007ff806ccdcf8 (__TEXT,__text) non-external _sb_malloc_typed
00007ff806cbbf85 (__TEXT,__text) non-external _sb_modifier_requires_argument
00007ff806cb696d (__TEXT,__text) non-external _sb_modifiers_iterate
00007ff806cb69e2 (__TEXT,__text) non-external _sb_modifiers_release
00007ff806cd2b5c (__TEXT,__text) non-external _sb_msgfilter_is_equivalent
00007ff806cd2acc (__TEXT,__text) non-external _sb_msgfilter_release
00007ff806cc878a (__TEXT,__text) non-external _sb_mutable_buffer_make_immutable
00007ff806cc10d6 (__TEXT,__text) non-external _sb_mutable_buffer_new
00007ff806cc889f (__TEXT,__text) non-external _sb_mutable_buffer_release
00007ff806cc7573 (__TEXT,__text) non-external _sb_mutable_buffer_set_minimum_size
00007ff806cc75fb (__TEXT,__text) non-external _sb_mutable_buffer_write
00007ff806ccb23b (__TEXT,__text) non-external (was a private external) _sb_packbuff_free
00007ff806cd9b37 (__TEXT,__text) non-external _sb_packbuff_free.cold.1
00007ff806ccb2ad (__TEXT,__text) non-external (was a private external) _sb_packbuff_get_bytes
00007ff806ccb2c1 (__TEXT,__text) non-external (was a private external) _sb_packbuff_get_item_value_type
00007ff806ccb2b7 (__TEXT,__text) non-external (was a private external) _sb_packbuff_get_size
00007ff806ccb1c3 (__TEXT,__text) non-external (was a private external) _sb_packbuff_init_with_buffer
00007ff806ccb0b8 (__TEXT,__text) non-external (was a private external) _sb_packbuff_new
00007ff806ccb47f (__TEXT,__text) non-external _sb_packbuff_pack_item
00007ff806cd9bcc (__TEXT,__text) non-external _sb_packbuff_pack_item.cold.1
00007ff806cd9bef (__TEXT,__text) non-external _sb_packbuff_pack_item.cold.2
00007ff806ccb5cb (__TEXT,__text) non-external (was a private external) _sb_packbuff_pack_key_with_string_value
00007ff806ccb597 (__TEXT,__text) non-external (was a private external) _sb_packbuff_pack_string
00007ff806ccb466 (__TEXT,__text) non-external (was a private external) _sb_packbuff_pack_uint32
00007ff806ccb134 (__TEXT,__text) non-external _sb_packbuff_realloc
00007ff806ccb349 (__TEXT,__text) non-external _sb_packbuff_unpack_item
00007ff806cd9ba9 (__TEXT,__text) non-external _sb_packbuff_unpack_item.cold.1
00007ff806ccb67a (__TEXT,__text) non-external (was a private external) _sb_packbuff_unpack_key_with_string_value
00007ff806ccb3f7 (__TEXT,__text) non-external (was a private external) _sb_packbuff_unpack_string
00007ff806ccb2f7 (__TEXT,__text) non-external (was a private external) _sb_packbuff_unpack_uint32
00007ff806cbe8a6 (__TEXT,__text) non-external _sb_pattern_is_disjoint_with_regex
00007ff806cb7b7e (__TEXT,__text) non-external _sb_pattern_new
00007ff806cb71e4 (__TEXT,__text) non-external _sb_pattern_prefix
00007ff806cbc15a (__TEXT,__text) non-external _sb_pattern_regex
00007ff806cb80a6 (__TEXT,__text) non-external _sb_pattern_release
00007ff806cb8053 (__TEXT,__text) non-external _sb_pattern_retain
00007ff806cbef8e (__TEXT,__text) non-external _sb_pattern_serialize
00007ff806cd9337 (__TEXT,__text) non-external _sb_pattern_var_release
00007ff806cd92e2 (__TEXT,__text) non-external _sb_pattern_var_retain
00007ff806cd9420 (__TEXT,__text) non-external _sb_pattern_var_set_ordinal
00007ff806cd960e (__TEXT,__text) non-external _sb_pattern_varset_enter
00007ff806cd975b (__TEXT,__text) non-external _sb_pattern_varset_get_available_ordinal
00007ff806cc952b (__TEXT,__text) non-external _sb_pattern_varset_release
00007ff806cc947b (__TEXT,__text) non-external _sb_pattern_varset_retain
00007ff806cd3471 (__TEXT,__text) non-external _sb_policy_get_entry_point
00007ff806cd3433 (__TEXT,__text) non-external _sb_policy_is_operation_supported
00007ff806cd34b3 (__TEXT,__text) non-external _sb_policy_iterate_entry_points
00007ff806cd3128 (__TEXT,__text) non-external _sb_policy_new
00007ff806cd3314 (__TEXT,__text) non-external _sb_policy_release
00007ff806cd339f (__TEXT,__text) non-external _sb_policy_set_entry_point
00007ff806cd3522 (__TEXT,__text) non-external _sb_profile_iterate_enabled_named_flags_textbufs
00007ff806cc0fbd (__TEXT,__text) non-external _sb_profile_release
00007ff806cc94da (__TEXT,__text) non-external _sb_profile_set_pattern_variables
00007ff806cc9650 (__TEXT,__text) non-external _sb_program_add_source_buffer
00007ff806cad279 (__TEXT,__text) non-external _sb_program_source_alloc
00007ff806ccdd4e (__TEXT,__text) non-external _sb_realloc_typed
00007ff806cbe77f (__TEXT,__text) non-external _sb_regex_release
00007ff806cc0d41 (__TEXT,__text) non-external _sb_sbpl_parser_release
00007ff806ccff9c (__TEXT,__text) non-external _sb_stringtable_enter
00007ff806ccebb9 (__TEXT,__text) non-external _sb_stringtable_release
00007ff806cbe664 (__TEXT,__text) non-external _sb_textbuf_get_length
00007ff806cb8c35 (__TEXT,__text) non-external _sb_textbuf_with_normalized_string_copy
00007ff806cacd2c (__TEXT,__text) non-external _sb_textbuf_with_string_copy
00007ff806cd81e5 (__TEXT,__text) non-external _sb_textbuf_with_string_pointer
00007ff806cbe813 (__TEXT,__text) non-external _sb_textbuf_with_substring_copy
00007ff806cd2f1b (__TEXT,__text) non-external _sb_transform_combine_patterns_profile
00007ff806cd1ba1 (__TEXT,__text) non-external _sb_transform_eliminate_dead_code_profile
00007ff806cc425a (__TEXT,__text) non-external _sb_transform_expand_logical_conditions_profile
00007ff806cd3cc8 (__TEXT,__text) non-external _sb_transform_reorder_profile
00007ff806cd3d19 (__TEXT,__text) non-external _sb_transform_resolve_jumps_policy
00007ff806cd9288 (__TEXT,__text) non-external _sb_transform_synthesize_bitmasks_profile
00007ff806cc1c41 (__TEXT,__text) non-external _sb_transform_synthesize_logical_conditions_profile
00007ff806cd79cf (__TEXT,__text) non-external _sb_transform_synthesize_syscallmasks_profile
00007ff806cc0c3f (__TEXT,__text) non-external _sb_visitor_has_visited
00007ff806cc08d5 (__TEXT,__text) non-external _sb_visitor_new
00007ff806cc0cc2 (__TEXT,__text) non-external _sb_visitor_release
00007ff806cd97f1 (__TEXT,__text) non-external _sb_warn
00007ff806ce5e10 (__TEXT,__const) non-external _sbpl1_scm
00007ff806ce6d50 (__TEXT,__const) non-external _sbpl2_scm
00007ff806ce72f0 (__TEXT,__const) non-external _sbpl3_scm
00007ff806cd4926 (__TEXT,__text) non-external _sbpl_enter_message_filter_context
00007ff806cd55c4 (__TEXT,__text) non-external _sbpl_extends_builtin
00007ff806cd5698 (__TEXT,__text) non-external _sbpl_filter_eqv
00007ff806cd4b6a (__TEXT,__text) non-external _sbpl_leave_message_filter_context
00007ff806cd5766 (__TEXT,__text) non-external _sbpl_operation_eqv
00007ff806cde520 (__TEXT,__const) non-external _sbpl_scm
00007ff806cc9e8a (__TEXT,__text) non-external (was a private external) _scheme_backtrace
00007ff806cd9970 (__TEXT,__text) non-external _scheme_backtrace.cold.1
00007ff806cc06cd (__TEXT,__text) non-external (was a private external) _scheme_call
00007ff806cb4a85 (__TEXT,__text) non-external (was a private external) _scheme_define
00007ff806cc0dfa (__TEXT,__text) non-external (was a private external) _scheme_deinit
00007ff806cadd43 (__TEXT,__text) non-external (was a private external) _scheme_enable_full_backtraces
00007ff806cca0b8 (__TEXT,__text) non-external (was a private external) _scheme_error
00007ff806cca462 (__TEXT,__text) non-external (was a private external) _scheme_errorf
00007ff806cc9e5d (__TEXT,__text) non-external (was a private external) _scheme_get_current_bt_pointer
00007ff806cbff61 (__TEXT,__text) non-external (was a private external) _scheme_get_external_data
00007ff806cc9d1c (__TEXT,__text) non-external (was a private external) _scheme_get_location_col
00007ff806cc9d12 (__TEXT,__text) non-external (was a private external) _scheme_get_location_line
00007ff806cc9cfa (__TEXT,__text) non-external (was a private external) _scheme_get_location_name
00007ff806cc068f (__TEXT,__text) non-external (was a private external) _scheme_global
00007ff806cad71f (__TEXT,__text) non-external (was a private external) _scheme_init_custom_alloc
00007ff806cad6d1 (__TEXT,__text) non-external (was a private external) _scheme_init_new
00007ff806cb509e (__TEXT,__text) non-external (was a private external) _scheme_load_file
00007ff806cae840 (__TEXT,__text) non-external (was a private external) _scheme_load_string
00007ff806cb57ba (__TEXT,__text) non-external (was a private external) _scheme_push_string
00007ff806cca54d (__TEXT,__text) non-external (was a private external) _scheme_quit
00007ff806cae81e (__TEXT,__text) non-external (was a private external) _scheme_set_error_port_string
00007ff806cae760 (__TEXT,__text) non-external (was a private external) _scheme_set_external_data
00007ff806cae76f (__TEXT,__text) non-external (was a private external) _scheme_set_output_port_string
00007ff806cc9f2c (__TEXT,__text) non-external (was a private external) _scheme_write_to_file
00007ff806cba16f (__TEXT,__text) non-external _shallow_copy_node
00007ff806cc4ade (__TEXT,__text) non-external _skip_redundant_instructions
                 (undefined) external _snprintf (from libSystem)
00007ff806cc6a20 (__TEXT,__text) non-external _split_node
                 (undefined) external _sscanf (from libSystem)
00007ff806cae59a (__TEXT,__text) non-external _store_string
                 (undefined) external _strcasecmp (from libSystem)
                 (undefined) external _strchr (from libSystem)
                 (undefined) external _strcmp (from libSystem)
                 (undefined) external _strcspn (from libSystem)
                 (undefined) external _strdup (from libSystem)
                 (undefined) external _strerror (from libSystem)
00007ff806cb6827 (__TEXT,__text) non-external (was a private external) _string_length
00007ff806cd0063 (__TEXT,__text) non-external _string_table_description_for_id
00007ff806cb67d9 (__TEXT,__text) non-external (was a private external) _string_value
                 (undefined) external _strlcat (from libSystem)
                 (undefined) external _strlen (from libSystem)
                 (undefined) external _strncasecmp (from libSystem)
                 (undefined) external _strncmp (from libSystem)
                 (undefined) external _strnlen (from libSystem)
                 (undefined) external _strrchr (from libSystem)
                 (undefined) external _strsep (from libSystem)
                 (undefined) external _strspn (from libSystem)
                 (undefined) external _strstr (from libSystem)
                 (undefined) external _strtod (from libSystem)
                 (undefined) external _strtol (from libSystem)
00007ff806cd784f (__TEXT,__text) non-external _submatch_end
00007ff806cb4ad6 (__TEXT,__text) non-external (was a private external) _symname
00007ff806cca5d1 (__TEXT,__text) non-external _syntaxnum
00007ff806cd846e (__TEXT,__text) non-external _synthesize_bitmasks
00007ff806cd82c6 (__TEXT,__text) non-external _synthesize_bitmasks_for_instruction
00007ff806cd83de (__TEXT,__text) non-external _synthesize_bitmasks_for_policy
00007ff806cd88ec (__TEXT,__text) non-external _synthesize_bitmasks_multiple
00007ff806cc1c92 (__TEXT,__text) non-external _synthesize_logical_conditions
00007ff806cd2922 (__TEXT,__text) non-external _synthesize_logical_conditions_policy
                 (undefined) external _sysctlbyname (from libSystem)
00007ff8406c4440 (__DATA_CONST,__const) non-external _tests
00007ff806cafff2 (__TEXT,__text) non-external _token
00007ff806cc0a4e (__TEXT,__text) non-external _traverse_postorder
00007ff806cd2752 (__TEXT,__text) non-external _traverse_preorder
00007ff806cd0e73 (__TEXT,__text) non-external _type_mismatch_error
                 (undefined) external _ungetc (from libSystem)
00007ff806ce7850 (__TEXT,__const) non-external _utf8_minLegal
                 (undefined) external _uuid_unparse_lower (from libSystem)
00007ff806cd50a0 (__TEXT,__text) non-external _variable_quote
                 (undefined) external _vasprintf (from libSystem)
00007ff806cd3e8e (__TEXT,__text) non-external _version
00007ff806cd363c (__TEXT,__text) non-external _visited_list_done
00007ff806ccb756 (__TEXT,__text) non-external _visited_tree_compare_key
00007ff806ccb740 (__TEXT,__text) non-external _visited_tree_compare_nodes
00007ff8406c4540 (__DATA_CONST,__const) non-external _visited_tree_ops
                 (undefined) external _vm_deallocate (from libSystem)
                 (undefined) weak external _voucher_mach_msg_set (from libSystem)
00007ff806cb4b53 (__TEXT,__text) non-external _xpc2sc
                 (undefined) external _xpc_array_get_count (from libSystem)
                 (undefined) external _xpc_array_get_value (from libSystem)
                 (undefined) external _xpc_bool_get_value (from libSystem)
                 (undefined) external _xpc_dictionary_apply (from libSystem)
                 (undefined) external _xpc_dictionary_create (from libSystem)
                 (undefined) external _xpc_dictionary_get_value (from libSystem)
                 (undefined) external _xpc_dictionary_set_string (from libSystem)
                 (undefined) external _xpc_dictionary_set_value (from libSystem)
                 (undefined) external _xpc_get_type (from libSystem)
                 (undefined) external _xpc_int64_get_value (from libSystem)
                 (undefined) external _xpc_release (from libSystem)
                 (undefined) external _xpc_retain (from libSystem)
                 (undefined) external _xpc_string_get_string_ptr (from libSystem)
                 (undefined) external _xpc_uint64_get_value (from libSystem)
                 (undefined) external _xpc_uuid_get_bytes (from libSystem)
