00007ff909e77405 (__TEXT,__text) non-external +[AMFI isAvailable]
00007ff940ae2ee0 (__DATA_CONST,__const) non-external ___block_literal_global.101
00007ff940ae2f00 (__DATA_CONST,__const) non-external ___block_literal_global.103
00007ff940ae2f40 (__DATA_CONST,__const) non-external ___block_literal_global.104
00007ff940ae2f60 (__DATA_CONST,__const) non-external ___block_literal_global.106
00007ff940ae2f80 (__DATA_CONST,__const) non-external ___block_literal_global.108
00007ff940ae2e30 (__DATA_CONST,__const) non-external ___block_literal_global.11
00007ff940ae2fa0 (__DATA_CONST,__const) non-external ___block_literal_global.110
00007ff940ae2fc0 (__DATA_CONST,__const) non-external ___block_literal_global.112
00007ff940ae2fe0 (__DATA_CONST,__const) non-external ___block_literal_global.114
00007ff940ae30d0 (__DATA_CONST,__const) non-external ___block_literal_global.128
00007ff940ae2e50 (__DATA_CONST,__const) non-external ___block_literal_global.13
00007ff940ae30f0 (__DATA_CONST,__const) non-external ___block_literal_global.132
00007ff940ae3110 (__DATA_CONST,__const) non-external ___block_literal_global.136
00007ff940ae2db0 (__DATA_CONST,__const) non-external ___block_literal_global.3
00007ff940ae2dd0 (__DATA_CONST,__const) non-external ___block_literal_global.5
00007ff940ae2df0 (__DATA_CONST,__const) non-external ___block_literal_global.7
00007ff940ae33d0 (__DATA_CONST,__const) non-external ___block_literal_global.85
00007ff940ae2e10 (__DATA_CONST,__const) non-external ___block_literal_global.9
                 (undefined) external ___bzero (from libSystem)
00007ff909e6cb50 (__TEXT,__text) non-external (was a private external) ___chkstk_darwin
00007ff909e6cb70 (__TEXT,__text) non-external (was a private external) ___chkstk_darwin_llvm_probe
00007ff909e714e7 (__TEXT,__text) non-external (was a private external) ___copy_helper_block_e8_32b
00007ff909e7177b (__TEXT,__text) non-external (was a private external) ___copy_helper_block_e8_32b40r
00007ff909e71470 (__TEXT,__text) non-external (was a private external) ___copy_helper_block_e8_32r40r
00007ff909e61929 (__TEXT,__text) non-external (was a private external) ___copy_helper_block_e8_32s
00007ff909e6a2d6 (__TEXT,__text) non-external (was a private external) ___copy_helper_block_e8_32s40b
00007ff909e61a36 (__TEXT,__text) non-external (was a private external) ___copy_helper_block_e8_32s40s
00007ff909e67708 (__TEXT,__text) non-external (was a private external) ___copy_helper_block_e8_32s40s48b
00007ff909e73e54 (__TEXT,__text) non-external (was a private external) ___copy_helper_block_e8_32s40s48s
00007ff909e6f910 (__TEXT,__text) non-external (was a private external) ___copy_helper_block_e8_32s40s48s56s
00007ff909e62b24 (__TEXT,__text) non-external (was a private external) ___copy_helper_block_e8_32s40w
00007ff909e62695 (__TEXT,__text) non-external (was a private external) ___copy_helper_block_e8_32w
00007ff909e76edc (__TEXT,__text) non-external (was a private external) ___copy_helper_block_ea8_32b
00007ff909e714a8 (__TEXT,__text) non-external (was a private external) ___destroy_helper_block_e8_32r40r
00007ff909e61938 (__TEXT,__text) non-external (was a private external) ___destroy_helper_block_e8_32s
00007ff909e717b3 (__TEXT,__text) non-external (was a private external) ___destroy_helper_block_e8_32s40r
00007ff909e61a5b (__TEXT,__text) non-external (was a private external) ___destroy_helper_block_e8_32s40s
00007ff909e6774c (__TEXT,__text) non-external (was a private external) ___destroy_helper_block_e8_32s40s48s
00007ff909e6f943 (__TEXT,__text) non-external (was a private external) ___destroy_helper_block_e8_32s40s48s56s
00007ff909e62b52 (__TEXT,__text) non-external (was a private external) ___destroy_helper_block_e8_32s40w
00007ff909e626a7 (__TEXT,__text) non-external (was a private external) ___destroy_helper_block_e8_32w
00007ff909e76ef3 (__TEXT,__text) non-external (was a private external) ___destroy_helper_block_ea8_32s
00007ff909e713ac (__TEXT,__text) non-external ___doObjectXPCFunction_block_invoke
00007ff909e714d3 (__TEXT,__text) non-external ___doObjectXPCFunction_block_invoke.1
00007ff909e79ef3 (__TEXT,__text) non-external ___doObjectXPCFunction_block_invoke.cold.1
                 (undefined) external ___error (from libSystem)
00007ff909e6f5e3 (__TEXT,__text) non-external ___globalBundleSuffixes_block_invoke
                 (undefined) external ___gxx_personality_v0 (from libc++)
                 (undefined) external ___kCFBooleanFalse (from CoreFoundation)
                 (undefined) external ___kCFBooleanTrue (from CoreFoundation)
                 (undefined) external ___objc_personality_v0 (from libobjc)
00007ff909e76ea0 (__TEXT,__text) non-external ___opaqueSignCode_block_invoke
00007ff909e675f7 (__TEXT,__text) non-external ___scanForBundledKernelExtensions_block_invoke
00007ff909e6707d (__TEXT,__text) non-external ___scanForBundles_block_invoke
00007ff909e78cd9 (__TEXT,__text) non-external ___scanForBundles_block_invoke.cold.1
                 (undefined) external ___stack_chk_fail (from libSystem)
                 (undefined) external ___stack_chk_guard (from libSystem)
                 (undefined) external __dispatch_main_q (from libSystem)
                 (undefined) external __dispatch_queue_attr_concurrent (from libSystem)
                 (undefined) external __kCFURLDiskImageBackingURLKey (from CoreFoundation)
                 (undefined) external __kCFURLVolumeIsDiskImageKey (from CoreFoundation)
                 (undefined) external __objc_empty_cache (from libobjc)
                 (undefined) external __os_feature_enabled_impl (from libSystem)
                 (undefined) external __os_log_debug_impl (from libSystem)
                 (undefined) external __os_log_default (from libSystem)
                 (undefined) external __os_log_error_impl (from libSystem)
                 (undefined) external __os_log_impl (from libSystem)
                 (undefined) external __qtn_error (from libSystem)
                 (undefined) external __qtn_file_alloc (from libSystem)
                 (undefined) external __qtn_file_free (from libSystem)
                 (undefined) external __qtn_file_get_flags (from libSystem)
                 (undefined) external __qtn_file_init_with_mount_point (from libSystem)
                 (undefined) external __qtn_file_init_with_path (from libSystem)
                 (undefined) external __sl_dlopen (from SoftLinking)
                 (undefined) external _abort_report_np (from libSystem)
00007ff909e768f5 (__TEXT,__text) external _areGatekeeperOverridesDisabledByMDM
00007ff909e6c0b0 (__TEXT,__text) external _calculateTotalPathSize
                 (undefined) external _ccdigest_init (from libSystem)
                 (undefined) external _ccdigest_update (from libSystem)
                 (undefined) external _ccsha256_di (from libSystem)
00007ff909e7c218 (__TEXT,__const) external _cdResourceDirSlot
00007ff909e7673f (__TEXT,__text) external _checkBOOLSetting
00007ff909e767f6 (__TEXT,__text) external _checkNumberSetting
00007ff909e67d0b (__TEXT,__text) external _checkPathQuarantineState
00007ff909e79008 (__TEXT,__text) non-external _checkPathQuarantineState.cold.1
00007ff909e67c72 (__TEXT,__text) external _checkURLQuarantineState
                 (undefined) external _close (from libSystem)
00007ff909e64ad3 (__TEXT,__text) external _copyAdhocSignatureHash
00007ff909e7816f (__TEXT,__text) non-external _copyAdhocSignatureHash.cold.1
00007ff909e7840e (__TEXT,__text) non-external _copyAdhocSignatureHash.cold.10
00007ff909e78442 (__TEXT,__text) non-external _copyAdhocSignatureHash.cold.11
00007ff909e78476 (__TEXT,__text) non-external _copyAdhocSignatureHash.cold.12
00007ff909e784aa (__TEXT,__text) non-external _copyAdhocSignatureHash.cold.13
00007ff909e784de (__TEXT,__text) non-external _copyAdhocSignatureHash.cold.14
00007ff909e78512 (__TEXT,__text) non-external _copyAdhocSignatureHash.cold.15
00007ff909e78546 (__TEXT,__text) non-external _copyAdhocSignatureHash.cold.16
00007ff909e7857a (__TEXT,__text) non-external _copyAdhocSignatureHash.cold.17
00007ff909e785ae (__TEXT,__text) non-external _copyAdhocSignatureHash.cold.18
00007ff909e781c9 (__TEXT,__text) non-external _copyAdhocSignatureHash.cold.2
00007ff909e78223 (__TEXT,__text) non-external _copyAdhocSignatureHash.cold.3
00007ff909e7827d (__TEXT,__text) non-external _copyAdhocSignatureHash.cold.4
00007ff909e782e4 (__TEXT,__text) non-external _copyAdhocSignatureHash.cold.5
00007ff909e78318 (__TEXT,__text) non-external _copyAdhocSignatureHash.cold.6
00007ff909e78372 (__TEXT,__text) non-external _copyAdhocSignatureHash.cold.7
00007ff909e783a6 (__TEXT,__text) non-external _copyAdhocSignatureHash.cold.8
00007ff909e783da (__TEXT,__text) non-external _copyAdhocSignatureHash.cold.9
00007ff909e665f8 (__TEXT,__text) external _copyBootUUID
00007ff909e78b71 (__TEXT,__text) non-external _copyBootUUID.cold.1
00007ff909e65d3f (__TEXT,__text) external _copyBundleID
00007ff909e788a1 (__TEXT,__text) non-external _copyBundleID.cold.1
00007ff909e65e32 (__TEXT,__text) external _copyBundleIDFromURL
00007ff909e66013 (__TEXT,__text) external _copyBundleVersion
00007ff909e78955 (__TEXT,__text) non-external _copyBundleVersion.cold.1
00007ff909e65f20 (__TEXT,__text) external _copyBundleVersionShort
00007ff909e788fb (__TEXT,__text) non-external _copyBundleVersionShort.cold.1
00007ff909e65ea9 (__TEXT,__text) external _copyBundleVersionShortFromURL
00007ff909e65654 (__TEXT,__text) external _copyCdhash
00007ff909e78608 (__TEXT,__text) non-external _copyCdhash.cold.1
00007ff909e78662 (__TEXT,__text) non-external _copyCdhash.cold.2
00007ff909e78696 (__TEXT,__text) non-external _copyCdhash.cold.3
00007ff909e655e1 (__TEXT,__text) external _copyCdhashFromKextURL
00007ff909e76a57 (__TEXT,__text) external _copyCodeSigningInfo
00007ff909e663ed (__TEXT,__text) external _copyDeveloperName
00007ff909e78a09 (__TEXT,__text) non-external _copyDeveloperName.cold.1
00007ff909e78a63 (__TEXT,__text) non-external _copyDeveloperName.cold.2
00007ff909e78abd (__TEXT,__text) non-external _copyDeveloperName.cold.3
00007ff909e78b17 (__TEXT,__text) non-external _copyDeveloperName.cold.4
00007ff909e76f02 (__TEXT,__text) external _copyEntitlements
00007ff909e6c2cf (__TEXT,__text) external _copyFileHashForURL
00007ff909e7957b (__TEXT,__text) non-external _copyFileHashForURL.cold.1
00007ff909e79619 (__TEXT,__text) non-external _copyFileHashForURL.cold.2
00007ff909e796b7 (__TEXT,__text) non-external _copyFileHashForURL.cold.3
00007ff909e657e7 (__TEXT,__text) external _copyLegacyCdhash
00007ff909e6585b (__TEXT,__text) external _copyLegacyCdhashSHA256
00007ff909e6326b (__TEXT,__text) external _copyLegacyDeveloperName
00007ff909e679f6 (__TEXT,__text) external _copySecureTimestamp
00007ff909e78f44 (__TEXT,__text) non-external _copySecureTimestamp.cold.1
00007ff909e6677b (__TEXT,__text) external _copyShippedThirdPartyKernelExtensions
00007ff909e65c6b (__TEXT,__text) external _copySigningID
00007ff909e78847 (__TEXT,__text) non-external _copySigningID.cold.1
00007ff909e65aa4 (__TEXT,__text) external _copyTeamIdentifier
00007ff909e787ed (__TEXT,__text) non-external _copyTeamIdentifier.cold.1
00007ff909e658cf (__TEXT,__text) external _copyTeamIdentifierFromCertificates
00007ff909e786ca (__TEXT,__text) non-external _copyTeamIdentifierFromCertificates.cold.1
00007ff909e7872b (__TEXT,__text) non-external _copyTeamIdentifierFromCertificates.cold.2
00007ff909e659f7 (__TEXT,__text) external _copyTeamIdentifierFromSigningInformation
00007ff909e7878c (__TEXT,__text) non-external _copyTeamIdentifierFromSigningInformation.cold.1
00007ff909e66106 (__TEXT,__text) external _copyUnstagedURL
00007ff909e789af (__TEXT,__text) non-external _copyUnstagedURL.cold.1
00007ff909e64ac4 (__TEXT,__text) external _createCodeReference
00007ff909e6498b (__TEXT,__text) non-external _createCodeReferenceHelper
00007ff909e7803d (__TEXT,__text) non-external _createCodeReferenceHelper.cold.1
00007ff909e780d6 (__TEXT,__text) non-external _createCodeReferenceHelper.cold.2
00007ff909e6497f (__TEXT,__text) external _createCodeReferenceQuiet
00007ff909e648e1 (__TEXT,__text) external _createHexStringFromData
00007ff909e71cb1 (__TEXT,__text) non-external _createMigrationManifest
00007ff909e7a035 (__TEXT,__text) non-external _createMigrationManifest.cold.1
00007ff909e76948 (__TEXT,__text) external _createSecStaticCodeForURL
00007ff909e7a449 (__TEXT,__text) non-external _createSecStaticCodeForURL.cold.1
00007ff909e7670f (__TEXT,__text) external _createSystemPolicyDefaults
00007ff909e66211 (__TEXT,__text) external _createURLWithoutPrefix
                 (undefined) external _csops (from libSystem)
                 (undefined) external _csr_check (from libSystem)
00007ff94330d788 (__DATA,__bss) non-external _currentDeviceID.sDeviceID
00007ff94330d790 (__DATA,__bss) non-external _currentDeviceID.sOnceToken
                 (undefined) external _difftime (from libSystem)
                 (undefined) external _dirstat_np (from libSystem)
                 (undefined) external _dispatch_barrier_async (from libSystem)
                 (undefined) external _dispatch_once (from libSystem)
                 (undefined) external _dispatch_queue_create (from libSystem)
                 (undefined) external _dispatch_sync (from libSystem)
                 (undefined) external _dlerror (from libSystem)
                 (undefined) external _dlsym (from libSystem)
00007ff909e70ecc (__TEXT,__text) external _doBooleanXPCFunction
00007ff909e71125 (__TEXT,__text) external _doBooleanXPCFunctionSilent
00007ff909e71134 (__TEXT,__text) external _doObjectXPCFunction
00007ff909e6c9aa (__TEXT,__text) external _doWithoutImmutability
00007ff94330d730 (__DATA,__bss) non-external _exec.sLog
00007ff94330d728 (__DATA,__bss) non-external _exec.sLogInit
00007ff909e6c1c5 (__TEXT,__text) external _fileExists
00007ff909e6c23d (__TEXT,__text) external _fileIsSymlink
00007ff909e6f496 (__TEXT,__text) external _findBundleContainingSignedFile
00007ff909e79a14 (__TEXT,__text) non-external _findBundleContainingSignedFile.cold.1
00007ff909e6e0bb (__TEXT,__text) external _findContainingBundle
00007ff909e669da (__TEXT,__text) external _findFirstSubdirectoryURL
00007ff909e6ece9 (__TEXT,__text) external _findOuterMostBundle
00007ff909e799ac (__TEXT,__text) non-external _findOuterMostBundle.cold.1
00007ff909e6f3cd (__TEXT,__text) external _findOuterMostBundleWithFilter
00007ff909e799e0 (__TEXT,__text) non-external _findOuterMostBundleWithFilter.cold.1
00007ff909e6e24a (__TEXT,__text) external _findScanTargetByPath
00007ff909e6e846 (__TEXT,__text) external _findTopAppBundle
00007ff909e6e1cc (__TEXT,__text) external _findTopBundle
                 (undefined) external _free (from libSystem)
00007ff909e684f5 (__TEXT,__text) non-external _fsEventCallback
00007ff94330d710 (__DATA,__bss) non-external _generic.sLog
00007ff94330d708 (__DATA,__bss) non-external _generic.sLogInit
00007ff909e77305 (__TEXT,__text) non-external (was a private external) _getAMFIExecutionPreflightSymbolLoc
00007ff94330d7a0 (__DATA,__bss) non-external _getAMFIExecutionPreflightSymbolLoc.ptr
00007ff94330d6f8 (__DATA,__bss) non-external _getAllowedPaths.dragWhitelist
00007ff94330d700 (__DATA,__bss) non-external _getAllowedPaths.once
00007ff909e65b7d (__TEXT,__text) external _getDictionaryValue
00007ff909e6ebda (__TEXT,__text) external _getVolumePrefix
00007ff909e79918 (__TEXT,__text) non-external _getVolumePrefix.cold.1
00007ff909e6c71a (__TEXT,__text) external _getXattrData
00007ff909e79812 (__TEXT,__text) non-external _getXattrData.cold.1
00007ff909e7988d (__TEXT,__text) non-external _getXattrData.cold.2
                 (undefined) external _getattrlist (from libSystem)
                 (undefined) external _getenv (from libSystem)
                 (undefined) external _getuid (from libSystem)
                 (undefined) external _getxattr (from libSystem)
00007ff909e6e099 (__TEXT,__text) non-external _globalBundleSuffixes
00007ff94330d780 (__DATA,__bss) non-external _globalBundleSuffixes.bundleSuffixes
00007ff909e79900 (__TEXT,__text) non-external _globalBundleSuffixes.cold.1
00007ff94330d778 (__DATA,__bss) non-external _globalBundleSuffixes.staticInit
00007ff909e6eb2d (__TEXT,__text) external _hasAppExtension
00007ff909e66808 (__TEXT,__text) external _hasCodeRequirementString
00007ff909e78c25 (__TEXT,__text) non-external _hasCodeRequirementString.cold.1
00007ff909e7d630 (__TEXT,__cstring) non-external _hexString.nibble
00007ff909e67fad (__TEXT,__text) external _historyEntriesContainPolicyMatch
00007ff909e67def (__TEXT,__text) external _historyEntryMatchesPolicyEntry
00007ff909e6691e (__TEXT,__text) external _isAdhocSignature
00007ff909e78c7f (__TEXT,__text) non-external _isAdhocSignature.cold.1
00007ff909e63f4c (__TEXT,__text) external _isAppleInternalMachine
00007ff909e668d2 (__TEXT,__text) external _isAppleSignedCode
00007ff909e75089 (__TEXT,__text) non-external _isCodeRefNotarized
00007ff909e7a2df (__TEXT,__text) non-external _isCodeRefNotarized.cold.1
00007ff909e67778 (__TEXT,__text) external _isCodelessKext
00007ff909e78d43 (__TEXT,__text) non-external _isCodelessKext.cold.1
00007ff909e714fe (__TEXT,__text) external _isConnectionEntitled
00007ff909e79f4d (__TEXT,__text) non-external _isConnectionEntitled.cold.1
00007ff909e63f61 (__TEXT,__text) external _isDarwinOSEnvironment
00007ff909e6690b (__TEXT,__text) external _isDeveloperIDKextSignedCode
00007ff909e668f8 (__TEXT,__text) external _isDeveloperIDSignedCode
00007ff909e63fdb (__TEXT,__text) external _isFastGatekeeperOverridesEnabled
00007ff909e63f76 (__TEXT,__text) external _isInstallerOrRecoveryEnvironment
00007ff909e66792 (__TEXT,__text) external _isKernelExtensionShippedWithOS
00007ff909e66788 (__TEXT,__text) external _isKernelExtensionSystemRequired
00007ff909e67ac4 (__TEXT,__text) external _isKextAllowedWithoutNotarization
00007ff909e78f9e (__TEXT,__text) non-external _isKextAllowedWithoutNotarization.cold.1
00007ff909e63f01 (__TEXT,__text) external _isKextSecurityDisabledMachine
00007ff909e668e5 (__TEXT,__text) external _isMacAppStoreSignedCode
00007ff909e71859 (__TEXT,__text) non-external _isMigrationManifestUpToDate
00007ff909e63fbf (__TEXT,__text) external _isNewGatekeeperOverridesEnabled
00007ff909e67825 (__TEXT,__text) external _isNotarizedKext
00007ff909e78d9d (__TEXT,__text) non-external _isNotarizedKext.cold.1
00007ff909e78e24 (__TEXT,__text) non-external _isNotarizedKext.cold.2
00007ff909e78eab (__TEXT,__text) non-external _isNotarizedKext.cold.3
00007ff909e6402e (__TEXT,__text) external _isResourceDirectorySlotPolicyEnabled
00007ff909e63f1a (__TEXT,__text) external _isSIPDisabledMachine
00007ff909e63f33 (__TEXT,__text) external _isSKELDisabledMachine
00007ff909e6e716 (__TEXT,__text) external _isTerminalLikePath
00007ff909e6de8d (__TEXT,__text) external _isValidInfoPlist
00007ff909e64012 (__TEXT,__text) external _isValidationCategoryPolicyEnabled
00007ff909e63fa3 (__TEXT,__text) external _isXProtectCloudKitUpdatesEnabledMachine
                 (undefined) external _kCFAllocatorDefault (from CoreFoundation)
                 (undefined) external _kCFBooleanFalse (from CoreFoundation)
                 (undefined) external _kCFBooleanTrue (from CoreFoundation)
                 (undefined) external _kCFNull (from CoreFoundation)
                 (undefined) external _kCFRunLoopDefaultMode (from CoreFoundation)
                 (undefined) external _kCFTypeDictionaryKeyCallBacks (from CoreFoundation)
                 (undefined) external _kCFTypeDictionaryValueCallBacks (from CoreFoundation)
                 (undefined) external _kCFURLVolumeIsLocalKey (from CoreFoundation)
                 (undefined) external _kCFURLVolumeIsRootFileSystemKey (from CoreFoundation)
                 (undefined) weak external _kMISValidationInfoSignerType (from libmis)
                 (undefined) weak external _kMISValidationInfoValidatedByLocalProfile (from libmis)
                 (undefined) weak external _kMISValidationInfoValidatedByUniversalProfile (from libmis)
                 (undefined) weak external _kMISValidationOptionOnlineAuthorization (from libmis)
                 (undefined) weak external _kMISValidationOptionRespectUppTrustAndAuthorization (from libmis)
                 (undefined) weak external _kMISValidationOptionUnauthoritativeLaunch (from libmis)
                 (undefined) weak external _kMISValidationOptionValidateSignatureOnly (from libmis)
                 (undefined) external _kSecCodeInfoCertificates (from Security)
                 (undefined) external _kSecCodeInfoDigestAlgorithm (from Security)
                 (undefined) external _kSecCodeInfoEntitlementsDict (from Security)
                 (undefined) external _kSecCodeInfoIdentifier (from Security)
                 (undefined) external _kSecCodeInfoPList (from Security)
                 (undefined) external _kSecCodeInfoTeamIdentifier (from Security)
                 (undefined) external _kSecCodeInfoTimestamp (from Security)
                 (undefined) external _kSecCodeInfoUnique (from Security)
                 (undefined) external _kSecCodeSignerDetached (from Security)
                 (undefined) external _kSecCodeSignerDigestAlgorithm (from Security)
                 (undefined) external _kSecCodeSignerIdentifier (from Security)
                 (undefined) external _kSecCodeSignerIdentity (from Security)
                 (undefined) external _kSecCodeSignerResourceRules (from Security)
00007ff94330d720 (__DATA,__bss) non-external _kext.sLog
00007ff94330d718 (__DATA,__bss) non-external _kext.sLogInit
                 (undefined) external _lstat$INODE64 (from libSystem)
                 (undefined) external _malloc_type_calloc (from libSystem)
                 (undefined) external _malloc_type_malloc (from libSystem)
00007ff94330d740 (__DATA,__bss) non-external _measurements.sLog
00007ff94330d738 (__DATA,__bss) non-external _measurements.sLogInit
                 (undefined) external _memset (from libSystem)
00007ff909e6de2a (__TEXT,__text) external _normalizeURL
                 (undefined) external _objc_alloc (from libobjc)
                 (undefined) external _objc_alloc_init (from libobjc)
                 (undefined) external _objc_autorelease (from libobjc)
                 (undefined) external _objc_autoreleasePoolPop (from libobjc)
                 (undefined) external _objc_autoreleasePoolPush (from libobjc)
                 (undefined) external _objc_autoreleaseReturnValue (from libobjc)
                 (undefined) external _objc_copyWeak (from libobjc)
                 (undefined) external _objc_destroyWeak (from libobjc)
                 (undefined) external _objc_enumerationMutation (from libobjc)
                 (undefined) external _objc_initWeak (from libobjc)
                 (undefined) external _objc_loadWeakRetained (from libobjc)
                 (undefined) external _objc_msgSend (from libobjc)
                 (undefined) external _objc_msgSendSuper2 (from libobjc)
                 (undefined) external _objc_opt_class (from libobjc)
                 (undefined) external _objc_opt_isKindOfClass (from libobjc)
                 (undefined) external _objc_opt_new (from libobjc)
                 (undefined) external _objc_release (from libobjc)
                 (undefined) external _objc_retain (from libobjc)
                 (undefined) external _objc_retainAutorelease (from libobjc)
                 (undefined) external _objc_retainAutoreleaseReturnValue (from libobjc)
                 (undefined) external _objc_retainAutoreleasedReturnValue (from libobjc)
                 (undefined) external _objc_retainBlock (from libobjc)
                 (undefined) external _objc_storeStrong (from libobjc)
00007ff909e76a81 (__TEXT,__text) external _opaqueSignCode
00007ff909e7a498 (__TEXT,__text) non-external _opaqueSignCode.cold.1
00007ff909e7a4f2 (__TEXT,__text) non-external _opaqueSignCode.cold.2
00007ff909e7a54c (__TEXT,__text) non-external _opaqueSignCode.cold.3
00007ff909e7a5a6 (__TEXT,__text) non-external _opaqueSignCode.cold.4
00007ff909e7a5d9 (__TEXT,__text) non-external _opaqueSignCode.cold.5
                 (undefined) external _open (from libSystem)
                 (undefined) external _os_log_create (from libSystem)
                 (undefined) external _os_log_type_enabled (from libSystem)
                 (undefined) external _os_signpost_id_generate (from libSystem)
                 (undefined) external _os_variant_allows_internal_security_policies (from libSystem)
                 (undefined) external _os_variant_is_darwinos (from libSystem)
                 (undefined) external _read (from libSystem)
00007ff909e6c58c (__TEXT,__text) external _removePrefixPath
00007ff909e7973e (__TEXT,__text) non-external _removePrefixPath.cold.1
00007ff909e797a8 (__TEXT,__text) non-external _removePrefixPath.cold.2
00007ff94330d5d0 (__DATA,__data) external _sSystemPolicySubsystem
00007ff94330d770 (__DATA,__bss) non-external _sVerboseLogging
00007ff94330d760 (__DATA,__bss) non-external _sampling.sLog
00007ff94330d758 (__DATA,__bss) non-external _sampling.sLogInit
00007ff909e6719c (__TEXT,__text) external _scanForBundledKernelExtensions
00007ff909e66b56 (__TEXT,__text) external _scanForBundles
00007ff909e6710b (__TEXT,__text) external _scanForKernelExtensions
00007ff909e6e653 (__TEXT,__text) external _shouldFilterOutScanTarget
00007ff94330d750 (__DATA,__bss) non-external _signposts.sLog
00007ff94330d748 (__DATA,__bss) non-external _signposts.sLogInit
                 (undefined) external _stat$INODE64 (from libSystem)
                 (undefined) external _statfs$INODE64 (from libSystem)
                 (undefined) external _strerror (from libSystem)
00007ff909e63681 (__TEXT,__text) non-external _stringHasAnyPrefix
                 (undefined) external _strtoul (from libSystem)
                 (undefined) external _sysctlbyname (from libSystem)
00007ff909e666d7 (__TEXT,__text) external _systemUptime
00007ff909e78bcb (__TEXT,__text) non-external _systemUptime.cold.1
                 (undefined) external _time (from libSystem)
00007ff909e68793 (__TEXT,__text) non-external _timestampForURL
00007ff909e6dfbf (__TEXT,__text) external _urlLooksLikeBundle
00007ff94330d768 (__DATA,__bss) non-external _verboseLoggingEnabled.sOnceToken
