0000000180a39f9c (__TEXT,__text) non-external _ApplyInterfaceAdvisory
0000000180a39ec0 (__TEXT,__text) non-external _ApplyInterfaceRank
0000000180a07598 (__TEXT,__text) external _SCNetworkInterfaceSetMTU
0000000180a07038 (__TEXT,__text) external _SCNetworkInterfaceSetMediaOptions
0000000180a10524 (__TEXT,__text) external _SCNetworkInterfaceSetPassword
0000000180a1314c (__TEXT,__text) external _SCNetworkInterfaceSetPrimaryRank
0000000180a124b4 (__TEXT,__text) external _SCNetworkInterfaceSetQoSMarkingPolicy
0000000180a2fb4c (__TEXT,__text) non-external _SCNetworkMigrationMapSourceToTargetName
0000000180a17844 (__TEXT,__text) external _SCNetworkProtocolGetConfiguration
0000000180a17930 (__TEXT,__text) external _SCNetworkProtocolGetEnabled
0000000180a17738 (__TEXT,__text) external _SCNetworkProtocolGetProtocolType
0000000180a177d8 (__TEXT,__text) external _SCNetworkProtocolGetTypeID
0000000180a17a1c (__TEXT,__text) external _SCNetworkProtocolSetConfiguration
0000000180a17d14 (__TEXT,__text) external _SCNetworkProtocolSetEnabled
00000001809d28bc (__TEXT,__text) external _SCNetworkProxiesCopyMatching
0000000180a045d4 (__TEXT,__text) external _SCNetworkProxiesCopyMatchingWithOptions
0000000180a0446c (__TEXT,__text) external _SCNetworkProxiesCreateProxyAgentData
0000000180a02440 (__TEXT,__text) external _SCNetworkReachabilityCopyResolvedAddress
0000000180a3deec (__TEXT,__text) non-external _SCNetworkReachabilityCopyResolvedAddress.cold.1
0000000180a3df18 (__TEXT,__text) non-external _SCNetworkReachabilityCopyResolvedAddress.cold.2
00000001809d5d34 (__TEXT,__text) external _SCNetworkReachabilityCreateWithAddress
0000000180a01978 (__TEXT,__text) external _SCNetworkReachabilityCreateWithAddressPair
00000001809d4dfc (__TEXT,__text) external _SCNetworkReachabilityCreateWithName
0000000180a01be0 (__TEXT,__text) external _SCNetworkReachabilityCreateWithOptions
00000001809d66f8 (__TEXT,__text) external _SCNetworkReachabilityGetFlags
0000000180a3df9c (__TEXT,__text) non-external _SCNetworkReachabilityGetFlags.cold.1
0000000180a3dfc8 (__TEXT,__text) non-external _SCNetworkReachabilityGetFlags.cold.2
0000000180a029b4 (__TEXT,__text) external _SCNetworkReachabilityGetInterfaceIndex
0000000180a3df44 (__TEXT,__text) non-external _SCNetworkReachabilityGetInterfaceIndex.cold.1
0000000180a3df70 (__TEXT,__text) non-external _SCNetworkReachabilityGetInterfaceIndex.cold.2
0000000180a023d4 (__TEXT,__text) external _SCNetworkReachabilityGetTypeID
00000001809d7400 (__TEXT,__text) external _SCNetworkReachabilityScheduleWithRunLoop
0000000180a3e04c (__TEXT,__text) non-external _SCNetworkReachabilityScheduleWithRunLoop.cold.1
0000000180a3e078 (__TEXT,__text) non-external _SCNetworkReachabilityScheduleWithRunLoop.cold.2
0000000180a3e0a4 (__TEXT,__text) non-external _SCNetworkReachabilityScheduleWithRunLoop.cold.3
0000000180a3e0d0 (__TEXT,__text) non-external _SCNetworkReachabilityScheduleWithRunLoop.cold.4
00000001809db0c0 (__TEXT,__text) external _SCNetworkReachabilitySetCallback
0000000180a3dff4 (__TEXT,__text) non-external _SCNetworkReachabilitySetCallback.cold.1
0000000180a3e020 (__TEXT,__text) non-external _SCNetworkReachabilitySetCallback.cold.2
00000001809d7324 (__TEXT,__text) external _SCNetworkReachabilitySetDispatchQueue
0000000180a3e1ac (__TEXT,__text) non-external _SCNetworkReachabilitySetDispatchQueue.cold.1
0000000180a3e1d8 (__TEXT,__text) non-external _SCNetworkReachabilitySetDispatchQueue.cold.2
0000000180a02b30 (__TEXT,__text) external _SCNetworkReachabilityUnscheduleFromRunLoop
0000000180a3e128 (__TEXT,__text) non-external _SCNetworkReachabilityUnscheduleFromRunLoop.cold.1
0000000180a3e154 (__TEXT,__text) non-external _SCNetworkReachabilityUnscheduleFromRunLoop.cold.2
0000000180a3e180 (__TEXT,__text) non-external _SCNetworkReachabilityUnscheduleFromRunLoop.cold.3
0000000180a18a40 (__TEXT,__text) external _SCNetworkServiceAddProtocolType
0000000180a3e5a0 (__TEXT,__text) non-external _SCNetworkServiceAddProtocolType.cold.1
0000000180a3e5cc (__TEXT,__text) non-external _SCNetworkServiceAddProtocolType.cold.2
0000000180a19728 (__TEXT,__text) external _SCNetworkServiceCopy
0000000180a1912c (__TEXT,__text) external _SCNetworkServiceCopyAll
0000000180a3e5f8 (__TEXT,__text) non-external _SCNetworkServiceCopyAll.cold.1
0000000180a1cd40 (__TEXT,__text) external _SCNetworkServiceCopyExternalID
0000000180a18fb0 (__TEXT,__text) external _SCNetworkServiceCopyProtocol
0000000180a19b18 (__TEXT,__text) external _SCNetworkServiceCopyProtocols
0000000180a19dd0 (__TEXT,__text) external _SCNetworkServiceCreate
0000000180a1b2f8 (__TEXT,__text) external _SCNetworkServiceEstablishDefaultConfiguration
0000000180a18740 (__TEXT,__text) external _SCNetworkServiceGetEnabled
0000000180a18920 (__TEXT,__text) external _SCNetworkServiceGetInterface
0000000180a1a438 (__TEXT,__text) external _SCNetworkServiceGetName
0000000180a1c72c (__TEXT,__text) external _SCNetworkServiceGetPrimaryRank
0000000180a1853c (__TEXT,__text) external _SCNetworkServiceGetServiceID
0000000180a1c094 (__TEXT,__text) external _SCNetworkServiceGetTypeID
0000000180a1b63c (__TEXT,__text) external _SCNetworkServiceRemove
0000000180a1c100 (__TEXT,__text) external _SCNetworkServiceRemoveProtocolType
0000000180a1c414 (__TEXT,__text) external _SCNetworkServiceSetEnabled
0000000180a1c9cc (__TEXT,__text) external _SCNetworkServiceSetExternalID
0000000180a1a494 (__TEXT,__text) external _SCNetworkServiceSetName
0000000180a1b970 (__TEXT,__text) external _SCNetworkServiceSetPrimaryRank
0000000180a1e9d0 (__TEXT,__text) external _SCNetworkSetAddService
0000000180a1f918 (__TEXT,__text) external _SCNetworkSetContainsInterface
0000000180a1f768 (__TEXT,__text) external _SCNetworkSetCopy
0000000180a3e67c (__TEXT,__text) non-external _SCNetworkSetCopy.cold.1
0000000180a1fef8 (__TEXT,__text) external _SCNetworkSetCopyAll
0000000180a3e6a8 (__TEXT,__text) non-external _SCNetworkSetCopyAll.cold.1
0000000180a201f0 (__TEXT,__text) external _SCNetworkSetCopyAvailableInterfaces
0000000180a20340 (__TEXT,__text) external _SCNetworkSetCopyCurrent
0000000180a3e6d4 (__TEXT,__text) non-external _SCNetworkSetCopyCurrent.cold.1
0000000180a2330c (__TEXT,__text) external _SCNetworkSetCopySelectedVPNService
0000000180a1f9b0 (__TEXT,__text) external _SCNetworkSetCopyServices
0000000180a20510 (__TEXT,__text) external _SCNetworkSetCreate
0000000180a3e700 (__TEXT,__text) non-external _SCNetworkSetCreate.cold.1
0000000180a22a8c (__TEXT,__text) external _SCNetworkSetEstablishDefaultConfiguration
0000000180a23200 (__TEXT,__text) external _SCNetworkSetEstablishDefaultInterfaceConfiguration
0000000180a3e72c (__TEXT,__text) non-external _SCNetworkSetEstablishDefaultInterfaceConfiguration.cold.1
0000000180a219a0 (__TEXT,__text) external _SCNetworkSetGetName
0000000180a21b18 (__TEXT,__text) external _SCNetworkSetGetServiceOrder
0000000180a21900 (__TEXT,__text) external _SCNetworkSetGetSetID
0000000180a21c3c (__TEXT,__text) external _SCNetworkSetGetTypeID
0000000180a21470 (__TEXT,__text) external _SCNetworkSetRemove
0000000180a21da4 (__TEXT,__text) external _SCNetworkSetRemoveService
0000000180a211ac (__TEXT,__text) external _SCNetworkSetSetCurrent
0000000180a20bf0 (__TEXT,__text) external _SCNetworkSetSetName
0000000180a23560 (__TEXT,__text) external _SCNetworkSetSetSelectedVPNService
0000000180a22508 (__TEXT,__text) external _SCNetworkSetSetServiceOrder
0000000180a3102c (__TEXT,__text) external _SCNetworkSignatureCopyActiveIdentifierForAddress
0000000180a312c8 (__TEXT,__text) external _SCNetworkSignatureCopyActiveIdentifiers
0000000180a3180c (__TEXT,__text) external _SCNetworkSignatureCopyIdentifierForConnectedSocket
00000001809efe94 (__TEXT,__text) external _SCPreferencesAddValue
00000001809de380 (__TEXT,__text) external _SCPreferencesApplyChanges
00000001809e0950 (__TEXT,__text) external _SCPreferencesCommitChanges
00000001809ece20 (__TEXT,__text) external _SCPreferencesCopyKeyList
00000001809d7084 (__TEXT,__text) external _SCPreferencesCreate
00000001809eb078 (__TEXT,__text) external _SCPreferencesCreateCompanion
0000000180a3dd34 (__TEXT,__text) non-external _SCPreferencesCreateCompanion.cold.1
00000001809d5134 (__TEXT,__text) external _SCPreferencesCreateWithAuthorization
00000001809d40e8 (__TEXT,__text) external _SCPreferencesCreateWithOptions
00000001809f2174 (__TEXT,__text) external _SCPreferencesGetHostName
00000001809eade0 (__TEXT,__text) external _SCPreferencesGetSignature
00000001809eb46c (__TEXT,__text) external _SCPreferencesGetTypeID
00000001809d2b68 (__TEXT,__text) external _SCPreferencesGetValue
00000001809d7aa0 (__TEXT,__text) external _SCPreferencesLock
00000001809f1038 (__TEXT,__text) external _SCPreferencesPathCreateUniqueChild
0000000180a3dde4 (__TEXT,__text) non-external _SCPreferencesPathCreateUniqueChild.cold.1
00000001809f17b0 (__TEXT,__text) external _SCPreferencesPathGetLink
00000001809e0778 (__TEXT,__text) external _SCPreferencesPathGetValue
0000000180a07888 (__TEXT,__text) external _SCPreferencesPathKeyCreate
0000000180a07950 (__TEXT,__text) external _SCPreferencesPathKeyCreateNetworkServiceEntity
0000000180a078e8 (__TEXT,__text) external _SCPreferencesPathKeyCreateNetworkServices
0000000180a07a38 (__TEXT,__text) external _SCPreferencesPathKeyCreateSet
0000000180a07aa0 (__TEXT,__text) external _SCPreferencesPathKeyCreateSetNetworkGlobalEntity
0000000180a07b28 (__TEXT,__text) external _SCPreferencesPathKeyCreateSetNetworkInterfaceEntity
0000000180a07bcc (__TEXT,__text) external _SCPreferencesPathKeyCreateSetNetworkService
0000000180a07c6c (__TEXT,__text) external _SCPreferencesPathKeyCreateSetNetworkServiceEntity
0000000180a079d0 (__TEXT,__text) external _SCPreferencesPathKeyCreateSets
00000001809f1b48 (__TEXT,__text) external _SCPreferencesPathRemoveValue
00000001809f1a28 (__TEXT,__text) external _SCPreferencesPathSetLink
00000001809f1868 (__TEXT,__text) external _SCPreferencesPathSetValue
00000001d6e34690 (__DATA,__bss) non-external _SCPreferencesPathSetValue.warned
00000001809eff40 (__TEXT,__text) external _SCPreferencesRemoveAllValues
00000001809ddfe4 (__TEXT,__text) external _SCPreferencesRemoveValue
00000001809e0854 (__TEXT,__text) external _SCPreferencesScheduleWithRunLoop
00000001809d6044 (__TEXT,__text) external _SCPreferencesSetCallback
00000001809f1de4 (__TEXT,__text) external _SCPreferencesSetComputerName
00000001809da284 (__TEXT,__text) external _SCPreferencesSetDispatchQueue
00000001809f22a8 (__TEXT,__text) external _SCPreferencesSetHostName
00000001809f2ab8 (__TEXT,__text) external _SCPreferencesSetLocalHostName
00000001809e4e3c (__TEXT,__text) external _SCPreferencesSetValue
00000001809d8508 (__TEXT,__text) external _SCPreferencesSynchronize
00000001809d82a8 (__TEXT,__text) external _SCPreferencesUnlock
00000001809eba08 (__TEXT,__text) external _SCPreferencesUnscheduleFromRunLoop
00000001809e5c10 (__TEXT,__text) external _SCPrint
00000001809ffcd0 (__TEXT,__text) external _SCUserPreferencesCheckInterfacePassword
00000001809fee1c (__TEXT,__text) external _SCUserPreferencesCopyExtendedInterfaceConfiguration
00000001809fe914 (__TEXT,__text) external _SCUserPreferencesCopyInterfaceConfiguration
0000000180a0037c (__TEXT,__text) external _SCUserPreferencesCopyInterfacePassword
00000001809fe400 (__TEXT,__text) external _SCUserPreferencesCopyName
00000001809fdb98 (__TEXT,__text) external _SCUserPreferencesGetTypeID
00000001809fdc60 (__TEXT,__text) external _SCUserPreferencesGetUniqueID
00000001809fdd00 (__TEXT,__text) external _SCUserPreferencesIsForced
00000001809fdddc (__TEXT,__text) external _SCUserPreferencesRemove
0000000180a00590 (__TEXT,__text) external _SCUserPreferencesRemoveInterfacePassword
00000001809fe228 (__TEXT,__text) external _SCUserPreferencesSetCurrent
00000001809fef30 (__TEXT,__text) external _SCUserPreferencesSetExtendedInterfaceConfiguration
00000001809feb6c (__TEXT,__text) external _SCUserPreferencesSetInterfaceConfiguration
0000000180a0084c (__TEXT,__text) external _SCUserPreferencesSetInterfacePassword
0000000180a3de94 (__TEXT,__text) non-external _SCUserPreferencesSetInterfacePassword.cold.1
00000001809fe688 (__TEXT,__text) external _SCUserPreferencesSetName
0000000180a35d20 (__TEXT,__text) external _SCVLANInterfaceCopyAll
0000000180a36088 (__TEXT,__text) external _SCVLANInterfaceCopyAvailablePhysicalInterfaces
0000000180a3691c (__TEXT,__text) external _SCVLANInterfaceCreate
0000000180a36f08 (__TEXT,__text) external _SCVLANInterfaceGetOptions
0000000180a36dc8 (__TEXT,__text) external _SCVLANInterfaceGetPhysicalInterface
0000000180a36e68 (__TEXT,__text) external _SCVLANInterfaceGetTag
0000000180a36cb8 (__TEXT,__text) external _SCVLANInterfaceRemove
0000000180a36fa8 (__TEXT,__text) external _SCVLANInterfaceSetLocalizedDisplayName
0000000180a37190 (__TEXT,__text) external _SCVLANInterfaceSetOptions
0000000180a36650 (__TEXT,__text) external _SCVLANInterfaceSetPhysicalInterfaceAndTag
                 (undefined) weak external _SecTaskCopyValueForEntitlement (from Security)
                 (undefined) weak external _SecTaskCreateFromSelf (from Security)
0000000180a2fc50 (__TEXT,__text) non-external _ServiceMigrationAddOrReplace
00000001809f070c (__TEXT,__text) non-external _StoreHandleChanges
00000001809f0408 (__TEXT,__text) non-external _StoreObjectWrapperAllocate
0000000180a40770 (__TEXT,__const) non-external (was a private external) _SystemConfigurationVersionNumber
0000000180a40730 (__TEXT,__const) non-external (was a private external) _SystemConfigurationVersionString
0000000180a39694 (__TEXT,__text) non-external (was a private external) _VPNAppLayerCopyMatchingService
00000001809dcd58 (__TEXT,__text) non-external (was a private external) _VPNAppLayerGetMatchingServiceIdentifier
0000000180a3275c (__TEXT,__text) external _VPNConfigurationConnectionStart
0000000180a327a8 (__TEXT,__text) external _VPNConfigurationConnectionStop
0000000180a3229c (__TEXT,__text) external _VPNConfigurationCopy
0000000180a32250 (__TEXT,__text) external _VPNConfigurationCopyAll
0000000180a32aa0 (__TEXT,__text) external _VPNConfigurationCopyAppRule
0000000180a32a54 (__TEXT,__text) external _VPNConfigurationCopyAppRuleIDs
0000000180a328d8 (__TEXT,__text) external _VPNConfigurationCopyCertificate
