00007ff80d782c14 (__TEXT,__gcc_except_tab) non-external GCC_except_table0
00007ff80d782bcc (__TEXT,__gcc_except_tab) non-external GCC_except_table10
00007ff80d782c00 (__TEXT,__gcc_except_tab) non-external GCC_except_table20
00007ff80d782bec (__TEXT,__gcc_except_tab) non-external GCC_except_table25
00007ff80d782bb8 (__TEXT,__gcc_except_tab) non-external GCC_except_table26
00007ff80d782c3c (__TEXT,__gcc_except_tab) non-external GCC_except_table8
00007ff80d71dba0 (__TEXT,__text) external _CVPixelBufferGetHeightOfPlane
00007ff80d71e07a (__TEXT,__text) external _CVPixelBufferGetIOSurface
00007ff80d71d990 (__TEXT,__text) external _CVPixelBufferGetPixelFormatType
00007ff80d71d906 (__TEXT,__text) external _CVPixelBufferGetPlaneCount
00007ff80d7137b1 (__TEXT,__text) external _CVPixelBufferGetTypeID
00007ff80d7682d5 (__TEXT,__text) non-external _CVPixelBufferGetTypeID.cold.1
00007ff80d71d934 (__TEXT,__text) external _CVPixelBufferGetWidth
00007ff80d71f376 (__TEXT,__text) external _CVPixelBufferGetWidthOfPlane
00007ff80d769be7 (__TEXT,__text) external _CVPixelBufferIncrementUseCountForCategory
00007ff80d7455c7 (__TEXT,__text) external _CVPixelBufferIsCompatibleWithAttributes
00007ff80d727e96 (__TEXT,__text) external _CVPixelBufferIsPlanar
00007ff80d71d47c (__TEXT,__text) external _CVPixelBufferLockBaseAddress
00007ff80d767be3 (__TEXT,__text) external _CVPixelBufferPoolCopyArrayOfCVPixelBuffers
00007ff80d72f668 (__TEXT,__text) external _CVPixelBufferPoolCopyIOSurfaceCreationProperties
00007ff80d724c17 (__TEXT,__text) external _CVPixelBufferPoolCreate
00007ff80d72611d (__TEXT,__text) external _CVPixelBufferPoolCreatePixelBuffer
00007ff80d72f369 (__TEXT,__text) external _CVPixelBufferPoolCreatePixelBufferWithAuxAttributes
00007ff80d72f588 (__TEXT,__text) external _CVPixelBufferPoolFlush
00007ff80d72829e (__TEXT,__text) external _CVPixelBufferPoolGetAttributes
00007ff80d7260cc (__TEXT,__text) external _CVPixelBufferPoolGetMaxBufferAge
00007ff80d72f634 (__TEXT,__text) external _CVPixelBufferPoolGetMinBufferCount
00007ff80d7282c4 (__TEXT,__text) external _CVPixelBufferPoolGetPixelBufferAttributes
00007ff80d72617d (__TEXT,__text) external _CVPixelBufferPoolGetTypeID
00007ff80d7676ed (__TEXT,__text) non-external _CVPixelBufferPoolGetTypeID.cold.1
00007ff80d72f40f (__TEXT,__text) external _CVPixelBufferPoolPreAllocate
00007ff80d72f566 (__TEXT,__text) external _CVPixelBufferPoolPrefetchPages
00007ff80d725bc8 (__TEXT,__text) external _CVPixelBufferPoolRelease
00007ff80d72827e (__TEXT,__text) external _CVPixelBufferPoolRetain
00007ff80d72f451 (__TEXT,__text) external _CVPixelBufferPoolScanIOSurfaces
00007ff80d72f53e (__TEXT,__text) external _CVPixelBufferPoolScanIOSurfacesUsingBlock
00007ff80d72f491 (__TEXT,__text) external _CVPixelBufferPoolScanIOSurfacesWithOptions
00007ff80d72f3d4 (__TEXT,__text) external _CVPixelBufferPoolSetMaxBufferAge
00007ff80d72f5e0 (__TEXT,__text) external _CVPixelBufferPoolSetMinBufferCount
00007ff80d7678c2 (__TEXT,__text) external _CVPixelBufferPoolTakeOwnershipOfIOSurface
00007ff80d720e34 (__TEXT,__text) external _CVPixelBufferRelease
00007ff80d7273a6 (__TEXT,__text) external _CVPixelBufferRetain
00007ff80d71dc06 (__TEXT,__text) external _CVPixelBufferUnlockBaseAddress
00007ff80d746871 (__TEXT,__text) external _CVPixelBufferWasAllocatedFromPool
00007ff80d73f50c (__TEXT,__text) external _CVPixelFormatDescriptionArrayCreateWithAllPixelFormatTypes
00007ff80d71e802 (__TEXT,__text) external _CVPixelFormatDescriptionCreateWithPixelFormatType
00007ff80d715de7 (__TEXT,__text) external _CVPixelFormatDescriptionGetDescriptionWithPixelFormatType
00007ff80d724bea (__TEXT,__text) external _CVPixelFormatDescriptionGetPixelFormatTypes
00007ff80d73f2ee (__TEXT,__text) external _CVPixelFormatDescriptionRegisterDescriptionWithPixelFormatType
00007ff80d73f7f6 (__TEXT,__text) external _CVPixelFormatTypeCopyFourCharCodeString
00007ff80d73f5ee (__TEXT,__text) external _CVPixelFormatTypeIsSubsampled
00007ff80d76814f (__TEXT,__text) non-external (was a private external) _CVRoundToMultipleDidOverflow
00007ff80d73f557 (__TEXT,__text) external _CVSetRestrictions
00007ff80d71ac1d (__TEXT,__text) non-external (was a private external) _CVSetValueFromDictToDict
00007ff80d71f024 (__TEXT,__text) external _CVTransferFunctionGetIntegerCodePointForString
00007ff80d71bf4a (__TEXT,__text) external _CVTransferFunctionGetStringForIntegerCodePoint
00007ff80d76818c (__TEXT,__text) non-external _CVTransferFunctionGetStringForIntegerCodePoint.cold.1
00007ff80d736c2a (__TEXT,__text) non-external (was a private external) _CVWeakReferenceDestroy
00007ff80d736c20 (__TEXT,__text) non-external (was a private external) _CVWeakReferenceInit
00007ff80d736c34 (__TEXT,__text) non-external (was a private external) _CVWeakReferenceLoadAndRetain
00007ff80d71f1eb (__TEXT,__text) external _CVYCbCrMatrixGetIntegerCodePointForString
00007ff80d71bd46 (__TEXT,__text) external _CVYCbCrMatrixGetStringForIntegerCodePoint
00007ff80d76818c (__TEXT,__text) non-external _CVYCbCrMatrixGetStringForIntegerCodePoint.cold.1
00007ff80d73600a (__TEXT,__text) non-external (was a private external) _CalculateRGBToYCbCrMatrix
00007ff80d7360dd (__TEXT,__text) non-external (was a private external) _CalculateYCbCrToRGBMatrix
                 (undefined) external _ColorSyncMakeProfile (from ColorSync)
                 (undefined) external _ColorSyncProfileCopyHeader (from ColorSync)
                 (undefined) external _ColorSyncProfileCreateMutableCopy (from ColorSync)
                 (undefined) external _ColorSyncProfileSetHeader (from ColorSync)
                 (undefined) external _ColorSyncProfileSetTag (from ColorSync)
00007ff80d735e3b (__TEXT,__text) non-external (was a private external) _ConvertFromEncodingRange
                 (undefined) external _IOConnectMapMemory (from IOKit)
                 (undefined) external _IOConnectRelease (from IOKit)
00007ff80d72b814 (__TEXT,__text) non-external (was a private external) _IOOrEXSurfaceCreate
00007ff80d72b86a (__TEXT,__text) non-external (was a private external) _IOOrEXSurfaceDecrementUseCount
00007ff80d72b8a1 (__TEXT,__text) non-external (was a private external) _IOOrEXSurfaceGetAllocSize
00007ff80d72b926 (__TEXT,__text) non-external (was a private external) _IOOrEXSurfaceGetBaseAddress
00007ff80d72b972 (__TEXT,__text) non-external (was a private external) _IOOrEXSurfaceGetBaseAddressOfPlane
00007ff80d72b8b4 (__TEXT,__text) non-external (was a private external) _IOOrEXSurfaceGetBytesPerElement
00007ff80d72b985 (__TEXT,__text) non-external (was a private external) _IOOrEXSurfaceGetBytesPerElementOfPlane
00007ff80d72b8ed (__TEXT,__text) non-external (was a private external) _IOOrEXSurfaceGetBytesPerRow
00007ff80d72b95f (__TEXT,__text) non-external (was a private external) _IOOrEXSurfaceGetBytesPerRowOfPlane
00007ff80d72b913 (__TEXT,__text) non-external (was a private external) _IOOrEXSurfaceGetElementHeight
00007ff80d72b9ab (__TEXT,__text) non-external (was a private external) _IOOrEXSurfaceGetElementHeightOfPlane
00007ff80d72b900 (__TEXT,__text) non-external (was a private external) _IOOrEXSurfaceGetElementWidth
00007ff80d72b998 (__TEXT,__text) non-external (was a private external) _IOOrEXSurfaceGetElementWidthOfPlane
00007ff80d72b87b (__TEXT,__text) non-external (was a private external) _IOOrEXSurfaceGetHeight
00007ff80d72b939 (__TEXT,__text) non-external (was a private external) _IOOrEXSurfaceGetHeightOfPlane
00007ff80d72b81e (__TEXT,__text) non-external (was a private external) _IOOrEXSurfaceGetID
00007ff80d72b8c7 (__TEXT,__text) non-external (was a private external) _IOOrEXSurfaceGetPixelFormat
00007ff80d72b8da (__TEXT,__text) non-external (was a private external) _IOOrEXSurfaceGetPlaneCount
00007ff80d72b846 (__TEXT,__text) non-external (was a private external) _IOOrEXSurfaceGetUseCount
00007ff80d72b88e (__TEXT,__text) non-external (was a private external) _IOOrEXSurfaceGetWidth
00007ff80d72b94c (__TEXT,__text) non-external (was a private external) _IOOrEXSurfaceGetWidthOfPlane
00007ff80d72b859 (__TEXT,__text) non-external (was a private external) _IOOrEXSurfaceIncrementUseCount
00007ff80d72b833 (__TEXT,__text) non-external (was a private external) _IOOrEXSurfaceIsInUse
                 (undefined) external _IOServiceOpen (from IOKit)
                 (undefined) external _IOSurfaceClearDataProperties (from IOSurface)
                 (undefined) external _IOSurfaceCopyAllValues (from IOSurface)
                 (undefined) external _IOSurfaceCopyValue (from IOSurface)
                 (undefined) external _IOSurfaceCreate (from IOSurface)
                 (undefined) external _IOSurfaceCreateChildSurface (from IOSurface)
                 (undefined) external _IOSurfaceCreateWiringAssertion (from IOSurface)
                 (undefined) external _IOSurfaceDecrementUseCount (from IOSurface)
                 (undefined) external _IOSurfaceDecrementUseCountForCategory (from IOSurface)
                 (undefined) external _IOSurfaceGetAddressFormatOfPlane (from IOSurface)
                 (undefined) external _IOSurfaceGetAllocSize (from IOSurface)
                 (undefined) external _IOSurfaceGetBaseAddress (from IOSurface)
                 (undefined) external _IOSurfaceGetBaseAddressOfCompressedTileDataRegionOfSliceAndPlane (from IOSurface)
                 (undefined) external _IOSurfaceGetBaseAddressOfCompressedTileHeaderRegionOfPlane (from IOSurface)
                 (undefined) external _IOSurfaceGetBaseAddressOfCompressedTileHeaderRegionOfSliceAndPlane (from IOSurface)
                 (undefined) external _IOSurfaceGetBaseAddressOfPlane (from IOSurface)
                 (undefined) external _IOSurfaceGetBulkAttachments (from IOSurface)
                 (undefined) external _IOSurfaceGetBytesPerCompressedTileHeaderOfPlane (from IOSurface)
                 (undefined) external _IOSurfaceGetBytesPerElement (from IOSurface)
                 (undefined) external _IOSurfaceGetBytesPerElementOfPlane (from IOSurface)
                 (undefined) external _IOSurfaceGetBytesPerRow (from IOSurface)
                 (undefined) external _IOSurfaceGetBytesPerRowOfPlane (from IOSurface)
                 (undefined) external _IOSurfaceGetCacheMode (from IOSurface)
                 (undefined) external _IOSurfaceGetCompressedTileHeightOfPlane (from IOSurface)
                 (undefined) external _IOSurfaceGetCompressedTileWidthOfPlane (from IOSurface)
                 (undefined) external _IOSurfaceGetCompressionTypeOfPlane (from IOSurface)
                 (undefined) external _IOSurfaceGetElementHeight (from IOSurface)
                 (undefined) external _IOSurfaceGetElementHeightOfPlane (from IOSurface)
                 (undefined) external _IOSurfaceGetElementWidth (from IOSurface)
                 (undefined) external _IOSurfaceGetElementWidthOfPlane (from IOSurface)
                 (undefined) external _IOSurfaceGetExtendedPixelsOfPlane (from IOSurface)
                 (undefined) external _IOSurfaceGetHeight (from IOSurface)
                 (undefined) external _IOSurfaceGetHeightInCompressedTilesOfPlane (from IOSurface)
                 (undefined) external _IOSurfaceGetHeightOfPlane (from IOSurface)
                 (undefined) external _IOSurfaceGetID (from IOSurface)
                 (undefined) external _IOSurfaceGetOffsetOfPlane (from IOSurface)
                 (undefined) external _IOSurfaceGetParentID (from IOSurface)
                 (undefined) external _IOSurfaceGetPixelFormat (from IOSurface)
                 (undefined) external _IOSurfaceGetPlaneCount (from IOSurface)
                 (undefined) external _IOSurfaceGetProhibitUseCount (from IOSurface)
                 (undefined) external _IOSurfaceGetProtectionOptions (from IOSurface)
                 (undefined) external _IOSurfaceGetSliceCount (from IOSurface)
                 (undefined) external _IOSurfaceGetUseCount (from IOSurface)
                 (undefined) external _IOSurfaceGetWidth (from IOSurface)
                 (undefined) external _IOSurfaceGetWidthInCompressedTilesOfPlane (from IOSurface)
                 (undefined) external _IOSurfaceGetWidthOfPlane (from IOSurface)
                 (undefined) external _IOSurfaceGetYCbCrMatrix (from IOSurface)
                 (undefined) external _IOSurfaceIncrementUseCount (from IOSurface)
                 (undefined) external _IOSurfaceIncrementUseCountForCategory (from IOSurface)
                 (undefined) external _IOSurfaceIsInUse (from IOSurface)
                 (undefined) external _IOSurfaceLock (from IOSurface)
                 (undefined) external _IOSurfaceNotifierCreate (from IOSurface)
                 (undefined) external _IOSurfaceNotifierSetDispatchQueue (from IOSurface)
                 (undefined) external _IOSurfaceRemoveCoreVideoBridgedValues (from IOSurface)
                 (undefined) external _IOSurfaceRemoveValue (from IOSurface)
                 (undefined) external _IOSurfaceSetBulkAttachments2 (from IOSurface)
                 (undefined) external _IOSurfaceSetCoreVideoBridgedKeys (from IOSurface)
                 (undefined) external _IOSurfaceSetValue (from IOSurface)
                 (undefined) external _IOSurfaceSetValues (from IOSurface)
                 (undefined) external _IOSurfaceUnlock (from IOSurface)
00007ff80d735f85 (__TEXT,__text) non-external (was a private external) _LookupYCbCrMatrixType
                 (undefined) external _MGCopyAnswer (from libMobileGestalt)
                 (undefined) external _MTLCopyAllDevices (from Metal)
                 (undefined) external _MTLPixelFormatGetInfoForDevice (from Metal)
                 (undefined) external _NSOSStatusErrorDomain (from Foundation)
                 (undefined) external _OBJC_CLASS_$_MTLTextureDescriptor (from Metal)
                 (undefined) external _OBJC_CLASS_$_NSArray (from CoreFoundation)
                 (undefined) external _OBJC_CLASS_$_NSConstantArray (from CoreFoundation)
                 (undefined) external _OBJC_CLASS_$_NSConstantData (from CoreFoundation)
                 (undefined) external _OBJC_CLASS_$_NSConstantDictionary (from CoreFoundation)
                 (undefined) external _OBJC_CLASS_$_NSConstantIntegerNumber (from Foundation)
                 (undefined) external _OBJC_CLASS_$_NSDictionary (from CoreFoundation)
                 (undefined) external _OBJC_CLASS_$_NSError (from Foundation)
                 (undefined) external _OBJC_CLASS_$_NSString (from Foundation)
                 (undefined) external _OBJC_CLASS_$__TtCs12_SwiftObject (from libswiftCore)
                 (undefined) external _OBJC_METACLASS_$__TtCs12_SwiftObject (from libswiftCore)
                 (undefined) external _OSAtomicDequeue (from libSystem)
                 (undefined) external _OSAtomicEnqueue (from libSystem)
                 (undefined) external __Block_copy (from libSystem)
                 (undefined) external __Block_release (from libSystem)
                 (undefined) external __CFRuntimeCreateInstance (from CoreFoundation)
                 (undefined) external __CFRuntimeRegisterClass (from CoreFoundation)
00007ff80d72fe14 (__TEXT,__text) non-external (was a private external) __CVXFillExtended128
00007ff80d730dba (__TEXT,__text) non-external (was a private external) __CVXFillExtended16
00007ff80d730bdf (__TEXT,__text) non-external (was a private external) __CVXFillExtended24
00007ff80d7317f4 (__TEXT,__text) non-external (was a private external) __CVXFillExtended2vuy
00007ff80d7306d2 (__TEXT,__text) non-external (was a private external) __CVXFillExtended32
00007ff80d7316da (__TEXT,__text) non-external (was a private external) __CVXFillExtended3216
00007ff80d7320bc (__TEXT,__text) non-external (was a private external) __CVXFillExtended420A_8
00007ff80d732bee (__TEXT,__text) non-external (was a private external) __CVXFillExtended420_10packed
00007ff80d732c00 (__TEXT,__text) non-external (was a private external) __CVXFillExtended420_10packed_Alpha16
00007ff80d733230 (__TEXT,__text) non-external (was a private external) __CVXFillExtended420_12packed
00007ff80d733242 (__TEXT,__text) non-external (was a private external) __CVXFillExtended420_12packed_Alpha16
00007ff80d7325ca (__TEXT,__text) non-external (was a private external) __CVXFillExtended420_16
00007ff80d7325dc (__TEXT,__text) non-external (was a private external) __CVXFillExtended420_16_Alpha16
00007ff80d731f1c (__TEXT,__text) non-external (was a private external) __CVXFillExtended420_8
00007ff80d731f07 (__TEXT,__text) non-external (was a private external) __CVXFillExtended422A_8
00007ff80d7329e0 (__TEXT,__text) non-external (was a private external) __CVXFillExtended422_10packed
00007ff80d7329f2 (__TEXT,__text) non-external (was a private external) __CVXFillExtended422_10packed_Alpha16
