000000019962e218 (__TEXT,__gcc_except_tab) non-external GCC_except_table145
000000019962e4ec (__TEXT,__gcc_except_tab) non-external GCC_except_table1656
000000019962e504 (__TEXT,__gcc_except_tab) non-external GCC_except_table3228
000000019962e288 (__TEXT,__gcc_except_tab) non-external GCC_except_table440
000000019962e29c (__TEXT,__gcc_except_tab) non-external GCC_except_table441
000000019962e2b4 (__TEXT,__gcc_except_tab) non-external GCC_except_table448
000000019962e2c0 (__TEXT,__gcc_except_tab) non-external GCC_except_table450
000000019962e2d0 (__TEXT,__gcc_except_tab) non-external GCC_except_table451
000000019962e2e8 (__TEXT,__gcc_except_tab) non-external GCC_except_table452
000000019962e2fc (__TEXT,__gcc_except_tab) non-external GCC_except_table454
000000019962e324 (__TEXT,__gcc_except_tab) non-external GCC_except_table456
000000019962e34c (__TEXT,__gcc_except_tab) non-external GCC_except_table458
000000019962e38c (__TEXT,__gcc_except_tab) non-external GCC_except_table459
000000019962e568 (__TEXT,__gcc_except_tab) non-external GCC_except_table4598
000000019962e5f8 (__TEXT,__gcc_except_tab) non-external GCC_except_table4599
000000019962e61c (__TEXT,__gcc_except_tab) non-external GCC_except_table4600
000000019962e62c (__TEXT,__gcc_except_tab) non-external GCC_except_table4605
000000019962e648 (__TEXT,__gcc_except_tab) non-external GCC_except_table4606
000000019962e3a0 (__TEXT,__gcc_except_tab) non-external GCC_except_table461
000000019962e860 (__TEXT,__gcc_except_tab) non-external GCC_except_table4613
000000019962e870 (__TEXT,__gcc_except_tab) non-external GCC_except_table4614
000000019962e954 (__TEXT,__gcc_except_tab) non-external GCC_except_table4616
000000019962e970 (__TEXT,__gcc_except_tab) non-external GCC_except_table4617
000000019962e3ec (__TEXT,__gcc_except_tab) non-external GCC_except_table462
000000019962e988 (__TEXT,__gcc_except_tab) non-external GCC_except_table4620
000000019962e998 (__TEXT,__gcc_except_tab) non-external GCC_except_table4621
000000019962ea04 (__TEXT,__gcc_except_tab) non-external GCC_except_table4622
000000019962ea18 (__TEXT,__gcc_except_tab) non-external GCC_except_table4626
000000019962e408 (__TEXT,__gcc_except_tab) non-external GCC_except_table464
000000019962ea34 (__TEXT,__gcc_except_tab) non-external GCC_except_table4644
000000019962ea44 (__TEXT,__gcc_except_tab) non-external GCC_except_table4645
000000019962ea54 (__TEXT,__gcc_except_tab) non-external GCC_except_table4646
000000019962ea64 (__TEXT,__gcc_except_tab) non-external GCC_except_table4647
000000019962ea74 (__TEXT,__gcc_except_tab) non-external GCC_except_table4648
000000019962ea84 (__TEXT,__gcc_except_tab) non-external GCC_except_table4658
000000019962ea9c (__TEXT,__gcc_except_tab) non-external GCC_except_table4661
000000019962eab4 (__TEXT,__gcc_except_tab) non-external GCC_except_table4667
000000019962e424 (__TEXT,__gcc_except_tab) non-external GCC_except_table467
000000019962eac8 (__TEXT,__gcc_except_tab) non-external GCC_except_table4670
000000019962e438 (__TEXT,__gcc_except_tab) non-external GCC_except_table468
000000019962e488 (__TEXT,__gcc_except_tab) non-external GCC_except_table470
000000019962e49c (__TEXT,__gcc_except_tab) non-external GCC_except_table471
000000019962e4b4 (__TEXT,__gcc_except_tab) non-external GCC_except_table478
000000019962e4d8 (__TEXT,__gcc_except_tab) non-external GCC_except_table480
00000001996043e8 (__TEXT,__const) non-external _BIT_mask
0000000199604904 (__TEXT,__const) non-external _BIT_mask
0000000199605620 (__TEXT,__const) non-external _BIT_mask
00000001996057f8 (__TEXT,__const) non-external _BIT_mask
00000001995ed09c (__TEXT,__text) non-external _BestLanguageDictionaryEqualCallBack
00000001995ed084 (__TEXT,__text) non-external _BestLanguageDictionaryHashCallBack
00000001993115a8 (__TEXT,__text) non-external _BulkPayloadIterator_Step
000000019957bcc4 (__TEXT,__text) non-external _BulkPositionIterator_Step
000000019957bdcc (__TEXT,__text) non-external _BulkPositionIterator_Step_Compressed
000000019957c414 (__TEXT,__text) non-external _BulkPositionIterator_Step_Live
0000000199581ed8 (__TEXT,__text) non-external _BulkPullback
000000019931a55c (__TEXT,__text) non-external _ContentIndexDocSetIteratorDispose
000000019950ad48 (__TEXT,__text) non-external _ContentIndexDocSetIteratorFlatten
00000001995101d4 (__TEXT,__text) non-external _ContentIndexDocSetIteratorPreProcess
0000000199514148 (__TEXT,__text) non-external _ContentIndexDocSetIteratorPreProcessNode
0000000199310698 (__TEXT,__text) non-external _ContentIndexDocSetIteratorProcessIterHits
0000000199510998 (__TEXT,__text) non-external _ContentIndexDocSetIteratorProcessPositions
00000001995104ec (__TEXT,__text) non-external _ContentIndexDocSetIteratorReadPositions
0000000199508b78 (__TEXT,__text) non-external _ContentIndexDocSetNeedsPostcheckForDocId
0000000199509164 (__TEXT,__text) non-external _ContentIndexDocSetNotLazy
00000001993172d8 (__TEXT,__text) non-external _ContentIndexDocSetResolveOIDsAndGroups_Step
000000019950aad4 (__TEXT,__text) non-external _ContentIndexDocSetSetProximities
0000000199310730 (__TEXT,__text) non-external _ContentIndexDocSetSquashUpdate
0000000199311764 (__TEXT,__text) non-external _ContentIndexDocSetSquashUpdatesForPulse
000000019930c184 (__TEXT,__text) non-external _ContentIndexDocSetUnionLazy
000000019950aee0 (__TEXT,__text) non-external _ContentIndexDocSet_PositionRead
000000019930f7ac (__TEXT,__text) non-external _ContentIndexDocSet_Step
000000019930c88c (__TEXT,__text) non-external _ContentIndexDocSetsCreateIterator
0000000199509598 (__TEXT,__text) non-external _ContentIndexFlattenDocSet
0000000199561e4c (__TEXT,__text) non-external _ContentIndexGetVersionForDirectory
00000001992cf94c (__TEXT,__text) non-external _ContentIndexListAppend
000000019932b248 (__TEXT,__text) non-external _ContentIndexListClone
0000000199561b30 (__TEXT,__text) non-external _ContentIndexListDump
00000001993459ac (__TEXT,__text) non-external _ContentIndexListFree
0000000199413080 (__TEXT,__text) non-external _ContentIndexListsApply
0000000199563aa4 (__TEXT,__text) non-external _ContentIndexMatchLocalizedFields
000000019937ef64 (__TEXT,__text) non-external _ContentIndexMergeIndexes
00000001992c6090 (__TEXT,__text) non-external _ContentIndexOpenBulk
000000019932378c (__TEXT,__text) non-external _ContentIndexQueryNodeDispose
0000000199302174 (__TEXT,__text) non-external _ContentIndexQueryNodeEquals
0000000199563840 (__TEXT,__text) non-external _ContentIndexQueryNodeForLocalizedFields
000000019950826c (__TEXT,__text) non-external _ContentIndexQueryNodeForOidPath
000000019956399c (__TEXT,__text) non-external _ContentIndexQueryNodeForRange
0000000199302064 (__TEXT,__text) non-external _ContentIndexQueryNodeHash
0000000199394794 (__TEXT,__text) non-external _ContentIndexRemappingNextDocId
0000000199563238 (__TEXT,__text) non-external _ContentIndexResetDirStore
00000001992e41c4 (__TEXT,__text) non-external _ContentIndexSetDirtyCallback
00000001995633b0 (__TEXT,__text) non-external _ContentIndexSetEmergency
0000000199561f78 (__TEXT,__text) non-external _ContentIndexUpdateState
00000001995630d0 (__TEXT,__text) non-external _ContentIndexUpdateTimeStamp
000000019949efe0 (__TEXT,__text) non-external _ContentIndexVerifyIndex
00000001dd53b210 (__AUTH_CONST,__const) non-external _ContentIndex_catch_mach_exc_subsystem
00000001995175f0 (__TEXT,__text) non-external _ContentIndex_catch_mach_exception_raise
00000001995176b0 (__TEXT,__text) non-external _ContentIndex_catch_mach_exception_raise_identity_protected
0000000199517650 (__TEXT,__text) non-external _ContentIndex_catch_mach_exception_raise_state
00000001994370ac (__TEXT,__text) non-external _CopyUTITypeDescriptionDictionary
000000019942e410 (__TEXT,__text) non-external _CopyUserTag
0000000199606ad9 (__TEXT,__const) non-external _CoreSpotlightBundleIDCStr
                 (undefined) external _CreateStreamCompressor (from AppleFSCompression)
                 (undefined) external _CreateStreamCompressorQueueWithOptions (from AppleFSCompression)
                 (undefined) external _CreateUTF8StringDecomposed (from MetadataUtilities)
                 (undefined) external _DADiskCopyIOMedia (from DiskArbitration)
                 (undefined) external _DADiskCreateFromBSDName (from DiskArbitration)
                 (undefined) external _DASessionCreate (from DiskArbitration)
0000000199417290 (__TEXT,__text) non-external _DeallocContentIndexList
000000019957522c (__TEXT,__text) non-external _DefaultGetTimeMachinePath
00000001d68ec590 (__DATA,__bss) non-external _DefaultGetTimeMachinePath.machine_cache
00000001d68ecd90 (__DATA,__bss) non-external _DefaultGetTimeMachinePath.volume_cache
00000001993b4548 (__TEXT,__text) non-external (was a private external) _ERR_getErrorString
00000001995f0724 (__TEXT,__text) non-external _EndianFileInfo_NtoB_InPlace
00000001993e1ae4 (__TEXT,__text) non-external _FASTCOVER_buildDictionary
00000001993e1684 (__TEXT,__text) non-external _FASTCOVER_checkParameters
00000001993e16f0 (__TEXT,__text) non-external _FASTCOVER_ctx_init
00000001996056a0 (__TEXT,__const) non-external _FASTCOVER_defaultAccelParameters
00000001993e2560 (__TEXT,__text) non-external _FASTCOVER_tryParameters
00000001993e0d10 (__TEXT,__text) non-external (was a private external) _FSE_buildCTable_rle
00000001993e043c (__TEXT,__text) non-external (was a private external) _FSE_buildCTable_wksp
00000001993e6684 (__TEXT,__text) non-external _FSE_buildDTable_internal
00000001993e0d2c (__TEXT,__text) non-external (was a private external) _FSE_compress_usingCTable
00000001993e0d40 (__TEXT,__text) non-external _FSE_compress_usingCTable_generic
00000001993e689c (__TEXT,__text) non-external (was a private external) _FSE_decompress_wksp_bmi2
00000001993e0a00 (__TEXT,__text) non-external (was a private external) _FSE_normalizeCount
0000000199605600 (__TEXT,__const) non-external _FSE_normalizeCount.rtbTable
00000001993e0998 (__TEXT,__text) non-external (was a private external) _FSE_optimalTableLog
00000001993e0930 (__TEXT,__text) non-external (was a private external) _FSE_optimalTableLog_internal
00000001993e13f4 (__TEXT,__text) non-external (was a private external) _FSE_readNCount
00000001993e10fc (__TEXT,__text) non-external (was a private external) _FSE_readNCount_bmi2
00000001993e06d0 (__TEXT,__text) non-external (was a private external) _FSE_writeNCount
00000001993e0718 (__TEXT,__text) non-external _FSE_writeNCount_generic
                 (undefined) external _FSPathMakeRef (from CoreServices)
                 (undefined) external _FSRefMakePath (from CoreServices)
                 (undefined) external _FSResolveNodeID (from CoreServices)
00000001992ffbac (__TEXT,__text) non-external _FillQueryNodeRangePatternsCopy
000000019941c744 (__TEXT,__text) non-external _FinderDateFieldsFree
                 (undefined) external _FinishStreamCompressorQueue (from AppleFSCompression)
0000000199364d8c (__TEXT,__text) non-external _FlatStorePageEntryRead
00000001994a4a48 (__TEXT,__text) non-external _FlatStorePageEntryWrite
00000001993901b8 (__TEXT,__text) non-external _FlatStorePageEntryWrite2
00000001994a4cb8 (__TEXT,__text) non-external _FlatStorePageEntryWrite2.2799
000000019938819c (__TEXT,__text) non-external _FlatStorePageIteratorGetNext
00000001993276ac (__TEXT,__text) non-external _FlattenCFTypeToBuffer
0000000199503398 (__TEXT,__text) non-external _FlattenPostingsContextDestroy
000000019932ee20 (__TEXT,__text) non-external _GatherAndLockIndexes
0000000199556e98 (__TEXT,__text) non-external _GetCPathForUser
000000019956a434 (__TEXT,__text) non-external _GetCompletionItemWeight
00000001994594b4 (__TEXT,__text) non-external _GetContentIndex
00000001993e2878 (__TEXT,__text) non-external (was a private external) _HIST_countFast_wksp
00000001993e28dc (__TEXT,__text) non-external _HIST_count_parallel_wksp
00000001993e27c0 (__TEXT,__text) non-external (was a private external) _HIST_count_simple
00000001993e2b64 (__TEXT,__text) non-external (was a private external) _HIST_count_wksp
00000001993e01f8 (__TEXT,__text) non-external (was a private external) _HUF_buildCTable
00000001993de62c (__TEXT,__text) non-external (was a private external) _HUF_buildCTable_wksp
00000001993e0170 (__TEXT,__text) non-external (was a private external) _HUF_compress1X_repeat
00000001993ded9c (__TEXT,__text) non-external (was a private external) _HUF_compress1X_usingCTable
00000001993deda0 (__TEXT,__text) non-external _HUF_compress1X_usingCTable_internal
00000001993e01b4 (__TEXT,__text) non-external (was a private external) _HUF_compress4X_repeat
00000001993dfc08 (__TEXT,__text) non-external (was a private external) _HUF_compress4X_usingCTable
00000001993dfc0c (__TEXT,__text) non-external _HUF_compress4X_usingCTable_internal
00000001993e03c4 (__TEXT,__text) non-external _HUF_compressCTable_internal
00000001993dfd64 (__TEXT,__text) non-external _HUF_compress_internal
00000001993e6340 (__TEXT,__text) non-external (was a private external) _HUF_decompress1X1_DCtx_wksp_bmi2
00000001993e2fb0 (__TEXT,__text) non-external _HUF_decompress1X1_usingDTable_internal
00000001993e4500 (__TEXT,__text) non-external _HUF_decompress1X2_usingDTable_internal
00000001993e6330 (__TEXT,__text) non-external (was a private external) _HUF_decompress1X_usingDTable_bmi2
00000001993e3fbc (__TEXT,__text) non-external _HUF_decompress4X1_DCtx_wksp_bmi2
00000001993e3228 (__TEXT,__text) non-external _HUF_decompress4X1_usingDTable_internal
00000001993e6240 (__TEXT,__text) non-external _HUF_decompress4X2_DCtx_wksp_bmi2
00000001993e4990 (__TEXT,__text) non-external _HUF_decompress4X2_usingDTable_internal
00000001993e63f4 (__TEXT,__text) non-external (was a private external) _HUF_decompress4X_hufOnly_wksp_bmi2
00000001993e63e4 (__TEXT,__text) non-external (was a private external) _HUF_decompress4X_usingDTable_bmi2
00000001993ded24 (__TEXT,__text) non-external (was a private external) _HUF_estimateCompressedSize
00000001993e64f8 (__TEXT,__text) non-external _HUF_fillDTableX2ForWeight
00000001993de620 (__TEXT,__text) non-external (was a private external) _HUF_getNbBitsFromCTable
00000001993de070 (__TEXT,__text) non-external (was a private external) _HUF_optimalTableLog
00000001993de3d8 (__TEXT,__text) non-external (was a private external) _HUF_readCTable
00000001993e2bb0 (__TEXT,__text) non-external (was a private external) _HUF_readDTableX1_wksp_bmi2
00000001993e4060 (__TEXT,__text) non-external (was a private external) _HUF_readDTableX2_wksp
00000001993e4068 (__TEXT,__text) non-external (was a private external) _HUF_readDTableX2_wksp_bmi2
00000001993e13f8 (__TEXT,__text) non-external (was a private external) _HUF_readStats
00000001993e14bc (__TEXT,__text) non-external (was a private external) _HUF_readStats_wksp
00000001993e62e4 (__TEXT,__text) non-external (was a private external) _HUF_selectDecoder
00000001993e027c (__TEXT,__text) non-external _HUF_simpleQuickSort
00000001993ded58 (__TEXT,__text) non-external (was a private external) _HUF_validateCTable
00000001993de338 (__TEXT,__text) non-external (was a private external) _HUF_writeCTable
00000001993de078 (__TEXT,__text) non-external (was a private external) _HUF_writeCTable_wksp
                 (undefined) external _IOBSDNameMatching (from IOKit)
                 (undefined) external _IOIteratorNext (from IOKit)
                 (undefined) external _IOMasterPort (from IOKit)
                 (undefined) external _IOObjectRelease (from IOKit)
                 (undefined) external _IORegistryEntryCreateCFProperty (from IOKit)
                 (undefined) external _IORegistryEntryGetParentEntry (from IOKit)
                 (undefined) external _IORegistryEntrySearchCFProperty (from IOKit)
                 (undefined) external _IOServiceGetMatchingServices (from IOKit)
000000019937f170 (__TEXT,__text) non-external _IndexFdInfoCreate
00000001993922a0 (__TEXT,__text) non-external _IndexFdInfoDispose
000000019937d630 (__TEXT,__text) non-external _InnerMerge
000000019942e390 (__TEXT,__text) non-external _InsertPreProcessContextAddAttr
000000019942eee0 (__TEXT,__text) non-external _InsertPreProcessContextAddLocAttr
000000019940b724 (__TEXT,__text) non-external _L1RankQueueDestroy
000000019940b768 (__TEXT,__text) non-external _L1RankQueuePop
000000019940bc14 (__TEXT,__text) non-external _L1RankQueuePush
0000000199603b4c (__TEXT,__const) non-external _LL_base
0000000199603c70 (__TEXT,__const) non-external _LL_base
000000019960306a (__TEXT,__const) non-external _LL_bits
0000000199603bdc (__TEXT,__const) non-external _LL_bits
0000000199603d00 (__TEXT,__const) non-external _LL_bits
00000001996048a8 (__TEXT,__const) non-external _LL_bits
0000000199604b34 (__TEXT,__const) non-external _LL_bits
00000001996059a0 (__TEXT,__const) non-external _LL_bits
0000000199603d24 (__TEXT,__const) non-external _LL_defaultDTable
000000019960308e (__TEXT,__const) non-external _LL_defaultNorm
0000000199604a48 (__TEXT,__const) non-external _LL_defaultNorm
0000000199470ddc (__TEXT,__text) non-external _LegacyHash
00000001995ecb58 (__TEXT,__text) non-external _MDCopyBestAvailableLanguage
                 (undefined) external _MDDictionaryUIntUIntCreate (from MetadataUtilities)
                 (undefined) external _MDDictionaryUIntUIntGetValue (from MetadataUtilities)
                 (undefined) external _MDDictionaryUIntUIntIterateValues (from MetadataUtilities)
                 (undefined) external _MDDictionaryUIntUIntSetValue (from MetadataUtilities)
                 (undefined) external _MDItemGetTypeID (from CoreServices)
                 (undefined) external _MDItemsSetAttributesNoExAttr (from CoreServices)
                 (undefined) external _MDMatch (from MetadataUtilities)
                 (undefined) external _MDMatchWithFuzzyIndicies (from MetadataUtilities)
                 (undefined) external _MDMatcherCreate (from MetadataUtilities)
                 (undefined) external _MDMatcherDispose (from MetadataUtilities)
0000000199321c08 (__TEXT,__text) non-external _MDPlistBytesAddSDBFieldLocalized
0000000199603a40 (__TEXT,__const) non-external _ML_base
00000001996040d4 (__TEXT,__const) non-external _ML_base
00000001996030d6 (__TEXT,__const) non-external _ML_bits
0000000199603b14 (__TEXT,__const) non-external _ML_bits
00000001996041a8 (__TEXT,__const) non-external _ML_bits
00000001996048cc (__TEXT,__const) non-external _ML_bits
0000000199604b58 (__TEXT,__const) non-external _ML_bits
0000000199605a04 (__TEXT,__const) non-external _ML_bits
00000001996041e0 (__TEXT,__const) non-external _ML_defaultDTable
000000019960310c (__TEXT,__const) non-external _ML_defaultNorm
0000000199604aca (__TEXT,__const) non-external _ML_defaultNorm
000000019937c228 (__TEXT,__text) non-external _MergeIndexes
0000000199416bb8 (__TEXT,__text) non-external _MurmurHash3_x86_32
00000001994d98bc (__TEXT,__text) non-external _MurmurHash3_x86_32.4827
                 (undefined) external _NDR_record (from libSystem)
                 (undefined) external _NLStringTokenizerCopyBestStringLanguage (from CoreNLP)
                 (undefined) external _NLStringTokenizerCreate (from CoreNLP)
0000000199513458 (__TEXT,__text) non-external _NormalInterestingDocSet
0000000199310720 (__TEXT,__text) non-external _NormalResolvedDocSet
                 (undefined) external _OBJC_CLASS_$_MDPathFilter (from MetadataUtilities)
                 (undefined) external _OBJC_CLASS_$_NSAssertionHandler (from Foundation)
                 (undefined) external _OBJC_CLASS_$_NSLocale (from CoreFoundation)
                 (undefined) external _OBJC_CLASS_$_NSNumberFormatter (from Foundation)
                 (undefined) external _OBJC_CLASS_$_NSString (from Foundation)
                 (undefined) external _OBJC_CLASS_$_NSValue (from Foundation)
00000001d787d3d8 (__DATA_DIRTY,__objc_data) non-external _OBJC_CLASS_$__MDSPathFilter
                 (undefined) external _OBJC_METACLASS_$_MDPathFilter (from MetadataUtilities)
                 (undefined) external _OBJC_METACLASS_$_NSObject (from libobjc)
00000001d787d3b0 (__DATA_DIRTY,__objc_data) non-external _OBJC_METACLASS_$__MDSPathFilter
00000001996039a0 (__TEXT,__const) non-external _OF_base
0000000199603f2c (__TEXT,__const) non-external _OF_base
0000000199603a20 (__TEXT,__const) non-external _OF_bits
0000000199603fac (__TEXT,__const) non-external _OF_bits
0000000199603fcc (__TEXT,__const) non-external _OF_defaultDTable
0000000199603030 (__TEXT,__const) non-external _OF_defaultNorm
0000000199604a90 (__TEXT,__const) non-external _OF_defaultNorm
0000000199438ff8 (__TEXT,__text) non-external _OIDAttrPairCmp
                 (undefined) external _OSAtomicDequeue (from libSystem)
                 (undefined) external _OSAtomicEnqueue (from libSystem)
000000019937c8e4 (__TEXT,__text) non-external _OuterMerge
                 (undefined) external _PLLogRegisteredEvent (from PowerLog)
                 (undefined) external _PLShouldLogRegisteredEvent (from PowerLog)
00000001993b89bc (__TEXT,__text) non-external (was a private external) _POOL_add
00000001993b89ac (__TEXT,__text) non-external (was a private external) _POOL_create
00000001993b89b8 (__TEXT,__text) non-external (was a private external) _POOL_free
000000019930a808 (__TEXT,__text) non-external _PQueue_bulk_TermIdQueue_free
000000019960c000 (__TEXT,__const) non-external _P_MAX_Annotated
000000019930db14 (__TEXT,__text) non-external _PayloadIterate
00000001993a0eb4 (__TEXT,__text) non-external _PayloadIterate_UpdateSet
000000019957a5e8 (__TEXT,__text) non-external _PayloadIterate__Positions
00000001993107fc (__TEXT,__text) non-external _PayloadIterator_ConsumeUpdates
000000019957a360 (__TEXT,__text) non-external _PayloadIterator__Positions_UpdateSet
000000019931b9c0 (__TEXT,__text) non-external _PayloadProcessDocIDRangeBitsReversed
000000019957b540 (__TEXT,__text) non-external _PayloadProcessDocIDRangeBitsReversed__Positions
0000000199595a44 (__TEXT,__text) non-external _PayloadPulsesAppend
00000001995919a0 (__TEXT,__text) non-external _PayloadPulsesReorder
0000000199591658 (__TEXT,__text) non-external _PayloadPulsesWrite
0000000199594e5c (__TEXT,__text) non-external _PayloadPulsesWriteBytesFromScanner
00000001995948e4 (__TEXT,__text) non-external _PayloadPulsesWriteTermId
0000000199597f48 (__TEXT,__text) non-external _PayloadReorderInfoCompare
00000001995980b8 (__TEXT,__text) non-external _PayloadReorderInfoDestroyScanner
0000000199598134 (__TEXT,__text) non-external _PayloadReorderInfoFree
0000000199594a98 (__TEXT,__text) non-external _PayloadScannerFirstPostingIfLink
0000000199596b34 (__TEXT,__text) non-external _PayloadScannerReadVInt32
0000000199594774 (__TEXT,__text) non-external _PayloadScannerReadVInt32_v2
00000001995953ec (__TEXT,__text) non-external _PayloadScannerReadVInt64
0000000199595088 (__TEXT,__text) non-external _PayloadScannerReadVInt64_v2
00000001995951f0 (__TEXT,__text) non-external _PayloadScannerSkipPositionsData
00000001994bea08 (__TEXT,__text) non-external _PayloadWriteBufferInit
000000019936adcc (__TEXT,__text) non-external _PayloadWriteBufferWrite
000000019936acb4 (__TEXT,__text) non-external _PayloadWritePulseHeader
000000019957f6c0 (__TEXT,__text) non-external _PositionIterate
0000000199583704 (__TEXT,__text) non-external _PositionIterate_Compressed
000000019957ee94 (__TEXT,__text) non-external _PositionIterator_GetNext
000000019957e730 (__TEXT,__text) non-external _PositionIterator_Resplit
000000019957b8f4 (__TEXT,__text) non-external _PositionIterator_Split
00000001995974e4 (__TEXT,__text) non-external _PositionRunInfoListAdd
00000001995980f0 (__TEXT,__text) non-external _PositionRunInfoListFree
000000019960b438 (__TEXT,__const) non-external _PostingChunkEnumeratorNextDocID.sBitToIndex1
000000019955665c (__TEXT,__text) non-external _ProcessPathForScope
0000000199542e00 (__TEXT,__text) non-external _PropertyIdKeyEquals
0000000199542df8 (__TEXT,__text) non-external _PropertyIdKeyHash
000000019948125c (__TEXT,__text) external _RLEOIDArrayAddOid
00000001994842ec (__TEXT,__text) non-external (was a private external) _RLEOIDArrayAddOid_locked
00000001994863a8 (__TEXT,__text) non-external (was a private external) _RLEOIDArrayAddOids
000000019931eae8 (__TEXT,__text) non-external (was a private external) _RLEOIDArrayAddSortedOids
0000000199486990 (__TEXT,__text) non-external (was a private external) _RLEOIDArrayClear
0000000199480f54 (__TEXT,__text) external _RLEOIDArrayCloseOid_locked
0000000199341e44 (__TEXT,__text) external _RLEOIDArrayContainsOid
00000001994842d0 (__TEXT,__text) non-external (was a private external) _RLEOIDArrayContainsOid_locked
000000019931dd28 (__TEXT,__text) non-external _RLEOIDArrayContainsOids
0000000199329248 (__TEXT,__text) external _RLEOIDArrayCreate
00000001992f11ec (__TEXT,__text) non-external (was a private external) _RLEOIDArrayCreateMutable
0000000199328838 (__TEXT,__text) non-external (was a private external) _RLEOIDArrayCreateMutableCopy
0000000199484e3c (__TEXT,__text) non-external (was a private external) _RLEOIDArrayDeserialize
0000000199486a00 (__TEXT,__text) non-external (was a private external) _RLEOIDArrayFlatten
0000000199486898 (__TEXT,__text) non-external (was a private external) _RLEOIDArrayGetAllOids
0000000199486830 (__TEXT,__text) non-external _RLEOIDArrayGetOidCount
0000000199329878 (__TEXT,__text) non-external (was a private external) _RLEOIDArrayIsEmpty
