00007ff80a0dbfc4 (__TEXT,__gcc_except_tab) non-external GCC_except_table0
00007ff80a0dbf7c (__TEXT,__gcc_except_tab) non-external GCC_except_table10
00007ff80a0dbfb0 (__TEXT,__gcc_except_tab) non-external GCC_except_table20
00007ff80a0dbf9c (__TEXT,__gcc_except_tab) non-external GCC_except_table25
00007ff80a0dbf68 (__TEXT,__gcc_except_tab) non-external GCC_except_table26
00007ff80a0dbfec (__TEXT,__gcc_except_tab) non-external GCC_except_table8
00007ff80a0a6594 (__TEXT,__text) external _CVPixelBufferPoolCopyArrayOfCVPixelBuffers
00007ff80a0a61fe (__TEXT,__text) external _CVPixelBufferPoolCopyIOSurfaceCreationProperties
00007ff80a09b97c (__TEXT,__text) external _CVPixelBufferPoolCreate
00007ff80a09cea3 (__TEXT,__text) external _CVPixelBufferPoolCreatePixelBuffer
00007ff80a0a5f2f (__TEXT,__text) external _CVPixelBufferPoolCreatePixelBufferWithAuxAttributes
00007ff80a0a611e (__TEXT,__text) external _CVPixelBufferPoolFlush
00007ff80a09f034 (__TEXT,__text) external _CVPixelBufferPoolGetAttributes
00007ff80a09ce52 (__TEXT,__text) external _CVPixelBufferPoolGetMaxBufferAge
00007ff80a0a61ca (__TEXT,__text) external _CVPixelBufferPoolGetMinBufferCount
00007ff80a09f05a (__TEXT,__text) external _CVPixelBufferPoolGetPixelBufferAttributes
00007ff80a09cefb (__TEXT,__text) external _CVPixelBufferPoolGetTypeID
00007ff80a0a5fcd (__TEXT,__text) external _CVPixelBufferPoolPreAllocate
00007ff80a0a60fc (__TEXT,__text) external _CVPixelBufferPoolPrefetchPages
00007ff80a09c94a (__TEXT,__text) external _CVPixelBufferPoolRelease
00007ff80a09f014 (__TEXT,__text) external _CVPixelBufferPoolRetain
00007ff80a0a600f (__TEXT,__text) external _CVPixelBufferPoolScanIOSurfaces
00007ff80a0a604f (__TEXT,__text) external _CVPixelBufferPoolScanIOSurfacesWithOptions
00007ff80a0a5f92 (__TEXT,__text) external _CVPixelBufferPoolSetMaxBufferAge
00007ff80a0a6176 (__TEXT,__text) external _CVPixelBufferPoolSetMinBufferCount
00007ff80a0a623c (__TEXT,__text) external _CVPixelBufferPoolTakeOwnershipOfIOSurface
00007ff80a097c42 (__TEXT,__text) external _CVPixelBufferRelease
00007ff80a09e13c (__TEXT,__text) external _CVPixelBufferRetain
00007ff80a094bf0 (__TEXT,__text) external _CVPixelBufferUnlockBaseAddress
00007ff80a0bdf47 (__TEXT,__text) external _CVPixelBufferWasAllocatedFromPool
00007ff80a0b65a4 (__TEXT,__text) external _CVPixelFormatDescriptionArrayCreateWithAllPixelFormatTypes
00007ff80a095878 (__TEXT,__text) external _CVPixelFormatDescriptionCreateWithPixelFormatType
00007ff80a08ce73 (__TEXT,__text) external _CVPixelFormatDescriptionGetDescriptionWithPixelFormatType
00007ff80a09b950 (__TEXT,__text) external _CVPixelFormatDescriptionGetPixelFormatTypes
00007ff80a0b6386 (__TEXT,__text) external _CVPixelFormatDescriptionRegisterDescriptionWithPixelFormatType
00007ff80a0b6686 (__TEXT,__text) external _CVPixelFormatTypeIsSubsampled
00007ff80a0b73eb (__TEXT,__text) non-external (was a private external) _CVRoundToMultipleDidOverflow
00007ff80a0b65ef (__TEXT,__text) external _CVSetRestrictions
00007ff80a091ba0 (__TEXT,__text) non-external (was a private external) _CVSetValueFromDictToDict
00007ff80a0960b4 (__TEXT,__text) external _CVTransferFunctionGetIntegerCodePointForString
00007ff80a092efa (__TEXT,__text) external _CVTransferFunctionGetStringForIntegerCodePoint
00007ff80a0adc46 (__TEXT,__text) non-external (was a private external) _CVWeakReferenceDestroy
00007ff80a0adc3c (__TEXT,__text) non-external (was a private external) _CVWeakReferenceInit
00007ff80a0adc50 (__TEXT,__text) non-external (was a private external) _CVWeakReferenceLoadAndRetain
00007ff80a09627b (__TEXT,__text) external _CVYCbCrMatrixGetIntegerCodePointForString
00007ff80a092cd2 (__TEXT,__text) external _CVYCbCrMatrixGetStringForIntegerCodePoint
00007ff80a0ad051 (__TEXT,__text) non-external (was a private external) _CalculateRGBToYCbCrMatrix
00007ff80a0ad125 (__TEXT,__text) non-external (was a private external) _CalculateYCbCrToRGBMatrix
                 (undefined) external _ColorSyncMakeProfile (from ColorSync)
                 (undefined) external _ColorSyncProfileCopyHeader (from ColorSync)
                 (undefined) external _ColorSyncProfileCreateMutableCopy (from ColorSync)
                 (undefined) external _ColorSyncProfileSetHeader (from ColorSync)
                 (undefined) external _ColorSyncProfileSetTag (from ColorSync)
00007ff80a0ace81 (__TEXT,__text) non-external (was a private external) _ConvertFromEncodingRange
                 (undefined) external _IOConnectMapMemory (from IOKit)
                 (undefined) external _IOConnectRelease (from IOKit)
00007ff80a0a20e9 (__TEXT,__text) non-external (was a private external) _IOOrEXSurfaceCreate
00007ff80a0a213f (__TEXT,__text) non-external (was a private external) _IOOrEXSurfaceDecrementUseCount
00007ff80a0a2176 (__TEXT,__text) non-external (was a private external) _IOOrEXSurfaceGetAllocSize
00007ff80a0a21fb (__TEXT,__text) non-external (was a private external) _IOOrEXSurfaceGetBaseAddress
00007ff80a0a2247 (__TEXT,__text) non-external (was a private external) _IOOrEXSurfaceGetBaseAddressOfPlane
00007ff80a0a2189 (__TEXT,__text) non-external (was a private external) _IOOrEXSurfaceGetBytesPerElement
00007ff80a0a225a (__TEXT,__text) non-external (was a private external) _IOOrEXSurfaceGetBytesPerElementOfPlane
00007ff80a0a21c2 (__TEXT,__text) non-external (was a private external) _IOOrEXSurfaceGetBytesPerRow
00007ff80a0a2234 (__TEXT,__text) non-external (was a private external) _IOOrEXSurfaceGetBytesPerRowOfPlane
00007ff80a0a21e8 (__TEXT,__text) non-external (was a private external) _IOOrEXSurfaceGetElementHeight
00007ff80a0a2280 (__TEXT,__text) non-external (was a private external) _IOOrEXSurfaceGetElementHeightOfPlane
00007ff80a0a21d5 (__TEXT,__text) non-external (was a private external) _IOOrEXSurfaceGetElementWidth
00007ff80a0a226d (__TEXT,__text) non-external (was a private external) _IOOrEXSurfaceGetElementWidthOfPlane
00007ff80a0a2150 (__TEXT,__text) non-external (was a private external) _IOOrEXSurfaceGetHeight
00007ff80a0a220e (__TEXT,__text) non-external (was a private external) _IOOrEXSurfaceGetHeightOfPlane
00007ff80a0a20f3 (__TEXT,__text) non-external (was a private external) _IOOrEXSurfaceGetID
00007ff80a0a219c (__TEXT,__text) non-external (was a private external) _IOOrEXSurfaceGetPixelFormat
00007ff80a0a21af (__TEXT,__text) non-external (was a private external) _IOOrEXSurfaceGetPlaneCount
00007ff80a0a211b (__TEXT,__text) non-external (was a private external) _IOOrEXSurfaceGetUseCount
00007ff80a0a2163 (__TEXT,__text) non-external (was a private external) _IOOrEXSurfaceGetWidth
00007ff80a0a2221 (__TEXT,__text) non-external (was a private external) _IOOrEXSurfaceGetWidthOfPlane
00007ff80a0a212e (__TEXT,__text) non-external (was a private external) _IOOrEXSurfaceIncrementUseCount
00007ff80a0a2108 (__TEXT,__text) non-external (was a private external) _IOOrEXSurfaceIsInUse
                 (undefined) external _IOServiceOpen (from IOKit)
                 (undefined) external _IOSurfaceClearDataProperties (from IOSurface)
                 (undefined) external _IOSurfaceCopyAllValues (from IOSurface)
                 (undefined) external _IOSurfaceCopyValue (from IOSurface)
                 (undefined) external _IOSurfaceCreate (from IOSurface)
                 (undefined) external _IOSurfaceCreateChildSurface (from IOSurface)
                 (undefined) external _IOSurfaceCreateWiringAssertion (from IOSurface)
                 (undefined) external _IOSurfaceDecrementUseCount (from IOSurface)
                 (undefined) external _IOSurfaceDecrementUseCountForCategory (from IOSurface)
                 (undefined) external _IOSurfaceGetAddressFormatOfPlane (from IOSurface)
                 (undefined) external _IOSurfaceGetAllocSize (from IOSurface)
                 (undefined) external _IOSurfaceGetBaseAddress (from IOSurface)
                 (undefined) external _IOSurfaceGetBaseAddressOfCompressedTileDataRegionOfSliceAndPlane (from IOSurface)
                 (undefined) external _IOSurfaceGetBaseAddressOfCompressedTileHeaderRegionOfPlane (from IOSurface)
                 (undefined) external _IOSurfaceGetBaseAddressOfCompressedTileHeaderRegionOfSliceAndPlane (from IOSurface)
                 (undefined) external _IOSurfaceGetBaseAddressOfPlane (from IOSurface)
                 (undefined) external _IOSurfaceGetBulkAttachments (from IOSurface)
                 (undefined) external _IOSurfaceGetBytesPerCompressedTileHeaderOfPlane (from IOSurface)
                 (undefined) external _IOSurfaceGetBytesPerElement (from IOSurface)
                 (undefined) external _IOSurfaceGetBytesPerElementOfPlane (from IOSurface)
                 (undefined) external _IOSurfaceGetBytesPerRow (from IOSurface)
                 (undefined) external _IOSurfaceGetBytesPerRowOfPlane (from IOSurface)
                 (undefined) external _IOSurfaceGetCacheMode (from IOSurface)
                 (undefined) external _IOSurfaceGetCompressedTileHeightOfPlane (from IOSurface)
                 (undefined) external _IOSurfaceGetCompressedTileWidthOfPlane (from IOSurface)
                 (undefined) external _IOSurfaceGetCompressionTypeOfPlane (from IOSurface)
                 (undefined) external _IOSurfaceGetElementHeight (from IOSurface)
                 (undefined) external _IOSurfaceGetElementHeightOfPlane (from IOSurface)
                 (undefined) external _IOSurfaceGetElementWidth (from IOSurface)
                 (undefined) external _IOSurfaceGetElementWidthOfPlane (from IOSurface)
                 (undefined) external _IOSurfaceGetExtendedPixelsOfPlane (from IOSurface)
                 (undefined) external _IOSurfaceGetHeight (from IOSurface)
                 (undefined) external _IOSurfaceGetHeightInCompressedTilesOfPlane (from IOSurface)
                 (undefined) external _IOSurfaceGetHeightOfPlane (from IOSurface)
                 (undefined) external _IOSurfaceGetID (from IOSurface)
                 (undefined) external _IOSurfaceGetOffsetOfPlane (from IOSurface)
                 (undefined) external _IOSurfaceGetParentID (from IOSurface)
                 (undefined) external _IOSurfaceGetPixelFormat (from IOSurface)
                 (undefined) external _IOSurfaceGetPlaneCount (from IOSurface)
                 (undefined) external _IOSurfaceGetProhibitUseCount (from IOSurface)
                 (undefined) external _IOSurfaceGetProtectionOptions (from IOSurface)
                 (undefined) external _IOSurfaceGetSliceCount (from IOSurface)
                 (undefined) external _IOSurfaceGetUseCount (from IOSurface)
                 (undefined) external _IOSurfaceGetWidth (from IOSurface)
                 (undefined) external _IOSurfaceGetWidthInCompressedTilesOfPlane (from IOSurface)
                 (undefined) external _IOSurfaceGetWidthOfPlane (from IOSurface)
                 (undefined) external _IOSurfaceGetYCbCrMatrix (from IOSurface)
                 (undefined) external _IOSurfaceIncrementUseCount (from IOSurface)
                 (undefined) external _IOSurfaceIncrementUseCountForCategory (from IOSurface)
                 (undefined) external _IOSurfaceIsInUse (from IOSurface)
                 (undefined) external _IOSurfaceLock (from IOSurface)
                 (undefined) external _IOSurfaceNotifierCreate (from IOSurface)
                 (undefined) external _IOSurfaceNotifierSetDispatchQueue (from IOSurface)
                 (undefined) external _IOSurfaceRemoveCoreVideoBridgedValues (from IOSurface)
                 (undefined) external _IOSurfaceRemoveValue (from IOSurface)
                 (undefined) external _IOSurfaceSetBulkAttachments2 (from IOSurface)
                 (undefined) external _IOSurfaceSetCoreVideoBridgedKeys (from IOSurface)
                 (undefined) external _IOSurfaceSetValue (from IOSurface)
                 (undefined) external _IOSurfaceSetValues (from IOSurface)
                 (undefined) external _IOSurfaceUnlock (from IOSurface)
00007ff80a0acfcc (__TEXT,__text) non-external (was a private external) _LookupYCbCrMatrixType
                 (undefined) external _MGCopyAnswer (from libMobileGestalt)
                 (undefined) external _MTLCopyAllDevices (from Metal)
                 (undefined) external _MTLPixelFormatGetInfoForDevice (from Metal)
                 (undefined) external _OBJC_CLASS_$_MTLTextureDescriptor (from Metal)
                 (undefined) external _OBJC_CLASS_$_NSConstantArray (from CoreFoundation)
                 (undefined) external _OBJC_CLASS_$_NSConstantData (from CoreFoundation)
                 (undefined) external _OBJC_CLASS_$_NSConstantDictionary (from CoreFoundation)
                 (undefined) external _OBJC_CLASS_$_NSConstantIntegerNumber (from Foundation)
                 (undefined) external _OBJC_CLASS_$_NSString (from Foundation)
                 (undefined) external _OSAtomicDequeue (from libSystem)
                 (undefined) external _OSAtomicEnqueue (from libSystem)
                 (undefined) external __Block_copy (from libSystem)
                 (undefined) external __Block_release (from libSystem)
                 (undefined) external __CFRuntimeCreateInstance (from CoreFoundation)
                 (undefined) external __CFRuntimeRegisterClass (from CoreFoundation)
00007ff80a0a6ecc (__TEXT,__text) non-external (was a private external) __CVXFillExtended128
00007ff80a0a7e50 (__TEXT,__text) non-external (was a private external) __CVXFillExtended16
00007ff80a0a7c75 (__TEXT,__text) non-external (was a private external) __CVXFillExtended24
00007ff80a0a8870 (__TEXT,__text) non-external (was a private external) __CVXFillExtended2vuy
00007ff80a0a7772 (__TEXT,__text) non-external (was a private external) __CVXFillExtended32
00007ff80a0a8756 (__TEXT,__text) non-external (was a private external) __CVXFillExtended3216
00007ff80a0a9110 (__TEXT,__text) non-external (was a private external) __CVXFillExtended420A_8
00007ff80a0a9c42 (__TEXT,__text) non-external (was a private external) __CVXFillExtended420_10packed
00007ff80a0a9c54 (__TEXT,__text) non-external (was a private external) __CVXFillExtended420_10packed_Alpha16
00007ff80a0aa284 (__TEXT,__text) non-external (was a private external) __CVXFillExtended420_12packed
00007ff80a0aa296 (__TEXT,__text) non-external (was a private external) __CVXFillExtended420_12packed_Alpha16
00007ff80a0a961e (__TEXT,__text) non-external (was a private external) __CVXFillExtended420_16
00007ff80a0a9630 (__TEXT,__text) non-external (was a private external) __CVXFillExtended420_16_Alpha16
00007ff80a0a8f70 (__TEXT,__text) non-external (was a private external) __CVXFillExtended420_8
00007ff80a0a8f5b (__TEXT,__text) non-external (was a private external) __CVXFillExtended422A_8
00007ff80a0a9a34 (__TEXT,__text) non-external (was a private external) __CVXFillExtended422_10packed
00007ff80a0a9a46 (__TEXT,__text) non-external (was a private external) __CVXFillExtended422_10packed_Alpha16
00007ff80a0aa06e (__TEXT,__text) non-external (was a private external) __CVXFillExtended422_12packed
00007ff80a0aa080 (__TEXT,__text) non-external (was a private external) __CVXFillExtended422_12packed_Alpha16
00007ff80a0a94bd (__TEXT,__text) non-external (was a private external) __CVXFillExtended422_16
00007ff80a0a94cf (__TEXT,__text) non-external (was a private external) __CVXFillExtended422_16_Alpha16
00007ff80a0a8dc7 (__TEXT,__text) non-external (was a private external) __CVXFillExtended422_8
00007ff80a0a8db2 (__TEXT,__text) non-external (was a private external) __CVXFillExtended444A_8
00007ff80a0a9828 (__TEXT,__text) non-external (was a private external) __CVXFillExtended444_10packed
00007ff80a0a983a (__TEXT,__text) non-external (was a private external) __CVXFillExtended444_10packed_Alpha16
00007ff80a0a9e58 (__TEXT,__text) non-external (was a private external) __CVXFillExtended444_12packed
00007ff80a0a9e6a (__TEXT,__text) non-external (was a private external) __CVXFillExtended444_12packed_Alpha16
00007ff80a0a9368 (__TEXT,__text) non-external (was a private external) __CVXFillExtended444_16
00007ff80a0a937a (__TEXT,__text) non-external (was a private external) __CVXFillExtended444_16_Alpha16
00007ff80a0a8c22 (__TEXT,__text) non-external (was a private external) __CVXFillExtended444_8
00007ff80a0a73c8 (__TEXT,__text) non-external (was a private external) __CVXFillExtended48
00007ff80a0a70b7 (__TEXT,__text) non-external (was a private external) __CVXFillExtended64
00007ff80a0a8598 (__TEXT,__text) non-external (was a private external) __CVXFillExtended8
00007ff80a0a759e (__TEXT,__text) non-external (was a private external) __CVXFillExtended80
00007ff80a0ab024 (__TEXT,__text) non-external (was a private external) __CVXFillExtendedSpecial1
00007ff80a0ab203 (__TEXT,__text) non-external (was a private external) __CVXFillExtendedSpecial3
00007ff80a0a7b6d (__TEXT,__text) non-external (was a private external) __CVXFillExtended_10packed
00007ff80a0aa2ab (__TEXT,__text) non-external (was a private external) __CVXFillExtendedb3a8
00007ff80a0aa759 (__TEXT,__text) non-external (was a private external) __CVXFillExtendedv210
00007ff80a0aa58a (__TEXT,__text) non-external (was a private external) __CVXFillExtendedv216
