
/Volumes/macOS Mojave/usr/lib/libsandbox.1.dylib (for architecture x86_64):
0000000000045138 (__DATA,__data) non-external _.compoundliteral
         (undefined) external _memcmp (from libSystem)
         (undefined) external _memcpy (from libSystem)
         (undefined) external _memmem (from libSystem)
         (undefined) external _memmove (from libSystem)
         (undefined) external _memset (from libSystem)
00007680 (__TEXT,__text) non-external _mk_atom
0001452d (__TEXT,__text) non-external (was a private external) _mk_counted_string
0000a753 (__TEXT,__text) non-external (was a private external) _mk_foreign_block
0000a78b (__TEXT,__text) non-external (was a private external) _mk_foreign_func
000103c3 (__TEXT,__text) non-external (was a private external) _mk_foreign_object
0000b089 (__TEXT,__text) non-external (was a private external) _mk_integer
0001ef1f (__TEXT,__text) non-external _mk_number
0000823b (__TEXT,__text) non-external _mk_sharp_const
00012464 (__TEXT,__text) non-external _mk_sharp_integer
00004411 (__TEXT,__text) non-external (was a private external) _mk_string
00004240 (__TEXT,__text) non-external (was a private external) _mk_symbol
00003ed1 (__TEXT,__text) non-external _mk_vector
0003b650 (__DATA,__const) non-external _modifier_info
00014236 (__TEXT,__text) non-external _move_to_next_node
000171e7 (__TEXT,__text) non-external _negate_instruction
0003bc00 (__DATA,__const) non-external _network_filter_constants
0000411b (__TEXT,__text) non-external _new_frame_in_env
000044d3 (__TEXT,__text) non-external _new_slot_spec_in_env
00009aac (__TEXT,__text) non-external _num_eq
0001fdf8 (__TEXT,__text) non-external _num_ge
000146e2 (__TEXT,__text) non-external _num_gt
0001eebc (__TEXT,__text) non-external _num_le
0001ee5c (__TEXT,__text) non-external _num_lt
0003f510 (__DATA,__bss) non-external _num_one
0003f504 (__DATA,__bss) non-external _num_zero
0001040d (__TEXT,__text) non-external (was a private external) _objvalue
000042f6 (__TEXT,__text) non-external _oblist_add_by_name
00004269 (__TEXT,__text) non-external _oblist_find_by_name
00014658 (__TEXT,__text) non-external _operand_release
0003c0b8 (__DATA,__const) non-external _operation_info
0003be64 (__DATA,__const) non-external _operation_names
00013738 (__TEXT,__text) non-external _operator_precedence
00004c06 (__TEXT,__text) non-external _opexe_0
00007900 (__TEXT,__text) non-external _opexe_1
00008454 (__TEXT,__text) non-external _opexe_2
00009658 (__TEXT,__text) non-external _opexe_3
00009c8c (__TEXT,__text) non-external _opexe_4
00006248 (__TEXT,__text) non-external _opexe_5
0001e4a0 (__TEXT,__text) non-external _opexe_6
         (undefined) external _os_log_type_enabled (from libSystem)
0000c66e (__TEXT,__text) non-external (was a private external) _pair_car
0000c6c9 (__TEXT,__text) non-external (was a private external) _pair_cdr
0000f1c8 (__TEXT,__text) non-external _parse_pattern
0003825b (__TEXT,__const) non-external _policy_scm
0000bb80 (__TEXT,__text) non-external _port_close
00004643 (__TEXT,__text) non-external _port_from_string
0000cd19 (__TEXT,__text) non-external _port_rep_from_file
00033daf (__TEXT,__const) non-external _prelude_scm
0001db5d (__TEXT,__text) non-external _previously_emitted_buffer
0001fe59 (__TEXT,__text) non-external _printatom
0002225e (__TEXT,__text) non-external _priortysort
0003af60 (__DATA,__const) non-external _profile_dirs
0001d824 (__TEXT,__text) non-external _push_bytes
00014cc4 (__TEXT,__text) non-external _push_byteset
0001d939 (__TEXT,__text) non-external _push_jne_instr
0001457b (__TEXT,__text) non-external _push_literal
0001da3b (__TEXT,__text) non-external _push_match_sequence_instr
00013218 (__TEXT,__text) non-external _push_operator
0001f0f5 (__TEXT,__text) non-external (was a private external) _putcharacter
0001f0a9 (__TEXT,__text) non-external (was a private external) _putstr
         (undefined) external _qsort_b (from libSystem)
000075d5 (__TEXT,__text) non-external _readstr_upto
         (undefined) external _realloc (from libSystem)
         (undefined) external _reallocf (from libSystem)
0001d6a6 (__TEXT,__text) non-external _recognizer_may_backtrack
0001dc8d (__TEXT,__text) non-external _record_buffer_data
0001dd73 (__TEXT,__text) non-external _record_condition_data
000142ae (__TEXT,__text) non-external _regex_quote
0001a117 (__TEXT,__text) non-external _reorder_condition
0001a2ef (__TEXT,__text) non-external _reorder_condition_list
00013cd4 (__TEXT,__text) non-external _reverse
0000aae5 (__TEXT,__text) non-external (was a private external) _s_cons
0000a5d3 (__TEXT,__text) non-external (was a private external) _s_immutable_cons
00005d8c (__TEXT,__text) non-external _s_save
0001e2d8 (__TEXT,__text) external _sandbox_apply
0001e2f3 (__TEXT,__text) external _sandbox_apply_container
000205e9 (__TEXT,__text) external _sandbox_compile_entitlements
00000e0d (__TEXT,__text) external _sandbox_compile_file
00000d71 (__TEXT,__text) external _sandbox_compile_named
000205c6 (__TEXT,__text) external _sandbox_compile_string
00020dc8 (__TEXT,__text) external _sandbox_container_paths_iterate_items
00000c60 (__TEXT,__text) external _sandbox_create_params
0001e3d0 (__TEXT,__text) external _sandbox_free_params
0001e39e (__TEXT,__text) external _sandbox_free_profile
00020610 (__TEXT,__text) external _sandbox_inspect_pid
00020736 (__TEXT,__text) external _sandbox_inspect_smemory
00000cb1 (__TEXT,__text) external _sandbox_set_param
000207db (__TEXT,__text) external _sandbox_set_user_state_item
00020740 (__TEXT,__text) external _sandbox_user_state_item_buffer_create
000207b8 (__TEXT,__text) external _sandbox_user_state_item_buffer_destroy
00020757 (__TEXT,__text) external _sandbox_user_state_item_buffer_send
00020a5c (__TEXT,__text) external _sandbox_user_state_iterate_items
0000cbe2 (__TEXT,__text) non-external _sb_annotation_list_destroy
0001bf1f (__TEXT,__text) non-external _sb_annotation_set_integer
00002721 (__TEXT,__text) non-external _sb_buffer_alloc
00019b49 (__TEXT,__text) non-external _sb_buffer_compare_data
00013941 (__TEXT,__text) non-external _sb_buffer_get_byte_count
000139c8 (__TEXT,__text) non-external _sb_buffer_get_hash
00018939 (__TEXT,__text) non-external _sb_buffer_is_equivalent
0000f94c (__TEXT,__text) non-external _sb_buffer_release
00013bd0 (__TEXT,__text) non-external _sb_buffer_retain
000229e0 (__TEXT,__text) non-external _sb_buffer_with_data_copy
00013985 (__TEXT,__text) non-external _sb_buffer_with_data_pointer
00014a0b (__TEXT,__text) non-external _sb_byteset_add_byte
00022723 (__TEXT,__text) non-external _sb_byteset_copy
00014b53 (__TEXT,__text) non-external _sb_byteset_get_population
0001ddd3 (__TEXT,__text) non-external _sb_byteset_iterate_ranges
00014c1c (__TEXT,__text) non-external _sb_byteset_negate
000149d0 (__TEXT,__text) non-external _sb_byteset_new
00014afa (__TEXT,__text) non-external _sb_byteset_release
00014aa6 (__TEXT,__text) non-external _sb_byteset_retain
00014eea (__TEXT,__text) non-external _sb_byteset_union
000025a0 (__TEXT,__text) non-external _sb_calloc
00022fb9 (__TEXT,__text) non-external _sb_condition_boolean
000126d4 (__TEXT,__text) non-external _sb_condition_conjunction
000232fa (__TEXT,__text) non-external _sb_condition_constant
0001011a (__TEXT,__text) non-external _sb_condition_disjunction
000180bc (__TEXT,__text) non-external _sb_condition_is_conjunction
00012990 (__TEXT,__text) non-external _sb_condition_is_contrary
0001745c (__TEXT,__text) non-external _sb_condition_is_disjunction
0001267a (__TEXT,__text) non-external _sb_condition_is_equivalent
000182a4 (__TEXT,__text) non-external _sb_condition_is_pattern
0001bfe5 (__TEXT,__text) non-external _sb_condition_is_regex
000183f0 (__TEXT,__text) non-external _sb_condition_is_transposable
0000fdaa (__TEXT,__text) non-external _sb_condition_list_append
0001887b (__TEXT,__text) non-external _sb_condition_list_contains_condition
000185a7 (__TEXT,__text) non-external _sb_condition_list_copy
00012d79 (__TEXT,__text) non-external _sb_condition_list_every_condition_matches_predicate
000227a0 (__TEXT,__text) non-external _sb_condition_list_filter
0001218e (__TEXT,__text) non-external _sb_condition_list_get_hash
0001b364 (__TEXT,__text) non-external _sb_condition_list_is_equivalent
00012367 (__TEXT,__text) non-external _sb_condition_list_iterate
00018f0a (__TEXT,__text) non-external _sb_condition_list_iterate_reverse
0000c5a6 (__TEXT,__text) non-external _sb_condition_list_new
0000cc43 (__TEXT,__text) non-external _sb_condition_list_release
000186ac (__TEXT,__text) non-external _sb_condition_list_remove
000195f4 (__TEXT,__text) non-external _sb_condition_matches_subset
000172bd (__TEXT,__text) non-external _sb_condition_negation
0001ebae (__TEXT,__text) non-external _sb_condition_network
0000fa51 (__TEXT,__text) non-external _sb_condition_new
0000f9de (__TEXT,__text) non-external _sb_condition_pattern
000104de (__TEXT,__text) non-external _sb_condition_pattern_path
0001002f (__TEXT,__text) non-external _sb_condition_release
0000fd2a (__TEXT,__text) non-external _sb_condition_set_source_info
00013b1c (__TEXT,__text) non-external _sb_condition_string
0000229c (__TEXT,__text) non-external _sb_context_intern_string
0000c986 (__TEXT,__text) non-external _sb_context_release
0000c910 (__TEXT,__text) non-external _sb_context_release_modification
000021c6 (__TEXT,__text) non-external _sb_context_retain
00022429 (__TEXT,__text) non-external _sb_error_fatal
000225df (__TEXT,__text) non-external _sb_error_fatal_for_instruction
00022475 (__TEXT,__text) non-external _sb_error_for_instruction
000137fd (__TEXT,__text) non-external _sb_error_new
0003b538 (__DATA,__const) non-external _sb_error_out_of_memory.oom_error
00013779 (__TEXT,__text) non-external _sb_error_set_unsupported_with_format
0002232e (__TEXT,__text) non-external _sb_error_set_with_description
00022405 (__TEXT,__text) non-external _sb_error_set_with_format
0002237e (__TEXT,__text) non-external _sb_error_set_with_formatv
0000b474 (__TEXT,__text) non-external _sb_filter_accepts_type
0000fbe2 (__TEXT,__text) non-external _sb_filter_has_dependency
0003f520 (__DATA,__bss) non-external _sb_filter_has_side_effects.filterset
0003f51c (__DATA,__bss) non-external _sb_filter_has_side_effects.onceToken
0000edd0 (__TEXT,__text) non-external _sb_filter_is_case_sensitive
0000eec5 (__TEXT,__text) non-external _sb_fsa_acceptor
00011434 (__TEXT,__text) non-external _sb_fsa_copy
000112b1 (__TEXT,__text) non-external _sb_fsa_disjunction
00011631 (__TEXT,__text) non-external _sb_fsa_get_recognizer_child
000140a5 (__TEXT,__text) non-external _sb_fsa_matches_subset
00014e48 (__TEXT,__text) non-external _sb_fsa_recognizer_byteset
00014dcb (__TEXT,__text) non-external _sb_fsa_recognizer_seek_byte
000110e0 (__TEXT,__text) non-external _sb_fsa_recognizer_sequence
00011274 (__TEXT,__text) non-external _sb_fsa_recognizer_terminal
00022cae (__TEXT,__text) non-external _sb_fsa_recognizer_variable
0000f856 (__TEXT,__text) non-external _sb_fsa_release
00011fac (__TEXT,__text) non-external _sb_fsa_release_indegree
0000f7aa (__TEXT,__text) non-external _sb_fsa_retain
00011223 (__TEXT,__text) non-external _sb_fsa_retain_indegree
00014130 (__TEXT,__text) non-external _sb_fsa_set_recognizer_child
000025fe (__TEXT,__text) non-external _sb_hash_compute
0000263f (__TEXT,__text) non-external _sb_hash_finalize
00020635 (__TEXT,__text) non-external _sb_inspect_subsystem
00002921 (__TEXT,__text) non-external _sb_instr_action
00010419 (__TEXT,__text) non-external _sb_instr_conditional
0001bf8b (__TEXT,__text) non-external _sb_instr_get_action_modifiers
00017575 (__TEXT,__text) non-external _sb_instr_get_jump_target
00017056 (__TEXT,__text) non-external _sb_instr_is_equivalent
00002989 (__TEXT,__text) non-external _sb_instr_new
00002ba6 (__TEXT,__text) non-external _sb_instr_release
00017186 (__TEXT,__text) non-external _sb_instr_replace
00002aaa (__TEXT,__text) non-external _sb_instr_retain
0001770d (__TEXT,__text) non-external _sb_instr_set_condition
00013a92 (__TEXT,__text) non-external _sb_instr_set_false_branch
0001954d (__TEXT,__text) non-external _sb_instr_set_true_branch
00002b00 (__TEXT,__text) non-external _sb_instr_track
00002684 (__TEXT,__text) non-external _sb_malloc
000130d3 (__TEXT,__text) non-external _sb_modifier_requires_argument
0000c7f4 (__TEXT,__text) non-external _sb_modifiers_iterate
0000c853 (__TEXT,__text) non-external _sb_modifiers_release
0001e136 (__TEXT,__text) non-external _sb_mutable_buffer_make_immutable
00015a74 (__TEXT,__text) non-external _sb_mutable_buffer_new
0001e063 (__TEXT,__text) non-external _sb_mutable_buffer_read
0001e1d6 (__TEXT,__text) non-external _sb_mutable_buffer_release
0001c1d1 (__TEXT,__text) non-external _sb_mutable_buffer_set_minimum_size
0001c327 (__TEXT,__text) non-external _sb_mutable_buffer_write
00020031 (__TEXT,__text) non-external (was a private external) _sb_packbuff_free
00020102 (__TEXT,__text) non-external (was a private external) _sb_packbuff_get_bytes
00020118 (__TEXT,__text) non-external (was a private external) _sb_packbuff_get_item_value_type
0002010d (__TEXT,__text) non-external (was a private external) _sb_packbuff_get_size
0001ffe4 (__TEXT,__text) non-external (was a private external) _sb_packbuff_init_with_buffer
0001ffce (__TEXT,__text) non-external (was a private external) _sb_packbuff_new
0001fedc (__TEXT,__text) non-external (was a private external) _sb_packbuff_new_with_tag
00020329 (__TEXT,__text) non-external _sb_packbuff_pack_item
000204b4 (__TEXT,__text) non-external (was a private external) _sb_packbuff_pack_key_with_string_value
00020476 (__TEXT,__text) non-external (was a private external) _sb_packbuff_pack_string
00020307 (__TEXT,__text) non-external (was a private external) _sb_packbuff_pack_uint32
0001ff4e (__TEXT,__text) non-external _sb_packbuff_realloc
00020198 (__TEXT,__text) non-external _sb_packbuff_unpack_item
00020548 (__TEXT,__text) non-external (was a private external) _sb_packbuff_unpack_key_with_string_value
000202a2 (__TEXT,__text) non-external (was a private external) _sb_packbuff_unpack_string
00020139 (__TEXT,__text) non-external (was a private external) _sb_packbuff_unpack_uint32
0001ed9c (__TEXT,__text) non-external _sb_pattern_is_disjoint_with_regex
0000f800 (__TEXT,__text) non-external _sb_pattern_new
0000ee27 (__TEXT,__text) non-external _sb_pattern_prefix
0000fc98 (__TEXT,__text) non-external _sb_pattern_release
0000fc3e (__TEXT,__text) non-external _sb_pattern_retain
00020eb6 (__TEXT,__text) non-external _sb_pattern_var_release
00020e60 (__TEXT,__text) non-external _sb_pattern_var_retain
00020f89 (__TEXT,__text) non-external _sb_pattern_var_set_ordinal
0002115b (__TEXT,__text) non-external _sb_pattern_varset_get_available_ordinal
0001ed0f (__TEXT,__text) non-external _sb_pattern_varset_iterate_variables
0001ec33 (__TEXT,__text) non-external _sb_pattern_varset_release
0001e3f5 (__TEXT,__text) non-external _sb_pattern_varset_retain
000159b9 (__TEXT,__text) non-external _sb_profile_release
00002a33 (__TEXT,__text) non-external _sb_profile_set_entry_point
0001e452 (__TEXT,__text) non-external _sb_profile_set_pattern_variables
00022615 (__TEXT,__text) non-external _sb_program_add_source_path
0000278c (__TEXT,__text) non-external _sb_program_source_alloc
0001c24e (__TEXT,__text) non-external _sb_realloc
00013a00 (__TEXT,__text) non-external _sb_regex_release
00014fc3 (__TEXT,__text) non-external _sb_sbpl_parser_finalize
00002d09 (__TEXT,__text) non-external _sb_sbpl_parser_new
000157ca (__TEXT,__text) non-external _sb_sbpl_parser_release
00013901 (__TEXT,__text) non-external _sb_textbuf_get_length
0001072b (__TEXT,__text) non-external _sb_textbuf_with_normalized_string_copy
0000221d (__TEXT,__text) non-external _sb_textbuf_with_string_copy
000166dc (__TEXT,__text) non-external _sb_transform_eliminate_common_subexpressions_profile
00018b5c (__TEXT,__text) non-external _sb_transform_expand_logical_conditions_profile
000167b8 (__TEXT,__text) non-external _sb_transform_synthesize_logical_conditions_profile
000156b0 (__TEXT,__text) non-external _sb_visitor_has_visited
000153a7 (__TEXT,__text) non-external _sb_visitor_new
00015748 (__TEXT,__text) non-external _sb_visitor_release
000314c1 (__TEXT,__const) non-external _sbpl1_scm
00031263 (__TEXT,__const) non-external _sbpl_scm
0001505f (__TEXT,__text) non-external (was a private external) _scheme_call
0000a6f3 (__TEXT,__text) non-external (was a private external) _scheme_define
00015868 (__TEXT,__text) non-external (was a private external) _scheme_deinit
00003cfc (__TEXT,__text) non-external (was a private external) _scheme_enable_full_backtraces
0001f300 (__TEXT,__text) non-external (was a private external) _scheme_error
0001f66a (__TEXT,__text) non-external (was a private external) _scheme_errorf
0001451e (__TEXT,__text) non-external (was a private external) _scheme_get_external_data
00015021 (__TEXT,__text) non-external (was a private external) _scheme_global
000036f5 (__TEXT,__text) non-external (was a private external) _scheme_init_custom_alloc
000036a5 (__TEXT,__text) non-external (was a private external) _scheme_init_new
0000ab15 (__TEXT,__text) non-external (was a private external) _scheme_load_file
000046dd (__TEXT,__text) non-external (was a private external) _scheme_load_string
0000b9c1 (__TEXT,__text) non-external (was a private external) _scheme_push_string
0001f6d5 (__TEXT,__text) non-external (was a private external) _scheme_quit
000046b1 (__TEXT,__text) non-external (was a private external) _scheme_set_error_port_string
00004601 (__TEXT,__text) non-external (was a private external) _scheme_set_external_data
00004614 (__TEXT,__text) non-external (was a private external) _scheme_set_output_port_string
0001f17e (__TEXT,__text) non-external (was a private external) _scheme_write_to_string
00011869 (__TEXT,__text) non-external _shallow_copy_node
000192e7 (__TEXT,__text) non-external _skip_redundant_instructions
0001b284 (__TEXT,__text) non-external _split_node
         (undefined) external _sscanf (from libSystem)
0000446b (__TEXT,__text) non-external _store_string
         (undefined) external _strcasecmp (from libSystem)
         (undefined) external _strchr (from libSystem)
         (undefined) external _strcmp (from libSystem)
         (undefined) external _strcspn (from libSystem)
         (undefined) external _strdup (from libSystem)
         (undefined) external _strerror$UNIX2003 (from libSystem)
00014513 (__TEXT,__text) non-external (was a private external) _string_length
0000edc4 (__TEXT,__text) non-external (was a private external) _string_value
         (undefined) external _strlen (from libSystem)
         (undefined) external _strncmp (from libSystem)
         (undefined) external _strnlen (from libSystem)
         (undefined) external _strrchr (from libSystem)
         (undefined) external _strsep (from libSystem)
         (undefined) external _strspn (from libSystem)
         (undefined) external _strstr (from libSystem)
         (undefined) external _strtod$UNIX2003 (from libSystem)
         (undefined) external _strtol (from libSystem)
0000a745 (__TEXT,__text) non-external (was a private external) _symname
000168b9 (__TEXT,__text) non-external _synthesize_logical_conditions
0003aed4 (__DATA,__const) non-external _tests
00005e04 (__TEXT,__text) non-external _token
000154f5 (__TEXT,__text) non-external _traverse_postorder
00023024 (__TEXT,__text) non-external _type_mismatch_error
         (undefined) external _ungetc (from libSystem)
00022102 (__TEXT,__text) non-external _unicode_decompose
0001107f (__TEXT,__text) non-external _unicode_decomposeable
00022192 (__TEXT,__text) non-external _unicode_recursive_decompose
00034885 (__TEXT,__const) non-external _utf_extrabytes
         (undefined) external _uuid_unparse_lower (from libSystem)
00021b39 (__TEXT,__text) non-external _variable_quote
         (undefined) external _vasprintf (from libSystem)
         (undefined) external _vm_deallocate (from libSystem)
0000a7b3 (__TEXT,__text) non-external _xpc2sc
         (undefined) external _xpc_array_get_count (from libSystem)
         (undefined) external _xpc_array_get_value (from libSystem)
         (undefined) external _xpc_bool_get_value (from libSystem)
         (undefined) external _xpc_dictionary_apply (from libSystem)
         (undefined) external _xpc_dictionary_create (from libSystem)
         (undefined) external _xpc_dictionary_get_value (from libSystem)
         (undefined) external _xpc_dictionary_set_string (from libSystem)
         (undefined) external _xpc_dictionary_set_value (from libSystem)
         (undefined) external _xpc_get_type (from libSystem)
         (undefined) external _xpc_int64_get_value (from libSystem)
         (undefined) external _xpc_release (from libSystem)
         (undefined) external _xpc_retain (from libSystem)
         (undefined) external _xpc_string_get_string_ptr (from libSystem)
         (undefined) external _xpc_uint64_get_value (from libSystem)
         (undefined) external _xpc_uuid_get_bytes (from libSystem)
         (undefined) external dyld_stub_binder (from libSystem)
