00007fff6b86de7b (__TEXT,__text) external _ConvertUTF16toUTF32
00007fff6b50af80 (__TEXT,__text) external _LLVMGetFirstCoverageSegment
00007fff6b4886c9 (__TEXT,__text) external _LLVMGetFirstFunction
00007fff6b488425 (__TEXT,__text) external _LLVMGetFirstGlobal
00007fff6b489269 (__TEXT,__text) external _LLVMGetFirstInstruction
00007fff6b488c8a (__TEXT,__text) external _LLVMGetFirstParam
00007fff6b8bd5f8 (__TEXT,__text) external _LLVMGetFirstTarget
00007fff6b4872f4 (__TEXT,__text) external _LLVMGetFirstUse
00007fff6b488baa (__TEXT,__text) external _LLVMGetFunctionAttr
00007fff6b4887b0 (__TEXT,__text) external _LLVMGetFunctionCallConv
00007fff6b4887da (__TEXT,__text) external _LLVMGetGC
00007fff6b484a3d (__TEXT,__text) external _LLVMGetGlobalContext
00007fff6b48808a (__TEXT,__text) external _LLVMGetGlobalParent
00007fff6b48cb8e (__TEXT,__text) external _LLVMGetGlobalPassRegistry
00007fff6b48931f (__TEXT,__text) external _LLVMGetICmpPredicate
00007fff6b489d63 (__TEXT,__text) external _LLVMGetIncomingBlock
00007fff6b489d34 (__TEXT,__text) external _LLVMGetIncomingValue
00007fff6b489dd9 (__TEXT,__text) external _LLVMGetIndices
00007fff6b4884d2 (__TEXT,__text) external _LLVMGetInitializer
00007fff6b489ee5 (__TEXT,__text) external _LLVMGetInsertBlock
00007fff6b489452 (__TEXT,__text) external _LLVMGetInstructionCallConv
00007fff6b489389 (__TEXT,__text) external _LLVMGetInstructionOpcode
00007fff6b48925f (__TEXT,__text) external _LLVMGetInstructionParent
00007fff6b4862c3 (__TEXT,__text) external _LLVMGetIntTypeWidth
00007fff6b48879a (__TEXT,__text) external _LLVMGetIntrinsicID
00007fff6b48905a (__TEXT,__text) external _LLVMGetLastBasicBlock
00007fff6b48595b (__TEXT,__text) external _LLVMGetLastEnumAttributeKind
00007fff6b4886eb (__TEXT,__text) external _LLVMGetLastFunction
00007fff6b488447 (__TEXT,__text) external _LLVMGetLastGlobal
00007fff6b48928b (__TEXT,__text) external _LLVMGetLastInstruction
00007fff6b488cdd (__TEXT,__text) external _LLVMGetLastParam
00007fff6b4880a2 (__TEXT,__text) external _LLVMGetLinkage
00007fff6b484ac8 (__TEXT,__text) external _LLVMGetMDKindID
00007fff6b484abc (__TEXT,__text) external _LLVMGetMDKindIDInContext
00007fff6b4874c4 (__TEXT,__text) external _LLVMGetMDNodeNumOperands
00007fff6b4877a1 (__TEXT,__text) external _LLVMGetMDNodeOperands
00007fff6b48775b (__TEXT,__text) external _LLVMGetMDString
00007fff6b486865 (__TEXT,__text) external _LLVMGetMetadata
00007fff6b485fd2 (__TEXT,__text) external _LLVMGetModuleContext
00007fff6b8bc050 (__TEXT,__text) external _LLVMGetModuleDataLayout
00007fff6b485c07 (__TEXT,__text) external _LLVMGetModuleIdentifier
00007fff6b488699 (__TEXT,__text) external _LLVMGetNamedFunction
00007fff6b4883f0 (__TEXT,__text) external _LLVMGetNamedGlobal
00007fff6b487830 (__TEXT,__text) external _LLVMGetNamedMetadataNumOperands
00007fff6b48786e (__TEXT,__text) external _LLVMGetNamedMetadataOperands
00007fff6b48907c (__TEXT,__text) external _LLVMGetNextBasicBlock
00007fff6b50adca (__TEXT,__text) external _LLVMGetNextCoverageFunction
00007fff6b50af94 (__TEXT,__text) external _LLVMGetNextCoverageSegment
00007fff6b48870d (__TEXT,__text) external _LLVMGetNextFunction
00007fff6b488469 (__TEXT,__text) external _LLVMGetNextGlobal
00007fff6b4892ad (__TEXT,__text) external _LLVMGetNextInstruction
00007fff6b488d2d (__TEXT,__text) external _LLVMGetNextParam
00007fff6b8bd620 (__TEXT,__text) external _LLVMGetNextTarget
00007fff6b48730d (__TEXT,__text) external _LLVMGetNextUse
00007fff6b489ad5 (__TEXT,__text) external _LLVMGetNormalDest
00007fff6b4893bf (__TEXT,__text) external _LLVMGetNumArgOperands
00007fff6b48a4e3 (__TEXT,__text) external _LLVMGetNumClauses
00007fff6b489d9a (__TEXT,__text) external _LLVMGetNumIndices
00007fff6b487499 (__TEXT,__text) external _LLVMGetNumOperands
00007fff6b489bcf (__TEXT,__text) external _LLVMGetNumSuccessors
00007fff6b48732a (__TEXT,__text) external _LLVMGetOperand
00007fff6b4873cc (__TEXT,__text) external _LLVMGetOperandUse
00007fff6b48bb6b (__TEXT,__text) external _LLVMGetOrdering
00007fff6b488c43 (__TEXT,__text) external _LLVMGetParam
00007fff6b488c80 (__TEXT,__text) external _LLVMGetParamParent
00007fff6b4864df (__TEXT,__text) external _LLVMGetParamTypes
00007fff6b488bda (__TEXT,__text) external _LLVMGetParams
00007fff6b488786 (__TEXT,__text) external _LLVMGetPersonalityFn
00007fff6b486699 (__TEXT,__text) external _LLVMGetPointerAddressSpace
00007fff6b4890ad (__TEXT,__text) external _LLVMGetPreviousBasicBlock
00007fff6b48873e (__TEXT,__text) external _LLVMGetPreviousFunction
00007fff6b48849a (__TEXT,__text) external _LLVMGetPreviousGlobal
00007fff6b4892de (__TEXT,__text) external _LLVMGetPreviousInstruction
00007fff6b488d72 (__TEXT,__text) external _LLVMGetPreviousParam
00007fff6b9c4742 (__TEXT,__text) external _LLVMGetRelocationOffset
00007fff6b9c475a (__TEXT,__text) external _LLVMGetRelocationSymbol
00007fff6b9c478d (__TEXT,__text) external _LLVMGetRelocationType
00007fff6b9c47a5 (__TEXT,__text) external _LLVMGetRelocationTypeName
00007fff6b9c4823 (__TEXT,__text) external _LLVMGetRelocationValueString
00007fff6b9c44c9 (__TEXT,__text) external _LLVMGetRelocations
00007fff6b4864c7 (__TEXT,__text) external _LLVMGetReturnType
00007fff6b488194 (__TEXT,__text) external _LLVMGetSection
00007fff6b9c4499 (__TEXT,__text) external _LLVMGetSectionAddress
00007fff6b9c44b1 (__TEXT,__text) external _LLVMGetSectionContainsSymbol
00007fff6b9c4443 (__TEXT,__text) external _LLVMGetSectionContents
00007fff6b9c43d5 (__TEXT,__text) external _LLVMGetSectionName
00007fff6b9c442b (__TEXT,__text) external _LLVMGetSectionSize
00007fff6b9c41cd (__TEXT,__text) external _LLVMGetSections
00007fff6b488a09 (__TEXT,__text) external _LLVMGetStringAttributeAtIndex
00007fff6b4859ca (__TEXT,__text) external _LLVMGetStringAttributeKind
00007fff6b4859eb (__TEXT,__text) external _LLVMGetStringAttributeValue
00007fff6b4865e2 (__TEXT,__text) external _LLVMGetStructElementTypes
00007fff6b4865ae (__TEXT,__text) external _LLVMGetStructName
00007fff6b489bda (__TEXT,__text) external _LLVMGetSuccessor
00007fff6b489c89 (__TEXT,__text) external _LLVMGetSwitchDefaultDest
00007fff6b9c463e (__TEXT,__text) external _LLVMGetSymbolAddress
00007fff6b9c454f (__TEXT,__text) external _LLVMGetSymbolName
00007fff6b9c472d (__TEXT,__text) external _LLVMGetSymbolSize
00007fff6b9c4360 (__TEXT,__text) external _LLVMGetSymbols
00007fff6b485d24 (__TEXT,__text) external _LLVMGetTarget
00007fff6b8bd7ce (__TEXT,__text) external _LLVMGetTargetDescription
00007fff6b8bd629 (__TEXT,__text) external _LLVMGetTargetFromName
00007fff6b8bd6bb (__TEXT,__text) external _LLVMGetTargetFromTriple
00007fff6b8bda96 (__TEXT,__text) external _LLVMGetTargetMachineCPU
00007fff6b8bdb0c (__TEXT,__text) external _LLVMGetTargetMachineFeatureString
00007fff6b8bda40 (__TEXT,__text) external _LLVMGetTargetMachineTarget
00007fff6b8bda4a (__TEXT,__text) external _LLVMGetTargetMachineTriple
00007fff6b8bd7c4 (__TEXT,__text) external _LLVMGetTargetName
00007fff6b48854c (__TEXT,__text) external _LLVMGetThreadLocalMode
00007fff6b486633 (__TEXT,__text) external _LLVMGetTypeByName
00007fff6b486029 (__TEXT,__text) external _LLVMGetTypeContext
00007fff6b485fdb (__TEXT,__text) external _LLVMGetTypeKind
00007fff6b4874f3 (__TEXT,__text) external _LLVMGetUndef
00007fff6b489adf (__TEXT,__text) external _LLVMGetUnwindDest
00007fff6b487321 (__TEXT,__text) external _LLVMGetUsedValue
00007fff6b487317 (__TEXT,__text) external _LLVMGetUser
00007fff6b48673a (__TEXT,__text) external _LLVMGetValueKind
00007fff6b48674e (__TEXT,__text) external _LLVMGetValueName
00007fff6b4866a5 (__TEXT,__text) external _LLVMGetVectorSize
00007fff6b4881ce (__TEXT,__text) external _LLVMGetVisibility
00007fff6b48bb37 (__TEXT,__text) external _LLVMGetVolatile
00007fff6b48631f (__TEXT,__text) external _LLVMHalfType
00007fff6b4862cf (__TEXT,__text) external _LLVMHalfTypeInContext
00007fff6b48684c (__TEXT,__text) external _LLVMHasMetadata
00007fff6b488776 (__TEXT,__text) external _LLVMHasPersonalityFn
00007fff6b48821c (__TEXT,__text) external _LLVMHasUnnamedAddr
00007fff6b16cb39 (__TEXT,__text) external _LLVMInitializeAnalysis
00007fff6b305c68 (__TEXT,__text) external _LLVMInitializeCodeGen
00007fff6b4849f0 (__TEXT,__text) external _LLVMInitializeCore
00007fff6b48cc1f (__TEXT,__text) external _LLVMInitializeFunctionPassManager
00007fff6b16cb43 (__TEXT,__text) external _LLVMInitializeIPA
00007fff6b535cca (__TEXT,__text) external _LLVMInitializeIPO
00007fff6b5690d0 (__TEXT,__text) external _LLVMInitializeInstCombine
00007fff6b5e89be (__TEXT,__text) external _LLVMInitializeInstrumentation
00007fff6b637e7e (__TEXT,__text) external _LLVMInitializeObjCARCOpts
00007fff6b6ffeea (__TEXT,__text) external _LLVMInitializeScalarOpts
00007fff6b8bc034 (__TEXT,__text) external _LLVMInitializeTarget
00007fff6b92b496 (__TEXT,__text) external _LLVMInitializeTransformUtils
00007fff6b9a75f7 (__TEXT,__text) external _LLVMInitializeVectorization
00007fff6b4891ee (__TEXT,__text) external _LLVMInsertBasicBlock
00007fff6b489185 (__TEXT,__text) external _LLVMInsertBasicBlockInContext
00007fff6b489eff (__TEXT,__text) external _LLVMInsertIntoBuilder
00007fff6b489f3b (__TEXT,__text) external _LLVMInsertIntoBuilderWithName
00007fff6b87b81b (__TEXT,__text) external _LLVMInstallFatalErrorHandler
00007fff6b4893a8 (__TEXT,__text) external _LLVMInstructionClone
00007fff6b489315 (__TEXT,__text) external _LLVMInstructionEraseFromParent
00007fff6b48930b (__TEXT,__text) external _LLVMInstructionRemoveFromParent
00007fff6b48624a (__TEXT,__text) external _LLVMInt128Type
00007fff6b486123 (__TEXT,__text) external _LLVMInt128TypeInContext
00007fff6b4861a5 (__TEXT,__text) external _LLVMInt16Type
00007fff6b486105 (__TEXT,__text) external _LLVMInt16TypeInContext
00007fff6b486137 (__TEXT,__text) external _LLVMInt1Type
00007fff6b4860f1 (__TEXT,__text) external _LLVMInt1TypeInContext
00007fff6b4861dc (__TEXT,__text) external _LLVMInt32Type
00007fff6b48610f (__TEXT,__text) external _LLVMInt32TypeInContext
00007fff6b486213 (__TEXT,__text) external _LLVMInt64Type
00007fff6b486119 (__TEXT,__text) external _LLVMInt64TypeInContext
00007fff6b48616e (__TEXT,__text) external _LLVMInt8Type
00007fff6b4860fb (__TEXT,__text) external _LLVMInt8TypeInContext
00007fff6b8bc205 (__TEXT,__text) external _LLVMIntPtrType
00007fff6b8bc226 (__TEXT,__text) external _LLVMIntPtrTypeForAS
00007fff6b8bc25f (__TEXT,__text) external _LLVMIntPtrTypeForASInContext
00007fff6b8bc24a (__TEXT,__text) external _LLVMIntPtrTypeInContext
00007fff6b486281 (__TEXT,__text) external _LLVMIntType
00007fff6b48612d (__TEXT,__text) external _LLVMIntTypeInContext
00007fff6b48711c (__TEXT,__text) external _LLVMIsAAddrSpaceCastInst
00007fff6b4870dc (__TEXT,__text) external _LLVMIsAAllocaInst
00007fff6b486932 (__TEXT,__text) external _LLVMIsAArgument
00007fff6b48694a (__TEXT,__text) external _LLVMIsABasicBlock
00007fff6b486bb4 (__TEXT,__text) external _LLVMIsABinaryOperator
00007fff6b487134 (__TEXT,__text) external _LLVMIsABitCastInst
00007fff6b4869bb (__TEXT,__text) external _LLVMIsABlockAddress
00007fff6b486f6f (__TEXT,__text) external _LLVMIsABranchInst
00007fff6b486bdc (__TEXT,__text) external _LLVMIsACallInst
00007fff6b4870f4 (__TEXT,__text) external _LLVMIsACastInst
00007fff6b48706f (__TEXT,__text) external _LLVMIsACatchPadInst
00007fff6b48702f (__TEXT,__text) external _LLVMIsACatchReturnInst
00007fff6b487087 (__TEXT,__text) external _LLVMIsACleanupPadInst
00007fff6b487017 (__TEXT,__text) external _LLVMIsACleanupReturnInst
00007fff6b486e17 (__TEXT,__text) external _LLVMIsACmpInst
00007fff6b48699e (__TEXT,__text) external _LLVMIsAConstant
00007fff6b4869d3 (__TEXT,__text) external _LLVMIsAConstantAggregateZero
00007fff6b4869eb (__TEXT,__text) external _LLVMIsAConstantArray
00007fff6b486a20 (__TEXT,__text) external _LLVMIsAConstantDataArray
00007fff6b486a03 (__TEXT,__text) external _LLVMIsAConstantDataSequential
00007fff6b486a38 (__TEXT,__text) external _LLVMIsAConstantDataVector
00007fff6b486a50 (__TEXT,__text) external _LLVMIsAConstantExpr
00007fff6b486a68 (__TEXT,__text) external _LLVMIsAConstantFP
00007fff6b486a80 (__TEXT,__text) external _LLVMIsAConstantInt
00007fff6b486a98 (__TEXT,__text) external _LLVMIsAConstantPointerNull
00007fff6b486ab0 (__TEXT,__text) external _LLVMIsAConstantStruct
00007fff6b486ac8 (__TEXT,__text) external _LLVMIsAConstantTokenNone
00007fff6b486ae0 (__TEXT,__text) external _LLVMIsAConstantVector
00007fff6b486c87 (__TEXT,__text) external _LLVMIsADbgDeclareInst
00007fff6b486c33 (__TEXT,__text) external _LLVMIsADbgInfoIntrinsic
00007fff6b486e6f (__TEXT,__text) external _LLVMIsAExtractElementInst
00007fff6b487254 (__TEXT,__text) external _LLVMIsAExtractValueInst
00007fff6b486e3f (__TEXT,__text) external _LLVMIsAFCmpInst
00007fff6b48714c (__TEXT,__text) external _LLVMIsAFPExtInst
00007fff6b487164 (__TEXT,__text) external _LLVMIsAFPToSIInst
00007fff6b48717c (__TEXT,__text) external _LLVMIsAFPToUIInst
00007fff6b487194 (__TEXT,__text) external _LLVMIsAFPTruncInst
00007fff6b487047 (__TEXT,__text) external _LLVMIsAFuncletPadInst
00007fff6b486b54 (__TEXT,__text) external _LLVMIsAFunction
00007fff6b486e87 (__TEXT,__text) external _LLVMIsAGetElementPtrInst
00007fff6b486b1e (__TEXT,__text) external _LLVMIsAGlobalAlias
00007fff6b486b36 (__TEXT,__text) external _LLVMIsAGlobalObject
00007fff6b486af8 (__TEXT,__text) external _LLVMIsAGlobalValue
00007fff6b486b6c (__TEXT,__text) external _LLVMIsAGlobalVariable
00007fff6b486e57 (__TEXT,__text) external _LLVMIsAICmpInst
00007fff6b486f87 (__TEXT,__text) external _LLVMIsAIndirectBrInst
00007fff6b486962 (__TEXT,__text) external _LLVMIsAInlineAsm
00007fff6b486e9f (__TEXT,__text) external _LLVMIsAInsertElementInst
00007fff6b486eb7 (__TEXT,__text) external _LLVMIsAInsertValueInst
00007fff6b486b9c (__TEXT,__text) external _LLVMIsAInstruction
00007fff6b4871ac (__TEXT,__text) external _LLVMIsAIntToPtrInst
00007fff6b486bf4 (__TEXT,__text) external _LLVMIsAIntrinsicInst
00007fff6b486f9f (__TEXT,__text) external _LLVMIsAInvokeInst
00007fff6b486ecf (__TEXT,__text) external _LLVMIsALandingPadInst
00007fff6b48726c (__TEXT,__text) external _LLVMIsALoadInst
00007fff6b48729c (__TEXT,__text) external _LLVMIsAMDNode
00007fff6b4872d5 (__TEXT,__text) external _LLVMIsAMDString
00007fff6b486d2a (__TEXT,__text) external _LLVMIsAMemCpyInst
00007fff6b486cd6 (__TEXT,__text) external _LLVMIsAMemIntrinsic
00007fff6b486d79 (__TEXT,__text) external _LLVMIsAMemMoveInst
00007fff6b486dc8 (__TEXT,__text) external _LLVMIsAMemSetInst
00007fff6b486ee7 (__TEXT,__text) external _LLVMIsAPHINode
00007fff6b4871c4 (__TEXT,__text) external _LLVMIsAPtrToIntInst
00007fff6b486fff (__TEXT,__text) external _LLVMIsAResumeInst
00007fff6b486fb7 (__TEXT,__text) external _LLVMIsAReturnInst
00007fff6b4871dc (__TEXT,__text) external _LLVMIsASExtInst
00007fff6b4871f4 (__TEXT,__text) external _LLVMIsASIToFPInst
00007fff6b486eff (__TEXT,__text) external _LLVMIsASelectInst
00007fff6b486f17 (__TEXT,__text) external _LLVMIsAShuffleVectorInst
00007fff6b486f2f (__TEXT,__text) external _LLVMIsAStoreInst
00007fff6b486fcf (__TEXT,__text) external _LLVMIsASwitchInst
00007fff6b486f47 (__TEXT,__text) external _LLVMIsATerminatorInst
00007fff6b48720c (__TEXT,__text) external _LLVMIsATruncInst
00007fff6b487224 (__TEXT,__text) external _LLVMIsAUIToFPInst
00007fff6b48709f (__TEXT,__text) external _LLVMIsAUnaryInstruction
00007fff6b486b84 (__TEXT,__text) external _LLVMIsAUndefValue
00007fff6b486fe7 (__TEXT,__text) external _LLVMIsAUnreachableInst
00007fff6b48697a (__TEXT,__text) external _LLVMIsAUser
00007fff6b487284 (__TEXT,__text) external _LLVMIsAVAArgInst
00007fff6b48723c (__TEXT,__text) external _LLVMIsAZExtInst
00007fff6b48c7ca (__TEXT,__text) external _LLVMIsAtomicSingleThread
00007fff6b48a52a (__TEXT,__text) external _LLVMIsCleanup
00007fff6b489bf6 (__TEXT,__text) external _LLVMIsConditional
00007fff6b4874fd (__TEXT,__text) external _LLVMIsConstant
00007fff6b487bb0 (__TEXT,__text) external _LLVMIsConstantString
00007fff6b488094 (__TEXT,__text) external _LLVMIsDeclaration
00007fff6b485a0c (__TEXT,__text) external _LLVMIsEnumAttribute
00007fff6b4885d0 (__TEXT,__text) external _LLVMIsExternallyInitialized
00007fff6b4864b5 (__TEXT,__text) external _LLVMIsFunctionVarArg
00007fff6b488529 (__TEXT,__text) external _LLVMIsGlobalConstant
00007fff6b489cbc (__TEXT,__text) external _LLVMIsInBounds
00007fff6b48cc69 (__TEXT,__text) external _LLVMIsMultithreaded
00007fff6b487511 (__TEXT,__text) external _LLVMIsNull
00007fff6b486624 (__TEXT,__text) external _LLVMIsOpaqueStruct
00007fff6b486615 (__TEXT,__text) external _LLVMIsPackedStruct
00007fff6b9c450d (__TEXT,__text) external _LLVMIsRelocationIteratorAtEnd
00007fff6b9c420d (__TEXT,__text) external _LLVMIsSectionIteratorAtEnd
00007fff6b485a40 (__TEXT,__text) external _LLVMIsStringAttribute
00007fff6b9c439d (__TEXT,__text) external _LLVMIsSymbolIteratorAtEnd
00007fff6b489a97 (__TEXT,__text) external _LLVMIsTailCall
00007fff6b4884fd (__TEXT,__text) external _LLVMIsThreadLocal
00007fff6b487531 (__TEXT,__text) external _LLVMIsUndef
00007fff6b4866f9 (__TEXT,__text) external _LLVMLabelType
00007fff6b4866b8 (__TEXT,__text) external _LLVMLabelTypeInContext
00007fff6b602bd6 (__TEXT,__text) external _LLVMLinkModules2
00007fff6b8b201c (__TEXT,__text) external _LLVMLoadLibraryPermanently
00007fff6b487712 (__TEXT,__text) external _LLVMMDNode
00007fff6b4875cb (__TEXT,__text) external _LLVMMDNodeInContext
00007fff6b48756b (__TEXT,__text) external _LLVMMDString
00007fff6b48754a (__TEXT,__text) external _LLVMMDStringInContext
00007fff6b485b20 (__TEXT,__text) external _LLVMModuleCreateWithName
00007fff6b485b98 (__TEXT,__text) external _LLVMModuleCreateWithNameInContext
00007fff6b489255 (__TEXT,__text) external _LLVMMoveBasicBlockAfter
00007fff6b48924b (__TEXT,__text) external _LLVMMoveBasicBlockBefore
00007fff6b9c4248 (__TEXT,__text) external _LLVMMoveToContainingSection
00007fff6b9c4537 (__TEXT,__text) external _LLVMMoveToNextRelocation
00007fff6b9c4233 (__TEXT,__text) external _LLVMMoveToNextSection
00007fff6b9c43c0 (__TEXT,__text) external _LLVMMoveToNextSymbol
00007fff6b8bc324 (__TEXT,__text) external _LLVMOffsetOfElement
00007fff6b486432 (__TEXT,__text) external _LLVMPPCFP128Type
00007fff6b486301 (__TEXT,__text) external _LLVMPPCFP128TypeInContext
00007fff6b2b77c2 (__TEXT,__text) external _LLVMParseBitcode
00007fff6b2b7952 (__TEXT,__text) external _LLVMParseBitcode2
00007fff6b2b77f5 (__TEXT,__text) external _LLVMParseBitcodeInContext
00007fff6b2b7976 (__TEXT,__text) external _LLVMParseBitcodeInContext2
00007fff6b86af4c (__TEXT,__text) external _LLVMParseCommandLineOptions
00007fff6b55f1cf (__TEXT,__text) external _LLVMParseIRInContext
00007fff6b54f9a2 (__TEXT,__text) external _LLVMPassManagerBuilderCreate
00007fff6b54f9c7 (__TEXT,__text) external _LLVMPassManagerBuilderDispose
00007fff6b54fa33 (__TEXT,__text) external _LLVMPassManagerBuilderPopulateFunctionPassManager
00007fff6b54fa47 (__TEXT,__text) external _LLVMPassManagerBuilderPopulateLTOPassManager
00007fff6b54fa3d (__TEXT,__text) external _LLVMPassManagerBuilderPopulateModulePassManager
00007fff6b54fa12 (__TEXT,__text) external _LLVMPassManagerBuilderSetDisableSimplifyLibCalls
00007fff6b54f9fa (__TEXT,__text) external _LLVMPassManagerBuilderSetDisableUnitAtATime
00007fff6b54fa06 (__TEXT,__text) external _LLVMPassManagerBuilderSetDisableUnrollLoops
00007fff6b54f9e9 (__TEXT,__text) external _LLVMPassManagerBuilderSetOptLevel
00007fff6b54f9f1 (__TEXT,__text) external _LLVMPassManagerBuilderSetSizeLevel
00007fff6b54fa18 (__TEXT,__text) external _LLVMPassManagerBuilderUseInlinerWithThreshold
00007fff6b8bc1ef (__TEXT,__text) external _LLVMPointerSize
00007fff6b8bc1fb (__TEXT,__text) external _LLVMPointerSizeForAS
00007fff6b48666f (__TEXT,__text) external _LLVMPointerType
00007fff6b489ea0 (__TEXT,__text) external _LLVMPositionBuilder
00007fff6b489ed3 (__TEXT,__text) external _LLVMPositionBuilderAtEnd
00007fff6b489ebe (__TEXT,__text) external _LLVMPositionBuilderBefore
00007fff6b8bc2fb (__TEXT,__text) external _LLVMPreferredAlignmentOfGlobal
00007fff6b8bc2f1 (__TEXT,__text) external _LLVMPreferredAlignmentOfType
00007fff6b485d84 (__TEXT,__text) external _LLVMPrintModuleToFile
00007fff6b485e75 (__TEXT,__text) external _LLVMPrintModuleToString
00007fff6b48603c (__TEXT,__text) external _LLVMPrintTypeToString
00007fff6b48678f (__TEXT,__text) external _LLVMPrintValueToString
00007fff6b488e4a (__TEXT,__text) external _LLVMRemoveAttribute
