00007ff80968a2b0 (__TEXT,__gcc_except_tab) non-external GCC_except_table0
00007ff80968a270 (__TEXT,__gcc_except_tab) non-external GCC_except_table10
00007ff80968a29c (__TEXT,__gcc_except_tab) non-external GCC_except_table20
00007ff80968a288 (__TEXT,__gcc_except_tab) non-external GCC_except_table22
00007ff80968a25c (__TEXT,__gcc_except_tab) non-external GCC_except_table26
00007ff80964f032 (__TEXT,__text) external _CVPixelBufferPoolGetPixelBufferAttributes
00007ff80964d081 (__TEXT,__text) external _CVPixelBufferPoolGetTypeID
00007ff80965620f (__TEXT,__text) external _CVPixelBufferPoolPreAllocate
00007ff80965633e (__TEXT,__text) external _CVPixelBufferPoolPrefetchPages
00007ff80964cad4 (__TEXT,__text) external _CVPixelBufferPoolRelease
00007ff80964efec (__TEXT,__text) external _CVPixelBufferPoolRetain
00007ff809656251 (__TEXT,__text) external _CVPixelBufferPoolScanIOSurfaces
00007ff809656291 (__TEXT,__text) external _CVPixelBufferPoolScanIOSurfacesWithOptions
00007ff8096561d4 (__TEXT,__text) external _CVPixelBufferPoolSetMaxBufferAge
00007ff8096563b8 (__TEXT,__text) external _CVPixelBufferPoolSetMinBufferCount
00007ff80965647e (__TEXT,__text) external _CVPixelBufferPoolTakeOwnershipOfIOSurface
00007ff809647f7a (__TEXT,__text) external _CVPixelBufferRelease
00007ff80964e210 (__TEXT,__text) external _CVPixelBufferRetain
00007ff80964521c (__TEXT,__text) external _CVPixelBufferUnlockBaseAddress
00007ff80966c8dc (__TEXT,__text) external _CVPixelBufferWasAllocatedFromPool
00007ff80966555c (__TEXT,__text) external _CVPixelFormatDescriptionArrayCreateWithAllPixelFormatTypes
00007ff809645bee (__TEXT,__text) external _CVPixelFormatDescriptionCreateWithPixelFormatType
00007ff80963d7ff (__TEXT,__text) external _CVPixelFormatDescriptionGetDescriptionWithPixelFormatType
00007ff80964bc30 (__TEXT,__text) external _CVPixelFormatDescriptionGetPixelFormatTypes
00007ff80966533e (__TEXT,__text) external _CVPixelFormatDescriptionRegisterDescriptionWithPixelFormatType
00007ff80966563e (__TEXT,__text) external _CVPixelFormatTypeIsSubsampled
00007ff8096655a7 (__TEXT,__text) external _CVSetRestrictions
00007ff809642338 (__TEXT,__text) non-external (was a private external) _CVSetValueFromDictToDict
00007ff80964641c (__TEXT,__text) external _CVTransferFunctionGetIntegerCodePointForString
00007ff8096435ee (__TEXT,__text) external _CVTransferFunctionGetStringForIntegerCodePoint
00007ff80965d348 (__TEXT,__text) non-external (was a private external) _CVWeakReferenceDestroy
00007ff80965d33e (__TEXT,__text) non-external (was a private external) _CVWeakReferenceInit
00007ff80965d352 (__TEXT,__text) non-external (was a private external) _CVWeakReferenceLoadAndRetain
00007ff8096465e5 (__TEXT,__text) external _CVYCbCrMatrixGetIntegerCodePointForString
00007ff8096433d0 (__TEXT,__text) external _CVYCbCrMatrixGetStringForIntegerCodePoint
00007ff80965c7c1 (__TEXT,__text) non-external (was a private external) _CalculateRGBToYCbCrMatrix
00007ff80965c895 (__TEXT,__text) non-external (was a private external) _CalculateYCbCrToRGBMatrix
                 (undefined) external _ColorSyncMakeProfile (from ColorSync)
                 (undefined) external _ColorSyncProfileCopyHeader (from ColorSync)
                 (undefined) external _ColorSyncProfileCreateMutableCopy (from ColorSync)
                 (undefined) external _ColorSyncProfileSetHeader (from ColorSync)
                 (undefined) external _ColorSyncProfileSetTag (from ColorSync)
00007ff80965c5f1 (__TEXT,__text) non-external (was a private external) _ConvertFromEncodingRange
                 (undefined) external _IOConnectMapMemory (from IOKit)
                 (undefined) external _IOConnectRelease (from IOKit)
00007ff809651e7d (__TEXT,__text) non-external (was a private external) _IOOrEXSurfaceCreate
00007ff809651ed1 (__TEXT,__text) non-external (was a private external) _IOOrEXSurfaceDecrementUseCount
00007ff809651f08 (__TEXT,__text) non-external (was a private external) _IOOrEXSurfaceGetAllocSize
00007ff809651f8d (__TEXT,__text) non-external (was a private external) _IOOrEXSurfaceGetBaseAddress
00007ff809651fd9 (__TEXT,__text) non-external (was a private external) _IOOrEXSurfaceGetBaseAddressOfPlane
00007ff809651f1b (__TEXT,__text) non-external (was a private external) _IOOrEXSurfaceGetBytesPerElement
00007ff809651fec (__TEXT,__text) non-external (was a private external) _IOOrEXSurfaceGetBytesPerElementOfPlane
00007ff809651f54 (__TEXT,__text) non-external (was a private external) _IOOrEXSurfaceGetBytesPerRow
00007ff809651fc6 (__TEXT,__text) non-external (was a private external) _IOOrEXSurfaceGetBytesPerRowOfPlane
00007ff809651f7a (__TEXT,__text) non-external (was a private external) _IOOrEXSurfaceGetElementHeight
00007ff809652012 (__TEXT,__text) non-external (was a private external) _IOOrEXSurfaceGetElementHeightOfPlane
00007ff809651f67 (__TEXT,__text) non-external (was a private external) _IOOrEXSurfaceGetElementWidth
00007ff809651fff (__TEXT,__text) non-external (was a private external) _IOOrEXSurfaceGetElementWidthOfPlane
00007ff809651ee2 (__TEXT,__text) non-external (was a private external) _IOOrEXSurfaceGetHeight
00007ff809651fa0 (__TEXT,__text) non-external (was a private external) _IOOrEXSurfaceGetHeightOfPlane
00007ff809651e87 (__TEXT,__text) non-external (was a private external) _IOOrEXSurfaceGetID
00007ff809651f2e (__TEXT,__text) non-external (was a private external) _IOOrEXSurfaceGetPixelFormat
00007ff809651f41 (__TEXT,__text) non-external (was a private external) _IOOrEXSurfaceGetPlaneCount
00007ff809651ead (__TEXT,__text) non-external (was a private external) _IOOrEXSurfaceGetUseCount
00007ff809651ef5 (__TEXT,__text) non-external (was a private external) _IOOrEXSurfaceGetWidth
00007ff809651fb3 (__TEXT,__text) non-external (was a private external) _IOOrEXSurfaceGetWidthOfPlane
00007ff809651ec0 (__TEXT,__text) non-external (was a private external) _IOOrEXSurfaceIncrementUseCount
00007ff809651e9a (__TEXT,__text) non-external (was a private external) _IOOrEXSurfaceIsInUse
                 (undefined) external _IOServiceOpen (from IOKit)
                 (undefined) external _IOSurfaceClearDataProperties (from IOSurface)
                 (undefined) external _IOSurfaceCopyAllValues (from IOSurface)
                 (undefined) external _IOSurfaceCopyValue (from IOSurface)
                 (undefined) external _IOSurfaceCreate (from IOSurface)
                 (undefined) external _IOSurfaceCreateChildSurface (from IOSurface)
                 (undefined) external _IOSurfaceCreateWiringAssertion (from IOSurface)
                 (undefined) external _IOSurfaceDecrementUseCount (from IOSurface)
                 (undefined) external _IOSurfaceDecrementUseCountForCategory (from IOSurface)
                 (undefined) external _IOSurfaceGetAddressFormatOfPlane (from IOSurface)
                 (undefined) external _IOSurfaceGetAllocSize (from IOSurface)
                 (undefined) external _IOSurfaceGetBaseAddress (from IOSurface)
                 (undefined) external _IOSurfaceGetBaseAddressOfCompressedTileDataRegionOfSliceAndPlane (from IOSurface)
                 (undefined) external _IOSurfaceGetBaseAddressOfCompressedTileHeaderRegionOfPlane (from IOSurface)
                 (undefined) external _IOSurfaceGetBaseAddressOfCompressedTileHeaderRegionOfSliceAndPlane (from IOSurface)
                 (undefined) external _IOSurfaceGetBaseAddressOfPlane (from IOSurface)
                 (undefined) external _IOSurfaceGetBulkAttachments (from IOSurface)
                 (undefined) external _IOSurfaceGetBytesPerCompressedTileHeaderOfPlane (from IOSurface)
                 (undefined) external _IOSurfaceGetBytesPerElement (from IOSurface)
                 (undefined) external _IOSurfaceGetBytesPerElementOfPlane (from IOSurface)
                 (undefined) external _IOSurfaceGetBytesPerRow (from IOSurface)
                 (undefined) external _IOSurfaceGetBytesPerRowOfPlane (from IOSurface)
                 (undefined) external _IOSurfaceGetCacheMode (from IOSurface)
                 (undefined) external _IOSurfaceGetCompressedTileHeightOfPlane (from IOSurface)
                 (undefined) external _IOSurfaceGetCompressedTileWidthOfPlane (from IOSurface)
                 (undefined) external _IOSurfaceGetCompressionTypeOfPlane (from IOSurface)
                 (undefined) external _IOSurfaceGetElementHeight (from IOSurface)
                 (undefined) external _IOSurfaceGetElementHeightOfPlane (from IOSurface)
                 (undefined) external _IOSurfaceGetElementWidth (from IOSurface)
                 (undefined) external _IOSurfaceGetElementWidthOfPlane (from IOSurface)
                 (undefined) external _IOSurfaceGetHeight (from IOSurface)
                 (undefined) external _IOSurfaceGetHeightInCompressedTilesOfPlane (from IOSurface)
                 (undefined) external _IOSurfaceGetHeightOfPlane (from IOSurface)
                 (undefined) external _IOSurfaceGetID (from IOSurface)
                 (undefined) external _IOSurfaceGetOffsetOfPlane (from IOSurface)
                 (undefined) external _IOSurfaceGetParentID (from IOSurface)
                 (undefined) external _IOSurfaceGetPixelFormat (from IOSurface)
                 (undefined) external _IOSurfaceGetPlaneCount (from IOSurface)
                 (undefined) external _IOSurfaceGetProtectionOptions (from IOSurface)
                 (undefined) external _IOSurfaceGetSliceCount (from IOSurface)
                 (undefined) external _IOSurfaceGetUseCount (from IOSurface)
                 (undefined) external _IOSurfaceGetWidth (from IOSurface)
                 (undefined) external _IOSurfaceGetWidthInCompressedTilesOfPlane (from IOSurface)
                 (undefined) external _IOSurfaceGetWidthOfPlane (from IOSurface)
                 (undefined) external _IOSurfaceGetYCbCrMatrix (from IOSurface)
                 (undefined) external _IOSurfaceIncrementUseCount (from IOSurface)
                 (undefined) external _IOSurfaceIncrementUseCountForCategory (from IOSurface)
                 (undefined) external _IOSurfaceIsInUse (from IOSurface)
                 (undefined) external _IOSurfaceLock (from IOSurface)
                 (undefined) external _IOSurfaceNotifierCreate (from IOSurface)
                 (undefined) external _IOSurfaceNotifierSetDispatchQueue (from IOSurface)
                 (undefined) external _IOSurfaceRemoveValue (from IOSurface)
                 (undefined) external _IOSurfaceSetBulkAttachments2 (from IOSurface)
                 (undefined) external _IOSurfaceSetValue (from IOSurface)
                 (undefined) external _IOSurfaceSetValues (from IOSurface)
                 (undefined) external _IOSurfaceUnlock (from IOSurface)
00007ff80965c73c (__TEXT,__text) non-external (was a private external) _LookupYCbCrMatrixType
                 (undefined) external _MGCopyAnswer (from libMobileGestalt)
                 (undefined) external _MTLCopyAllDevices (from Metal)
                 (undefined) external _MTLPixelFormatGetInfoForDevice (from Metal)
                 (undefined) external _OBJC_CLASS_$_MTLTextureDescriptor (from Metal)
                 (undefined) external _OBJC_CLASS_$_NSConstantArray (from CoreFoundation)
                 (undefined) external _OBJC_CLASS_$_NSConstantData (from CoreFoundation)
                 (undefined) external _OBJC_CLASS_$_NSConstantDictionary (from CoreFoundation)
                 (undefined) external _OBJC_CLASS_$_NSConstantIntegerNumber (from Foundation)
                 (undefined) external _OBJC_CLASS_$_NSString (from Foundation)
                 (undefined) external _OSAtomicDequeue (from libSystem)
                 (undefined) external _OSAtomicEnqueue (from libSystem)
                 (undefined) external __Block_copy (from libSystem)
                 (undefined) external __Block_release (from libSystem)
                 (undefined) external __CFRuntimeCreateInstance (from CoreFoundation)
                 (undefined) external __CFRuntimeRegisterClass (from CoreFoundation)
00007ff80965713c (__TEXT,__text) non-external (was a private external) __CVXFillExtended128
00007ff809657eec (__TEXT,__text) non-external (was a private external) __CVXFillExtended16
00007ff809657d11 (__TEXT,__text) non-external (was a private external) __CVXFillExtended24
00007ff80965865c (__TEXT,__text) non-external (was a private external) __CVXFillExtended2vuy
00007ff80965780e (__TEXT,__text) non-external (was a private external) __CVXFillExtended32
00007ff809658efc (__TEXT,__text) non-external (was a private external) __CVXFillExtended420A_8
00007ff809659a2e (__TEXT,__text) non-external (was a private external) __CVXFillExtended420_10packed
00007ff809659a40 (__TEXT,__text) non-external (was a private external) __CVXFillExtended420_10packed_Alpha16
00007ff80965a070 (__TEXT,__text) non-external (was a private external) __CVXFillExtended420_12packed
00007ff80965a082 (__TEXT,__text) non-external (was a private external) __CVXFillExtended420_12packed_Alpha16
00007ff80965940a (__TEXT,__text) non-external (was a private external) __CVXFillExtended420_16
00007ff80965941c (__TEXT,__text) non-external (was a private external) __CVXFillExtended420_16_Alpha16
00007ff809658d5c (__TEXT,__text) non-external (was a private external) __CVXFillExtended420_8
00007ff809658d47 (__TEXT,__text) non-external (was a private external) __CVXFillExtended422A_8
00007ff809659820 (__TEXT,__text) non-external (was a private external) __CVXFillExtended422_10packed
00007ff809659832 (__TEXT,__text) non-external (was a private external) __CVXFillExtended422_10packed_Alpha16
00007ff809659e5a (__TEXT,__text) non-external (was a private external) __CVXFillExtended422_12packed
00007ff809659e6c (__TEXT,__text) non-external (was a private external) __CVXFillExtended422_12packed_Alpha16
00007ff8096592a9 (__TEXT,__text) non-external (was a private external) __CVXFillExtended422_16
00007ff8096592bb (__TEXT,__text) non-external (was a private external) __CVXFillExtended422_16_Alpha16
00007ff809658bb3 (__TEXT,__text) non-external (was a private external) __CVXFillExtended422_8
00007ff809658b9e (__TEXT,__text) non-external (was a private external) __CVXFillExtended444A_8
00007ff809659614 (__TEXT,__text) non-external (was a private external) __CVXFillExtended444_10packed
00007ff809659626 (__TEXT,__text) non-external (was a private external) __CVXFillExtended444_10packed_Alpha16
00007ff809659c44 (__TEXT,__text) non-external (was a private external) __CVXFillExtended444_12packed
00007ff809659c56 (__TEXT,__text) non-external (was a private external) __CVXFillExtended444_12packed_Alpha16
00007ff809659154 (__TEXT,__text) non-external (was a private external) __CVXFillExtended444_16
00007ff809659166 (__TEXT,__text) non-external (was a private external) __CVXFillExtended444_16_Alpha16
00007ff809658a0e (__TEXT,__text) non-external (was a private external) __CVXFillExtended444_8
00007ff809657638 (__TEXT,__text) non-external (was a private external) __CVXFillExtended48
00007ff809657327 (__TEXT,__text) non-external (was a private external) __CVXFillExtended64
00007ff80965849e (__TEXT,__text) non-external (was a private external) __CVXFillExtended8
00007ff80965ae94 (__TEXT,__text) non-external (was a private external) __CVXFillExtendedSpecial1
00007ff80965b073 (__TEXT,__text) non-external (was a private external) __CVXFillExtendedSpecial3
00007ff809657c09 (__TEXT,__text) non-external (was a private external) __CVXFillExtended_10packed
00007ff80965a097 (__TEXT,__text) non-external (was a private external) __CVXFillExtendedb3a8
00007ff80965a545 (__TEXT,__text) non-external (was a private external) __CVXFillExtendedv210
00007ff80965a376 (__TEXT,__text) non-external (was a private external) __CVXFillExtendedv216
00007ff80965a1b1 (__TEXT,__text) non-external (was a private external) __CVXFillExtendedx22p
00007ff809658835 (__TEXT,__text) non-external (was a private external) __CVXFillExtendedyuvs
                 (undefined) external __NSConcreteGlobalBlock (from libSystem)
                 (undefined) external __Unwind_Resume (from libSystem)
