00007ff800444910 (__TEXT,__text) external _NSAddImage
00007ff800448564 (__TEXT,__text) non-external (was a private external) __ZN5dyld45Atlas11SharedCache3pinEv
00007ff800448576 (__TEXT,__text) non-external (was a private external) __ZN5dyld45Atlas11SharedCache5unpinEv
00007ff800447558 (__TEXT,__text) non-external (was a private external) __ZN5dyld45Atlas11SharedCacheC2ERN3lsl9AllocatorEONS_10FileRecordERNS2_9SharedPtrINS0_6MapperEEEyb
00007ff800462134 (__TEXT,__text) non-external __ZN5dyld45Atlas11SharedCacheC2ERN3lsl9AllocatorEONS_10FileRecordERNS2_9SharedPtrINS0_6MapperEEEyb.cold.1
00007ff80044ae74 (__TEXT,__text) non-external (was a private external) __ZN5dyld45Atlas15ProcessSnapshot10Serializer11deserializeENSt3__14spanISt4byteLm18446744073709551615EEE
00007ff80044bcac (__TEXT,__text) non-external (was a private external) __ZN5dyld45Atlas15ProcessSnapshot10Serializer18readMappedFileInfoERNSt3__14spanISt4byteLm18446744073709551615EEERyRN3lsl4UUIDERNS_10FileRecordE
00007ff80044ba92 (__TEXT,__text) non-external (was a private external) __ZN5dyld45Atlas15ProcessSnapshot11sharedCacheEv
00007ff800449f7c (__TEXT,__text) non-external (was a private external) __ZN5dyld45Atlas15ProcessSnapshot12forEachImageEU13block_pointerFvPNS0_5ImageEE
00007ff80044b512 (__TEXT,__text) non-external (was a private external) __ZN5dyld45Atlas15ProcessSnapshot17forEachImageNotInERKS1_U13block_pointerFvPNS0_5ImageEE
00007ff80044ba9c (__TEXT,__text) non-external (was a private external) __ZN5dyld45Atlas15ProcessSnapshot8addImageEONS0_5ImageE
00007ff80044b4fe (__TEXT,__text) non-external (was a private external) __ZN5dyld45Atlas15ProcessSnapshotC1ERN3lsl9AllocatorERNS_11FileManagerEbNSt3__14spanISt4byteLm18446744073709551615EEE
00007ff80044ab54 (__TEXT,__text) non-external (was a private external) __ZN5dyld45Atlas15ProcessSnapshotC2ERN3lsl9AllocatorERNS_11FileManagerEb
00007ff80044ac04 (__TEXT,__text) non-external (was a private external) __ZN5dyld45Atlas15ProcessSnapshotC2ERN3lsl9AllocatorERNS_11FileManagerEbNSt3__14spanISt4byteLm18446744073709551615EEE
00007ff800447432 (__TEXT,__text) non-external (was a private external) __ZN5dyld45Atlas17SharedCacheLocalsC2ERN3lsl9SharedPtrINS0_6MapperEEEb
00007ff800446d12 (__TEXT,__text) non-external (was a private external) __ZN5dyld45Atlas5Image11pointerSizeEv
00007ff800446ef8 (__TEXT,__text) non-external (was a private external) __ZN5dyld45Atlas5Image14forEachSectionEU13block_pointerFvPKcS3_yyE
00007ff800446d44 (__TEXT,__text) non-external (was a private external) __ZN5dyld45Atlas5Image14forEachSegmentEU13block_pointerFvPKcyyiE
00007ff800447262 (__TEXT,__text) non-external (was a private external) __ZN5dyld45Atlas5Image17contentForSectionEPKcS3_U13block_pointerFvPKvyyE
00007ff800447010 (__TEXT,__text) non-external (was a private external) __ZN5dyld45Atlas5Image17contentForSegmentEPKcU13block_pointerFvPKvyyE
00007ff800446898 (__TEXT,__text) non-external (was a private external) __ZN5dyld45Atlas5Image4swapERS1_
00007ff800444eb8 (__TEXT,__text) non-external (was a private external) __ZN5dyld45Atlas6BitmapC2ERN3lsl9AllocatorERNSt3__14spanISt4byteLm18446744073709551615EEE
00007ff800445f72 (__TEXT,__text) non-external (was a private external) __ZN5dyld45Atlas6Mapper14mapperForMachOERN3lsl9AllocatorERNS_10FileRecordERKNS2_4UUIDEPKv
00007ff800444f74 (__TEXT,__text) non-external (was a private external) __ZN5dyld45Atlas6Mapper20mapperForSharedCacheERN3lsl9AllocatorERNS_10FileRecordEPKv
00007ff800445da6 (__TEXT,__text) non-external (was a private external) __ZN5dyld45Atlas6Mapper26mapperForSharedCacheLocalsERN3lsl9AllocatorERNS_10FileRecordE
00007ff800446742 (__TEXT,__text) non-external (was a private external) __ZN5dyld45Atlas6Mapper3pinEv
00007ff8004620ee (__TEXT,__text) non-external __ZN5dyld45Atlas6Mapper3pinEv.cold.1
00007ff80044683e (__TEXT,__text) non-external (was a private external) __ZN5dyld45Atlas6Mapper5unpinEv
00007ff800462111 (__TEXT,__text) non-external __ZN5dyld45Atlas6Mapper5unpinEv.cold.1
00007ff80044e958 (__TEXT,__text) non-external (was a private external) __ZN5dyld45Atlas6Mapper7PointerI17dyld_cache_headerEC2EON3lsl9SharedPtrIS1_EEPKvy
00007ff80044e9aa (__TEXT,__text) non-external (was a private external) __ZN5dyld45Atlas6Mapper7PointerI17dyld_cache_headerED2Ev
00007ff80044e82e (__TEXT,__text) non-external (was a private external) __ZN5dyld45Atlas6Mapper7PointerIN5dyld311MachOLoadedEE4swapERS5_
00007ff80044e872 (__TEXT,__text) non-external (was a private external) __ZN5dyld45Atlas6Mapper7PointerIN5dyld311MachOLoadedEEC2EON3lsl9SharedPtrIS1_EEPKvy
00007ff80044e7ec (__TEXT,__text) non-external (was a private external) __ZN5dyld45Atlas6Mapper7PointerIN5dyld311MachOLoadedEED2Ev
00007ff80044e8c4 (__TEXT,__text) non-external (was a private external) __ZN5dyld45Atlas6Mapper7PointerIhEC2EON3lsl9SharedPtrIS1_EEPKvy
00007ff80044e916 (__TEXT,__text) non-external (was a private external) __ZN5dyld45Atlas6Mapper7PointerIhED2Ev
00007ff800446522 (__TEXT,__text) non-external (was a private external) __ZN5dyld45Atlas6MapperD2Ev
00007ff8004620a8 (__TEXT,__text) non-external __ZN5dyld45Atlas6MapperD2Ev.cold.1
00007ff800448934 (__TEXT,__text) non-external (was a private external) __ZN5dyld45Atlas7Process11getSnapshotEPi
00007ff800449716 (__TEXT,__text) non-external (was a private external) __ZN5dyld45Atlas7Process18setupNotificationsEPi
00007ff800462206 (__TEXT,__text) non-external __ZN5dyld45Atlas7Process18setupNotificationsEPi.cold.1
00007ff800462229 (__TEXT,__text) non-external __ZN5dyld45Atlas7Process18setupNotificationsEPi.cold.2
00007ff80046224c (__TEXT,__text) non-external __ZN5dyld45Atlas7Process18setupNotificationsEPi.cold.3
00007ff800449088 (__TEXT,__text) non-external (was a private external) __ZN5dyld45Atlas7Process18synthesizeSnapshotEPi
00007ff8004498cc (__TEXT,__text) non-external (was a private external) __ZN5dyld45Atlas7Process19handleNotificationsEv
00007ff80044a3c6 (__TEXT,__text) non-external (was a private external) __ZN5dyld45Atlas7Process20registerEventHandlerEPijP16dispatch_queue_sU13block_pointerFvvE
00007ff800448c60 (__TEXT,__text) non-external (was a private external) __ZN5dyld45Atlas7Process21teardownNotificationsEv
00007ff80046217a (__TEXT,__text) non-external __ZN5dyld45Atlas7Process21teardownNotificationsEv.cold.1
00007ff80046219d (__TEXT,__text) non-external __ZN5dyld45Atlas7Process21teardownNotificationsEv.cold.2
00007ff8004621c0 (__TEXT,__text) non-external __ZN5dyld45Atlas7Process21teardownNotificationsEv.cold.3
00007ff8004621e3 (__TEXT,__text) non-external __ZN5dyld45Atlas7Process21teardownNotificationsEv.cold.4
00007ff80044a666 (__TEXT,__text) non-external (was a private external) __ZN5dyld45Atlas7Process22unregisterEventHandlerEj
00007ff800449d98 (__TEXT,__text) non-external (was a private external) __ZN5dyld45Atlas7Process32registerAtlasChangedEventHandlerEPiP16dispatch_queue_sU13block_pointerFvPNS0_5ImageEbE
00007ff800448b92 (__TEXT,__text) non-external (was a private external) __ZN5dyld45Atlas7ProcessC1ERN3lsl9AllocatorERNS_11FileManagerEjPi
00007ff800448874 (__TEXT,__text) non-external (was a private external) __ZN5dyld45Atlas7ProcessC2ERN3lsl9AllocatorERNS_11FileManagerEjPi
00007ff800449072 (__TEXT,__text) non-external (was a private external) __ZN5dyld45Atlas7ProcessD1Ev
00007ff800448b9c (__TEXT,__text) non-external (was a private external) __ZN5dyld45Atlas7ProcessD2Ev
00007ff800453bb9 (__TEXT,__text) non-external (was a private external) __ZN5dyld45Utils16concatenatePathsEPcPKcm
00007ff800453b5a (__TEXT,__text) non-external (was a private external) __ZN5dyld45Utils7strrstrEPKcS2_
00007ff841aedf30 (__DATA,__dyld4) non-external (was a private external) __ZN5dyld45gDyldE
00007ff800453cbe (__TEXT,__text) non-external __ZN5dyld4L21finalizeListTLV_thunkEPv
00007ff800443e36 (__TEXT,__text) non-external (was a private external) __ZNK11Diagnostics12errorMessageEv
00007ff80044307a (__TEXT,__text) non-external (was a private external) __ZNK11Diagnostics13assertNoErrorEv
00007ff80046208b (__TEXT,__text) non-external __ZNK11Diagnostics13assertNoErrorEv.cold.1
00007ff8004445ac (__TEXT,__text) non-external (was a private external) __ZNK11Diagnostics16errorMessageCStrEv
00007ff8004435a6 (__TEXT,__text) non-external (was a private external) __ZNK11Diagnostics7noErrorEv
00007ff80044357a (__TEXT,__text) non-external (was a private external) __ZNK11Diagnostics8hasErrorEv
00007ff800454052 (__TEXT,__text) non-external (was a private external) __ZNK15DyldSharedCache12forEachCacheEU13block_pointerFvPKS_RbE
00007ff800453fd0 (__TEXT,__text) non-external (was a private external) __ZNK15DyldSharedCache12forEachRangeEU13block_pointerFvPKcyyjyjjRbEU13block_pointerFvPKS_jE
00007ff800453e32 (__TEXT,__text) non-external (was a private external) __ZNK15DyldSharedCache13forEachRegionEU13block_pointerFvPKvyyjjyRbE
00007ff8004433aa (__TEXT,__text) non-external (was a private external) __ZNK15DyldSharedCache7inCacheEPKvmRb
00007ff800455bb6 (__TEXT,__text) non-external (was a private external) __ZNK22dyld_process_info_base14forEachSegmentEyU13block_pointerFvyyPKcE
00007ff800455b64 (__TEXT,__text) non-external (was a private external) __ZNK22dyld_process_info_base15forEachAotImageEU13block_pointerFbyyyPhmE
00007ff8004619b6 (__TEXT,__text) non-external (was a private external) __ZNK29dyld_process_info_notify_base13setNotifyMainEU13block_pointerFvvE
00007ff80045b578 (__TEXT,__text) non-external (was a private external) __ZNK3lsl18AllocationMetadata4typeEv
00007ff80045b494 (__TEXT,__text) non-external (was a private external) __ZNK3lsl18EphemeralAllocator15allocated_bytesEv
00007ff80045b49e (__TEXT,__text) non-external (was a private external) __ZNK3lsl18EphemeralAllocator18vm_allocated_bytesEv
00007ff80045b4ba (__TEXT,__text) non-external (was a private external) __ZNK3lsl18EphemeralAllocator5ownedEPKvy
00007ff80045b8b8 (__TEXT,__text) non-external (was a private external) __ZNK3lsl19PersistentAllocator15allocated_bytesEv
00007ff80045e4a8 (__TEXT,__text) non-external (was a private external) __ZNK3lsl19PersistentAllocator17MagazineAllocatorILj256ELj256EE15allocated_bytesEv
00007ff80045e4b0 (__TEXT,__text) non-external (was a private external) __ZNK3lsl19PersistentAllocator17MagazineAllocatorILj256ELj256EE18vm_allocated_bytesEv
00007ff80045e49a (__TEXT,__text) non-external (was a private external) __ZNK3lsl19PersistentAllocator17MagazineAllocatorILj256ELj256EE5ownedEPKvy
00007ff80045b8c6 (__TEXT,__text) non-external (was a private external) __ZNK3lsl19PersistentAllocator18vm_allocated_bytesEv
00007ff80045de28 (__TEXT,__text) non-external (was a private external) __ZNK3lsl19PersistentAllocator5ownedEPKvy
00007ff80045c2c2 (__TEXT,__text) non-external (was a private external) __ZNK3lsl19PersistentAllocator8validateEv
00007ff80045bdbc (__TEXT,__text) non-external (was a private external) __ZNK3lsl19PersistentAllocator9debugDumpEv
00007ff80045f808 (__TEXT,__text) non-external (was a private external) __ZNK3lsl5BTreeINS_13MemoryManager6BufferENS_19PersistentAllocator17RegionSizeCompareELb0EE14const_iteratorssERKS6_
00007ff800461190 (__TEXT,__text) non-external (was a private external) __ZNK3lsl5BTreeINS_13MemoryManager6BufferENS_19PersistentAllocator17RegionSizeCompareELb0EE4findERKS2_
00007ff80045e538 (__TEXT,__text) non-external (was a private external) __ZNK3lsl5BTreeINS_13MemoryManager6BufferENS_19PersistentAllocator20RegionAddressCompareELb0EE14const_iteratorssERKS6_
00007ff80045f868 (__TEXT,__text) non-external (was a private external) __ZNK3lsl5BTreeINS_13MemoryManager6BufferENS_19PersistentAllocator20RegionAddressCompareELb0EE4findERKS2_
00007ff80044cbea (__TEXT,__text) non-external (was a private external) __ZNK3lsl5BTreeINS_9UniquePtrIN5dyld45Atlas5ImageEEENSt3__14lessIS5_EELb0EE14const_iteratorssERKSA_
00007ff8004539f8 (__TEXT,__text) non-external (was a private external) __ZNK3lsl5BTreeINS_9UniquePtrIN5dyld45Atlas5ImageEEENSt3__14lessIS5_EELb0EE8NodeCoreILj31ELj15EE17lower_bound_indexERKS5_S8_
00007ff80044c1e4 (__TEXT,__text) non-external (was a private external) __ZNK3lsl5BTreeINSt3__14pairIjN5dyld45Atlas7Process19ProcessUpdateRecordEEENS_10OrderedMapIjS6_NS1_4lessIjEEE13value_compareELb0EE14const_iteratorssERKSE_
00007ff800451332 (__TEXT,__text) non-external (was a private external) __ZNK3lsl5BTreeINSt3__14pairIjN5dyld45Atlas7Process19ProcessUpdateRecordEEENS_10OrderedMapIjS6_NS1_4lessIjEEE13value_compareELb0EE4findERKS7_
00007ff8004506c2 (__TEXT,__text) non-external (was a private external) __ZNK3lsl5BTreeINSt3__14pairIjN5dyld45Atlas7Process19ProcessUpdateRecordEEENS_10OrderedMapIjS6_NS1_4lessIjEEE13value_compareELb0EE8NodeCoreILj10ELj7EE17lower_bound_indexERKS7_SC_
00007ff80044c24a (__TEXT,__text) non-external (was a private external) __ZNK3lsl5BTreeINSt3__14pairIjN5dyld45Atlas7Process21ProcessNotifierRecordEEENS_10OrderedMapIjS6_NS1_4lessIjEEE13value_compareELb0EE14const_iteratorssERKSE_
00007ff800451f10 (__TEXT,__text) non-external (was a private external) __ZNK3lsl5BTreeINSt3__14pairIjN5dyld45Atlas7Process21ProcessNotifierRecordEEENS_10OrderedMapIjS6_NS1_4lessIjEEE13value_compareELb0EE4findERKS7_
00007ff8004512de (__TEXT,__text) non-external (was a private external) __ZNK3lsl5BTreeINSt3__14pairIjN5dyld45Atlas7Process21ProcessNotifierRecordEEENS_10OrderedMapIjS6_NS1_4lessIjEEE13value_compareELb0EE8NodeCoreILj7ELj6EE17lower_bound_indexERKS7_SC_
00007ff800459c74 (__TEXT,__text) non-external (was a private external) __ZNK3lsl5BTreeINSt3__14pairIyNS_4UUIDEEENS_10OrderedMapIyS3_NS1_4lessIyEEE13value_compareELb0EE14const_iteratorssERKSB_
00007ff800459f3a (__TEXT,__text) non-external (was a private external) __ZNK3lsl5BTreeINSt3__14pairIyNS_4UUIDEEENS_10OrderedMapIyS3_NS1_4lessIyEEE13value_compareELb0EE4findERKS4_
00007ff80045a1a4 (__TEXT,__text) non-external (was a private external) __ZNK3lsl5BTreeINSt3__14pairIyNS_4UUIDEEENS_10OrderedMapIyS3_NS1_4lessIyEEE13value_compareELb0EE8NodeCoreILj10ELj7EE17lower_bound_indexERKS4_S9_
00007ff80044c074 (__TEXT,__text) non-external (was a private external) __ZNK3lsl5BTreeIPKcNS_20ConstCharStarCompareELb0EE14const_iteratorssERKS5_
00007ff80044bf68 (__TEXT,__text) non-external (was a private external) __ZNK3lsl5BTreeIiNSt3__14lessIiEELb0EE14const_iteratorssERKS5_
00007ff80044dc78 (__TEXT,__text) non-external (was a private external) __ZNK3lsl5BTreeIiNSt3__14lessIiEELb0EE4findERKi
00007ff80045dfa0 (__TEXT,__text) non-external (was a private external) __ZNK3lsl9Allocator8validateEv
00007ff80045dfa6 (__TEXT,__text) non-external (was a private external) __ZNK3lsl9Allocator9debugDumpEv
00007ff800458078 (__TEXT,__text) non-external (was a private external) __ZNK5dyld311GradedArchs5gradeEjjb
00007ff800443bac (__TEXT,__text) non-external (was a private external) __ZNK5dyld37FatFile12forEachSliceER11DiagnosticsyU13block_pointerFvjjPKvyRbE
00007ff800457cf6 (__TEXT,__text) non-external (was a private external) __ZNK5dyld37FatFile12forEachSliceER11DiagnosticsybU13block_pointerFvjjPKvyRbE
00007ff800443bc2 (__TEXT,__text) non-external (was a private external) __ZNK5dyld37FatFile12isValidSliceER11Diagnosticsyjjjyy
00007ff80045853a (__TEXT,__text) non-external (was a private external) __ZNK5dyld39MachOFile11installNameEv
00007ff800443d84 (__TEXT,__text) non-external (was a private external) __ZNK5dyld39MachOFile11pointerSizeEv
00007ff800443a8c (__TEXT,__text) non-external (was a private external) __ZNK5dyld39MachOFile13hasMachOMagicEv
00007ff80044368c (__TEXT,__text) non-external (was a private external) __ZNK5dyld39MachOFile14forEachSectionEU13block_pointerFvRKNS0_11SectionInfoEbRbE
00007ff8004435c2 (__TEXT,__text) non-external (was a private external) __ZNK5dyld39MachOFile14forEachSegmentEU13block_pointerFvRKNS0_11SegmentInfoERbE
00007ff8004581be (__TEXT,__text) non-external (was a private external) __ZNK5dyld39MachOFile16builtForPlatformENS_8PlatformEb
00007ff800443506 (__TEXT,__text) non-external (was a private external) __ZNK5dyld39MachOFile16isMainExecutableEv
00007ff800442f16 (__TEXT,__text) non-external (was a private external) __ZNK5dyld39MachOFile18forEachLoadCommandER11DiagnosticsU13block_pointerFvPK12load_commandRbE
00007ff800443796 (__TEXT,__text) non-external (was a private external) __ZNK5dyld39MachOFile19getDylibInstallNameEPPKcPjS4_
00007ff800458334 (__TEXT,__text) non-external (was a private external) __ZNK5dyld39MachOFile19loadableIntoProcessENS_8PlatformEPKcb
00007ff8004585f2 (__TEXT,__text) non-external (was a private external) __ZNK5dyld39MachOFile20preferredLoadAddressEv
00007ff80044314e (__TEXT,__text) non-external (was a private external) __ZNK5dyld39MachOFile24forEachSupportedPlatformEU13block_pointerFvNS_8PlatformEjjE
00007ff800443ac2 (__TEXT,__text) non-external (was a private external) __ZNK5dyld39MachOFile7getUuidEPh
00007ff800443ce6 (__TEXT,__text) non-external (was a private external) __ZNK5dyld39MachOFile7isMachOER11Diagnosticsy
00007ff800459c6a (__TEXT,__text) non-external (was a private external) __ZNK5dyld410FileRecord11fileManagerEv
00007ff800459c48 (__TEXT,__text) non-external (was a private external) __ZNK5dyld410FileRecord4sizeEv
00007ff800459b90 (__TEXT,__text) non-external (was a private external) __ZNK5dyld410FileRecord4statEv
00007ff800459b06 (__TEXT,__text) non-external (was a private external) __ZNK5dyld410FileRecord7getPathEv
00007ff800459386 (__TEXT,__text) non-external (was a private external) __ZNK5dyld411FileManager11fsidForUUIDERKN3lsl4UUIDE
00007ff800458a3a (__TEXT,__text) non-external (was a private external) __ZNK5dyld411FileManager13reloadFSInfosEv
00007ff800458ed8 (__TEXT,__text) non-external (was a private external) __ZNK5dyld411FileManager17uuidForFileSystemEy
00007ff800463bc4 (__TEXT,__text) non-external __ZNK5dyld411FileManager17uuidForFileSystemEy.cold.1
00007ff800453c22 (__TEXT,__text) non-external (was a private external) __ZNK5dyld416LibSystemHelpers11malloc_sizeEPKv
00007ff800453c30 (__TEXT,__text) non-external (was a private external) __ZNK5dyld416LibSystemHelpers11vm_allocateEjPmmi
00007ff800453cf6 (__TEXT,__text) non-external (was a private external) __ZNK5dyld416LibSystemHelpers12__cxa_atexitEPFvPvES1_S1_
00007ff800453c46 (__TEXT,__text) non-external (was a private external) __ZNK5dyld416LibSystemHelpers13vm_deallocateEjmm
00007ff800453d1a (__TEXT,__text) non-external (was a private external) __ZNK5dyld416LibSystemHelpers14isLaunchdOwnedEv
00007ff800453d90 (__TEXT,__text) non-external (was a private external) __ZNK5dyld416LibSystemHelpers17getTLVGetAddrFuncEv
00007ff800453cd8 (__TEXT,__text) non-external (was a private external) __ZNK5dyld416LibSystemHelpers19pthread_getspecificEm
00007ff800453ce6 (__TEXT,__text) non-external (was a private external) __ZNK5dyld416LibSystemHelpers19pthread_setspecificEmPKv
00007ff800453d0a (__TEXT,__text) non-external (was a private external) __ZNK5dyld416LibSystemHelpers21__cxa_finalize_rangesEPK13__cxa_range_tj
00007ff800453dca (__TEXT,__text) non-external (was a private external) __ZNK5dyld416LibSystemHelpers21os_unfair_lock_unlockEP16os_unfair_lock_s
00007ff800453c6c (__TEXT,__text) non-external (was a private external) __ZNK5dyld416LibSystemHelpers21pthread_key_init_freeEi
00007ff800453c58 (__TEXT,__text) non-external (was a private external) __ZNK5dyld416LibSystemHelpers23pthread_key_create_freeEPm
00007ff800453dac (__TEXT,__text) non-external (was a private external) __ZNK5dyld416LibSystemHelpers25setDyldPatchedObjCClassesEv
00007ff800453caa (__TEXT,__text) non-external (was a private external) __ZNK5dyld416LibSystemHelpers30pthread_key_create_thread_exitEPm
00007ff800453d5a (__TEXT,__text) non-external (was a private external) __ZNK5dyld416LibSystemHelpers31os_unfair_recursive_lock_unlockEP26os_unfair_recursive_lock_s
00007ff800453dba (__TEXT,__text) non-external (was a private external) __ZNK5dyld416LibSystemHelpers32os_unfair_lock_lock_with_optionsEP16os_unfair_lock_s24os_unfair_lock_options_t
00007ff800453d4a (__TEXT,__text) non-external (was a private external) __ZNK5dyld416LibSystemHelpers42os_unfair_recursive_lock_lock_with_optionsEP26os_unfair_recursive_lock_s24os_unfair_lock_options_t
00007ff800453d9e (__TEXT,__text) non-external (was a private external) __ZNK5dyld416LibSystemHelpers44os_unfair_recursive_lock_unlock_forked_childEP26os_unfair_recursive_lock_s
00007ff800453d68 (__TEXT,__text) non-external (was a private external) __ZNK5dyld416LibSystemHelpers4exitEi
00007ff800453c14 (__TEXT,__text) non-external (was a private external) __ZNK5dyld416LibSystemHelpers4freeEPv
00007ff800453d74 (__TEXT,__text) non-external (was a private external) __ZNK5dyld416LibSystemHelpers6getenvEPKc
00007ff800453c06 (__TEXT,__text) non-external (was a private external) __ZNK5dyld416LibSystemHelpers6mallocEm
00007ff800453d82 (__TEXT,__text) non-external (was a private external) __ZNK5dyld416LibSystemHelpers7mkstempEPc
00007ff800453bfa (__TEXT,__text) non-external (was a private external) __ZNK5dyld416LibSystemHelpers7versionEv
00007ff800453c80 (__TEXT,__text) non-external (was a private external) __ZNK5dyld416LibSystemHelpers9run_asyncEPFPvS1_ES1_
00007ff8004483a4 (__TEXT,__text) non-external (was a private external) __ZNK5dyld45Atlas11SharedCache12localSymbolsEv
00007ff800446d04 (__TEXT,__text) non-external (was a private external) __ZNK5dyld45Atlas11SharedCache14rebasedAddressEv
00007ff800447efc (__TEXT,__text) non-external (was a private external) __ZNK5dyld45Atlas11SharedCache15forEachFilePathEU13block_pointerFvPKcE
00007ff8004480ce (__TEXT,__text) non-external (was a private external) __ZNK5dyld45Atlas11SharedCache15isPrivateMappedEv
00007ff800447ee8 (__TEXT,__text) non-external (was a private external) __ZNK5dyld45Atlas11SharedCache4sizeEv
00007ff800447ede (__TEXT,__text) non-external (was a private external) __ZNK5dyld45Atlas11SharedCache4uuidEv
00007ff80044970c (__TEXT,__text) non-external (was a private external) __ZNK5dyld45Atlas15ProcessSnapshot5validEv
00007ff80044754e (__TEXT,__text) non-external (was a private external) __ZNK5dyld45Atlas17SharedCacheLocals20use64BitDylibOffsetsEv
00007ff800447544 (__TEXT,__text) non-external (was a private external) __ZNK5dyld45Atlas17SharedCacheLocals9localInfoEv
00007ff800446c68 (__TEXT,__text) non-external (was a private external) __ZNK5dyld45Atlas5Image11installnameEv
00007ff800446cda (__TEXT,__text) non-external (was a private external) __ZNK5dyld45Atlas5Image11sharedCacheEv
00007ff800446ce8 (__TEXT,__text) non-external (was a private external) __ZNK5dyld45Atlas5Image19sharedCacheVMOffsetEv
00007ff8004469e2 (__TEXT,__text) non-external (was a private external) __ZNK5dyld45Atlas5Image2mlEv
00007ff800446be2 (__TEXT,__text) non-external (was a private external) __ZNK5dyld45Atlas5Image4uuidEv
00007ff800446cb4 (__TEXT,__text) non-external (was a private external) __ZNK5dyld45Atlas5Image8filenameEv
00007ff800446654 (__TEXT,__text) non-external (was a private external) __ZNK5dyld45Atlas6Mapper3mapEPKvy
00007ff8004620cb (__TEXT,__text) non-external __ZNK5dyld45Atlas6Mapper3mapEPKvy.cold.1
00007ff8004474ec (__TEXT,__text) non-external (was a private external) __ZNK5dyld45Atlas6Mapper3mapI17dyld_cache_headerEENS1_7PointerIT_EEPKvy
00007ff800446b94 (__TEXT,__text) non-external (was a private external) __ZNK5dyld45Atlas6Mapper3mapIN5dyld311MachOLoadedEEENS1_7PointerIT_EEPKvy
00007ff800447212 (__TEXT,__text) non-external (was a private external) __ZNK5dyld45Atlas6Mapper3mapIhEENS1_7PointerIT_EEPKvy
00007ff80045e254 (__TEXT,__text) non-external (was a private external) __ZNKSt3__111__copy_loopINS_17_ClassicAlgPolicyEEclB8un170006IN3lsl5BTreeINS4_13MemoryManager6BufferENS4_19PersistentAllocator20RegionAddressCompareELb0EE14const_iteratorESB_NS_20back_insert_iteratorINS4_6VectorIS7_EEEEEENS_4pairIT_T1_EESH_T0_SI_
00007ff80044cc72 (__TEXT,__text) non-external (was a private external) __ZNKSt3__111__copy_loopINS_17_ClassicAlgPolicyEEclB8un170006IPhS4_NS_20back_insert_iteratorIN3lsl6VectorIcEEEEEENS_4pairIT_T1_EESB_T0_SC_
00007ff80046112e (__TEXT,__text) non-external (was a private external) __ZNSt3__113__lower_boundB8un170006INS_17_ClassicAlgPolicyENS_11__wrap_iterIPN3lsl13MemoryManager6BufferEEES7_S5_NS_10__identityENS3_19PersistentAllocator17RegionSizeCompareEEET0_SB_T1_RKT2_RT4_RT3_
00007ff80045fadc (__TEXT,__text) non-external (was a private external) __ZNSt3__113__lower_boundB8un170006INS_17_ClassicAlgPolicyENS_11__wrap_iterIPN3lsl13MemoryManager6BufferEEES7_S5_NS_10__identityENS3_19PersistentAllocator20RegionAddressCompareEEET0_SB_T1_RKT2_RT4_RT3_
00007ff80044f4ff (__TEXT,__text) non-external (was a private external) __ZNSt3__113__lower_boundB8un170006INS_17_ClassicAlgPolicyENS_11__wrap_iterIPPKcEES6_S4_NS_10__identityEN3lsl20ConstCharStarCompareEEET0_SA_T1_RKT2_RT4_RT3_
00007ff80045e0f4 (__TEXT,__text) non-external (was a private external) __ZNSt3__121__unwrap_and_dispatchB8un170006INS_10__overloadINS_11__copy_loopINS_17_ClassicAlgPolicyEEENS_14__copy_trivialEEEN3lsl5BTreeINS7_13MemoryManager6BufferENS7_19PersistentAllocator20RegionAddressCompareELb0EE14const_iteratorESE_NS_20back_insert_iteratorINS7_6VectorISA_EEEELi0EEENS_4pairIT0_T2_EESK_T1_SL_
00007ff80044c01a (__TEXT,__text) non-external (was a private external) __ZNSt3__18optionalIyE4swapB8un170006ERS1_
00007ff840032f20 (__DATA_CONST,__const) non-external (was a private external) __ZTVN3lsl18EphemeralAllocatorE
00007ff840033010 (__DATA_CONST,__const) non-external (was a private external) __ZTVN3lsl19PersistentAllocator17MagazineAllocatorILj256ELj256EEE
00007ff840032fb8 (__DATA_CONST,__const) non-external (was a private external) __ZTVN3lsl19PersistentAllocatorE
00007ff840032c50 (__DATA_CONST,__const) non-external (was a private external) __ZTVN3lsl8CRC32cSWE
00007ff840032768 (__DATA_CONST,__const) non-external (was a private external) __ZTVN5dyld416LibSystemHelpersE
00007ff841aee000 (__DATA,__bss) non-external __ZZL18defaultFileManagervE12sFileManager
00007ff841aee008 (__DATA,__bss) non-external __ZZL18defaultFileManagervE9onceToken
00007ff840032a80 (__DATA_CONST,__const) non-external __ZZN22dyld_process_info_base15copySegmentNameEPKcE11stdSegNames
00007ff841aee010 (__DATA,__bss) non-external __ZZN3lsl9Allocator16defaultAllocatorEvE10unfairLock
00007ff841aee018 (__DATA,__bss) non-external __ZZN3lsl9Allocator16defaultAllocatorEvE9allocator
00007ff841aee020 (__DATA,__bss) non-external __ZZN3lsl9Allocator16defaultAllocatorEvE9onceToken
00007ff840032d90 (__DATA_CONST,__const) non-external __ZZNK5dyld39MachOFile19loadableIntoProcessENS_8PlatformEPKcbE9macOSHost
00007ff8004463e0 (__TEXT,__text) non-external ___Block_byref_object_copy_
00007ff800456508 (__TEXT,__text) non-external ___Block_byref_object_copy_
