000000024d6175f0 (__TEXT,__text) non-external -[AVURLAsset(MediaCoreUI_SwiftWorkaround) mcui_safeURL]
000000025a7d7280 (__DATA_CONST,__objc_const) non-external __DATA__TtCC11MediaCoreUI19NowPlayingViewModel18MiniPlayerMetadata
000000025877dc18 (__AUTH,__objc_data) non-external __DATA__TtCC11MediaCoreUI19NowPlayingViewModel5Debug
000000025a7d8858 (__DATA_CONST,__objc_const) non-external __DATA__TtCC11MediaCoreUI19NowPlayingViewModel5Queue
000000025a7da9a8 (__DATA_CONST,__objc_const) non-external __DATA__TtCC11MediaCoreUI19NowPlayingViewModel6Banner
000000025a7d80f0 (__DATA_CONST,__objc_const) non-external __DATA__TtCC11MediaCoreUI19NowPlayingViewModel7Artwork
000000025877d078 (__AUTH,__objc_data) non-external __DATA__TtCC11MediaCoreUI19NowPlayingViewModel7Metrics
000000025877eb40 (__AUTH,__objc_data) non-external __DATA__TtCC11MediaCoreUI19NowPlayingViewModel8Backdrop
000000025a7dbad8 (__DATA_CONST,__objc_const) non-external __DATA__TtCC11MediaCoreUI19NowPlayingViewModel9Lifecycle
000000025877d240 (__AUTH,__objc_data) non-external __DATA__TtCC11MediaCoreUI25MetalVideoTextureProviderP33_2925FC67195227C5017294884B212F2E14OutputObserver
000000025a7deab8 (__AUTH_CONST,__objc_const) non-external __DATA__TtCC11MediaCoreUI25MetalVideoTextureProviderP33_2925FC67195227C5017294884B212F2E17DisplayLinkTarget
000000025a7d7a08 (__DATA_CONST,__objc_const) non-external __DATA__TtCC11MediaCoreUI25MetalVideoTextureProviderP33_2925FC67195227C5017294884B212F2E18FrameStatsRecorder
000000025a7d8218 (__DATA_CONST,__objc_const) non-external __DATA__TtCCC11MediaCoreUI19NowPlayingViewModel7Artwork14DefaultArtwork
000000025877d600 (__AUTH,__objc_data) non-external __DATA__TtCCC11MediaCoreUI19NowPlayingViewModel7Artwork17BackgroundArtwork
000000025a7dac50 (__DATA_CONST,__objc_const) non-external __DATA__TtCCC11MediaCoreUI19NowPlayingViewModel7Metrics32HostedContentToggleButtonMetrics
000000025a7d9328 (__DATA_CONST,__objc_const) non-external __DATA__TtCO11MediaCoreUI8Backdrop13PinchRenderer
000000025a7d9580 (__DATA_CONST,__objc_const) non-external __DATA__TtCO11MediaCoreUI8Backdrop14TextureBlender
000000025877dc68 (__AUTH,__objc_data) non-external __DATA__TtCO11MediaCoreUI8Backdrop17CompositeRenderer
000000025a7d97f8 (__DATA_CONST,__objc_const) non-external __DATA__TtCO11MediaCoreUI8Backdrop23RotatingArtworkRenderer
000000025877d0c8 (__AUTH,__objc_data) non-external __DATA__TtCO11MediaCoreUI8Backdrop8Recorder
000000025877d650 (__AUTH,__objc_data) non-external __DATA__TtCV11MediaCoreUI16MetalTextureView11Coordinator
000000025877d860 (__AUTH,__objc_data) non-external __DATA__TtCV11MediaCoreUI33NowPlayingArtworkBackgroundEffectP33_0BADDE1E8FA0478530CC88B691A6D29111EffectLayer
000000025877da18 (__AUTH,__objc_data) non-external __DATA__TtCV11MediaCoreUI33NowPlayingArtworkBackgroundEffectP33_0BADDE1E8FA0478530CC88B691A6D29121ColorAdjustmentsLayer
000000025877d968 (__AUTH,__objc_data) non-external __DATA__TtCV11MediaCoreUI33NowPlayingArtworkBackgroundEffectP33_0BADDE1E8FA0478530CC88B691A6D2919BlurLayer
000000025877edf0 (__AUTH,__objc_data) non-external __DATA__TtCV11MediaCoreUIP33_269E8A2553F691DD0D96A2E732A5863B11RouteButton11Coordinator
000000025a7db0a8 (__DATA_CONST,__objc_const) non-external __DATA__TtCV11MediaCoreUIP33_7D7F54989E0BD2C2C05089BF2F1B885F20BackdropMaskModifier13BackdropGroup
000000025a7deb00 (__AUTH_CONST,__objc_const) non-external __DATA__TtCV11MediaCoreUIP33_C6C2762BD64E1F1C383A97C988662FA119VolumeSliderWrapper11Coordinator
000000025877cf58 (__AUTH,__objc_data) non-external __INSTANCE_METHODS__TtC11MediaCoreUI21PopoverViewController
000000025877eeb0 (__AUTH,__objc_data) non-external __INSTANCE_METHODS__TtC11MediaCoreUI24NowPlayingViewController
000000025877e008 (__AUTH,__objc_data) non-external __INSTANCE_METHODS__TtC11MediaCoreUI8ScopeBar
000000025877ea80 (__AUTH,__objc_data) non-external __INSTANCE_METHODS__TtCC11MediaCoreUI24NowPlayingViewController12BackdropView
000000025877f068 (__AUTH,__objc_data) non-external __INSTANCE_METHODS__TtCC11MediaCoreUI24NowPlayingViewController19AnimationController
000000025877eae8 (__AUTH,__objc_data) non-external __INSTANCE_METHODS__TtCC11MediaCoreUI24NowPlayingViewControllerP33_165DBF1C4D6C6656BFF68B996B46BAED12GradientView
000000025877cec0 (__AUTH,__objc_data) non-external __INSTANCE_METHODS__TtCV11MediaCoreUIP33_0B3E004BE6BD502217E59E102A3DD4A67Popover11Coordinator
000000025877ec30 (__AUTH,__objc_data) non-external __INSTANCE_METHODS__TtCVV11MediaCoreUI14NowPlayingViewP33_8A49DC2FB69555F909B7715363263FF735AVPlayerViewControllerRepresentable11Coordinator
000000025877e670 (__AUTH,__objc_data) non-external __INSTANCE_METHODS__TtCVV11MediaCoreUI7MarqueeP33_7D7F54989E0BD2C2C05089BF2F1B885F20MarqueeAnimationView13MarqueeUIView
000000025a7dcea8 (__DATA_CONST,__objc_const) non-external __IVARS__TtC11MediaCoreUI11MotionCache
000000025a7d8760 (__DATA_CONST,__objc_const) non-external __IVARS__TtC11MediaCoreUI14MarkupRenderer
000000025a7d7010 (__DATA_CONST,__objc_const) non-external __IVARS__TtC11MediaCoreUI15MotionSignposts
000000025a7daa38 (__DATA_CONST,__objc_const) non-external __IVARS__TtC11MediaCoreUI16BackdropHostView
000000025a7d8c28 (__DATA_CONST,__objc_const) non-external __IVARS__TtC11MediaCoreUI16MaterialRenderer
000000025a7da868 (__DATA_CONST,__objc_const) non-external __IVARS__TtC11MediaCoreUI16PowerLogReporter
000000025a7dccd0 (__DATA_CONST,__objc_const) non-external __IVARS__TtC11MediaCoreUI16SpectrumAnalysis
000000025a7d7d18 (__DATA_CONST,__objc_const) non-external __IVARS__TtC11MediaCoreUI16WindowProperties
000000025a7db460 (__DATA_CONST,__objc_const) non-external __IVARS__TtC11MediaCoreUI18EnvironmentMonitor
000000025a7d83b8 (__DATA_CONST,__objc_const) non-external __IVARS__TtC11MediaCoreUI18LooperConfigurator
000000025a7da5f0 (__DATA_CONST,__objc_const) non-external __IVARS__TtC11MediaCoreUI18MetalRenderContext
000000025a7d8718 (__DATA_CONST,__objc_const) non-external __IVARS__TtC11MediaCoreUI18PresentedViewState
000000025a7db7c0 (__DATA_CONST,__objc_const) non-external __IVARS__TtC11MediaCoreUI19NowPlayingViewModel
000000025a7dc2d0 (__DATA_CONST,__objc_const) non-external __IVARS__TtC11MediaCoreUI21NowPlayingRouteButton
000000025a7d6b78 (__DATA_CONST,__objc_const) non-external __IVARS__TtC11MediaCoreUI21PopoverViewController
000000025a7dcfe0 (__DATA_CONST,__objc_const) non-external __IVARS__TtC11MediaCoreUI22MotionCacheAssetLoader
000000025a7db330 (__DATA_CONST,__objc_const) non-external __IVARS__TtC11MediaCoreUI22MotionCacheDiskStorage
000000025a7d6f60 (__DATA_CONST,__objc_const) non-external __IVARS__TtC11MediaCoreUI22NowPlayingCustomButton
000000025a7d7e28 (__DATA_CONST,__objc_const) non-external __IVARS__TtC11MediaCoreUI23MiniPlayerContainerView
000000025a7da7b8 (__DATA_CONST,__objc_const) non-external __IVARS__TtC11MediaCoreUI23NowPlayingRouteObserver
000000025a7dc4f8 (__DATA_CONST,__objc_const) non-external __IVARS__TtC11MediaCoreUI24NowPlayingViewController
000000025a7daef0 (__DATA_CONST,__objc_const) non-external __IVARS__TtC11MediaCoreUI25MetalImageTextureProvider
000000025a7d7590 (__DATA_CONST,__objc_const) non-external __IVARS__TtC11MediaCoreUI25MetalVideoTextureProvider
000000025a7dc830 (__DATA_CONST,__objc_const) non-external __IVARS__TtC11MediaCoreUI29NowPlayingViewControllerProxy
000000025a7d8e08 (__DATA_CONST,__objc_const) non-external __IVARS__TtC11MediaCoreUI30NowPlayingHostedContentSession
000000025a7dab38 (__DATA_CONST,__objc_const) non-external __IVARS__TtC11MediaCoreUI35NowPlayingHostedContentToggleButton
000000025a7db138 (__DATA_CONST,__objc_const) non-external __IVARS__TtC11MediaCoreUI36NowPlayingArtworkRestrictionsMonitor
000000025a7dd4e0 (__DATA_CONST,__objc_const) non-external __IVARS__TtC11MediaCoreUI38NowPlayingArtworkMirrorReplicatorLayer
000000025a7da2e0 (__DATA_CONST,__objc_const) non-external __IVARS__TtC11MediaCoreUI38NowPlayingArtworkMotionReplicatorLayer
000000025a7d7b90 (__DATA_CONST,__objc_const) non-external __IVARS__TtC11MediaCoreUI41ParallaxHeaderAlignedScrollTargetBehavior
000000025a7da748 (__DATA_CONST,__objc_const) non-external __IVARS__TtC11MediaCoreUI8Geometry
000000025a7db198 (__DATA_CONST,__objc_const) non-external __IVARS__TtC11MediaCoreUI8LRUCache
000000025a7da068 (__DATA_CONST,__objc_const) non-external __IVARS__TtC11MediaCoreUI8ScopeBar
000000025a7dc9a0 (__DATA_CONST,__objc_const) non-external __IVARS__TtC11MediaCoreUIP33_0349A88C813783B152676260F9284CCC21ContentViewController
000000025a7dc930 (__DATA_CONST,__objc_const) non-external __IVARS__TtC11MediaCoreUIP33_0349A88C813783B152676260F9284CCC22ExpandedViewController
000000025a7dc8a0 (__DATA_CONST,__objc_const) non-external __IVARS__TtC11MediaCoreUIP33_0349A88C813783B152676260F9284CCC23CollapsedViewController
000000025a7dc360 (__DATA_CONST,__objc_const) non-external __IVARS__TtC11MediaCoreUIP33_269E8A2553F691DD0D96A2E732A5863B13ContainerView
000000025a7dd0b0 (__DATA_CONST,__objc_const) non-external __IVARS__TtC11MediaCoreUIP33_387AB9D7BF29E591FC9E2A63994471A623ActiveDownloadContainer
000000025a7dc218 (__DATA_CONST,__objc_const) non-external __IVARS__TtC11MediaCoreUIP33_5C0FCAEC7E121FD01840555B36210BDC19MotionGeometryCache
000000025a7d6e78 (__DATA_CONST,__objc_const) non-external __IVARS__TtC11MediaCoreUIP33_6CBD87A2320B99A868A4969384204E9624FittedTextHeightResolver
000000025a7d89d0 (__DATA_CONST,__objc_const) non-external __IVARS__TtC11MediaCoreUIP33_8B5FAED8DE080D34DF68BF28A36B87C521HostedScenePhaseModel
000000025a7da488 (__DATA_CONST,__objc_const) non-external __IVARS__TtC11MediaCoreUIP33_F4C8615D44A19A30266CA641FD3263FC17AnimatedViewState
000000025a7da560 (__DATA_CONST,__objc_const) non-external __IVARS__TtC11MediaCoreUIP33_F4C8615D44A19A30266CA641FD3263FC18CAPackageViewLayer
000000025a7da350 (__DATA_CONST,__objc_const) non-external __IVARS__TtC11MediaCoreUIP33_F4C8615D44A19A30266CA641FD3263FC9ViewState
000000025a7d7c60 (__DATA_CONST,__objc_const) non-external __IVARS__TtCC11MediaCoreUI19NowPlayingViewModel11ContextMenu
000000025a7dbb68 (__DATA_CONST,__objc_const) non-external __IVARS__TtCC11MediaCoreUI19NowPlayingViewModel11CurrentItem
000000025a7dadb8 (__DATA_CONST,__objc_const) non-external __IVARS__TtCC11MediaCoreUI19NowPlayingViewModel11TimeControl
000000025a7d7f38 (__DATA_CONST,__objc_const) non-external __IVARS__TtCC11MediaCoreUI19NowPlayingViewModel13HostedContent
000000025a7d70c0 (__DATA_CONST,__objc_const) non-external __IVARS__TtCC11MediaCoreUI19NowPlayingViewModel15PrimaryMetadata
000000025a7dace0 (__DATA_CONST,__objc_const) non-external __IVARS__TtCC11MediaCoreUI19NowPlayingViewModel16PlaybackPosition
000000025a7d8628 (__DATA_CONST,__objc_const) non-external __IVARS__TtCC11MediaCoreUI19NowPlayingViewModel17TransportControls
000000025a7d7218 (__DATA_CONST,__objc_const) non-external __IVARS__TtCC11MediaCoreUI19NowPlayingViewModel18MiniPlayerMetadata
000000025a7d8d38 (__DATA_CONST,__objc_const) non-external __IVARS__TtCC11MediaCoreUI19NowPlayingViewModel5Debug
000000025a7d87f0 (__DATA_CONST,__objc_const) non-external __IVARS__TtCC11MediaCoreUI19NowPlayingViewModel5Queue
000000025a7da980 (__DATA_CONST,__objc_const) non-external __IVARS__TtCC11MediaCoreUI19NowPlayingViewModel6Banner
000000025a7d8008 (__DATA_CONST,__objc_const) non-external __IVARS__TtCC11MediaCoreUI19NowPlayingViewModel7Artwork
000000025a7d7310 (__DATA_CONST,__objc_const) non-external __IVARS__TtCC11MediaCoreUI19NowPlayingViewModel7Metrics
000000025a7db730 (__DATA_CONST,__objc_const) non-external __IVARS__TtCC11MediaCoreUI19NowPlayingViewModel8Backdrop
000000025a7dbab0 (__DATA_CONST,__objc_const) non-external __IVARS__TtCC11MediaCoreUI19NowPlayingViewModel9Lifecycle
000000025a7db588 (__DATA_CONST,__objc_const) non-external __IVARS__TtCC11MediaCoreUI24NowPlayingViewController12BackdropView
000000025a7dc780 (__DATA_CONST,__objc_const) non-external __IVARS__TtCC11MediaCoreUI24NowPlayingViewController19AnimationController
000000025a7d7850 (__DATA_CONST,__objc_const) non-external __IVARS__TtCC11MediaCoreUI25MetalVideoTextureProviderP33_2925FC67195227C5017294884B212F2E14OutputObserver
000000025a7d77a0 (__DATA_CONST,__objc_const) non-external __IVARS__TtCC11MediaCoreUI25MetalVideoTextureProviderP33_2925FC67195227C5017294884B212F2E17DisplayLinkTarget
000000025a7d7960 (__DATA_CONST,__objc_const) non-external __IVARS__TtCC11MediaCoreUI25MetalVideoTextureProviderP33_2925FC67195227C5017294884B212F2E18FrameStatsRecorder
000000025a7db260 (__DATA_CONST,__objc_const) non-external __IVARS__TtCC11MediaCoreUI8LRUCacheP33_3A2D94B5C9281AE1CBEF7943F1ADE4179Container
000000025a7d81f0 (__DATA_CONST,__objc_const) non-external __IVARS__TtCCC11MediaCoreUI19NowPlayingViewModel7Artwork14DefaultArtwork
000000025a7d8180 (__DATA_CONST,__objc_const) non-external __IVARS__TtCCC11MediaCoreUI19NowPlayingViewModel7Artwork17BackgroundArtwork
000000025a7dac28 (__DATA_CONST,__objc_const) non-external __IVARS__TtCCC11MediaCoreUI19NowPlayingViewModel7Metrics32HostedContentToggleButtonMetrics
000000025a7d9200 (__DATA_CONST,__objc_const) non-external __IVARS__TtCO11MediaCoreUI8Backdrop13PinchRenderer
000000025a7d93b8 (__DATA_CONST,__objc_const) non-external __IVARS__TtCO11MediaCoreUI8Backdrop14TextureBlender
000000025a7d8f30 (__DATA_CONST,__objc_const) non-external __IVARS__TtCO11MediaCoreUI8Backdrop17CompositeRenderer
000000025a7d9610 (__DATA_CONST,__objc_const) non-external __IVARS__TtCO11MediaCoreUI8Backdrop23RotatingArtworkRenderer
000000025a7d73a0 (__DATA_CONST,__objc_const) non-external __IVARS__TtCO11MediaCoreUI8Backdrop8Recorder
000000025a7d88a0 (__DATA_CONST,__objc_const) non-external __IVARS__TtCV11MediaCoreUI12MarkupParserP33_3BBDFA502C694AC784ABDA11AF7B34806Parser
000000025a7dbce8 (__DATA_CONST,__objc_const) non-external __IVARS__TtCV11MediaCoreUI14NowPlayingViewP33_8A49DC2FB69555F909B7715363263FF719AspectRatioObserver
000000025a7d82a8 (__DATA_CONST,__objc_const) non-external __IVARS__TtCV11MediaCoreUI16MetalTextureView11Coordinator
000000025a7d8a60 (__DATA_CONST,__objc_const) non-external __IVARS__TtCV11MediaCoreUI33NowPlayingArtworkBackgroundEffectP33_0BADDE1E8FA0478530CC88B691A6D29111EffectLayer
000000025a7d8b78 (__DATA_CONST,__objc_const) non-external __IVARS__TtCV11MediaCoreUI33NowPlayingArtworkBackgroundEffectP33_0BADDE1E8FA0478530CC88B691A6D29121ColorAdjustmentsLayer
000000025a7d6ad0 (__DATA_CONST,__objc_const) non-external __IVARS__TtCV11MediaCoreUIP33_0B3E004BE6BD502217E59E102A3DD4A67Popover11Coordinator
000000025a7dc3f0 (__DATA_CONST,__objc_const) non-external __IVARS__TtCV11MediaCoreUIP33_269E8A2553F691DD0D96A2E732A5863B11RouteButton11Coordinator
000000025a7db080 (__DATA_CONST,__objc_const) non-external __IVARS__TtCV11MediaCoreUIP33_7D7F54989E0BD2C2C05089BF2F1B885F20BackdropMaskModifier13BackdropGroup
000000025a7d7ab0 (__DATA_CONST,__objc_const) non-external __IVARS__TtCV11MediaCoreUIP33_BAC3ADA85A7C6A77263EF4B4C9E7040114ActionMenuView9Excluding
000000025a7d7b20 (__DATA_CONST,__objc_const) non-external __IVARS__TtCV11MediaCoreUIP33_C6C2762BD64E1F1C383A97C988662FA119VolumeSliderWrapper11Coordinator
000000025a7dbba8 (__DATA_CONST,__objc_const) non-external __IVARS__TtCVV11MediaCoreUI14NowPlayingViewP33_8A49DC2FB69555F909B7715363263FF735AVPlayerViewControllerRepresentable11Coordinator
000000025a7daf98 (__DATA_CONST,__objc_const) non-external __IVARS__TtCVV11MediaCoreUI7MarqueeP33_7D7F54989E0BD2C2C05089BF2F1B885F20MarqueeAnimationView13MarqueeUIView
000000025a7debd0 (__AUTH_CONST,__objc_const) non-external __METACLASS_DATA__TtC11MediaCoreUI10PlayerView
000000025a7dce60 (__DATA_CONST,__objc_const) non-external __METACLASS_DATA__TtC11MediaCoreUI11MotionCache
000000025a7d6fc8 (__DATA_CONST,__objc_const) non-external __METACLASS_DATA__TtC11MediaCoreUI15MotionSignposts
000000025a7da9f0 (__DATA_CONST,__objc_const) non-external __METACLASS_DATA__TtC11MediaCoreUI16BackdropHostView
000000025a7d8bd0 (__DATA_CONST,__objc_const) non-external __METACLASS_DATA__TtC11MediaCoreUI16MaterialRenderer
