00007ff808c73324 (__TEXT,__gcc_except_tab) non-external GCC_except_table0
00007ff808c732e4 (__TEXT,__gcc_except_tab) non-external GCC_except_table10
00007ff808c73310 (__TEXT,__gcc_except_tab) non-external GCC_except_table19
00007ff808c732fc (__TEXT,__gcc_except_tab) non-external GCC_except_table20
00007ff808c732d0 (__TEXT,__gcc_except_tab) non-external GCC_except_table25
00007ff808c42de9 (__TEXT,__text) external _CVPixelBufferPoolScanIOSurfaces
00007ff808c42e29 (__TEXT,__text) external _CVPixelBufferPoolScanIOSurfacesWithOptions
00007ff808c42d6e (__TEXT,__text) external _CVPixelBufferPoolSetMaxBufferAge
00007ff808c42f68 (__TEXT,__text) external _CVPixelBufferPoolSetMinBufferCount
00007ff808c4302e (__TEXT,__text) external _CVPixelBufferPoolTakeOwnershipOfIOSurface
00007ff808c37ba0 (__TEXT,__text) external _CVPixelBufferRelease
00007ff808c3df5e (__TEXT,__text) external _CVPixelBufferRetain
00007ff808c34b88 (__TEXT,__text) external _CVPixelBufferUnlockBaseAddress
00007ff808c59915 (__TEXT,__text) external _CVPixelBufferWasAllocatedFromPool
00007ff808c51938 (__TEXT,__text) external _CVPixelFormatDescriptionArrayCreateWithAllPixelFormatTypes
00007ff808c3555d (__TEXT,__text) external _CVPixelFormatDescriptionCreateWithPixelFormatType
00007ff808c226b4 (__TEXT,__text) external _CVPixelFormatDescriptionGetDescriptionWithPixelFormatType
00007ff808c3bb03 (__TEXT,__text) external _CVPixelFormatDescriptionGetPixelFormatTypes
00007ff808c518d0 (__TEXT,__text) external _CVPixelFormatDescriptionRegisterDescriptionWithPixelFormatType
00007ff808c51a1a (__TEXT,__text) external _CVPixelFormatTypeIsSubsampled
00007ff808c51983 (__TEXT,__text) external _CVSetRestrictions
00007ff808c31c67 (__TEXT,__text) non-external (was a private external) _CVSetValueFromDictToDict
00007ff808c35e10 (__TEXT,__text) external _CVTransferFunctionGetIntegerCodePointForString
00007ff808c32f5d (__TEXT,__text) external _CVTransferFunctionGetStringForIntegerCodePoint
00007ff808c49bd6 (__TEXT,__text) non-external (was a private external) _CVWeakReferenceDestroy
00007ff808c49bcc (__TEXT,__text) non-external (was a private external) _CVWeakReferenceInit
00007ff808c49be0 (__TEXT,__text) non-external (was a private external) _CVWeakReferenceLoadAndRetain
00007ff808c35fc6 (__TEXT,__text) external _CVYCbCrMatrixGetIntegerCodePointForString
00007ff808c32d50 (__TEXT,__text) external _CVYCbCrMatrixGetStringForIntegerCodePoint
00007ff808c4913f (__TEXT,__text) non-external (was a private external) _CalculateRGBToYCbCrMatrix
00007ff808c4922f (__TEXT,__text) non-external (was a private external) _CalculateYCbCrToRGBMatrix
                 (undefined) external _ColorSyncMakeProfile (from ColorSync)
                 (undefined) external _ColorSyncProfileCopyHeader (from ColorSync)
                 (undefined) external _ColorSyncProfileCreateMutableCopy (from ColorSync)
                 (undefined) external _ColorSyncProfileSetHeader (from ColorSync)
                 (undefined) external _ColorSyncProfileSetTag (from ColorSync)
00007ff808c48f67 (__TEXT,__text) non-external (was a private external) _ConvertFromEncodingRange
                 (undefined) external _IOConnectMapMemory (from IOKit)
                 (undefined) external _IOConnectRelease (from IOKit)
                 (undefined) external _IOServiceOpen (from IOKit)
                 (undefined) external _IOSurfaceClearDataProperties (from IOSurface)
                 (undefined) external _IOSurfaceCopyAllValues (from IOSurface)
                 (undefined) external _IOSurfaceCopyValue (from IOSurface)
                 (undefined) external _IOSurfaceCreate (from IOSurface)
                 (undefined) external _IOSurfaceCreateChildSurface (from IOSurface)
                 (undefined) external _IOSurfaceCreateWiringAssertion (from IOSurface)
                 (undefined) external _IOSurfaceDecrementUseCount (from IOSurface)
                 (undefined) external _IOSurfaceDecrementUseCountForCategory (from IOSurface)
                 (undefined) external _IOSurfaceGetAddressFormatOfPlane (from IOSurface)
                 (undefined) external _IOSurfaceGetAllocSize (from IOSurface)
                 (undefined) external _IOSurfaceGetBaseAddress (from IOSurface)
                 (undefined) external _IOSurfaceGetBaseAddressOfCompressedTileDataRegionOfSliceAndPlane (from IOSurface)
                 (undefined) external _IOSurfaceGetBaseAddressOfCompressedTileHeaderRegionOfPlane (from IOSurface)
                 (undefined) external _IOSurfaceGetBaseAddressOfCompressedTileHeaderRegionOfSliceAndPlane (from IOSurface)
                 (undefined) external _IOSurfaceGetBaseAddressOfPlane (from IOSurface)
                 (undefined) external _IOSurfaceGetBulkAttachments (from IOSurface)
                 (undefined) external _IOSurfaceGetBytesPerCompressedTileHeaderOfPlane (from IOSurface)
                 (undefined) external _IOSurfaceGetBytesPerElement (from IOSurface)
                 (undefined) external _IOSurfaceGetBytesPerElementOfPlane (from IOSurface)
                 (undefined) external _IOSurfaceGetBytesPerRow (from IOSurface)
                 (undefined) external _IOSurfaceGetBytesPerRowOfPlane (from IOSurface)
                 (undefined) external _IOSurfaceGetCacheMode (from IOSurface)
                 (undefined) external _IOSurfaceGetCompressedTileHeightOfPlane (from IOSurface)
                 (undefined) external _IOSurfaceGetCompressedTileWidthOfPlane (from IOSurface)
                 (undefined) external _IOSurfaceGetCompressionTypeOfPlane (from IOSurface)
                 (undefined) external _IOSurfaceGetElementHeight (from IOSurface)
                 (undefined) external _IOSurfaceGetElementWidth (from IOSurface)
                 (undefined) external _IOSurfaceGetElementWidthOfPlane (from IOSurface)
                 (undefined) external _IOSurfaceGetHeight (from IOSurface)
                 (undefined) external _IOSurfaceGetHeightInCompressedTilesOfPlane (from IOSurface)
                 (undefined) external _IOSurfaceGetHeightOfPlane (from IOSurface)
                 (undefined) external _IOSurfaceGetID (from IOSurface)
                 (undefined) external _IOSurfaceGetOffsetOfPlane (from IOSurface)
                 (undefined) external _IOSurfaceGetParentID (from IOSurface)
                 (undefined) external _IOSurfaceGetPixelFormat (from IOSurface)
                 (undefined) external _IOSurfaceGetPlaneCount (from IOSurface)
                 (undefined) external _IOSurfaceGetProtectionOptions (from IOSurface)
                 (undefined) external _IOSurfaceGetSliceCount (from IOSurface)
                 (undefined) external _IOSurfaceGetWidth (from IOSurface)
                 (undefined) external _IOSurfaceGetWidthInCompressedTilesOfPlane (from IOSurface)
                 (undefined) external _IOSurfaceGetWidthOfPlane (from IOSurface)
                 (undefined) external _IOSurfaceGetYCbCrMatrix (from IOSurface)
                 (undefined) external _IOSurfaceIncrementUseCount (from IOSurface)
                 (undefined) external _IOSurfaceIncrementUseCountForCategory (from IOSurface)
                 (undefined) external _IOSurfaceIsInUse (from IOSurface)
                 (undefined) external _IOSurfaceLock (from IOSurface)
                 (undefined) external _IOSurfaceNotifierCreate (from IOSurface)
                 (undefined) external _IOSurfaceNotifierSetDispatchQueue (from IOSurface)
                 (undefined) external _IOSurfaceRemoveValue (from IOSurface)
                 (undefined) external _IOSurfaceSetBulkAttachments2 (from IOSurface)
                 (undefined) external _IOSurfaceSetValue (from IOSurface)
                 (undefined) external _IOSurfaceSetValues (from IOSurface)
                 (undefined) external _IOSurfaceUnlock (from IOSurface)
00007ff808c490b7 (__TEXT,__text) non-external (was a private external) _LookupYCbCrMatrixType
                 (undefined) external _MGCopyAnswer (from libMobileGestalt)
                 (undefined) external _MTLCopyAllDevices (from Metal)
                 (undefined) external _MTLPixelFormatGetInfoForDevice (from Metal)
                 (undefined) external _OBJC_CLASS_$_MTLTextureDescriptor (from Metal)
                 (undefined) external _OBJC_CLASS_$_NSString (from Foundation)
                 (undefined) external _OSAtomicDequeue (from libSystem)
                 (undefined) external _OSAtomicEnqueue (from libSystem)
                 (undefined) external __Block_copy (from libSystem)
                 (undefined) external __Block_release (from libSystem)
                 (undefined) external __CFRuntimeCreateInstance (from CoreFoundation)
                 (undefined) external __CFRuntimeRegisterClass (from CoreFoundation)
00007ff808c43b1c (__TEXT,__text) non-external (was a private external) __CVXFillExtended128
00007ff808c448a5 (__TEXT,__text) non-external (was a private external) __CVXFillExtended16
00007ff808c446cd (__TEXT,__text) non-external (was a private external) __CVXFillExtended24
00007ff808c44fb6 (__TEXT,__text) non-external (was a private external) __CVXFillExtended2vuy
00007ff808c441f9 (__TEXT,__text) non-external (was a private external) __CVXFillExtended32
00007ff808c4584d (__TEXT,__text) non-external (was a private external) __CVXFillExtended420A_8
00007ff808c4637b (__TEXT,__text) non-external (was a private external) __CVXFillExtended420_10packed
00007ff808c4638d (__TEXT,__text) non-external (was a private external) __CVXFillExtended420_10packed_Alpha16
00007ff808c469ba (__TEXT,__text) non-external (was a private external) __CVXFillExtended420_12packed
00007ff808c469cc (__TEXT,__text) non-external (was a private external) __CVXFillExtended420_12packed_Alpha16
00007ff808c45d5a (__TEXT,__text) non-external (was a private external) __CVXFillExtended420_16
00007ff808c45d6c (__TEXT,__text) non-external (was a private external) __CVXFillExtended420_16_Alpha16
00007ff808c456ae (__TEXT,__text) non-external (was a private external) __CVXFillExtended420_8
00007ff808c45699 (__TEXT,__text) non-external (was a private external) __CVXFillExtended422A_8
00007ff808c4616e (__TEXT,__text) non-external (was a private external) __CVXFillExtended422_10packed
00007ff808c46180 (__TEXT,__text) non-external (was a private external) __CVXFillExtended422_10packed_Alpha16
00007ff808c467a5 (__TEXT,__text) non-external (was a private external) __CVXFillExtended422_12packed
00007ff808c467b7 (__TEXT,__text) non-external (was a private external) __CVXFillExtended422_12packed_Alpha16
00007ff808c45bfa (__TEXT,__text) non-external (was a private external) __CVXFillExtended422_16
00007ff808c45c0c (__TEXT,__text) non-external (was a private external) __CVXFillExtended422_16_Alpha16
00007ff808c45505 (__TEXT,__text) non-external (was a private external) __CVXFillExtended422_8
00007ff808c454f0 (__TEXT,__text) non-external (was a private external) __CVXFillExtended444A_8
00007ff808c45f63 (__TEXT,__text) non-external (was a private external) __CVXFillExtended444_10packed
00007ff808c45f75 (__TEXT,__text) non-external (was a private external) __CVXFillExtended444_10packed_Alpha16
00007ff808c46590 (__TEXT,__text) non-external (was a private external) __CVXFillExtended444_12packed
00007ff808c465a2 (__TEXT,__text) non-external (was a private external) __CVXFillExtended444_12packed_Alpha16
00007ff808c45aa5 (__TEXT,__text) non-external (was a private external) __CVXFillExtended444_16
00007ff808c45ab7 (__TEXT,__text) non-external (was a private external) __CVXFillExtended444_16_Alpha16
00007ff808c45360 (__TEXT,__text) non-external (was a private external) __CVXFillExtended444_8
00007ff808c4400a (__TEXT,__text) non-external (was a private external) __CVXFillExtended48
00007ff808c43d05 (__TEXT,__text) non-external (was a private external) __CVXFillExtended64
00007ff808c44deb (__TEXT,__text) non-external (was a private external) __CVXFillExtended8
00007ff808c477d0 (__TEXT,__text) non-external (was a private external) __CVXFillExtendedSpecial1
00007ff808c479b2 (__TEXT,__text) non-external (was a private external) __CVXFillExtendedSpecial3
00007ff808c445c3 (__TEXT,__text) non-external (was a private external) __CVXFillExtended_10packed
00007ff808c469e1 (__TEXT,__text) non-external (was a private external) __CVXFillExtendedb3a8
00007ff808c46e9b (__TEXT,__text) non-external (was a private external) __CVXFillExtendedv210
00007ff808c46cc6 (__TEXT,__text) non-external (was a private external) __CVXFillExtendedv216
00007ff808c46afb (__TEXT,__text) non-external (was a private external) __CVXFillExtendedx22p
00007ff808c4518b (__TEXT,__text) non-external (was a private external) __CVXFillExtendedyuvs
                 (undefined) external __NSConcreteGlobalBlock (from libSystem)
                 (undefined) external __Unwind_Resume (from libSystem)
00007ff808c3d8cf (__TEXT,__text) non-external (was a private external) __Z11setIntValueP14__CFDictionaryPK10__CFStringi
00007ff808c3434d (__TEXT,__text) non-external (was a private external) __Z12CVTracePoolsi
00007ff808c53f60 (__TEXT,__text) non-external (was a private external) __Z14CVObjectRetainP10__CVObject
00007ff808c53f80 (__TEXT,__text) non-external (was a private external) __Z15CVObjectReleaseP10__CVObject
00007ff808c3c502 (__TEXT,__text) non-external (was a private external) __Z16CVAtomicBunchNewjP14_CVAtomicBunch
00007ff808c62236 (__TEXT,__text) non-external __Z16CVAtomicBunchNewjP14_CVAtomicBunch.cold.1
00007ff808c34049 (__TEXT,__text) non-external (was a private external) __Z17CVTracePoolActioniP14__CVBufferPoolP17__CVBufferBackingPKcll
00007ff808c3c7f6 (__TEXT,__text) non-external (was a private external) __Z18CVAtomicBunchApplyP14_CVAtomicBunchPFiPKvPvES2_
00007ff808c40e60 (__TEXT,__text) non-external (was a private external) __Z18CVDataBufferRetainP10__CVBuffer
00007ff808c5b6f2 (__TEXT,__text) non-external (was a private external) __Z18ElementModifyFlagsPV13_QueueElementti
00007ff808c40e80 (__TEXT,__text) non-external (was a private external) __Z19CVDataBufferReleaseP10__CVBuffer
00007ff808c3ccba (__TEXT,__text) non-external (was a private external) __Z20CVAtomicBunchDestroyP14_CVAtomicBunch
00007ff808c50b20 (__TEXT,__text) non-external (was a private external) __Z20CVMetalTextureRetainP10__CVBuffer
00007ff808c3eaee (__TEXT,__text) non-external (was a private external) __Z20setIOSurfaceIntValueP11__IOSurfacePK10__CFStringi
00007ff808c3cb56 (__TEXT,__text) non-external (was a private external) __Z21CVAtomicBunchGetCountP14_CVAtomicBunch
00007ff808c50b40 (__TEXT,__text) non-external (was a private external) __Z21CVMetalTextureReleaseP10__CVBuffer
00007ff808c3dc5e (__TEXT,__text) non-external (was a private external) __Z22CVAtomicBunchAddObjectP14_CVAtomicBunchPv
00007ff808c3f004 (__TEXT,__text) non-external (was a private external) __Z22CVDataBufferPoolRetainP18__CVDataBufferPool
00007ff808c428ec (__TEXT,__text) non-external (was a private external) __Z22scanIOSurfacesCallbackPKvPv
00007ff808c3f024 (__TEXT,__text) non-external (was a private external) __Z23CVDataBufferPoolReleaseP18__CVDataBufferPool
00007ff808c5ad90 (__TEXT,__text) non-external (was a private external) __Z24CVLockingBunchPairRetainP20__CVLockingBunchPair
00007ff808c3dade (__TEXT,__text) non-external (was a private external) __Z25CVAtomicBunchRemoveObjectP14_CVAtomicBunchPvi
00007ff808c5adb0 (__TEXT,__text) non-external (was a private external) __Z25CVLockingBunchPairReleaseP20__CVLockingBunchPair
00007ff808c61c16 (__TEXT,__text) non-external (was a private external) __Z25CVLocklessBunchPairRetainP21__CVLocklessBunchPair
00007ff808c542d6 (__TEXT,__text) non-external (was a private external) __Z25CVMetalTextureCacheRetainP21__CVMetalTextureCache
00007ff808c61c36 (__TEXT,__text) non-external (was a private external) __Z26CVLocklessBunchPairReleaseP21__CVLocklessBunchPair
00007ff808c542f6 (__TEXT,__text) non-external (was a private external) __Z26CVMetalTextureCacheReleaseP21__CVMetalTextureCache
00007ff808c49c46 (__TEXT,__text) non-external (was a private external) __Z26CVPixelBufferBackingRetainP22__CVPixelBufferBacking
00007ff808c5b83d (__TEXT,__text) non-external (was a private external) __Z27CVAtomicBunchGetSharedCountP14_CVAtomicBunch
00007ff808c5adc1 (__TEXT,__text) non-external (was a private external) __Z27CVLockingBunchPairGetTypeIDv
00007ff808c49c66 (__TEXT,__text) non-external (was a private external) __Z27CVPixelBufferBackingReleaseP22__CVPixelBufferBacking
00007ff808c61c47 (__TEXT,__text) non-external (was a private external) __Z28CVLocklessBunchPairGetTypeIDv
