
/Volumes/macOS Mojave/System/Library/Frameworks/QuickLook.framework/Versions/A/QuickLook (for architecture x86_64):
                 (indirect) external _OBJC_CLASS_$_QLThumbnailStoreRetrievalOperation (for _OBJC_CLASS_$_QLThumbnailStoreRetrievalOperation)
                 (undefined) external _OBJC_EHTYPE_$_NSException (from CoreFoundation)
                 (undefined) external _OBJC_EHTYPE_id (from libobjc)
0000000000063e28 (__DATA,__objc_ivar) external _OBJC_IVAR_$_QLDebugController._queue
0000000000063e48 (__DATA,__objc_ivar) external _OBJC_IVAR_$_QLImageWrapper._discarded
0000000000063e38 (__DATA,__objc_ivar) external _OBJC_IVAR_$_QLImageWrapper._image
0000000000063e40 (__DATA,__objc_ivar) external _OBJC_IVAR_$_QLImageWrapper._url
0000000000063e30 (__DATA,__objc_ivar) external _OBJC_IVAR_$_QLPreview._previewRef
                 (undefined) external _OBJC_METACLASS_$_NSObject (from libobjc)
0000000000063f40 (__DATA,__objc_data) external _OBJC_METACLASS_$_QLDebugController
0000000000063f68 (__DATA,__objc_data) external _OBJC_METACLASS_$_QLDebugSatelliteController
0000000000063f90 (__DATA,__objc_data) external _OBJC_METACLASS_$_QLDebugServerController
0000000000063fb8 (__DATA,__objc_data) external _OBJC_METACLASS_$_QLImageWrapper
0000000000063fe0 (__DATA,__objc_data) external _OBJC_METACLASS_$_QLPreview
0000000000064008 (__DATA,__objc_data) external _OBJC_METACLASS_$_QLTestingLog
                 (undefined) weak external _OBJC_METACLASS_$_QLThumbnailAddition (from QuickLookThumbnailing)
                 (indirect) external _OBJC_METACLASS_$_QLThumbnailAddition (for _OBJC_METACLASS_$_QLThumbnailAddition)
                 (undefined) weak external _OBJC_METACLASS_$_QLThumbnailStoreRetrievalOperation (from QuickLookThumbnailing)
                 (indirect) external _OBJC_METACLASS_$_QLThumbnailStoreRetrievalOperation (for _OBJC_METACLASS_$_QLThumbnailStoreRetrievalOperation)
                 (undefined) external _PlotIconRefInContext (from ApplicationServices)
0000000000031d34 (__TEXT,__text) external _QLAdaptContextCTMToFitRectInRect
0000000000031c7d (__TEXT,__text) external _QLAdaptContextCTMToScaleRectToRect
000000000003153d (__TEXT,__text) external _QLAdaptSizeInSize
00000000000315f9 (__TEXT,__text) external _QLAdaptSizeOutSize
0000000000002c70 (__TEXT,__text) external _QLAdaptSizeToRect
0000000000002cae (__TEXT,__text) external _QLAdaptSizeToRectWithRounding
00000000000316b5 (__TEXT,__text) external _QLAdaptSizeToRectWithRounding2
000000000003197b (__TEXT,__text) external _QLAdjustRectInRect
0000000000033735 (__TEXT,__text) external _QLBitmapContextLengthWithSize
00000000000314c7 (__TEXT,__text) external _QLBitmapGetPixelSizeForPointSize
0000000000040192 (__TEXT,__text) non-external (was a private external) _QLBubbleCallbacks_server
000000000003c785 (__TEXT,__text) non-external _QLBubbleCallbacks_server_demux
000000000003fef1 (__TEXT,__text) non-external (was a private external) _QLBubbleCallbacks_server_routine
000000000005b510 (__DATA,__const) external _QLBubbleControlIdentifierKey
000000000005b530 (__DATA,__const) external _QLBubbleControlKeyEquivalentKey
000000000005b538 (__DATA,__const) external _QLBubbleControlLeftAlignedKey
000000000005b540 (__DATA,__const) external _QLBubbleControlShrinkableKey
000000000005b520 (__DATA,__const) external _QLBubbleControlTightTitleKey
000000000005b518 (__DATA,__const) external _QLBubbleControlTitleKey
000000000005b528 (__DATA,__const) external _QLBubbleControlURLKey
0000000000042d09 (__TEXT,__text) external _QLCacheObserverCancel
00000000000428d3 (__TEXT,__text) external _QLCacheObserverCreate
0000000000042dbc (__TEXT,__text) external _QLCacheObserverGetTypeID
0000000000066490 (__DATA,__bss) non-external _QLCacheObserverGetTypeID.typeID
0000000000042a23 (__TEXT,__text) external _QLCacheObserverResume
00000000000429f7 (__TEXT,__text) external _QLCacheObserverSetInvalidationBlock
0000000000042be1 (__TEXT,__text) external _QLCacheObserverSuspend
000000000003330d (__TEXT,__text) external _QLCachedDrawingCreate
0000000000033716 (__TEXT,__text) external _QLCachedDrawingDispose
00000000000333fd (__TEXT,__text) external _QLCachedDrawingDraw
000000000003b73e (__TEXT,__text) external _QLCheckAccessForURL
0000000000024078 (__TEXT,__text) external _QLCompareVersion
0000000000034162 (__TEXT,__text) external _QLContextCreateGrayColorSpace
0000000000002c63 (__TEXT,__text) external _QLContextCreateRGBColorSpace
00000000000340e7 (__TEXT,__text) external _QLContextSetGrayFillColor
0000000000008885 (__TEXT,__text) external _QLContextSetGrayStrokeColor
0000000000034110 (__TEXT,__text) external _QLContextSetRGBFillColor
0000000000034139 (__TEXT,__text) external _QLContextSetRGBStrokeColor
0000000000024618 (__TEXT,__text) external _QLCopyIconImageFromURL
000000000003b612 (__TEXT,__text) external _QLCopyURLQueryDictionary
000000000003b091 (__TEXT,__text) non-external (was a private external) _QLCreateDataFromVMMemory
0000000000033941 (__TEXT,__text) external _QLCreateImageWithBitmapContext
0000000000033b11 (__TEXT,__text) external _QLCreateImageWithBlock
0000000000033a20 (__TEXT,__text) external _QLCreateImageWithMallocedBitmapContextTransferData
0000000000033b51 (__TEXT,__text) external _QLCreateMallocedBitmapContextWithSize
0000000000033e2f (__TEXT,__text) external _QLCreateMallocedBitmapContextWithSizeSupportingSubPixelAntialiasing
0000000000033f4d (__TEXT,__text) external _QLCreateMallocedGrayscaleContextWithSize
00000000000337f6 (__TEXT,__text) external _QLCreateReservedBitmapContextWithSize
000000000003b43f (__TEXT,__text) external _QLCreateURLByResolvingAlias
0000000000006f03 (__TEXT,__text) external _QLCreateURLByResolvingSymlink
0000000000033cd0 (__TEXT,__text) external _QLCreateVMBitmapContextWithSize
000000000003b0cb (__TEXT,__text) non-external (was a private external) _QLCreateVMDeallocator
000000000000fed7 (__TEXT,__text) external _QLDeletePaths
0000000000038a61 (__TEXT,__text) external _QLDiskStoreAcceptsThumbnails
0000000000038367 (__TEXT,__text) external _QLDiskStoreCopyDiskStoreForURL
0000000000038b05 (__TEXT,__text) external _QLDiskStoreCopyDiskStores
0000000000038a53 (__TEXT,__text) external _QLDiskStoreExecuteBlock
0000000000038ae1 (__TEXT,__text) external _QLDiskStoreGetAvailableDiskSpace
0000000000038af8 (__TEXT,__text) external _QLDiskStoreGetMountPath
000000000003832e (__TEXT,__text) external _QLDiskStoreGetTypeID
00000000000644f8 (__DATA,__data) non-external _QLDiskStoreGetTypeID.typeID
0000000000038a8d (__TEXT,__text) external _QLDiskStoreHasThumbnailCache
0000000000038a20 (__TEXT,__text) external _QLDiskStoreIsDistant
0000000000038ab9 (__TEXT,__text) external _QLDiskStoreIsExternalEncrypted
0000000000032f5a (__TEXT,__text) external _QLDrawCGPDFPage
0000000000033077 (__TEXT,__text) external _QLDrawCGPDFPageInRect
0000000000032390 (__TEXT,__text) external _QLDrawDebugRect
0000000000030b40 (__TEXT,__text) external _QLDrawGrayLinearGradient
0000000000024879 (__TEXT,__text) external _QLDrawIconImageForURL
0000000000030c7c (__TEXT,__text) external _QLDrawLinearGradient
000000000003312c (__TEXT,__text) external _QLDrawPDFPage
0000000000033249 (__TEXT,__text) external _QLDrawPDFPageInRect
000000000002f015 (__TEXT,__text) external _QLError
0000000000013776 (__TEXT,__text) external _QLGeneratorDispatchBlock
0000000000012b90 (__TEXT,__text) external _QLGeneratorGetTypeID
00000000000643c0 (__DATA,__data) non-external _QLGeneratorGetTypeID.typeID
0000000000032639 (__TEXT,__text) external _QLGetCGPDFDrawRect
0000000000032779 (__TEXT,__text) external _QLGetCGPDFDrawingTransform
0000000000032470 (__TEXT,__text) external _QLGetCGPDFPageRect
00000000000326df (__TEXT,__text) external _QLGetPDFDrawRect
0000000000032bea (__TEXT,__text) external _QLGetPDFDrawingTransform
0000000000032556 (__TEXT,__text) external _QLGetPDFPageRect
0000000000007000 (__TEXT,__text) external _QLGetRealPath
0000000000025905 (__TEXT,__text) external _QLIconContextFinish
00000000000257e6 (__TEXT,__text) external _QLIconContextNextPage
000000000002560c (__TEXT,__text) external _QLIconContextStart
0000000000025f70 (__TEXT,__text) external _QLIconCreateBackAndFrontLayerImages
00000000000262d9 (__TEXT,__text) external _QLIconCreateMaskImage
0000000000026462 (__TEXT,__text) external _QLIconCreateMaskImageNoFlavor
000000000002530a (__TEXT,__text) external _QLIconCreateWithImage
0000000000025317 (__TEXT,__text) external _QLIconCreateWithImageAndOptions
00000000000664c8 (__DATA,__common) external _QLIconDebugBadgePath
00000000000253ec (__TEXT,__text) external _QLIconDrawWithOptions
0000000000024ffc (__TEXT,__text) non-external (was a private external) _QLIconFlavorGetCallbacks
0000000000025224 (__TEXT,__text) external _QLIconGetMaxImageSize
0000000000044d15 (__TEXT,__text) external _QLIconSetCopyImageURLForSize
00000000000485a0 (__TEXT,__const) non-external _QLIconSetDimensions
0000000000044ba0 (__TEXT,__text) external _QLIconSetIsValid
0000000000031d95 (__TEXT,__text) external _QLImageCopySampleColors
0000000000036008 (__TEXT,__text) external _QLImageIOCleanupContext
000000000003643e (__TEXT,__text) external _QLImageIOCreateThumbnailFromData
000000000003629f (__TEXT,__text) external _QLImageIOCreateThumbnailFromURL
000000000003602c (__TEXT,__text) external _QLImageIOCreateThumbnailWithImageSource
0000000000035e22 (__TEXT,__text) external _QLImageIODrawImageInContext
0000000000035cfd (__TEXT,__text) external _QLImageIOFillContextForData
0000000000035018 (__TEXT,__text) external _QLImageIOFillContextForURL
0000000000034c7c (__TEXT,__text) external _QLImageIOGetAffineTransformFromCGImage
0000000000038201 (__TEXT,__text) external _QLInitInternalLogging
0000000000066380 (__DATA,__bss) non-external _QLInitInternalLogging.once
000000000002f0e7 (__TEXT,__text) external _QLInitLogging
0000000000066308 (__DATA,__bss) non-external _QLInitLogging.once
000000000000fdce (__TEXT,__text) external _QLIsDiskCacheEnabled
0000000000011de0 (__TEXT,__text) external _QLIsFileURL
000000000003b253 (__TEXT,__text) non-external _QLIsPathSubPathOfURL
0000000000030fb4 (__TEXT,__text) external _QLLoadImageAtPath
0000000000030dd0 (__TEXT,__text) external _QLLoadImageFromBundle
0000000000030d88 (__TEXT,__text) external _QLLoadImageFromBundleWithID
00000000000120a8 (__TEXT,__text) external _QLLoadQuickLookUISymbol
0000000000064bd0 (__DATA,__bss) non-external _QLLoadQuickLookUISymbol.once
000000000002e658 (__TEXT,__text) external _QLLogSetLoggingFunction
000000000005a840 (__DATA,__const) external _QLLogSubsystem
000000000005a870 (__DATA,__const) non-external _QLLogSubsystem_block_invoke.categories
0000000000064b68 (__DATA,__data) external _QLMaxCancelTimeOut
