
/System/Library/PrivateFrameworks/MediaRemote.framework/Support/mediaremoted (for architecture x86_64):
                 (undefined) external _$ss5ErrorP5_codeSivgTq (from libswiftCore)
                 (undefined) external _$ss5ErrorP7_domainSSvgTq (from libswiftCore)
                 (undefined) external _$ss5ErrorP9_userInfoyXlSgvgTq (from libswiftCore)
                 (undefined) external _$ss5ErrorPsE19_getEmbeddedNSErroryXlSgyF (from libswiftCore)
                 (undefined) external _$ss5ErrorPsE9_userInfoyXlSgvg (from libswiftCore)
                 (undefined) external _$ss5ErrorWS (from libswiftCore)
                 (undefined) external _$ss5NeverOMn (from libswiftCore)
                 (undefined) external _$ss5NeverON (from libswiftCore)
                 (undefined) external _$ss5NeverOs5ErrorsWP (from libswiftCore)
                 (undefined) external _$ss5UInt8VMn (from libswiftCore)
                 (undefined) external _$ss6HasherV5_hash4seed_S2i_s6UInt64VtFZ (from libswiftCore)
                 (undefined) external _$ss6HasherV5_seedABSi_tcfC (from libswiftCore)
                 (undefined) external _$ss6HasherV8_combineyySuF (from libswiftCore)
                 (undefined) external _$ss6HasherV8_combineyys6UInt32VF (from libswiftCore)
                 (undefined) external _$ss6HasherV9_finalizeSiyF (from libswiftCore)
                 (undefined) external _$ss6UInt32VMn (from libswiftCore)
                 (undefined) external _$ss7CVarArgMp (from libswiftCore)
                 (undefined) external _$ss9_typeName_9qualifiedSSypXp_SbtF (from libswiftCore)
                 (undefined) external _$syXlN (from libswiftCore)
                 (undefined) external _$sypN (from libswiftCore)
                 (undefined) external _$sytN (from libswiftCore)
                 (undefined) external _$sytWV (from libswiftCore)
                 (undefined) external _$syycWV (from libswiftCore)
                 (undefined) external _APP_SANDBOX_READ (from libSystem)
                 (undefined) external _AudioObjectAddPropertyListenerBlock (from CoreAudio)
                 (undefined) external _AudioObjectGetPropertyData (from CoreAudio)
                 (undefined) external _AudioObjectGetPropertyDataSize (from CoreAudio)
                 (undefined) external _AudioObjectHasProperty (from CoreAudio)
                 (undefined) external _AudioObjectRemovePropertyListenerBlock (from CoreAudio)
                 (undefined) external _AudioObjectSetPropertyData (from CoreAudio)
                 (undefined) external _BiomeLibrary (from BiomeLibrary)
                 (undefined) external _CC_MD5_Final (from libSystem)
                 (undefined) external _CC_MD5_Update (from libSystem)
                 (undefined) external _CC_SHA1_Final (from libSystem)
                 (undefined) external _CC_SHA1_Init (from libSystem)
                 (undefined) external _CC_SHA1_Update (from libSystem)
                 (undefined) external _CC_SHA256_Final (from libSystem)
                 (undefined) external _CC_SHA256_Update (from libSystem)
                 (undefined) external _CC_SHA512_Final (from libSystem)
                 (undefined) external _CC_SHA512_Update (from libSystem)
                 (undefined) external _CFErrorGetCode (from CoreFoundation)
                 (undefined) external _CFNotificationCenterGetDarwinNotifyCenter (from CoreFoundation)
                 (undefined) external _CFNotificationCenterRemoveEveryObserver (from CoreFoundation)
                 (undefined) external _CFPreferencesAppSynchronize (from CoreFoundation)
                 (undefined) external _CFPreferencesCopyAppValue (from CoreFoundation)
                 (undefined) external _CFPreferencesSetAppValue (from CoreFoundation)
                 (undefined) external _CFRelease (from CoreFoundation)
                 (undefined) external _CFRetain (from CoreFoundation)
                 (undefined) external _CFRunLoopAddSource (from CoreFoundation)
                 (undefined) external _CFRunLoopGetMain (from CoreFoundation)
                 (undefined) external _CFStringCreateWithBytes (from CoreFoundation)
                 (undefined) weak external _FBSDisplayLayoutElementControlCenterIdentifier (from FrontBoardServices)
                 (undefined) weak external _FBSDisplayLayoutElementLockScreenIdentifier (from FrontBoardServices)
                 (undefined) weak external _FBSOpenApplicationOptionKeyActivateSuspended (from FrontBoardServices)
                 (undefined) weak external _FBSOpenApplicationOptionKeyPayloadURL (from FrontBoardServices)
                 (undefined) weak external _FBSOpenApplicationOptionKeyPromptUnlockDevice (from FrontBoardServices)
                 (undefined) weak external _FBSOpenApplicationOptionKeyUnlockDevice (from FrontBoardServices)
                 (undefined) external _HardwareAddressToCString (from CoreUtils)
                 (undefined) external _ICMediaUserStateCenterUserStatesDidChangeNotification (from iTunesCloud)
                 (undefined) external _ICMusicUserStateGroupSessionCapabilityChangedNotification (from iTunesCloud)
                 (undefined) external _ICPrivacyIdentifierMusic (from iTunesCloud)
                 (undefined) external _IDSCopyIDForDevice (from IDS)
                 (undefined) external _IDSCopyIDForEmailAddress (from IDS)
                 (undefined) external _IDSCopyLocalDeviceUniqueID (from IDS)
                 (undefined) external _IDSDefaultPairedDevice (from IDSFoundation)
                 (undefined) external _IDSMaxMessageTimeout (from IDSFoundation)
                 (undefined) external _IDSSendMessageOptionFireAndForgetKey (from IDS)
                 (undefined) external _IDSSendMessageOptionFromIDKey (from IDS)
                 (undefined) external _IDSSendMessageOptionNonWakingKey (from IDS)
                 (undefined) external _IDSSendMessageOptionTimeoutKey (from IDS)
                 (undefined) external _IOAllowPowerChange (from IOKit)
                 (undefined) external _IOHIDEventCreateKeyboardEvent (from IOKit)
                 (undefined) external _IOHIDEventCreateUnicodeEvent (from IOKit)
                 (undefined) external _IOHIDEventSystemClientCreate (from IOKit)
                 (undefined) external _IOHIDEventSystemClientDispatchEvent (from IOKit)
                 (undefined) external _IOHIDUserDeviceCreate (from IOKit)
                 (undefined) external _IOHIDUserDeviceHandleReport (from IOKit)
                 (undefined) external _IOHIDUserDeviceHandleReportWithTimeStamp (from IOKit)
                 (undefined) external _IONotificationPortGetRunLoopSource (from IOKit)
                 (undefined) external _IOPMAssertionCreateWithDescription (from IOKit)
                 (undefined) external _IOPMAssertionRelease (from IOKit)
                 (undefined) external _IORegisterForSystemPower (from IOKit)
                 (undefined) external _MRAVAirPlaySecuritySettingsCreate (from MediaRemote)
                 (undefined) external _MRAVAirPlaySecuritySettingsCreateExternalRepresentation (from MediaRemote)
                 (undefined) external _MRAVEndpointDidAddOutputDeviceNotification (from MediaRemote)
                 (undefined) external _MRAVEndpointDidChangeOutputDeviceNotification (from MediaRemote)
                 (undefined) external _MRAVEndpointDidDisconnectNotification (from MediaRemote)
                 (undefined) external _MRAVEndpointDidRemoveOutputDeviceNotification (from MediaRemote)
                 (undefined) external _MRAVEndpointGetActiveSystemEndpointUID (from MediaRemote)
                 (undefined) external _MRAVEndpointGetExternalDevice (from MediaRemote)
                 (undefined) external _MRAVEndpointGetLocalEndpoint (from MediaRemote)
                 (undefined) external _MRAVEndpointOutputDeviceUserInfoKey (from MediaRemote)
                 (undefined) external _MRAVEndpointResolveActiveSystemEndpointWithType (from MediaRemote)
                 (undefined) external _MRAVEndpointUpdateActiveSystemEndpointWithReason (from MediaRemote)
                 (undefined) external _MRAVOutputContextDidAddLocalDeviceNotification (from MediaRemote)
                 (undefined) external _MRAVOutputContextDidAddOutputDeviceNotification (from MediaRemote)
                 (undefined) external _MRAVOutputContextDidAddPersonalDeviceNotification (from MediaRemote)
                 (undefined) external _MRAVOutputContextDidBeginModificationNotification (from MediaRemote)
                 (undefined) external _MRAVOutputContextDidChangeNotification (from MediaRemote)
                 (undefined) external _MRAVOutputContextDidFinishModificationNotification (from MediaRemote)
                 (undefined) external _MRAVOutputContextDidRemoveLocalDeviceNotification (from MediaRemote)
                 (undefined) external _MRAVOutputContextDidRemoveOutputDeviceNotification (from MediaRemote)
                 (undefined) external _MRAVOutputContextDidRemovePersonalDeviceNotification (from MediaRemote)
                 (undefined) external _MRAVOutputContextExistingOutputDeviceIdentifiersUserInfoKey (from MediaRemote)
                 (undefined) external _MRAVOutputContextManagerLocalDeviceDidChangeOutputContextNotification (from MediaRemote)
                 (undefined) external _MRAVOutputContextModificationIdentifierUserInfoKey (from MediaRemote)
                 (undefined) external _MRAVOutputContextModificationInitiatorUserInfoKey (from MediaRemote)
                 (undefined) external _MRAVOutputContextModificationOutputDeviceIdentifiersUserInfoKey (from MediaRemote)
                 (undefined) external _MRAVOutputContextModificationRequestToAddLocalDeviceNotification (from MediaRemote)
                 (undefined) external _MRAVOutputContextModificationTypeUserInfoKey (from MediaRemote)
                 (undefined) external _MRAVOutputContextOutputDeviceDidChangeNotification (from MediaRemote)
                 (undefined) external _MRAVOutputContextOutputDeviceUserInfoKey (from MediaRemote)
                 (undefined) external _MRAVOutputContextOutputDevicesDidChangeNotification (from MediaRemote)
                 (undefined) external _MRAVOutputDeviceArrayDescription (from MediaRemote)
                 (undefined) external _MRAVOutputDeviceSubtypeCopyDescription (from MediaRemote)
                 (undefined) external _MRAVOutputDeviceTypeCopyDescription (from MediaRemote)
                 (undefined) external _MRActiveGroupSessionInfoUserInfoKey (from MediaRemote)
                 (undefined) external _MRAddApplicationActivityToXPCMessage (from MediaRemote)
                 (undefined) external _MRAddArrayToXPCMessage (from MediaRemote)
                 (undefined) external _MRAddClientErrorToXPCMessage (from MediaRemote)
                 (undefined) external _MRAddClientToXPCMessage (from MediaRemote)
                 (undefined) external _MRAddCommandResultToXPCMessage (from MediaRemote)
                 (undefined) external _MRAddContentItemsToUserInfo (from MediaRemote)
                 (undefined) external _MRAddDataToXPCMessage (from MediaRemote)
                 (undefined) external _MRAddDeviceInfoToUserInfo (from MediaRemote)
                 (undefined) external _MRAddDeviceInfoToXPCMessage (from MediaRemote)
                 (undefined) external _MRAddDiagnosticToXPCMessage (from MediaRemote)
                 (undefined) external _MRAddDistantEndpointToXPCMessage (from MediaRemote)
                 (undefined) external _MRAddErrorToXPCMessage (from MediaRemote)
                 (undefined) external _MRAddOriginToXPCMessage (from MediaRemote)
                 (undefined) external _MRAddOriginsToXPCMessage (from MediaRemote)
                 (undefined) external _MRAddPlaybackQueueCapabilitiesToXPCMessage (from MediaRemote)
                 (undefined) external _MRAddPlaybackQueueRequestToXPCMessage (from MediaRemote)
                 (undefined) external _MRAddPlaybackQueueToXPCMessage (from MediaRemote)
                 (undefined) external _MRAddPlayerPathToUserInfo (from MediaRemote)
                 (undefined) external _MRAddPlayerPathToXPCMessage (from MediaRemote)
                 (undefined) external _MRAddPlayerToXPCMessage (from MediaRemote)
                 (undefined) external _MRAddPropertyListToXPCMessage (from MediaRemote)
                 (undefined) external _MRAddProtobufToXPCMessage (from MediaRemote)
                 (undefined) external _MRAddStringToXPCMessage (from MediaRemote)
                 (undefined) external _MRAddSupportedCommandsDataToXPCMessage (from MediaRemote)
                 (undefined) external _MRAnalyticsCompositionForDeviceInfo (from MediaRemote)
                 (undefined) external _MRAnalyticsCompositionForLocalDevice (from MediaRemote)
                 (undefined) external _MRAnalyticsDeviceCompositionDescription (from MediaRemote)
                 (undefined) external _MRAnalyticsSendEvent (from MediaRemote)
                 (undefined) external _MRBundlePermittedForGroupSessions (from MediaRemote)
                 (undefined) external _MRCompanionLinkClientActiveSystemEndpointUIDUserInfoKey (from MediaRemote)
                 (undefined) external _MRCompanionLinkClientEventIsPlaying (from MediaRemote)
                 (undefined) external _MRCompanionLinkClientEventPlaybackSessionChanged (from MediaRemote)
                 (undefined) external _MRCompanionLinkClientEventUpdateActiveSystemEndpoint (from MediaRemote)
                 (undefined) external _MRCompanionLinkClientRequestNowPlayingState (from MediaRemote)
                 (undefined) external _MRCompanionLinkClientRequestPlaybackSession (from MediaRemote)
                 (undefined) external _MRComputeBaseGroupID (from MediaRemote)
                 (undefined) external _MRComputeBaseRouteUID (from MediaRemote)
                 (undefined) external _MRComputeGroupContextID (from MediaRemote)
                 (undefined) external _MRContentItemArtworkFormatStandard (from MediaRemote)
                 (undefined) external _MRContentItemCopyMinimalReadableDescription (from MediaRemote)
                 (undefined) external _MRContentItemCreateExternalRepresentation (from MediaRemote)
                 (undefined) external _MRContentItemCreateFromRequest (from MediaRemote)
                 (undefined) external _MRContentItemEqualToItem (from MediaRemote)
                 (undefined) external _MRContentItemGetAncestorIdentifier (from MediaRemote)
                 (undefined) external _MRContentItemGetArtworkData (from MediaRemote)
                 (undefined) external _MRContentItemGetPlaybackRate (from MediaRemote)
                 (undefined) external _MRContentItemIsEmpty (from MediaRemote)
                 (undefined) external _MRContentItemSetArtworkData (from MediaRemote)
                 (undefined) external _MRContentItemsCopyMinimalReadableDescription (from MediaRemote)
