00007ff817e94e1a (__TEXT,__text) non-external .L_4X1_compute_olimit
00007ff817e951ee (__TEXT,__text) non-external .L_4X1_exit
00007ff817e94f00 (__TEXT,__text) non-external .L_4X1_loop_body
00007ff817e952a4 (__TEXT,__text) non-external .L_4X2_compute_olimit
00007ff817e95720 (__TEXT,__text) non-external .L_4X2_exit
00007ff817e953c0 (__TEXT,__text) non-external .L_4X2_loop_body
00007ff818119398 (__TEXT,__gcc_except_tab) non-external GCC_except_table1385
00007ff8181193b0 (__TEXT,__gcc_except_tab) non-external GCC_except_table2878
00007ff818119414 (__TEXT,__gcc_except_tab) non-external GCC_except_table4143
00007ff818119428 (__TEXT,__gcc_except_tab) non-external GCC_except_table4144
00007ff818119440 (__TEXT,__gcc_except_tab) non-external GCC_except_table4145
00007ff81811944c (__TEXT,__gcc_except_tab) non-external GCC_except_table4146
00007ff81811948c (__TEXT,__gcc_except_tab) non-external GCC_except_table4147
00007ff8181194a8 (__TEXT,__gcc_except_tab) non-external GCC_except_table4148
00007ff818119524 (__TEXT,__gcc_except_tab) non-external GCC_except_table4149
00007ff818119650 (__TEXT,__gcc_except_tab) non-external GCC_except_table4156
00007ff81811966c (__TEXT,__gcc_except_tab) non-external GCC_except_table4166
00007ff817e94dc0 (__TEXT,__text) non-external (was a private external) HUF_decompress4X1_usingDTable_internal_bmi2_asm_loop
00007ff817e9523d (__TEXT,__text) non-external (was a private external) HUF_decompress4X2_usingDTable_internal_bmi2_asm_loop
00007ff8180f0640 (__TEXT,__const) non-external _BIT_mask
00007ff8180f1450 (__TEXT,__const) non-external _BIT_mask
00007ff8180db6ed (__TEXT,__text) non-external _BestLanguageDictionaryEqualCallBack
00007ff8180db7bc (__TEXT,__text) non-external _BestLanguageDictionaryHashCallBack
00007ff817e20c06 (__TEXT,__text) non-external _BulkPayloadIterator_Step
00007ff818076e98 (__TEXT,__text) non-external _BulkPositionIterator_Step_Compressed
00007ff81807751c (__TEXT,__text) non-external _BulkPositionIterator_Step_Live
00007ff81807d9d5 (__TEXT,__text) non-external _BulkPullback
00007ff817ef7c69 (__TEXT,__text) non-external (was a private external) _FSE_normalizeCount
00007ff8180f1430 (__TEXT,__const) non-external _FSE_normalizeCount.rtbTable
00007ff817ef7c16 (__TEXT,__text) non-external (was a private external) _FSE_optimalTableLog
00007ff817ef7bc7 (__TEXT,__text) non-external (was a private external) _FSE_optimalTableLog_internal
00007ff817ef868e (__TEXT,__text) non-external (was a private external) _FSE_readNCount
00007ff817ef83d4 (__TEXT,__text) non-external (was a private external) _FSE_readNCount_bmi2
00007ff817ef8d90 (__TEXT,__text) non-external _FSE_readNCount_body
00007ff817ef83e9 (__TEXT,__text) non-external _FSE_readNCount_body_bmi2
00007ff817ef7921 (__TEXT,__text) non-external (was a private external) _FSE_writeNCount
00007ff817ef796d (__TEXT,__text) non-external _FSE_writeNCount_generic
                 (undefined) external _FSPathMakeRef (from CoreServices)
                 (undefined) external _FSRefMakePath (from CoreServices)
                 (undefined) external _FSResolveNodeID (from CoreServices)
00007ff817e801dc (__TEXT,__text) non-external _FillQueryNodeRangePatternsCopy
00007ff817f2f943 (__TEXT,__text) non-external _FinderDateFieldsFree
                 (undefined) external _FinishStreamCompressorQueue (from AppleFSCompression)
00007ff817dd71c0 (__TEXT,__text) non-external _FlatStorePageEntryRead
00007ff817e6e550 (__TEXT,__text) non-external _FlatStorePageEntryWrite2
00007ff817fb46e0 (__TEXT,__text) non-external _FlatStorePageEntryWrite2.2255
00007ff817de4830 (__TEXT,__text) non-external _FlatStorePageIteratorGetNext
00007ff817e36320 (__TEXT,__text) non-external _FlattenCFTypeToBuffer
00007ff817e49bb0 (__TEXT,__text) non-external _FlattenPostingsContextDestroy
00007ff817e56ff3 (__TEXT,__text) non-external _GatherAndLockIndexes
00007ff8180524a8 (__TEXT,__text) non-external _GetCPathForUser
00007ff818064e26 (__TEXT,__text) non-external _GetCompletionItemWeight
00007ff817f6bce3 (__TEXT,__text) non-external _GetContentIndex
00007ff817efa299 (__TEXT,__text) non-external (was a private external) _HIST_countFast_wksp
00007ff817efa2db (__TEXT,__text) non-external _HIST_count_parallel_wksp
00007ff817efa20f (__TEXT,__text) non-external (was a private external) _HIST_count_simple
00007ff817efa51a (__TEXT,__text) non-external (was a private external) _HIST_count_wksp
00007ff817f00540 (__TEXT,__text) non-external _HUF_DecompressAsmArgs_init
00007ff817ef6580 (__TEXT,__text) non-external (was a private external) _HUF_buildCTable
00007ff817ef48ca (__TEXT,__text) non-external (was a private external) _HUF_buildCTable_wksp
00007ff817ef64ed (__TEXT,__text) non-external (was a private external) _HUF_compress1X_repeat
00007ff817ef5093 (__TEXT,__text) non-external (was a private external) _HUF_compress1X_usingCTable
00007ff817ef50aa (__TEXT,__text) non-external _HUF_compress1X_usingCTable_internal
00007ff817ef6722 (__TEXT,__text) non-external _HUF_compress1X_usingCTable_internal_bmi2
00007ff817ef653b (__TEXT,__text) non-external (was a private external) _HUF_compress4X_repeat
00007ff817ef5f58 (__TEXT,__text) non-external (was a private external) _HUF_compress4X_usingCTable
00007ff817ef5f6f (__TEXT,__text) non-external _HUF_compress4X_usingCTable_internal
00007ff817ef75d8 (__TEXT,__text) non-external _HUF_compressCTable_internal
00007ff817ef60e0 (__TEXT,__text) non-external _HUF_compress_internal
00007ff817efec14 (__TEXT,__text) non-external (was a private external) _HUF_decompress1X1_DCtx_wksp_bmi2
00007ff817efa9f1 (__TEXT,__text) non-external _HUF_decompress1X1_usingDTable_internal
00007ff817efed69 (__TEXT,__text) non-external _HUF_decompress1X1_usingDTable_internal_bmi2
00007ff817efc593 (__TEXT,__text) non-external _HUF_decompress1X2_usingDTable_internal
00007ff817f008e4 (__TEXT,__text) non-external _HUF_decompress1X2_usingDTable_internal_bmi2
00007ff817efebfd (__TEXT,__text) non-external (was a private external) _HUF_decompress1X_usingDTable_bmi2
00007ff817efbfc4 (__TEXT,__text) non-external _HUF_decompress4X1_DCtx_wksp_bmi2
00007ff817efacd9 (__TEXT,__text) non-external _HUF_decompress4X1_usingDTable_internal
00007ff817eff020 (__TEXT,__text) non-external _HUF_decompress4X1_usingDTable_internal_bmi2_asm
00007ff817e94dc0 (__TEXT,__text) non-external (was a private external) _HUF_decompress4X1_usingDTable_internal_bmi2_asm_loop
00007ff817efeb18 (__TEXT,__text) non-external _HUF_decompress4X2_DCtx_wksp_bmi2
00007ff817efcb39 (__TEXT,__text) non-external _HUF_decompress4X2_usingDTable_internal
00007ff817f00e2c (__TEXT,__text) non-external _HUF_decompress4X2_usingDTable_internal_bmi2_asm
00007ff817e9523d (__TEXT,__text) non-external (was a private external) _HUF_decompress4X2_usingDTable_internal_bmi2_asm_loop
00007ff817efecb5 (__TEXT,__text) non-external (was a private external) _HUF_decompress4X_hufOnly_wksp_bmi2
00007ff817efec9e (__TEXT,__text) non-external (was a private external) _HUF_decompress4X_usingDTable_bmi2
00007ff817ef501c (__TEXT,__text) non-external (was a private external) _HUF_estimateCompressedSize
00007ff817f006f5 (__TEXT,__text) non-external _HUF_fillDTableX2ForWeight
00007ff817ef48bd (__TEXT,__text) non-external (was a private external) _HUF_getNbBitsFromCTable
00007ff817ef3fa0 (__TEXT,__text) non-external (was a private external) _HUF_optimalTableLog
00007ff817ef464e (__TEXT,__text) non-external (was a private external) _HUF_readCTable
00007ff817efa56d (__TEXT,__text) non-external (was a private external) _HUF_readDTableX1_wksp_bmi2
00007ff817efc04e (__TEXT,__text) non-external (was a private external) _HUF_readDTableX2_wksp
00007ff817efc05b (__TEXT,__text) non-external (was a private external) _HUF_readDTableX2_wksp_bmi2
00007ff817ef894d (__TEXT,__text) non-external (was a private external) _HUF_readStats
00007ff817ef8bce (__TEXT,__text) non-external _HUF_readStats_body_bmi2
00007ff817ef89ee (__TEXT,__text) non-external (was a private external) _HUF_readStats_wksp
00007ff817efebad (__TEXT,__text) non-external (was a private external) _HUF_selectDecoder
00007ff817ef65ef (__TEXT,__text) non-external _HUF_simpleQuickSort
00007ff817ef504d (__TEXT,__text) non-external (was a private external) _HUF_validateCTable
00007ff817ef45c2 (__TEXT,__text) non-external (was a private external) _HUF_writeCTable
00007ff817ef3faf (__TEXT,__text) non-external (was a private external) _HUF_writeCTable_wksp
                 (undefined) external _IOBSDNameMatching (from IOKit)
                 (undefined) external _IOIteratorNext (from IOKit)
                 (undefined) external _IOMasterPort (from IOKit)
                 (undefined) external _IOObjectRelease (from IOKit)
                 (undefined) external _IORegistryEntryCreateCFProperty (from IOKit)
                 (undefined) external _IORegistryEntryGetParentEntry (from IOKit)
                 (undefined) external _IORegistryEntrySearchCFProperty (from IOKit)
                 (undefined) external _IOServiceGetMatchingServices (from IOKit)
00007ff817e67dd0 (__TEXT,__text) non-external _IndexFdInfoCreate
00007ff817e6e750 (__TEXT,__text) non-external _IndexFdInfoDispose
00007ff817de1bcc (__TEXT,__text) non-external _InnerMerge
00007ff817f4366b (__TEXT,__text) non-external _InsertPreProcessContextAddAttr
00007ff817f23fc5 (__TEXT,__text) non-external _L1RankQueueDestroy
00007ff817f23fea (__TEXT,__text) non-external _L1RankQueuePop
00007ff817f2474e (__TEXT,__text) non-external _L1RankQueuePush
00007ff8180ef880 (__TEXT,__const) non-external _LL_base
00007ff8180ef9e0 (__TEXT,__const) non-external _LL_base
00007ff8180eed80 (__TEXT,__const) non-external _LL_bits
00007ff8180ef910 (__TEXT,__const) non-external _LL_bits
00007ff8180efa70 (__TEXT,__const) non-external _LL_bits
00007ff8180f05d0 (__TEXT,__const) non-external _LL_bits
00007ff8180f08b0 (__TEXT,__const) non-external _LL_bits
00007ff8180f1760 (__TEXT,__const) non-external _LL_bits
00007ff8180efaa0 (__TEXT,__const) non-external _LL_defaultDTable
00007ff8180eedb0 (__TEXT,__const) non-external _LL_defaultNorm
00007ff8180f07b0 (__TEXT,__const) non-external _LL_defaultNorm
00007ff817f80d40 (__TEXT,__text) non-external _LegacyHash
00007ff8180db1a4 (__TEXT,__text) non-external _MDCopyBestAvailableLanguage
                 (undefined) external _MDItemGetTypeID (from CoreServices)
                 (undefined) external _MDItemsSetAttributesNoExAttr (from CoreServices)
                 (undefined) external _MDMatch (from MetadataUtilities)
                 (undefined) external _MDMatchWithFuzzyIndicies (from MetadataUtilities)
                 (undefined) external _MDMatcherCreate (from MetadataUtilities)
                 (undefined) external _MDMatcherDispose (from MetadataUtilities)
00007ff817e2ad95 (__TEXT,__text) non-external _MDPlistBytesAddSDBFieldLocalized
00007ff8180ef760 (__TEXT,__const) non-external _ML_base
00007ff8180efe60 (__TEXT,__const) non-external _ML_base
00007ff8180eee00 (__TEXT,__const) non-external _ML_bits
00007ff8180ef840 (__TEXT,__const) non-external _ML_bits
00007ff8180eff40 (__TEXT,__const) non-external _ML_bits
00007ff8180f0600 (__TEXT,__const) non-external _ML_bits
00007ff8180f08e0 (__TEXT,__const) non-external _ML_bits
00007ff8180f17d0 (__TEXT,__const) non-external _ML_bits
00007ff8180eff80 (__TEXT,__const) non-external _ML_defaultDTable
00007ff8180eee40 (__TEXT,__const) non-external _ML_defaultNorm
00007ff8180f0840 (__TEXT,__const) non-external _ML_defaultNorm
00007ff817f2ace1 (__TEXT,__text) non-external _MurmurHash3_x86_32
00007ff817fe471b (__TEXT,__text) non-external _MurmurHash3_x86_32.4084
                 (undefined) external _NDR_record (from libSystem)
                 (undefined) external _NLStringTokenizerCopyBestStringLanguage (from CoreNLP)
                 (undefined) external _NLStringTokenizerCreate (from CoreNLP)
00007ff81801a2c0 (__TEXT,__text) non-external _NormalInterestingDocSet
00007ff817e85850 (__TEXT,__text) non-external _NormalResolvedDocSet
                 (undefined) external _OBJC_CLASS_$_MDPathFilter (from MetadataUtilities)
00007ff843b9e4f8 (__DATA_DIRTY,__objc_data) non-external _OBJC_CLASS_$__MDSPathFilter
                 (undefined) external _OBJC_METACLASS_$_MDPathFilter (from MetadataUtilities)
                 (undefined) external _OBJC_METACLASS_$_NSObject (from libobjc)
00007ff843b9e4d0 (__DATA_DIRTY,__objc_data) non-external _OBJC_METACLASS_$__MDSPathFilter
00007ff8180ef6c0 (__TEXT,__const) non-external _OF_base
00007ff8180efcb0 (__TEXT,__const) non-external _OF_base
00007ff8180ef740 (__TEXT,__const) non-external _OF_bits
00007ff8180efd30 (__TEXT,__const) non-external _OF_bits
00007ff8180efd50 (__TEXT,__const) non-external _OF_defaultDTable
00007ff8180eed40 (__TEXT,__const) non-external _OF_defaultNorm
00007ff8180f0800 (__TEXT,__const) non-external _OF_defaultNorm
00007ff817f3cde0 (__TEXT,__text) non-external _OIDAttrPairCmp
                 (undefined) external _OSAtomicDequeue (from libSystem)
                 (undefined) external _OSAtomicEnqueue (from libSystem)
00007ff817e6ecfe (__TEXT,__text) non-external _OuterMerge
                 (undefined) external _PLLogRegisteredEvent (from PowerLog)
                 (undefined) external _PLShouldLogRegisteredEvent (from PowerLog)
00007ff817eb7b3b (__TEXT,__text) non-external (was a private external) _POOL_add
00007ff817eb7b28 (__TEXT,__text) non-external (was a private external) _POOL_create
00007ff817eb7b35 (__TEXT,__text) non-external (was a private external) _POOL_free
00007ff817e1c980 (__TEXT,__text) non-external _PQueue_bulk_TermIdQueue_free
00007ff8180f88c0 (__TEXT,__const) non-external _P_MAX_Annotated
00007ff817e1e2ae (__TEXT,__text) non-external _PayloadIterate
00007ff817e8a741 (__TEXT,__text) non-external _PayloadIterate_UpdateSet
00007ff818075612 (__TEXT,__text) non-external _PayloadIterate__Positions
00007ff817e20d8f (__TEXT,__text) non-external _PayloadIterator_ConsumeUpdates
00007ff8180766c6 (__TEXT,__text) non-external _PayloadIterator__Positions_UpdateSet
00007ff817e818e0 (__TEXT,__text) non-external _PayloadProcessDocIDRangeBitsReversed
00007ff818076966 (__TEXT,__text) non-external _PayloadProcessDocIDRangeBitsReversed__Positions
00007ff817e6da30 (__TEXT,__text) non-external _PayloadPulsesAppend
00007ff817e69520 (__TEXT,__text) non-external _PayloadPulsesReorder
00007ff817e69180 (__TEXT,__text) non-external _PayloadPulsesWrite
00007ff817e6d300 (__TEXT,__text) non-external _PayloadPulsesWriteBytesFromScanner
00007ff817e6d2e0 (__TEXT,__text) non-external _PayloadReorderInfoCompare
00007ff818092a30 (__TEXT,__text) non-external _PayloadReorderInfoDestroyScanner
00007ff817e6d6c0 (__TEXT,__text) non-external _PayloadReorderInfoFree
00007ff817e6d6e0 (__TEXT,__text) non-external _PayloadScannerFirstPostingIfLink
00007ff81808f810 (__TEXT,__text) non-external _PayloadScannerReadBytes
00007ff817e6cd50 (__TEXT,__text) non-external _PayloadScannerReadVInt32
00007ff81808ffd0 (__TEXT,__text) non-external _PayloadScannerReadVInt32_v2
00007ff8180911b0 (__TEXT,__text) non-external _PayloadScannerReadVInt64
00007ff8180904c0 (__TEXT,__text) non-external _PayloadScannerReadVInt64_v2
00007ff818090970 (__TEXT,__text) non-external _PayloadScannerSkipPositionsData
00007ff817fcc970 (__TEXT,__text) non-external _PayloadWriteBufferInit
00007ff817e49120 (__TEXT,__text) non-external _PayloadWriteBufferWrite
00007ff817e48d10 (__TEXT,__text) non-external _PayloadWritePulseHeader
00007ff81807abd7 (__TEXT,__text) non-external _PositionIterate
00007ff81807ee19 (__TEXT,__text) non-external _PositionIterate_Compressed
00007ff81807a293 (__TEXT,__text) non-external _PositionIterator_GetNext
00007ff818079a82 (__TEXT,__text) non-external _PositionIterator_Resplit
00007ff818076bef (__TEXT,__text) non-external _PositionIterator_Split
00007ff818092da0 (__TEXT,__text) non-external _PositionRunInfoListAdd
00007ff817e6d690 (__TEXT,__text) non-external _PositionRunInfoListFree
00007ff8180f7c78 (__TEXT,__const) non-external _PostingChunkEnumeratorNextDocID.sBitToIndex1
00007ff818051bdf (__TEXT,__text) non-external _ProcessPathForScope
00007ff8180427ab (__TEXT,__text) non-external _PropertyIdKeyEquals
00007ff8180427be (__TEXT,__text) non-external _PropertyIdKeyHash
00007ff817f95702 (__TEXT,__text) external _RLEOIDArrayAddOid
00007ff817f983c8 (__TEXT,__text) non-external (was a private external) _RLEOIDArrayAddOid_locked
00007ff817f99e5e (__TEXT,__text) non-external (was a private external) _RLEOIDArrayAddOids
00007ff817e29381 (__TEXT,__text) non-external (was a private external) _RLEOIDArrayAddSortedOids
00007ff817f9a2c3 (__TEXT,__text) non-external (was a private external) _RLEOIDArrayClear
00007ff817f9543e (__TEXT,__text) external _RLEOIDArrayCloseOid_locked
00007ff817e3b1bc (__TEXT,__text) external _RLEOIDArrayContainsOid
00007ff817f983b3 (__TEXT,__text) non-external (was a private external) _RLEOIDArrayContainsOid_locked
00007ff817e282ee (__TEXT,__text) non-external _RLEOIDArrayContainsOids
00007ff817db75d9 (__TEXT,__text) external _RLEOIDArrayCreate
00007ff817e106bd (__TEXT,__text) non-external (was a private external) _RLEOIDArrayCreateMutable
00007ff817db6d6e (__TEXT,__text) non-external (was a private external) _RLEOIDArrayCreateMutableCopy
00007ff817f98c1d (__TEXT,__text) non-external (was a private external) _RLEOIDArrayDeserialize
00007ff817f9a323 (__TEXT,__text) non-external (was a private external) _RLEOIDArrayFlatten
00007ff817f9a1c2 (__TEXT,__text) non-external (was a private external) _RLEOIDArrayGetAllOids
00007ff817f9a155 (__TEXT,__text) non-external _RLEOIDArrayGetOidCount
00007ff817db7b86 (__TEXT,__text) non-external (was a private external) _RLEOIDArrayIsEmpty
00007ff817f99ecb (__TEXT,__text) non-external (was a private external) _RLEOIDArrayRemoveOid
00007ff817e2db32 (__TEXT,__text) non-external (was a private external) _RLEOIDArrayRemoveOids
00007ff817f9a057 (__TEXT,__text) non-external (was a private external) _RLEOIDArrayRemoveOidsWithExistence
00007ff817f9a0d8 (__TEXT,__text) non-external (was a private external) _RLEOIDArrayRemoveSortedOids
00007ff817e93eb0 (__TEXT,__text) non-external (was a private external) _RLEOIDArraySerialize
00007ff817f9a5c9 (__TEXT,__text) non-external (was a private external) _RLEOIDArrayUnflatten
00007ff817f9a790 (__TEXT,__text) non-external (was a private external) _RLEOIDArrayValidate
00007ff817db7017 (__TEXT,__text) non-external _RLEOIDIteratorCreate
00007ff817dc2873 (__TEXT,__text) non-external _RLEOIDIteratorDestroy
00007ff817db7c70 (__TEXT,__text) non-external _RLEOIDIteratorNext
00007ff817f59232 (__TEXT,__text) non-external _RepairJournalCreate
00007ff817f593ac (__TEXT,__text) non-external _RepairJournalDispose
00007ff817f59905 (__TEXT,__text) non-external _RepairJournalWrite
00007ff818027487 (__TEXT,__text) non-external _RunBufferDestroy
                 (undefined) external _SANDBOX_CHECK_NO_REPORT (from libSystem)
00007ff8180f8a00 (__TEXT,__const) non-external _SDBTypeSizes
00007ff817fe29ea (__TEXT,__text) non-external _SIActivityJournalCSItem
00007ff817fe2385 (__TEXT,__text) non-external _SIActivityJournalNewJournal
00007ff817fe285d (__TEXT,__text) non-external _SIActivityJournalNewLiveIndex
00007ff817d8f350 (__TEXT,__text) non-external _SIActivityJournalOpen
00007ff817fe25f1 (__TEXT,__text) non-external _SIActivityJournalUnlinkJournal
00007ff817f6f9b1 (__TEXT,__text) external _SIAddCorrection
00007ff817db7489 (__TEXT,__text) external _SIBulkDeleteAttributes
00007ff817f6999f (__TEXT,__text) external _SIBulkGetAttributeNames
00007ff817e2bfe8 (__TEXT,__text) external _SIBulkGetAttributes
00007ff817f69bb0 (__TEXT,__text) external _SIBulkGetPath
00007ff817e0f4f3 (__TEXT,__text) external _SIBulkSetAttributes
00007ff843ba0158 (__DATA_DIRTY,__bss) non-external _SIBullseyeNoForceUnigramsDefault.onceToken
00007ff842fb66e0 (__DATA,__bss) non-external _SIBullseyeNoForceUnigramsDefault.sUnigrams
00007ff817f5c802 (__TEXT,__text) external _SICalculateSize
00007ff817e2c8b2 (__TEXT,__text) external _SICancel
00007ff817f700b6 (__TEXT,__text) external _SIClearICUCache
00007ff817f5f939 (__TEXT,__text) external _SICloseIndex
