00007ff802a803fd (__TEXT,__text) external _NSAddImage
00007ff802a8fcd4 (__TEXT,__text) non-external (was a private external) __ZN3lsl5BTreeINSt3__14pairIjN5dyld45Atlas7Process21ProcessNotifierRecordEEENS_10OrderedMapIjS6_NS1_4lessIjEEE13value_compareELb0EE8NodeCoreILj7ELj6EE14rotateFromLeftEh
00007ff802a8fb22 (__TEXT,__text) non-external (was a private external) __ZN3lsl5BTreeINSt3__14pairIjN5dyld45Atlas7Process21ProcessNotifierRecordEEENS_10OrderedMapIjS6_NS1_4lessIjEEE13value_compareELb0EE8NodeCoreILj7ELj6EE15rotateFromRightEh
00007ff802a8f74c (__TEXT,__text) non-external (was a private external) __ZN3lsl5BTreeINSt3__14pairIjN5dyld45Atlas7Process21ProcessNotifierRecordEEENS_10OrderedMapIjS6_NS1_4lessIjEEE13value_compareELb0EE8NodeCoreILj7ELj6EE5eraseEh
00007ff802aa290f (__TEXT,__text) non-external __ZN3lsl5BTreeINSt3__14pairIjN5dyld45Atlas7Process21ProcessNotifierRecordEEENS_10OrderedMapIjS6_NS1_4lessIjEEE13value_compareELb0EE8NodeCoreILj7ELj6EE5eraseEh.cold.1
00007ff802aa2932 (__TEXT,__text) non-external __ZN3lsl5BTreeINSt3__14pairIjN5dyld45Atlas7Process21ProcessNotifierRecordEEENS_10OrderedMapIjS6_NS1_4lessIjEEE13value_compareELb0EE8NodeCoreILj7ELj6EE5eraseEh.cold.2
00007ff802a8feae (__TEXT,__text) non-external (was a private external) __ZN3lsl5BTreeINSt3__14pairIjN5dyld45Atlas7Process21ProcessNotifierRecordEEENS_10OrderedMapIjS6_NS1_4lessIjEEE13value_compareELb0EE8NodeCoreILj7ELj6EE5mergeEPNS_9AllocatorEh
00007ff802aa299b (__TEXT,__text) non-external __ZN3lsl5BTreeINSt3__14pairIjN5dyld45Atlas7Process21ProcessNotifierRecordEEENS_10OrderedMapIjS6_NS1_4lessIjEEE13value_compareELb0EE8NodeCoreILj7ELj6EE5mergeEPNS_9AllocatorEh.cold.1
00007ff802aa29be (__TEXT,__text) non-external __ZN3lsl5BTreeINSt3__14pairIjN5dyld45Atlas7Process21ProcessNotifierRecordEEENS_10OrderedMapIjS6_NS1_4lessIjEEE13value_compareELb0EE8NodeCoreILj7ELj6EE5mergeEPNS_9AllocatorEh.cold.2
00007ff802a8e0b0 (__TEXT,__text) non-external (was a private external) __ZN3lsl5BTreeINSt3__14pairIjN5dyld45Atlas7Process21ProcessNotifierRecordEEENS_10OrderedMapIjS6_NS1_4lessIjEEE13value_compareELb0EE8NodeCoreILj7ELj6EE6insertEhOS7_
00007ff802aa2702 (__TEXT,__text) non-external __ZN3lsl5BTreeINSt3__14pairIjN5dyld45Atlas7Process21ProcessNotifierRecordEEENS_10OrderedMapIjS6_NS1_4lessIjEEE13value_compareELb0EE8NodeCoreILj7ELj6EE6insertEhOS7_.cold.1
00007ff802aa2725 (__TEXT,__text) non-external __ZN3lsl5BTreeINSt3__14pairIjN5dyld45Atlas7Process21ProcessNotifierRecordEEENS_10OrderedMapIjS6_NS1_4lessIjEEE13value_compareELb0EE8NodeCoreILj7ELj6EE6insertEhOS7_.cold.2
00007ff802a82bd8 (__TEXT,__text) non-external (was a private external) __ZN3lsl5BTreeINSt3__14pairIyNS_4UUIDEEENS_10OrderedMapIyS3_NS1_4lessIyEEE13value_compareELb0EE14const_iterator19prepareForInsertionEv
00007ff802aa1f1a (__TEXT,__text) non-external __ZN3lsl5BTreeINSt3__14pairIyNS_4UUIDEEENS_10OrderedMapIyS3_NS1_4lessIyEEE13value_compareELb0EE14const_iterator19prepareForInsertionEv.cold.1
00007ff802a82332 (__TEXT,__text) non-external (was a private external) __ZN3lsl5BTreeINSt3__14pairIyNS_4UUIDEEENS_10OrderedMapIyS3_NS1_4lessIyEEE13value_compareELb0EE14const_iterator4swapERSB_
00007ff802a825de (__TEXT,__text) non-external (was a private external) __ZN3lsl5BTreeINSt3__14pairIyNS_4UUIDEEENS_10OrderedMapIyS3_NS1_4lessIyEEE13value_compareELb0EE14const_iteratorC1EPKSA_RKS4_S9_
00007ff802a82a98 (__TEXT,__text) non-external (was a private external) __ZN3lsl5BTreeINSt3__14pairIyNS_4UUIDEEENS_10OrderedMapIyS3_NS1_4lessIyEEE13value_compareELb0EE14const_iteratormmEv
00007ff802a823a4 (__TEXT,__text) non-external (was a private external) __ZN3lsl5BTreeINSt3__14pairIyNS_4UUIDEEENS_10OrderedMapIyS3_NS1_4lessIyEEE13value_compareELb0EE14const_iteratorppEv
00007ff802a8273c (__TEXT,__text) non-external (was a private external) __ZN3lsl5BTreeINSt3__14pairIyNS_4UUIDEEENS_10OrderedMapIyS3_NS1_4lessIyEEE13value_compareELb0EE15insert_internalEONSA_14const_iteratorEOS4_
00007ff802a82e24 (__TEXT,__text) non-external (was a private external) __ZN3lsl5BTreeINSt3__14pairIyNS_4UUIDEEENS_10OrderedMapIyS3_NS1_4lessIyEEE13value_compareELb0EE8NodeCoreILj10ELj7EE10splitChildEhRNS_9AllocatorE
00007ff802aa1f3d (__TEXT,__text) non-external __ZN3lsl5BTreeINSt3__14pairIyNS_4UUIDEEENS_10OrderedMapIyS3_NS1_4lessIyEEE13value_compareELb0EE8NodeCoreILj10ELj7EE10splitChildEhRNS_9AllocatorE.cold.1
00007ff802aa1f60 (__TEXT,__text) non-external __ZN3lsl5BTreeINSt3__14pairIyNS_4UUIDEEENS_10OrderedMapIyS3_NS1_4lessIyEEE13value_compareELb0EE8NodeCoreILj10ELj7EE10splitChildEhRNS_9AllocatorE.cold.2
00007ff802aa1f83 (__TEXT,__text) non-external __ZN3lsl5BTreeINSt3__14pairIyNS_4UUIDEEENS_10OrderedMapIyS3_NS1_4lessIyEEE13value_compareELb0EE8NodeCoreILj10ELj7EE10splitChildEhRNS_9AllocatorE.cold.3
00007ff802aa1fa6 (__TEXT,__text) non-external __ZN3lsl5BTreeINSt3__14pairIyNS_4UUIDEEENS_10OrderedMapIyS3_NS1_4lessIyEEE13value_compareELb0EE8NodeCoreILj10ELj7EE10splitChildEhRNS_9AllocatorE.cold.4
00007ff802a82a0a (__TEXT,__text) non-external (was a private external) __ZN3lsl5BTreeINSt3__14pairIyNS_4UUIDEEENS_10OrderedMapIyS3_NS1_4lessIyEEE13value_compareELb0EE8NodeCoreILj10ELj7EE6insertEhOS4_
00007ff802aa1ed4 (__TEXT,__text) non-external __ZN3lsl5BTreeINSt3__14pairIyNS_4UUIDEEENS_10OrderedMapIyS3_NS1_4lessIyEEE13value_compareELb0EE8NodeCoreILj10ELj7EE6insertEhOS4_.cold.1
00007ff802aa1ef7 (__TEXT,__text) non-external __ZN3lsl5BTreeINSt3__14pairIyNS_4UUIDEEENS_10OrderedMapIyS3_NS1_4lessIyEEE13value_compareELb0EE8NodeCoreILj10ELj7EE6insertEhOS4_.cold.2
00007ff802a8c8de (__TEXT,__text) non-external (was a private external) __ZN3lsl5BTreeIPKcNS_20ConstCharStarCompareELb0EE14const_iterator19prepareForInsertionEv
00007ff802aa255b (__TEXT,__text) non-external __ZN3lsl5BTreeIPKcNS_20ConstCharStarCompareELb0EE14const_iterator19prepareForInsertionEv.cold.1
00007ff802a8cdca (__TEXT,__text) non-external (was a private external) __ZN3lsl5BTreeIPKcNS_20ConstCharStarCompareELb0EE14const_iteratorC1EPKS4_RKS2_S3_
00007ff802a8c7cc (__TEXT,__text) non-external (was a private external) __ZN3lsl5BTreeIPKcNS_20ConstCharStarCompareELb0EE14const_iteratormmEv
00007ff802a8cf78 (__TEXT,__text) non-external (was a private external) __ZN3lsl5BTreeIPKcNS_20ConstCharStarCompareELb0EE14const_iteratorppEv
00007ff802a8c4da (__TEXT,__text) non-external (was a private external) __ZN3lsl5BTreeIPKcNS_20ConstCharStarCompareELb0EE15insert_internalEONS4_14const_iteratorEOS2_
00007ff802a8a3b0 (__TEXT,__text) non-external (was a private external) __ZN3lsl5BTreeIPKcNS_20ConstCharStarCompareELb0EE8NodeCoreILj31ELj15EE10deallocateEPS6_PNS_9AllocatorE
00007ff802a8cace (__TEXT,__text) non-external (was a private external) __ZN3lsl5BTreeIPKcNS_20ConstCharStarCompareELb0EE8NodeCoreILj31ELj15EE10splitChildEhRNS_9AllocatorE
00007ff802aa257e (__TEXT,__text) non-external __ZN3lsl5BTreeIPKcNS_20ConstCharStarCompareELb0EE8NodeCoreILj31ELj15EE10splitChildEhRNS_9AllocatorE.cold.1
00007ff802aa25a1 (__TEXT,__text) non-external __ZN3lsl5BTreeIPKcNS_20ConstCharStarCompareELb0EE8NodeCoreILj31ELj15EE10splitChildEhRNS_9AllocatorE.cold.2
00007ff802aa25c4 (__TEXT,__text) non-external __ZN3lsl5BTreeIPKcNS_20ConstCharStarCompareELb0EE8NodeCoreILj31ELj15EE10splitChildEhRNS_9AllocatorE.cold.3
00007ff802aa25e7 (__TEXT,__text) non-external __ZN3lsl5BTreeIPKcNS_20ConstCharStarCompareELb0EE8NodeCoreILj31ELj15EE10splitChildEhRNS_9AllocatorE.cold.4
00007ff802a8c74a (__TEXT,__text) non-external (was a private external) __ZN3lsl5BTreeIPKcNS_20ConstCharStarCompareELb0EE8NodeCoreILj31ELj15EE6insertEhOS2_
00007ff802aa2515 (__TEXT,__text) non-external __ZN3lsl5BTreeIPKcNS_20ConstCharStarCompareELb0EE8NodeCoreILj31ELj15EE6insertEhOS2_.cold.1
00007ff802aa2538 (__TEXT,__text) non-external __ZN3lsl5BTreeIPKcNS_20ConstCharStarCompareELb0EE8NodeCoreILj31ELj15EE6insertEhOS2_.cold.2
00007ff802a8b0b2 (__TEXT,__text) non-external (was a private external) __ZN3lsl5BTreeIiNSt3__14lessIiEELb0EE14const_iterator19prepareForInsertionEv
00007ff802aa2371 (__TEXT,__text) non-external __ZN3lsl5BTreeIiNSt3__14lessIiEELb0EE14const_iterator19prepareForInsertionEv.cold.1
00007ff802a8bbfe (__TEXT,__text) non-external (was a private external) __ZN3lsl5BTreeIiNSt3__14lessIiEELb0EE14const_iterator20rebalanceFromErasureEv
00007ff802aa2489 (__TEXT,__text) non-external __ZN3lsl5BTreeIiNSt3__14lessIiEELb0EE14const_iterator20rebalanceFromErasureEv.cold.1
00007ff802aa24ac (__TEXT,__text) non-external __ZN3lsl5BTreeIiNSt3__14lessIiEELb0EE14const_iterator20rebalanceFromErasureEv.cold.2
00007ff802a8b59a (__TEXT,__text) non-external (was a private external) __ZN3lsl5BTreeIiNSt3__14lessIiEELb0EE14const_iteratorC1EPKS4_RKiS3_
00007ff802a8afa0 (__TEXT,__text) non-external (was a private external) __ZN3lsl5BTreeIiNSt3__14lessIiEELb0EE14const_iteratormmEv
00007ff802a8b6bc (__TEXT,__text) non-external (was a private external) __ZN3lsl5BTreeIiNSt3__14lessIiEELb0EE14const_iteratorppEv
00007ff802a8ad10 (__TEXT,__text) non-external (was a private external) __ZN3lsl5BTreeIiNSt3__14lessIiEELb0EE15insert_internalEONS4_14const_iteratorEOi
00007ff802a8b9dc (__TEXT,__text) non-external (was a private external) __ZN3lsl5BTreeIiNSt3__14lessIiEELb0EE5eraseENS4_14const_iteratorE
00007ff802aa2420 (__TEXT,__text) non-external __ZN3lsl5BTreeIiNSt3__14lessIiEELb0EE5eraseENS4_14const_iteratorE.cold.1
00007ff802a8b930 (__TEXT,__text) non-external (was a private external) __ZN3lsl5BTreeIiNSt3__14lessIiEELb0EE5eraseERKi
00007ff802a8a2d4 (__TEXT,__text) non-external (was a private external) __ZN3lsl5BTreeIiNSt3__14lessIiEELb0EE8NodeCoreILj62ELj20EE10deallocateEPS6_PNS_9AllocatorE
00007ff802a8b2aa (__TEXT,__text) non-external (was a private external) __ZN3lsl5BTreeIiNSt3__14lessIiEELb0EE8NodeCoreILj62ELj20EE10splitChildEhRNS_9AllocatorE
00007ff802aa2394 (__TEXT,__text) non-external __ZN3lsl5BTreeIiNSt3__14lessIiEELb0EE8NodeCoreILj62ELj20EE10splitChildEhRNS_9AllocatorE.cold.1
00007ff802aa23b7 (__TEXT,__text) non-external __ZN3lsl5BTreeIiNSt3__14lessIiEELb0EE8NodeCoreILj62ELj20EE10splitChildEhRNS_9AllocatorE.cold.2
00007ff802aa23da (__TEXT,__text) non-external __ZN3lsl5BTreeIiNSt3__14lessIiEELb0EE8NodeCoreILj62ELj20EE10splitChildEhRNS_9AllocatorE.cold.3
00007ff802aa23fd (__TEXT,__text) non-external __ZN3lsl5BTreeIiNSt3__14lessIiEELb0EE8NodeCoreILj62ELj20EE10splitChildEhRNS_9AllocatorE.cold.4
00007ff802a8c092 (__TEXT,__text) non-external (was a private external) __ZN3lsl5BTreeIiNSt3__14lessIiEELb0EE8NodeCoreILj62ELj20EE14rotateFromLeftEh
00007ff802a8bf54 (__TEXT,__text) non-external (was a private external) __ZN3lsl5BTreeIiNSt3__14lessIiEELb0EE8NodeCoreILj62ELj20EE15rotateFromRightEh
00007ff802a8bb96 (__TEXT,__text) non-external (was a private external) __ZN3lsl5BTreeIiNSt3__14lessIiEELb0EE8NodeCoreILj62ELj20EE5eraseEh
00007ff802aa2443 (__TEXT,__text) non-external __ZN3lsl5BTreeIiNSt3__14lessIiEELb0EE8NodeCoreILj62ELj20EE5eraseEh.cold.1
00007ff802aa2466 (__TEXT,__text) non-external __ZN3lsl5BTreeIiNSt3__14lessIiEELb0EE8NodeCoreILj62ELj20EE5eraseEh.cold.2
00007ff802a8c206 (__TEXT,__text) non-external (was a private external) __ZN3lsl5BTreeIiNSt3__14lessIiEELb0EE8NodeCoreILj62ELj20EE5mergeEPNS_9AllocatorEh
00007ff802aa24cf (__TEXT,__text) non-external __ZN3lsl5BTreeIiNSt3__14lessIiEELb0EE8NodeCoreILj62ELj20EE5mergeEPNS_9AllocatorEh.cold.1
00007ff802aa24f2 (__TEXT,__text) non-external __ZN3lsl5BTreeIiNSt3__14lessIiEELb0EE8NodeCoreILj62ELj20EE5mergeEPNS_9AllocatorEh.cold.2
00007ff802a8af18 (__TEXT,__text) non-external (was a private external) __ZN3lsl5BTreeIiNSt3__14lessIiEELb0EE8NodeCoreILj62ELj20EE6insertEhOi
00007ff802aa232b (__TEXT,__text) non-external __ZN3lsl5BTreeIiNSt3__14lessIiEELb0EE8NodeCoreILj62ELj20EE6insertEhOi.cold.1
00007ff802aa234e (__TEXT,__text) non-external __ZN3lsl5BTreeIiNSt3__14lessIiEELb0EE8NodeCoreILj62ELj20EE6insertEhOi.cold.2
00007ff802a90ea2 (__TEXT,__text) non-external (was a private external) __ZN3lsl6BitmapC2ERNS_9AllocatorEm
00007ff802a7c9b0 (__TEXT,__text) non-external (was a private external) __ZN3lsl6BitmapD2Ev
00007ff802a8b87e (__TEXT,__text) non-external (was a private external) __ZN3lsl6VectorIN5dyld45Atlas6Mapper7MappingEE12reserveExactEy
00007ff802a8c3cc (__TEXT,__text) non-external (was a private external) __ZN3lsl6VectorIN5dyld45Atlas6Mapper7MappingEE4swapERS5_
00007ff802a8b7a6 (__TEXT,__text) non-external (was a private external) __ZN3lsl6VectorIN5dyld45Atlas6Mapper7MappingEE6resizeEy
00007ff802a8b81c (__TEXT,__text) non-external (was a private external) __ZN3lsl6VectorIN5dyld45Atlas6Mapper7MappingEE7reserveEy
00007ff802a8c404 (__TEXT,__text) non-external (was a private external) __ZN3lsl6VectorIN5dyld45Atlas6Mapper7MappingEEC2ERKS5_RNS_9AllocatorE
00007ff802a90184 (__TEXT,__text) non-external (was a private external) __ZN3lsl6VectorINS_4UUIDEE12reserveExactEy
00007ff802a900ac (__TEXT,__text) non-external (was a private external) __ZN3lsl6VectorINS_4UUIDEE6resizeEy
00007ff802a90122 (__TEXT,__text) non-external (was a private external) __ZN3lsl6VectorINS_4UUIDEE7reserveEy
00007ff802a8abca (__TEXT,__text) non-external (was a private external) __ZN3lsl6VectorIPKcE12reserveExactEy
00007ff802a8aaf2 (__TEXT,__text) non-external (was a private external) __ZN3lsl6VectorIPKcE6resizeEy
00007ff802a8ab68 (__TEXT,__text) non-external (was a private external) __ZN3lsl6VectorIPKcE7reserveEy
00007ff802a90e0a (__TEXT,__text) non-external (was a private external) __ZN3lsl6VectorIcE12reserveExactEy
00007ff802a8aa80 (__TEXT,__text) non-external (was a private external) __ZN3lsl6VectorIcE6resizeEy
00007ff802a8a202 (__TEXT,__text) non-external (was a private external) __ZN3lsl6VectorIcE7reserveEy
00007ff802a8a9e0 (__TEXT,__text) non-external (was a private external) __ZN3lsl6VectorIiE12reserveExactEy
00007ff802a8a908 (__TEXT,__text) non-external (was a private external) __ZN3lsl6VectorIiE6resizeEy
00007ff802a8a97e (__TEXT,__text) non-external (was a private external) __ZN3lsl6VectorIiE7reserveEy
00007ff802a8a9e0 (__TEXT,__text) non-external (was a private external) __ZN3lsl6VectorIjE12reserveExactEy
00007ff802a8a908 (__TEXT,__text) non-external (was a private external) __ZN3lsl6VectorIjE6resizeEy
00007ff802a8a97e (__TEXT,__text) non-external (was a private external) __ZN3lsl6VectorIjE7reserveEy
00007ff802a7cba8 (__TEXT,__text) non-external (was a private external) __ZN3lsl9Allocator10freeObjectEPv
00007ff802a88fa4 (__TEXT,__text) non-external (was a private external) __ZN3lsl9Allocator10makeSharedIN5dyld45Atlas6MapperEJRS0_EEENS_9SharedPtrIT_EEDpOT0_
00007ff802a84458 (__TEXT,__text) non-external (was a private external) __ZN3lsl9Allocator10makeSharedIN5dyld45Atlas6MapperEJRS0_RNS_6VectorINS4_7MappingEEEEEENS_9SharedPtrIT_EEDpOT0_
00007ff802a8a264 (__TEXT,__text) non-external (was a private external) __ZN3lsl9Allocator10makeUniqueIN5dyld45Atlas11SharedCacheEJRS0_NS2_10FileRecordERNS_9SharedPtrINS3_6MapperEEERyyEEENS_9UniquePtrIT_EEDpOT0_
00007ff802a89fa6 (__TEXT,__text) non-external (was a private external) __ZN3lsl9Allocator10makeUniqueIN5dyld45Atlas5ImageEJS4_EEENS_9UniquePtrIT_EEDpOT0_
00007ff802a7cb5a (__TEXT,__text) non-external (was a private external) __ZN3lsl9Allocator13aligned_allocEyy
00007ff802aa1c7d (__TEXT,__text) non-external __ZN3lsl9Allocator13aligned_allocEyy.cold.1
00007ff802a7cbba (__TEXT,__text) non-external (was a private external) __ZN3lsl9Allocator4freeEPv
00007ff802a7cb30 (__TEXT,__text) non-external (was a private external) __ZN3lsl9Allocator6mallocEy
00007ff802a7cbd6 (__TEXT,__text) non-external (was a private external) __ZN3lsl9Allocator6strdupEPKc
00007ff802a7cbce (__TEXT,__text) non-external (was a private external) __ZN3lsl9Allocator7reallocEPvy
00007ff802a8c390 (__TEXT,__text) non-external (was a private external) __ZN3lsl9SharedPtrIN5dyld45Atlas6MapperEE4Ctrl17decrementRefCountEv
00007ff802a7ca12 (__TEXT,__text) non-external (was a private external) __ZN3lsl9UniquePtrIN5dyld45Atlas11SharedCacheEED2Ev
00007ff802a882ec (__TEXT,__text) non-external __ZN3lsl9UniquePtrIN5dyld45Atlas15ProcessSnapshotEE10withUnsafeIZNS2_7Process19handleNotificationsEvE3$_0EEDaT_
00007ff802a7c91a (__TEXT,__text) non-external (was a private external) __ZN3lsl9UniquePtrIN5dyld45Atlas15ProcessSnapshotEED2Ev
00007ff802a7ca76 (__TEXT,__text) non-external (was a private external) __ZN3lsl9UniquePtrIN5dyld45Atlas17SharedCacheLocalsEED2Ev
00007ff802a90314 (__TEXT,__text) non-external (was a private external) __ZN3lsl9UniquePtrIN5dyld45Atlas5ImageEED2Ev
00007ff802a7c984 (__TEXT,__text) non-external (was a private external) __ZN3lsl9UniquePtrINS_6BitmapEED2Ev
00007ff843869920 (__DATA,__bss) non-external __ZN3lslL16sAllocatorBufferE
00007ff8436b72a8 (__DATA_DIRTY,__bss) non-external __ZN3lslL20sMemoryManagerBufferE
00007ff8436b72a0 (__DATA_DIRTY,__bss) non-external __ZN3lslL25sMemoryManagerInitializedE
00007ff802a91a7a (__TEXT,__text) non-external (was a private external) __ZN4dyld20ThreadLocalVariables10initializeEv
00007ff802a915a6 (__TEXT,__text) non-external (was a private external) __ZN4dyld20ThreadLocalVariables10setUpImageEPK15DyldSharedCachePKN6mach_o12UnsafeHeaderE
00007ff802a91bfe (__TEXT,__text) non-external (was a private external) __ZN4dyld20ThreadLocalVariables11addTermFuncEPFvPvES1_
00007ff802a91cf0 (__TEXT,__text) non-external (was a private external) __ZN4dyld20ThreadLocalVariables12finalizeListEPv
00007ff802a91d4a (__TEXT,__text) non-external (was a private external) __ZN4dyld20ThreadLocalVariables14TerminatorList16reverseWalkChainEU13block_pointerFvPS1_E
00007ff802a9187a (__TEXT,__text) non-external (was a private external) __ZN4dyld20ThreadLocalVariables16forEachThunkSpanEPKN6mach_o12UnsafeHeaderEU13block_pointerFNS1_5ErrorENSt3__14spanINS0_5ThunkELm18446744073709551615EEEE
00007ff802a917c8 (__TEXT,__text) non-external (was a private external) __ZN4dyld20ThreadLocalVariables18findInitialContentEPKN6mach_o12UnsafeHeaderERNSt3__14spanIKhLm18446744073709551615EEERb
00007ff802a91df6 (__TEXT,__text) non-external (was a private external) __ZN4dyld20ThreadLocalVariables19instantiateVariableERKNS0_5ThunkE
00007ff802a9170a (__TEXT,__text) non-external (was a private external) __ZN4dyld20ThreadLocalVariables24initializeThunksFromDiskEPKN6mach_o12UnsafeHeaderE
00007ff802a91606 (__TEXT,__text) non-external (was a private external) __ZN4dyld20ThreadLocalVariables27initializeThunksInDyldCacheEPK15DyldSharedCachePKN6mach_o12UnsafeHeaderE
00007ff802a91cb8 (__TEXT,__text) non-external (was a private external) __ZN4dyld20ThreadLocalVariables4exitEv
00007ff8436b7308 (__DATA_DIRTY,__common) non-external (was a private external) __ZN4dyld21sThreadLocalVariablesE
00007ff802a91a8b (__TEXT,__text) non-external __ZN4dyldL15finalizeListTLVEPv
00007ff802a9fb04 (__TEXT,__text) non-external __ZN5dyld317OverflowSafeArrayIZNK6mach_o12UnsafeHeader22validSemanticsSegmentsERKNS1_6PolicyEyE8SegRangeLy4294967295EE9push_backEOS6_
00007ff802aa2b61 (__TEXT,__text) non-external __ZN5dyld317OverflowSafeArrayIZNK6mach_o12UnsafeHeader22validSemanticsSegmentsERKNS1_6PolicyEyE8SegRangeLy4294967295EE9push_backEOS6_.cold.1
00007ff802a9ffb0 (__TEXT,__text) non-external __ZN5dyld317OverflowSafeArrayIZNK6mach_o12UnsafeHeader22validSemanticsSegmentsERKNS1_6PolicyEyE8SegRangeLy4294967295EEixEy
00007ff802aa2ba9 (__TEXT,__text) non-external __ZN5dyld317OverflowSafeArrayIZNK6mach_o12UnsafeHeader22validSemanticsSegmentsERKNS1_6PolicyEyE8SegRangeLy4294967295EEixEy.cold.1
00007ff802a836f8 (__TEXT,__text) non-external (was a private external) __ZN5dyld317OverflowSafeArrayIcLy4294967295EE6resizeEy
00007ff802aa1fd0 (__TEXT,__text) non-external __ZN5dyld317OverflowSafeArrayIcLy4294967295EE6resizeEy.cold.1
00007ff802a8319c (__TEXT,__text) non-external (was a private external) __ZN5dyld34openEPKcii
00007ff802a99654 (__TEXT,__text) non-external (was a private external) __ZN5dyld35ArrayIN6mach_o13SegmentRanges12SegmentRangeEE9push_backERKS3_
00007ff802aa2ad7 (__TEXT,__text) non-external __ZN5dyld35ArrayIN6mach_o13SegmentRanges12SegmentRangeEE9push_backERKS3_.cold.1
00007ff802a831e8 (__TEXT,__text) non-external (was a private external) __ZN5dyld37FatFile9isFatFileEPKv
00007ff802a82126 (__TEXT,__text) non-external (was a private external) __ZN5dyld410FileRecord4openEi
00007ff802aa1e8e (__TEXT,__text) non-external __ZN5dyld410FileRecord4openEi.cold.1
00007ff802a81f7c (__TEXT,__text) non-external (was a private external) __ZN5dyld410FileRecord4swapERS0_
00007ff802a82102 (__TEXT,__text) non-external (was a private external) __ZN5dyld410FileRecord5closeEv
00007ff802a82078 (__TEXT,__text) non-external (was a private external) __ZN5dyld410FileRecordC1EOS0_
00007ff802a820ac (__TEXT,__text) non-external (was a private external) __ZN5dyld410FileRecordD1Ev
00007ff802a820ce (__TEXT,__text) non-external (was a private external) __ZN5dyld410FileRecordD2Ev
00007ff802a820b6 (__TEXT,__text) non-external (was a private external) __ZN5dyld410FileRecordaSEOS0_
