000000024e4a0e40 (__TEXT,__text) non-external +[GPDataConversionUtils convertFloat16ToFloat32:]
0000000299334488 (__DATA_DIRTY,__data) external _OBJC_METACLASS_$__TtC23ImagePlaygroundInternal33GPAppleConnectTokenProvider_Swift
0000000299334460 (__DATA_DIRTY,__data) non-external (was a private external) _OBJC_METACLASS_$__TtC23ImagePlaygroundInternal9GPVFXView
000000029a168660 (__AUTH,__data) non-external (was a private external) _OBJC_METACLASS_$__TtC23ImagePlaygroundInternalP33_036306B80E81D2889B124F17B9D88FE529FakeAppleConnectAuthenticator
0000000299334438 (__DATA_DIRTY,__data) non-external (was a private external) _OBJC_METACLASS_$__TtC23ImagePlaygroundInternalP33_43BF5DCB84E607BA605BF05BA9FA4B0318MenuActionCallback
000000029a164860 (__AUTH,__data) non-external (was a private external) _OBJC_METACLASS_$__TtC23ImagePlaygroundInternalP33_982263688A621E733B31AF96D643042E24RemotelyCancelableWindow
0000000299334410 (__DATA_DIRTY,__data) non-external (was a private external) _OBJC_METACLASS_$__TtCV23ImagePlaygroundInternal26FrameworkViewRepresentableP33_8381055C53B101B53D1633297D3E35E410NativeView
000000029a167048 (__AUTH,__data) non-external (was a private external) _OBJC_METACLASS_$__TtCV23ImagePlaygroundInternal33ImageDescriptionViewRepresentable11Coordinator
000000029a1664d0 (__AUTH,__data) non-external (was a private external) _OBJC_METACLASS_$__TtCV23ImagePlaygroundInternalP33_7389286860DD2EC4328D1EC8D60AC72C15AllEmojiPopover11Coordinator
                 (undefined) external _OBJC_METACLASS_$__TtCs12_SwiftObject (from libswiftCore)
000000024ea7aa00 (__TEXT,__text) non-external _OUTLINED_FUNCTION_0
000000024ea7aa24 (__TEXT,__text) non-external _OUTLINED_FUNCTION_1
                 (undefined) external _PHAssetExportRequestPhotoFileURLKey (from Photos)
                 (undefined) external _PHAssetPropertySetCuration (from Photos)
                 (undefined) external _PHAssetPropertySetDescription (from Photos)
                 (undefined) external _PHAssetPropertySetPhotosInfoPanelExtended (from Photos)
                 (undefined) external _PHFacePropertySetClustering (from Photos)
                 (undefined) external _PHImageCancelledKey (from Photos)
                 (undefined) external _PHImageErrorKey (from Photos)
                 (undefined) external _PHImageResultIsDegradedKey (from Photos)
                 (undefined) external _PHPhotosErrorDomain (from Photos)
                 (undefined) external _SecTaskCopySigningIdentifier (from Security)
                 (undefined) external _SecTaskCopyValueForEntitlement (from Security)
                 (undefined) external _SecTaskCreateFromSelf (from Security)
                 (undefined) external _SecTaskCreateWithAuditToken (from Security)
                 (undefined) external _VFXWorldLoaderOptionMetalLibraryURL (from VFX)
                 (undefined) external _VTCreateCGImageFromCVPixelBuffer (from VideoToolbox)
                 (undefined) external __Block_copy (from libSystem)
                 (undefined) external __Block_release (from libSystem)
000000024ea84838 (__TEXT,__objc_methlist) non-external __CLASS_METHODS_GPInProcessGenerationProgressViewController
000000024ea84850 (__TEXT,__objc_methlist) non-external __CLASS_METHODS_GPInProcessImageEditionViewController
000000024ea84868 (__TEXT,__objc_methlist) non-external __CLASS_METHODS_GPInProcessImagePickerViewController
000000024ea84888 (__TEXT,__objc_methlist) non-external __CLASS_METHODS_GPInProcessMagicPaperViewController
000000024ea848a8 (__TEXT,__objc_methlist) non-external __CLASS_METHODS__TtC23ImagePlaygroundInternal29PhotoAssetItemProviderWriting
000000029cb741f0 (__AUTH_CONST,__objc_const) non-external __CLASS_PROPERTIES_GPInProcessGenerationProgressViewController
000000029cb73ea8 (__AUTH_CONST,__objc_const) non-external __CLASS_PROPERTIES_GPInProcessImageEditionViewController
000000029cb73bc8 (__AUTH_CONST,__objc_const) non-external __CLASS_PROPERTIES_GPInProcessImagePickerViewController
000000029cb74398 (__AUTH_CONST,__objc_const) non-external __CLASS_PROPERTIES_GPInProcessMagicPaperViewController
000000029cb6f9e8 (__AUTH_CONST,__objc_const) non-external __CLASS_PROPERTIES__TtC23ImagePlaygroundInternal29PhotoAssetItemProviderWriting
000000029a1637f0 (__AUTH,__objc_data) non-external __DATA_GPInProcessGenerationProgressViewController
000000029a163780 (__AUTH,__objc_data) non-external __DATA_GPInProcessImageEditionViewController
000000029a163710 (__AUTH,__objc_data) non-external __DATA_GPInProcessImagePickerViewController
000000029a163910 (__AUTH,__objc_data) non-external __DATA_GPInProcessMagicPaperViewController
000000029cb6ad90 (__AUTH_CONST,__objc_const) non-external __DATA__TtC23ImagePlaygroundInternal10HTTPClient
000000029cb708e0 (__AUTH_CONST,__objc_const) non-external __DATA__TtC23ImagePlaygroundInternal11FaceFetcher
0000000299333ff0 (__DATA_DIRTY,__objc_data) non-external __DATA__TtC23ImagePlaygroundInternal12GPAlertStack
000000029cb6d5d0 (__AUTH_CONST,__objc_const) non-external __DATA__TtC23ImagePlaygroundInternal12StickerSaver
0000000299333fa0 (__DATA_DIRTY,__objc_data) non-external __DATA__TtC23ImagePlaygroundInternal13DebugSettings
0000000299333f50 (__DATA_DIRTY,__objc_data) non-external __DATA__TtC23ImagePlaygroundInternal13FeedbackInput
000000029cb6f488 (__AUTH_CONST,__objc_const) non-external __DATA__TtC23ImagePlaygroundInternal13PeopleRecency
0000000299333f00 (__DATA_DIRTY,__objc_data) non-external __DATA__TtC23ImagePlaygroundInternal14ErrorViewModel
000000029a163f00 (__AUTH,__objc_data) non-external __DATA__TtC23ImagePlaygroundInternal14MagicViewModel
000000029a162760 (__AUTH,__objc_data) non-external __DATA__TtC23ImagePlaygroundInternal14NonUIGenerator
000000029cb773b0 (__AUTH_CONST,__objc_const) non-external __DATA__TtC23ImagePlaygroundInternal14_PersonFetcher
000000029cb751b0 (__AUTH_CONST,__objc_const) non-external __DATA__TtC23ImagePlaygroundInternal15AppStateMonitor
0000000299333eb0 (__DATA_DIRTY,__objc_data) non-external __DATA__TtC23ImagePlaygroundInternal15CreationContext
0000000299333e60 (__DATA_DIRTY,__objc_data) non-external __DATA__TtC23ImagePlaygroundInternal15DetailViewModel
0000000299333e10 (__DATA_DIRTY,__objc_data) non-external __DATA__TtC23ImagePlaygroundInternal15EffectViewModel
0000000299333dc0 (__DATA_DIRTY,__objc_data) non-external __DATA__TtC23ImagePlaygroundInternal15PromptViewModel
000000029cb6ed48 (__AUTH_CONST,__objc_const) non-external __DATA__TtC23ImagePlaygroundInternal15ServicesFetcher
000000029cb6edd8 (__AUTH_CONST,__objc_const) non-external __DATA__TtC23ImagePlaygroundInternal15ServicesStartup
000000029cb6bbc0 (__AUTH_CONST,__objc_const) non-external __DATA__TtC23ImagePlaygroundInternal16_FeedbackManager
0000000299333d70 (__DATA_DIRTY,__objc_data) non-external __DATA__TtC23ImagePlaygroundInternal16_PeopleRetrieval
0000000299333d20 (__DATA_DIRTY,__objc_data) non-external __DATA__TtC23ImagePlaygroundInternal17AsyncClosureQueue
000000029a163a88 (__AUTH,__objc_data) non-external __DATA__TtC23ImagePlaygroundInternal17CameraCaptureView
0000000299333cd0 (__DATA_DIRTY,__objc_data) non-external __DATA__TtC23ImagePlaygroundInternal17NavigationManager
000000029cb6ffb0 (__AUTH_CONST,__objc_const) non-external __DATA__TtC23ImagePlaygroundInternal17PersonFaceGallery
0000000299333c80 (__DATA_DIRTY,__objc_data) non-external __DATA__TtC23ImagePlaygroundInternal17PreviewsViewModel
000000029cb6c080 (__AUTH_CONST,__objc_const) non-external __DATA__TtC23ImagePlaygroundInternal17TapToRadarManager
0000000299333c30 (__DATA_DIRTY,__objc_data) non-external __DATA__TtC23ImagePlaygroundInternal18ComposingViewModel
000000029a163188 (__AUTH,__objc_data) non-external __DATA__TtC23ImagePlaygroundInternal18DebugInfoViewModel
000000029cb715d8 (__AUTH_CONST,__objc_const) non-external __DATA__TtC23ImagePlaygroundInternal18DeviceCapabilities
000000029cb76df8 (__AUTH_CONST,__objc_const) non-external __DATA__TtC23ImagePlaygroundInternal18EmojiImageProvider
000000029cb76d20 (__AUTH_CONST,__objc_const) non-external __DATA__TtC23ImagePlaygroundInternal18EmojiImageRenderer
0000000299333be0 (__DATA_DIRTY,__objc_data) non-external __DATA__TtC23ImagePlaygroundInternal18GPUIExtensionState
000000029cb733d8 (__AUTH_CONST,__objc_const) non-external __DATA__TtC23ImagePlaygroundInternal18GPVFXViewObservers
000000029cb6f2e0 (__AUTH_CONST,__objc_const) non-external __DATA__TtC23ImagePlaygroundInternal18ImageKeyFaceLoader
0000000299333b90 (__DATA_DIRTY,__objc_data) non-external __DATA__TtC23ImagePlaygroundInternal18PhotoGridViewModel
000000029cb75fe8 (__AUTH_CONST,__objc_const) non-external __DATA__TtC23ImagePlaygroundInternal18SessionUndoManager
000000029a1633c0 (__AUTH,__objc_data) non-external __DATA__TtC23ImagePlaygroundInternal18VisualEffectLoader
000000029a163f50 (__AUTH,__objc_data) non-external __DATA__TtC23ImagePlaygroundInternal19AppearanceViewModel
000000029a1639c8 (__AUTH,__objc_data) non-external __DATA__TtC23ImagePlaygroundInternal19CameraAuthViewModel
000000029a162b80 (__AUTH,__objc_data) non-external __DATA__TtC23ImagePlaygroundInternal19ComposingFocusState
000000029a1632a8 (__AUTH,__objc_data) non-external __DATA__TtC23ImagePlaygroundInternal19MagicViewController
000000029cb71fa0 (__AUTH_CONST,__objc_const) non-external __DATA__TtC23ImagePlaygroundInternal19VisualEffectRENodes
000000029cb6bac8 (__AUTH_CONST,__objc_const) non-external __DATA__TtC23ImagePlaygroundInternal19_SystemPhotoLibrary
0000000299334300 (__DATA_DIRTY,__objc_data) non-external __DATA__TtC23ImagePlaygroundInternal20ComposingViewActions
000000029cb75ba8 (__AUTH_CONST,__objc_const) non-external __DATA__TtC23ImagePlaygroundInternal20DeleteAssetOperation
000000029a163328 (__AUTH,__objc_data) non-external __DATA__TtC23ImagePlaygroundInternal20EditorViewController
000000029cb6b180 (__AUTH_CONST,__objc_const) non-external __DATA__TtC23ImagePlaygroundInternal20ImagePredictableSeed
000000029cb6bea8 (__AUTH_CONST,__objc_const) non-external __DATA__TtC23ImagePlaygroundInternal20InputAnalyticsHelper
000000029a163c18 (__AUTH,__objc_data) non-external __DATA__TtC23ImagePlaygroundInternal20MagicEffectViewModel
000000029a163210 (__AUTH,__objc_data) non-external __DATA__TtC23ImagePlaygroundInternal20PickerViewController
0000000299333b40 (__DATA_DIRTY,__objc_data) non-external __DATA__TtC23ImagePlaygroundInternal20StylePickerViewModel
000000029cb70e58 (__AUTH_CONST,__objc_const) non-external __DATA__TtC23ImagePlaygroundInternal21CuratedPromptCategory
0000000299333af0 (__DATA_DIRTY,__objc_data) non-external __DATA__TtC23ImagePlaygroundInternal21PeoplePickerViewModel
000000029cb70710 (__AUTH_CONST,__objc_const) non-external __DATA__TtC23ImagePlaygroundInternal21PhotosFaceCropFetcher
000000029cb73928 (__AUTH_CONST,__objc_const) non-external __DATA__TtC23ImagePlaygroundInternal21PromptConceptAnalyzer
000000029cb6d350 (__AUTH_CONST,__objc_const) non-external __DATA__TtC23ImagePlaygroundInternal21RecentStickersFetcher
000000029a163eb0 (__AUTH,__objc_data) non-external __DATA__TtC23ImagePlaygroundInternal21ResetContextOperation
000000029cb692c8 (__AUTH_CONST,__objc_const) non-external __DATA__TtC23ImagePlaygroundInternal21_AppProtectionManager
0000000299333aa0 (__DATA_DIRTY,__objc_data) non-external __DATA__TtC23ImagePlaygroundInternal22CameraCaptureViewModel
000000029cb702d8 (__AUTH_CONST,__objc_const) non-external __DATA__TtC23ImagePlaygroundInternal22CreationContextFactory
000000029cb74fb0 (__AUTH_CONST,__objc_const) non-external __DATA__TtC23ImagePlaygroundInternal22FavoriteAssetOperation
0000000299333a50 (__DATA_DIRTY,__objc_data) non-external __DATA__TtC23ImagePlaygroundInternal22GeneratedPreviewsStore
000000029cb6b278 (__AUTH_CONST,__objc_const) non-external __DATA__TtC23ImagePlaygroundInternal22ImagePredictableOutput
000000029cb71180 (__AUTH_CONST,__objc_const) non-external __DATA__TtC23ImagePlaygroundInternal22_CuratedPromptsManager
0000000299333a00 (__DATA_DIRTY,__objc_data) non-external __DATA__TtC23ImagePlaygroundInternal23AbstractEffectViewModel
000000029a163078 (__AUTH,__objc_data) non-external __DATA__TtC23ImagePlaygroundInternal23AppearanceCellViewModel
000000029cb707a0 (__AUTH_CONST,__objc_const) non-external __DATA__TtC23ImagePlaygroundInternal23AppearanceImageRenderer
000000029cb6f560 (__AUTH_CONST,__objc_const) non-external __DATA__TtC23ImagePlaygroundInternal23CharacterStorageManager
00000002993339b0 (__DATA_DIRTY,__objc_data) non-external __DATA__TtC23ImagePlaygroundInternal23ContextualMenuViewModel
000000029cb75778 (__AUTH_CONST,__objc_const) non-external __DATA__TtC23ImagePlaygroundInternal23DuplicateAssetOperation
000000029a162c70 (__AUTH,__objc_data) non-external __DATA__TtC23ImagePlaygroundInternal23FacePickerGridViewModel
000000029cb6c7f8 (__AUTH_CONST,__objc_const) non-external __DATA__TtC23ImagePlaygroundInternal23GenerationRecipeFactory
000000029cb6c4f0 (__AUTH_CONST,__objc_const) non-external __DATA__TtC23ImagePlaygroundInternal23GenericCharacterManager
0000000299333960 (__DATA_DIRTY,__objc_data) non-external __DATA__TtC23ImagePlaygroundInternal23ObservableDebugSettings
000000029cb6f3f8 (__AUTH_CONST,__objc_const) non-external __DATA__TtC23ImagePlaygroundInternal23PersonAttributesManager
0000000299333910 (__DATA_DIRTY,__objc_data) non-external __DATA__TtC23ImagePlaygroundInternal23PersonalizationFeatures
00000002993338c0 (__DATA_DIRTY,__objc_data) non-external __DATA__TtC23ImagePlaygroundInternal23PlaygroundHomeViewModel
000000029cb73660 (__AUTH_CONST,__objc_const) non-external __DATA__TtC23ImagePlaygroundInternal23VisualEffectViewManager
000000029a163b48 (__AUTH,__objc_data) non-external __DATA__TtC23ImagePlaygroundInternal24CameraCaptureCoordinator
0000000299333870 (__DATA_DIRTY,__objc_data) non-external __DATA__TtC23ImagePlaygroundInternal24ComposingFooterViewModel
0000000299333820 (__DATA_DIRTY,__objc_data) non-external __DATA__TtC23ImagePlaygroundInternal24FeedbackSectionViewModel
