00007ff8439c1580 (__DATA,__data) non-external _.compoundliteral
00007ff8069f9698 (__TEXT,__text) non-external (was a private external) _sb_packbuff_unpack_key_with_string_value
00007ff8069f9415 (__TEXT,__text) non-external (was a private external) _sb_packbuff_unpack_string
00007ff8069f930f (__TEXT,__text) non-external (was a private external) _sb_packbuff_unpack_uint32
00007ff8069ec8ae (__TEXT,__text) non-external _sb_pattern_is_disjoint_with_regex
00007ff8069e5ada (__TEXT,__text) non-external _sb_pattern_new
00007ff8069e5150 (__TEXT,__text) non-external _sb_pattern_prefix
00007ff8069ea186 (__TEXT,__text) non-external _sb_pattern_regex
00007ff8069e6023 (__TEXT,__text) non-external _sb_pattern_release
00007ff8069e5fd0 (__TEXT,__text) non-external _sb_pattern_retain
00007ff8069ecfac (__TEXT,__text) non-external _sb_pattern_serialize
00007ff806a0624d (__TEXT,__text) non-external _sb_pattern_var_release
00007ff806a061f8 (__TEXT,__text) non-external _sb_pattern_var_retain
00007ff806a06336 (__TEXT,__text) non-external _sb_pattern_var_set_ordinal
00007ff806a06524 (__TEXT,__text) non-external _sb_pattern_varset_enter
00007ff806a0666f (__TEXT,__text) non-external _sb_pattern_varset_get_available_ordinal
00007ff8069f7571 (__TEXT,__text) non-external _sb_pattern_varset_release
00007ff8069f74d1 (__TEXT,__text) non-external _sb_pattern_varset_retain
00007ff806a00393 (__TEXT,__text) non-external _sb_policy_get_entry_point
00007ff806a00355 (__TEXT,__text) non-external _sb_policy_is_operation_supported
00007ff806a003d5 (__TEXT,__text) non-external _sb_policy_iterate_entry_points
00007ff8069fffe2 (__TEXT,__text) non-external _sb_policy_new
00007ff806a00236 (__TEXT,__text) non-external _sb_policy_release
00007ff806a002c1 (__TEXT,__text) non-external _sb_policy_set_entry_point
00007ff806a00444 (__TEXT,__text) non-external _sb_profile_iterate_enabled_named_flags_textbufs
00007ff8069ef02f (__TEXT,__text) non-external _sb_profile_release
00007ff8069f752c (__TEXT,__text) non-external _sb_profile_set_pattern_variables
00007ff8069f7692 (__TEXT,__text) non-external _sb_program_add_source_buffer
00007ff8069db20f (__TEXT,__text) non-external _sb_program_source_alloc
00007ff8069faae1 (__TEXT,__text) non-external _sb_realloc_typed
00007ff8069ec777 (__TEXT,__text) non-external _sb_regex_release
00007ff8069eedb3 (__TEXT,__text) non-external _sb_sbpl_parser_release
00007ff8069fccf0 (__TEXT,__text) non-external _sb_stringtable_enter
00007ff8069fb940 (__TEXT,__text) non-external _sb_stringtable_release
00007ff8069ec654 (__TEXT,__text) non-external _sb_textbuf_get_length
00007ff8069e6bf8 (__TEXT,__text) non-external _sb_textbuf_with_normalized_string_copy
00007ff8069dacef (__TEXT,__text) non-external _sb_textbuf_with_string_copy
00007ff806a05144 (__TEXT,__text) non-external _sb_textbuf_with_string_pointer
00007ff8069ec816 (__TEXT,__text) non-external _sb_textbuf_with_substring_copy
00007ff8069ffdd9 (__TEXT,__text) non-external _sb_transform_combine_patterns_profile
00007ff8069fe90d (__TEXT,__text) non-external _sb_transform_eliminate_dead_code_profile
00007ff8069f22f6 (__TEXT,__text) non-external _sb_transform_expand_logical_conditions_profile
00007ff806a00bb6 (__TEXT,__text) non-external _sb_transform_reorder_profile
00007ff806a00c07 (__TEXT,__text) non-external _sb_transform_resolve_jumps_policy
00007ff806a0619e (__TEXT,__text) non-external _sb_transform_synthesize_bitmasks_profile
00007ff8069efcad (__TEXT,__text) non-external _sb_transform_synthesize_logical_conditions_profile
00007ff806a0491d (__TEXT,__text) non-external _sb_transform_synthesize_syscallmasks_profile
00007ff8069eecad (__TEXT,__text) non-external _sb_visitor_has_visited
00007ff8069ee933 (__TEXT,__text) non-external _sb_visitor_new
00007ff8069eed30 (__TEXT,__text) non-external _sb_visitor_release
00007ff806a06705 (__TEXT,__text) non-external _sb_warn
00007ff806a11d10 (__TEXT,__const) non-external _sbpl1_scm
00007ff806a12c30 (__TEXT,__const) non-external _sbpl2_scm
00007ff806a131b0 (__TEXT,__const) non-external _sbpl3_scm
00007ff806a01945 (__TEXT,__text) non-external _sbpl_enter_message_filter_context
00007ff806a025c6 (__TEXT,__text) non-external _sbpl_extends_builtin
00007ff806a0269a (__TEXT,__text) non-external _sbpl_filter_eqv
00007ff806a01b67 (__TEXT,__text) non-external _sbpl_leave_message_filter_context
00007ff806a02768 (__TEXT,__text) non-external _sbpl_operation_eqv
00007ff806a0b1c0 (__TEXT,__const) non-external _sbpl_scm
00007ff8069f7ef3 (__TEXT,__text) non-external (was a private external) _scheme_backtrace
00007ff806a06880 (__TEXT,__text) non-external _scheme_backtrace.cold.1
00007ff8069ee731 (__TEXT,__text) non-external (was a private external) _scheme_call
00007ff8069e29f5 (__TEXT,__text) non-external (was a private external) _scheme_define
00007ff8069eee6b (__TEXT,__text) non-external (was a private external) _scheme_deinit
00007ff8069dbcd0 (__TEXT,__text) non-external (was a private external) _scheme_enable_full_backtraces
00007ff8069f8120 (__TEXT,__text) non-external (was a private external) _scheme_error
00007ff8069f84ca (__TEXT,__text) non-external (was a private external) _scheme_errorf
00007ff8069f7ec6 (__TEXT,__text) non-external (was a private external) _scheme_get_current_bt_pointer
00007ff8069edf9a (__TEXT,__text) non-external (was a private external) _scheme_get_external_data
00007ff8069f7d84 (__TEXT,__text) non-external (was a private external) _scheme_get_location_col
00007ff8069f7d7a (__TEXT,__text) non-external (was a private external) _scheme_get_location_line
00007ff8069f7d62 (__TEXT,__text) non-external (was a private external) _scheme_get_location_name
00007ff8069ee6f3 (__TEXT,__text) non-external (was a private external) _scheme_global
00007ff8069db6ac (__TEXT,__text) non-external (was a private external) _scheme_init_custom_alloc
00007ff8069db65e (__TEXT,__text) non-external (was a private external) _scheme_init_new
00007ff8069e301f (__TEXT,__text) non-external (was a private external) _scheme_load_file
00007ff8069dc7a4 (__TEXT,__text) non-external (was a private external) _scheme_load_string
00007ff8069e3727 (__TEXT,__text) non-external (was a private external) _scheme_push_string
00007ff8069f85b5 (__TEXT,__text) non-external (was a private external) _scheme_quit
00007ff8069dc77f (__TEXT,__text) non-external (was a private external) _scheme_set_error_port_string
00007ff8069dc6c1 (__TEXT,__text) non-external (was a private external) _scheme_set_external_data
00007ff8069dc6d0 (__TEXT,__text) non-external (was a private external) _scheme_set_output_port_string
00007ff8069f7f94 (__TEXT,__text) non-external (was a private external) _scheme_write_to_file
00007ff8069e8153 (__TEXT,__text) non-external _shallow_copy_node
00007ff8069f2b6a (__TEXT,__text) non-external _skip_redundant_instructions
                 (undefined) external _snprintf (from libSystem)
00007ff8069f4a60 (__TEXT,__text) non-external _split_node
                 (undefined) external _sscanf (from libSystem)
00007ff8069dc505 (__TEXT,__text) non-external _store_string
                 (undefined) external _strcasecmp (from libSystem)
                 (undefined) external _strchr (from libSystem)
                 (undefined) external _strcmp (from libSystem)
                 (undefined) external _strcspn (from libSystem)
                 (undefined) external _strdup (from libSystem)
                 (undefined) external _strerror (from libSystem)
00007ff8069e479b (__TEXT,__text) non-external (was a private external) _string_length
00007ff8069fcdc7 (__TEXT,__text) non-external _string_table_description_for_id
00007ff8069e4749 (__TEXT,__text) non-external (was a private external) _string_value
                 (undefined) external _strlcat (from libSystem)
                 (undefined) external _strlen (from libSystem)
                 (undefined) external _strncmp (from libSystem)
                 (undefined) external _strnlen (from libSystem)
                 (undefined) external _strrchr (from libSystem)
                 (undefined) external _strsep (from libSystem)
                 (undefined) external _strspn (from libSystem)
                 (undefined) external _strstr (from libSystem)
                 (undefined) external _strtod (from libSystem)
                 (undefined) external _strtol (from libSystem)
00007ff806a0479e (__TEXT,__text) non-external _submatch_end
00007ff8069e2a46 (__TEXT,__text) non-external (was a private external) _symname
00007ff8069f8639 (__TEXT,__text) non-external _syntaxnum
00007ff806a0539e (__TEXT,__text) non-external _synthesize_bitmasks
00007ff806a051f6 (__TEXT,__text) non-external _synthesize_bitmasks_for_instruction
00007ff806a0530e (__TEXT,__text) non-external _synthesize_bitmasks_for_policy
00007ff806a0581c (__TEXT,__text) non-external _synthesize_bitmasks_multiple
00007ff8069efcfc (__TEXT,__text) non-external _synthesize_logical_conditions
00007ff8069ff7ce (__TEXT,__text) non-external _synthesize_logical_conditions_policy
00007ff8406c43f0 (__DATA_CONST,__const) non-external _tests
00007ff8069ddf56 (__TEXT,__text) non-external _token
00007ff8069eeaaa (__TEXT,__text) non-external _traverse_postorder
00007ff8069ff600 (__TEXT,__text) non-external _traverse_preorder
00007ff8069fdbd1 (__TEXT,__text) non-external _type_mismatch_error
                 (undefined) external _ungetc (from libSystem)
00007ff806a136d0 (__TEXT,__const) non-external _utf8_minLegal
                 (undefined) external _uuid_unparse_lower (from libSystem)
00007ff806a020a7 (__TEXT,__text) non-external _variable_quote
                 (undefined) external _vasprintf (from libSystem)
00007ff806a00d7c (__TEXT,__text) non-external _version
00007ff806a00562 (__TEXT,__text) non-external _visited_list_done
                 (undefined) external _vm_deallocate (from libSystem)
                 (undefined) weak external _voucher_mach_msg_set (from libSystem)
00007ff8069e2ac5 (__TEXT,__text) non-external _xpc2sc
                 (undefined) external _xpc_array_get_count (from libSystem)
                 (undefined) external _xpc_array_get_value (from libSystem)
                 (undefined) external _xpc_bool_get_value (from libSystem)
                 (undefined) external _xpc_dictionary_apply (from libSystem)
                 (undefined) external _xpc_dictionary_create (from libSystem)
                 (undefined) external _xpc_dictionary_get_value (from libSystem)
                 (undefined) external _xpc_dictionary_set_string (from libSystem)
                 (undefined) external _xpc_dictionary_set_value (from libSystem)
                 (undefined) external _xpc_get_type (from libSystem)
                 (undefined) external _xpc_int64_get_value (from libSystem)
                 (undefined) external _xpc_release (from libSystem)
                 (undefined) external _xpc_retain (from libSystem)
                 (undefined) external _xpc_string_get_string_ptr (from libSystem)
                 (undefined) external _xpc_uint64_get_value (from libSystem)
                 (undefined) external _xpc_uuid_get_bytes (from libSystem)
