000000018aac028c (__TEXT,__gcc_except_tab) non-external GCC_except_table0
000000018aac0244 (__TEXT,__gcc_except_tab) non-external GCC_except_table10
000000018aac0278 (__TEXT,__gcc_except_tab) non-external GCC_except_table20
000000018aac0264 (__TEXT,__gcc_except_tab) non-external GCC_except_table25
000000018aac0230 (__TEXT,__gcc_except_tab) non-external GCC_except_table26
000000018aac02b4 (__TEXT,__gcc_except_tab) non-external GCC_except_table8
000000018aa7eb84 (__TEXT,__text) external _CVPixelBufferFillExtendedPixels
000000018aa7ec1c (__TEXT,__text) external _CVPixelBufferGetAttributes
000000018aa59330 (__TEXT,__text) external _CVPixelBufferGetBaseAddress
000000018aa4d234 (__TEXT,__text) external _CVPixelBufferGetBaseAddressOfPlane
000000018aa569a4 (__TEXT,__text) external _CVPixelBufferGetBufferBacking
000000018aa588d8 (__TEXT,__text) external _CVPixelBufferGetBytesPerRow
000000018aa4d320 (__TEXT,__text) external _CVPixelBufferGetBytesPerRowOfPlane
000000018aa7eb24 (__TEXT,__text) external _CVPixelBufferGetDataSize
000000018aa4d148 (__TEXT,__text) external _CVPixelBufferGetExtendedPixels
000000018aa7ff00 (__TEXT,__text) external _CVPixelBufferGetFixedPointFractionalBits
000000018aa7ff5c (__TEXT,__text) external _CVPixelBufferGetFixedPointIntegerBits
000000018aa7ffd8 (__TEXT,__text) external _CVPixelBufferGetFixedPointPaddingBits
000000018aa7ffb0 (__TEXT,__text) external _CVPixelBufferGetFixedPointSignBits
000000018aa4d05c (__TEXT,__text) external _CVPixelBufferGetHeight
000000018aa4d3f8 (__TEXT,__text) external _CVPixelBufferGetHeightOfPlane
000000018aa4da44 (__TEXT,__text) external _CVPixelBufferGetIOSurface
000000018aa4d0c4 (__TEXT,__text) external _CVPixelBufferGetPixelFormatType
000000018aa4cf8c (__TEXT,__text) external _CVPixelBufferGetPlaneCount
000000018aa429a8 (__TEXT,__text) external _CVPixelBufferGetTypeID
000000018aaa4d44 (__TEXT,__text) non-external _CVPixelBufferGetTypeID.cold.1
000000018aa4cff4 (__TEXT,__text) external _CVPixelBufferGetWidth
000000018aa4f0c0 (__TEXT,__text) external _CVPixelBufferGetWidthOfPlane
000000018aaa6110 (__TEXT,__text) external _CVPixelBufferIncrementUseCountForCategory
000000018aa7ed0c (__TEXT,__text) external _CVPixelBufferIsCompatibleWithAttributes
000000018aa592c0 (__TEXT,__text) external _CVPixelBufferIsPlanar
000000018aa4c950 (__TEXT,__text) external _CVPixelBufferLockBaseAddress
000000018aaa45c4 (__TEXT,__text) external _CVPixelBufferPoolCopyArrayOfCVPixelBuffers
000000018aa62d00 (__TEXT,__text) external _CVPixelBufferPoolCopyIOSurfaceCreationProperties
000000018aa5513c (__TEXT,__text) external _CVPixelBufferPoolCreate
000000018aa56ad8 (__TEXT,__text) external _CVPixelBufferPoolCreatePixelBuffer
000000018aa627f4 (__TEXT,__text) external _CVPixelBufferPoolCreatePixelBufferWithAuxAttributes
000000018aa62b6c (__TEXT,__text) external _CVPixelBufferPoolFlush
000000018aa59980 (__TEXT,__text) external _CVPixelBufferPoolGetAttributes
000000018aa56a38 (__TEXT,__text) external _CVPixelBufferPoolGetMaxBufferAge
000000018aa62c98 (__TEXT,__text) external _CVPixelBufferPoolGetMinBufferCount
000000018aa599dc (__TEXT,__text) external _CVPixelBufferPoolGetPixelBufferAttributes
000000018aa56b5c (__TEXT,__text) external _CVPixelBufferPoolGetTypeID
000000018aaa403c (__TEXT,__text) non-external _CVPixelBufferPoolGetTypeID.cold.1
000000018aa628f0 (__TEXT,__text) external _CVPixelBufferPoolPreAllocate
000000018aa62b14 (__TEXT,__text) external _CVPixelBufferPoolPrefetchPages
000000018aa5627c (__TEXT,__text) external _CVPixelBufferPoolRelease
000000018aa59950 (__TEXT,__text) external _CVPixelBufferPoolRetain
000000018aa6296c (__TEXT,__text) external _CVPixelBufferPoolScanIOSurfaces
000000018aa62ae4 (__TEXT,__text) external _CVPixelBufferPoolScanIOSurfacesUsingBlock
000000018aa629e4 (__TEXT,__text) external _CVPixelBufferPoolScanIOSurfacesWithOptions
000000018aa62884 (__TEXT,__text) external _CVPixelBufferPoolSetMaxBufferAge
000000018aa62c08 (__TEXT,__text) external _CVPixelBufferPoolSetMinBufferCount
000000018aaa4278 (__TEXT,__text) external _CVPixelBufferPoolTakeOwnershipOfIOSurface
000000018aa51768 (__TEXT,__text) external _CVPixelBufferRelease
000000018aa5831c (__TEXT,__text) external _CVPixelBufferRetain
000000018aa4d4c0 (__TEXT,__text) external _CVPixelBufferUnlockBaseAddress
000000018aa7fe5c (__TEXT,__text) external _CVPixelBufferWasAllocatedFromPool
000000018aa768dc (__TEXT,__text) external _CVPixelFormatDescriptionArrayCreateWithAllPixelFormatTypes
000000018aa4e364 (__TEXT,__text) external _CVPixelFormatDescriptionCreateWithPixelFormatType
000000018aa45184 (__TEXT,__text) external _CVPixelFormatDescriptionGetDescriptionWithPixelFormatType
000000018aa550f4 (__TEXT,__text) external _CVPixelFormatDescriptionGetPixelFormatTypes
000000018aa766a0 (__TEXT,__text) external _CVPixelFormatDescriptionRegisterDescriptionWithPixelFormatType
000000018aa76c2c (__TEXT,__text) external _CVPixelFormatTypeCopyFourCharCodeString
000000018aa76a08 (__TEXT,__text) external _CVPixelFormatTypeIsSubsampled
000000018aaa4b90 (__TEXT,__text) non-external (was a private external) _CVRoundToMultipleDidOverflow
000000018aa76950 (__TEXT,__text) external _CVSetRestrictions
000000018aa49f1c (__TEXT,__text) non-external (was a private external) _CVSetValueFromDictToDict
000000018aa4ed5c (__TEXT,__text) external _CVTransferFunctionGetIntegerCodePointForString
000000018aa4b504 (__TEXT,__text) external _CVTransferFunctionGetStringForIntegerCodePoint
000000018aaa4bf8 (__TEXT,__text) non-external _CVTransferFunctionGetStringForIntegerCodePoint.cold.1
000000018aa6b884 (__TEXT,__text) non-external (was a private external) _CVWeakReferenceDestroy
000000018aa6b880 (__TEXT,__text) non-external (was a private external) _CVWeakReferenceInit
000000018aa6b888 (__TEXT,__text) non-external (was a private external) _CVWeakReferenceLoadAndRetain
000000018aa4ef30 (__TEXT,__text) external _CVYCbCrMatrixGetIntegerCodePointForString
000000018aa4b28c (__TEXT,__text) external _CVYCbCrMatrixGetStringForIntegerCodePoint
000000018aaa4bf8 (__TEXT,__text) non-external _CVYCbCrMatrixGetStringForIntegerCodePoint.cold.1
000000018aa6aa80 (__TEXT,__text) non-external (was a private external) _CalculateRGBToYCbCrMatrix
000000018aa6ab1c (__TEXT,__text) non-external (was a private external) _CalculateYCbCrToRGBMatrix
                 (undefined) external _ColorSyncMakeProfile (from ColorSync)
                 (undefined) external _ColorSyncProfileCopyHeader (from ColorSync)
                 (undefined) external _ColorSyncProfileCreateMutableCopy (from ColorSync)
                 (undefined) external _ColorSyncProfileSetHeader (from ColorSync)
                 (undefined) external _ColorSyncProfileSetTag (from ColorSync)
000000018aa6a8bc (__TEXT,__text) non-external (was a private external) _ConvertFromEncodingRange
                 (undefined) external _IOConnectMapMemory (from IOKit)
                 (undefined) external _IOConnectRelease (from IOKit)
000000018aa5cd58 (__TEXT,__text) non-external (was a private external) _IOOrEXSurfaceCreate
000000018aa5cda4 (__TEXT,__text) non-external (was a private external) _IOOrEXSurfaceDecrementUseCount
000000018aa5cdc8 (__TEXT,__text) non-external (was a private external) _IOOrEXSurfaceGetAllocSize
000000018aa5ce1c (__TEXT,__text) non-external (was a private external) _IOOrEXSurfaceGetBaseAddress
000000018aa5ce4c (__TEXT,__text) non-external (was a private external) _IOOrEXSurfaceGetBaseAddressOfPlane
000000018aa5cdd4 (__TEXT,__text) non-external (was a private external) _IOOrEXSurfaceGetBytesPerElement
000000018aa5ce58 (__TEXT,__text) non-external (was a private external) _IOOrEXSurfaceGetBytesPerElementOfPlane
000000018aa5cdf8 (__TEXT,__text) non-external (was a private external) _IOOrEXSurfaceGetBytesPerRow
000000018aa5ce40 (__TEXT,__text) non-external (was a private external) _IOOrEXSurfaceGetBytesPerRowOfPlane
000000018aa5ce10 (__TEXT,__text) non-external (was a private external) _IOOrEXSurfaceGetElementHeight
000000018aa5ce70 (__TEXT,__text) non-external (was a private external) _IOOrEXSurfaceGetElementHeightOfPlane
000000018aa5ce04 (__TEXT,__text) non-external (was a private external) _IOOrEXSurfaceGetElementWidth
000000018aa5ce64 (__TEXT,__text) non-external (was a private external) _IOOrEXSurfaceGetElementWidthOfPlane
000000018aa5cdb0 (__TEXT,__text) non-external (was a private external) _IOOrEXSurfaceGetHeight
000000018aa5ce28 (__TEXT,__text) non-external (was a private external) _IOOrEXSurfaceGetHeightOfPlane
000000018aa5cd5c (__TEXT,__text) non-external (was a private external) _IOOrEXSurfaceGetID
000000018aa5cde0 (__TEXT,__text) non-external (was a private external) _IOOrEXSurfaceGetPixelFormat
000000018aa5cdec (__TEXT,__text) non-external (was a private external) _IOOrEXSurfaceGetPlaneCount
000000018aa5cd8c (__TEXT,__text) non-external (was a private external) _IOOrEXSurfaceGetUseCount
000000018aa5cdbc (__TEXT,__text) non-external (was a private external) _IOOrEXSurfaceGetWidth
000000018aa5ce34 (__TEXT,__text) non-external (was a private external) _IOOrEXSurfaceGetWidthOfPlane
000000018aa5cd98 (__TEXT,__text) non-external (was a private external) _IOOrEXSurfaceIncrementUseCount
000000018aa5cd80 (__TEXT,__text) non-external (was a private external) _IOOrEXSurfaceIsInUse
                 (undefined) external _IOServiceOpen (from IOKit)
                 (undefined) external _IOSurfaceClearDataProperties (from IOSurface)
                 (undefined) external _IOSurfaceCopyAllValues (from IOSurface)
                 (undefined) external _IOSurfaceCopyValue (from IOSurface)
                 (undefined) external _IOSurfaceCreate (from IOSurface)
                 (undefined) external _IOSurfaceCreateChildSurface (from IOSurface)
                 (undefined) external _IOSurfaceCreateWiringAssertion (from IOSurface)
                 (undefined) external _IOSurfaceDecrementUseCount (from IOSurface)
                 (undefined) external _IOSurfaceDecrementUseCountForCategory (from IOSurface)
                 (undefined) external _IOSurfaceGetAddressFormatOfPlane (from IOSurface)
                 (undefined) external _IOSurfaceGetAllocSize (from IOSurface)
                 (undefined) external _IOSurfaceGetBaseAddress (from IOSurface)
                 (undefined) external _IOSurfaceGetBaseAddressOfCompressedTileDataRegionOfSliceAndPlane (from IOSurface)
                 (undefined) external _IOSurfaceGetBaseAddressOfCompressedTileHeaderRegionOfPlane (from IOSurface)
                 (undefined) external _IOSurfaceGetBaseAddressOfCompressedTileHeaderRegionOfSliceAndPlane (from IOSurface)
                 (undefined) external _IOSurfaceGetBaseAddressOfPlane (from IOSurface)
                 (undefined) external _IOSurfaceGetBulkAttachments (from IOSurface)
                 (undefined) external _IOSurfaceGetBytesPerCompressedTileHeaderOfPlane (from IOSurface)
                 (undefined) external _IOSurfaceGetBytesPerElement (from IOSurface)
                 (undefined) external _IOSurfaceGetBytesPerElementOfPlane (from IOSurface)
                 (undefined) external _IOSurfaceGetBytesPerRow (from IOSurface)
                 (undefined) external _IOSurfaceGetBytesPerRowOfPlane (from IOSurface)
                 (undefined) external _IOSurfaceGetCacheMode (from IOSurface)
                 (undefined) external _IOSurfaceGetCompressedTileHeightOfPlane (from IOSurface)
                 (undefined) external _IOSurfaceGetCompressedTileWidthOfPlane (from IOSurface)
                 (undefined) external _IOSurfaceGetCompressionTypeOfPlane (from IOSurface)
                 (undefined) external _IOSurfaceGetElementHeight (from IOSurface)
                 (undefined) external _IOSurfaceGetElementHeightOfPlane (from IOSurface)
                 (undefined) external _IOSurfaceGetElementWidth (from IOSurface)
                 (undefined) external _IOSurfaceGetElementWidthOfPlane (from IOSurface)
                 (undefined) external _IOSurfaceGetExtendedPixelsOfPlane (from IOSurface)
                 (undefined) external _IOSurfaceGetHeight (from IOSurface)
                 (undefined) external _IOSurfaceGetHeightInCompressedTilesOfPlane (from IOSurface)
                 (undefined) external _IOSurfaceGetHeightOfPlane (from IOSurface)
                 (undefined) external _IOSurfaceGetID (from IOSurface)
                 (undefined) external _IOSurfaceGetOffsetOfPlane (from IOSurface)
                 (undefined) external _IOSurfaceGetParentID (from IOSurface)
                 (undefined) external _IOSurfaceGetPixelFormat (from IOSurface)
                 (undefined) external _IOSurfaceGetPlaneCount (from IOSurface)
                 (undefined) external _IOSurfaceGetProhibitUseCount (from IOSurface)
                 (undefined) external _IOSurfaceGetProtectionOptions (from IOSurface)
                 (undefined) external _IOSurfaceGetSliceCount (from IOSurface)
                 (undefined) external _IOSurfaceGetUseCount (from IOSurface)
                 (undefined) external _IOSurfaceGetWidth (from IOSurface)
                 (undefined) external _IOSurfaceGetWidthInCompressedTilesOfPlane (from IOSurface)
                 (undefined) external _IOSurfaceGetWidthOfPlane (from IOSurface)
                 (undefined) external _IOSurfaceGetYCbCrMatrix (from IOSurface)
                 (undefined) external _IOSurfaceIncrementUseCount (from IOSurface)
                 (undefined) external _IOSurfaceIncrementUseCountForCategory (from IOSurface)
                 (undefined) external _IOSurfaceIsInUse (from IOSurface)
                 (undefined) external _IOSurfaceLock (from IOSurface)
                 (undefined) external _IOSurfaceNotifierCreate (from IOSurface)
                 (undefined) external _IOSurfaceNotifierSetDispatchQueue (from IOSurface)
                 (undefined) external _IOSurfaceRemoveCoreVideoBridgedValues (from IOSurface)
                 (undefined) external _IOSurfaceRemoveValue (from IOSurface)
                 (undefined) external _IOSurfaceSetBulkAttachments2 (from IOSurface)
                 (undefined) external _IOSurfaceSetCoreVideoBridgedKeys (from IOSurface)
                 (undefined) external _IOSurfaceSetValue (from IOSurface)
                 (undefined) external _IOSurfaceSetValues (from IOSurface)
                 (undefined) external _IOSurfaceUnlock (from IOSurface)
000000018aa6a9b8 (__TEXT,__text) non-external (was a private external) _LookupYCbCrMatrixType
                 (undefined) external _MGCopyAnswer (from libMobileGestalt)
                 (undefined) external _MTLCopyAllDevices (from Metal)
                 (undefined) external _MTLPixelFormatGetInfoForDevice (from Metal)
                 (undefined) external _NSClassFromString (from Foundation)
                 (undefined) external _NSOSStatusErrorDomain (from Foundation)
                 (undefined) external _OBJC_CLASS_$_MTLTextureDescriptor (from Metal)
                 (undefined) external _OBJC_CLASS_$_NSArray (from CoreFoundation)
                 (undefined) external _OBJC_CLASS_$_NSConstantArray (from CoreFoundation)
                 (undefined) external _OBJC_CLASS_$_NSConstantData (from CoreFoundation)
                 (undefined) external _OBJC_CLASS_$_NSConstantDictionary (from CoreFoundation)
                 (undefined) external _OBJC_CLASS_$_NSConstantIntegerNumber (from Foundation)
                 (undefined) external _OBJC_CLASS_$_NSDictionary (from CoreFoundation)
                 (undefined) external _OBJC_CLASS_$_NSError (from Foundation)
                 (undefined) external _OBJC_CLASS_$_NSString (from Foundation)
                 (undefined) external _OBJC_CLASS_$__TtCs12_SwiftObject (from libswiftCore)
                 (undefined) external _OBJC_METACLASS_$__TtCs12_SwiftObject (from libswiftCore)
                 (undefined) external _OSAtomicDequeue (from libSystem)
                 (undefined) external _OSAtomicEnqueue (from libSystem)
000000018aa5d77c (__TEXT,__text) non-external _OUTLINED_FUNCTION_0
000000018aa5efc0 (__TEXT,__text) non-external _OUTLINED_FUNCTION_0
000000018aa606bc (__TEXT,__text) non-external _OUTLINED_FUNCTION_0
000000018aa627d0 (__TEXT,__text) non-external _OUTLINED_FUNCTION_0
000000018aa62dc4 (__TEXT,__text) non-external _OUTLINED_FUNCTION_0
