0000000249f89a5c (__TEXT,__text) non-external +[GPDataConversionUtils convertFloat16ToFloat32:]
0000000297672de8 (__DATA_DIRTY,__data) external _OBJC_METACLASS_$__TtC23ImagePlaygroundInternal33GPAppleConnectTokenProvider_Swift
0000000297672dc0 (__DATA_DIRTY,__data) non-external (was a private external) _OBJC_METACLASS_$__TtC23ImagePlaygroundInternal9GPVFXView
00000002984f68a0 (__AUTH,__data) non-external (was a private external) _OBJC_METACLASS_$__TtC23ImagePlaygroundInternalP33_036306B80E81D2889B124F17B9D88FE529FakeAppleConnectAuthenticator
0000000297672d98 (__DATA_DIRTY,__data) non-external (was a private external) _OBJC_METACLASS_$__TtC23ImagePlaygroundInternalP33_43BF5DCB84E607BA605BF05BA9FA4B0318MenuActionCallback
00000002984f2bc0 (__AUTH,__data) non-external (was a private external) _OBJC_METACLASS_$__TtC23ImagePlaygroundInternalP33_982263688A621E733B31AF96D643042E24RemotelyCancelableWindow
0000000297672d70 (__DATA_DIRTY,__data) non-external (was a private external) _OBJC_METACLASS_$__TtCV23ImagePlaygroundInternal26FrameworkViewRepresentableP33_8381055C53B101B53D1633297D3E35E410NativeView
00000002984f53a8 (__AUTH,__data) non-external (was a private external) _OBJC_METACLASS_$__TtCV23ImagePlaygroundInternal33ImageDescriptionViewRepresentable11Coordinator
00000002984f4830 (__AUTH,__data) non-external (was a private external) _OBJC_METACLASS_$__TtCV23ImagePlaygroundInternalP33_7389286860DD2EC4328D1EC8D60AC72C15AllEmojiPopover11Coordinator
                 (undefined) external _OBJC_METACLASS_$__TtCs12_SwiftObject (from libswiftCore)
000000024a55ed1c (__TEXT,__text) non-external _OUTLINED_FUNCTION_0
000000024a55ed40 (__TEXT,__text) non-external _OUTLINED_FUNCTION_1
                 (undefined) external _PHAssetExportRequestPhotoFileURLKey (from Photos)
                 (undefined) external _PHAssetPropertySetCuration (from Photos)
                 (undefined) external _PHAssetPropertySetDescription (from Photos)
                 (undefined) external _PHAssetPropertySetPhotosInfoPanelExtended (from Photos)
                 (undefined) external _PHFacePropertySetClustering (from Photos)
                 (undefined) external _PHImageCancelledKey (from Photos)
                 (undefined) external _PHImageErrorKey (from Photos)
                 (undefined) external _PHImageResultIsDegradedKey (from Photos)
                 (undefined) external _PHPhotosErrorDomain (from Photos)
                 (undefined) external _SecTaskCopySigningIdentifier (from Security)
                 (undefined) external _SecTaskCopyValueForEntitlement (from Security)
                 (undefined) external _SecTaskCreateFromSelf (from Security)
                 (undefined) external _SecTaskCreateWithAuditToken (from Security)
                 (undefined) external _VFXWorldLoaderOptionMetalLibraryURL (from VFX)
                 (undefined) external _VTCreateCGImageFromCVPixelBuffer (from VideoToolbox)
                 (undefined) external __Block_copy (from libSystem)
                 (undefined) external __Block_release (from libSystem)
000000024a568ac8 (__TEXT,__objc_methlist) non-external __CLASS_METHODS_GPInProcessGenerationProgressViewController
000000024a568ae0 (__TEXT,__objc_methlist) non-external __CLASS_METHODS_GPInProcessImageEditionViewController
000000024a568af8 (__TEXT,__objc_methlist) non-external __CLASS_METHODS_GPInProcessImagePickerViewController
000000024a568b18 (__TEXT,__objc_methlist) non-external __CLASS_METHODS_GPInProcessMagicPaperViewController
000000024a568b38 (__TEXT,__objc_methlist) non-external __CLASS_METHODS__TtC23ImagePlaygroundInternal29PhotoAssetItemProviderWriting
000000029ada5ef0 (__AUTH_CONST,__objc_const) non-external __CLASS_PROPERTIES_GPInProcessGenerationProgressViewController
000000029ada5ba8 (__AUTH_CONST,__objc_const) non-external __CLASS_PROPERTIES_GPInProcessImageEditionViewController
000000029ada58c8 (__AUTH_CONST,__objc_const) non-external __CLASS_PROPERTIES_GPInProcessImagePickerViewController
000000029ada6098 (__AUTH_CONST,__objc_const) non-external __CLASS_PROPERTIES_GPInProcessMagicPaperViewController
000000029ada16a8 (__AUTH_CONST,__objc_const) non-external __CLASS_PROPERTIES__TtC23ImagePlaygroundInternal29PhotoAssetItemProviderWriting
00000002984f1b40 (__AUTH,__objc_data) non-external __DATA_GPInProcessGenerationProgressViewController
00000002984f1ad0 (__AUTH,__objc_data) non-external __DATA_GPInProcessImageEditionViewController
00000002984f1a60 (__AUTH,__objc_data) non-external __DATA_GPInProcessImagePickerViewController
00000002984f1c60 (__AUTH,__objc_data) non-external __DATA_GPInProcessMagicPaperViewController
000000029ad9ca50 (__AUTH_CONST,__objc_const) non-external __DATA__TtC23ImagePlaygroundInternal10HTTPClient
000000029ada25e0 (__AUTH_CONST,__objc_const) non-external __DATA__TtC23ImagePlaygroundInternal11FaceFetcher
0000000297672950 (__DATA_DIRTY,__objc_data) non-external __DATA__TtC23ImagePlaygroundInternal12GPAlertStack
000000029ad9f290 (__AUTH_CONST,__objc_const) non-external __DATA__TtC23ImagePlaygroundInternal12StickerSaver
0000000297672900 (__DATA_DIRTY,__objc_data) non-external __DATA__TtC23ImagePlaygroundInternal13DebugSettings
00000002976728b0 (__DATA_DIRTY,__objc_data) non-external __DATA__TtC23ImagePlaygroundInternal13FeedbackInput
000000029ada1148 (__AUTH_CONST,__objc_const) non-external __DATA__TtC23ImagePlaygroundInternal13PeopleRecency
0000000297672860 (__DATA_DIRTY,__objc_data) non-external __DATA__TtC23ImagePlaygroundInternal14ErrorViewModel
00000002984f2250 (__AUTH,__objc_data) non-external __DATA__TtC23ImagePlaygroundInternal14MagicViewModel
00000002984f0ab0 (__AUTH,__objc_data) non-external __DATA__TtC23ImagePlaygroundInternal14NonUIGenerator
000000029ada9090 (__AUTH_CONST,__objc_const) non-external __DATA__TtC23ImagePlaygroundInternal14_PersonFetcher
000000029ada6e90 (__AUTH_CONST,__objc_const) non-external __DATA__TtC23ImagePlaygroundInternal15AppStateMonitor
0000000297672810 (__DATA_DIRTY,__objc_data) non-external __DATA__TtC23ImagePlaygroundInternal15CreationContext
00000002976727c0 (__DATA_DIRTY,__objc_data) non-external __DATA__TtC23ImagePlaygroundInternal15DetailViewModel
0000000297672770 (__DATA_DIRTY,__objc_data) non-external __DATA__TtC23ImagePlaygroundInternal15EffectViewModel
0000000297672720 (__DATA_DIRTY,__objc_data) non-external __DATA__TtC23ImagePlaygroundInternal15PromptViewModel
000000029ada0a08 (__AUTH_CONST,__objc_const) non-external __DATA__TtC23ImagePlaygroundInternal15ServicesFetcher
000000029ada0a98 (__AUTH_CONST,__objc_const) non-external __DATA__TtC23ImagePlaygroundInternal15ServicesStartup
000000029ad9d880 (__AUTH_CONST,__objc_const) non-external __DATA__TtC23ImagePlaygroundInternal16_FeedbackManager
00000002976726d0 (__DATA_DIRTY,__objc_data) non-external __DATA__TtC23ImagePlaygroundInternal16_PeopleRetrieval
0000000297672680 (__DATA_DIRTY,__objc_data) non-external __DATA__TtC23ImagePlaygroundInternal17AsyncClosureQueue
00000002984f1dd8 (__AUTH,__objc_data) non-external __DATA__TtC23ImagePlaygroundInternal17CameraCaptureView
0000000297672630 (__DATA_DIRTY,__objc_data) non-external __DATA__TtC23ImagePlaygroundInternal17NavigationManager
000000029ada1c70 (__AUTH_CONST,__objc_const) non-external __DATA__TtC23ImagePlaygroundInternal17PersonFaceGallery
00000002976725e0 (__DATA_DIRTY,__objc_data) non-external __DATA__TtC23ImagePlaygroundInternal17PreviewsViewModel
000000029ad9dd40 (__AUTH_CONST,__objc_const) non-external __DATA__TtC23ImagePlaygroundInternal17TapToRadarManager
0000000297672590 (__DATA_DIRTY,__objc_data) non-external __DATA__TtC23ImagePlaygroundInternal18ComposingViewModel
00000002984f14d8 (__AUTH,__objc_data) non-external __DATA__TtC23ImagePlaygroundInternal18DebugInfoViewModel
000000029ada32d8 (__AUTH_CONST,__objc_const) non-external __DATA__TtC23ImagePlaygroundInternal18DeviceCapabilities
000000029ada8ad8 (__AUTH_CONST,__objc_const) non-external __DATA__TtC23ImagePlaygroundInternal18EmojiImageProvider
000000029ada8a00 (__AUTH_CONST,__objc_const) non-external __DATA__TtC23ImagePlaygroundInternal18EmojiImageRenderer
0000000297672540 (__DATA_DIRTY,__objc_data) non-external __DATA__TtC23ImagePlaygroundInternal18GPUIExtensionState
000000029ada50d8 (__AUTH_CONST,__objc_const) non-external __DATA__TtC23ImagePlaygroundInternal18GPVFXViewObservers
000000029ada0fa0 (__AUTH_CONST,__objc_const) non-external __DATA__TtC23ImagePlaygroundInternal18ImageKeyFaceLoader
00000002976724f0 (__DATA_DIRTY,__objc_data) non-external __DATA__TtC23ImagePlaygroundInternal18PhotoGridViewModel
000000029ada7cc8 (__AUTH_CONST,__objc_const) non-external __DATA__TtC23ImagePlaygroundInternal18SessionUndoManager
00000002984f1710 (__AUTH,__objc_data) non-external __DATA__TtC23ImagePlaygroundInternal18VisualEffectLoader
00000002984f22a0 (__AUTH,__objc_data) non-external __DATA__TtC23ImagePlaygroundInternal19AppearanceViewModel
00000002984f1d18 (__AUTH,__objc_data) non-external __DATA__TtC23ImagePlaygroundInternal19CameraAuthViewModel
00000002984f0ed0 (__AUTH,__objc_data) non-external __DATA__TtC23ImagePlaygroundInternal19ComposingFocusState
00000002984f15f8 (__AUTH,__objc_data) non-external __DATA__TtC23ImagePlaygroundInternal19MagicViewController
000000029ada3ca0 (__AUTH_CONST,__objc_const) non-external __DATA__TtC23ImagePlaygroundInternal19VisualEffectRENodes
000000029ad9d788 (__AUTH_CONST,__objc_const) non-external __DATA__TtC23ImagePlaygroundInternal19_SystemPhotoLibrary
0000000297672c60 (__DATA_DIRTY,__objc_data) non-external __DATA__TtC23ImagePlaygroundInternal20ComposingViewActions
000000029ada7888 (__AUTH_CONST,__objc_const) non-external __DATA__TtC23ImagePlaygroundInternal20DeleteAssetOperation
00000002984f1678 (__AUTH,__objc_data) non-external __DATA__TtC23ImagePlaygroundInternal20EditorViewController
000000029ad9ce40 (__AUTH_CONST,__objc_const) non-external __DATA__TtC23ImagePlaygroundInternal20ImagePredictableSeed
000000029ad9db68 (__AUTH_CONST,__objc_const) non-external __DATA__TtC23ImagePlaygroundInternal20InputAnalyticsHelper
00000002984f1f68 (__AUTH,__objc_data) non-external __DATA__TtC23ImagePlaygroundInternal20MagicEffectViewModel
00000002984f1560 (__AUTH,__objc_data) non-external __DATA__TtC23ImagePlaygroundInternal20PickerViewController
00000002976724a0 (__DATA_DIRTY,__objc_data) non-external __DATA__TtC23ImagePlaygroundInternal20StylePickerViewModel
000000029ada2b58 (__AUTH_CONST,__objc_const) non-external __DATA__TtC23ImagePlaygroundInternal21CuratedPromptCategory
0000000297672450 (__DATA_DIRTY,__objc_data) non-external __DATA__TtC23ImagePlaygroundInternal21PeoplePickerViewModel
000000029ada2410 (__AUTH_CONST,__objc_const) non-external __DATA__TtC23ImagePlaygroundInternal21PhotosFaceCropFetcher
000000029ada5628 (__AUTH_CONST,__objc_const) non-external __DATA__TtC23ImagePlaygroundInternal21PromptConceptAnalyzer
000000029ad9f010 (__AUTH_CONST,__objc_const) non-external __DATA__TtC23ImagePlaygroundInternal21RecentStickersFetcher
00000002984f2200 (__AUTH,__objc_data) non-external __DATA__TtC23ImagePlaygroundInternal21ResetContextOperation
000000029ad9af88 (__AUTH_CONST,__objc_const) non-external __DATA__TtC23ImagePlaygroundInternal21_AppProtectionManager
0000000297672400 (__DATA_DIRTY,__objc_data) non-external __DATA__TtC23ImagePlaygroundInternal22CameraCaptureViewModel
000000029ada1f98 (__AUTH_CONST,__objc_const) non-external __DATA__TtC23ImagePlaygroundInternal22CreationContextFactory
000000029ada6c90 (__AUTH_CONST,__objc_const) non-external __DATA__TtC23ImagePlaygroundInternal22FavoriteAssetOperation
00000002976723b0 (__DATA_DIRTY,__objc_data) non-external __DATA__TtC23ImagePlaygroundInternal22GeneratedPreviewsStore
000000029ad9cf38 (__AUTH_CONST,__objc_const) non-external __DATA__TtC23ImagePlaygroundInternal22ImagePredictableOutput
000000029ada2e80 (__AUTH_CONST,__objc_const) non-external __DATA__TtC23ImagePlaygroundInternal22_CuratedPromptsManager
0000000297672360 (__DATA_DIRTY,__objc_data) non-external __DATA__TtC23ImagePlaygroundInternal23AbstractEffectViewModel
00000002984f13c8 (__AUTH,__objc_data) non-external __DATA__TtC23ImagePlaygroundInternal23AppearanceCellViewModel
000000029ada24a0 (__AUTH_CONST,__objc_const) non-external __DATA__TtC23ImagePlaygroundInternal23AppearanceImageRenderer
000000029ada1220 (__AUTH_CONST,__objc_const) non-external __DATA__TtC23ImagePlaygroundInternal23CharacterStorageManager
0000000297672310 (__DATA_DIRTY,__objc_data) non-external __DATA__TtC23ImagePlaygroundInternal23ContextualMenuViewModel
000000029ada7458 (__AUTH_CONST,__objc_const) non-external __DATA__TtC23ImagePlaygroundInternal23DuplicateAssetOperation
00000002984f0fc0 (__AUTH,__objc_data) non-external __DATA__TtC23ImagePlaygroundInternal23FacePickerGridViewModel
000000029ad9e4b8 (__AUTH_CONST,__objc_const) non-external __DATA__TtC23ImagePlaygroundInternal23GenerationRecipeFactory
000000029ad9e1b0 (__AUTH_CONST,__objc_const) non-external __DATA__TtC23ImagePlaygroundInternal23GenericCharacterManager
00000002976722c0 (__DATA_DIRTY,__objc_data) non-external __DATA__TtC23ImagePlaygroundInternal23ObservableDebugSettings
000000029ada10b8 (__AUTH_CONST,__objc_const) non-external __DATA__TtC23ImagePlaygroundInternal23PersonAttributesManager
0000000297672270 (__DATA_DIRTY,__objc_data) non-external __DATA__TtC23ImagePlaygroundInternal23PersonalizationFeatures
0000000297672220 (__DATA_DIRTY,__objc_data) non-external __DATA__TtC23ImagePlaygroundInternal23PlaygroundHomeViewModel
000000029ada5360 (__AUTH_CONST,__objc_const) non-external __DATA__TtC23ImagePlaygroundInternal23VisualEffectViewManager
00000002984f1e98 (__AUTH,__objc_data) non-external __DATA__TtC23ImagePlaygroundInternal24CameraCaptureCoordinator
00000002976721d0 (__DATA_DIRTY,__objc_data) non-external __DATA__TtC23ImagePlaygroundInternal24ComposingFooterViewModel
0000000297672180 (__DATA_DIRTY,__objc_data) non-external __DATA__TtC23ImagePlaygroundInternal24FeedbackSectionViewModel
0000000297672130 (__DATA_DIRTY,__objc_data) non-external __DATA__TtC23ImagePlaygroundInternal24FloatingBubblesViewModel
