00007ff816abde50 (__TEXT,__gcc_except_tab) non-external GCC_except_table1237
00007ff816abde68 (__TEXT,__gcc_except_tab) non-external GCC_except_table2521
00007ff816aa145f (__TEXT,__text) non-external _BestLanguageDictionaryEqualCallBack
00007ff816aa152e (__TEXT,__text) non-external _BestLanguageDictionaryHashCallBack
00007ff8168bbadc (__TEXT,__text) non-external _BulkPayloadIterator_Step
00007ff816a43244 (__TEXT,__text) non-external _BulkPositionIterator_Step
00007ff816a4678c (__TEXT,__text) non-external _BulkPositionIterator_Step_Live
00007ff816a43073 (__TEXT,__text) non-external _BulkPositionIterator_Sync
00007ff816a4c433 (__TEXT,__text) non-external _BulkPullback
00007ff816a5a070 (__TEXT,__text) non-external _PayloadScannerSkipPositionsData
00007ff8169bbab0 (__TEXT,__text) non-external _PayloadWriteBufferInit
00007ff8168e32c0 (__TEXT,__text) non-external _PayloadWriteBufferWrite
00007ff8168906d0 (__TEXT,__text) non-external _PayloadWriteData
00007ff8169bc070 (__TEXT,__text) non-external _PayloadWriteData.2746
00007ff8168e31e0 (__TEXT,__text) non-external _PayloadWritePulseHeader
00007ff816a498de (__TEXT,__text) non-external _PositionIterate
00007ff816a4648f (__TEXT,__text) non-external _PositionIterator_GetNext
00007ff816a491aa (__TEXT,__text) non-external _PositionIterator_Resplit
00007ff816a42f41 (__TEXT,__text) non-external _PositionIterator_Split
00007ff816a5c350 (__TEXT,__text) non-external _PositionRunInfoListAdd
00007ff816903bd0 (__TEXT,__text) non-external _PositionRunInfoListFree
00007ff816abccd4 (__TEXT,__const) non-external _PostingChunkEnumeratorNextDocID.sBitToIndex1
00007ff816a1f8c3 (__TEXT,__text) non-external _ProcessPathForScope
00007ff816a136c9 (__TEXT,__text) non-external _PropertyIdKeyEquals
00007ff816a136dc (__TEXT,__text) non-external _PropertyIdKeyHash
00007ff816aa8040 (__TEXT,__text) external _RLEOIDArrayAddOid
00007ff816aab650 (__TEXT,__text) external _RLEOIDArrayAddOid_locked
00007ff816aad0e0 (__TEXT,__text) external _RLEOIDArrayAddOids
00007ff8168c3a40 (__TEXT,__text) external _RLEOIDArrayAddSortedOids
00007ff816aad860 (__TEXT,__text) external _RLEOIDArrayClear
00007ff816aa7e20 (__TEXT,__text) external _RLEOIDArrayCloseOid_locked
00007ff8168d6690 (__TEXT,__text) external _RLEOIDArrayContainsOid
00007ff816aab580 (__TEXT,__text) external _RLEOIDArrayContainsOid_locked
00007ff8168c2970 (__TEXT,__text) non-external _RLEOIDArrayContainsOids
00007ff816853170 (__TEXT,__text) external _RLEOIDArrayCreate
00007ff8168aae00 (__TEXT,__text) external _RLEOIDArrayCreateMutable
00007ff816852780 (__TEXT,__text) external _RLEOIDArrayCreateMutableCopy
00007ff816aabdd0 (__TEXT,__text) external _RLEOIDArrayDeserialize
00007ff816aad8f0 (__TEXT,__text) external _RLEOIDArrayFlatten
00007ff816aad5d0 (__TEXT,__text) external _RLEOIDArrayGetAllOids
00007ff816aad570 (__TEXT,__text) non-external _RLEOIDArrayGetOidCount
00007ff816853780 (__TEXT,__text) external _RLEOIDArrayIsEmpty
00007ff816aad170 (__TEXT,__text) external _RLEOIDArrayRemoveOid
00007ff8168c87e0 (__TEXT,__text) external _RLEOIDArrayRemoveOids
00007ff816aad300 (__TEXT,__text) external _RLEOIDArrayRemoveOidsWithExistence
00007ff816aad400 (__TEXT,__text) external _RLEOIDArrayRemoveSortedOids
00007ff816927df0 (__TEXT,__text) external _RLEOIDArraySerialize
00007ff816aadeb0 (__TEXT,__text) external _RLEOIDArrayUnflatten
00007ff816aae0d0 (__TEXT,__text) external _RLEOIDArrayValidate
00007ff816852b70 (__TEXT,__text) non-external _RLEOIDIteratorCreate
00007ff81685e260 (__TEXT,__text) non-external _RLEOIDIteratorDestroy
00007ff8168538c0 (__TEXT,__text) non-external _RLEOIDIteratorNext
00007ff81695caa2 (__TEXT,__text) non-external _RepairJournalCreate
00007ff81695cc1c (__TEXT,__text) non-external _RepairJournalDispose
00007ff81695d16a (__TEXT,__text) non-external _RepairJournalWrite
00007ff8169fe283 (__TEXT,__text) non-external _RunBufferDestroy
                 (undefined) external _SANDBOX_CHECK_NO_REPORT (from libSystem)
00007ff816abdb10 (__TEXT,__const) non-external _SDBTypeSizes
00007ff8169d1127 (__TEXT,__text) non-external _SIActivityJournalCSItem
00007ff8169d0c05 (__TEXT,__text) non-external _SIActivityJournalNewJournal
00007ff8169d0ffd (__TEXT,__text) non-external _SIActivityJournalNewLiveIndex
00007ff81682d191 (__TEXT,__text) non-external _SIActivityJournalOpen
00007ff8169d0e01 (__TEXT,__text) non-external _SIActivityJournalUnlinkJournal
00007ff81696e946 (__TEXT,__text) external _SIAddCorrection
00007ff816853021 (__TEXT,__text) external _SIBulkDeleteAttributes
00007ff816968ef0 (__TEXT,__text) external _SIBulkGetAttributeNames
00007ff8168c6ee3 (__TEXT,__text) external _SIBulkGetAttributes
00007ff816969115 (__TEXT,__text) external _SIBulkGetPath
00007ff8168a9c97 (__TEXT,__text) external _SIBulkSetAttributes
00007ff841a08908 (__DATA_DIRTY,__bss) non-external _SIBullseyeNoForceUnigramsDefault.onceToken
00007ff842cfa200 (__DATA,__bss) non-external _SIBullseyeNoForceUnigramsDefault.sUnigrams
00007ff81695ff09 (__TEXT,__text) external _SICalculateSize
00007ff8168c7742 (__TEXT,__text) external _SICancel
00007ff81696f049 (__TEXT,__text) external _SIClearICUCache
00007ff816962111 (__TEXT,__text) external _SICloseIndex
00007ff816a2e25b (__TEXT,__text) non-external _SICompletionModelCreateWithOptions
00007ff816a32c0f (__TEXT,__text) non-external _SICompletionModelEnumerateCompletions
00007ff816a2e301 (__TEXT,__text) non-external _SICompletionModelProcessUTF8String
00007ff816a3252c (__TEXT,__text) non-external _SICompletionModelRelease
00007ff81696dc39 (__TEXT,__text) external _SICopyCorrections
00007ff81682e789 (__TEXT,__text) external _SICopyProperties
00007ff8168a79d5 (__TEXT,__text) external _SICopyProperty
00007ff81696e20d (__TEXT,__text) external _SICorrectionCommit
00007ff81696e8b4 (__TEXT,__text) external _SICorrectionCreate
00007ff81696e8a3 (__TEXT,__text) external _SICorrectionDestory
00007ff816890c0e (__TEXT,__text) external _SICrashStringInit
00007ff8169366b8 (__TEXT,__text) external _SICreateIndex
00007ff842cfa218 (__DATA,__bss) non-external _SICreateIndex.cancel
00007ff81693a17b (__TEXT,__text) external _SICreateNewIndex
00007ff81692ea9c (__TEXT,__text) non-external _SICreateStringByRemovingWhitespaceFromTextContent
00007ff8168c865f (__TEXT,__text) external _SIDeleteAttributes
00007ff8169662fb (__TEXT,__text) external _SIDeleteCSAttributes
00007ff816929c2c (__TEXT,__text) external _SIDeleteCSClientStateCache
00007ff816967d01 (__TEXT,__text) external _SIDeleteCSItems
00007ff81696c721 (__TEXT,__text) external _SIDeserialize
00007ff8168ae0b3 (__TEXT,__text) external _SIExecuteQuery
00007ff81683217d (__TEXT,__text) external _SIExecuteQueryWithResultsCallback
00007ff81696844c (__TEXT,__text) external _SIExecuteQueryWithResultsCallbackForTags
00007ff816929918 (__TEXT,__text) external _SIFetchCSClientState
00007ff81696efac (__TEXT,__text) external _SIFixupPaths
00007ff8168c3c99 (__TEXT,__text) non-external _SIFlattenArrayToCStringVector
00007ff816929192 (__TEXT,__text) external _SIFlushAndSuspendIndex
00007ff8169284b2 (__TEXT,__text) external _SIForceResume
00007ff816929895 (__TEXT,__text) external _SIGetAccumulatedCountForBundleId
00007ff8169297a4 (__TEXT,__text) external _SIGetAccumulatedSizeForGroup
00007ff816929808 (__TEXT,__text) external _SIGetAccumulatedStorageSizeForBundleId
00007ff81696d96a (__TEXT,__text) external _SIGetAccumulatedWorkTimeSinceLastSync
00007ff816968442 (__TEXT,__text) external _SIGetAttributes
00007ff81696839f (__TEXT,__text) external _SIGetCSAttributes
00007ff8169d8a55 (__TEXT,__text) external _SIGetCompletionOptionsFromRankingWeights
00007ff816890c28 (__TEXT,__text) external _SIGetExceptionPort
00007ff8169626b2 (__TEXT,__text) external _SIGetIndexVersion
00007ff81682dff8 (__TEXT,__text) external _SIGetLargestOid
00007ff8168aa948 (__TEXT,__text) external _SIGetMaxTransactionID
00007ff8169626c6 (__TEXT,__text) external _SIGetPermCacheStatistics
00007ff8168aa70c (__TEXT,__text) external _SIGetStoreCookie
00007ff8168aa6eb (__TEXT,__text) external _SIHasPersistentStoreCookie
00007ff81688ce36 (__TEXT,__text) external _SIHealthCheckFiles
00007ff816919623 (__TEXT,__text) external _SIIndexInactive
00007ff816929175 (__TEXT,__text) external _SIIndexIsInPlayback
00007ff81696ef9c (__TEXT,__text) external _SIIndexIsLowLatency
00007ff81687d486 (__TEXT,__text) external _SIIndexingFullyCaughtUp
00007ff8168a40d7 (__TEXT,__text) non-external _SIInitIndex
00007ff841a08479 (__DATA_DIRTY,__bss) non-external _SIInitIndex.lowLatency
00007ff841a08470 (__DATA_DIRTY,__bss) non-external _SIInitIndex.once
00007ff842cfa278 (__DATA,__bss) non-external _SIInitIndex.override
00007ff81693d863 (__TEXT,__text) non-external _SIInitIndexLocks
00007ff81691804e (__TEXT,__text) external _SIInitialIndexingEnded
00007ff8169692dc (__TEXT,__text) external _SIInitialIndexingStarted
00007ff842cfa1f0 (__DATA,__bss) non-external _SIIsAppleInternal.internal
00007ff842cfa1f8 (__DATA,__bss) non-external _SIIsAppleInternal.onceToken
                 (undefined) external _SILanguageModelCopyLocale (from SpotlightLinguistics)
                 (undefined) external _SILanguageModelEnumerateKeyPhrases (from SpotlightLinguistics)
                 (undefined) external _SILanguageModelGetDefaultModel (from SpotlightLinguistics)
                 (undefined) external _SILanguageModelGetKeyPhraseAtIndex (from SpotlightLinguistics)
                 (undefined) external _SILanguageModelIsValidPhraseToken (from SpotlightLinguistics)
                 (undefined) external _SILanguageModelPreheat (from SpotlightLinguistics)
                 (undefined) external _SILanguageModelPurge (from SpotlightLinguistics)
                 (undefined) external _SILanguageModelRelease (from SpotlightLinguistics)
                 (undefined) external _SILanguageModelReserve (from SpotlightLinguistics)
                 (undefined) external _SILanguageModelUnreserve (from SpotlightLinguistics)
00007ff8413a65c0 (__DATA_CONST,__const) non-external _SILogCategoryNames
                 (indirect) external _SIMatch (for _MDMatch)
                 (indirect) external _SIMatchWithFuzzyIndicies (for _MDMatchWithFuzzyIndicies)
                 (indirect) external _SIMatcherCreate (for _MDMatcherCreate)
                 (indirect) external _SIMatcherDispose (for _MDMatcherDispose)
00007ff81696066e (__TEXT,__text) external _SIMigrateIndex
00007ff81688d1da (__TEXT,__text) external _SIMoveDirectories
00007ff816831d3e (__TEXT,__text) external _SIMoveFiles
00007ff8169644d5 (__TEXT,__text) external _SINotePermChange
00007ff81689126c (__TEXT,__text) external _SIOpenIndex
00007ff816928677 (__TEXT,__text) external _SIOpenIndexAtPathWithCallbacks
00007ff842cf9918 (__DATA,__bss) non-external _SIOpenIndexAtPathWithCallbacks.isCJPrimary
00007ff841a083a0 (__DATA_DIRTY,__bss) non-external _SIOpenIndexAtPathWithCallbacks.onceToken
00007ff842cf9920 (__DATA,__bss) non-external _SIOpenIndexAtPathWithCallbacks.onceToken.20
00007ff841399a80 (__DATA_CONST,__const) non-external _SIOpenIndexAtPathWithCallbacks.si_callbacks
00007ff816aa55c1 (__TEXT,__text) external _SIOutstandingPSIDCalls
00007ff8168ab2d7 (__TEXT,__text) external _SIPathFilterCreate
00007ff81691de6b (__TEXT,__text) external _SIPathFilterEvaluate
00007ff816929f2c (__TEXT,__text) external _SIPathFilterFilter
00007ff816a3ed09 (__TEXT,__text) external _SIPersistentIDStoreCheckAccessAndScopesForOIDs
00007ff816a3ed14 (__TEXT,__text) external _SIPersistentIDStoreCheckSandboxForOIDs
00007ff816a3ec5f (__TEXT,__text) external _SIPersistentIDStoreClose
00007ff816890e07 (__TEXT,__text) external _SIPersistentIDStoreCreate
00007ff8169147c6 (__TEXT,__text) external _SIPersistentIDStoreDelete
00007ff8168aa6d9 (__TEXT,__text) external _SIPersistentIDStoreGetCredential
00007ff816a3ec93 (__TEXT,__text) external _SIPersistentIDStoreGetFastPathForOid
00007ff8168c85b3 (__TEXT,__text) external _SIPersistentIDStoreGetOIDForCPath
00007ff816a3eda2 (__TEXT,__text) external _SIPersistentIDStoreGetOidPathForOid
00007ff816a3ed67 (__TEXT,__text) external _SIPersistentIDStoreGetOidPathForPath
00007ff816a3ed30 (__TEXT,__text) external _SIPersistentIDStoreGetParentForOid
00007ff8168ca2fb (__TEXT,__text) external _SIPersistentIDStoreGetRealPathForOid
00007ff816a3ed22 (__TEXT,__text) external _SIPersistentIDStoreGetTimeMachinePath
00007ff816a3ef87 (__TEXT,__text) external _SIPersistentIDStoreIsLocal
00007ff816a3ef9f (__TEXT,__text) external _SIPersistentIDStoreItemIdentifier
00007ff816a3ecab (__TEXT,__text) external _SIPersistentIDStoreRename
00007ff816a3ee28 (__TEXT,__text) non-external _SIPersistentIDStoreSandboxPostCheck
00007ff816891231 (__TEXT,__text) external _SIPersistentIDStoreSetRootPath
00007ff816a3ecd0 (__TEXT,__text) external _SIPersistentIDStoreSetRootPath2
00007ff8168aadf0 (__TEXT,__text) external _SIPersistentIDStoreSupportsDirMap
00007ff8168eee63 (__TEXT,__text) external _SIPersistentIDStoreSync
00007ff81696da32 (__TEXT,__text) external _SIPossibleMoves
00007ff81682c0af (__TEXT,__text) external _SIPossibleMovesBulk
00007ff816921a88 (__TEXT,__text) external _SIPreHeatIndex
00007ff816918200 (__TEXT,__text) external _SIPreHeatPermissions
00007ff816960674 (__TEXT,__text) external _SIProcessTerminating
00007ff816a1d37f (__TEXT,__text) external _SIQueryAddResultFilter
00007ff81692e7a6 (__TEXT,__text) external _SIQueryAddResults
00007ff81687c5e7 (__TEXT,__text) external _SIQueryCreate
00007ff8168ab375 (__TEXT,__text) external _SIQueryCreateWithItems
00007ff81682f067 (__TEXT,__text) external _SIQueryCreateWithItemsAndCompletionString
00007ff81682f0f9 (__TEXT,__text) external _SIQueryCreateWithItemsAndCompletionStringWithCurrentTime
00007ff816a1d042 (__TEXT,__text) external _SIQueryCreateWithItemsAndCompletionStringWithWeights
00007ff816a1d0d7 (__TEXT,__text) external _SIQueryCreateWithItemsAndCompletionStringWithWeightsForCurrentTime
00007ff816a1b38b (__TEXT,__text) external _SIQueryCreateWithParameters
00007ff816a1d71f (__TEXT,__text) external _SIQueryGetUniqueId
00007ff8168b03f1 (__TEXT,__text) external _SIQueryRelease
00007ff8168ae0e1 (__TEXT,__text) external _SIQueryRetain
00007ff8168adde6 (__TEXT,__text) external _SIQuerySetBatchingParameters
00007ff816a1d30f (__TEXT,__text) external _SIQuerySetDominantRankingQueryCount
00007ff816a1d35d (__TEXT,__text) external _SIQuerySetFuzzyQueryInfo
00007ff816a1d32d (__TEXT,__text) external _SIQuerySetHighMatchBit
00007ff816a1d345 (__TEXT,__text) external _SIQuerySetHighRecencyBit
00007ff816a1d339 (__TEXT,__text) external _SIQuerySetLowMatchBit
00007ff816a1d351 (__TEXT,__text) external _SIQuerySetLowRecencyBit
00007ff816a1d321 (__TEXT,__text) external _SIQuerySetShortcutBit
00007ff816a1d303 (__TEXT,__text) external _SIQuerySetStrongRankingQueryCount
00007ff816831d22 (__TEXT,__text) external _SIQuerySetUniqueId
00007ff816a18a76 (__TEXT,__text) external _SIReaderWriterLockCreate
00007ff816a18b31 (__TEXT,__text) external _SIReaderWriterLockDestroy
00007ff816a18b01 (__TEXT,__text) external _SIReaderWriterLockReadLock
00007ff816a18b21 (__TEXT,__text) external _SIReaderWriterLockReadUnlock
00007ff816a18af1 (__TEXT,__text) external _SIReaderWriterLockWriteLock
00007ff816a18b11 (__TEXT,__text) external _SIReaderWriterLockWriteUnlock
00007ff81685240c (__TEXT,__text) external _SIRecomputeSizes
00007ff81696adbf (__TEXT,__text) external _SIResetCrashStr
00007ff81682e834 (__TEXT,__text) external _SIRestoreCacheData
00007ff8168c659a (__TEXT,__text) external _SIResultBatchFree
00007ff8168c79a8 (__TEXT,__text) external _SIResultQueueCancel
00007ff8168aded4 (__TEXT,__text) external _SIResultQueueCreate
00007ff8168c6322 (__TEXT,__text) external _SIResultQueueDequeue
00007ff816987d55 (__TEXT,__text) external _SIResultQueueGetEnqueuedSize
00007ff816988137 (__TEXT,__text) external _SIResultQueueGetLastPollTime
00007ff816987fa9 (__TEXT,__text) external _SIResultQueueNoWakeupTrigger
