00007ffa04a5fb70 (__TEXT,__text) non-external +[INRecurrenceRule(REMUInt) rem_recurrenceRuleWithInterval:frequency:]
00007ffa41f8bce8 (__DATA,__objc_data) external _OBJC_CLASS_$__TtC15RemindersUICore24TTRMMenuItemTargetAction
00007ffa41f8a498 (__DATA,__objc_data) external _OBJC_CLASS_$__TtC15RemindersUICore24TTRReminderCopyPasteItem
00007ffa41f8a648 (__DATA,__objc_data) external _OBJC_CLASS_$__TtC15RemindersUICore25TTRListAppearanceGridView
00007ffa41f8aea8 (__DATA,__objc_data) external _OBJC_CLASS_$__TtC15RemindersUICore25TTRMRemindersListTextView
00007ffa41ac2450 (__DATA_DIRTY,__objc_data) external _OBJC_CLASS_$__TtC15RemindersUICore26TTRAccountsListsInteractor
00007ffa41f8cda8 (__DATA,__objc_data) external _OBJC_CLASS_$__TtC15RemindersUICore26TTRMReminderPasteboardItem
00007ffa41f8acc0 (__DATA,__objc_data) external _OBJC_CLASS_$__TtC15RemindersUICore26TTRMRemindersListTextField
00007ffa41f8a110 (__DATA,__objc_data) external _OBJC_CLASS_$__TtC15RemindersUICore26TTRMSuggestionTableRowView
00007ffa41ac2110 (__DATA_DIRTY,__objc_data) external _OBJC_CLASS_$__TtC15RemindersUICore26TTRRemindersListInteractor
00007ffa41ac22e8 (__DATA_DIRTY,__objc_data) external _OBJC_CLASS_$__TtC15RemindersUICore26TTRSingleColorGradientView
00007ffa41f8ac18 (__DATA,__objc_data) external _OBJC_CLASS_$__TtC15RemindersUICore27TTRMSuggestionTableCellView
00007ffa41f8a050 (__DATA,__objc_data) external _OBJC_CLASS_$__TtC15RemindersUICore28TTRMInlinePermissionCellView
00007ffa41f89fa8 (__DATA,__objc_data) external _OBJC_CLASS_$__TtC15RemindersUICore29TTRMSuggestionTableHeaderView
00007ffa41ac25c8 (__DATA_DIRTY,__objc_data) external _OBJC_CLASS_$__TtC15RemindersUICore29TTRUserDefaultsObservingBlock
00007ffa41f8ade0 (__DATA,__objc_data) external _OBJC_CLASS_$__TtC15RemindersUICore30TTRMRemindersListTextFieldCell
00007ffa41f896f0 (__DATA,__objc_data) external _OBJC_CLASS_$__TtC15RemindersUICore30TTRMSuggestionWindowController
00007ffa41f8aa50 (__DATA,__objc_data) non-external (was a private external) _OBJC_CLASS_$__TtC15RemindersUICore31TTRMEventIgnoringBackgroundView
00007ffa41f8bdf0 (__DATA,__objc_data) external _OBJC_CLASS_$__TtC15RemindersUICore31TTRMPermissionsWarmingSheetView
00007ffa41f89180 (__DATA,__objc_data) external _OBJC_CLASS_$__TtC15RemindersUICore31TTRNoDefaultImplicitActionLayer
00007ffa41f89420 (__DATA,__objc_data) non-external (was a private external) _OBJC_CLASS_$__TtC15RemindersUICore31TTRNoDefaultImplicitScrollLayer
00007ffa41f88d30 (__DATA,__objc_data) external _OBJC_CLASS_$__TtC15RemindersUICore31TTRRemindersListImportedContent
00007ffa41f899f8 (__DATA,__objc_data) external _OBJC_CLASS_$__TtC15RemindersUICore32TTRMSuggestionTableSeparatorView
00007ffa41ac20b0 (__DATA_DIRTY,__objc_data) external _OBJC_CLASS_$__TtC15RemindersUICore33RemindersUICoreBundleLookupObject
00007ffa41ac2030 (__DATA_DIRTY,__objc_data) external _OBJC_CLASS_$__TtC15RemindersUICore33TTRCloudKitNetworkActivityMonitor
00007ffa41f89af0 (__DATA,__objc_data) external _OBJC_CLASS_$__TtC15RemindersUICore33TTRListToCustomSmartListConverter
00007ffa41f8b578 (__DATA,__objc_data) non-external (was a private external) _OBJC_CLASS_$__TtC15RemindersUICore33TTRMSuggestionTableViewController
00007ffa41f89378 (__DATA,__objc_data) non-external (was a private external) _OBJC_CLASS_$__TtC15RemindersUICore34TTRNoDefaultImplicitTransformLayer
00007ffa41f88e18 (__DATA,__objc_data) external _OBJC_CLASS_$__TtC15RemindersUICore35TTRMQuickBarSuggestionTableCellView
00007ffa41f8c6e0 (__DATA,__objc_data) non-external (was a private external) _OBJC_CLASS_$__TtC15RemindersUICore35TTRMReminderCellNotesViewController
00007ffa41f88ed0 (__DATA,__objc_data) non-external (was a private external) _OBJC_CLASS_$__TtC15RemindersUICore35TTRMReminderCellTitleViewController
00007ffa41f8bf78 (__DATA,__objc_data) external _OBJC_CLASS_$__TtC15RemindersUICore35TTRMRemindersListCellTitleTextField
00007ffa41f89228 (__DATA,__objc_data) external _OBJC_CLASS_$__TtC15RemindersUICore36TTRNoDefaultImplicitActionShapeLayer
00007ffa41f892d0 (__DATA,__objc_data) non-external (was a private external) _OBJC_CLASS_$__TtC15RemindersUICore39TTRNoDefaultImplicitActionGradientLayer
00007ffa41f894c8 (__DATA,__objc_data) external _OBJC_CLASS_$__TtC15RemindersUICore41TTRMPermissionsWarmingSheetViewController
00007ffa41f8b4b0 (__DATA,__objc_data) external _OBJC_CLASS_$__TtC15RemindersUICore42TTRMQuickBarContactSuggestionTableCellView
00007ffa41f8cc88 (__DATA,__objc_data) external _OBJC_CLASS_$__TtC15RemindersUICore42TTRMRemindersListCustomTextStorageTextView
00007ffa41f8c9e8 (__DATA,__objc_data) external _OBJC_CLASS_$__TtC15RemindersUICore43TTRMRemindersListCustomTextStorageTextField
00007ffa41f8cbd8 (__DATA,__objc_data) non-external (was a private external) _OBJC_CLASS_$__TtC15RemindersUICore47TTRMRemindersListCustomTextStorageTextFieldCell
00007ffa41ac21b0 (__DATA_DIRTY,__objc_data) external _OBJC_CLASS_$__TtC15RemindersUICore54TTRReminderLocationPickerLocalSearchResultItemProvider
00007ffa41ac2538 (__DATA_DIRTY,__objc_data) external _OBJC_CLASS_$__TtC15RemindersUICore56TTRReminderLocationPickerAutocompleteContactItemProvider
00007ffa41f8c600 (__DATA,__objc_data) non-external (was a private external) _OBJC_CLASS_$__TtC15RemindersUICore9TTRRouter
                 (undefined) external _OBJC_CLASS_$__TtCs12_SwiftObject (from libswiftCore)
00007ffa41f880d0 (__DATA,__objc_ivar) non-external (was a private external) _OBJC_IVAR_$_TTRReminderBaseTextStorage._backingStore
00007ffa41f880b8 (__DATA,__objc_ivar) non-external (was a private external) _OBJC_IVAR_$_TTRUndoManager._debugIdentifier
00007ffa41f880c0 (__DATA,__objc_ivar) non-external (was a private external) _OBJC_IVAR_$_TTRUndoManager._disableRemoveAllActions
00007ffa41f880c8 (__DATA,__objc_ivar) non-external (was a private external) _OBJC_IVAR_$_TTRUndoManager._pendingActionName
                 (undefined) external _OBJC_METACLASS_$_CAGradientLayer (from QuartzCore)
                 (undefined) external _OBJC_METACLASS_$_CALayer (from QuartzCore)
                 (undefined) external _OBJC_METACLASS_$_CAScrollLayer (from QuartzCore)
                 (undefined) external _OBJC_METACLASS_$_CAShapeLayer (from QuartzCore)
                 (undefined) external _OBJC_METACLASS_$_CATransformLayer (from QuartzCore)
                 (undefined) external _OBJC_METACLASS_$_NSImageView (from AppKit)
                 (undefined) external _OBJC_METACLASS_$_NSObject (from libobjc)
                 (undefined) external _OBJC_METACLASS_$_NSPanel (from AppKit)
                 (undefined) external _OBJC_METACLASS_$_NSTableCellView (from AppKit)
                 (undefined) external _OBJC_METACLASS_$_NSTableRowView (from AppKit)
                 (undefined) external _OBJC_METACLASS_$_NSTableView (from AppKit)
                 (undefined) external _OBJC_METACLASS_$_NSTextField (from AppKit)
                 (undefined) external _OBJC_METACLASS_$_NSTextFieldCell (from AppKit)
                 (undefined) external _OBJC_METACLASS_$_NSTextStorage (from AppKit)
                 (undefined) external _OBJC_METACLASS_$_NSTextView (from AppKit)
                 (undefined) external _OBJC_METACLASS_$_NSUndoManager (from Foundation)
                 (undefined) external _OBJC_METACLASS_$_NSView (from AppKit)
                 (undefined) external _OBJC_METACLASS_$_NSViewController (from AppKit)
                 (undefined) external _OBJC_METACLASS_$_NSWindowController (from AppKit)
                 (undefined) external _OBJC_METACLASS_$_NUIContainerView (from AppSupportUI)
00007ffa41f88100 (__DATA,__objc_data) external _OBJC_METACLASS_$_RemindersUICoreBundle
00007ffa41f88150 (__DATA,__objc_data) external _OBJC_METACLASS_$_TTRReminderBaseTextStorage
00007ffa41ac1ff8 (__DATA_DIRTY,__objc_data) external _OBJC_METACLASS_$_TTRUndoManager
00007ffa41ac4978 (__DATA_DIRTY,__data) external _OBJC_METACLASS_$__TtC15RemindersUICore15TTRUserDefaults
00007ffa41ac4f40 (__DATA_DIRTY,__data) external _OBJC_METACLASS_$__TtC15RemindersUICore16TTRListBadgeView
00007ffa41f99280 (__DATA,__data) external _OBJC_METACLASS_$__TtC15RemindersUICore16TTRMCNAvatarView
00007ffa41f97cc8 (__DATA,__data) external _OBJC_METACLASS_$__TtC15RemindersUICore18TTRMBackgroundView
00007ffa41f93500 (__DATA,__data) non-external (was a private external) _OBJC_METACLASS_$__TtC15RemindersUICore20TTRMSuggestionWindow
00007ffa41ac3128 (__DATA_DIRTY,__data) external _OBJC_METACLASS_$__TtC15RemindersUICore21TTRGeoLocationService
00007ffa41f9a8f0 (__DATA,__data) external _OBJC_METACLASS_$__TtC15RemindersUICore22TTRReminderTextStorage
00007ffa41f990e8 (__DATA,__data) non-external (was a private external) _OBJC_METACLASS_$__TtC15RemindersUICore23TTRMSuggestionTableView
00007ffa41f93100 (__DATA,__data) external _OBJC_METACLASS_$__TtC15RemindersUICore23TTRSearchQueryPerformer
00007ffa41ac4950 (__DATA_DIRTY,__data) external _OBJC_METACLASS_$__TtC15RemindersUICore23TTRUserDefaultsObserver
00007ffa41f95a58 (__DATA,__data) external _OBJC_METACLASS_$__TtC15RemindersUICore24TTRContainerWrappingView
00007ffa41f90698 (__DATA,__data) external _OBJC_METACLASS_$__TtC15RemindersUICore24TTRLocationChangeMonitor
00007ffa41f9cf18 (__DATA,__data) non-external (was a private external) _OBJC_METACLASS_$__TtC15RemindersUICore24TTRMInlinePermissionView
00007ffa41f98e30 (__DATA,__data) external _OBJC_METACLASS_$__TtC15RemindersUICore24TTRMMenuItemTargetAction
00007ffa41f97558 (__DATA,__data) external _OBJC_METACLASS_$__TtC15RemindersUICore24TTRReminderCopyPasteItem
00007ffa41f977c0 (__DATA,__data) external _OBJC_METACLASS_$__TtC15RemindersUICore25TTRListAppearanceGridView
00007ffa41f98968 (__DATA,__data) external _OBJC_METACLASS_$__TtC15RemindersUICore25TTRMRemindersListTextView
00007ffa41ac3b88 (__DATA_DIRTY,__data) external _OBJC_METACLASS_$__TtC15RemindersUICore26TTRAccountsListsInteractor
00007ffa41f9b018 (__DATA,__data) external _OBJC_METACLASS_$__TtC15RemindersUICore26TTRMReminderPasteboardItem
00007ffa41f98908 (__DATA,__data) external _OBJC_METACLASS_$__TtC15RemindersUICore26TTRMRemindersListTextField
00007ffa41f95d70 (__DATA,__data) external _OBJC_METACLASS_$__TtC15RemindersUICore26TTRMSuggestionTableRowView
00007ffa41ac2cc0 (__DATA_DIRTY,__data) external _OBJC_METACLASS_$__TtC15RemindersUICore26TTRRemindersListInteractor
00007ffa41ac35f8 (__DATA_DIRTY,__data) external _OBJC_METACLASS_$__TtC15RemindersUICore26TTRSingleColorGradientView
00007ffa41f97db0 (__DATA,__data) external _OBJC_METACLASS_$__TtC15RemindersUICore27TTRMSuggestionTableCellView
00007ffa41f95d48 (__DATA,__data) external _OBJC_METACLASS_$__TtC15RemindersUICore28TTRMInlinePermissionCellView
00007ffa41f95cd0 (__DATA,__data) external _OBJC_METACLASS_$__TtC15RemindersUICore29TTRMSuggestionTableHeaderView
00007ffa41ac4928 (__DATA_DIRTY,__data) external _OBJC_METACLASS_$__TtC15RemindersUICore29TTRUserDefaultsObservingBlock
00007ffa41f98940 (__DATA,__data) external _OBJC_METACLASS_$__TtC15RemindersUICore30TTRMRemindersListTextFieldCell
00007ffa41f934d8 (__DATA,__data) external _OBJC_METACLASS_$__TtC15RemindersUICore30TTRMSuggestionWindowController
00007ffa41f97cf0 (__DATA,__data) non-external (was a private external) _OBJC_METACLASS_$__TtC15RemindersUICore31TTRMEventIgnoringBackgroundView
00007ffa41f99068 (__DATA,__data) external _OBJC_METACLASS_$__TtC15RemindersUICore31TTRMPermissionsWarmingSheetView
00007ffa41f92d38 (__DATA,__data) external _OBJC_METACLASS_$__TtC15RemindersUICore31TTRNoDefaultImplicitActionLayer
00007ffa41f92dd8 (__DATA,__data) non-external (was a private external) _OBJC_METACLASS_$__TtC15RemindersUICore31TTRNoDefaultImplicitScrollLayer
00007ffa41f92508 (__DATA,__data) external _OBJC_METACLASS_$__TtC15RemindersUICore31TTRRemindersListImportedContent
00007ffa41f93b70 (__DATA,__data) external _OBJC_METACLASS_$__TtC15RemindersUICore32TTRMSuggestionTableSeparatorView
00007ffa41ac2c98 (__DATA_DIRTY,__data) external _OBJC_METACLASS_$__TtC15RemindersUICore33RemindersUICoreBundleLookupObject
00007ffa41ac2bb0 (__DATA_DIRTY,__data) external _OBJC_METACLASS_$__TtC15RemindersUICore33TTRCloudKitNetworkActivityMonitor
00007ffa41f93f90 (__DATA,__data) external _OBJC_METACLASS_$__TtC15RemindersUICore33TTRListToCustomSmartListConverter
00007ffa41f98a68 (__DATA,__data) non-external (was a private external) _OBJC_METACLASS_$__TtC15RemindersUICore33TTRMSuggestionTableViewController
00007ffa41f92db0 (__DATA,__data) non-external (was a private external) _OBJC_METACLASS_$__TtC15RemindersUICore34TTRNoDefaultImplicitTransformLayer
00007ffa41f92680 (__DATA,__data) external _OBJC_METACLASS_$__TtC15RemindersUICore35TTRMQuickBarSuggestionTableCellView
00007ffa41f9a740 (__DATA,__data) non-external (was a private external) _OBJC_METACLASS_$__TtC15RemindersUICore35TTRMReminderCellNotesViewController
00007ffa41f926e8 (__DATA,__data) non-external (was a private external) _OBJC_METACLASS_$__TtC15RemindersUICore35TTRMReminderCellTitleViewController
00007ffa41f99238 (__DATA,__data) external _OBJC_METACLASS_$__TtC15RemindersUICore35TTRMRemindersListCellTitleTextField
00007ffa41f92d60 (__DATA,__data) external _OBJC_METACLASS_$__TtC15RemindersUICore36TTRNoDefaultImplicitActionShapeLayer
00007ffa41f92d88 (__DATA,__data) non-external (was a private external) _OBJC_METACLASS_$__TtC15RemindersUICore39TTRNoDefaultImplicitActionGradientLayer
00007ffa41f92ed8 (__DATA,__data) external _OBJC_METACLASS_$__TtC15RemindersUICore41TTRMPermissionsWarmingSheetViewController
00007ffa41f989b8 (__DATA,__data) external _OBJC_METACLASS_$__TtC15RemindersUICore42TTRMQuickBarContactSuggestionTableCellView
00007ffa41f9ab58 (__DATA,__data) external _OBJC_METACLASS_$__TtC15RemindersUICore42TTRMRemindersListCustomTextStorageTextView
