00000001e2d20868 (__DATA,__data) external _DefaultServerName
00000001d37caa20 (__TEXT,__text) external _phLibNfc_PropTagRemDetNtfHandler
00000001d37b4ca0 (__TEXT,__text) external _phLibNfc_ReActivateComplete
00000001d37adfe0 (__TEXT,__text) external _phLibNfc_ReActivateMFCComplete
00000001d37ae0a0 (__TEXT,__text) external _phLibNfc_ReActivateMFCComplete1
00000001d37c1b90 (__TEXT,__text) external _phLibNfc_ReApplyHsuBrCmd
00000001d37c9ef0 (__TEXT,__text) external _phLibNfc_ReConfigHsuBrCmd
00000001d37b1d0c (__TEXT,__text) external _phLibNfc_ReConfigSeq
00000001d37b1db4 (__TEXT,__text) external _phLibNfc_ReDiscoveryComplete
00000001d377ae64 (__TEXT,__text) external _phLibNfc_ReInitDisableNfceeDisc
00000001d377933c (__TEXT,__text) external _phLibNfc_ReInitialize
00000001d377af9c (__TEXT,__text) external _phLibNfc_ReInitializeComplete
00000001d37793c8 (__TEXT,__text) external _phLibNfc_ReInitializeProcess
00000001d379a060 (__TEXT,__text) external _phLibNfc_Reconnect_Mifare_Cb
00000001d377b4e8 (__TEXT,__text) external _phLibNfc_RecoverySeqComplete
00000001d3777b68 (__TEXT,__text) external _phLibNfc_RegisterForHceActivation
00000001d377e510 (__TEXT,__text) external _phLibNfc_ReleaseLibNfcContext
00000001d377f290 (__TEXT,__text) external _phLibNfc_ReleaseMemory
00000001d377d060 (__TEXT,__text) external _phLibNfc_ReleaseTimers
00000001d379718c (__TEXT,__text) external _phLibNfc_RemoteDev_CheckPresence
00000001d379e128 (__TEXT,__text) external _phLibNfc_RemoteDev_ChkPresenceTimer_Cb
00000001d379e188 (__TEXT,__text) external _phLibNfc_RemoteDev_ChkPresence_Cb
00000001d379e558 (__TEXT,__text) external _phLibNfc_RemoteDev_ClearInfo
00000001d3796a9c (__TEXT,__text) external _phLibNfc_RemoteDev_Connect
00000001d379c964 (__TEXT,__text) external _phLibNfc_RemoteDev_ConnectTimer_Cb
00000001d379cb54 (__TEXT,__text) external _phLibNfc_RemoteDev_Connect_Cb
00000001d3796dd8 (__TEXT,__text) external _phLibNfc_RemoteDev_Disconnect
00000001d3797298 (__TEXT,__text) external _phLibNfc_RemoteDev_FormatNdef
00000001d379c2d4 (__TEXT,__text) external _phLibNfc_RemoteDev_InternalConnect
00000001d379703c (__TEXT,__text) external _phLibNfc_RemoteDev_NtfRegister
00000001d3797104 (__TEXT,__text) external _phLibNfc_RemoteDev_NtfUnregister
00000001d379d470 (__TEXT,__text) external _phLibNfc_RemoteDev_ReActivate
00000001d3797d44 (__TEXT,__text) external _phLibNfc_RemoteDev_Receive
00000001d3797e20 (__TEXT,__text) external _phLibNfc_RemoteDev_Send
00000001d3796cbc (__TEXT,__text) external _phLibNfc_RemoteDev_Transceive
00000001d375b1bc (__TEXT,__text) external _phLibNfc_RepeatSequenceSeq
00000001d37b372c (__TEXT,__text) external _phLibNfc_ReqInfoComplete
00000001d37b4064 (__TEXT,__text) external _phLibNfc_RequestMoreInfo
00000001d379e3cc (__TEXT,__text) external _phLibNfc_ResetInfoType
00000001d377cd70 (__TEXT,__text) external _phLibNfc_ResetNtfHandler
00000001d37b3990 (__TEXT,__text) external _phLibNfc_RestartDiscovery
00000001d37ae844 (__TEXT,__text) external _phLibNfc_RetrieveDnldTable
00000001d37ae764 (__TEXT,__text) external _phLibNfc_RetrieveMainTable
00000001d37ae7d4 (__TEXT,__text) external _phLibNfc_RetrieveSETable
00000001d379c5d8 (__TEXT,__text) external _phLibNfc_RfConnect_Twice
00000001d37b6f64 (__TEXT,__text) external _phLibNfc_RfListnerRegisterd
00000001d3778664 (__TEXT,__text) external _phLibNfc_RfTransceive
00000001d37c929c (__TEXT,__text) external _phLibNfc_RssiStatsHandler
00000001d37bb33c (__TEXT,__text) external _phLibNfc_SEDoubleResetSetModeSeqEnd
00000001d37bc934 (__TEXT,__text) external _phLibNfc_SENtfHandler
00000001d379861c (__TEXT,__text) external _phLibNfc_SE_GetRFParameters
00000001d3797fdc (__TEXT,__text) external _phLibNfc_SE_GetSecureElementList
00000001d37986d4 (__TEXT,__text) external _phLibNfc_SE_NtfRegister
00000001d379877c (__TEXT,__text) external _phLibNfc_SE_NtfUnregister
00000001d3798448 (__TEXT,__text) external _phLibNfc_SE_RawTranseive
00000001d3798be4 (__TEXT,__text) external _phLibNfc_SE_Select
00000001d3798070 (__TEXT,__text) external _phLibNfc_SE_SetMode
00000001d3781cd4 (__TEXT,__text) external _phLibNfc_SM_CENtfRegTrans
00000001d3781d20 (__TEXT,__text) external _phLibNfc_SM_CENtfUnRegTrans
00000001d3781fe8 (__TEXT,__text) external _phLibNfc_SM_CfgFieldTestInfoLogTrans
00000001d3785bbc (__TEXT,__text) external _phLibNfc_SM_CfgTestModeOffTrans
00000001d378085c (__TEXT,__text) external _phLibNfc_SM_CfgTestModeTrans
00000001d3786a68 (__TEXT,__text) external _phLibNfc_SM_CheckNdefTrans
00000001d37869f4 (__TEXT,__text) external _phLibNfc_SM_CheckPresenceTrans
00000001d3783bc8 (__TEXT,__text) external _phLibNfc_SM_ClearMultiTagInfoTrans
00000001d37850f8 (__TEXT,__text) external _phLibNfc_SM_ClearSpmiErrorRegsTrans
00000001d3781d6c (__TEXT,__text) external _phLibNfc_SM_CofigRtngTrans
00000001d3782ab4 (__TEXT,__text) external _phLibNfc_SM_ConfigAssertionLogTrans
00000001d3785ea0 (__TEXT,__text) external _phLibNfc_SM_ConfigDiscoveryStopTrans
00000001d3784bd0 (__TEXT,__text) external _phLibNfc_SM_ConfigDiscoveryTrans
00000001d37803c8 (__TEXT,__text) external _phLibNfc_SM_ConfigDriverTrans
00000001d37814cc (__TEXT,__text) external _phLibNfc_SM_ConfigHsuTrans
00000001d3784ce0 (__TEXT,__text) external _phLibNfc_SM_ConfigInitDiscoveryStopTrans
00000001d3782a14 (__TEXT,__text) external _phLibNfc_SM_ConfigLogTrans
00000001d37804e4 (__TEXT,__text) external _phLibNfc_SM_ConfigMwLoggingTrans
00000001d37815a4 (__TEXT,__text) external _phLibNfc_SM_ConfigPowerModeTrans
00000001d3785e14 (__TEXT,__text) external _phLibNfc_SM_ConfigReDiscoveryTrans
00000001d3786204 (__TEXT,__text) external _phLibNfc_SM_ConnectTrans
00000001d37812f0 (__TEXT,__text) external _phLibNfc_SM_DeInitTrans
00000001d3787a40 (__TEXT,__text) external _phLibNfc_SM_DeactivateNtfTrans
00000001d3784d7c (__TEXT,__text) external _phLibNfc_SM_DeactivateTrans
00000001d3786828 (__TEXT,__text) external _phLibNfc_SM_DisConnectReStartTrans
00000001d37868cc (__TEXT,__text) external _phLibNfc_SM_DisConnectSleepTrans
00000001d3786784 (__TEXT,__text) external _phLibNfc_SM_DisConnectStopTrans
00000001d3786960 (__TEXT,__text) external _phLibNfc_SM_DisConnectTagRemDetTrans
00000001d37af290 (__TEXT,__text) external _phLibNfc_SM_DnldStateHandler
00000001d378a6d8 (__TEXT,__text) external _phLibNfc_SM_Dnld_RecoveryTrans
00000001d378a5cc (__TEXT,__text) external _phLibNfc_SM_Dnld_TransComplete
00000001d3789a48 (__TEXT,__text) external _phLibNfc_SM_Dnld_eUserFwDnldTrans
00000001d3789ccc (__TEXT,__text) external _phLibNfc_SM_Dnld_eUserGetDieIdTrans
00000001d3789e3c (__TEXT,__text) external _phLibNfc_SM_Dnld_eUserMemReadTrans
00000001d3789f6c (__TEXT,__text) external _phLibNfc_SM_Dnld_eUserReadLogTrans
00000001d3784c5c (__TEXT,__text) external _phLibNfc_SM_EnableDisableMultiTag
00000001d3787220 (__TEXT,__text) external _phLibNfc_SM_FormatNdefTrans
00000001e2d217c2 (__DATA,__bss) non-external _phLibNfc_SM_FormatNdefTrans.bMifStdKey
00000001d3781f9c (__TEXT,__text) external _phLibNfc_SM_GenNtgRegTrans
00000001d3782778 (__TEXT,__text) external _phLibNfc_SM_GetClrAssertRegsTrans
00000001d3780c64 (__TEXT,__text) external _phLibNfc_SM_GetDebugInfoTrans
00000001d378a090 (__TEXT,__text) external _phLibNfc_SM_GetFwVersionTrans
00000001d3782dc0 (__TEXT,__text) external _phLibNfc_SM_GetHlmDbgLogTrans
00000001d3782f6c (__TEXT,__text) external _phLibNfc_SM_GetLpcdCountTrans
00000001d378a2a4 (__TEXT,__text) external _phLibNfc_SM_GetMemDumpTrans
00000001d378320c (__TEXT,__text) external _phLibNfc_SM_GetMultiTagInfoTrans
00000001d3782bfc (__TEXT,__text) external _phLibNfc_SM_GetPowerTrackTrans
00000001d3782e9c (__TEXT,__text) external _phLibNfc_SM_GetRfTransRegValTrans
00000001d37816fc (__TEXT,__text) external _phLibNfc_SM_GetSEListTrans
00000001d3782ce4 (__TEXT,__text) external _phLibNfc_SM_GetSmbLogTrans
00000001d37851a0 (__TEXT,__text) external _phLibNfc_SM_GetSpmiCfgRegsTrans
00000001d3785050 (__TEXT,__text) external _phLibNfc_SM_GetSpmiErrorRegsTrans
00000001d3781c58 (__TEXT,__text) external _phLibNfc_SM_GetStackCapTrans
00000001d3783124 (__TEXT,__text) external _phLibNfc_SM_GetSuicaSysCodeTrans
00000001d37832dc (__TEXT,__text) external _phLibNfc_SM_GetSwioVoltageTrans
00000001d37865b4 (__TEXT,__text) external _phLibNfc_SM_GetTagTypeTrans
00000001d3783048 (__TEXT,__text) external _phLibNfc_SM_GetVasCodeTrans
00000001d3788558 (__TEXT,__text) external _phLibNfc_SM_IFPwrCtrlTrans
00000001d378261c (__TEXT,__text) external _phLibNfc_SM_IFSvddControlTrans
00000001d37aea34 (__TEXT,__text) external _phLibNfc_SM_Init
00000001d3780560 (__TEXT,__text) external _phLibNfc_SM_InitTrans
00000001d37849b4 (__TEXT,__text) external _phLibNfc_SM_IoctlCrcChkConfigTrans
00000001d3784b48 (__TEXT,__text) external _phLibNfc_SM_IoctlDisableDtaModeTrans
00000001d378a8e8 (__TEXT,__text) external _phLibNfc_SM_IoctlEnDnldModeTrans
00000001d378a9bc (__TEXT,__text) external _phLibNfc_SM_IoctlEnNciModeTrans
00000001d3784ad0 (__TEXT,__text) external _phLibNfc_SM_IoctlEnableDtaModeTrans
00000001d3784230 (__TEXT,__text) external _phLibNfc_SM_IoctlExpModeSWaitTimerOffTrans
00000001d3784530 (__TEXT,__text) external _phLibNfc_SM_IoctlGenAWaitTimerOffTrans
00000001d378a444 (__TEXT,__text) external _phLibNfc_SM_IoctlGetDnldIntgInfoTrans
00000001d3784060 (__TEXT,__text) external _phLibNfc_SM_IoctlGetIFResValTrans
00000001d37846d0 (__TEXT,__text) external _phLibNfc_SM_IoctlGetRfCalDataSignedTrans
00000001d3783e98 (__TEXT,__text) external _phLibNfc_SM_IoctlGetRfPropConfigTrans
00000001d3783f88 (__TEXT,__text) external _phLibNfc_SM_IoctlGetRfPropRegsTrans
00000001d378413c (__TEXT,__text) external _phLibNfc_SM_IoctlGetSpmiGpioTrans
00000001d3784780 (__TEXT,__text) external _phLibNfc_SM_IoctlIoctlSetRfConfigSignedTrans
00000001d37858c0 (__TEXT,__text) external _phLibNfc_SM_IoctlLoopbackTrans
00000001d378a7e0 (__TEXT,__text) external _phLibNfc_SM_IoctlMemWriteTrans
00000001d3785b0c (__TEXT,__text) external _phLibNfc_SM_IoctlPrbsTestTrans
00000001d3784620 (__TEXT,__text) external _phLibNfc_SM_IoctlSetRfCalDataSignedTrans
00000001d3783c98 (__TEXT,__text) external _phLibNfc_SM_IoctlSetRfConfigTrans
00000001d3783d98 (__TEXT,__text) external _phLibNfc_SM_IoctlSetRfPropConfigTrans
00000001d3784fd0 (__TEXT,__text) external _phLibNfc_SM_IoctlSetSpmiGpioTrans
00000001d3780e08 (__TEXT,__text) external _phLibNfc_SM_IoctlSetSysConfigTrans
00000001d3784410 (__TEXT,__text) external _phLibNfc_SM_IoctlSwioPadVolNtfTimerTrans
00000001d37859e4 (__TEXT,__text) external _phLibNfc_SM_IoctlSwp1TestTrans
00000001d3785a78 (__TEXT,__text) external _phLibNfc_SM_IoctlSwp2TestTrans
00000001d37848a0 (__TEXT,__text) external _phLibNfc_SM_IoctlSysPwrTraceConfigTrans
00000001d3784320 (__TEXT,__text) external _phLibNfc_SM_IoctlVasExpWaitTimerOffTrans
00000001d37aeb5c (__TEXT,__text) external _phLibNfc_SM_IsApdu
00000001d37aeac8 (__TEXT,__text) external _phLibNfc_SM_IsVirtual
00000001d37aee34 (__TEXT,__text) external _phLibNfc_SM_MainStateHandler
00000001d3786088 (__TEXT,__text) external _phLibNfc_SM_Main_DiscTransComplete
00000001d37810f0 (__TEXT,__text) external _phLibNfc_SM_Main_IdleTransComplete
00000001d37852f0 (__TEXT,__text) external _phLibNfc_SM_Main_InitTransComplete
00000001d3787af0 (__TEXT,__text) external _phLibNfc_SM_Main_ListenActiveTransComplete
00000001d3787d60 (__TEXT,__text) external _phLibNfc_SM_Main_ListenReceiveTransComplete
00000001d3787fd8 (__TEXT,__text) external _phLibNfc_SM_Main_ListenSendTransComplete
00000001d3788160 (__TEXT,__text) external _phLibNfc_SM_Main_ListenSleepTransComplete
00000001d3787688 (__TEXT,__text) external _phLibNfc_SM_Main_PollActiveTransComplete
00000001d3786410 (__TEXT,__text) external _phLibNfc_SM_Main_PollDiscoveredTransComplete
00000001d37882b8 (__TEXT,__text) external _phLibNfc_SM_Main_ShutdownTransComplete
00000001d3785ca4 (__TEXT,__text) external _phLibNfc_SM_Main_TestModeTransComplete
00000001d37813e4 (__TEXT,__text) external _phLibNfc_SM_MwResetTrans
00000001d3782144 (__TEXT,__text) external _phLibNfc_SM_NdefGenerateRecordTrans
00000001d37820b4 (__TEXT,__text) external _phLibNfc_SM_NdefGetRecordTrans
00000001d37820fc (__TEXT,__text) external _phLibNfc_SM_NdefParseRecordTrans
00000001d3786008 (__TEXT,__text) external _phLibNfc_SM_PcdActivatedTrans
00000001d3785f2c (__TEXT,__text) external _phLibNfc_SM_PiccActivatedTrans
00000001d377ff40 (__TEXT,__text) external _phLibNfc_SM_ProcessDeInit
00000001d3786c9c (__TEXT,__text) external _phLibNfc_SM_ReadNdefTrans
00000001d37873b8 (__TEXT,__text) external _phLibNfc_SM_ReadOnlyTrans
00000001d3781b38 (__TEXT,__text) external _phLibNfc_SM_RemDevNtfRegTrans
00000001d3787c9c (__TEXT,__text) external _phLibNfc_SM_RemDevReceiveTrans
00000001d3787f00 (__TEXT,__text) external _phLibNfc_SM_RemDevSendTrans
00000001d37866c8 (__TEXT,__text) external _phLibNfc_SM_RemDevTransceiveTrans
00000001d3781bd8 (__TEXT,__text) external _phLibNfc_SM_RemDevUnNtfRegTrans
00000001d3780a18 (__TEXT,__text) external _phLibNfc_SM_ResetNtfTrans
00000001d37aebe0 (__TEXT,__text) external _phLibNfc_SM_RetrieveSEState
00000001d3786080 (__TEXT,__text) external _phLibNfc_SM_SEActivatedTrans
00000001d3781aa0 (__TEXT,__text) external _phLibNfc_SM_SENtfRegTrans
00000001d3781aec (__TEXT,__text) external _phLibNfc_SM_SENtfUnRegTrans
00000001d37af094 (__TEXT,__text) external _phLibNfc_SM_SEStateHandler
00000001d378a76c (__TEXT,__text) external _phLibNfc_SM_SE_Initialize
00000001d3788634 (__TEXT,__text) external _phLibNfc_SM_SE_TransComplete
00000001d37883a0 (__TEXT,__text) external _phLibNfc_SM_SE_eHostInitTrans
00000001d3788414 (__TEXT,__text) external _phLibNfc_SM_SE_eIFInitTrans
00000001d3789230 (__TEXT,__text) external _phLibNfc_SM_SE_eModeSetApduToApduTrans
00000001d37892fc (__TEXT,__text) external _phLibNfc_SM_SE_eModeSetApduToOffTrans
00000001d3789424 (__TEXT,__text) external _phLibNfc_SM_SE_eModeSetApduToPwrOffTrans
00000001d37894c4 (__TEXT,__text) external _phLibNfc_SM_SE_eModeSetApduToVirtualTrans
00000001d3788c44 (__TEXT,__text) external _phLibNfc_SM_SE_eModeSetOffToApduTrans
00000001d3788898 (__TEXT,__text) external _phLibNfc_SM_SE_eModeSetOffToOffTrans
00000001d3788980 (__TEXT,__text) external _phLibNfc_SM_SE_eModeSetOffToPwrOffTrans
00000001d3788a20 (__TEXT,__text) external _phLibNfc_SM_SE_eModeSetOffToVirtualTrans
00000001d37899a8 (__TEXT,__text) external _phLibNfc_SM_SE_eModeSetPwrOffToApduTrans
00000001d378985c (__TEXT,__text) external _phLibNfc_SM_SE_eModeSetPwrOffToPwrOffTrans
00000001d3789908 (__TEXT,__text) external _phLibNfc_SM_SE_eModeSetPwrOffToVirtualTrans
00000001d378909c (__TEXT,__text) external _phLibNfc_SM_SE_eModeSetVirtualToApduTrans
00000001d3788e78 (__TEXT,__text) external _phLibNfc_SM_SE_eModeSetVirtualToOffTrans
00000001d3788ffc (__TEXT,__text) external _phLibNfc_SM_SE_eModeSetVirtualToPwrOffTrans
00000001d3788db8 (__TEXT,__text) external _phLibNfc_SM_SE_eModeSetVirtualToVirtualTrans
00000001d37884ec (__TEXT,__text) external _phLibNfc_SM_SE_eSE2InitTrans
00000001d378977c (__TEXT,__text) external _phLibNfc_SM_SE_eSEGetAtrTrans
00000001d37883a8 (__TEXT,__text) external _phLibNfc_SM_SE_eSEInitTrans
00000001d37896b8 (__TEXT,__text) external _phLibNfc_SM_SE_eSERawTransceiveTrans
00000001d37895f8 (__TEXT,__text) external _phLibNfc_SM_SE_eSETransceiveTrans
00000001d3788480 (__TEXT,__text) external _phLibNfc_SM_SE_eUiccInitTrans
00000001d37818d8 (__TEXT,__text) external _phLibNfc_SM_SeGetRfParamsTrans
00000001d37817fc (__TEXT,__text) external _phLibNfc_SM_SeSelectTrans
00000001d3782568 (__TEXT,__text) external _phLibNfc_SM_SeSvddControlTrans
00000001d3787640 (__TEXT,__text) external _phLibNfc_SM_SearchNdefContentTrans
00000001d3783944 (__TEXT,__text) external _phLibNfc_SM_SetChipScopeCfgTrans
00000001d37834a0 (__TEXT,__text) external _phLibNfc_SM_SetHLMParamsTrans
00000001d3782360 (__TEXT,__text) external _phLibNfc_SM_SetHceParamsTrans
00000001d3783af8 (__TEXT,__text) external _phLibNfc_SM_SetMultiTagCfgTrans
00000001d378218c (__TEXT,__text) external _phLibNfc_SM_SetP2pParamsTrans
00000001d3782428 (__TEXT,__text) external _phLibNfc_SM_SetRfSettingTrans
00000001d378363c (__TEXT,__text) external _phLibNfc_SM_SetRfTransRegParamsTrans
00000001d37833b8 (__TEXT,__text) external _phLibNfc_SM_SetSmbNfccParamsTrans
00000001d3785248 (__TEXT,__text) external _phLibNfc_SM_SetSpmiCfgRegsTrans
00000001d3783820 (__TEXT,__text) external _phLibNfc_SM_SetSuicaEntrySysCodeTrans
00000001d378370c (__TEXT,__text) external _phLibNfc_SM_SetVasCodeTrans
00000001d3787668 (__TEXT,__text) external _phLibNfc_SM_SnepClientDeInitTrans
00000001d3787660 (__TEXT,__text) external _phLibNfc_SM_SnepClientInitTrans
00000001d3787678 (__TEXT,__text) external _phLibNfc_SM_SnepClientRequestGetTrans
00000001d3787670 (__TEXT,__text) external _phLibNfc_SM_SnepClientRequestPutTrans
00000001d3787650 (__TEXT,__text) external _phLibNfc_SM_SnepServerAcceptTrans
00000001d3787658 (__TEXT,__text) external _phLibNfc_SM_SnepServerDeInitTrans
00000001d3787648 (__TEXT,__text) external _phLibNfc_SM_SnepServerInitTrans
00000001d3787680 (__TEXT,__text) external _phLibNfc_SM_SnepServerSendRspTrans
00000001d37af4b4 (__TEXT,__text) external _phLibNfc_SM_StateHandler
00000001d37826d0 (__TEXT,__text) external _phLibNfc_SM_TrigNfccAssertionTrans
00000001d3783594 (__TEXT,__text) external _phLibNfc_SM_TrigRfOnNtfTrans
00000001d378074c (__TEXT,__text) external _phLibNfc_SM_UnConfigDriverTrans
00000001d3782b68 (__TEXT,__text) external _phLibNfc_SM_ValidateEepromTrans
00000001d3786f4c (__TEXT,__text) external _phLibNfc_SM_WriteNdefTrans
00000001d37bb4a0 (__TEXT,__text) external _phLibNfc_SeGetRfCfg
00000001d37bb518 (__TEXT,__text) external _phLibNfc_SeGetRfCfgProc
00000001d37bb580 (__TEXT,__text) external _phLibNfc_SeGetRfCfgSeqComplete
00000001d37be8f8 (__TEXT,__text) external _phLibNfc_SeRawSendCb
00000001d37b8794 (__TEXT,__text) external _phLibNfc_SeReInitSeqComplete
00000001d37be84c (__TEXT,__text) external _phLibNfc_SeSendCb
00000001d37bb064 (__TEXT,__text) external _phLibNfc_SeSvddCtrlCmd
00000001d37bb154 (__TEXT,__text) external _phLibNfc_SeSvddCtrlResp
00000001d37bb1d0 (__TEXT,__text) external _phLibNfc_SeSvddCtrlSeqComplete
00000001d37ae9b4 (__TEXT,__text) external _phLibNfc_SearchDnldTable
00000001d37ae934 (__TEXT,__text) external _phLibNfc_SearchSETable
00000001d37ae8b4 (__TEXT,__text) external _phLibNfc_SearchTable
00000001d37b3660 (__TEXT,__text) external _phLibNfc_SelectCmdResp
00000001d37ad5bc (__TEXT,__text) external _phLibNfc_SendAuthCmd
00000001d37ad6d4 (__TEXT,__text) external _phLibNfc_SendAuthCmdResp
00000001d3773c4c (__TEXT,__text) external _phLibNfc_SendDeactDiscCmd
00000001d37b1430 (__TEXT,__text) external _phLibNfc_SendDeactIdleCmd
00000001d37b1e58 (__TEXT,__text) external _phLibNfc_SendDeactSleepCmd
00000001d37ac3a8 (__TEXT,__text) external _phLibNfc_SendRallCmd
00000001d37ac220 (__TEXT,__text) external _phLibNfc_SendRidCmd
00000001d37b3518 (__TEXT,__text) external _phLibNfc_SendSelectCmd
00000001d37b35c4 (__TEXT,__text) external _phLibNfc_SendSelectCmd1
00000001d37942e4 (__TEXT,__text) external _phLibNfc_SendT3tPollCmd
00000001d379d5d8 (__TEXT,__text) external _phLibNfc_SendTranscvCmd
00000001d37acb08 (__TEXT,__text) external _phLibNfc_SendWrt16Cmd
00000001d37accac (__TEXT,__text) external _phLibNfc_SendWrt16CmdPayload
00000001d37acc30 (__TEXT,__text) external _phLibNfc_SendWrt16CmdResp
00000001d3799a04 (__TEXT,__text) external _phLibNfc_Send_ISO_14443_3B_AttribCmd
00000001d375a8a0 (__TEXT,__text) external _phLibNfc_SeqHandler
00000001d37c1274 (__TEXT,__text) external _phLibNfc_SetCfgSignedCmd
00000001d37c4f54 (__TEXT,__text) external _phLibNfc_SetChipScopeLogCfgCmd
00000001d37c5088 (__TEXT,__text) external _phLibNfc_SetChipScopeLogCfgComplete
00000001d37c4fe0 (__TEXT,__text) external _phLibNfc_SetChipScopeLogCfgProc
00000001d37cac34 (__TEXT,__text) external _phLibNfc_SetChipScopeLogCfgStartReInit
00000001d37cab60 (__TEXT,__text) external _phLibNfc_SetChipScopeLogCfgValReInit
00000001d37c3fd0 (__TEXT,__text) external _phLibNfc_SetClearMultiTagCfgComp
00000001d37b1638 (__TEXT,__text) external _phLibNfc_SetConfigSeq
00000001d37b170c (__TEXT,__text) external _phLibNfc_SetConfigSeqEnd
00000001d37b2a10 (__TEXT,__text) external _phLibNfc_SetDiscPayload
00000001d377a0c0 (__TEXT,__text) external _phLibNfc_SetEepromParams
00000001d377a1b4 (__TEXT,__text) external _phLibNfc_SetEepromParamsProc
00000001d37c06d8 (__TEXT,__text) external _phLibNfc_SetEepromStngs
00000001d37c076c (__TEXT,__text) external _phLibNfc_SetEepromStngsProc
00000001d37c3b5c (__TEXT,__text) external _phLibNfc_SetHLMCfgCmd
00000001d37c3c48 (__TEXT,__text) external _phLibNfc_SetHLMCfgProc
00000001d37777f0 (__TEXT,__text) external _phLibNfc_SetHostCECfgs
00000001d3777980 (__TEXT,__text) external _phLibNfc_SetHostCEConfigComplete
00000001d37778f4 (__TEXT,__text) external _phLibNfc_SetHostCEConfigProc
00000001d37b17ac (__TEXT,__text) external _phLibNfc_SetISODepToFrameRfMapping
00000001d377a1bc (__TEXT,__text) external _phLibNfc_SetLsntModeRtng
00000001d377a344 (__TEXT,__text) external _phLibNfc_SetLstnModeRtngProcess
00000001d37ba0b4 (__TEXT,__text) external _phLibNfc_SetModeSeq
00000001d37ba1c0 (__TEXT,__text) external _phLibNfc_SetModeSeqEnd
00000001d37c3da0 (__TEXT,__text) external _phLibNfc_SetMultiTagCfgCmd
00000001d37c3f28 (__TEXT,__text) external _phLibNfc_SetMultiTagCfgProc
00000001d37ba7e0 (__TEXT,__text) external _phLibNfc_SetNfceeModeSeq
00000001d37ba898 (__TEXT,__text) external _phLibNfc_SetNfceeModeSeqEnd
00000001d377c0fc (__TEXT,__text) external _phLibNfc_SetPowerMode
00000001d377c1a4 (__TEXT,__text) external _phLibNfc_SetPowerModeComplete
00000001d37b9e88 (__TEXT,__text) external _phLibNfc_SetPowerModeSeq
00000001d37b9ff8 (__TEXT,__text) external _phLibNfc_SetPowerModeSeqEnd
00000001d37c0c24 (__TEXT,__text) external _phLibNfc_SetRfSettingsCmd
00000001d37c7978 (__TEXT,__text) external _phLibNfc_SetRfSettingsInitCb
00000001d37c0e40 (__TEXT,__text) external _phLibNfc_SetRfSettingsProc
00000001d37c0f1c (__TEXT,__text) external _phLibNfc_SetRfSettingsSeqComplete
00000001d37c142c (__TEXT,__text) external _phLibNfc_SetRfSignedSeqComplete
00000001d37c4784 (__TEXT,__text) external _phLibNfc_SetRfTransRegCfgCmd
00000001d37c48a0 (__TEXT,__text) external _phLibNfc_SetRfTransRegCfgProc
00000001d377bf28 (__TEXT,__text) external _phLibNfc_SetRtngTableCfgs
00000001d37ba34c (__TEXT,__text) external _phLibNfc_SetSeModeSeqComplete
00000001d37c4948 (__TEXT,__text) external _phLibNfc_SetSetRfTransRegCfgComplete
00000001d37c38e8 (__TEXT,__text) external _phLibNfc_SetSmbCfgCmd
00000001d37c3aac (__TEXT,__text) external _phLibNfc_SetSmbCfgComplete
00000001d37c3a10 (__TEXT,__text) external _phLibNfc_SetSmbCfgProc
00000001d377b588 (__TEXT,__text) external _phLibNfc_SetStandbyMode
00000001d3779a04 (__TEXT,__text) external _phLibNfc_SetStandbyModeProcess
00000001d37c4bdc (__TEXT,__text) external _phLibNfc_SetSuicaEntrySysCodeCmd
00000001d37c4d4c (__TEXT,__text) external _phLibNfc_SetSuicaEntrySysCodeComplete
00000001d37c4ca4 (__TEXT,__text) external _phLibNfc_SetSuicaEntrySysCodeProc
00000001d37c49f8 (__TEXT,__text) external _phLibNfc_SetVasCodeCfgCmd
00000001d37c4b2c (__TEXT,__text) external _phLibNfc_SetVasCodeCfgComplete
00000001d37c4a84 (__TEXT,__text) external _phLibNfc_SetVasCodeCfgProc
00000001d37b2dac (__TEXT,__text) external _phLibNfc_SetconfEntryCheck
00000001d377fa34 (__TEXT,__text) external _phLibNfc_ShutdownCb
00000001d375b100 (__TEXT,__text) external _phLibNfc_SkipSequenceSeq
00000001d3799410 (__TEXT,__text) external _phLibNfc_SnepClient_DeInit
00000001d37993c8 (__TEXT,__text) external _phLibNfc_SnepClient_Init
00000001d37b9e78 (__TEXT,__text) external _phLibNfc_SnepProtocolCliReqGet
00000001d37b9e70 (__TEXT,__text) external _phLibNfc_SnepProtocolCliReqPut
00000001d37b9e80 (__TEXT,__text) external _phLibNfc_SnepProtocolSrvSendResponse
00000001d3799338 (__TEXT,__text) external _phLibNfc_SnepServer_Accept
00000001d3799380 (__TEXT,__text) external _phLibNfc_SnepServer_DeInit
00000001d37992f0 (__TEXT,__text) external _phLibNfc_SnepServer_Init
00000001d37b27e4 (__TEXT,__text) external _phLibNfc_StartDisc
00000001d37b18f8 (__TEXT,__text) external _phLibNfc_StartDiscSeq
00000001d37b19bc (__TEXT,__text) external _phLibNfc_StartDiscSeqEnd
00000001d37b1a64 (__TEXT,__text) external _phLibNfc_StartDiscoverSeqComplete
00000001d37b4da0 (__TEXT,__text) external _phLibNfc_StateDiscoveredEntry
