
/System/Library/PrivateFrameworks/CoreParsec.framework/parsec-fbf (for architecture x86_64):
                 (undefined) external _$s20PegasusConfiguration0A10ClientNameO6LookupyA2CmFWC (from PegasusConfiguration)
                 (undefined) external _$s20PegasusConfiguration0A10ClientNameO6SafariyA2CmFWC (from PegasusConfiguration)
                 (undefined) external _$s20PegasusConfiguration0A10ClientNameO7ParsecdyA2CmFWC (from PegasusConfiguration)
                 (undefined) external _$s20PegasusConfiguration0A10ClientNameO8MessagesyA2CmFWC (from PegasusConfiguration)
                 (undefined) external _$s20PegasusConfiguration0A10ClientNameO8rawValueSSvg (from PegasusConfiguration)
                 (undefined) external _$s20PegasusConfiguration0A10ClientNameO9SpotlightyA2CmFWC (from PegasusConfiguration)
                 (undefined) external _$s20PegasusConfiguration0A10ClientNameOMa (from PegasusConfiguration)
                 (undefined) external _$s20PegasusConfiguration0A10ClientNameOMn (from PegasusConfiguration)
                 (undefined) external _$s20PegasusConfiguration0A26ConfigContainerURLProviderV12containerURL5using10Foundation0G0Vx_tKlFZ (from PegasusConfiguration)
                 (undefined) external _$s20PegasusConfiguration0A26ConfigContainerURLProviderV14configFileNameSSvgZ (from PegasusConfiguration)
                 (undefined) external _$s20PegasusConfiguration0B7ContextV11deviceModelSSvgZ (from PegasusConfiguration)
                 (undefined) external _$s20PegasusConfiguration0B7ContextV12buildVersionSSvgZ (from PegasusConfiguration)
                 (undefined) external _$s20PegasusConfiguration10ClientTypeO8rawValueSuvg (from PegasusConfiguration)
                 (undefined) external _$s20PegasusConfiguration10ClientTypeOMn (from PegasusConfiguration)
                 (undefined) external _$s20PegasusConfiguration11SessionTypeO06clientD0AA06ClientD0Ovg (from PegasusConfiguration)
                 (undefined) external _$s20PegasusConfiguration11SessionTypeO11descriptionSSvg (from PegasusConfiguration)
                 (undefined) external _$s20PegasusConfiguration11SessionTypeO13allKnownCasesSayACGvgZ (from PegasusConfiguration)
                 (undefined) external _$s20PegasusConfiguration11SessionTypeO19canonicalIdentifierSSvg (from PegasusConfiguration)
                 (undefined) external _$s20PegasusConfiguration11SessionTypeO21biomeStreamDescriptorAA08FeedbackfG0OSgvg (from PegasusConfiguration)
                 (undefined) external _$s20PegasusConfiguration11SessionTypeO23withCanonicalIdentifierACSgSS_tcfC (from PegasusConfiguration)
                 (undefined) external _$s20PegasusConfiguration11SessionTypeO2eeoiySbAC_ACtFZ (from PegasusConfiguration)
                 (undefined) external _$s20PegasusConfiguration11SessionTypeO7unknownyACSSSgcACmFWC (from PegasusConfiguration)
                 (undefined) external _$s20PegasusConfiguration11SessionTypeOMa (from PegasusConfiguration)
                 (undefined) external _$s20PegasusConfiguration11SessionTypeOMn (from PegasusConfiguration)
                 (undefined) external _$s20PegasusConfiguration11SessionTypeOSHAAMc (from PegasusConfiguration)
                 (undefined) external _$s20PegasusConfiguration11SessionTypeOSQAAMc (from PegasusConfiguration)
                 (undefined) external _$s20PegasusConfiguration16parsecdUserAgentAA0dE0Vvg (from PegasusConfiguration)
                 (undefined) external _$s20PegasusConfiguration17BiomeStreamConfigV05storeE0So07BMStoreE0Cvg (from PegasusConfiguration)
                 (undefined) external _$s20PegasusConfiguration17BiomeStreamConfigV17messageSchemaNameSSvg (from PegasusConfiguration)
                 (undefined) external _$s20PegasusConfiguration17BiomeStreamConfigV9tableNameSSvg (from PegasusConfiguration)
                 (undefined) external _$s20PegasusConfiguration17BiomeStreamConfigVMa (from PegasusConfiguration)
                 (undefined) external _$s20PegasusConfiguration19FeedbackStoreConfigV03getE09forStreamAA05BiomehE0VAA0cH10DescriptorO_tKF (from PegasusConfiguration)
                 (undefined) external _$s20PegasusConfiguration19FeedbackStoreConfigV11fileManager7streamsACSo06NSFileG0C_SayAA0C16StreamDescriptorOGtKcfC (from PegasusConfiguration)
                 (undefined) external _$s20PegasusConfiguration19FeedbackStoreConfigVMa (from PegasusConfiguration)
                 (undefined) external _$s20PegasusConfiguration19FeedbackStoreConfigVMn (from PegasusConfiguration)
                 (undefined) external _$s20PegasusConfiguration24FeedbackStreamDescriptorO13streamTTLDate10Foundation4DateVvg (from PegasusConfiguration)
                 (undefined) external _$s20PegasusConfiguration24FeedbackStreamDescriptorO7sessionyA2CmFWC (from PegasusConfiguration)
                 (undefined) external _$s20PegasusConfiguration24FeedbackStreamDescriptorO8rawValueSSvg (from PegasusConfiguration)
                 (undefined) external _$s20PegasusConfiguration24FeedbackStreamDescriptorO9tableNameACSgSS_tcfC (from PegasusConfiguration)
                 (undefined) external _$s20PegasusConfiguration24FeedbackStreamDescriptorO9tableNameSSvg (from PegasusConfiguration)
                 (undefined) external _$s20PegasusConfiguration24FeedbackStreamDescriptorOMa (from PegasusConfiguration)
                 (undefined) external _$s20PegasusConfiguration24FeedbackStreamDescriptorOMn (from PegasusConfiguration)
                 (undefined) external _$s20PegasusConfiguration26KnownAggregationRecipeNameO22SpotlightFeatureReportyA2CmFWC (from PegasusConfiguration)
                 (undefined) external _$s20PegasusConfiguration26KnownAggregationRecipeNameO26SpotlightFeatureExtractionyA2CmFWC (from PegasusConfiguration)
                 (undefined) external _$s20PegasusConfiguration26KnownAggregationRecipeNameO8rawValueSSvg (from PegasusConfiguration)
                 (undefined) external _$s20PegasusConfiguration26KnownAggregationRecipeNameOMa (from PegasusConfiguration)
                 (undefined) external _$s20PegasusConfiguration26KnownAggregationRecipeNameOMn (from PegasusConfiguration)
                 (undefined) external _$s20PegasusConfiguration33PrimaryPersonaContainerPathLookupV4path3forS2S_tKFZ (from PegasusConfiguration)
                 (undefined) external _$s20PegasusConfiguration6ClientV4nameSSvg (from PegasusConfiguration)
                 (undefined) external _$s20PegasusConfiguration6ClientV4typeAA0C4TypeOvg (from PegasusConfiguration)
                 (undefined) external _$s20PegasusConfiguration6ClientV7parsecdACvgZ (from PegasusConfiguration)
                 (undefined) external _$s20PegasusConfiguration6ClientVMa (from PegasusConfiguration)
                 (undefined) external _$s20PegasusConfiguration6ClientVMn (from PegasusConfiguration)
                 (undefined) external _$s20PegasusConfiguration6ClientVyACSSSgcfC (from PegasusConfiguration)
                 (undefined) external _$s20PegasusConfiguration9UserAgentV10fullStringSSvg (from PegasusConfiguration)
                 (undefined) external _$s20PegasusConfiguration9UserAgentVMa (from PegasusConfiguration)
                 (undefined) external _$s21InternalSwiftProtobuf0C6StringVAA10MapKeyTypeAAWP (from InternalSwiftProtobuf)
                 (undefined) external _$s21InternalSwiftProtobuf0C6StringVAA12MapValueTypeAAWP (from InternalSwiftProtobuf)
                 (undefined) external _$s21InternalSwiftProtobuf0C6StringVMa (from InternalSwiftProtobuf)
                 (undefined) external _$s21InternalSwiftProtobuf14UnknownStorageV8traverse7visitoryxz_tKAA7VisitorRzlF (from InternalSwiftProtobuf)
                 (undefined) external _$s21InternalSwiftProtobuf14UnknownStorageVACycfC (from InternalSwiftProtobuf)
                 (undefined) external _$s21InternalSwiftProtobuf14UnknownStorageVMa (from InternalSwiftProtobuf)
                 (undefined) external _$s21InternalSwiftProtobuf14UnknownStorageVMn (from InternalSwiftProtobuf)
                 (undefined) external _$s21InternalSwiftProtobuf14UnknownStorageVSQAAMc (from InternalSwiftProtobuf)
                 (undefined) external _$s21InternalSwiftProtobuf19JSONEncodingOptionsVACycfC (from InternalSwiftProtobuf)
                 (undefined) external _$s21InternalSwiftProtobuf19JSONEncodingOptionsVMa (from InternalSwiftProtobuf)
                 (undefined) external _$s21InternalSwiftProtobuf19_ProtoNameProvidingMp (from InternalSwiftProtobuf)
                 (undefined) external _$s21InternalSwiftProtobuf19_ProtoNameProvidingP17_protobuf_nameMapAA01_eI0VvgZTq (from InternalSwiftProtobuf)
                 (undefined) external _$s21InternalSwiftProtobuf21BinaryDecodingOptionsVACycfC (from InternalSwiftProtobuf)
                 (undefined) external _$s21InternalSwiftProtobuf21BinaryDecodingOptionsVMa (from InternalSwiftProtobuf)
                 (undefined) external _$s21InternalSwiftProtobuf26_MessageImplementationBaseMp (from InternalSwiftProtobuf)
                 (undefined) external _$s21InternalSwiftProtobuf26_MessageImplementationBaseP29_protobuf_generated_isEqualTo5otherSbx_tFTq (from InternalSwiftProtobuf)
                 (undefined) external _$s21InternalSwiftProtobuf26_MessageImplementationBasePAA0D0Tb (from InternalSwiftProtobuf)
                 (undefined) external _$s21InternalSwiftProtobuf26_MessageImplementationBasePAAE29_protobuf_generated_isEqualTo5otherSbx_tF (from InternalSwiftProtobuf)
                 (undefined) external _$s21InternalSwiftProtobuf26_MessageImplementationBasePAAE9isEqualTo7messageSbAA0D0_p_tF (from InternalSwiftProtobuf)
                 (undefined) external _$s21InternalSwiftProtobuf26_MessageImplementationBasePSHTb (from InternalSwiftProtobuf)
                 (undefined) external _$s21InternalSwiftProtobuf4EnumMp (from InternalSwiftProtobuf)
                 (undefined) external _$s21InternalSwiftProtobuf4EnumP8rawValueSivgTq (from InternalSwiftProtobuf)
                 (undefined) external _$s21InternalSwiftProtobuf4EnumP8rawValuexSgSi_tcfCTq (from InternalSwiftProtobuf)
                 (undefined) external _$s21InternalSwiftProtobuf4EnumPAAE4hash4intoys6HasherVz_tF (from InternalSwiftProtobuf)
                 (undefined) external _$s21InternalSwiftProtobuf4EnumPSHTb (from InternalSwiftProtobuf)
                 (undefined) external _$s21InternalSwiftProtobuf4EnumPSYTb (from InternalSwiftProtobuf)
                 (undefined) external _$s21InternalSwiftProtobuf4EnumPxycfCTq (from InternalSwiftProtobuf)
                 (undefined) external _$s21InternalSwiftProtobuf7DecoderP14decodeMapField9fieldType5valueyAA01_cF0Vyqd__qd_0_Gm_SDy04BaseI0Qyd__AJQyd_0_GztKAA0f3KeyI0Rd__AA0f5ValueI0Rd_0_r0_lFTj (from InternalSwiftProtobuf)
                 (undefined) external _$s21InternalSwiftProtobuf7DecoderP15nextFieldNumberSiSgyKFTj (from InternalSwiftProtobuf)
                 (undefined) external _$s21InternalSwiftProtobuf7DecoderP23decodeSingularEnumField5valueyqd__Sgz_tKAA0G0Rd__Si8RawValueRtd__lFTj (from InternalSwiftProtobuf)
                 (undefined) external _$s21InternalSwiftProtobuf7DecoderP23decodeSingularEnumField5valueyqd__z_tKAA0G0Rd__Si8RawValueRtd__lFTj (from InternalSwiftProtobuf)
                 (undefined) external _$s21InternalSwiftProtobuf7DecoderP24decodeSingularBytesField5valuey10Foundation4DataVz_tKFTj (from InternalSwiftProtobuf)
                 (undefined) external _$s21InternalSwiftProtobuf7DecoderP24decodeSingularInt32Field5valueys0G0Vz_tKFTj (from InternalSwiftProtobuf)
                 (undefined) external _$s21InternalSwiftProtobuf7DecoderP24decodeSingularInt64Field5valueys0G0Vz_tKFTj (from InternalSwiftProtobuf)
                 (undefined) external _$s21InternalSwiftProtobuf7DecoderP25decodeSingularStringField5valueySSz_tKFTj (from InternalSwiftProtobuf)
                 (undefined) external _$s21InternalSwiftProtobuf7DecoderP26decodeRepeatedMessageField5valueySayqd__Gz_tKAA0G0Rd__lFTj (from InternalSwiftProtobuf)
                 (undefined) external _$s21InternalSwiftProtobuf7DecoderP26decodeSingularMessageField5valueyqd__Sgz_tKAA0G0Rd__lFTj (from InternalSwiftProtobuf)
                 (undefined) external _$s21InternalSwiftProtobuf7MessageMp (from InternalSwiftProtobuf)
                 (undefined) external _$s21InternalSwiftProtobuf7MessageP05protoD4NameSSvgZTq (from InternalSwiftProtobuf)
                 (undefined) external _$s21InternalSwiftProtobuf7MessageP06decodeD07decoderyqd__z_tKAA7DecoderRd__lFTq (from InternalSwiftProtobuf)
                 (undefined) external _$s21InternalSwiftProtobuf7MessageP13isInitializedSbvgTq (from InternalSwiftProtobuf)
                 (undefined) external _$s21InternalSwiftProtobuf7MessageP13unknownFieldsAA14UnknownStorageVvMTq (from InternalSwiftProtobuf)
                 (undefined) external _$s21InternalSwiftProtobuf7MessageP13unknownFieldsAA14UnknownStorageVvgTq (from InternalSwiftProtobuf)
                 (undefined) external _$s21InternalSwiftProtobuf7MessageP13unknownFieldsAA14UnknownStorageVvsTq (from InternalSwiftProtobuf)
                 (undefined) external _$s21InternalSwiftProtobuf7MessageP4hash4intoys6HasherVz_tFTq (from InternalSwiftProtobuf)
                 (undefined) external _$s21InternalSwiftProtobuf7MessageP8traverse7visitoryqd__z_tKAA7VisitorRd__lFTq (from InternalSwiftProtobuf)
                 (undefined) external _$s21InternalSwiftProtobuf7MessageP9isEqualTo7messageSbAaB_p_tFTq (from InternalSwiftProtobuf)
