00007ffc1e098430 (__TEXT,__text) non-external -[AVURLAsset(MediaCoreUI_SwiftWorkaround) mcui_safeURL]
00007ffc422671b8 (__DATA_CONST,__objc_const) non-external __DATA__TtCC11MediaCoreUI25MetalVideoTextureProviderP33_2925FC67195227C5017294884B212F2E18FrameStatsRecorder
00007ffc427a0cf0 (__DATA_DIRTY,__objc_data) non-external __DATA__TtCCC11MediaCoreUI19NowPlayingViewModel13TrackSections4Cell
00007ffc427a1560 (__DATA_DIRTY,__objc_data) non-external __DATA__TtCCC11MediaCoreUI19NowPlayingViewModel13VolumeControlP33_F913C71E0C68724A4AEE47C526AAF02510MiniPlayer
00007ffc43b7feb0 (__DATA,__objc_data) non-external __DATA__TtCCC11MediaCoreUI19NowPlayingViewModel7Artwork10Transition
00007ffc43b7ff00 (__DATA,__objc_data) non-external __DATA__TtCCC11MediaCoreUI19NowPlayingViewModel7Artwork14DefaultArtwork
00007ffc427a0c00 (__DATA_DIRTY,__objc_data) non-external __DATA__TtCCC11MediaCoreUI19NowPlayingViewModel7Artwork17BackgroundArtwork
00007ffc427a0c50 (__DATA_DIRTY,__objc_data) non-external __DATA__TtCCC11MediaCoreUI19NowPlayingViewModel7Artwork20MiniPlayerAppearance
00007ffc4226a680 (__DATA_CONST,__objc_const) non-external __DATA__TtCCC11MediaCoreUI19NowPlayingViewModel7Metrics32HostedContentToggleButtonMetrics
00007ffc4226b198 (__DATA_CONST,__objc_const) non-external __DATA__TtCCO11MediaCoreUI19MotionAssetDownload7ManagerP33_532E68B5ED3905708A49CC1F6A63ACB812DownloadTask
00007ffc43b7f720 (__DATA,__objc_data) non-external __DATA__TtCO11MediaCoreUI19MotionAssetDownload10Downloader
00007ffc4226b0c0 (__DATA_CONST,__objc_const) non-external __DATA__TtCO11MediaCoreUI19MotionAssetDownload7Manager
00007ffc43b804c0 (__DATA,__objc_data) non-external __DATA__TtCO11MediaCoreUI22FullBleedArtworkEffect20BlurOpacityAxialMask
00007ffc43b7fdf8 (__DATA,__objc_data) non-external __DATA__TtCO11MediaCoreUI22FullBleedArtworkEffect21BlurOpacityRadialMask
00007ffc43b80730 (__DATA,__objc_data) non-external __DATA__TtCO11MediaCoreUI22FullBleedArtworkEffect21ColorAdjustmentsLayer
00007ffc43b80a40 (__DATA,__objc_data) non-external __DATA__TtCO11MediaCoreUI22FullBleedArtworkEffect9BlurLayer
00007ffc422692f0 (__DATA_CONST,__objc_const) non-external __DATA__TtCO11MediaCoreUI8Backdrop13PinchRenderer
00007ffc42269548 (__DATA_CONST,__objc_const) non-external __DATA__TtCO11MediaCoreUI8Backdrop14TextureBlender
00007ffc43b80478 (__DATA,__objc_data) non-external __DATA__TtCO11MediaCoreUI8Backdrop17CompositeRenderer
00007ffc422697c0 (__DATA_CONST,__objc_const) non-external __DATA__TtCO11MediaCoreUI8Backdrop23RotatingArtworkRenderer
00007ffc43b7f6d0 (__DATA,__objc_data) non-external __DATA__TtCO11MediaCoreUI8Backdrop8Recorder
00007ffc43b7ff50 (__DATA,__objc_data) non-external __DATA__TtCV11MediaCoreUI16MetalTextureView11Coordinator
00007ffc43b80840 (__DATA,__objc_data) non-external __DATA__TtCV11MediaCoreUI24NowPlayingExpansionGlyphP33_29F98A621A0556B204C8E3414B88A2A520ModifierFlagsMonitor
00007ffc43b80980 (__DATA,__objc_data) non-external __DATA__TtCV11MediaCoreUIP33_1D67DC61E9E2BC6C0982D55925941D2326InterceptContextClicksView23RightClickListeningView
00007ffc43b7f7e0 (__DATA,__objc_data) non-external __DATA__TtCV11MediaCoreUIP33_5C0FCAEC7E121FD01840555B36210BDC29MotionPlayerViewRepresentable11Coordinator
00007ffc4226ada8 (__DATA_CONST,__objc_const) non-external __DATA__TtCV11MediaCoreUIP33_7D7F54989E0BD2C2C05089BF2F1B885F20BackdropMaskModifier13BackdropGroup
00007ffc43b80138 (__DATA,__objc_data) non-external __DATA__TtCVV11MediaCoreUI23HostedScenePhaseSupportP33_8B5FAED8DE080D34DF68BF28A36B87C519WindowObservingView12ObserverView
00007ffc1e23bf78 (__TEXT,__objc_methlist) non-external __INSTANCE_METHODS__TtC11MediaCoreUI16BackdropHostView
00007ffc1e23bfb0 (__TEXT,__objc_methlist) non-external __INSTANCE_METHODS__TtC11MediaCoreUI16MaterialRenderer
00007ffc1e23bfe8 (__TEXT,__objc_methlist) non-external __INSTANCE_METHODS__TtC11MediaCoreUI18EnvironmentMonitor
00007ffc1e23c030 (__TEXT,__objc_methlist) non-external __INSTANCE_METHODS__TtC11MediaCoreUI24NowPlayingViewController
00007ffc1e23c078 (__TEXT,__objc_methlist) non-external __INSTANCE_METHODS__TtC11MediaCoreUI25MetalImageTextureProvider
00007ffc1e23c098 (__TEXT,__objc_methlist) non-external __INSTANCE_METHODS__TtC11MediaCoreUI25MetalVideoTextureProvider
00007ffc1e23c0c8 (__TEXT,__objc_methlist) non-external __INSTANCE_METHODS__TtC11MediaCoreUI31LockScreenMotionReplicatorLayer
00007ffc1e23c110 (__TEXT,__objc_methlist) non-external __INSTANCE_METHODS__TtC11MediaCoreUI31NowPlayingCompactViewController
00007ffc1e23c148 (__TEXT,__objc_methlist) non-external __INSTANCE_METHODS__TtC11MediaCoreUI36NowPlayingArtworkRestrictionsMonitor
00007ffc1e23c180 (__TEXT,__objc_methlist) non-external __INSTANCE_METHODS__TtC11MediaCoreUI38NowPlayingArtworkMotionReplicatorLayer
00007ffc1e23c1c8 (__TEXT,__objc_methlist) non-external __INSTANCE_METHODS__TtC11MediaCoreUIP33_5014D1856663EB6799FCDEDC34B104A718EventConsumingView
00007ffc1e23c260 (__TEXT,__objc_methlist) non-external __INSTANCE_METHODS__TtC11MediaCoreUIP33_5014D1856663EB6799FCDEDC34B104A719SolidBackgroundView
00007ffc1e23c290 (__TEXT,__objc_methlist) non-external __INSTANCE_METHODS__TtC11MediaCoreUIP33_5014D1856663EB6799FCDEDC34B104A732ContextMenuPresentingHostingView
00007ffc1e23c2c8 (__TEXT,__objc_methlist) non-external __INSTANCE_METHODS__TtC11MediaCoreUIP33_5014D1856663EB6799FCDEDC34B104A78RootView
00007ffc1e23c328 (__TEXT,__objc_methlist) non-external __INSTANCE_METHODS__TtC11MediaCoreUIP33_5C0FCAEC7E121FD01840555B36210BDC10PlayerView
00007ffc1e23c348 (__TEXT,__objc_methlist) non-external __INSTANCE_METHODS__TtC11MediaCoreUIP33_5C0FCAEC7E121FD01840555B36210BDC20GeometryTrackingView
00007ffc1e23c380 (__TEXT,__objc_methlist) non-external __INSTANCE_METHODS__TtC11MediaCoreUIP33_F4C8615D44A19A30266CA641FD3263FC18CAPackageViewLayer
00007ffc1e23c3c8 (__TEXT,__objc_methlist) non-external __INSTANCE_METHODS__TtCC11MediaCoreUI24NowPlayingViewController20PresentationAnimator
00007ffc1e23c400 (__TEXT,__objc_methlist) non-external __INSTANCE_METHODS__TtCC11MediaCoreUI25MetalVideoTextureProviderP33_2925FC67195227C5017294884B212F2E14OutputObserver
00007ffc1e23c438 (__TEXT,__objc_methlist) non-external __INSTANCE_METHODS__TtCC11MediaCoreUI25MetalVideoTextureProviderP33_2925FC67195227C5017294884B212F2E17DisplayLinkTarget
00007ffc1e23c450 (__TEXT,__objc_methlist) non-external __INSTANCE_METHODS__TtCO11MediaCoreUI22FullBleedArtworkEffect20BlurOpacityAxialMask
00007ffc1e23c480 (__TEXT,__objc_methlist) non-external __INSTANCE_METHODS__TtCO11MediaCoreUI22FullBleedArtworkEffect21BlurOpacityRadialMask
00007ffc1e23c4b0 (__TEXT,__objc_methlist) non-external __INSTANCE_METHODS__TtCO11MediaCoreUI22FullBleedArtworkEffect21ColorAdjustmentsLayer
00007ffc1e23c4e0 (__TEXT,__objc_methlist) non-external __INSTANCE_METHODS__TtCO11MediaCoreUI22FullBleedArtworkEffect9BlurLayer
00007ffc1e23c510 (__TEXT,__objc_methlist) non-external __INSTANCE_METHODS__TtCV11MediaCoreUI16MetalTextureView11Coordinator
00007ffc1e23c530 (__TEXT,__objc_methlist) non-external __INSTANCE_METHODS__TtCV11MediaCoreUIP33_1D67DC61E9E2BC6C0982D55925941D2326InterceptContextClicksView23RightClickListeningView
00007ffc1e23c598 (__TEXT,__objc_methlist) non-external __INSTANCE_METHODS__TtCVV11MediaCoreUI23HostedScenePhaseSupportP33_8B5FAED8DE080D34DF68BF28A36B87C519WindowObservingView12ObserverView
00007ffc1e23c5d0 (__TEXT,__objc_methlist) non-external __INSTANCE_METHODS__TtCVV11MediaCoreUI7MarqueeP33_7D7F54989E0BD2C2C05089BF2F1B885F16AnimatingContent20AnimatingContentView
00007ffc4226c3a0 (__DATA_CONST,__objc_const) non-external __IVARS__TtC11MediaCoreUI11MotionCache
00007ffc42266c48 (__DATA_CONST,__objc_const) non-external __IVARS__TtC11MediaCoreUI12ToastManager
00007ffc42268538 (__DATA_CONST,__objc_const) non-external __IVARS__TtC11MediaCoreUI14MarkupRenderer
00007ffc42265f18 (__DATA_CONST,__objc_const) non-external __IVARS__TtC11MediaCoreUI15MotionSignposts
00007ffc4226a480 (__DATA_CONST,__objc_const) non-external __IVARS__TtC11MediaCoreUI16BackdropHostView
00007ffc42268a78 (__DATA_CONST,__objc_const) non-external __IVARS__TtC11MediaCoreUI16MaterialRenderer
00007ffc4226c2e8 (__DATA_CONST,__objc_const) non-external __IVARS__TtC11MediaCoreUI16MotionCacheActor
00007ffc4226a0d8 (__DATA_CONST,__objc_const) non-external __IVARS__TtC11MediaCoreUI16PowerLogReporter
00007ffc4226c110 (__DATA_CONST,__objc_const) non-external __IVARS__TtC11MediaCoreUI16SpectrumAnalysis
00007ffc42267328 (__DATA_CONST,__objc_const) non-external __IVARS__TtC11MediaCoreUI16WindowProperties
00007ffc4226b618 (__DATA_CONST,__objc_const) non-external __IVARS__TtC11MediaCoreUI18EnvironmentMonitor
00007ffc42267f60 (__DATA_CONST,__objc_const) non-external __IVARS__TtC11MediaCoreUI18LooperConfigurator
00007ffc42269e60 (__DATA_CONST,__objc_const) non-external __IVARS__TtC11MediaCoreUI18MetalRenderContext
00007ffc4226a1f0 (__DATA_CONST,__objc_const) non-external __IVARS__TtC11MediaCoreUI18MotionEnabledState
00007ffc422684f0 (__DATA_CONST,__objc_const) non-external __IVARS__TtC11MediaCoreUI18PresentedViewState
00007ffc4226b870 (__DATA_CONST,__objc_const) non-external __IVARS__TtC11MediaCoreUI19NowPlayingViewModel
00007ffc4226be88 (__DATA_CONST,__objc_const) non-external __IVARS__TtC11MediaCoreUI21NowPlayingRouteButton
00007ffc4226b3a0 (__DATA_CONST,__objc_const) non-external __IVARS__TtC11MediaCoreUI21TapExcludedGeometries
00007ffc42267950 (__DATA_CONST,__objc_const) non-external __IVARS__TtC11MediaCoreUI22AudioTapQueueProcessor
00007ffc4226b270 (__DATA_CONST,__objc_const) non-external __IVARS__TtC11MediaCoreUI22MotionCacheDiskStorage
00007ffc422669b0 (__DATA_CONST,__objc_const) non-external __IVARS__TtC11MediaCoreUI22MotionViewDisplayState
00007ffc42265e68 (__DATA_CONST,__objc_const) non-external __IVARS__TtC11MediaCoreUI22NowPlayingCustomButton
00007ffc42268b88 (__DATA_CONST,__objc_const) non-external __IVARS__TtC11MediaCoreUI23AudioTapCallbackWrapper
00007ffc42265e00 (__DATA_CONST,__objc_const) non-external __IVARS__TtC11MediaCoreUI23MotionViewStateObserver
00007ffc4226a028 (__DATA_CONST,__objc_const) non-external __IVARS__TtC11MediaCoreUI23NowPlayingRouteObserver
00007ffc4226bfd0 (__DATA_CONST,__objc_const) non-external __IVARS__TtC11MediaCoreUI23PresentingNSMenuContext
00007ffc42265898 (__DATA_CONST,__objc_const) non-external __IVARS__TtC11MediaCoreUI24NowPlayingViewController
00007ffc422685c8 (__DATA_CONST,__objc_const) non-external __IVARS__TtC11MediaCoreUI25AudioTapSampleTransformer
00007ffc4226abd0 (__DATA_CONST,__objc_const) non-external __IVARS__TtC11MediaCoreUI25MetalImageTextureProvider
00007ffc42266cf8 (__DATA_CONST,__objc_const) non-external __IVARS__TtC11MediaCoreUI25MetalVideoTextureProvider
00007ffc42267d18 (__DATA_CONST,__objc_const) non-external __IVARS__TtC11MediaCoreUI28NowPlayingMacTitlebarManager
00007ffc42266be0 (__DATA_CONST,__objc_const) non-external __IVARS__TtC11MediaCoreUI29MaterialMotionContentObserver
00007ffc4226b450 (__DATA_CONST,__objc_const) non-external __IVARS__TtC11MediaCoreUI29NowPlayingMacExpansionContext
00007ffc42268de0 (__DATA_CONST,__objc_const) non-external __IVARS__TtC11MediaCoreUI30NowPlayingHostedContentSession
00007ffc42268c40 (__DATA_CONST,__objc_const) non-external __IVARS__TtC11MediaCoreUI31LockScreenMotionReplicatorLayer
00007ffc42265c00 (__DATA_CONST,__objc_const) non-external __IVARS__TtC11MediaCoreUI31NowPlayingCompactViewController
00007ffc4226a568 (__DATA_CONST,__objc_const) non-external __IVARS__TtC11MediaCoreUI35NowPlayingHostedContentToggleButton
00007ffc4226ae38 (__DATA_CONST,__objc_const) non-external __IVARS__TtC11MediaCoreUI36NowPlayingArtworkRestrictionsMonitor
00007ffc42269b50 (__DATA_CONST,__objc_const) non-external __IVARS__TtC11MediaCoreUI38NowPlayingArtworkMotionReplicatorLayer
00007ffc42269fb8 (__DATA_CONST,__objc_const) non-external __IVARS__TtC11MediaCoreUI8Geometry
00007ffc4226ae80 (__DATA_CONST,__objc_const) non-external __IVARS__TtC11MediaCoreUI8LRUCache
00007ffc4226bf18 (__DATA_CONST,__objc_const) non-external __IVARS__TtC11MediaCoreUIP33_1D67DC61E9E2BC6C0982D55925941D2313MenuPresenter
00007ffc4226b6f0 (__DATA_CONST,__objc_const) non-external __IVARS__TtC11MediaCoreUIP33_28B805B7ABBD8163ADF264F064CDAB2817ScrubberExpansion
00007ffc42265c48 (__DATA_CONST,__objc_const) non-external __IVARS__TtC11MediaCoreUIP33_5014D1856663EB6799FCDEDC34B104A732ContextMenuPresentingHostingView
00007ffc42265a08 (__DATA_CONST,__objc_const) non-external __IVARS__TtC11MediaCoreUIP33_5014D1856663EB6799FCDEDC34B104A78RootView
00007ffc42266898 (__DATA_CONST,__objc_const) non-external __IVARS__TtC11MediaCoreUIP33_5C0FCAEC7E121FD01840555B36210BDC20GeometryTrackingView
00007ffc42265ce0 (__DATA_CONST,__objc_const) non-external __IVARS__TtC11MediaCoreUIP33_6CBD87A2320B99A868A4969384204E9624FittedTextHeightResolver
00007ffc42268428 (__DATA_CONST,__objc_const) non-external __IVARS__TtC11MediaCoreUIP33_855B558EBF42837AEC5F9AECC17AAF2A16LongPressManager
00007ffc42268918 (__DATA_CONST,__objc_const) non-external __IVARS__TtC11MediaCoreUIP33_8B5FAED8DE080D34DF68BF28A36B87C521HostedScenePhaseModel
00007ffc42267228 (__DATA_CONST,__objc_const) non-external __IVARS__TtC11MediaCoreUIP33_992E328401D8FB7D45C341D7AB03F14A29NowPlayingControllerContainer
00007ffc42269cf8 (__DATA_CONST,__objc_const) non-external __IVARS__TtC11MediaCoreUIP33_F4C8615D44A19A30266CA641FD3263FC17AnimatedViewState
00007ffc42269dd0 (__DATA_CONST,__objc_const) non-external __IVARS__TtC11MediaCoreUIP33_F4C8615D44A19A30266CA641FD3263FC18CAPackageViewLayer
00007ffc42269bc0 (__DATA_CONST,__objc_const) non-external __IVARS__TtC11MediaCoreUIP33_F4C8615D44A19A30266CA641FD3263FC9ViewState
00007ffc4226bd48 (__DATA_CONST,__objc_const) non-external __IVARS__TtCC11MediaCoreUI19NowPlayingViewModel10AppIntents
00007ffc42267298 (__DATA_CONST,__objc_const) non-external __IVARS__TtCC11MediaCoreUI19NowPlayingViewModel11ContextMenu
00007ffc4226bcd8 (__DATA_CONST,__objc_const) non-external __IVARS__TtCC11MediaCoreUI19NowPlayingViewModel11CurrentItem
00007ffc4226bdd8 (__DATA_CONST,__objc_const) non-external __IVARS__TtCC11MediaCoreUI19NowPlayingViewModel11LayoutHints
00007ffc4226a8d8 (__DATA_CONST,__objc_const) non-external __IVARS__TtCC11MediaCoreUI19NowPlayingViewModel11TimeControl
00007ffc42265810 (__DATA_CONST,__objc_const) non-external __IVARS__TtCC11MediaCoreUI19NowPlayingViewModel12Presentation
00007ffc42267498 (__DATA_CONST,__objc_const) non-external __IVARS__TtCC11MediaCoreUI19NowPlayingViewModel13HostedContent
00007ffc42267aa8 (__DATA_CONST,__objc_const) non-external __IVARS__TtCC11MediaCoreUI19NowPlayingViewModel13TrackSections
00007ffc4226aa10 (__DATA_CONST,__objc_const) non-external __IVARS__TtCC11MediaCoreUI19NowPlayingViewModel13VolumeControl
00007ffc42265fc8 (__DATA_CONST,__objc_const) non-external __IVARS__TtCC11MediaCoreUI19NowPlayingViewModel15PrimaryMetadata
00007ffc4226a710 (__DATA_CONST,__objc_const) non-external __IVARS__TtCC11MediaCoreUI19NowPlayingViewModel16PlaybackPosition
00007ffc422682d0 (__DATA_CONST,__objc_const) non-external __IVARS__TtCC11MediaCoreUI19NowPlayingViewModel17TransportControls
00007ffc42266140 (__DATA_CONST,__objc_const) non-external __IVARS__TtCC11MediaCoreUI19NowPlayingViewModel18MiniPlayerMetadata
00007ffc4226a848 (__DATA_CONST,__objc_const) non-external __IVARS__TtCC11MediaCoreUI19NowPlayingViewModel24TimeControlConfiguration
00007ffc422689c8 (__DATA_CONST,__objc_const) non-external __IVARS__TtCC11MediaCoreUI19NowPlayingViewModel27TransportInteractionMonitor
00007ffc42268d10 (__DATA_CONST,__objc_const) non-external __IVARS__TtCC11MediaCoreUI19NowPlayingViewModel5Debug
00007ffc4226a3c8 (__DATA_CONST,__objc_const) non-external __IVARS__TtCC11MediaCoreUI19NowPlayingViewModel6Banner
00007ffc42267610 (__DATA_CONST,__objc_const) non-external __IVARS__TtCC11MediaCoreUI19NowPlayingViewModel7Artwork
00007ffc42266298 (__DATA_CONST,__objc_const) non-external __IVARS__TtCC11MediaCoreUI19NowPlayingViewModel7Metrics
00007ffc4226b7c0 (__DATA_CONST,__objc_const) non-external __IVARS__TtCC11MediaCoreUI19NowPlayingViewModel8Backdrop
00007ffc4226bc48 (__DATA_CONST,__objc_const) non-external __IVARS__TtCC11MediaCoreUI19NowPlayingViewModel9Lifecycle
00007ffc42265b18 (__DATA_CONST,__objc_const) non-external __IVARS__TtCC11MediaCoreUI24NowPlayingViewController20PresentationAnimator
00007ffc42267000 (__DATA_CONST,__objc_const) non-external __IVARS__TtCC11MediaCoreUI25MetalVideoTextureProviderP33_2925FC67195227C5017294884B212F2E14OutputObserver
00007ffc42266f08 (__DATA_CONST,__objc_const) non-external __IVARS__TtCC11MediaCoreUI25MetalVideoTextureProviderP33_2925FC67195227C5017294884B212F2E17DisplayLinkTarget
00007ffc42267110 (__DATA_CONST,__objc_const) non-external __IVARS__TtCC11MediaCoreUI25MetalVideoTextureProviderP33_2925FC67195227C5017294884B212F2E18FrameStatsRecorder
00007ffc4226af48 (__DATA_CONST,__objc_const) non-external __IVARS__TtCC11MediaCoreUI8LRUCacheP33_3A2D94B5C9281AE1CBEF7943F1ADE4179Container
00007ffc42267b98 (__DATA_CONST,__objc_const) non-external __IVARS__TtCCC11MediaCoreUI19NowPlayingViewModel13TrackSections4Cell
00007ffc4226aae0 (__DATA_CONST,__objc_const) non-external __IVARS__TtCCC11MediaCoreUI19NowPlayingViewModel13VolumeControlP33_F913C71E0C68724A4AEE47C526AAF02510MiniPlayer
