00007ff80ddcf494 (__TEXT,__gcc_except_tab) non-external GCC_except_table0
00007ff80ddcf44c (__TEXT,__gcc_except_tab) non-external GCC_except_table10
00007ff80ddcf480 (__TEXT,__gcc_except_tab) non-external GCC_except_table20
00007ff80ddcf46c (__TEXT,__gcc_except_tab) non-external GCC_except_table25
00007ff80ddcf438 (__TEXT,__gcc_except_tab) non-external GCC_except_table26
00007ff80ddcf4bc (__TEXT,__gcc_except_tab) non-external GCC_except_table8
00007ff80dd6bcda (__TEXT,__text) external _CVPixelBufferGetBytesPerRowOfPlane
00007ff80dd93065 (__TEXT,__text) external _CVPixelBufferGetDataSize
00007ff80dd6bb86 (__TEXT,__text) external _CVPixelBufferGetExtendedPixels
00007ff80dd94428 (__TEXT,__text) external _CVPixelBufferGetFixedPointFractionalBits
00007ff80dd9446a (__TEXT,__text) external _CVPixelBufferGetFixedPointIntegerBits
00007ff80dd944e1 (__TEXT,__text) external _CVPixelBufferGetFixedPointPaddingBits
00007ff80dd944b3 (__TEXT,__text) external _CVPixelBufferGetFixedPointSignBits
00007ff80dd6bb1a (__TEXT,__text) external _CVPixelBufferGetHeight
00007ff80dd6bd56 (__TEXT,__text) external _CVPixelBufferGetHeightOfPlane
00007ff80dd6c230 (__TEXT,__text) external _CVPixelBufferGetIOSurface
00007ff80dd6bb48 (__TEXT,__text) external _CVPixelBufferGetPixelFormatType
00007ff80dd6babe (__TEXT,__text) external _CVPixelBufferGetPlaneCount
00007ff80dd61851 (__TEXT,__text) external _CVPixelBufferGetTypeID
00007ff80ddb4a2f (__TEXT,__text) non-external _CVPixelBufferGetTypeID.cold.1
00007ff80dd6baec (__TEXT,__text) external _CVPixelBufferGetWidth
00007ff80dd6d52c (__TEXT,__text) external _CVPixelBufferGetWidthOfPlane
00007ff80ddb6339 (__TEXT,__text) external _CVPixelBufferIncrementUseCountForCategory
00007ff80dd93142 (__TEXT,__text) external _CVPixelBufferIsCompatibleWithAttributes
00007ff80dd76060 (__TEXT,__text) external _CVPixelBufferIsPlanar
00007ff80dd6b634 (__TEXT,__text) external _CVPixelBufferLockBaseAddress
00007ff80ddb4213 (__TEXT,__text) external _CVPixelBufferPoolCopyArrayOfCVPixelBuffers
00007ff80dd7d8b2 (__TEXT,__text) external _CVPixelBufferPoolCopyIOSurfaceCreationProperties
00007ff80dd72dd5 (__TEXT,__text) external _CVPixelBufferPoolCreate
00007ff80dd742e5 (__TEXT,__text) external _CVPixelBufferPoolCreatePixelBuffer
00007ff80dd7d5b3 (__TEXT,__text) external _CVPixelBufferPoolCreatePixelBufferWithAuxAttributes
00007ff80dd7d7d2 (__TEXT,__text) external _CVPixelBufferPoolFlush
00007ff80dd76478 (__TEXT,__text) external _CVPixelBufferPoolGetAttributes
00007ff80dd74294 (__TEXT,__text) external _CVPixelBufferPoolGetMaxBufferAge
00007ff80dd7d87e (__TEXT,__text) external _CVPixelBufferPoolGetMinBufferCount
00007ff80dd7649e (__TEXT,__text) external _CVPixelBufferPoolGetPixelBufferAttributes
00007ff80dd74345 (__TEXT,__text) external _CVPixelBufferPoolGetTypeID
00007ff80ddb3d1d (__TEXT,__text) non-external _CVPixelBufferPoolGetTypeID.cold.1
00007ff80dd7d659 (__TEXT,__text) external _CVPixelBufferPoolPreAllocate
00007ff80dd7d7b0 (__TEXT,__text) external _CVPixelBufferPoolPrefetchPages
00007ff80dd73d90 (__TEXT,__text) external _CVPixelBufferPoolRelease
00007ff80dd76458 (__TEXT,__text) external _CVPixelBufferPoolRetain
00007ff80dd7d69b (__TEXT,__text) external _CVPixelBufferPoolScanIOSurfaces
00007ff80dd7d788 (__TEXT,__text) external _CVPixelBufferPoolScanIOSurfacesUsingBlock
00007ff80dd7d6db (__TEXT,__text) external _CVPixelBufferPoolScanIOSurfacesWithOptions
00007ff80dd7d61e (__TEXT,__text) external _CVPixelBufferPoolSetMaxBufferAge
00007ff80dd7d82a (__TEXT,__text) external _CVPixelBufferPoolSetMinBufferCount
00007ff80ddb3ef2 (__TEXT,__text) external _CVPixelBufferPoolTakeOwnershipOfIOSurface
00007ff80dd6efde (__TEXT,__text) external _CVPixelBufferRelease
00007ff80dd75570 (__TEXT,__text) external _CVPixelBufferRetain
00007ff80dd6bdbc (__TEXT,__text) external _CVPixelBufferUnlockBaseAddress
00007ff80dd943ec (__TEXT,__text) external _CVPixelBufferWasAllocatedFromPool
00007ff80dd8cdca (__TEXT,__text) external _CVPixelFormatDescriptionArrayCreateWithAllPixelFormatTypes
00007ff80dd6c9b6 (__TEXT,__text) external _CVPixelFormatDescriptionCreateWithPixelFormatType
00007ff80dd63e8d (__TEXT,__text) external _CVPixelFormatDescriptionGetDescriptionWithPixelFormatType
00007ff80dd72da8 (__TEXT,__text) external _CVPixelFormatDescriptionGetPixelFormatTypes
00007ff80dd8cbac (__TEXT,__text) external _CVPixelFormatDescriptionRegisterDescriptionWithPixelFormatType
00007ff80dd8d0b4 (__TEXT,__text) external _CVPixelFormatTypeCopyFourCharCodeString
00007ff80dd8ceac (__TEXT,__text) external _CVPixelFormatTypeIsSubsampled
00007ff80ddb477f (__TEXT,__text) non-external (was a private external) _CVRoundToMultipleDidOverflow
00007ff80dd8ce15 (__TEXT,__text) external _CVSetRestrictions
00007ff80dd68d9e (__TEXT,__text) non-external (was a private external) _CVSetValueFromDictToDict
00007ff80dd6d1d8 (__TEXT,__text) external _CVTransferFunctionGetIntegerCodePointForString
00007ff80dd6a102 (__TEXT,__text) external _CVTransferFunctionGetStringForIntegerCodePoint
00007ff80ddb47bc (__TEXT,__text) non-external _CVTransferFunctionGetStringForIntegerCodePoint.cold.1
00007ff80dd845ae (__TEXT,__text) non-external (was a private external) _CVWeakReferenceDestroy
00007ff80dd845a4 (__TEXT,__text) non-external (was a private external) _CVWeakReferenceInit
00007ff80dd845b8 (__TEXT,__text) non-external (was a private external) _CVWeakReferenceLoadAndRetain
00007ff80dd6d3a1 (__TEXT,__text) external _CVYCbCrMatrixGetIntegerCodePointForString
00007ff80dd69efc (__TEXT,__text) external _CVYCbCrMatrixGetStringForIntegerCodePoint
00007ff80ddb47bc (__TEXT,__text) non-external _CVYCbCrMatrixGetStringForIntegerCodePoint.cold.1
00007ff80dd8397c (__TEXT,__text) non-external (was a private external) _CalculateRGBToYCbCrMatrix
00007ff80dd83a53 (__TEXT,__text) non-external (was a private external) _CalculateYCbCrToRGBMatrix
                 (undefined) external _ColorSyncMakeProfile (from ColorSync)
                 (undefined) external _ColorSyncProfileCopyHeader (from ColorSync)
                 (undefined) external _ColorSyncProfileCreateMutableCopy (from ColorSync)
                 (undefined) external _ColorSyncProfileSetHeader (from ColorSync)
                 (undefined) external _ColorSyncProfileSetTag (from ColorSync)
00007ff80dd837a5 (__TEXT,__text) non-external (was a private external) _ConvertFromEncodingRange
                 (undefined) external _IOConnectMapMemory (from IOKit)
                 (undefined) external _IOConnectRelease (from IOKit)
00007ff80dd79a55 (__TEXT,__text) non-external (was a private external) _IOOrEXSurfaceCreate
00007ff80dd79aab (__TEXT,__text) non-external (was a private external) _IOOrEXSurfaceDecrementUseCount
00007ff80dd79ae2 (__TEXT,__text) non-external (was a private external) _IOOrEXSurfaceGetAllocSize
00007ff80dd79b67 (__TEXT,__text) non-external (was a private external) _IOOrEXSurfaceGetBaseAddress
00007ff80dd79bb3 (__TEXT,__text) non-external (was a private external) _IOOrEXSurfaceGetBaseAddressOfPlane
00007ff80dd79af5 (__TEXT,__text) non-external (was a private external) _IOOrEXSurfaceGetBytesPerElement
00007ff80dd79bc6 (__TEXT,__text) non-external (was a private external) _IOOrEXSurfaceGetBytesPerElementOfPlane
00007ff80dd79b2e (__TEXT,__text) non-external (was a private external) _IOOrEXSurfaceGetBytesPerRow
00007ff80dd79ba0 (__TEXT,__text) non-external (was a private external) _IOOrEXSurfaceGetBytesPerRowOfPlane
00007ff80dd79b54 (__TEXT,__text) non-external (was a private external) _IOOrEXSurfaceGetElementHeight
00007ff80dd79bec (__TEXT,__text) non-external (was a private external) _IOOrEXSurfaceGetElementHeightOfPlane
00007ff80dd79b41 (__TEXT,__text) non-external (was a private external) _IOOrEXSurfaceGetElementWidth
00007ff80dd79bd9 (__TEXT,__text) non-external (was a private external) _IOOrEXSurfaceGetElementWidthOfPlane
00007ff80dd79abc (__TEXT,__text) non-external (was a private external) _IOOrEXSurfaceGetHeight
00007ff80dd79b7a (__TEXT,__text) non-external (was a private external) _IOOrEXSurfaceGetHeightOfPlane
00007ff80dd79a5f (__TEXT,__text) non-external (was a private external) _IOOrEXSurfaceGetID
00007ff80dd79b08 (__TEXT,__text) non-external (was a private external) _IOOrEXSurfaceGetPixelFormat
00007ff80dd79b1b (__TEXT,__text) non-external (was a private external) _IOOrEXSurfaceGetPlaneCount
00007ff80dd79a87 (__TEXT,__text) non-external (was a private external) _IOOrEXSurfaceGetUseCount
00007ff80dd79acf (__TEXT,__text) non-external (was a private external) _IOOrEXSurfaceGetWidth
00007ff80dd79b8d (__TEXT,__text) non-external (was a private external) _IOOrEXSurfaceGetWidthOfPlane
00007ff80dd79a9a (__TEXT,__text) non-external (was a private external) _IOOrEXSurfaceIncrementUseCount
00007ff80dd79a74 (__TEXT,__text) non-external (was a private external) _IOOrEXSurfaceIsInUse
                 (undefined) external _IOServiceOpen (from IOKit)
                 (undefined) external _IOSurfaceClearDataProperties (from IOSurface)
                 (undefined) external _IOSurfaceCopyAllValues (from IOSurface)
                 (undefined) external _IOSurfaceCopyValue (from IOSurface)
                 (undefined) external _IOSurfaceCreate (from IOSurface)
                 (undefined) external _IOSurfaceCreateChildSurface (from IOSurface)
                 (undefined) external _IOSurfaceCreateWiringAssertion (from IOSurface)
                 (undefined) external _IOSurfaceDecrementUseCount (from IOSurface)
                 (undefined) external _IOSurfaceDecrementUseCountForCategory (from IOSurface)
                 (undefined) external _IOSurfaceGetAddressFormatOfPlane (from IOSurface)
                 (undefined) external _IOSurfaceGetAllocSize (from IOSurface)
                 (undefined) external _IOSurfaceGetBaseAddress (from IOSurface)
                 (undefined) external _IOSurfaceGetBaseAddressOfCompressedTileDataRegionOfSliceAndPlane (from IOSurface)
                 (undefined) external _IOSurfaceGetBaseAddressOfCompressedTileHeaderRegionOfPlane (from IOSurface)
                 (undefined) external _IOSurfaceGetBaseAddressOfCompressedTileHeaderRegionOfSliceAndPlane (from IOSurface)
                 (undefined) external _IOSurfaceGetBaseAddressOfPlane (from IOSurface)
                 (undefined) external _IOSurfaceGetBulkAttachments (from IOSurface)
                 (undefined) external _IOSurfaceGetBytesPerCompressedTileHeaderOfPlane (from IOSurface)
                 (undefined) external _IOSurfaceGetBytesPerElement (from IOSurface)
                 (undefined) external _IOSurfaceGetBytesPerElementOfPlane (from IOSurface)
                 (undefined) external _IOSurfaceGetBytesPerRow (from IOSurface)
                 (undefined) external _IOSurfaceGetBytesPerRowOfPlane (from IOSurface)
                 (undefined) external _IOSurfaceGetCacheMode (from IOSurface)
                 (undefined) external _IOSurfaceGetCompressedTileHeightOfPlane (from IOSurface)
                 (undefined) external _IOSurfaceGetCompressedTileWidthOfPlane (from IOSurface)
                 (undefined) external _IOSurfaceGetCompressionTypeOfPlane (from IOSurface)
                 (undefined) external _IOSurfaceGetElementHeight (from IOSurface)
                 (undefined) external _IOSurfaceGetElementHeightOfPlane (from IOSurface)
                 (undefined) external _IOSurfaceGetElementWidth (from IOSurface)
                 (undefined) external _IOSurfaceGetElementWidthOfPlane (from IOSurface)
                 (undefined) external _IOSurfaceGetExtendedPixelsOfPlane (from IOSurface)
                 (undefined) external _IOSurfaceGetHeight (from IOSurface)
                 (undefined) external _IOSurfaceGetHeightInCompressedTilesOfPlane (from IOSurface)
                 (undefined) external _IOSurfaceGetHeightOfPlane (from IOSurface)
                 (undefined) external _IOSurfaceGetID (from IOSurface)
                 (undefined) external _IOSurfaceGetOffsetOfPlane (from IOSurface)
                 (undefined) external _IOSurfaceGetParentID (from IOSurface)
                 (undefined) external _IOSurfaceGetPixelFormat (from IOSurface)
                 (undefined) external _IOSurfaceGetPlaneCount (from IOSurface)
                 (undefined) external _IOSurfaceGetProhibitUseCount (from IOSurface)
                 (undefined) external _IOSurfaceGetProtectionOptions (from IOSurface)
                 (undefined) external _IOSurfaceGetSliceCount (from IOSurface)
                 (undefined) external _IOSurfaceGetUseCount (from IOSurface)
                 (undefined) external _IOSurfaceGetWidth (from IOSurface)
                 (undefined) external _IOSurfaceGetWidthInCompressedTilesOfPlane (from IOSurface)
                 (undefined) external _IOSurfaceGetWidthOfPlane (from IOSurface)
                 (undefined) external _IOSurfaceGetYCbCrMatrix (from IOSurface)
                 (undefined) external _IOSurfaceIncrementUseCount (from IOSurface)
                 (undefined) external _IOSurfaceIncrementUseCountForCategory (from IOSurface)
                 (undefined) external _IOSurfaceIsInUse (from IOSurface)
                 (undefined) external _IOSurfaceLock (from IOSurface)
                 (undefined) external _IOSurfaceNotifierCreate (from IOSurface)
                 (undefined) external _IOSurfaceNotifierSetDispatchQueue (from IOSurface)
                 (undefined) external _IOSurfaceRemoveCoreVideoBridgedValues (from IOSurface)
                 (undefined) external _IOSurfaceRemoveValue (from IOSurface)
                 (undefined) external _IOSurfaceSetBulkAttachments2 (from IOSurface)
                 (undefined) external _IOSurfaceSetCoreVideoBridgedKeys (from IOSurface)
                 (undefined) external _IOSurfaceSetValue (from IOSurface)
                 (undefined) external _IOSurfaceSetValues (from IOSurface)
                 (undefined) external _IOSurfaceUnlock (from IOSurface)
00007ff80dd838ef (__TEXT,__text) non-external (was a private external) _LookupYCbCrMatrixType
                 (undefined) external _MGCopyAnswer (from libMobileGestalt)
                 (undefined) external _MTLCopyAllDevices (from Metal)
                 (undefined) external _MTLPixelFormatGetInfoForDevice (from Metal)
                 (undefined) external _NSOSStatusErrorDomain (from Foundation)
                 (undefined) external _OBJC_CLASS_$_MTLTextureDescriptor (from Metal)
                 (undefined) external _OBJC_CLASS_$_NSArray (from CoreFoundation)
                 (undefined) external _OBJC_CLASS_$_NSConstantArray (from CoreFoundation)
                 (undefined) external _OBJC_CLASS_$_NSConstantData (from CoreFoundation)
                 (undefined) external _OBJC_CLASS_$_NSConstantDictionary (from CoreFoundation)
                 (undefined) external _OBJC_CLASS_$_NSConstantIntegerNumber (from Foundation)
                 (undefined) external _OBJC_CLASS_$_NSDictionary (from CoreFoundation)
                 (undefined) external _OBJC_CLASS_$_NSError (from Foundation)
                 (undefined) external _OBJC_CLASS_$_NSString (from Foundation)
                 (undefined) external _OBJC_CLASS_$__TtCs12_SwiftObject (from libswiftCore)
                 (undefined) external _OBJC_METACLASS_$__TtCs12_SwiftObject (from libswiftCore)
                 (undefined) external _OSAtomicDequeue (from libSystem)
                 (undefined) external _OSAtomicEnqueue (from libSystem)
                 (undefined) external __Block_copy (from libSystem)
                 (undefined) external __Block_release (from libSystem)
                 (undefined) external __CFRuntimeCreateInstance (from CoreFoundation)
                 (undefined) external __CFRuntimeRegisterClass (from CoreFoundation)
00007ff80dd7e068 (__TEXT,__text) non-external (was a private external) __CVXFillExtended128
00007ff80dd7ecb5 (__TEXT,__text) non-external (was a private external) __CVXFillExtended16
00007ff80dd7eada (__TEXT,__text) non-external (was a private external) __CVXFillExtended24
00007ff80dd7f175 (__TEXT,__text) non-external (was a private external) __CVXFillExtended2vuy
00007ff80dd7e7f0 (__TEXT,__text) non-external (was a private external) __CVXFillExtended32
00007ff80dd7f05b (__TEXT,__text) non-external (was a private external) __CVXFillExtended3216
00007ff80dd7fa4b (__TEXT,__text) non-external (was a private external) __CVXFillExtended420A_8
00007ff80dd8057d (__TEXT,__text) non-external (was a private external) __CVXFillExtended420_10packed
00007ff80dd8058f (__TEXT,__text) non-external (was a private external) __CVXFillExtended420_10packed_Alpha16
00007ff80dd80bbf (__TEXT,__text) non-external (was a private external) __CVXFillExtended420_12packed
00007ff80dd80bd1 (__TEXT,__text) non-external (was a private external) __CVXFillExtended420_12packed_Alpha16
00007ff80dd7ff59 (__TEXT,__text) non-external (was a private external) __CVXFillExtended420_16
00007ff80dd7ff6b (__TEXT,__text) non-external (was a private external) __CVXFillExtended420_16_Alpha16
00007ff80dd7f8ab (__TEXT,__text) non-external (was a private external) __CVXFillExtended420_8
00007ff80dd7f896 (__TEXT,__text) non-external (was a private external) __CVXFillExtended422A_8
00007ff80dd8036f (__TEXT,__text) non-external (was a private external) __CVXFillExtended422_10packed
