000000024db64d74 (__TEXT,__text) non-external -[HMAccessory(DCLDeviceType) hdm_deviceTypeFromDCL]
0000000299a4aa50 (__AUTH,__objc_data) non-external (was a private external) _OBJC_CLASS_$__TtCE13HomeDataModelCSo13HMHomeManager15DelegateAdapter
0000000299a4ab10 (__AUTH,__objc_data) non-external (was a private external) _OBJC_CLASS_$__TtCE13HomeDataModelCSo14HMMediaSession15DelegateAdapter
0000000299a4a8d0 (__AUTH,__objc_data) non-external (was a private external) _OBJC_CLASS_$__TtCE13HomeDataModelCSo29HMAccessorySettingsDataSource15DelegateAdapter
0000000299a4abd0 (__AUTH,__objc_data) non-external (was a private external) _OBJC_CLASS_$__TtCE13HomeDataModelCSo32HMUserActionPredictionController15DelegateAdapter
0000000299a4a990 (__AUTH,__objc_data) non-external (was a private external) _OBJC_CLASS_$__TtCE13HomeDataModelCSo6HMHome15DelegateAdapter
                 (undefined) external _OBJC_CLASS_$__TtCs12_SwiftObject (from libswiftCore)
                 (undefined) external _OBJC_METACLASS_$_AVURLAsset (from AVFoundation)
0000000299a527d0 (__AUTH,__data) external _OBJC_METACLASS_$_HDMHomeManagerDataSyncProxy
                 (undefined) external _OBJC_METACLASS_$_HMRequestBase (from HomeKit)
                 (undefined) external _OBJC_METACLASS_$_MTRClusterBasicInformation (from Matter)
                 (undefined) external _OBJC_METACLASS_$_MTRClusterColorControl (from Matter)
                 (undefined) external _OBJC_METACLASS_$_MTRClusterDescriptor (from Matter)
                 (undefined) external _OBJC_METACLASS_$_MTRClusterDiagnosticLogs (from Matter)
                 (undefined) external _OBJC_METACLASS_$_MTRClusterDoorLock (from Matter)
                 (undefined) external _OBJC_METACLASS_$_MTRClusterIdentify (from Matter)
                 (undefined) external _OBJC_METACLASS_$_MTRClusterLevelControl (from Matter)
                 (undefined) external _OBJC_METACLASS_$_MTRClusterOnOff (from Matter)
                 (undefined) external _OBJC_METACLASS_$_MTRClusterOperationalCredentials (from Matter)
                 (undefined) external _OBJC_METACLASS_$_MTRClusterPowerSource (from Matter)
                 (undefined) external _OBJC_METACLASS_$_MTRClusterRVCCleanMode (from Matter)
                 (undefined) external _OBJC_METACLASS_$_MTRClusterRVCOperationalState (from Matter)
                 (undefined) external _OBJC_METACLASS_$_MTRClusterRVCRunMode (from Matter)
                 (undefined) external _OBJC_METACLASS_$_MTRClusterServiceArea (from Matter)
                 (undefined) external _OBJC_METACLASS_$_MTRClusterThermostat (from Matter)
                 (undefined) external _OBJC_METACLASS_$_MTRGenericCluster (from Matter)
                 (undefined) external _OBJC_METACLASS_$_NSObject (from libobjc)
                 (undefined) external _OBJC_METACLASS_$_SwiftNativeNSObject (from libswiftCore)
0000000299a4da90 (__AUTH,__data) non-external (was a private external) _OBJC_METACLASS_$__TtC13HomeDataModel12MockObserver
0000000299a4c568 (__AUTH,__data) external _OBJC_METACLASS_$__TtC13HomeDataModel15CameraClipAsset
0000000299a51d58 (__AUTH,__data) external _OBJC_METACLASS_$__TtC13HomeDataModel16AutoClimateModel
0000000299a52430 (__AUTH,__data) external _OBJC_METACLASS_$__TtC13HomeDataModel16HomeManagerActor
0000000299a4ede0 (__AUTH,__data) non-external (was a private external) _OBJC_METACLASS_$__TtC13HomeDataModel16MockMatterDevice
0000000299a4e7c8 (__AUTH,__data) non-external (was a private external) _OBJC_METACLASS_$__TtC13HomeDataModel16MockOnOffCluster
0000000299a4bc50 (__AUTH,__data) non-external (was a private external) _OBJC_METACLASS_$__TtC13HomeDataModel18MockTriggerBuilder
0000000299a4d490 (__AUTH,__data) non-external (was a private external) _OBJC_METACLASS_$__TtC13HomeDataModel18PowerSpectrumMeter
0000000299a4e890 (__AUTH,__data) non-external (was a private external) _OBJC_METACLASS_$__TtC13HomeDataModel19MockDoorLockCluster
0000000299a4e778 (__AUTH,__data) non-external (was a private external) _OBJC_METACLASS_$__TtC13HomeDataModel19MockIdentifyCluster
0000000299a527f8 (__AUTH,__data) external _OBJC_METACLASS_$__TtC13HomeDataModel20MatterExecuteRequest
0000000299a4e7f0 (__AUTH,__data) non-external (was a private external) _OBJC_METACLASS_$__TtC13HomeDataModel20MockBasicInfoCluster
0000000298cd1328 (__DATA_DIRTY,__data) external _OBJC_METACLASS_$__TtC13HomeDataModel21CoordinationDataModel
0000000299a4e750 (__AUTH,__data) non-external (was a private external) _OBJC_METACLASS_$__TtC13HomeDataModel21MockDescriptorCluster
0000000299a4e558 (__AUTH,__data) non-external (was a private external) _OBJC_METACLASS_$__TtC13HomeDataModel21MockRVCRunModeCluster
0000000299a4e408 (__AUTH,__data) non-external (was a private external) _OBJC_METACLASS_$__TtC13HomeDataModel21MockThermostatCluster
0000000299a4e868 (__AUTH,__data) non-external (was a private external) _OBJC_METACLASS_$__TtC13HomeDataModel22MockPowerSourceCluster
0000000299a4ee88 (__AUTH,__data) non-external (was a private external) _OBJC_METACLASS_$__TtC13HomeDataModel22MockServiceAreaCluster
0000000299a4e840 (__AUTH,__data) non-external (was a private external) _OBJC_METACLASS_$__TtC13HomeDataModel23MockColorControlCluster
0000000299a4e818 (__AUTH,__data) non-external (was a private external) _OBJC_METACLASS_$__TtC13HomeDataModel23MockLevelControlCluster
0000000299a4e580 (__AUTH,__data) non-external (was a private external) _OBJC_METACLASS_$__TtC13HomeDataModel23MockRVCCleanModeCluster
0000000299a4ef30 (__AUTH,__data) non-external (was a private external) _OBJC_METACLASS_$__TtC13HomeDataModel24DiscardingMatterDelegate
0000000299a4e8b8 (__AUTH,__data) non-external (was a private external) _OBJC_METACLASS_$__TtC13HomeDataModel24MockAppleDoorLockCluster
0000000299a4e7a0 (__AUTH,__data) non-external (was a private external) _OBJC_METACLASS_$__TtC13HomeDataModel25MockDiagnosticLogsCluster
0000000299a4e5a8 (__AUTH,__data) non-external (was a private external) _OBJC_METACLASS_$__TtC13HomeDataModel30MockRVCOperationalStateCluster
0000000299a528b0 (__AUTH,__data) external _OBJC_METACLASS_$__TtC13HomeDataModel31AccessoryControlTransitionModel
0000000299a4e430 (__AUTH,__data) non-external (was a private external) _OBJC_METACLASS_$__TtC13HomeDataModel33MockOperationalCredentialsCluster
0000000298cd5aa8 (__DATA_DIRTY,__data) external _OBJC_METACLASS_$__TtC13HomeDataModel9DataModel
0000000299a4fdf0 (__AUTH,__data) non-external (was a private external) _OBJC_METACLASS_$__TtCCV13HomeDataModel9HomeState6Stream14MatterDelegate
0000000299a4fdc8 (__AUTH,__data) external _OBJC_METACLASS_$__TtCCV13HomeDataModel9HomeState6Stream15DelegatePackage
0000000299a4f908 (__AUTH,__data) non-external (was a private external) _OBJC_METACLASS_$__TtCCV13HomeDataModel9HomeState6Stream24UngenericHomeKitDelegate
0000000299a4f070 (__AUTH,__data) non-external (was a private external) _OBJC_METACLASS_$__TtCE13HomeDataModelCSo11HMAccessory15DelegateAdapter
0000000299a4f100 (__AUTH,__data) non-external (was a private external) _OBJC_METACLASS_$__TtCE13HomeDataModelCSo13HMHomeManager15DelegateAdapter
0000000299a4f130 (__AUTH,__data) non-external (was a private external) _OBJC_METACLASS_$__TtCE13HomeDataModelCSo14HMMediaSession15DelegateAdapter
0000000299a4f0a0 (__AUTH,__data) non-external (was a private external) _OBJC_METACLASS_$__TtCE13HomeDataModelCSo29HMAccessorySettingsDataSource15DelegateAdapter
0000000299a4f1a0 (__AUTH,__data) non-external (was a private external) _OBJC_METACLASS_$__TtCE13HomeDataModelCSo32HMUserActionPredictionController15DelegateAdapter
0000000299a4f0d0 (__AUTH,__data) non-external (was a private external) _OBJC_METACLASS_$__TtCE13HomeDataModelCSo6HMHome15DelegateAdapter
0000000299a4d320 (__AUTH,__data) non-external (was a private external) _OBJC_METACLASS_$__TtCV13HomeDataModel35CameraStreamDelegateAdapterSequenceP33_72C782A2C3BD4E22C957914F2E9161C67Adapter
0000000299a4d1a0 (__AUTH,__data) non-external (was a private external) _OBJC_METACLASS_$__TtCV13HomeDataModel37CameraSettingsDelegateAdapterSequenceP33_53FF3178D93395DFA1844984076A5D2E7Adapter
0000000299a4d260 (__AUTH,__data) non-external (was a private external) _OBJC_METACLASS_$__TtCV13HomeDataModel37CameraSnapshotDelegateAdapterSequenceP33_3BD2BE05E1805C249AC13C2CD7DBB5207Adapter
                 (undefined) external _OBJC_METACLASS_$__TtCs12_SwiftObject (from libswiftCore)
000000024db65814 (__TEXT,__text) non-external _OUTLINED_FUNCTION_0
000000024db6582c (__TEXT,__text) non-external _OUTLINED_FUNCTION_1
000000024db65840 (__TEXT,__text) non-external _OUTLINED_FUNCTION_2
000000024db65858 (__TEXT,__text) non-external _OUTLINED_FUNCTION_3
                 (undefined) external __Block_copy (from libSystem)
                 (undefined) external __Block_object_assign (from libSystem)
                 (undefined) external __Block_release (from libSystem)
000000029c50e6c8 (__AUTH_CONST,__objc_const) non-external __CATEGORY_HMCalendarEvent_$_HomeDataModel
000000029c510780 (__AUTH_CONST,__objc_const) non-external __CATEGORY_HMCharacteristic_$_HomeDataModel
000000024e3c6d28 (__TEXT,__objc_methlist) non-external __CATEGORY_INSTANCE_METHODS_HMCalendarEvent_$_HomeDataModel
000000024e3c6d48 (__TEXT,__objc_methlist) non-external __CATEGORY_INSTANCE_METHODS_HMCharacteristic_$_HomeDataModel
000000029c511a38 (__AUTH_CONST,__objc_const) non-external __CATEGORY_MTRAttributeValueWaiter_$_HomeDataModel
000000029c50e6a0 (__AUTH_CONST,__objc_const) non-external __CATEGORY_PROPERTIES_HMCalendarEvent_$_HomeDataModel
000000029c510768 (__AUTH_CONST,__objc_const) non-external __CATEGORY_PROPERTIES_HMCharacteristic_$_HomeDataModel
000000029c511a28 (__AUTH_CONST,__objc_const) non-external __CATEGORY_PROTOCOLS_MTRAttributeValueWaiter_$_HomeDataModel
0000000299a4b3c8 (__AUTH,__objc_data) non-external __DATA_HDMHomeManagerDataSyncProxy
000000029c513ec8 (__AUTH_CONST,__objc_const) non-external __DATA__TtC13HomeDataModel11WidgetActor
0000000299a48b70 (__AUTH,__objc_data) non-external __DATA__TtC13HomeDataModel12MockObserver
000000029c512ec8 (__AUTH_CONST,__objc_const) non-external __DATA__TtC13HomeDataModel13HomeDataActor
0000000299a484e0 (__AUTH,__objc_data) non-external __DATA__TtC13HomeDataModel14TriggerBuilder
0000000299a48580 (__AUTH,__objc_data) non-external __DATA__TtC13HomeDataModel15CameraClipAsset
000000029c5141b0 (__AUTH_CONST,__objc_const) non-external __DATA__TtC13HomeDataModel15HomeAppSettings
000000029c514268 (__AUTH_CONST,__objc_const) non-external __DATA__TtC13HomeDataModel15WidgetDataModel
0000000299a4b080 (__AUTH,__objc_data) non-external __DATA__TtC13HomeDataModel16AutoClimateModel
000000029c513860 (__AUTH_CONST,__objc_const) non-external __DATA__TtC13HomeDataModel16HomeManagerActor
000000029c510018 (__AUTH_CONST,__objc_const) non-external __DATA__TtC13HomeDataModel16MockAlarmManager
0000000299a4a468 (__AUTH,__objc_data) non-external __DATA__TtC13HomeDataModel16MockMatterDevice
0000000299a49ab8 (__AUTH,__objc_data) non-external __DATA__TtC13HomeDataModel16MockOnOffCluster
000000029c510310 (__AUTH_CONST,__objc_const) non-external __DATA__TtC13HomeDataModel16MockTimerManager
0000000298cd03c8 (__DATA_DIRTY,__objc_data) non-external __DATA__TtC13HomeDataModel17OSActivityInSwift
000000029c5139d8 (__AUTH_CONST,__objc_const) non-external __DATA__TtC13HomeDataModel17PlatformUtilities
0000000298cd0788 (__DATA_DIRTY,__objc_data) non-external __DATA__TtC13HomeDataModel17SnapshotModerator
0000000299a48270 (__AUTH,__objc_data) non-external __DATA__TtC13HomeDataModel18MockTriggerBuilder
0000000299a489f0 (__AUTH,__objc_data) non-external __DATA__TtC13HomeDataModel18PowerSpectrumMeter
000000029c514410 (__AUTH_CONST,__objc_const) non-external __DATA__TtC13HomeDataModel18WidgetHomeDataSync
000000029c513728 (__AUTH_CONST,__objc_const) non-external __DATA__TtC13HomeDataModel19DateFormatUtilities
0000000299a4a1a8 (__AUTH,__objc_data) non-external __DATA__TtC13HomeDataModel19MockDoorLockCluster
0000000299a49810 (__AUTH,__objc_data) non-external __DATA__TtC13HomeDataModel19MockIdentifyCluster
000000029c5106e0 (__AUTH_CONST,__objc_const) non-external __DATA__TtC13HomeDataModel20AccessoryLogsManager
0000000299a4b438 (__AUTH,__objc_data) non-external __DATA__TtC13HomeDataModel20MatterExecuteRequest
0000000299a49c10 (__AUTH,__objc_data) non-external __DATA__TtC13HomeDataModel20MockBasicInfoCluster
000000029c5142f8 (__AUTH_CONST,__objc_const) non-external __DATA__TtC13HomeDataModel20SerialWidgetExecutor
000000029c50f3e0 (__AUTH_CONST,__objc_const) non-external __DATA__TtC13HomeDataModel21CameraEventPrefetcher
0000000298cd0200 (__DATA_DIRTY,__objc_data) non-external __DATA__TtC13HomeDataModel21CoordinationDataModel
0000000299a4b5f0 (__AUTH,__objc_data) non-external __DATA__TtC13HomeDataModel21IntentLaunchDataModel
0000000299a49640 (__AUTH,__objc_data) non-external __DATA__TtC13HomeDataModel21MockDescriptorCluster
000000029c513af0 (__AUTH_CONST,__objc_const) non-external __DATA__TtC13HomeDataModel21MockPreferenceStorage
0000000299a491b0 (__AUTH,__objc_data) non-external __DATA__TtC13HomeDataModel21MockRVCRunModeCluster
0000000299a48d00 (__AUTH,__objc_data) non-external __DATA__TtC13HomeDataModel21MockThermostatCluster
0000000299a4a048 (__AUTH,__objc_data) non-external __DATA__TtC13HomeDataModel22MockPowerSourceCluster
0000000299a4a578 (__AUTH,__objc_data) non-external __DATA__TtC13HomeDataModel22MockServiceAreaCluster
0000000298cd0378 (__DATA_DIRTY,__objc_data) non-external __DATA__TtC13HomeDataModel23MatterSnapshotModerator
0000000299a49ef8 (__AUTH,__objc_data) non-external __DATA__TtC13HomeDataModel23MockColorControlCluster
0000000299a49da8 (__AUTH,__objc_data) non-external __DATA__TtC13HomeDataModel23MockLevelControlCluster
0000000299a49320 (__AUTH,__objc_data) non-external __DATA__TtC13HomeDataModel23MockRVCCleanModeCluster
0000000298cd0418 (__DATA_DIRTY,__objc_data) non-external __DATA__TtC13HomeDataModel23WidgetSnapshotModerator
0000000299a4a700 (__AUTH,__objc_data) non-external __DATA__TtC13HomeDataModel24DiscardingMatterDelegate
0000000299a4a310 (__AUTH,__objc_data) non-external __DATA__TtC13HomeDataModel24MockAppleDoorLockCluster
0000000299a4b030 (__AUTH,__objc_data) non-external __DATA__TtC13HomeDataModel24PhoenixMetricsAggregator
000000029c514e48 (__AUTH_CONST,__objc_const) non-external __DATA__TtC13HomeDataModel24RecommendationsModerator
