000000018af291cc (__TEXT,__gcc_except_tab) non-external GCC_except_table0
000000018af29184 (__TEXT,__gcc_except_tab) non-external GCC_except_table10
000000018af291b8 (__TEXT,__gcc_except_tab) non-external GCC_except_table20
000000018af291a4 (__TEXT,__gcc_except_tab) non-external GCC_except_table25
000000018af29170 (__TEXT,__gcc_except_tab) non-external GCC_except_table26
000000018af291f4 (__TEXT,__gcc_except_tab) non-external GCC_except_table8
000000018aee8e4c (__TEXT,__text) external _CVPixelBufferFillExtendedPixels
000000018aee8edc (__TEXT,__text) external _CVPixelBufferGetAttributes
000000018aec4bb0 (__TEXT,__text) external _CVPixelBufferGetBaseAddress
000000018aeb91f8 (__TEXT,__text) external _CVPixelBufferGetBaseAddressOfPlane
000000018aec24a4 (__TEXT,__text) external _CVPixelBufferGetBufferBacking
000000018aec4210 (__TEXT,__text) external _CVPixelBufferGetBytesPerRow
000000018aeb92d4 (__TEXT,__text) external _CVPixelBufferGetBytesPerRowOfPlane
000000018aee8df4 (__TEXT,__text) external _CVPixelBufferGetDataSize
000000018aeb9114 (__TEXT,__text) external _CVPixelBufferGetExtendedPixels
000000018aeea170 (__TEXT,__text) external _CVPixelBufferGetFixedPointFractionalBits
000000018aeea1cc (__TEXT,__text) external _CVPixelBufferGetFixedPointIntegerBits
000000018aeea248 (__TEXT,__text) external _CVPixelBufferGetFixedPointPaddingBits
000000018aeea220 (__TEXT,__text) external _CVPixelBufferGetFixedPointSignBits
000000018aeb9038 (__TEXT,__text) external _CVPixelBufferGetHeight
000000018aeb939c (__TEXT,__text) external _CVPixelBufferGetHeightOfPlane
000000018aeb999c (__TEXT,__text) external _CVPixelBufferGetIOSurface
000000018aeb9098 (__TEXT,__text) external _CVPixelBufferGetPixelFormatType
000000018aeb8f78 (__TEXT,__text) external _CVPixelBufferGetPlaneCount
000000018aeaea48 (__TEXT,__text) external _CVPixelBufferGetTypeID
000000018af0dbc0 (__TEXT,__text) non-external _CVPixelBufferGetTypeID.cold.1
000000018aeb8fd8 (__TEXT,__text) external _CVPixelBufferGetWidth
000000018aebaf88 (__TEXT,__text) external _CVPixelBufferGetWidthOfPlane
000000018af0eee8 (__TEXT,__text) external _CVPixelBufferIncrementUseCountForCategory
000000018aee8fbc (__TEXT,__text) external _CVPixelBufferIsCompatibleWithAttributes
000000018aec4b48 (__TEXT,__text) external _CVPixelBufferIsPlanar
000000018aeb8998 (__TEXT,__text) external _CVPixelBufferLockBaseAddress
000000018af0d3b0 (__TEXT,__text) external _CVPixelBufferPoolCopyArrayOfCVPixelBuffers
000000018aece024 (__TEXT,__text) external _CVPixelBufferPoolCopyIOSurfaceCreationProperties
000000018aec0d4c (__TEXT,__text) external _CVPixelBufferPoolCreate
000000018aec25c8 (__TEXT,__text) external _CVPixelBufferPoolCreatePixelBuffer
000000018aecdb64 (__TEXT,__text) external _CVPixelBufferPoolCreatePixelBufferWithAuxAttributes
000000018aecdea8 (__TEXT,__text) external _CVPixelBufferPoolFlush
000000018aec5198 (__TEXT,__text) external _CVPixelBufferPoolGetAttributes
000000018aec2530 (__TEXT,__text) external _CVPixelBufferPoolGetMaxBufferAge
000000018aecdfc4 (__TEXT,__text) external _CVPixelBufferPoolGetMinBufferCount
000000018aec51ec (__TEXT,__text) external _CVPixelBufferPoolGetPixelBufferAttributes
000000018aec2644 (__TEXT,__text) external _CVPixelBufferPoolGetTypeID
000000018af0cedc (__TEXT,__text) non-external _CVPixelBufferPoolGetTypeID.cold.1
000000018aecdc50 (__TEXT,__text) external _CVPixelBufferPoolPreAllocate
000000018aecde58 (__TEXT,__text) external _CVPixelBufferPoolPrefetchPages
000000018aec1e0c (__TEXT,__text) external _CVPixelBufferPoolRelease
000000018aec5168 (__TEXT,__text) external _CVPixelBufferPoolRetain
000000018aecdcc4 (__TEXT,__text) external _CVPixelBufferPoolScanIOSurfaces
000000018aecde28 (__TEXT,__text) external _CVPixelBufferPoolScanIOSurfacesUsingBlock
000000018aecdd34 (__TEXT,__text) external _CVPixelBufferPoolScanIOSurfacesWithOptions
000000018aecdbec (__TEXT,__text) external _CVPixelBufferPoolSetMaxBufferAge
000000018aecdf3c (__TEXT,__text) external _CVPixelBufferPoolSetMinBufferCount
000000018af0d090 (__TEXT,__text) external _CVPixelBufferPoolTakeOwnershipOfIOSurface
000000018aebd3f4 (__TEXT,__text) external _CVPixelBufferRelease
000000018aec3cc0 (__TEXT,__text) external _CVPixelBufferRetain
000000018aeb9454 (__TEXT,__text) external _CVPixelBufferUnlockBaseAddress
000000018aeea0dc (__TEXT,__text) external _CVPixelBufferWasAllocatedFromPool
000000018aee0e58 (__TEXT,__text) external _CVPixelFormatDescriptionArrayCreateWithAllPixelFormatTypes
000000018aeba264 (__TEXT,__text) external _CVPixelFormatDescriptionCreateWithPixelFormatType
000000018aeb112c (__TEXT,__text) external _CVPixelFormatDescriptionGetDescriptionWithPixelFormatType
000000018aec0d04 (__TEXT,__text) external _CVPixelFormatDescriptionGetPixelFormatTypes
000000018aee0c1c (__TEXT,__text) external _CVPixelFormatDescriptionRegisterDescriptionWithPixelFormatType
000000018aee11a8 (__TEXT,__text) external _CVPixelFormatTypeCopyFourCharCodeString
000000018aee0f84 (__TEXT,__text) external _CVPixelFormatTypeIsSubsampled
000000018af0d8e0 (__TEXT,__text) non-external (was a private external) _CVRoundToMultipleDidOverflow
000000018aee0ecc (__TEXT,__text) external _CVSetRestrictions
000000018aeb5f9c (__TEXT,__text) non-external (was a private external) _CVSetValueFromDictToDict
000000018aebac24 (__TEXT,__text) external _CVTransferFunctionGetIntegerCodePointForString
000000018aeb7560 (__TEXT,__text) external _CVTransferFunctionGetStringForIntegerCodePoint
000000018af0d948 (__TEXT,__text) non-external _CVTransferFunctionGetStringForIntegerCodePoint.cold.1
000000018aed6454 (__TEXT,__text) non-external (was a private external) _CVWeakReferenceDestroy
000000018aed6450 (__TEXT,__text) non-external (was a private external) _CVWeakReferenceInit
000000018aed6458 (__TEXT,__text) non-external (was a private external) _CVWeakReferenceLoadAndRetain
000000018aebadf8 (__TEXT,__text) external _CVYCbCrMatrixGetIntegerCodePointForString
000000018aeb72e8 (__TEXT,__text) external _CVYCbCrMatrixGetStringForIntegerCodePoint
000000018af0d948 (__TEXT,__text) non-external _CVYCbCrMatrixGetStringForIntegerCodePoint.cold.1
000000018aed56c8 (__TEXT,__text) non-external (was a private external) _CalculateRGBToYCbCrMatrix
000000018aed5764 (__TEXT,__text) non-external (was a private external) _CalculateYCbCrToRGBMatrix
                 (undefined) external _ColorSyncMakeProfile (from ColorSync)
                 (undefined) external _ColorSyncProfileCopyHeader (from ColorSync)
                 (undefined) external _ColorSyncProfileCreateMutableCopy (from ColorSync)
                 (undefined) external _ColorSyncProfileSetHeader (from ColorSync)
                 (undefined) external _ColorSyncProfileSetTag (from ColorSync)
000000018aed5504 (__TEXT,__text) non-external (was a private external) _ConvertFromEncodingRange
                 (undefined) external _IOConnectMapMemory (from IOKit)
                 (undefined) external _IOConnectRelease (from IOKit)
000000018aec85a4 (__TEXT,__text) non-external (was a private external) _IOOrEXSurfaceCreate
000000018aec85f0 (__TEXT,__text) non-external (was a private external) _IOOrEXSurfaceDecrementUseCount
000000018aec8614 (__TEXT,__text) non-external (was a private external) _IOOrEXSurfaceGetAllocSize
000000018aec8668 (__TEXT,__text) non-external (was a private external) _IOOrEXSurfaceGetBaseAddress
000000018aec8698 (__TEXT,__text) non-external (was a private external) _IOOrEXSurfaceGetBaseAddressOfPlane
000000018aec8620 (__TEXT,__text) non-external (was a private external) _IOOrEXSurfaceGetBytesPerElement
000000018aec86a4 (__TEXT,__text) non-external (was a private external) _IOOrEXSurfaceGetBytesPerElementOfPlane
000000018aec8644 (__TEXT,__text) non-external (was a private external) _IOOrEXSurfaceGetBytesPerRow
000000018aec868c (__TEXT,__text) non-external (was a private external) _IOOrEXSurfaceGetBytesPerRowOfPlane
000000018aec865c (__TEXT,__text) non-external (was a private external) _IOOrEXSurfaceGetElementHeight
000000018aec86bc (__TEXT,__text) non-external (was a private external) _IOOrEXSurfaceGetElementHeightOfPlane
000000018aec8650 (__TEXT,__text) non-external (was a private external) _IOOrEXSurfaceGetElementWidth
000000018aec86b0 (__TEXT,__text) non-external (was a private external) _IOOrEXSurfaceGetElementWidthOfPlane
000000018aec85fc (__TEXT,__text) non-external (was a private external) _IOOrEXSurfaceGetHeight
000000018aec8674 (__TEXT,__text) non-external (was a private external) _IOOrEXSurfaceGetHeightOfPlane
000000018aec85a8 (__TEXT,__text) non-external (was a private external) _IOOrEXSurfaceGetID
000000018aec862c (__TEXT,__text) non-external (was a private external) _IOOrEXSurfaceGetPixelFormat
000000018aec8638 (__TEXT,__text) non-external (was a private external) _IOOrEXSurfaceGetPlaneCount
000000018aec85d8 (__TEXT,__text) non-external (was a private external) _IOOrEXSurfaceGetUseCount
000000018aec8608 (__TEXT,__text) non-external (was a private external) _IOOrEXSurfaceGetWidth
000000018aec8680 (__TEXT,__text) non-external (was a private external) _IOOrEXSurfaceGetWidthOfPlane
000000018aec85e4 (__TEXT,__text) non-external (was a private external) _IOOrEXSurfaceIncrementUseCount
000000018aec85cc (__TEXT,__text) non-external (was a private external) _IOOrEXSurfaceIsInUse
                 (undefined) external _IOServiceOpen (from IOKit)
                 (undefined) external _IOSurfaceClearDataProperties (from IOSurface)
                 (undefined) external _IOSurfaceCopyAllValues (from IOSurface)
                 (undefined) external _IOSurfaceCopyValue (from IOSurface)
                 (undefined) external _IOSurfaceCreate (from IOSurface)
                 (undefined) external _IOSurfaceCreateChildSurface (from IOSurface)
                 (undefined) external _IOSurfaceCreateWiringAssertion (from IOSurface)
                 (undefined) external _IOSurfaceDecrementUseCount (from IOSurface)
                 (undefined) external _IOSurfaceDecrementUseCountForCategory (from IOSurface)
                 (undefined) external _IOSurfaceGetAddressFormatOfPlane (from IOSurface)
                 (undefined) external _IOSurfaceGetAllocSize (from IOSurface)
                 (undefined) external _IOSurfaceGetBaseAddress (from IOSurface)
                 (undefined) external _IOSurfaceGetBaseAddressOfCompressedTileDataRegionOfSliceAndPlane (from IOSurface)
                 (undefined) external _IOSurfaceGetBaseAddressOfCompressedTileHeaderRegionOfPlane (from IOSurface)
                 (undefined) external _IOSurfaceGetBaseAddressOfCompressedTileHeaderRegionOfSliceAndPlane (from IOSurface)
                 (undefined) external _IOSurfaceGetBaseAddressOfPlane (from IOSurface)
                 (undefined) external _IOSurfaceGetBulkAttachments (from IOSurface)
                 (undefined) external _IOSurfaceGetBytesPerCompressedTileHeaderOfPlane (from IOSurface)
                 (undefined) external _IOSurfaceGetBytesPerElement (from IOSurface)
                 (undefined) external _IOSurfaceGetBytesPerElementOfPlane (from IOSurface)
                 (undefined) external _IOSurfaceGetBytesPerRow (from IOSurface)
                 (undefined) external _IOSurfaceGetBytesPerRowOfPlane (from IOSurface)
                 (undefined) external _IOSurfaceGetCacheMode (from IOSurface)
                 (undefined) external _IOSurfaceGetCompressedTileHeightOfPlane (from IOSurface)
                 (undefined) external _IOSurfaceGetCompressedTileWidthOfPlane (from IOSurface)
                 (undefined) external _IOSurfaceGetCompressionTypeOfPlane (from IOSurface)
                 (undefined) external _IOSurfaceGetElementHeight (from IOSurface)
                 (undefined) external _IOSurfaceGetElementHeightOfPlane (from IOSurface)
                 (undefined) external _IOSurfaceGetElementWidth (from IOSurface)
                 (undefined) external _IOSurfaceGetElementWidthOfPlane (from IOSurface)
                 (undefined) external _IOSurfaceGetExtendedPixelsOfPlane (from IOSurface)
                 (undefined) external _IOSurfaceGetHeight (from IOSurface)
                 (undefined) external _IOSurfaceGetHeightInCompressedTilesOfPlane (from IOSurface)
                 (undefined) external _IOSurfaceGetHeightOfPlane (from IOSurface)
                 (undefined) external _IOSurfaceGetID (from IOSurface)
                 (undefined) external _IOSurfaceGetOffsetOfPlane (from IOSurface)
                 (undefined) external _IOSurfaceGetParentID (from IOSurface)
                 (undefined) external _IOSurfaceGetPixelFormat (from IOSurface)
                 (undefined) external _IOSurfaceGetPlaneCount (from IOSurface)
                 (undefined) external _IOSurfaceGetProhibitUseCount (from IOSurface)
                 (undefined) external _IOSurfaceGetProtectionOptions (from IOSurface)
                 (undefined) external _IOSurfaceGetSliceCount (from IOSurface)
                 (undefined) external _IOSurfaceGetUseCount (from IOSurface)
                 (undefined) external _IOSurfaceGetWidth (from IOSurface)
                 (undefined) external _IOSurfaceGetWidthInCompressedTilesOfPlane (from IOSurface)
                 (undefined) external _IOSurfaceGetWidthOfPlane (from IOSurface)
                 (undefined) external _IOSurfaceGetYCbCrMatrix (from IOSurface)
                 (undefined) external _IOSurfaceIncrementUseCount (from IOSurface)
                 (undefined) external _IOSurfaceIncrementUseCountForCategory (from IOSurface)
                 (undefined) external _IOSurfaceIsInUse (from IOSurface)
                 (undefined) external _IOSurfaceLock (from IOSurface)
                 (undefined) external _IOSurfaceNotifierCreate (from IOSurface)
                 (undefined) external _IOSurfaceNotifierSetDispatchQueue (from IOSurface)
                 (undefined) external _IOSurfaceRemoveCoreVideoBridgedValues (from IOSurface)
                 (undefined) external _IOSurfaceRemoveValue (from IOSurface)
                 (undefined) external _IOSurfaceSetBulkAttachments2 (from IOSurface)
                 (undefined) external _IOSurfaceSetCoreVideoBridgedKeys (from IOSurface)
                 (undefined) external _IOSurfaceSetValue (from IOSurface)
                 (undefined) external _IOSurfaceSetValues (from IOSurface)
                 (undefined) external _IOSurfaceUnlock (from IOSurface)
000000018aed5600 (__TEXT,__text) non-external (was a private external) _LookupYCbCrMatrixType
                 (undefined) external _MGCopyAnswer (from libMobileGestalt)
                 (undefined) external _MTLCopyAllDevices (from Metal)
                 (undefined) external _MTLPixelFormatGetInfoForDevice (from Metal)
                 (undefined) external _NSClassFromString (from Foundation)
                 (undefined) external _NSOSStatusErrorDomain (from Foundation)
                 (undefined) external _OBJC_CLASS_$_MTLTextureDescriptor (from Metal)
                 (undefined) external _OBJC_CLASS_$_NSArray (from CoreFoundation)
                 (undefined) external _OBJC_CLASS_$_NSConstantArray (from CoreFoundation)
                 (undefined) external _OBJC_CLASS_$_NSConstantData (from CoreFoundation)
                 (undefined) external _OBJC_CLASS_$_NSConstantDictionary (from CoreFoundation)
                 (undefined) external _OBJC_CLASS_$_NSConstantIntegerNumber (from Foundation)
                 (undefined) external _OBJC_CLASS_$_NSDictionary (from CoreFoundation)
                 (undefined) external _OBJC_CLASS_$_NSError (from Foundation)
                 (undefined) external _OBJC_CLASS_$_NSString (from Foundation)
                 (undefined) external _OBJC_CLASS_$__TtCs12_SwiftObject (from libswiftCore)
                 (undefined) external _OBJC_METACLASS_$__TtCs12_SwiftObject (from libswiftCore)
                 (undefined) external _OSAtomicDequeue (from libSystem)
                 (undefined) external _OSAtomicEnqueue (from libSystem)
000000018aec8f50 (__TEXT,__text) non-external _OUTLINED_FUNCTION_0
000000018aeca5bc (__TEXT,__text) non-external _OUTLINED_FUNCTION_0
000000018aecbbb4 (__TEXT,__text) non-external _OUTLINED_FUNCTION_0
