00007fff8691d0b0 (__DATA,__data) external _DefaultServerName
00007fff778496b1 (__TEXT,__text) external _phLibNfc_PropLpcdDebugNtfHandler
00007fff778470b4 (__TEXT,__text) external _phLibNfc_PropMultiTagStatNtfHandler
00007fff77847768 (__TEXT,__text) external _phLibNfc_PropRdrNtfHandler
00007fff77849633 (__TEXT,__text) external _phLibNfc_PropTagRemDetNtfHandler
00007fff77834267 (__TEXT,__text) external _phLibNfc_ReActivateComplete
00007fff7782de80 (__TEXT,__text) external _phLibNfc_ReActivateMFCComplete
00007fff7782df29 (__TEXT,__text) external _phLibNfc_ReActivateMFCComplete1
00007fff77840ef5 (__TEXT,__text) external _phLibNfc_ReApplyHsuBrCmd
00007fff77848bc2 (__TEXT,__text) external _phLibNfc_ReConfigHsuBrCmd
00007fff778315f4 (__TEXT,__text) external _phLibNfc_ReConfigSeq
00007fff7783169e (__TEXT,__text) external _phLibNfc_ReDiscoveryComplete
00007fff777fca86 (__TEXT,__text) external _phLibNfc_ReInitDisableNfceeDisc
00007fff777faffb (__TEXT,__text) external _phLibNfc_ReInitialize
00007fff777fcba9 (__TEXT,__text) external _phLibNfc_ReInitializeComplete
00007fff777fb077 (__TEXT,__text) external _phLibNfc_ReInitializeProcess
00007fff7781b2a3 (__TEXT,__text) external _phLibNfc_Reconnect_Mifare_Cb
00007fff777fd1b2 (__TEXT,__text) external _phLibNfc_RecoverySeqComplete
00007fff777f97e1 (__TEXT,__text) external _phLibNfc_RegisterForHceActivation
00007fff777fff79 (__TEXT,__text) external _phLibNfc_ReleaseLibNfcContext
00007fff77800bd8 (__TEXT,__text) external _phLibNfc_ReleaseMemory
00007fff777feb01 (__TEXT,__text) external _phLibNfc_ReleaseTimers
00007fff778184c9 (__TEXT,__text) external _phLibNfc_RemoteDev_CheckPresence
00007fff7781f1d8 (__TEXT,__text) external _phLibNfc_RemoteDev_ChkPresenceTimer_Cb
00007fff7781f22c (__TEXT,__text) external _phLibNfc_RemoteDev_ChkPresence_Cb
00007fff7781f5ae (__TEXT,__text) external _phLibNfc_RemoteDev_ClearInfo
00007fff77817e04 (__TEXT,__text) external _phLibNfc_RemoteDev_Connect
00007fff7781db19 (__TEXT,__text) external _phLibNfc_RemoteDev_ConnectTimer_Cb
00007fff7781dcd8 (__TEXT,__text) external _phLibNfc_RemoteDev_Connect_Cb
00007fff77818141 (__TEXT,__text) external _phLibNfc_RemoteDev_Disconnect
00007fff778185cd (__TEXT,__text) external _phLibNfc_RemoteDev_FormatNdef
00007fff7781d4a1 (__TEXT,__text) external _phLibNfc_RemoteDev_InternalConnect
00007fff7781838c (__TEXT,__text) external _phLibNfc_RemoteDev_NtfRegister
00007fff7781844c (__TEXT,__text) external _phLibNfc_RemoteDev_NtfUnregister
00007fff7781e570 (__TEXT,__text) external _phLibNfc_RemoteDev_ReActivate
00007fff77819067 (__TEXT,__text) external _phLibNfc_RemoteDev_Receive
00007fff77819139 (__TEXT,__text) external _phLibNfc_RemoteDev_Send
00007fff77818011 (__TEXT,__text) external _phLibNfc_RemoteDev_Transceive
00007fff777ddef2 (__TEXT,__text) external _phLibNfc_RepeatSequenceSeq
00007fff77832dbb (__TEXT,__text) external _phLibNfc_ReqInfoComplete
00007fff7783375e (__TEXT,__text) external _phLibNfc_RequestMoreInfo
00007fff7781f452 (__TEXT,__text) external _phLibNfc_ResetInfoType
00007fff777fe824 (__TEXT,__text) external _phLibNfc_ResetNtfHandler
00007fff77832fbd (__TEXT,__text) external _phLibNfc_RestartDiscovery
00007fff7782e5ba (__TEXT,__text) external _phLibNfc_RetrieveDnldTable
00007fff7782e50a (__TEXT,__text) external _phLibNfc_RetrieveMainTable
00007fff7782e562 (__TEXT,__text) external _phLibNfc_RetrieveSETable
00007fff7781d780 (__TEXT,__text) external _phLibNfc_RfConnect_Twice
00007fff778364fd (__TEXT,__text) external _phLibNfc_RfListnerRegisterd
00007fff777fa1fd (__TEXT,__text) external _phLibNfc_RfTransceive
00007fff77847fc9 (__TEXT,__text) external _phLibNfc_RssiStatsHandler
00007fff7783a730 (__TEXT,__text) external _phLibNfc_SEDoubleResetSetModeSeqEnd
00007fff7783bf8e (__TEXT,__text) external _phLibNfc_SENtfHandler
00007fff77819922 (__TEXT,__text) external _phLibNfc_SE_GetRFParameters
00007fff778192cb (__TEXT,__text) external _phLibNfc_SE_GetSecureElementList
00007fff778199ce (__TEXT,__text) external _phLibNfc_SE_NtfRegister
00007fff77819a68 (__TEXT,__text) external _phLibNfc_SE_NtfUnregister
00007fff77819746 (__TEXT,__text) external _phLibNfc_SE_RawTranseive
00007fff77819eab (__TEXT,__text) external _phLibNfc_SE_Select
00007fff7781934d (__TEXT,__text) external _phLibNfc_SE_SetMode
00007fff778035b9 (__TEXT,__text) external _phLibNfc_SM_CENtfRegTrans
00007fff778035f4 (__TEXT,__text) external _phLibNfc_SM_CENtfUnRegTrans
00007fff778038c3 (__TEXT,__text) external _phLibNfc_SM_CfgFieldTestInfoLogTrans
00007fff7780727a (__TEXT,__text) external _phLibNfc_SM_CfgTestModeOffTrans
00007fff77802211 (__TEXT,__text) external _phLibNfc_SM_CfgTestModeTrans
00007fff77808032 (__TEXT,__text) external _phLibNfc_SM_CheckNdefTrans
00007fff77807fcf (__TEXT,__text) external _phLibNfc_SM_CheckPresenceTrans
00007fff77805357 (__TEXT,__text) external _phLibNfc_SM_ClearMultiTagInfoTrans
00007fff77806737 (__TEXT,__text) external _phLibNfc_SM_ClearSpmiErrorRegsTrans
00007fff7780362f (__TEXT,__text) external _phLibNfc_SM_CofigRtngTrans
00007fff77804375 (__TEXT,__text) external _phLibNfc_SM_ConfigAssertionLogTrans
00007fff77807537 (__TEXT,__text) external _phLibNfc_SM_ConfigDiscoveryStopTrans
00007fff77806230 (__TEXT,__text) external _phLibNfc_SM_ConfigDiscoveryTrans
00007fff77801d74 (__TEXT,__text) external _phLibNfc_SM_ConfigDriverTrans
00007fff77802e52 (__TEXT,__text) external _phLibNfc_SM_ConfigHsuTrans
00007fff7780630e (__TEXT,__text) external _phLibNfc_SM_ConfigInitDiscoveryStopTrans
00007fff778042e7 (__TEXT,__text) external _phLibNfc_SM_ConfigLogTrans
00007fff77801ea6 (__TEXT,__text) external _phLibNfc_SM_ConfigMwLoggingTrans
00007fff77802f16 (__TEXT,__text) external _phLibNfc_SM_ConfigPowerModeTrans
00007fff778074c5 (__TEXT,__text) external _phLibNfc_SM_ConfigReDiscoveryTrans
00007fff77807852 (__TEXT,__text) external _phLibNfc_SM_ConnectTrans
00007fff77802c87 (__TEXT,__text) external _phLibNfc_SM_DeInitTrans
00007fff7780900c (__TEXT,__text) external _phLibNfc_SM_DeactivateNtfTrans
00007fff7780638e (__TEXT,__text) external _phLibNfc_SM_DeactivateTrans
00007fff77807e3d (__TEXT,__text) external _phLibNfc_SM_DisConnectReStartTrans
00007fff77807ec3 (__TEXT,__text) external _phLibNfc_SM_DisConnectSleepTrans
00007fff77807db7 (__TEXT,__text) external _phLibNfc_SM_DisConnectStopTrans
00007fff77807f49 (__TEXT,__text) external _phLibNfc_SM_DisConnectTagRemDetTrans
00007fff7782ef08 (__TEXT,__text) external _phLibNfc_SM_DnldStateHandler
00007fff7780bc0b (__TEXT,__text) external _phLibNfc_SM_Dnld_RecoveryTrans
00007fff7780bb1f (__TEXT,__text) external _phLibNfc_SM_Dnld_TransComplete
00007fff7780af66 (__TEXT,__text) external _phLibNfc_SM_Dnld_eUserFwDnldTrans
00007fff7780b1fe (__TEXT,__text) external _phLibNfc_SM_Dnld_eUserGetDieIdTrans
00007fff7780b37f (__TEXT,__text) external _phLibNfc_SM_Dnld_eUserMemReadTrans
00007fff7780b4a6 (__TEXT,__text) external _phLibNfc_SM_Dnld_eUserReadLogTrans
00007fff778062a2 (__TEXT,__text) external _phLibNfc_SM_EnableDisableMultiTag
00007fff77808798 (__TEXT,__text) external _phLibNfc_SM_FormatNdefTrans
00007fff8691f492 (__DATA,__bss) non-external _phLibNfc_SM_FormatNdefTrans.bMifStdKey
00007fff77803888 (__TEXT,__text) external _phLibNfc_SM_GenNtgRegTrans
00007fff77804008 (__TEXT,__text) external _phLibNfc_SM_GetClrAssertRegsTrans
00007fff77802604 (__TEXT,__text) external _phLibNfc_SM_GetDebugInfoTrans
00007fff7780b5b9 (__TEXT,__text) external _phLibNfc_SM_GetFwVersionTrans
00007fff7780463e (__TEXT,__text) external _phLibNfc_SM_GetHlmDbgLogTrans
00007fff778047c9 (__TEXT,__text) external _phLibNfc_SM_GetLpcdCountTrans
00007fff7780b7cc (__TEXT,__text) external _phLibNfc_SM_GetMemDumpTrans
00007fff77804a30 (__TEXT,__text) external _phLibNfc_SM_GetMultiTagInfoTrans
00007fff778044a1 (__TEXT,__text) external _phLibNfc_SM_GetPowerTrackTrans
00007fff77804708 (__TEXT,__text) external _phLibNfc_SM_GetRfTransRegValTrans
00007fff77803032 (__TEXT,__text) external _phLibNfc_SM_GetSEListTrans
00007fff77804574 (__TEXT,__text) external _phLibNfc_SM_GetSmbLogTrans
00007fff778067ca (__TEXT,__text) external _phLibNfc_SM_GetSpmiCfgRegsTrans
00007fff778066a7 (__TEXT,__text) external _phLibNfc_SM_GetSpmiErrorRegsTrans
00007fff7780354a (__TEXT,__text) external _phLibNfc_SM_GetStackCapTrans
00007fff7780495d (__TEXT,__text) external _phLibNfc_SM_GetSuicaSysCodeTrans
00007fff77804af1 (__TEXT,__text) external _phLibNfc_SM_GetSwioVoltageTrans
00007fff77807bec (__TEXT,__text) external _phLibNfc_SM_GetTagTypeTrans
00007fff77804893 (__TEXT,__text) external _phLibNfc_SM_GetVasCodeTrans
00007fff77809aa4 (__TEXT,__text) external _phLibNfc_SM_IFPwrCtrlTrans
00007fff77803ec8 (__TEXT,__text) external _phLibNfc_SM_IFSvddControlTrans
00007fff7782e73b (__TEXT,__text) external _phLibNfc_SM_Init
00007fff77801f19 (__TEXT,__text) external _phLibNfc_SM_InitTrans
00007fff77806058 (__TEXT,__text) external _phLibNfc_SM_IoctlCrcChkConfigTrans
00007fff778061b5 (__TEXT,__text) external _phLibNfc_SM_IoctlDisableDtaModeTrans
00007fff7780bdf1 (__TEXT,__text) external _phLibNfc_SM_IoctlEnDnldModeTrans
00007fff7780beb0 (__TEXT,__text) external _phLibNfc_SM_IoctlEnNciModeTrans
00007fff77806146 (__TEXT,__text) external _phLibNfc_SM_IoctlEnableDtaModeTrans
00007fff77805959 (__TEXT,__text) external _phLibNfc_SM_IoctlExpModeSWaitTimerOffTrans
00007fff77805c1a (__TEXT,__text) external _phLibNfc_SM_IoctlGenAWaitTimerOffTrans
00007fff7780b96b (__TEXT,__text) external _phLibNfc_SM_IoctlGetDnldIntgInfoTrans
00007fff778057b1 (__TEXT,__text) external _phLibNfc_SM_IoctlGetIFResValTrans
00007fff77805d93 (__TEXT,__text) external _phLibNfc_SM_IoctlGetRfCalDataSignedTrans
00007fff778055f0 (__TEXT,__text) external _phLibNfc_SM_IoctlGetRfPropConfigTrans
00007fff778056e0 (__TEXT,__text) external _phLibNfc_SM_IoctlGetRfPropRegsTrans
00007fff7780587c (__TEXT,__text) external _phLibNfc_SM_IoctlGetSpmiGpioTrans
00007fff77805e37 (__TEXT,__text) external _phLibNfc_SM_IoctlIoctlSetRfConfigSignedTrans
00007fff77806f94 (__TEXT,__text) external _phLibNfc_SM_IoctlLoopbackTrans
00007fff7780bced (__TEXT,__text) external _phLibNfc_SM_IoctlMemWriteTrans
00007fff778071da (__TEXT,__text) external _phLibNfc_SM_IoctlPrbsTestTrans
00007fff77805cef (__TEXT,__text) external _phLibNfc_SM_IoctlSetRfCalDataSignedTrans
00007fff77805418 (__TEXT,__text) external _phLibNfc_SM_IoctlSetRfConfigTrans
00007fff77805504 (__TEXT,__text) external _phLibNfc_SM_IoctlSetRfPropConfigTrans
00007fff77806636 (__TEXT,__text) external _phLibNfc_SM_IoctlSetSpmiGpioTrans
00007fff77802799 (__TEXT,__text) external _phLibNfc_SM_IoctlSetSysConfigTrans
00007fff77805b03 (__TEXT,__text) external _phLibNfc_SM_IoctlSwioPadVolNtfTimerTrans
00007fff778070cd (__TEXT,__text) external _phLibNfc_SM_IoctlSwp1TestTrans
00007fff77807152 (__TEXT,__text) external _phLibNfc_SM_IoctlSwp2TestTrans
00007fff77805f77 (__TEXT,__text) external _phLibNfc_SM_IoctlSysPwrTraceConfigTrans
00007fff77805a2e (__TEXT,__text) external _phLibNfc_SM_IoctlVasExpWaitTimerOffTrans
00007fff7782e852 (__TEXT,__text) external _phLibNfc_SM_IsApdu
00007fff7782e7d4 (__TEXT,__text) external _phLibNfc_SM_IsVirtual
00007fff7782eaea (__TEXT,__text) external _phLibNfc_SM_MainStateHandler
00007fff778076e3 (__TEXT,__text) external _phLibNfc_SM_Main_DiscTransComplete
00007fff77802a54 (__TEXT,__text) external _phLibNfc_SM_Main_IdleTransComplete
00007fff778068f7 (__TEXT,__text) external _phLibNfc_SM_Main_InitTransComplete
00007fff778090ab (__TEXT,__text) external _phLibNfc_SM_Main_ListenActiveTransComplete
00007fff77809301 (__TEXT,__text) external _phLibNfc_SM_Main_ListenReceiveTransComplete
00007fff7780956a (__TEXT,__text) external _phLibNfc_SM_Main_ListenSendTransComplete
00007fff778096f3 (__TEXT,__text) external _phLibNfc_SM_Main_ListenSleepTransComplete
00007fff77808be0 (__TEXT,__text) external _phLibNfc_SM_Main_PollActiveTransComplete
00007fff77807a50 (__TEXT,__text) external _phLibNfc_SM_Main_PollDiscoveredTransComplete
00007fff7780982c (__TEXT,__text) external _phLibNfc_SM_Main_ShutdownTransComplete
00007fff7780735a (__TEXT,__text) external _phLibNfc_SM_Main_TestModeTransComplete
00007fff77802d69 (__TEXT,__text) external _phLibNfc_SM_MwResetTrans
00007fff77803a05 (__TEXT,__text) external _phLibNfc_SM_NdefGenerateRecordTrans
00007fff77803991 (__TEXT,__text) external _phLibNfc_SM_NdefGetRecordTrans
00007fff778039cb (__TEXT,__text) external _phLibNfc_SM_NdefParseRecordTrans
00007fff7780767d (__TEXT,__text) external _phLibNfc_SM_PcdActivatedTrans
00007fff778075a9 (__TEXT,__text) external _phLibNfc_SM_PiccActivatedTrans
00007fff77801844 (__TEXT,__text) external _phLibNfc_SM_ProcessDeInit
00007fff7780823c (__TEXT,__text) external _phLibNfc_SM_ReadNdefTrans
00007fff77808951 (__TEXT,__text) external _phLibNfc_SM_ReadOnlyTrans
00007fff7780344c (__TEXT,__text) external _phLibNfc_SM_RemDevNtfRegTrans
00007fff77809243 (__TEXT,__text) external _phLibNfc_SM_RemDevReceiveTrans
00007fff77809499 (__TEXT,__text) external _phLibNfc_SM_RemDevSendTrans
00007fff77807d0d (__TEXT,__text) external _phLibNfc_SM_RemDevTransceiveTrans
00007fff778034d7 (__TEXT,__text) external _phLibNfc_SM_RemDevUnNtfRegTrans
00007fff778023db (__TEXT,__text) external _phLibNfc_SM_ResetNtfTrans
00007fff7782e8c6 (__TEXT,__text) external _phLibNfc_SM_RetrieveSEState
00007fff778076db (__TEXT,__text) external _phLibNfc_SM_SEActivatedTrans
00007fff778033d6 (__TEXT,__text) external _phLibNfc_SM_SENtfRegTrans
00007fff77803411 (__TEXT,__text) external _phLibNfc_SM_SENtfUnRegTrans
00007fff7782ed21 (__TEXT,__text) external _phLibNfc_SM_SEStateHandler
00007fff7780bc91 (__TEXT,__text) external _phLibNfc_SM_SE_Initialize
00007fff77809b6f (__TEXT,__text) external _phLibNfc_SM_SE_TransComplete
00007fff77809910 (__TEXT,__text) external _phLibNfc_SM_SE_eHostInitTrans
00007fff7780997b (__TEXT,__text) external _phLibNfc_SM_SE_eIFInitTrans
00007fff7780a7a9 (__TEXT,__text) external _phLibNfc_SM_SE_eModeSetApduToApduTrans
00007fff7780a866 (__TEXT,__text) external _phLibNfc_SM_SE_eModeSetApduToOffTrans
00007fff7780a975 (__TEXT,__text) external _phLibNfc_SM_SE_eModeSetApduToPwrOffTrans
00007fff7780aa09 (__TEXT,__text) external _phLibNfc_SM_SE_eModeSetApduToVirtualTrans
00007fff7780a1d8 (__TEXT,__text) external _phLibNfc_SM_SE_eModeSetOffToApduTrans
00007fff77809e38 (__TEXT,__text) external _phLibNfc_SM_SE_eModeSetOffToOffTrans
00007fff77809f09 (__TEXT,__text) external _phLibNfc_SM_SE_eModeSetOffToPwrOffTrans
00007fff77809f9d (__TEXT,__text) external _phLibNfc_SM_SE_eModeSetOffToVirtualTrans
00007fff7780aed3 (__TEXT,__text) external _phLibNfc_SM_SE_eModeSetPwrOffToApduTrans
00007fff7780adac (__TEXT,__text) external _phLibNfc_SM_SE_eModeSetPwrOffToPwrOffTrans
00007fff7780ae3f (__TEXT,__text) external _phLibNfc_SM_SE_eModeSetPwrOffToVirtualTrans
00007fff7780a614 (__TEXT,__text) external _phLibNfc_SM_SE_eModeSetVirtualToApduTrans
00007fff7780a409 (__TEXT,__text) external _phLibNfc_SM_SE_eModeSetVirtualToOffTrans
00007fff7780a580 (__TEXT,__text) external _phLibNfc_SM_SE_eModeSetVirtualToPwrOffTrans
00007fff7780a365 (__TEXT,__text) external _phLibNfc_SM_SE_eModeSetVirtualToVirtualTrans
00007fff77809a41 (__TEXT,__text) external _phLibNfc_SM_SE_eSE2InitTrans
00007fff7780acc8 (__TEXT,__text) external _phLibNfc_SM_SE_eSEGetAtrTrans
00007fff77809918 (__TEXT,__text) external _phLibNfc_SM_SE_eSEInitTrans
00007fff7780abf0 (__TEXT,__text) external _phLibNfc_SM_SE_eSERawTransceiveTrans
00007fff7780ab2b (__TEXT,__text) external _phLibNfc_SM_SE_eSETransceiveTrans
00007fff778099de (__TEXT,__text) external _phLibNfc_SM_SE_eUiccInitTrans
00007fff77803222 (__TEXT,__text) external _phLibNfc_SM_SeGetRfParamsTrans
00007fff77803148 (__TEXT,__text) external _phLibNfc_SM_SeSelectTrans
00007fff77803e1c (__TEXT,__text) external _phLibNfc_SM_SeSvddControlTrans
00007fff77808b98 (__TEXT,__text) external _phLibNfc_SM_SearchNdefContentTrans
00007fff778050cc (__TEXT,__text) external _phLibNfc_SM_SetChipScopeCfgTrans
00007fff77804c91 (__TEXT,__text) external _phLibNfc_SM_SetHLMParamsTrans
00007fff77803c12 (__TEXT,__text) external _phLibNfc_SM_SetHceParamsTrans
00007fff77805296 (__TEXT,__text) external _phLibNfc_SM_SetMultiTagCfgTrans
00007fff77803a3f (__TEXT,__text) external _phLibNfc_SM_SetP2pParamsTrans
00007fff77803ccf (__TEXT,__text) external _phLibNfc_SM_SetRfSettingTrans
00007fff77804e18 (__TEXT,__text) external _phLibNfc_SM_SetRfTransRegParamsTrans
00007fff77804bbb (__TEXT,__text) external _phLibNfc_SM_SetSmbNfccParamsTrans
00007fff77806860 (__TEXT,__text) external _phLibNfc_SM_SetSpmiCfgRegsTrans
00007fff77804fcb (__TEXT,__text) external _phLibNfc_SM_SetSuicaEntrySysCodeTrans
00007fff77804ed9 (__TEXT,__text) external _phLibNfc_SM_SetVasCodeTrans
00007fff77808bc0 (__TEXT,__text) external _phLibNfc_SM_SnepClientDeInitTrans
00007fff77808bb8 (__TEXT,__text) external _phLibNfc_SM_SnepClientInitTrans
00007fff77808bd0 (__TEXT,__text) external _phLibNfc_SM_SnepClientRequestGetTrans
00007fff77808bc8 (__TEXT,__text) external _phLibNfc_SM_SnepClientRequestPutTrans
00007fff77808ba8 (__TEXT,__text) external _phLibNfc_SM_SnepServerAcceptTrans
00007fff77808bb0 (__TEXT,__text) external _phLibNfc_SM_SnepServerDeInitTrans
00007fff77808ba0 (__TEXT,__text) external _phLibNfc_SM_SnepServerInitTrans
00007fff77808bd8 (__TEXT,__text) external _phLibNfc_SM_SnepServerSendRspTrans
00007fff7782f14d (__TEXT,__text) external _phLibNfc_SM_StateHandler
00007fff77803f74 (__TEXT,__text) external _phLibNfc_SM_TrigNfccAssertionTrans
00007fff77804d7c (__TEXT,__text) external _phLibNfc_SM_TrigRfOnNtfTrans
00007fff7780210c (__TEXT,__text) external _phLibNfc_SM_UnConfigDriverTrans
00007fff77804419 (__TEXT,__text) external _phLibNfc_SM_ValidateEepromTrans
00007fff778084ec (__TEXT,__text) external _phLibNfc_SM_WriteNdefTrans
00007fff7783a892 (__TEXT,__text) external _phLibNfc_SeGetRfCfg
00007fff7783a8fd (__TEXT,__text) external _phLibNfc_SeGetRfCfgProc
00007fff7783a95a (__TEXT,__text) external _phLibNfc_SeGetRfCfgSeqComplete
00007fff7783e032 (__TEXT,__text) external _phLibNfc_SeRawSendCb
00007fff77837cdf (__TEXT,__text) external _phLibNfc_SeReInitSeqComplete
00007fff7783df84 (__TEXT,__text) external _phLibNfc_SeSendCb
00007fff7783a490 (__TEXT,__text) external _phLibNfc_SeSvddCtrlCmd
00007fff7783a561 (__TEXT,__text) external _phLibNfc_SeSvddCtrlResp
00007fff7783a5d2 (__TEXT,__text) external _phLibNfc_SeSvddCtrlSeqComplete
00007fff7782e6d8 (__TEXT,__text) external _phLibNfc_SearchDnldTable
00007fff7782e675 (__TEXT,__text) external _phLibNfc_SearchSETable
00007fff7782e612 (__TEXT,__text) external _phLibNfc_SearchTable
00007fff77832d05 (__TEXT,__text) external _phLibNfc_SelectCmdResp
00007fff7782d492 (__TEXT,__text) external _phLibNfc_SendAuthCmd
00007fff7782d59f (__TEXT,__text) external _phLibNfc_SendAuthCmdResp
00007fff777f5910 (__TEXT,__text) external _phLibNfc_SendDeactDiscCmd
00007fff77830dfc (__TEXT,__text) external _phLibNfc_SendDeactIdleCmd
00007fff7783172e (__TEXT,__text) external _phLibNfc_SendDeactSleepCmd
00007fff7782c295 (__TEXT,__text) external _phLibNfc_SendRallCmd
00007fff7782c120 (__TEXT,__text) external _phLibNfc_SendRidCmd
00007fff77832bdc (__TEXT,__text) external _phLibNfc_SendSelectCmd
00007fff77832c78 (__TEXT,__text) external _phLibNfc_SendSelectCmd1
00007fff77815789 (__TEXT,__text) external _phLibNfc_SendT3tPollCmd
00007fff7781e6e4 (__TEXT,__text) external _phLibNfc_SendTranscvCmd
00007fff7782c9ac (__TEXT,__text) external _phLibNfc_SendWrt16Cmd
00007fff7782cb3a (__TEXT,__text) external _phLibNfc_SendWrt16CmdPayload
00007fff7782cac9 (__TEXT,__text) external _phLibNfc_SendWrt16CmdResp
00007fff7781abf1 (__TEXT,__text) external _phLibNfc_Send_ISO_14443_3B_AttribCmd
00007fff777dd526 (__TEXT,__text) external _phLibNfc_SeqHandler
00007fff778405ea (__TEXT,__text) external _phLibNfc_SetCfgSignedCmd
00007fff77843e5c (__TEXT,__text) external _phLibNfc_SetChipScopeLogCfgCmd
00007fff77843f74 (__TEXT,__text) external _phLibNfc_SetChipScopeLogCfgComplete
00007fff77843ed8 (__TEXT,__text) external _phLibNfc_SetChipScopeLogCfgProc
00007fff778497f6 (__TEXT,__text) external _phLibNfc_SetChipScopeLogCfgStartReInit
00007fff77849735 (__TEXT,__text) external _phLibNfc_SetChipScopeLogCfgValReInit
00007fff77842fe4 (__TEXT,__text) external _phLibNfc_SetClearMultiTagCfgComp
00007fff77830fd7 (__TEXT,__text) external _phLibNfc_SetConfigSeq
00007fff7783109a (__TEXT,__text) external _phLibNfc_SetConfigSeqEnd
00007fff778321aa (__TEXT,__text) external _phLibNfc_SetDiscPayload
00007fff777fbc81 (__TEXT,__text) external _phLibNfc_SetEepromParams
00007fff777fbd98 (__TEXT,__text) external _phLibNfc_SetEepromParamsProc
00007fff7783fb20 (__TEXT,__text) external _phLibNfc_SetEepromStngs
00007fff7783fbaa (__TEXT,__text) external _phLibNfc_SetEepromStngsProc
00007fff77842bab (__TEXT,__text) external _phLibNfc_SetHLMCfgCmd
00007fff77842c87 (__TEXT,__text) external _phLibNfc_SetHLMCfgProc
00007fff777f9459 (__TEXT,__text) external _phLibNfc_SetHostCECfgs
00007fff777f95de (__TEXT,__text) external _phLibNfc_SetHostCEConfigComplete
00007fff777f9560 (__TEXT,__text) external _phLibNfc_SetHostCEConfigProc
00007fff77831135 (__TEXT,__text) external _phLibNfc_SetISODepToFrameRfMapping
00007fff777fbda0 (__TEXT,__text) external _phLibNfc_SetLsntModeRtng
00007fff777fbf12 (__TEXT,__text) external _phLibNfc_SetLstnModeRtngProcess
00007fff77839586 (__TEXT,__text) external _phLibNfc_SetModeSeq
00007fff77839693 (__TEXT,__text) external _phLibNfc_SetModeSeqEnd
00007fff77842dbf (__TEXT,__text) external _phLibNfc_SetMultiTagCfgCmd
00007fff77842f48 (__TEXT,__text) external _phLibNfc_SetMultiTagCfgProc
00007fff77839c6a (__TEXT,__text) external _phLibNfc_SetNfceeModeSeq
00007fff77839d22 (__TEXT,__text) external _phLibNfc_SetNfceeModeSeqEnd
00007fff777fdd4c (__TEXT,__text) external _phLibNfc_SetPowerMode
00007fff777fddd9 (__TEXT,__text) external _phLibNfc_SetPowerModeComplete
00007fff778393a4 (__TEXT,__text) external _phLibNfc_SetPowerModeSeq
00007fff778394dc (__TEXT,__text) external _phLibNfc_SetPowerModeSeqEnd
00007fff77840045 (__TEXT,__text) external _phLibNfc_SetRfSettingsCmd
00007fff778465e2 (__TEXT,__text) external _phLibNfc_SetRfSettingsInitCb
00007fff7784020a (__TEXT,__text) external _phLibNfc_SetRfSettingsProc
00007fff778402d3 (__TEXT,__text) external _phLibNfc_SetRfSettingsSeqComplete
00007fff77840740 (__TEXT,__text) external _phLibNfc_SetRfSignedSeqComplete
00007fff77843733 (__TEXT,__text) external _phLibNfc_SetRfTransRegCfgCmd
00007fff7784384e (__TEXT,__text) external _phLibNfc_SetRfTransRegCfgProc
00007fff777fdb9b (__TEXT,__text) external _phLibNfc_SetRtngTableCfgs
00007fff778397f8 (__TEXT,__text) external _phLibNfc_SetSeModeSeqComplete
00007fff778438ea (__TEXT,__text) external _phLibNfc_SetSetRfTransRegCfgComplete
00007fff77842968 (__TEXT,__text) external _phLibNfc_SetSmbCfgCmd
00007fff77842b0f (__TEXT,__text) external _phLibNfc_SetSmbCfgComplete
00007fff77842a73 (__TEXT,__text) external _phLibNfc_SetSmbCfgProc
00007fff777fd252 (__TEXT,__text) external _phLibNfc_SetStandbyMode
00007fff777fb67f (__TEXT,__text) external _phLibNfc_SetStandbyModeProcess
00007fff77843b3a (__TEXT,__text) external _phLibNfc_SetSuicaEntrySysCodeCmd
00007fff77843c97 (__TEXT,__text) external _phLibNfc_SetSuicaEntrySysCodeComplete
00007fff77843bfb (__TEXT,__text) external _phLibNfc_SetSuicaEntrySysCodeProc
00007fff77843986 (__TEXT,__text) external _phLibNfc_SetVasCodeCfgCmd
00007fff77843a9e (__TEXT,__text) external _phLibNfc_SetVasCodeCfgComplete
00007fff77843a02 (__TEXT,__text) external _phLibNfc_SetVasCodeCfgProc
00007fff77832504 (__TEXT,__text) external _phLibNfc_SetconfEntryCheck
00007fff77801394 (__TEXT,__text) external _phLibNfc_ShutdownCb
00007fff777dde42 (__TEXT,__text) external _phLibNfc_SkipSequenceSeq
00007fff7781a664 (__TEXT,__text) external _phLibNfc_SnepClient_DeInit
00007fff7781a627 (__TEXT,__text) external _phLibNfc_SnepClient_Init
00007fff7783938b (__TEXT,__text) external _phLibNfc_SnepProtocolCliReqGet
00007fff77839380 (__TEXT,__text) external _phLibNfc_SnepProtocolCliReqPut
00007fff77839396 (__TEXT,__text) external _phLibNfc_SnepProtocolSrvSendResponse
00007fff7781a5ad (__TEXT,__text) external _phLibNfc_SnepServer_Accept
00007fff7781a5ea (__TEXT,__text) external _phLibNfc_SnepServer_DeInit
00007fff7781a570 (__TEXT,__text) external _phLibNfc_SnepServer_Init
00007fff77831fcf (__TEXT,__text) external _phLibNfc_StartDisc
00007fff77831259 (__TEXT,__text) external _phLibNfc_StartDiscSeq
